"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous fixes","Number of previous modifications","Number of developer commits","Number of committers","Number of bugs"
"L6065","PrematureChannelClosureException.java","codec/src/main/java/io/netty/handler/codec/PrematureChannelClosureException.java","L6043","1","0","15","0","5","72","3","0"
"L6066","ReplayingDecoder.java","codec/src/main/java/io/netty/handler/codec/ReplayingDecoder.java","L6043","24","0","161","4","40","4057","3","5"
"L6067","ReplayingDecoderBuffer.java","codec/src/main/java/io/netty/handler/codec/ReplayingDecoderBuffer.java","L6043","17","0","745","3","41","1649","4","1"
"L6068","TooLongFrameException.java","codec/src/main/java/io/netty/handler/codec/TooLongFrameException.java","L6043","1","0","15","0","7","4057","3","0"
"L6069","UnreplayableOperationException.java","codec/src/main/java/io/netty/handler/codec/UnreplayableOperationException.java","L6043","1","0","15","0","6","1649","3","0"
"L6070","UnsupportedMessageTypeException.java","codec/src/main/java/io/netty/handler/codec/UnsupportedMessageTypeException.java","L6043","6","0","35","0","6","1649","3","0"
"L15250","Base64.java","codec/src/main/java/io/netty/handler/codec/base64/Base64.java","L15249","30","0","208","1","13","4057","2","0"
"L15251","Base64Decoder.java","codec/src/main/java/io/netty/handler/codec/base64/Base64Decoder.java","L15249","2","0","26","0","15","4057","3","1"
"L15252","Base64Dialect.java","codec/src/main/java/io/netty/handler/codec/base64/Base64Dialect.java","L15249","1","0","133","0","5","72","2","0"
"L15253","Base64Encoder.java","codec/src/main/java/io/netty/handler/codec/base64/Base64Encoder.java","L15249","2","0","31","0","14","4057","3","0"
"L15254","package-info.java","codec/src/main/java/io/netty/handler/codec/base64/package-info.java","L15249","1","0","1","0","6","4057","2","0"
"L15410","ByteArrayDecoder.java","codec/src/main/java/io/netty/handler/codec/bytes/ByteArrayDecoder.java","L15409","4","0","25","0","16","4057","3","1"
"L15411","ByteArrayEncoder.java","codec/src/main/java/io/netty/handler/codec/bytes/ByteArrayEncoder.java","L15409","5","0","34","0","19","4057","3","0"
"L15412","package-info.java","codec/src/main/java/io/netty/handler/codec/bytes/package-info.java","L15409","1","0","1","0","6","4057","2","0"
"L15746","CompressionException.java","codec/src/main/java/io/netty/handler/codec/compression/CompressionException.java","L15745","1","0","16","1","5","1649","3","0"
"L15747","JdkZlibEncoder.java","codec/src/main/java/io/netty/handler/codec/compression/JdkZlibEncoder.java","L15745","17","0","158","1","13","4057","3","1"
"L15748","JZlibDecoder.java","codec/src/main/java/io/netty/handler/codec/compression/JZlibDecoder.java","L15745","20","0","119","0","6","1","4","0"
"L15749","JZlibEncoder.java","codec/src/main/java/io/netty/handler/codec/compression/JZlibEncoder.java","L15745","32","0","230","0","10","1","4","2"
"L15750","package-info.java","codec/src/main/java/io/netty/handler/codec/compression/package-info.java","L15745","1","0","1","0","7","4057","2","0"
"L15751","Snappy.java","codec/src/main/java/io/netty/handler/codec/compression/Snappy.java","L15745","71","0","377","1","6","17","2","1"
"L15752","SnappyChecksumUtil.java","codec/src/main/java/io/netty/handler/codec/compression/SnappyChecksumUtil.java","L15745","2","0","27","0","4","4057","2","0"
"L15753","SnappyFramedDecoder.java","codec/src/main/java/io/netty/handler/codec/compression/SnappyFramedDecoder.java","L15745","25","0","137","1","8","17","3","0"
"L15754","SnappyFramedEncoder.java","codec/src/main/java/io/netty/handler/codec/compression/SnappyFramedEncoder.java","L15745","7","0","69","1","8","17","3","0"
"L15755","ZlibCodecFactory.java","codec/src/main/java/io/netty/handler/codec/compression/ZlibCodecFactory.java","L15745","8","0","64","0","5","1649","3","0"
"L15756","ZlibDecoder.java","codec/src/main/java/io/netty/handler/codec/compression/ZlibDecoder.java","L15745","1","0","6","0","18","4057","3","0"
"L15757","ZlibEncoder.java","codec/src/main/java/io/netty/handler/codec/compression/ZlibEncoder.java","L15745","1","0","10","0","22","4057","3","0"
"L15758","ZlibUtil.java","codec/src/main/java/io/netty/handler/codec/compression/ZlibUtil.java","L15745","6","0","34","0","9","1","3","0"
"L15759","ZlibWrapper.java","codec/src/main/java/io/netty/handler/codec/compression/ZlibWrapper.java","L15745","1","0","7","0","5","3","3","0"
"L16637","ChannelBufferByteInput.java","codec/src/main/java/io/netty/handler/codec/marshalling/ChannelBufferByteInput.java","L16636","4","0","47","0","8","4057","3","0"
"L16638","ChannelBufferByteOutput.java","codec/src/main/java/io/netty/handler/codec/marshalling/ChannelBufferByteOutput.java","L16636","1","0","31","0","15","4057","3","0"
"L16639","CompatibleMarshallingDecoder.java","codec/src/main/java/io/netty/handler/codec/marshalling/CompatibleMarshallingDecoder.java","L16636","8","0","63","1","15","1649","3","1"
"L16640","CompatibleMarshallingEncoder.java","codec/src/main/java/io/netty/handler/codec/marshalling/CompatibleMarshallingEncoder.java","L16636","1","0","22","0","8","1649","3","0"
"L16641","ContextBoundUnmarshallerProvider.java","codec/src/main/java/io/netty/handler/codec/marshalling/ContextBoundUnmarshallerProvider.java","L16636","2","0","26","0","4","72","2","0"
"L16642","DefaultMarshallerProvider.java","codec/src/main/java/io/netty/handler/codec/marshalling/DefaultMarshallerProvider.java","L16636","1","0","17","0","3","72","2","0"
"L16643","DefaultUnmarshallerProvider.java","codec/src/main/java/io/netty/handler/codec/marshalling/DefaultUnmarshallerProvider.java","L16636","1","0","17","0","3","72","2","0"
"L16644","LimitingByteInput.java","codec/src/main/java/io/netty/handler/codec/marshalling/LimitingByteInput.java","L16636","5","0","66","0","9","4057","3","0"
"L16645","MarshallerProvider.java","codec/src/main/java/io/netty/handler/codec/marshalling/MarshallerProvider.java","L16636","1","0","6","0","3","72","2","0"
"L16646","MarshallingDecoder.java","codec/src/main/java/io/netty/handler/codec/marshalling/MarshallingDecoder.java","L16636","2","0","39","0","11","1649","3","0"
"L16647","MarshallingEncoder.java","codec/src/main/java/io/netty/handler/codec/marshalling/MarshallingEncoder.java","L16636","1","0","26","0","10","1649","3","0"
"L16648","package-info.java","codec/src/main/java/io/netty/handler/codec/marshalling/package-info.java","L16636","1","0","1","0","6","72","3","0"
"L16649","ThreadLocalMarshallerProvider.java","codec/src/main/java/io/netty/handler/codec/marshalling/ThreadLocalMarshallerProvider.java","L16636","2","0","23","0","3","72","2","0"
"L16650","ThreadLocalUnmarshallerProvider.java","codec/src/main/java/io/netty/handler/codec/marshalling/ThreadLocalUnmarshallerProvider.java","L16636","2","0","23","0","3","72","2","0"
"L16651","UnmarshallerProvider.java","codec/src/main/java/io/netty/handler/codec/marshalling/UnmarshallerProvider.java","L16636","1","0","6","0","4","72","2","0"
"L17241","package-info.java","codec/src/main/java/io/netty/handler/codec/protobuf/package-info.java","L17240","1","0","1","0","6","4057","2","0"
"L17242","ProtobufDecoder.java","codec/src/main/java/io/netty/handler/codec/protobuf/ProtobufDecoder.java","L17240","5","0","49","0","16","4057","3","1"
"L17243","ProtobufEncoder.java","codec/src/main/java/io/netty/handler/codec/protobuf/ProtobufEncoder.java","L17240","3","0","25","0","17","4057","3","2"
"L17244","ProtobufVarint32FrameDecoder.java","codec/src/main/java/io/netty/handler/codec/protobuf/ProtobufVarint32FrameDecoder.java","L17240","6","0","33","0","15","4057","3","1"
"L17245","ProtobufVarint32LengthFieldPrepender.java","codec/src/main/java/io/netty/handler/codec/protobuf/ProtobufVarint32LengthFieldPrepender.java","L17240","1","0","22","0","15","4057","3","0"
"L17719","CachingClassResolver.java","codec/src/main/java/io/netty/handler/codec/serialization/CachingClassResolver.java","L17718","2","0","21","0","3","4057","1","0"
"L17720","ClassLoaderClassResolver.java","codec/src/main/java/io/netty/handler/codec/serialization/ClassLoaderClassResolver.java","L17718","2","0","15","0","3","4057","1","0"
"L17721","ClassResolver.java","codec/src/main/java/io/netty/handler/codec/serialization/ClassResolver.java","L17718","1","0","4","0","3","4057","1","0"
"L17722","ClassResolvers.java","codec/src/main/java/io/netty/handler/codec/serialization/ClassResolvers.java","L17718","3","0","41","0","9","4057","2","0"
"L17723","CompactObjectInputStream.java","codec/src/main/java/io/netty/handler/codec/serialization/CompactObjectInputStream.java","L17718","6","0","51","0","7","72","2","0"
"L17724","CompactObjectOutputStream.java","codec/src/main/java/io/netty/handler/codec/serialization/CompactObjectOutputStream.java","L17718","5","0","28","1","6","72","2","0"
"L17725","CompatibleObjectEncoder.java","codec/src/main/java/io/netty/handler/codec/serialization/CompatibleObjectEncoder.java","L17718","6","0","52","1","20","4057","3","0"
"L17726","ObjectDecoder.java","codec/src/main/java/io/netty/handler/codec/serialization/ObjectDecoder.java","L17718","2","0","30","0","10","4057","2","0"
"L17727","ObjectDecoderInputStream.java","codec/src/main/java/io/netty/handler/codec/serialization/ObjectDecoderInputStream.java","L17718","6","0","146","0","6","4057","1","0"
"L17728","ObjectEncoder.java","codec/src/main/java/io/netty/handler/codec/serialization/ObjectEncoder.java","L17718","1","0","25","0","14","4057","3","0"
"L17729","ObjectEncoderOutputStream.java","codec/src/main/java/io/netty/handler/codec/serialization/ObjectEncoderOutputStream.java","L17718","4","0","110","0","10","72","2","0"
"L17730","package-info.java","codec/src/main/java/io/netty/handler/codec/serialization/package-info.java","L17718","1","0","1","0","4","4057","1","0"
"L17731","ReferenceMap.java","codec/src/main/java/io/netty/handler/codec/serialization/ReferenceMap.java","L17718","3","0","68","0","4","4057","1","0"
"L17732","SoftReferenceMap.java","codec/src/main/java/io/netty/handler/codec/serialization/SoftReferenceMap.java","L17718","1","0","13","0","5","1649","2","0"
"L17733","SwitchableInputStream.java","codec/src/main/java/io/netty/handler/codec/serialization/SwitchableInputStream.java","L17718","1","0","11","0","3","4057","1","0"
"L17734","WeakReferenceMap.java","codec/src/main/java/io/netty/handler/codec/serialization/WeakReferenceMap.java","L17718","1","0","13","0","5","1649","2","0"
"L18349","package-info.java","codec/src/main/java/io/netty/handler/codec/string/package-info.java","L18348","1","0","1","0","5","4057","1","0"
"L18350","StringDecoder.java","codec/src/main/java/io/netty/handler/codec/string/StringDecoder.java","L18348","2","0","27","0","15","4057","3","1"
"L18351","StringEncoder.java","codec/src/main/java/io/netty/handler/codec/string/StringEncoder.java","L18348","5","0","42","0","18","4057","3","0"
"L6077","DelimiterBasedFrameDecoderTest.java","codec/src/test/java/io/netty/handler/codec/DelimiterBasedFrameDecoderTest.java","L6076","1","0","55","0","3","1649","2","0"
"L6078","LineBasedFrameDecoderTest.java","codec/src/test/java/io/netty/handler/codec/LineBasedFrameDecoderTest.java","L6076","1","0","25","0","1","1649","1","0"
"L6079","ReplayingDecoderBufferTest.java","codec/src/test/java/io/netty/handler/codec/ReplayingDecoderBufferTest.java","L6076","8","0","61","2","7","1649","3","0"
"L6080","ReplayingDecoderTest.java","codec/src/test/java/io/netty/handler/codec/ReplayingDecoderTest.java","L6076","1","0","36","0","14","4057","3","0"
"L15414","ByteArrayDecoderTest.java","codec/src/test/java/io/netty/handler/codec/bytes/ByteArrayDecoderTest.java","L15413","1","0","34","0","12","4057","1","0"
"L15415","ByteArrayEncoderTest.java","codec/src/test/java/io/netty/handler/codec/bytes/ByteArrayEncoderTest.java","L15413","1","0","38","0","12","4057","1","0"
"L15761","JZlibTest.java","codec/src/test/java/io/netty/handler/codec/compression/JZlibTest.java","L15760","1","0","78","0","2","1649","2","0"
"L15762","SnappyChecksumUtilTest.java","codec/src/test/java/io/netty/handler/codec/compression/SnappyChecksumUtilTest.java","L15760","1","0","29","0","1","4057","1","0"
"L15763","SnappyFramedDecoderTest.java","codec/src/test/java/io/netty/handler/codec/compression/SnappyFramedDecoderTest.java","L15760","1","0","89","0","3","4057","2","0"
"L15764","SnappyFramedEncoderTest.java","codec/src/test/java/io/netty/handler/codec/compression/SnappyFramedEncoderTest.java","L15760","1","0","99","0","4","4057","2","0"
"L15765","SnappyIntegrationTest.java","codec/src/test/java/io/netty/handler/codec/compression/SnappyIntegrationTest.java","L15760","1","0","59","1","5","17","2","0"
"L15766","SnappyTest.java","codec/src/test/java/io/netty/handler/codec/compression/SnappyTest.java","L15760","1","0","127","0","3","17","2","0"
"L16653","AbstractCompatibleMarshallingDecoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/AbstractCompatibleMarshallingDecoderTest.java","L16652","2","0","89","0","11","4057","1","0"
"L16654","AbstractCompatibleMarshallingEncoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/AbstractCompatibleMarshallingEncoderTest.java","L16652","1","0","43","0","9","4057","1","0"
"L16655","RiverCompatibleMarshallingDecoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/RiverCompatibleMarshallingDecoderTest.java","L16652","1","0","16","0","2","4057","1","0"
"L16656","RiverCompatibleMarshallingEncoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/RiverCompatibleMarshallingEncoderTest.java","L16652","1","0","16","0","2","4057","1","0"
"L16657","RiverContextBoundCompatibleMarshallingDecoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/RiverContextBoundCompatibleMarshallingDecoderTest.java","L16652","1","0","9","0","2","4057","1","0"
"L16658","RiverContextBoundMarshallingDecoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/RiverContextBoundMarshallingDecoderTest.java","L16652","1","0","9","0","2","4057","1","0"
"L16659","RiverMarshallingDecoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/RiverMarshallingDecoderTest.java","L16652","1","0","16","0","8","4057","2","0"
"L16660","RiverMarshallingEncoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/RiverMarshallingEncoderTest.java","L16652","1","0","14","0","6","4057","2","0"
"L16661","RiverThreadLocalCompatibleMarshallingDecoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/RiverThreadLocalCompatibleMarshallingDecoderTest.java","L16652","1","0","9","0","2","4057","1","0"
"L16662","RiverThreadLocalCompatibleMarshallingEncoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/RiverThreadLocalCompatibleMarshallingEncoderTest.java","L16652","1","0","7","0","3","4057","1","0"
"L16663","RiverThreadLocalMarshallingDecoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/RiverThreadLocalMarshallingDecoderTest.java","L16652","1","0","9","0","5","4057","2","0"
"L16664","RiverThreadLocalMarshallingEncoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/RiverThreadLocalMarshallingEncoderTest.java","L16652","1","0","7","0","3","4057","1","0"
"L16665","SerialCompatibleMarshallingDecoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/SerialCompatibleMarshallingDecoderTest.java","L16652","1","0","16","0","2","4057","1","0"
"L16666","SerialCompatibleMarshallingEncoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/SerialCompatibleMarshallingEncoderTest.java","L16652","1","0","16","0","2","4057","1","0"
"L16667","SerialContextBoundCompatibleMarshallingDecoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/SerialContextBoundCompatibleMarshallingDecoderTest.java","L16652","1","0","9","0","2","4057","1","0"
"L16668","SerialContextBoundMarshallingDecoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/SerialContextBoundMarshallingDecoderTest.java","L16652","1","0","9","0","2","4057","1","0"
"L16669","SerialMarshallingDecoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/SerialMarshallingDecoderTest.java","L16652","1","0","16","0","8","4057","2","0"
"L16670","SerialMarshallingEncoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/SerialMarshallingEncoderTest.java","L16652","1","0","14","0","6","4057","2","0"
"L16671","SerialThreadLocalCompatibleMarshallingDecoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/SerialThreadLocalCompatibleMarshallingDecoderTest.java","L16652","1","0","9","0","2","4057","1","0"
"L16672","SerialThreadLocalCompatibleMarshallingEncoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/SerialThreadLocalCompatibleMarshallingEncoderTest.java","L16652","1","0","7","0","2","4057","1","0"
"L16673","SerialThreadLocalMarshallingDecoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/SerialThreadLocalMarshallingDecoderTest.java","L16652","1","0","9","0","5","4057","2","0"
"L16674","SerialThreadLocalMarshallingEncoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/SerialThreadLocalMarshallingEncoderTest.java","L16652","1","0","7","0","3","4057","1","0"
