@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L1723","3","0","36","0","4","16","53","false"
"L1724","12","0","156","0","4","38","1077","true"
"L1725","4","0","24","0","4","15","53","false"
"L35806","1","0","8","0","4","6","53","false"
"L131","7","0","82","0","2","6","1077","false"
"L132","14","0","169","0","2","8","1077","false"
"L12047","3","0","40","0","3","8","1077","false"
"L10511","2","0","32","0","3","8","1077","false"
"L10512","2","0","28","0","4","10","1077","false"
"L10513","2","0","23","0","3","8","1077","false"
"L10514","2","0","24","0","3","8","1077","false"
"L10515","2","0","23","0","3","8","1077","false"
"L10516","2","0","32","0","3","9","1077","false"
"L24556","2","0","23","0","2","4","1077","false"
"L24557","2","0","23","0","2","4","1077","false"
"L24558","2","0","27","0","2","7","1077","false"
"L24559","2","0","23","0","2","4","1077","false"
"L24560","2","0","23","0","2","4","1077","false"
"L24561","2","0","24","0","2","4","1077","false"
"L10504","1","0","7","0","3","6","53","false"
"L10505","9","0","47","0","2","9","1077","false"
"L10506","20","0","265","0","4","18","53","false"
"L10507","82","0","642","1","4","54","1615","false"
"L10508","1","0","8","0","3","8","142","false"
"L10476","1","0","14","0","3","8","53","false"
"L10486","1","0","16","0","3","7","53","false"
"L10496","1","0","16","0","3","4","53","false"
"L140","15","0","121","0","2","5","1615","false"
"L141","7","0","56","0","2","14","1077","false"
"L142","8","0","100","1","3","26","1615","false"
"L143","22","0","193","0","1","3","1077","false"
"L176","1","0","14","0","3","9","142","false"
"L177","1","0","29","0","3","8","53","false"
"L178","1","0","160","0","2","2","1077","false"
"L179","45","0","390","0","4","14","1077","false"
"L181","86","0","884","0","5","95","1077","false"
"L182","4","0","56","0","3","15","53","false"
"L183","20","0","218","0","5","31","1077","false"
"L184","7","0","67","0","3","12","53","false"
"L185","34","0","352","0","4","70","1615","false"
"L186","44","0","295","0","3","39","1077","false"
"L12049","10","0","160","0","5","25","1077","false"
"L12050","1","0","9","0","2","2","1077","false"
"L12051","3","0","34","0","3","12","1077","false"
"L12052","1","0","20","0","3","7","142","false"
"L12053","1","0","22","0","2","16","1077","false"
"L12238","1","0","12","0","2","3","1077","false"
"L12239","3","0","77","0","2","6","1615","false"
"L12240","6","0","126","0","2","3","1615","false"
"L12241","12","0","263","1","4","60","1615","false"
"L12242","40","0","257","0","3","51","1615","false"
"L12243","34","0","288","0","2","36","1615","false"
"L12244","7","0","89","0","3","7","1077","false"
"L12245","16","0","122","0","3","23","1077","false"
"L12246","265","0","3751","14","5","209","1615","false"
"L12247","59","0","1026","3","4","97","1615","false"
"L12248","34","0","505","1","3","15","1615","false"
"L12249","38","0","293","1","2","12","1615","false"
"L12250","7","0","95","0","3","3","1077","false"
"L26082","1","0","2","0","2","2","1077","false"
"L26083","1","0","2","0","2","5","1077","false"
"L26084","1","0","2","0","2","2","1077","false"
"L26085","1","0","2","0","2","4","1077","false"
"L26086","1","0","2","0","2","2","1077","false"
"L26087","1","0","2","0","2","2","1077","false"
"L34828","1","0","9","0","3","6","142","false"
"L34829","39","0","384","0","3","23","1615","false"
"L35128","4","0","137","0","3","3","1077","false"
"L35129","25","0","294","0","3","15","1077","false"
"L35130","2","0","35","0","2","2","1615","false"
"L35131","9","0","78","0","1","2","1077","false"
"L35132","5","0","57","0","2","5","1077","false"
"L35133","4","0","27","0","2","4","1077","false"
"L3142","1","0","49","0","1","3","1615","false"
"L4357","30","0","623","1","6","71","1615","false"
"L7289","1","0","34","0","3","15","1077","false"
"L7290","16","0","265","1","3","36","53","false"
"L8461","2","0","32","0","2","6","1615","false"
"L8462","3","0","18","0","2","13","1077","false"
"L11242","12","0","180","0","3","7","53","false"
"L24600","1","0","11","0","1","1","1077","false"
"L24601","1","0","21","0","3","9","1077","false"
"L35223","8","0","121","0","2","12","1077","false"
"L35224","6","0","175","0","3","19","1615","false"
"L35562","5","0","42","0","2","3","1077","false"
"L35563","23","0","96","0","2","3","1077","false"
"L35564","1","0","16","0","2","3","1077","false"
"L35565","1","0","7","0","2","3","1077","false"
"L35566","14","0","80","0","2","3","1077","false"
"L35567","1","0","10","0","2","3","1077","false"
"L35568","4","0","29","0","2","3","1077","false"
"L35569","4","0","33","0","2","3","1077","false"
"L35570","6","0","35","0","2","3","1077","false"
"L35571","2","0","20","0","2","3","1077","false"
"L12055","1","0","37","0","4","11","53","false"
"L12252","1","0","30","0","2","2","1615","false"
"L28082","4","0","28","0","1","4","1077","false"
"L28083","5","0","31","0","1","1","1077","false"
"L35135","10","0","153","0","2","12","1077","false"
"L3150","3","0","33","0","2","5","1077","false"
"L3151","8","0","127","0","2","14","1077","false"
"L3152","2","0","29","0","4","17","53","false"
"L5071","26","0","294","0","3","14","1077","false"
"L6384","17","0","681","0","4","49","53","false"
"L6385","1","0","31","0","2","17","1077","false"
"L6386","3","0","124","0","3","7","53","false"
"L6387","4","0","68","0","1","1","1615","false"
"L8464","7","0","71","0","1","2","1077","false"
"L8465","1","0","27","0","2","12","1077","false"
"L11244","2","0","113","0","2","3","1615","false"
"L12002","1","0","17","0","4","8","53","false"
"L12003","1","0","14","0","3","6","53","false"
"L12004","1","0","14","0","3","8","53","false"
"L12867","1","0","12","0","2","3","1615","false"
"L18095","32","0","274","0","3","23","1615","false"
"L18096","15","0","128","0","2","22","1077","false"
"L18097","9","0","100","0","3","33","53","false"
"L18098","4","0","42","0","1","3","1077","false"
"L18099","17","0","236","0","2","11","1615","false"
"L18100","14","0","98","0","2","49","1615","false"
"L19340","6","0","72","0","2","3","1615","false"
"L24603","3","0","34","0","2","8","1077","false"
"L24604","1","0","87","0","2","5","1077","false"
"L24605","1","0","7","0","1","2","1077","false"
"L24606","2","0","52","1","2","3","1615","false"
"L24607","3","0","26","0","3","3","1077","false"
"L24608","48","0","459","1","4","37","1077","false"
"L24609","8","0","64","0","3","3","1077","false"
"L24612","4","0","16","0","2","4","1077","false"
"L25970","2","0","38","0","1","4","1077","false"
"L25971","1","0","50","0","2","8","1615","false"
"L25982","2","0","63","1","3","21","1615","false"
"L25983","2","0","19","0","2","2","1615","false"
"L25984","1","0","26","0","2","3","1615","false"
"L28109","10","0","63","0","2","5","1077","false"
"L28953","1","0","3","0","1","1","1077","false"
"L153","44","0","509","1","6","177","1615","true"
"L154","1","0","13","0","3","5","53","false"
"L155","23","0","305","0","4","69","142","false"
"L156","1","0","5","0","4","10","53","false"
"L157","1","0","14","0","4","5","142","false"
"L158","1","0","4","0","4","5","142","false"
"L159","1","0","12","0","3","11","1077","false"
"L160","1","0","27","0","3","3","53","false"
"L161","12","0","56","0","3","11","1077","false"
"L162","1","0","14","0","3","36","53","false"
"L163","1","0","5","0","3","4","53","false"
"L164","1","0","5","0","4","8","142","false"
"L165","1","0","4","0","2","3","1077","false"
"L166","1","0","6","0","2","3","53","false"
"L167","19","0","79","0","3","18","53","false"
"L168","1","0","13","0","3","5","53","false"
"L169","1","0","8","0","3","17","53","false"
"L170","6","0","33","0","2","2","1615","false"
"L171","1","0","19","0","3","9","53","false"
"L172","3","0","49","0","3","13","53","false"
"L173","1","0","13","0","3","5","53","false"
"L174","1","0","16","0","3","15","53","false"
"L26102","1","0","25","0","4","19","53","false"
"L26103","1","0","6","0","2","3","53","false"
"L26104","1","0","6","0","3","5","53","false"
"L26105","1","0","4","0","4","6","142","false"
"L26106","1","0","18","0","2","3","53","false"
"L26107","1","0","12","0","1","1","1615","false"
"L26108","15","0","47","0","4","11","142","false"
"L26109","1","0","4","0","3","5","53","false"
"L26110","3","0","16","0","3","11","53","false"
"L26111","1","0","5","0","3","6","53","false"
"L26112","1","0","13","0","3","5","53","false"
"L26113","1","0","13","0","3","4","53","false"
"L26114","1","0","6","0","3","6","53","false"
"L26115","1","0","9","0","1","1","1077","false"
"L26116","1","0","7","0","4","17","1077","false"
"L26117","1","0","13","0","1","2","1077","false"
"L26118","1","0","10","0","3","7","53","false"
"L26119","1","0","18","0","4","21","142","false"
"L26120","1","0","17","0","1","1","1077","false"
"L26121","16","0","148","0","4","44","1077","true"
"L26122","1","0","17","0","4","35","1077","false"
"L26123","1","0","34","0","4","31","53","false"
"L26124","1","0","18","0","1","2","1077","false"
"L26125","1","0","20","0","3","17","1615","false"
"L26126","1","0","49","0","3","17","53","false"
"L26127","1","0","6","0","3","10","53","false"
"L26128","1","0","12","0","3","11","53","false"
"L26129","1","0","19","1","4","51","1077","false"
"L26130","1","0","24","0","3","8","53","false"
"L26131","1","0","48","0","3","21","53","false"
"L26132","1","0","19","0","4","45","1615","false"
"L26133","1","0","6","0","3","6","53","false"
"L26134","1","0","11","0","3","7","53","false"
"L27988","3","0","107","2","5","33","1615","false"
"L2963","9","0","40","0","4","15","1077","false"
"L2964","1","0","22","0","4","26","53","false"
"L2965","4","0","104","0","4","59","142","false"
"L2966","2","0","18","0","4","15","53","false"
"L2967","1","0","7","0","4","13","142","false"
"L3126","10","0","94","0","3","7","53","false"
"L3127","8","0","86","0","4","7","1615","false"
"L3128","1","0","4","0","2","3","53","false"
"L3129","26","0","155","0","4","17","1077","false"
"L3130","5","0","51","0","3","9","1077","false"
"L3131","17","0","148","0","4","19","1615","false"
"L3132","1","0","34","0","3","7","53","false"
"L3133","6","0","51","1","3","6","1615","false"
"L3134","10","0","60","0","2","3","53","false"
"L3135","5","0","40","0","4","6","1615","false"
"L3136","1","0","20","0","2","2","53","false"
"L3137","1","0","5","0","3","5","53","false"
"L3138","7","0","88","0","2","3","53","false"
"L3139","29","0","125","0","3","15","1077","false"
"L3140","1","0","6","0","2","5","53","false"
"L4210","2","0","56","0","3","4","142","false"
"L4211","1","0","7","0","3","4","142","false"
"L4212","35","0","311","0","4","12","53","false"
"L4346","5","0","40","0","4","12","1077","false"
"L4347","4","0","52","0","2","6","1615","false"
"L4348","1","0","8","0","2","17","1615","false"
"L4349","10","0","74","0","4","14","1615","false"
"L4350","1","0","17","0","4","30","53","false"
"L4351","13","0","116","0","4","24","53","false"
"L4352","16","0","123","0","4","52","142","false"
"L4353","1","0","18","0","4","17","142","false"
"L4354","1","0","56","0","3","11","1077","false"
"L4355","1","0","34","0","3","11","1077","false"
"L5052","4","0","16","0","1","6","1077","false"
"L5053","1","0","5","0","2","3","1077","false"
"L5054","1","0","20","0","3","11","1615","false"
"L5055","1","0","47","0","2","3","1077","false"
"L5056","1","0","52","0","2","3","1077","false"
"L5057","10","0","58","0","3","29","53","false"
"L5058","1","0","20","0","4","45","53","false"
"L5059","1","0","8","0","3","12","53","false"
"L5060","1","0","7","0","3","10","53","false"
"L5061","3","0","27","0","4","7","1077","false"
"L5062","8","0","61","1","4","19","53","false"
"L5063","6","0","48","1","4","17","53","false"
"L5064","1","0","21","0","4","30","1077","false"
"L5065","16","0","82","1","5","32","53","false"
"L5066","3","0","239","0","4","12","142","false"
"L5067","1","0","23","0","5","25","142","false"
"L5068","1","0","12","0","4","27","53","false"
"L5069","1","0","5","0","4","15","142","false"
"L6373","24","0","208","0","4","42","53","false"
"L6374","20","0","131","0","4","25","1077","false"
"L6375","1","0","5","0","4","17","1077","false"
"L6376","5","0","43","0","4","20","1077","false"
"L6377","1","0","11","0","3","7","1077","false"
"L6378","1","0","4","0","2","3","53","false"
"L6379","3","0","37","0","2","7","1077","false"
"L6380","1","0","5","0","4","20","1077","false"
"L6381","1","0","14","0","3","13","53","false"
"L6382","1","0","14","0","3","13","53","false"
"L7283","1","0","13","0","3","10","53","false"
"L7284","1","0","6","0","3","10","53","false"
"L7285","1","0","8","0","2","3","53","false"
"L7286","1","0","6","0","2","3","53","false"
"L7287","6","0","53","0","3","28","53","false"
"L8434","1","0","16","0","2","2","1615","false"
"L8435","15","0","104","0","3","33","53","false"
"L8436","18","0","122","0","3","10","1077","false"
"L8437","13","0","64","0","5","34","53","false"
"L8438","1","0","9","0","3","4","53","false"
"L8439","1","0","22","0","4","11","53","false"
"L8440","5","0","14","0","4","14","53","false"
"L8441","7","0","50","0","2","3","53","false"
"L8442","1","0","18","0","2","2","53","false"
"L8443","11","0","66","0","3","6","53","false"
"L8444","1","0","7","0","2","5","1077","false"
"L8445","6","0","49","0","3","6","1077","false"
"L8446","2","0","64","0","4","18","53","false"
"L8447","12","0","204","1","4","46","53","false"
"L8448","1","0","33","0","1","3","1077","false"
"L8449","3","0","121","0","4","22","53","false"
"L8450","1","0","4","0","2","3","1615","false"
"L8451","3","0","99","0","3","4","142","false"
"L8452","40","0","308","0","4","24","1077","false"
"L8453","13","0","239","0","4","19","142","false"
"L8454","47","0","475","0","3","13","1077","false"
"L8455","1","0","7","0","3","10","53","false"
"L8456","1","0","46","0","2","2","53","false"
"L8457","1","0","6","0","2","5","1077","false"
"L8458","3","0","13","0","2","3","1615","false"
"L8459","5","0","109","0","3","17","53","false"
"L12447","1","0","27","0","2","4","1077","false"
"L12448","10","0","241","2","4","51","1077","false"
"L12449","26","0","151","1","5","49","1077","false"
"L12450","6","0","75","0","3","15","1615","false"
"L12862","75","0","956","2","5","192","1615","true"
"L12863","1","0","9","0","2","2","53","false"
"L12864","4","0","31","0","3","15","1077","false"
"L12865","1","0","35","0","2","5","1077","false"
"L13597","93","0","434","0","4","83","1077","false"
"L13598","115","0","610","1","4","100","1615","false"
"L13599","1","0","12","0","2","5","1077","false"
"L13600","7","0","76","0","4","18","142","false"
"L13601","1","0","7","0","3","7","1077","false"
"L13602","98","0","553","5","4","156","1615","true"
"L17481","13","0","271","0","4","20","142","false"
"L17482","50","0","335","0","4","26","142","false"
"L17483","5","0","221","0","4","14","142","false"
"L17484","5","0","79","0","3","3","142","false"
"L17485","5","0","44","0","3","6","142","false"
"L17486","4","0","84","0","4","13","142","false"
"L18092","1","0","14","0","3","16","1615","false"
"L18093","34","0","512","0","4","40","1077","false"
"L18626","13","0","78","0","4","24","142","false"
"L18627","22","0","88","0","4","12","142","false"
"L18628","18","0","53","0","3","6","142","false"
"L18629","1","0","10","0","4","7","142","false"
"L18630","1","0","14","0","3","8","1615","false"
"L18631","1","0","22","0","4","18","142","false"
"L18632","1","0","19","0","4","15","53","false"
"L18633","1","0","6","0","2","6","1077","false"
"L18634","21","0","125","0","2","8","1615","false"
"L18635","10","0","55","0","2","3","53","false"
"L18636","17","0","69","0","3","8","1077","false"
"L18637","2","0","19","0","3","5","1615","false"
"L19028","7","0","49","0","3","3","142","false"
"L19029","26","0","112","0","3","4","53","false"
"L19030","22","0","223","0","4","14","142","false"
"L19031","6","0","43","0","3","6","53","false"
"L19032","45","0","335","0","4","18","1615","false"
"L19325","1","0","4","0","3","6","1615","false"
"L19326","1","0","30","0","2","6","1615","false"
"L19327","1","0","24","0","4","11","1615","false"
"L19328","1","0","13","0","3","8","1615","false"
"L19329","7","0","42","0","2","6","1615","false"
"L19330","2","0","72","0","2","5","1615","false"
"L19331","1","0","6","0","3","9","1615","false"
"L19332","1","0","9","0","2","6","1615","false"
"L19333","23","0","147","0","3","17","1615","false"
"L19334","48","0","181","0","4","33","1615","false"
"L19335","14","0","83","0","2","2","1615","false"
"L19336","5","0","53","0","2","2","1615","false"
"L19337","8","0","100","0","2","3","1615","false"
"L19338","19","0","51","0","2","4","1615","false"
"L21444","10","0","91","0","4","19","1615","false"
"L21445","4","0","61","0","3","15","1077","false"
"L21446","22","0","129","0","4","28","1077","false"
"L21447","16","0","102","4","4","43","1077","true"
"L21448","15","0","97","2","4","34","1077","true"
"L21449","7","0","31","0","3","6","1077","false"
"L21450","1","0","5","0","2","2","1615","false"
"L21451","4","0","52","0","2","11","1615","false"
"L21452","34","0","107","1","4","23","142","false"
"L21453","40","0","126","0","4","20","142","false"
"L21454","6","0","73","1","3","18","1077","false"
"L21455","6","0","73","1","3","17","1077","false"
"L21456","1","0","6","0","3","5","142","false"
"L21822","2","0","25","0","3","3","142","false"
"L21823","1","0","25","0","3","3","142","false"
"L21824","1","0","18","0","3","3","142","false"
"L21825","8","0","72","0","3","3","142","false"
"L21826","4","0","32","0","3","3","142","false"
"L21827","1","0","7","0","3","3","142","false"
"L21828","2","0","23","0","3","3","142","false"
"L21952","5","0","77","0","3","16","1615","false"
"L21953","210","0","1094","8","4","176","1077","true"
"L21954","3","0","407","1","4","59","1615","true"
"L21955","1","0","23","0","4","35","1615","false"
"L21956","1","0","5","0","3","4","1615","false"
"L21957","6","0","47","1","3","12","1615","false"
"L23212","1","0","11","0","3","9","1077","false"
"L23213","5","0","33","0","3","4","1615","false"
"L23214","1","0","17","0","3","21","53","false"
"L23215","1","0","7","0","2","2","53","false"
"L23216","1","0","24","0","4","14","53","false"
"L23217","4","0","38","0","3","5","1615","false"
"L23218","1","0","28","0","4","10","142","false"
"L23219","5","0","70","0","3","6","1077","false"
"L23220","2","0","61","0","2","3","1615","false"
"L23221","11","0","138","0","4","15","142","false"
"L23222","4","0","50","0","3","10","1615","false"
"L23223","6","0","87","0","4","20","142","false"
"L23224","4","0","27","0","2","3","53","false"
"L23225","6","0","45","0","3","9","1077","false"
"L23226","1","0","9","0","3","8","142","false"
"L23227","13","0","73","0","4","19","142","false"
"L23228","3","0","31","0","2","6","1077","false"
"L24036","1","0","35","0","2","2","1615","false"
"L24037","7","0","55","0","2","2","1615","false"
"L24038","66","0","453","0","3","13","1077","false"
"L24039","3","0","28","0","4","8","142","false"
"L24040","1","0","6","0","1","2","1077","false"
"L24041","9","0","42","0","3","10","53","false"
"L24042","19","0","118","0","3","5","1077","false"
"L24043","8","0","62","0","2","3","53","false"
"L24347","19","0","206","0","4","41","1077","false"
"L24348","8","0","54","0","4","34","53","false"
"L24349","1","0","15","0","1","1","1077","false"
"L24350","1","0","28","0","1","2","1077","false"
"L24351","8","0","80","0","4","21","1077","false"
"L26137","1","0","5","0","3","4","53","false"
"L26138","1","0","7","0","3","4","53","false"
"L26139","11","0","164","0","2","11","1077","false"
"L26140","3","0","49","0","2","6","1615","false"
"L26141","1","0","24","0","3","11","53","false"
"L26142","1","0","10","0","3","4","53","false"
"L26143","5","0","81","0","2","11","1615","false"
"L26144","61","0","249","0","3","21","53","false"
"L26145","1","0","24","0","3","11","53","false"
"L26146","28","0","142","0","2","17","1615","false"
"L26147","1","0","6","0","3","5","53","false"
"L26662","3","0","13","0","3","4","1077","false"
"L26663","1","0","5","0","3","4","1077","false"
"L26664","1","0","12","0","3","4","1077","false"
"L26665","1","0","11","0","3","4","1077","false"
"L26666","1","0","7","0","3","4","1077","false"
"L26667","1","0","7","0","4","6","142","false"
"L26668","1","0","5","0","3","5","53","false"
"L26779","1","0","4","0","4","5","142","false"
"L26780","1","0","6","0","4","5","142","false"
"L26781","1","0","5","0","4","14","142","false"
"L26782","1","0","16","0","4","16","142","false"
"L26783","1","0","49","0","4","18","142","false"
"L26784","1","0","8","0","4","9","142","false"
"L26785","1","0","4","0","4","14","142","false"
"L27007","1","0","6","0","4","7","142","false"
"L27008","1","0","10","0","4","7","142","false"
"L27009","1","0","13","0","4","12","1077","false"
"L27010","4","0","29","0","4","9","1615","false"
"L27011","7","0","38","0","4","7","142","false"
"L27012","1","0","13","0","4","9","142","false"
"L27013","1","0","11","0","4","13","142","false"
"L27014","1","0","7","0","4","8","142","false"
"L27015","6","0","20","0","3","4","53","false"
"L27016","1","0","17","0","1","1","1077","false"
"L27017","1","0","6","0","1","1","1077","false"
"L27018","1","0","7","0","3","4","53","false"
"L27019","1","0","5","0","4","7","142","false"
"L27020","1","0","14","0","4","16","142","false"
"L27021","1","0","3","0","3","4","53","false"
"L27022","1","0","42","0","4","30","1077","false"
"L27023","1","0","4","0","4","7","142","false"
"L27024","1","0","3","0","4","7","142","false"
"L27025","1","0","8","0","4","7","142","false"
"L27869","32","0","242","0","4","20","1615","true"
"L27870","1","0","27","0","3","12","53","false"
"L27871","1","0","19","0","4","14","142","false"
"L28004","9","0","72","0","6","14","53","true"
"L28005","4","0","72","0","2","5","1077","false"
"L28006","1","0","25","0","4","15","142","true"
"L28007","5","0","30","0","2","4","1077","false"
"L28087","18","0","70","0","1","3","1077","false"
"L28088","26","0","85","0","1","2","1077","false"
"L28089","5","0","19","0","1","1","1077","false"
"L28090","1","0","10","0","1","4","1077","false"
"L28091","20","0","270","0","1","2","1077","false"
"L28092","4","0","9","0","1","1","1077","false"
"L28093","1","0","4","0","1","1","1077","false"
"L28094","7","0","52","0","1","2","1077","false"
"L28095","1","0","9","0","1","1","1077","false"
"L28096","8","0","53","0","1","2","1077","false"
"L28097","1","0","8","0","1","1","1077","false"
"L28098","17","0","81","0","2","6","1077","false"
"L28099","1","0","32","0","1","1","1077","false"
"L28100","3","0","14","0","1","1","1077","false"
"L28101","5","0","55","0","1","1","1077","false"
"L28102","32","0","107","0","2","5","1077","false"
"L28103","12","0","137","0","1","2","1077","false"
"L28104","1","0","4","0","1","3","1077","false"
"L28105","1","0","4","0","1","3","1077","false"
"L28582","2","0","17","0","2","3","1077","false"
"L28583","4","0","32","0","2","5","142","false"
"L28584","11","0","40","0","2","4","1077","false"
"L28618","1","0","28","0","1","2","1077","false"
"L28619","22","0","196","0","4","27","1077","false"
"L28620","2","0","11","0","1","1","1077","false"
"L28621","6","0","62","0","1","1","1077","false"
"L28746","11","0","62","0","3","6","53","false"
"L28747","3","0","25","0","2","3","53","false"
"L28748","22","0","182","0","2","4","1615","false"
"L28749","10","0","105","0","3","6","1615","false"
"L28750","23","0","173","0","3","16","1077","false"
"L28751","11","0","50","0","3","6","53","false"
"L28752","10","0","34","0","1","1","1077","false"
"L28753","8","0","36","0","3","5","1077","false"
"L28754","6","0","18","0","1","1","1077","false"
"L3247","20","0","113","0","4","34","1615","false"
"L3248","13","0","196","0","3","35","53","true"
"L5074","1","0","5","0","3","4","53","false"
"L5075","28","0","178","0","4","38","53","false"
"L5076","26","0","184","0","3","20","1077","false"
"L5077","1","0","27","0","3","5","1615","false"
"L5078","3","0","51","0","4","34","142","false"
"L5079","1","0","21","0","3","11","1077","false"
"L5350","33","0","177","1","3","19","53","false"
"L5351","11","0","153","1","4","46","53","false"
"L5352","6","0","81","0","4","44","53","false"
"L5716","1","0","28","0","4","22","142","false"
"L5717","3","0","30","0","3","6","142","false"
"L5718","1","0","18","0","2","4","1077","false"
"L5719","1","0","12","0","4","18","53","false"
"L5720","1","0","6","0","3","9","53","false"
"L5721","1","0","32","0","3","9","1615","false"
"L5722","1","0","31","0","2","3","142","false"
"L5723","2","0","63","0","4","21","142","false"
"L5724","1","0","12","0","4","16","142","false"
"L5725","34","0","291","0","4","36","142","false"
"L5726","1","0","9","0","3","11","53","false"
"L5727","12","0","95","0","4","34","53","false"
"L6223","1","0","20","0","2","3","1077","false"
"L6224","11","0","88","0","3","6","142","false"
"L6530","26","0","306","0","4","72","142","false"
"L6531","2","0","34","0","3","7","53","false"
"L6532","10","0","56","0","3","20","1077","false"
"L6533","4","0","64","0","4","53","142","false"
"L6534","3","0","67","0","4","41","142","false"
"L6535","13","0","169","0","4","48","142","false"
"L6536","1","0","6","0","3","4","53","false"
"L6537","25","0","102","0","3","10","53","false"
"L6538","3","0","69","0","3","6","53","false"
"L6539","1","0","16","0","2","4","1077","false"
"L7293","2","0","24","0","3","5","53","false"
"L7294","1","0","6","0","3","5","53","false"
"L7295","69","0","546","0","4","53","1615","false"
"L7296","27","0","136","0","4","24","142","true"
"L7297","1","0","9","0","3","19","1077","false"
"L8019","8","0","51","0","3","16","1077","false"
"L8020","1","0","24","0","3","6","1077","false"
"L8021","3","0","25","0","3","8","1077","false"
"L9803","11","0","56","0","2","3","1077","false"
"L9804","11","0","86","0","2","5","1615","false"
"L9805","6","0","74","0","2","3","1077","false"
"L9806","4","0","50","0","3","6","142","false"
"L9807","1","0","12","0","2","3","1077","false"
"L9808","5","0","43","0","2","3","1077","false"
