"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous fixes","Number of previous modifications","Number of developer commits","Number of committers","Number of bugs"
"L128","HeapChannelBuffer.java","buffer/src/main/java/io/netty/buffer/HeapChannelBuffer.java","L113","16","0","160","0","1","4057","1","0"
"L129","HeapChannelBufferFactory.java","buffer/src/main/java/io/netty/buffer/HeapChannelBufferFactory.java","L113","5","0","47","0","1","4057","1","0"
"L130","LittleEndianHeapChannelBuffer.java","buffer/src/main/java/io/netty/buffer/LittleEndianHeapChannelBuffer.java","L113","4","0","91","0","2","4057","1","0"
"L131","package-info.java","buffer/src/main/java/io/netty/buffer/package-info.java","L113","1","0","1","0","1","4057","1","0"
"L132","ReadOnlyChannelBuffer.java","buffer/src/main/java/io/netty/buffer/ReadOnlyChannelBuffer.java","L113","3","0","167","0","1","4057","1","0"
"L133","SlicedChannelBuffer.java","buffer/src/main/java/io/netty/buffer/SlicedChannelBuffer.java","L113","10","0","202","0","1","4057","1","0"
"L134","TruncatedChannelBuffer.java","buffer/src/main/java/io/netty/buffer/TruncatedChannelBuffer.java","L113","7","0","194","0","1","4057","1","0"
"L135","WrappedChannelBuffer.java","buffer/src/main/java/io/netty/buffer/WrappedChannelBuffer.java","L113","1","0","4","0","1","4057","1","0"
"L141","AbstractChannelBufferTest.java","buffer/src/test/java/io/netty/buffer/AbstractChannelBufferTest.java","L140","124","0","1382","0","2","4057","1","0"
"L142","AbstractCompositeChannelBufferTest.java","buffer/src/test/java/io/netty/buffer/AbstractCompositeChannelBufferTest.java","L140","3","0","248","0","2","4057","1","0"
"L143","BigEndianCompositeChannelBufferTest.java","buffer/src/test/java/io/netty/buffer/BigEndianCompositeChannelBufferTest.java","L140","1","0","6","0","1","4057","1","0"
"L144","BigEndianDirectChannelBufferTest.java","buffer/src/test/java/io/netty/buffer/BigEndianDirectChannelBufferTest.java","L140","1","0","17","0","1","4057","1","0"
"L145","BigEndianHeapChannelBufferTest.java","buffer/src/test/java/io/netty/buffer/BigEndianHeapChannelBufferTest.java","L140","1","0","20","0","1","4057","1","0"
"L146","ByteBufferBackedHeapChannelBufferTest.java","buffer/src/test/java/io/netty/buffer/ByteBufferBackedHeapChannelBufferTest.java","L140","1","0","19","0","1","4057","1","0"
"L147","ChannelBufferIndexFinderTest.java","buffer/src/test/java/io/netty/buffer/ChannelBufferIndexFinderTest.java","L140","1","0","40","0","1","4057","1","0"
"L148","ChannelBuffersTest.java","buffer/src/test/java/io/netty/buffer/ChannelBuffersTest.java","L140","17","0","326","0","1","4057","1","0"
"L149","ChannelBufferStreamTest.java","buffer/src/test/java/io/netty/buffer/ChannelBufferStreamTest.java","L140","9","0","116","0","1","4057","1","0"
"L150","DuplicateChannelBufferTest.java","buffer/src/test/java/io/netty/buffer/DuplicateChannelBufferTest.java","L140","1","0","20","0","1","4057","1","0"
"L151","DynamicChannelBufferTest.java","buffer/src/test/java/io/netty/buffer/DynamicChannelBufferTest.java","L140","1","0","37","0","1","4057","1","0"
"L152","LittleEndianCompositeChannelBufferTest.java","buffer/src/test/java/io/netty/buffer/LittleEndianCompositeChannelBufferTest.java","L140","1","0","6","0","1","4057","1","0"
"L153","LittleEndianDirectChannelBufferTest.java","buffer/src/test/java/io/netty/buffer/LittleEndianDirectChannelBufferTest.java","L140","1","0","17","0","1","4057","1","0"
"L154","LittleEndianHeapChannelBufferTest.java","buffer/src/test/java/io/netty/buffer/LittleEndianHeapChannelBufferTest.java","L140","1","0","21","0","1","4057","1","0"
"L155","ReadOnlyChannelBufferTest.java","buffer/src/test/java/io/netty/buffer/ReadOnlyChannelBufferTest.java","L140","1","0","133","0","1","4057","1","0"
"L156","SlicedChannelBufferTest.java","buffer/src/test/java/io/netty/buffer/SlicedChannelBufferTest.java","L140","1","0","23","0","1","4057","1","0"
"L157","TruncatedChannelBufferTest.java","buffer/src/test/java/io/netty/buffer/TruncatedChannelBufferTest.java","L140","1","0","21","0","1","4057","1","0"
"L3327","AbstractDiskHttpData.java","codec-http/src/main/java/io/netty/handler/codec/http/AbstractDiskHttpData.java","L3326","43","0","273","0","2","4057","1","1"
"L3328","AbstractHttpData.java","codec-http/src/main/java/io/netty/handler/codec/http/AbstractHttpData.java","L3326","16","0","67","0","2","4057","1","0"
"L3329","AbstractMemoryHttpData.java","codec-http/src/main/java/io/netty/handler/codec/http/AbstractMemoryHttpData.java","L3326","28","0","183","0","2","4057","1","1"
"L3330","Attribute.java","codec-http/src/main/java/io/netty/handler/codec/http/Attribute.java","L3326","1","0","6","0","1","4057","1","0"
"L3331","CaseIgnoringComparator.java","codec-http/src/main/java/io/netty/handler/codec/http/CaseIgnoringComparator.java","L3326","1","0","16","0","2","4057","1","0"
"L3332","Cookie.java","codec-http/src/main/java/io/netty/handler/codec/http/Cookie.java","L3326","1","0","28","0","1","4057","1","1"
"L3333","CookieDecoder.java","codec-http/src/main/java/io/netty/handler/codec/http/CookieDecoder.java","L3326","38","0","172","0","2","4057","1","4"
"L3334","CookieEncoder.java","codec-http/src/main/java/io/netty/handler/codec/http/CookieEncoder.java","L3326","48","0","167","0","2","4057","1","1"
"L3335","CookieHeaderNames.java","codec-http/src/main/java/io/netty/handler/codec/http/CookieHeaderNames.java","L3326","1","0","16","0","2","4057","1","0"
"L3336","DefaultCookie.java","codec-http/src/main/java/io/netty/handler/codec/http/DefaultCookie.java","L3326","58","0","298","0","2","4057","1","3"
"L3337","DefaultHttpChunk.java","codec-http/src/main/java/io/netty/handler/codec/http/DefaultHttpChunk.java","L3326","2","0","25","0","1","4057","1","0"
"L3338","DefaultHttpChunkTrailer.java","codec-http/src/main/java/io/netty/handler/codec/http/DefaultHttpChunkTrailer.java","L3326","4","0","72","0","1","4057","1","0"
"L3339","DefaultHttpDataFactory.java","codec-http/src/main/java/io/netty/handler/codec/http/DefaultHttpDataFactory.java","L3326","16","0","125","0","3","4057","1","0"
"L3340","DefaultHttpMessage.java","codec-http/src/main/java/io/netty/handler/codec/http/DefaultHttpMessage.java","L3326","9","0","122","0","1","4057","1","0"
"L3341","DefaultHttpRequest.java","codec-http/src/main/java/io/netty/handler/codec/http/DefaultHttpRequest.java","L3326","3","0","51","0","1","4057","1","0"
"L3342","DefaultHttpResponse.java","codec-http/src/main/java/io/netty/handler/codec/http/DefaultHttpResponse.java","L3326","2","0","36","0","1","4057","1","0"
"L3343","DiskAttribute.java","codec-http/src/main/java/io/netty/handler/codec/http/DiskAttribute.java","L3326","8","0","97","0","2","4057","1","0"
"L3344","DiskFileUpload.java","codec-http/src/main/java/io/netty/handler/codec/http/DiskFileUpload.java","L3326","7","0","115","0","3","4057","1","0"
"L3345","FileUpload.java","codec-http/src/main/java/io/netty/handler/codec/http/FileUpload.java","L3326","1","0","9","0","1","4057","1","0"
"L3346","HttpChunk.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpChunk.java","L3326","1","0","65","0","1","4057","1","0"
"L3347","HttpChunkAggregator.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpChunkAggregator.java","L3326","12","0","83","0","1","4057","1","0"
"L3348","HttpChunkTrailer.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpChunkTrailer.java","L3326","1","0","18","0","2","4057","1","0"
"L3349","HttpClientCodec.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpClientCodec.java","L3326","10","0","85","0","1","4057","1","1"
"L3350","HttpCodecUtil.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpCodecUtil.java","L3326","30","0","102","0","3","4057","1","1"
"L3351","HttpContentCompressor.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpContentCompressor.java","L3326","26","0","100","1","3","4057","1","0"
"L3352","HttpContentDecoder.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpContentDecoder.java","L3326","16","0","88","0","1","4057","1","0"
"L3353","HttpContentDecompressor.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpContentDecompressor.java","L3326","5","0","16","0","1","4057","1","0"
"L3354","HttpContentEncoder.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpContentEncoder.java","L3326","20","0","132","0","1","4057","1","0"
"L3355","HttpData.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpData.java","L3326","1","0","26","0","1","4057","1","0"
"L3356","HttpDataFactory.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpDataFactory.java","L3326","1","0","12","0","2","4057","1","0"
"L3357","HttpHeaderDateFormat.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpHeaderDateFormat.java","L3326","3","0","40","0","1","4057","1","0"
"L3358","HttpHeaders.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpHeaders.java","L3326","78","0","581","0","2","4057","1","0"
"L3359","HttpMessage.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpMessage.java","L3326","1","0","26","0","2","4057","1","0"
"L3360","HttpMessageDecoder.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpMessageDecoder.java","L3326","100","0","478","0","2","4057","1","1"
"L3361","HttpMessageEncoder.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpMessageEncoder.java","L3326","15","0","117","0","2","1649","2","1"
"L3362","HttpMethod.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpMethod.java","L3326","10","0","82","0","1","4057","1","0"
"L3363","HttpPostBodyUtil.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpPostBodyUtil.java","L3326","10","0","72","0","2","4057","1","1"
"L3364","HttpPostRequestDecoder.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpPostRequestDecoder.java","L3326","183","0","1002","0","2","4057","1","1"
"L3365","HttpPostRequestEncoder.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpPostRequestEncoder.java","L3326","93","0","596","0","2","4057","1","0"
"L3366","HttpRequest.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpRequest.java","L3326","1","0","7","0","1","4057","1","0"
"L3367","HttpRequestDecoder.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpRequestDecoder.java","L3326","1","0","21","0","2","4057","1","0"
"L3368","HttpRequestEncoder.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpRequestEncoder.java","L3326","1","0","18","0","1","4057","1","0"
"L3369","HttpResponse.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpResponse.java","L3326","1","0","5","0","1","4057","1","0"
"L3370","HttpResponseDecoder.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpResponseDecoder.java","L3326","1","0","20","0","1","4057","1","0"
"L3371","HttpResponseEncoder.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpResponseEncoder.java","L3326","1","0","18","0","1","4057","1","0"
"L3372","HttpResponseStatus.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpResponseStatus.java","L3326","63","0","225","0","1","4057","1","0"
"L3373","HttpServerCodec.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpServerCodec.java","L3326","1","0","27","0","1","4057","1","0"
"L3374","HttpVersion.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpVersion.java","L3326","19","0","119","0","1","4057","1","0"
"L3375","InterfaceHttpData.java","codec-http/src/main/java/io/netty/handler/codec/http/InterfaceHttpData.java","L3326","1","0","8","0","1","4057","1","0"
"L3376","InternalAttribute.java","codec-http/src/main/java/io/netty/handler/codec/http/InternalAttribute.java","L3326","8","0","73","0","1","4057","1","0"
"L3377","MemoryAttribute.java","codec-http/src/main/java/io/netty/handler/codec/http/MemoryAttribute.java","L3326","7","0","68","0","2","4057","1","0"
"L3378","MemoryFileUpload.java","codec-http/src/main/java/io/netty/handler/codec/http/MemoryFileUpload.java","L3326","7","0","87","0","3","4057","1","0"
"L3379","MixedAttribute.java","codec-http/src/main/java/io/netty/handler/codec/http/MixedAttribute.java","L3326","13","0","150","0","2","4057","1","1"
"L3380","MixedFileUpload.java","codec-http/src/main/java/io/netty/handler/codec/http/MixedFileUpload.java","L3326","10","0","172","0","2","4057","1","1"
"L3381","package-info.java","codec-http/src/main/java/io/netty/handler/codec/http/package-info.java","L3326","1","0","1","0","1","4057","1","0"
"L3382","QueryStringDecoder.java","codec-http/src/main/java/io/netty/handler/codec/http/QueryStringDecoder.java","L3326","51","0","230","1","3","4057","1","1"
"L3383","QueryStringEncoder.java","codec-http/src/main/java/io/netty/handler/codec/http/QueryStringEncoder.java","L3326","9","0","72","0","3","4057","2","0"
"L8057","package-info.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/package-info.java","L8056","1","0","1","0","1","4057","1","0"
"L8058","RtspHeaders.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspHeaders.java","L8056","1","0","100","0","2","4057","1","0"
"L8059","RtspMessageDecoder.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspMessageDecoder.java","L8056","5","0","40","0","1","4057","1","0"
"L8060","RtspMessageEncoder.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspMessageEncoder.java","L8056","2","0","20","0","1","4057","1","0"
"L8061","RtspMethods.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspMethods.java","L8056","4","0","48","0","1","4057","1","0"
"L8062","RtspRequestDecoder.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspRequestDecoder.java","L8056","1","0","22","0","1","4057","1","0"
"L8063","RtspRequestEncoder.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspRequestEncoder.java","L8056","1","0","18","0","1","4057","1","0"
"L8064","RtspResponseDecoder.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspResponseDecoder.java","L8056","1","0","25","0","1","4057","1","0"
"L8065","RtspResponseEncoder.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspResponseEncoder.java","L8056","1","0","18","0","1","4057","1","0"
"L8066","RtspResponseStatuses.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspResponseStatuses.java","L8056","18","0","89","0","1","4057","1","0"
"L8067","RtspVersions.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspVersions.java","L8056","3","0","17","0","1","4057","1","0"
"L7071","BinaryWebSocketFrame.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/BinaryWebSocketFrame.java","L7070","1","0","20","0","2","4057","1","0"
"L7072","CloseWebSocketFrame.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/CloseWebSocketFrame.java","L7070","1","0","15","0","2","4057","1","0"
"L7073","ContinuationWebSocketFrame.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/ContinuationWebSocketFrame.java","L7070","4","0","52","0","3","4057","1","0"
"L7074","package-info.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/package-info.java","L7070","1","0","1","0","1","4057","1","0"
"L7075","PingWebSocketFrame.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/PingWebSocketFrame.java","L7070","1","0","21","0","2","4057","1","0"
"L7076","PongWebSocketFrame.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/PongWebSocketFrame.java","L7070","1","0","20","0","2","4057","1","0"
"L7077","TextWebSocketFrame.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/TextWebSocketFrame.java","L7070","7","0","49","0","2","4057","1","0"
"L7078","UTF8Exception.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/UTF8Exception.java","L7070","1","0","7","0","1","4057","1","0"
"L7079","UTF8Output.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/UTF8Output.java","L7070","6","0","47","0","3","4057","1","0"
"L7080","WebSocket00FrameDecoder.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocket00FrameDecoder.java","L7070","12","0","77","0","2","4057","1","0"
"L7081","WebSocket00FrameEncoder.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocket00FrameEncoder.java","L7070","7","0","61","0","1","4057","1","0"
"L7082","WebSocket08FrameDecoder.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocket08FrameDecoder.java","L7070","57","0","230","0","3","4057","1","0"
"L7083","WebSocket08FrameEncoder.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocket08FrameEncoder.java","L7070","21","0","99","0","3","4057","1","3"
"L7084","WebSocket13FrameDecoder.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocket13FrameDecoder.java","L7070","1","0","6","0","1","4057","1","0"
"L7085","WebSocket13FrameEncoder.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocket13FrameEncoder.java","L7070","1","0","6","0","1","4057","1","0"
"L7086","WebSocketClientHandshaker.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketClientHandshaker.java","L7070","1","0","50","0","3","4057","1","0"
"L7087","WebSocketClientHandshaker00.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketClientHandshaker00.java","L7070","20","0","131","0","3","4057","1","2"
"L7088","WebSocketClientHandshaker08.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketClientHandshaker08.java","L7070","15","0","90","0","3","4057","1","3"
"L7089","WebSocketClientHandshaker13.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketClientHandshaker13.java","L7070","15","0","90","0","3","4057","1","3"
"L7090","WebSocketClientHandshakerFactory.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketClientHandshakerFactory.java","L7070","4","0","18","0","2","4057","1","0"
"L7091","WebSocketFrame.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketFrame.java","L7070","1","0","25","0","2","4057","1","0"
"L7092","WebSocketFrameType.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketFrameType.java","L7070","1","0","4","0","1","4057","1","0"
"L7093","WebSocketHandshakeException.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketHandshakeException.java","L7070","1","0","10","0","2","4057","1","0"
"L7094","WebSocketServerHandshaker.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketServerHandshaker.java","L7070","9","0","61","0","3","4057","1","0"
"L7095","WebSocketServerHandshaker00.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketServerHandshaker00.java","L7070","9","0","77","0","2","4057","1","1"
"L7096","WebSocketServerHandshaker08.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketServerHandshaker08.java","L7070","5","0","64","0","3","4057","1","1"
"L7097","WebSocketServerHandshaker13.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketServerHandshaker13.java","L7070","5","0","64","0","3","4057","1","1"
"L7098","WebSocketServerHandshakerFactory.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketServerHandshakerFactory.java","L7070","4","0","40","0","3","4057","1","0"
"L7099","WebSocketUtil.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketUtil.java","L7070","4","0","41","0","1","4057","1","0"
"L7100","WebSocketVersion.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketVersion.java","L7070","4","0","17","0","2","4057","1","0"
"L3391","CookieDecoderTest.java","codec-http/src/test/java/io/netty/handler/codec/http/CookieDecoderTest.java","L3390","4","0","295","0","2","4057","1","0"
"L3392","CookieEncoderTest.java","codec-http/src/test/java/io/netty/handler/codec/http/CookieEncoderTest.java","L3390","4","0","112","0","2","4057","1","0"
"L3393","DefaultHttpMessageTest.java","codec-http/src/test/java/io/netty/handler/codec/http/DefaultHttpMessageTest.java","L3390","4","0","20","0","2","4057","1","0"
"L3394","HttpContentCompressorTest.java","codec-http/src/test/java/io/netty/handler/codec/http/HttpContentCompressorTest.java","L3390","6","0","42","1","1","4057","1","0"
"L3395","HttpHeaderDateFormatTest.java","codec-http/src/test/java/io/netty/handler/codec/http/HttpHeaderDateFormatTest.java","L3390","1","0","44","0","1","4057","1","0"
"L3396","QueryStringDecoderTest.java","codec-http/src/test/java/io/netty/handler/codec/http/QueryStringDecoderTest.java","L3390","4","0","134","1","3","4057","1","0"
"L7102","WebSocketServerHandshaker00Test.java","codec-http/src/test/java/io/netty/handler/codec/http/websocketx/WebSocketServerHandshaker00Test.java","L7101","1","0","56","0","2","4057","1","0"
"L7103","WebSocketServerHandshaker08Test.java","codec-http/src/test/java/io/netty/handler/codec/http/websocketx/WebSocketServerHandshaker08Test.java","L7101","1","0","50","0","2","4057","1","0"
"L7104","WebSocketServerHandshaker13Test.java","codec-http/src/test/java/io/netty/handler/codec/http/websocketx/WebSocketServerHandshaker13Test.java","L7101","1","0","50","0","2","4057","1","0"
"L8454","Base64.java","codec/src/main/java/io/netty/handler/codec/base64/Base64.java","L8453","32","0","266","0","2","4057","1","0"
"L8455","Base64Decoder.java","codec/src/main/java/io/netty/handler/codec/base64/Base64Decoder.java","L8453","4","0","37","0","1","4057","1","0"
"L8456","Base64Dialect.java","codec/src/main/java/io/netty/handler/codec/base64/Base64Dialect.java","L8453","1","0","133","0","1","4057","1","0"
"L8457","Base64Encoder.java","codec/src/main/java/io/netty/handler/codec/base64/Base64Encoder.java","L8453","3","0","38","0","1","4057","1","0"
"L8458","package-info.java","codec/src/main/java/io/netty/handler/codec/base64/package-info.java","L8453","1","0","1","0","1","4057","1","0"
"L8680","ByteArrayDecoder.java","codec/src/main/java/io/netty/handler/codec/bytes/ByteArrayDecoder.java","L8679","5","0","31","0","2","4057","1","0"
"L8681","ByteArrayEncoder.java","codec/src/main/java/io/netty/handler/codec/bytes/ByteArrayEncoder.java","L8679","2","0","19","0","1","4057","1","0"
"L8682","package-info.java","codec/src/main/java/io/netty/handler/codec/bytes/package-info.java","L8679","1","0","1","0","1","4057","1","0"
"L8733","CompressionException.java","codec/src/main/java/io/netty/handler/codec/compression/CompressionException.java","L8732","1","0","16","0","1","4057","1","0"
"L8734","package-info.java","codec/src/main/java/io/netty/handler/codec/compression/package-info.java","L8732","1","0","1","0","1","4057","1","0"
"L8735","ZlibDecoder.java","codec/src/main/java/io/netty/handler/codec/compression/ZlibDecoder.java","L8732","17","0","107","0","3","1649","2","0"
"L8736","ZlibEncoder.java","codec/src/main/java/io/netty/handler/codec/compression/ZlibEncoder.java","L8732","37","0","227","0","3","4057","1","0"
"L8737","ZlibUtil.java","codec/src/main/java/io/netty/handler/codec/compression/ZlibUtil.java","L8732","6","0","34","0","1","4057","1","0"
"L8738","ZlibWrapper.java","codec/src/main/java/io/netty/handler/codec/compression/ZlibWrapper.java","L8732","1","0","7","0","1","4057","1","0"
"L8975","AbstractCodecEmbedder.java","codec/src/main/java/io/netty/handler/codec/embedder/AbstractCodecEmbedder.java","L8974","18","0","169","0","1","4057","1","3"
"L8976","CodecEmbedder.java","codec/src/main/java/io/netty/handler/codec/embedder/CodecEmbedder.java","L8974","1","0","13","0","1","4057","1","0"
"L8977","CodecEmbedderException.java","codec/src/main/java/io/netty/handler/codec/embedder/CodecEmbedderException.java","L8974","1","0","15","0","1","4057","1","0"
"L8978","DecoderEmbedder.java","codec/src/main/java/io/netty/handler/codec/embedder/DecoderEmbedder.java","L8974","1","0","22","0","1","4057","1","0"
"L8979","EmbeddedChannel.java","codec/src/main/java/io/netty/handler/codec/embedder/EmbeddedChannel.java","L8974","1","0","37","0","1","4057","1","0"
"L8980","EmbeddedChannelFactory.java","codec/src/main/java/io/netty/handler/codec/embedder/EmbeddedChannelFactory.java","L8974","1","0","16","0","2","4057","1","0"
"L8981","EmbeddedSocketAddress.java","codec/src/main/java/io/netty/handler/codec/embedder/EmbeddedSocketAddress.java","L8974","1","0","5","0","2","4057","1","0"
"L8982","EncoderEmbedder.java","codec/src/main/java/io/netty/handler/codec/embedder/EncoderEmbedder.java","L8974","1","0","22","0","1","4057","1","0"
"L8983","package-info.java","codec/src/main/java/io/netty/handler/codec/embedder/package-info.java","L8974","1","0","1","0","1","4057","1","0"
"L9246","CorruptedFrameException.java","codec/src/main/java/io/netty/handler/codec/frame/CorruptedFrameException.java","L9245","1","0","15","0","1","4057","1","0"
"L9247","DelimiterBasedFrameDecoder.java","codec/src/main/java/io/netty/handler/codec/frame/DelimiterBasedFrameDecoder.java","L9245","25","0","164","0","1","4057","1","0"
"L9248","Delimiters.java","codec/src/main/java/io/netty/handler/codec/frame/Delimiters.java","L9245","1","0","17","0","2","4057","1","0"
"L9249","FixedLengthFrameDecoder.java","codec/src/main/java/io/netty/handler/codec/frame/FixedLengthFrameDecoder.java","L9245","4","0","36","0","2","1649","2","0"
"L9250","FrameDecoder.java","codec/src/main/java/io/netty/handler/codec/frame/FrameDecoder.java","L9245","21","0","149","0","3","1649","2","0"
"L9251","LengthFieldBasedFrameDecoder.java","codec/src/main/java/io/netty/handler/codec/frame/LengthFieldBasedFrameDecoder.java","L9245","29","0","182","0","3","4057","1","0"
"L9252","LengthFieldPrepender.java","codec/src/main/java/io/netty/handler/codec/frame/LengthFieldPrepender.java","L9245","16","0","72","0","1","4057","1","0"
"L9253","package-info.java","codec/src/main/java/io/netty/handler/codec/frame/package-info.java","L9245","1","0","1","0","1","4057","1","0"
"L9254","TooLongFrameException.java","codec/src/main/java/io/netty/handler/codec/frame/TooLongFrameException.java","L9245","1","0","15","0","1","4057","1","0"
"L9530","OneToOneDecoder.java","codec/src/main/java/io/netty/handler/codec/oneone/OneToOneDecoder.java","L9529","4","0","33","0","1","4057","1","0"
"L9531","OneToOneEncoder.java","codec/src/main/java/io/netty/handler/codec/oneone/OneToOneEncoder.java","L9529","4","0","33","0","1","4057","1","0"
"L9532","package-info.java","codec/src/main/java/io/netty/handler/codec/oneone/package-info.java","L9529","1","0","1","0","1","4057","1","0"
