"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous modifications","Number of previous fixes","Number of committers","Number of developer commits","Number of bugs"
"L602","PathFindingExamplesTest.java","community/embedded-examples/src/test/java/org/neo4j/examples/PathFindingExamplesTest.java","L593","7","0","174","9","0","5","5350","0"
"L603","RolesTest.java","community/embedded-examples/src/test/java/org/neo4j/examples/RolesTest.java","L593","3","0","143","38","0","9","1634","0"
"L604","StartWithConfiguration.java","community/embedded-examples/src/test/java/org/neo4j/examples/StartWithConfiguration.java","L593","1","0","19","4","0","4","5350","0"
"L605","TraversalTest.java","community/embedded-examples/src/test/java/org/neo4j/examples/TraversalTest.java","L593","1","0","53","9","0","6","5350","0"
"L606","UniquenessOfPathsTest.java","community/embedded-examples/src/test/java/org/neo4j/examples/UniquenessOfPathsTest.java","L593","4","0","70","15","0","8","5350","0"
"L1131","OrderedPathTest.java","community/embedded-examples/src/test/java/org/neo4j/examples/orderedpath/OrderedPathTest.java","L1130","2","0","53","17","0","10","505","0"
"L1249","SocnetTest.java","community/embedded-examples/src/test/java/org/neo4j/examples/socnet/SocnetTest.java","L1248","14","0","250","3","0","3","1296","0"
"L2138","CreateSimpleGraph.java","community/server-examples/src/main/java/org/neo4j/examples/server/CreateSimpleGraph.java","L2137","5","0","155","9","0","5","5350","0"
"L2139","Relationship.java","community/server-examples/src/main/java/org/neo4j/examples/server/Relationship.java","L2137","2","0","38","4","0","3","1126","0"
"L2140","TraversalDescription.java","community/server-examples/src/main/java/org/neo4j/examples/server/TraversalDescription.java","L2137","4","0","67","4","0","3","1126","0"
"L2240","DepthTwo.java","community/server-examples/src/main/java/org/neo4j/examples/server/plugins/DepthTwo.java","L2239","1","0","50","1","0","1","3997","0"
"L2241","GetAll.java","community/server-examples/src/main/java/org/neo4j/examples/server/plugins/GetAll.java","L2239","1","0","27","7","0","3","5350","0"
"L2242","ShortestPath.java","community/server-examples/src/main/java/org/neo4j/examples/server/plugins/ShortestPath.java","L2239","4","0","45","7","0","3","5350","0"
"L2370","HelloWorldResource.java","community/server-examples/src/main/java/org/neo4j/examples/server/unmanaged/HelloWorldResource.java","L2369","1","0","27","6","0","3","5350","0"
"L63465","AbstractTestBase.java","community/graph-algo/src/test/java/common/AbstractTestBase.java","L63464","15","0","240","7","0","4","54","0"
"L63466","CsvFileReader.java","community/graph-algo/src/test/java/common/CsvFileReader.java","L63464","6","0","59","4","0","2","54","0"
"L63467","GraphDefinition.java","community/graph-algo/src/test/java/common/GraphDefinition.java","L63464","1","0","7","4","0","2","54","0"
"L63468","GraphDescription.java","community/graph-algo/src/test/java/common/GraphDescription.java","L63464","7","0","90","4","0","2","54","0"
"L63469","Neo4jAlgoTestCase.java","community/graph-algo/src/test/java/common/Neo4jAlgoTestCase.java","L63464","13","0","144","15","0","7","54","0"
"L63470","SimpleGraphBuilder.java","community/graph-algo/src/test/java/common/SimpleGraphBuilder.java","L63464","19","0","197","4","0","2","54","0"
"L63471","StandardGraphs.java","community/graph-algo/src/test/java/common/StandardGraphs.java","L63464","1","0","86","4","0","2","54","0"
"L2392","CommonEvaluators.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/CommonEvaluators.java","L2391","1","0","25","7","0","4","54","0"
"L2393","CostAccumulator.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/CostAccumulator.java","L2391","1","0","5","4","0","2","54","0"
"L2394","CostEvaluator.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/CostEvaluator.java","L2391","1","0","7","4","0","2","54","0"
"L2395","EstimateEvaluator.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/EstimateEvaluator.java","L2391","1","0","6","4","0","2","54","0"
"L2396","GraphAlgoFactory.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/GraphAlgoFactory.java","L2391","1","0","50","5","0","3","54","0"
"L2397","MaxCostEvaluator.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/MaxCostEvaluator.java","L2391","1","0","5","4","0","2","54","0"
"L2398","package-info.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/package-info.java","L2391","1","0","1","4","0","2","54","0"
"L2399","PathFinder.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/PathFinder.java","L2391","1","0","8","4","0","2","54","0"
"L2400","WeightedPath.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/WeightedPath.java","L2391","1","0","6","4","0","2","54","0"
"L2548","BetweennessCentrality.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/centrality/BetweennessCentrality.java","L2547","7","0","76","4","0","2","54","0"
"L2549","ClosenessCentrality.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/centrality/ClosenessCentrality.java","L2547","6","0","60","4","0","2","54","0"
"L2550","CostDivider.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/centrality/CostDivider.java","L2547","1","0","7","4","0","2","54","0"
"L2551","Eccentricity.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/centrality/Eccentricity.java","L2547","7","0","54","4","0","2","54","0"
"L2552","EigenvectorCentrality.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/centrality/EigenvectorCentrality.java","L2547","1","0","8","4","0","2","54","0"
"L2553","EigenvectorCentralityArnoldi.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/centrality/EigenvectorCentralityArnoldi.java","L2547","52","0","303","4","0","2","54","0"
"L2554","EigenvectorCentralityPower.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/centrality/EigenvectorCentralityPower.java","L2547","27","0","182","4","0","2","54","0"
"L2555","NetworkDiameter.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/centrality/NetworkDiameter.java","L2547","4","0","45","4","0","2","54","0"
"L2556","NetworkRadius.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/centrality/NetworkRadius.java","L2547","4","0","45","4","0","2","54","0"
"L2557","package-info.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/centrality/package-info.java","L2547","1","0","1","4","0","2","54","0"
"L2558","ParallellCentralityCalculation.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/centrality/ParallellCentralityCalculation.java","L2547","5","0","50","4","0","2","54","0"
"L2559","ShortestPathBasedCentrality.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/centrality/ShortestPathBasedCentrality.java","L2547","5","0","72","4","0","2","54","0"
"L2560","StressCentrality.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/centrality/StressCentrality.java","L2547","7","0","74","4","0","2","54","0"
"L3055","AllPaths.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/path/AllPaths.java","L3054","2","0","40","4","0","2","54","0"
"L3056","AllSimplePaths.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/path/AllSimplePaths.java","L3054","1","0","15","4","0","2","54","0"
"L3057","AStar.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/path/AStar.java","L3054","19","0","191","4","0","2","54","0"
"L3058","Dijkstra.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/path/Dijkstra.java","L3054","4","0","84","4","0","2","54","0"
"L3059","ExactDepthPathFinder.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/path/ExactDepthPathFinder.java","L3054","12","0","155","4","0","2","54","0"
"L3060","ExperimentalAStar.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/path/ExperimentalAStar.java","L3054","3","0","106","4","0","2","54","0"
"L3061","ShortestPath.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/path/ShortestPath.java","L3054","50","0","451","12","0","4","54","0"
"L3800","Dijkstra.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/shortestpath/Dijkstra.java","L3799","91","0","552","4","0","2","54","0"
"L3801","DijkstraPriorityQueue.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/shortestpath/DijkstraPriorityQueue.java","L3799","1","0","10","4","0","2","54","0"
"L3802","DijkstraPriorityQueueFibonacciImpl.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/shortestpath/DijkstraPriorityQueueFibonacciImpl.java","L3799","9","0","92","4","0","2","54","0"
"L3803","DijkstraPriorityQueueImpl.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/shortestpath/DijkstraPriorityQueueImpl.java","L3799","9","0","85","4","0","2","54","0"
"L3804","FloydWarshall.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/shortestpath/FloydWarshall.java","L3799","17","0","138","4","0","2","54","0"
"L3805","package-info.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/shortestpath/package-info.java","L3799","1","0","1","4","0","2","54","0"
"L3806","SingleSourceShortestPath.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/shortestpath/SingleSourceShortestPath.java","L3799","1","0","24","4","0","2","54","0"
"L3807","SingleSourceShortestPathBFS.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/shortestpath/SingleSourceShortestPathBFS.java","L3799","27","0","223","4","0","2","54","0"
"L3808","SingleSourceShortestPathDijkstra.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/shortestpath/SingleSourceShortestPathDijkstra.java","L3799","22","0","225","4","0","2","54","0"
"L3809","SingleSourceSingleSinkShortestPath.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/shortestpath/SingleSourceSingleSinkShortestPath.java","L3799","1","0","22","4","0","2","54","0"
"L3810","Util.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/shortestpath/Util.java","L3799","40","0","282","4","0","2","54","0"
"L4578","BestFirstSelectorFactory.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/util/BestFirstSelectorFactory.java","L4577","5","0","71","6","0","4","54","0"
"L4579","DoubleAdder.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/util/DoubleAdder.java","L4577","1","0","8","4","0","2","54","0"
"L4580","DoubleComparator.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/util/DoubleComparator.java","L4577","3","0","9","4","0","2","54","0"
"L4581","DoubleEvaluator.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/util/DoubleEvaluator.java","L4577","3","0","27","6","0","4","54","0"
"L4582","DoubleEvaluatorWithDefault.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/util/DoubleEvaluatorWithDefault.java","L4577","1","0","19","6","0","4","54","0"
"L4583","FibonacciHeap.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/util/FibonacciHeap.java","L4577","26","0","245","8","0","5","54","0"
"L4584","GeoEstimateEvaluator.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/util/GeoEstimateEvaluator.java","L4577","3","0","52","4","0","2","54","0"
"L4585","IntegerAdder.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/util/IntegerAdder.java","L4577","1","0","8","4","0","2","54","0"
"L4586","IntegerComparator.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/util/IntegerComparator.java","L4577","1","0","8","4","0","2","54","0"
"L4587","IntegerEvaluator.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/util/IntegerEvaluator.java","L4577","1","0","17","4","0","2","54","0"
"L4588","LiteDepthFirstSelector.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/util/LiteDepthFirstSelector.java","L4577","8","0","52","6","0","4","54","0"
"L4589","MatrixUtil.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/util/MatrixUtil.java","L4577","26","0","199","4","0","2","54","0"
"L4590","PathImpl.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/util/PathImpl.java","L4577","21","0","256","8","0","5","54","0"
"L4591","PriorityMap.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/util/PriorityMap.java","L4577","9","0","194","4","0","2","54","0"
"L4592","StopAfterWeightIterator.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/util/StopAfterWeightIterator.java","L4577","4","0","33","4","0","2","54","0"
"L4593","WeightedPathImpl.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/util/WeightedPathImpl.java","L4577","2","0","66","4","0","2","54","0"
"L2406","UtilTest.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/UtilTest.java","L2405","1","0","59","4","0","2","54","0"
"L5301","BetweennessCentralityTest.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/centrality/BetweennessCentralityTest.java","L5300","1","0","141","4","0","2","54","0"
"L5302","ClosenessCentralityTest.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/centrality/ClosenessCentralityTest.java","L5300","1","0","85","4","0","2","54","0"
"L5303","EccentricityTest.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/centrality/EccentricityTest.java","L5300","1","0","72","4","0","2","54","0"
"L5304","EigenvectorCentralityArnoldiTest.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/centrality/EigenvectorCentralityArnoldiTest.java","L5300","1","0","30","9","0","5","54","0"
"L5305","EigenvectorCentralityPowerTest.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/centrality/EigenvectorCentralityPowerTest.java","L5300","1","0","19","4","0","2","54","0"
"L5306","EigenvectorCentralityTest.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/centrality/EigenvectorCentralityTest.java","L5300","4","0","131","4","0","2","54","0"
"L5307","NetworkDiameterTest.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/centrality/NetworkDiameterTest.java","L5300","1","0","56","4","0","2","54","0"
"L5308","NetworkRadiusTest.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/centrality/NetworkRadiusTest.java","L5300","1","0","56","4","0","2","54","0"
"L5309","ParallellCentralityCalculationTest.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/centrality/ParallellCentralityCalculationTest.java","L5300","1","0","85","8","0","5","54","0"
"L5310","StressCentralityTest.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/centrality/StressCentralityTest.java","L5300","1","0","105","4","0","2","54","0"
"L5650","DijkstraTest.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/path/DijkstraTest.java","L5649","8","0","116","4","0","2","3997","0"
"L5651","TestAllPaths.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/path/TestAllPaths.java","L5649","1","0","42","3","0","1","3997","0"
"L5652","TestAllSimplePaths.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/path/TestAllSimplePaths.java","L5649","1","0","39","3","0","1","3997","0"
"L5653","TestAStar.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/path/TestAStar.java","L5649","9","0","137","4","0","2","3997","0"
"L5654","TestDijkstra.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/path/TestDijkstra.java","L5649","8","0","89","6","0","3","3997","0"
"L5655","TestExactDepthPathFinder.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/path/TestExactDepthPathFinder.java","L5649","1","0","50","3","0","1","3997","0"
"L5656","TestShortestPath.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/path/TestShortestPath.java","L5649","3","0","255","20","0","4","3997","0"
"L5800","DijkstraDirectionTest.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/shortestpath/DijkstraDirectionTest.java","L5799","2","0","131","3","0","1","3997","0"
"L5801","DijkstraIteratorTest.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/shortestpath/DijkstraIteratorTest.java","L5799","2","0","94","3","0","1","3997","0"
"L5802","DijkstraMultiplePathsTest.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/shortestpath/DijkstraMultiplePathsTest.java","L5799","20","0","329","3","0","1","3997","0"
"L5803","DijkstraMultipleRelationshipTypesTest.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/shortestpath/DijkstraMultipleRelationshipTypesTest.java","L5799","1","0","48","3","0","1","3997","0"
"L5804","DijkstraTest.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/shortestpath/DijkstraTest.java","L5799","1","0","88","3","0","1","3997","0"
"L5805","FloydWarshallTest.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/shortestpath/FloydWarshallTest.java","L5799","1","0","99","3","0","1","3997","0"
"L5806","SingleSourceShortestPathBFSTest.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/shortestpath/SingleSourceShortestPathBFSTest.java","L5799","1","0","22","3","0","1","3997","0"
"L5807","SingleSourceShortestPathDijkstraTest.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/shortestpath/SingleSourceShortestPathDijkstraTest.java","L5799","1","0","42","3","0","1","3997","0"
"L5808","SingleSourceShortestPathTest.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/shortestpath/SingleSourceShortestPathTest.java","L5799","1","0","96","3","0","1","3997","0"
"L4596","TestPriorityMap.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/impl/util/TestPriorityMap.java","L4595","1","0","44","6","0","4","54","0"
"L63816","TestSiteIndexExamples.java","community/graph-matching/src/test/java/examples/TestSiteIndexExamples.java","L63815","11","0","219","10","0","5","5350","0"
"L64044","TestMatchingOfCircularPattern.java","community/graph-matching/src/test/java/matching/TestMatchingOfCircularPattern.java","L64043","15","0","240","7","0","5","5350","0"
"L64045","TestPatternMatching.java","community/graph-matching/src/test/java/matching/TestPatternMatching.java","L64043","58","0","703","16","0","6","5350","0"
"L6058","AbstractPatternObject.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/AbstractPatternObject.java","L6057","3","0","50","9","0","5","1634","0"
"L6059","ArrayPropertyUtil.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/ArrayPropertyUtil.java","L6057","3","0","27","5","0","4","3997","0"
"L6060","CommonValueMatchers.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/CommonValueMatchers.java","L6057","11","0","100","5","0","4","3997","0"
"L6061","OptionalPatternFinder.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/OptionalPatternFinder.java","L6057","13","0","101","5","0","4","3997","0"
"L6062","package-info.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/package-info.java","L6057","1","0","2","6","0","4","3997","0"
"L6063","PatternElement.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/PatternElement.java","L6057","2","0","52","9","0","6","505","0"
"L6064","PatternFinder.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/PatternFinder.java","L6057","48","0","393","10","0","6","505","0"
"L6065","PatternGroup.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/PatternGroup.java","L6057","1","0","19","5","0","4","3997","0"
"L6066","PatternMatch.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/PatternMatch.java","L6057","8","0","69","5","0","4","3997","0"
"L6067","PatternMatcher.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/PatternMatcher.java","L6057","17","0","187","5","0","4","3997","0"
"L6068","PatternNode.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/PatternNode.java","L6057","10","0","144","9","0","5","1634","0"
"L6069","PatternPosition.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/PatternPosition.java","L6057","8","0","120","5","0","4","3997","0"
"L6070","PatternRelationship.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/PatternRelationship.java","L6057","6","0","101","5","0","4","3997","0"
"L6071","PatternUtil.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/PatternUtil.java","L6057","3","0","30","5","0","4","3997","0"
"L6072","ValueMatcher.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/ValueMatcher.java","L6057","1","0","8","5","0","4","3997","0"
"L6204","AbstractFilterExpression.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/filter/AbstractFilterExpression.java","L6203","1","0","22","5","0","4","3997","0"
"L6205","CompareExpression.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/filter/CompareExpression.java","L6203","9","0","58","5","0","4","3997","0"
"L6206","FilterBinaryNode.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/filter/FilterBinaryNode.java","L6203","4","0","29","5","0","4","3997","0"
"L6207","FilterExpression.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/filter/FilterExpression.java","L6203","1","0","6","6","0","4","3997","0"
"L6208","FilterValueGetter.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/filter/FilterValueGetter.java","L6203","1","0","7","5","0","4","3997","0"
"L6209","package-info.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/filter/package-info.java","L6203","1","0","2","3","0","2","3997","0"
"L6210","RegexPattern.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/filter/RegexPattern.java","L6203","5","0","33","5","0","4","3997","0"
"L6978","GraphRenderer.java","community/graphviz/src/main/java/org/neo4j/visualization/GraphRenderer.java","L6977","1","0","11","6","0","5","3997","0"
"L6979","PropertyRenderer.java","community/graphviz/src/main/java/org/neo4j/visualization/PropertyRenderer.java","L6977","1","0","6","6","0","5","3997","0"
"L6980","PropertyType.java","community/graphviz/src/main/java/org/neo4j/visualization/PropertyType.java","L6977","4","0","115","6","0","5","3997","0"
"L6981","SubgraphMapper.java","community/graphviz/src/main/java/org/neo4j/visualization/SubgraphMapper.java","L6977","16","0","83","6","0","5","3997","0"
"L6982","ValueFormatter.java","community/graphviz/src/main/java/org/neo4j/visualization/ValueFormatter.java","L6977","11","0","83","10","0","6","3997","0"
"L6983","Visualizer.java","community/graphviz/src/main/java/org/neo4j/visualization/Visualizer.java","L6977","4","0","50","6","0","5","3997","0"
"L8891","Visitor.java","community/graphviz/src/main/java/org/neo4j/walk/Visitor.java","L8890","1","0","10","5","0","4","1636","0"
"L8892","Walker.java","community/graphviz/src/main/java/org/neo4j/walk/Walker.java","L8890","7","0","59","6","0","5","5350","0"
"L6986","AsciidocHelper.java","community/graphviz/src/main/java/org/neo4j/visualization/asciidoc/AsciidocHelper.java","L6985","5","0","109","48","0","9","5350","0"
"L7084","AsciiDocSimpleStyle.java","community/graphviz/src/main/java/org/neo4j/visualization/graphviz/AsciiDocSimpleStyle.java","L7083","3","0","134","2","0","2","505","0"
"L7085","AsciiDocStyle.java","community/graphviz/src/main/java/org/neo4j/visualization/graphviz/AsciiDocStyle.java","L7083","1","0","37","13","0","9","5350","0"
"L7086","ConfigurationParser.java","community/graphviz/src/main/java/org/neo4j/visualization/graphviz/ConfigurationParser.java","L7083","28","0","259","5","0","4","1636","0"
"L7087","DefaultNodeStyle.java","community/graphviz/src/main/java/org/neo4j/visualization/graphviz/DefaultNodeStyle.java","L7083","2","0","32","11","0","8","5350","0"
"L7088","DefaultRelationshipStyle.java","community/graphviz/src/main/java/org/neo4j/visualization/graphviz/DefaultRelationshipStyle.java","L7083","7","0","45","8","0","5","1296","0"
"L7089","DefaultStyleConfiguration.java","community/graphviz/src/main/java/org/neo4j/visualization/graphviz/DefaultStyleConfiguration.java","L7083","11","0","215","12","0","8","5350","0"
"L7090","GraphStyle.java","community/graphviz/src/main/java/org/neo4j/visualization/graphviz/GraphStyle.java","L7083","12","0","159","10","0","6","1296","0"
