"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous fixes","Number of developer commits","Number of committers","Number of previous modifications","Number of bugs"
"L3191","ActionRequestBuilder.java","src/main/java/org/elasticsearch/action/ActionRequestBuilder.java","L3185","1","0","50","1","12","5","11","0"
"L3192","ActionRequestValidationException.java","src/main/java/org/elasticsearch/action/ActionRequestValidationException.java","L3185","3","0","31","1","234","3","6","0"
"L3193","ActionResponse.java","src/main/java/org/elasticsearch/action/ActionResponse.java","L3185","1","0","15","1","12","4","6","0"
"L3194","ActionRunnable.java","src/main/java/org/elasticsearch/action/ActionRunnable.java","L3185","1","0","11","1","1466","3","3","0"
"L3195","ActionWriteResponse.java","src/main/java/org/elasticsearch/action/ActionWriteResponse.java","L3185","11","0","199","0","246","2","2","0"
"L3196","AliasesRequest.java","src/main/java/org/elasticsearch/action/AliasesRequest.java","L3185","1","0","6","0","474","1","1","0"
"L3197","ClientAction.java","src/main/java/org/elasticsearch/action/ClientAction.java","L3185","1","0","8","0","12","3","4","0"
"L3198","CompositeIndicesRequest.java","src/main/java/org/elasticsearch/action/CompositeIndicesRequest.java","L3185","1","0","5","0","12","2","2","0"
"L3199","DocumentRequest.java","src/main/java/org/elasticsearch/action/DocumentRequest.java","L3185","1","0","10","1","38","1","3","0"
"L3200","FailedNodeException.java","src/main/java/org/elasticsearch/action/FailedNodeException.java","L3185","1","0","12","1","1466","2","4","0"
"L3201","GenericAction.java","src/main/java/org/elasticsearch/action/GenericAction.java","L3185","1","0","24","1","1466","3","4","0"
"L3202","IndicesRequest.java","src/main/java/org/elasticsearch/action/IndicesRequest.java","L3185","1","0","9","0","474","2","4","0"
"L3203","LatchedActionListener.java","src/main/java/org/elasticsearch/action/LatchedActionListener.java","L3185","1","0","26","0","230","1","1","0"
"L3204","ListenableActionFuture.java","src/main/java/org/elasticsearch/action/ListenableActionFuture.java","L3185","1","0","4","1","4735","2","4","0"
"L3205","NoShardAvailableActionException.java","src/main/java/org/elasticsearch/action/NoShardAvailableActionException.java","L3185","1","0","19","2","1466","2","4","0"
"L3206","NoSuchNodeException.java","src/main/java/org/elasticsearch/action/NoSuchNodeException.java","L3185","1","0","6","1","1466","2","3","0"
"L3207","OriginalIndices.java","src/main/java/org/elasticsearch/action/OriginalIndices.java","L3185","1","0","32","1","474","2","6","0"
"L3208","PrimaryMissingActionException.java","src/main/java/org/elasticsearch/action/PrimaryMissingActionException.java","L3185","1","0","7","1","1466","2","4","0"
"L3209","RoutingMissingException.java","src/main/java/org/elasticsearch/action/RoutingMissingException.java","L3185","1","0","27","1","1466","3","5","0"
"L3210","ShardOperationFailedException.java","src/main/java/org/elasticsearch/action/ShardOperationFailedException.java","L3185","1","0","10","1","1466","3","4","0"
"L3211","ThreadingModel.java","src/main/java/org/elasticsearch/action/ThreadingModel.java","L3185","15","0","70","1","1466","2","4","0"
"L3212","TimestampParsingException.java","src/main/java/org/elasticsearch/action/TimestampParsingException.java","L3185","1","0","12","1","1466","2","4","1"
"L3213","TransportActionNodeProxy.java","src/main/java/org/elasticsearch/action/TransportActionNodeProxy.java","L3185","3","0","50","2","4735","6","12","0"
"L3214","UnavailableShardsException.java","src/main/java/org/elasticsearch/action/UnavailableShardsException.java","L3185","2","0","20","1","1466","3","6","0"
"L3215","ValidateActions.java","src/main/java/org/elasticsearch/action/ValidateActions.java","L3185","2","0","10","1","1466","3","3","0"
"L3216","WriteConsistencyLevel.java","src/main/java/org/elasticsearch/action/WriteConsistencyLevel.java","L3185","9","0","39","1","1466","2","4","0"
"L37945","Bootstrap.java","src/main/java/org/elasticsearch/bootstrap/Bootstrap.java","L37944","26","0","204","3","66","8","18","1"
"L37946","Elasticsearch.java","src/main/java/org/elasticsearch/bootstrap/Elasticsearch.java","L37944","1","0","9","0","1466","1","1","0"
"L37947","ElasticsearchF.java","src/main/java/org/elasticsearch/bootstrap/ElasticsearchF.java","L37944","1","0","10","0","1466","1","2","0"
"L38414","Client.java","src/main/java/org/elasticsearch/client/Client.java","L38412","1","0","146","1","46","16","27","0"
"L38415","ClusterAdminClient.java","src/main/java/org/elasticsearch/client/ClusterAdminClient.java","L38412","1","0","132","1","319","6","14","0"
"L38416","ElasticsearchClient.java","src/main/java/org/elasticsearch/client/ElasticsearchClient.java","L38412","1","0","9","0","1466","1","1","0"
"L38417","FilterClient.java","src/main/java/org/elasticsearch/client/FilterClient.java","L38412","1","0","92","0","1466","1","1","0"
"L38418","IndicesAdminClient.java","src/main/java/org/elasticsearch/client/IndicesAdminClient.java","L38412","1","0","187","0","185","11","29","0"
"L38420","Requests.java","src/main/java/org/elasticsearch/client/Requests.java","L38412","1","0","197","0","319","9","16","0"
"L41906","AckedClusterStateUpdateTask.java","src/main/java/org/elasticsearch/cluster/AckedClusterStateUpdateTask.java","L41905","1","0","38","1","479","3","5","0"
"L41907","ClusterChangedEvent.java","src/main/java/org/elasticsearch/cluster/ClusterChangedEvent.java","L41905","20","0","112","1","762","3","6","1"
"L41908","ClusterInfo.java","src/main/java/org/elasticsearch/cluster/ClusterInfo.java","L41905","1","0","17","0","230","1","1","0"
"L41909","ClusterInfoService.java","src/main/java/org/elasticsearch/cluster/ClusterInfoService.java","L41905","1","0","9","0","230","1","2","0"
"L41910","ClusterModule.java","src/main/java/org/elasticsearch/cluster/ClusterModule.java","L41905","2","0","62","1","1466","4","11","0"
"L41911","ClusterName.java","src/main/java/org/elasticsearch/cluster/ClusterName.java","L41905","7","0","51","0","1466","1","1","0"
"L41913","ClusterService.java","src/main/java/org/elasticsearch/cluster/ClusterService.java","L41905","1","0","27","2","1466","5","12","0"
"L41914","ClusterState.java","src/main/java/org/elasticsearch/cluster/ClusterState.java","L41905","46","0","506","5","1466","8","27","0"
"L41916","ClusterStateNonMasterUpdateTask.java","src/main/java/org/elasticsearch/cluster/ClusterStateNonMasterUpdateTask.java","L41905","1","0","7","2","479","1","3","0"
"L41917","ClusterStateObserver.java","src/main/java/org/elasticsearch/cluster/ClusterStateObserver.java","L41905","20","0","215","0","1466","2","2","3"
"L41918","ClusterStateUpdateTask.java","src/main/java/org/elasticsearch/cluster/ClusterStateUpdateTask.java","L41905","1","0","12","1","479","2","4","0"
"L41919","DiskUsage.java","src/main/java/org/elasticsearch/cluster/DiskUsage.java","L41905","2","0","40","1","230","1","4","0"
"L41920","EmptyClusterInfoService.java","src/main/java/org/elasticsearch/cluster/EmptyClusterInfoService.java","L41905","1","0","24","0","230","2","3","0"
"L41921","InternalClusterInfoService.java","src/main/java/org/elasticsearch/cluster/InternalClusterInfoService.java","L41905","48","0","304","0","479","3","10","0"
"L41922","LocalNodeMasterListener.java","src/main/java/org/elasticsearch/cluster/LocalNodeMasterListener.java","L41905","1","0","6","0","1466","1","2","0"
"L41923","ProcessedClusterStateNonMasterUpdateTask.java","src/main/java/org/elasticsearch/cluster/ProcessedClusterStateNonMasterUpdateTask.java","L41905","1","0","7","2","479","1","3","0"
"L41924","ProcessedClusterStateUpdateTask.java","src/main/java/org/elasticsearch/cluster/ProcessedClusterStateUpdateTask.java","L41905","1","0","4","1","479","2","3","0"
"L41926","TimeoutClusterStateUpdateTask.java","src/main/java/org/elasticsearch/cluster/TimeoutClusterStateUpdateTask.java","L41905","1","0","5","1","479","2","6","0"
"L52584","Base64.java","src/main/java/org/elasticsearch/common/Base64.java","L52583","112","0","812","1","1466","4","7","0"
"L52585","Booleans.java","src/main/java/org/elasticsearch/common/Booleans.java","L52583","52","0","73","0","1466","3","4","1"
"L52586","Classes.java","src/main/java/org/elasticsearch/common/Classes.java","L52583","14","0","80","0","319","2","2","0"
"L52587","ContextHolder.java","src/main/java/org/elasticsearch/common/ContextHolder.java","L52583","12","0","57","0","89","1","1","0"
"L52588","Explicit.java","src/main/java/org/elasticsearch/common/Explicit.java","L52583","1","0","15","0","34","2","2","0"
"L52589","MacAddressProvider.java","src/main/java/org/elasticsearch/common/MacAddressProvider.java","L52583","12","0","59","0","231","1","1","0"
"L52590","Names.java","src/main/java/org/elasticsearch/common/Names.java","L52583","4","0","32","2","1466","3","7","0"
"L52592","Numbers.java","src/main/java/org/elasticsearch/common/Numbers.java","L52583","1","0","72","0","4735","1","2","0"
"L52593","ParseField.java","src/main/java/org/elasticsearch/common/ParseField.java","L52583","12","0","70","0","46","4","5","0"
"L52594","PidFile.java","src/main/java/org/elasticsearch/common/PidFile.java","L52583","9","0","65","0","1466","1","1","0"
"L52595","Preconditions.java","src/main/java/org/elasticsearch/common/Preconditions.java","L52583","14","0","89","0","1466","1","2","0"
"L52596","Priority.java","src/main/java/org/elasticsearch/common/Priority.java","L52583","19","0","77","0","89","3","5","0"
"L52597","RandomBasedUUIDGenerator.java","src/main/java/org/elasticsearch/common/RandomBasedUUIDGenerator.java","L52583","2","0","26","0","231","1","1","0"
"L52598","SecureRandomHolder.java","src/main/java/org/elasticsearch/common/SecureRandomHolder.java","L52583","1","0","5","0","231","1","1","0"
"L52599","StopWatch.java","src/main/java/org/elasticsearch/common/StopWatch.java","L52583","11","0","136","0","1466","1","2","1"
"L52600","Strings.java","src/main/java/org/elasticsearch/common/Strings.java","L52583","130","0","592","0","1","13","23","0"
"L52601","Table.java","src/main/java/org/elasticsearch/common/Table.java","L52583","19","0","139","1","1466","4","14","0"
"L52602","TimeBasedUUIDGenerator.java","src/main/java/org/elasticsearch/common/TimeBasedUUIDGenerator.java","L52583","4","0","44","0","231","1","1","0"
"L52603","UUIDGenerator.java","src/main/java/org/elasticsearch/common/UUIDGenerator.java","L52583","1","0","4","0","231","1","1","0"
"L82030","AckClusterStatePublishResponseHandler.java","src/main/java/org/elasticsearch/discovery/AckClusterStatePublishResponseHandler.java","L82029","2","0","33","0","479","3","3","0"
"L82031","BlockingClusterStatePublishResponseHandler.java","src/main/java/org/elasticsearch/discovery/BlockingClusterStatePublishResponseHandler.java","L82029","2","0","34","0","479","3","3","0"
"L82032","Discovery.java","src/main/java/org/elasticsearch/discovery/Discovery.java","L82029","1","0","20","1","479","3","8","0"
"L82033","DiscoveryModule.java","src/main/java/org/elasticsearch/discovery/DiscoveryModule.java","L82029","2","0","31","0","1466","2","2","0"
"L82034","DiscoveryService.java","src/main/java/org/elasticsearch/discovery/DiscoveryService.java","L82029","7","0","95","2","479","5","8","0"
"L82035","DiscoverySettings.java","src/main/java/org/elasticsearch/discovery/DiscoverySettings.java","L82029","7","0","64","1","479","4","10","5"
"L82037","MasterNotDiscoveredException.java","src/main/java/org/elasticsearch/discovery/MasterNotDiscoveredException.java","L82029","1","0","15","0","1466","2","3","0"
"L84721","Environment.java","src/main/java/org/elasticsearch/env/Environment.java","L84720","16","0","131","1","1466","2","7","0"
"L84724","NodeEnvironment.java","src/main/java/org/elasticsearch/env/NodeEnvironment.java","L84720","67","0","452","3","230","7","24","1"
"L84725","NodeEnvironmentModule.java","src/main/java/org/elasticsearch/env/NodeEnvironmentModule.java","L84720","2","0","20","0","4735","1","1","0"
"L84726","ShardLock.java","src/main/java/org/elasticsearch/env/ShardLock.java","L84720","2","0","34","0","1466","1","1","0"
"L85111","CorruptStateException.java","src/main/java/org/elasticsearch/gateway/CorruptStateException.java","L85110","1","0","10","0","1466","1","1","0"
"L85112","Gateway.java","src/main/java/org/elasticsearch/gateway/Gateway.java","L85110","31","0","144","0","230","3","3","0"
"L85113","GatewayAllocator.java","src/main/java/org/elasticsearch/gateway/GatewayAllocator.java","L85110","78","0","360","0","479","3","3","0"
"L85115","GatewayMetaState.java","src/main/java/org/elasticsearch/gateway/GatewayMetaState.java","L85110","67","0","451","0","230","3","9","3"
"L85116","GatewayModule.java","src/main/java/org/elasticsearch/gateway/GatewayModule.java","L85110","1","0","14","0","1466","2","2","0"
"L85117","GatewayService.java","src/main/java/org/elasticsearch/gateway/GatewayService.java","L85110","36","0","211","2","1466","5","22","0"
"L85118","GatewayShardsState.java","src/main/java/org/elasticsearch/gateway/GatewayShardsState.java","L85110","36","0","219","0","230","2","4","0"
"L85119","LocalAllocateDangledIndices.java","src/main/java/org/elasticsearch/gateway/LocalAllocateDangledIndices.java","L85110","12","0","184","0","1466","1","1","0"
"L85120","MetaDataStateFormat.java","src/main/java/org/elasticsearch/gateway/MetaDataStateFormat.java","L85110","23","0","230","0","230","2","5","1"
"L85121","ShardStateInfo.java","src/main/java/org/elasticsearch/gateway/ShardStateInfo.java","L85110","8","0","30","0","479","2","2","0"
"L85122","TransportNodesListGatewayMetaState.java","src/main/java/org/elasticsearch/gateway/TransportNodesListGatewayMetaState.java","L85110","9","0","178","0","1466","1","1","0"
"L85123","TransportNodesListGatewayStartedShards.java","src/main/java/org/elasticsearch/gateway/TransportNodesListGatewayStartedShards.java","L85110","8","0","194","0","479","3","5","2"
"L86492","HttpChannel.java","src/main/java/org/elasticsearch/http/HttpChannel.java","L86490","1","0","8","0","4735","1","1","0"
"L86494","HttpInfo.java","src/main/java/org/elasticsearch/http/HttpInfo.java","L86490","1","0","64","0","474","2","3","0"
"L86495","HttpRequest.java","src/main/java/org/elasticsearch/http/HttpRequest.java","L86490","1","0","4","0","4735","1","1","0"
"L86496","HttpServer.java","src/main/java/org/elasticsearch/http/HttpServer.java","L86490","19","0","186","1","1466","4","14","0"
"L86498","HttpServerModule.java","src/main/java/org/elasticsearch/http/HttpServerModule.java","L86490","2","0","37","0","244","1","1","0"
"L86499","HttpServerTransport.java","src/main/java/org/elasticsearch/http/HttpServerTransport.java","L86490","1","0","9","0","4735","1","1","0"
"L86500","HttpStats.java","src/main/java/org/elasticsearch/http/HttpStats.java","L86490","1","0","52","0","811","2","2","0"
"L87500","AbstractIndexComponent.java","src/main/java/org/elasticsearch/index/AbstractIndexComponent.java","L87499","1","0","30","0","4735","1","1","0"
"L87502","Index.java","src/main/java/org/elasticsearch/index/Index.java","L87499","3","0","48","0","1466","2","3","0"
"L87505","IndexModule.java","src/main/java/org/elasticsearch/index/IndexModule.java","L87499","1","0","13","0","1466","2","3","0"
"L87507","IndexService.java","src/main/java/org/elasticsearch/index/IndexService.java","L87499","29","0","362","0","230","4","14","0"
"L87509","IndexShardMissingException.java","src/main/java/org/elasticsearch/index/IndexShardMissingException.java","L87499","1","0","13","0","4735","1","1","0"
"L87512","VersionType.java","src/main/java/org/elasticsearch/index/VersionType.java","L87499","44","0","216","1","479","2","5","0"
"L124748","IndexAlreadyExistsException.java","src/main/java/org/elasticsearch/indices/IndexAlreadyExistsException.java","L124746","1","0","16","0","4735","1","1","0"
"L124749","IndexClosedException.java","src/main/java/org/elasticsearch/indices/IndexClosedException.java","L124746","1","0","13","1","762","1","1","0"
"L124750","IndexCreationException.java","src/main/java/org/elasticsearch/indices/IndexCreationException.java","L124746","1","0","9","0","762","1","1","0"
"L124752","IndexPrimaryShardNotAllocatedException.java","src/main/java/org/elasticsearch/indices/IndexPrimaryShardNotAllocatedException.java","L124746","1","0","13","1","5","2","2","0"
"L124753","IndexTemplateAlreadyExistsException.java","src/main/java/org/elasticsearch/indices/IndexTemplateAlreadyExistsException.java","L124746","1","0","17","0","1466","1","1","0"
"L124754","IndexTemplateMissingException.java","src/main/java/org/elasticsearch/indices/IndexTemplateMissingException.java","L124746","1","0","17","0","1466","1","1","0"
"L124755","IndicesLifecycle.java","src/main/java/org/elasticsearch/indices/IndicesLifecycle.java","L124746","1","0","48","0","230","6","9","0"
"L124756","IndicesModule.java","src/main/java/org/elasticsearch/indices/IndicesModule.java","L124746","1","0","50","1","1466","5","15","0"
"L124757","IndicesService.java","src/main/java/org/elasticsearch/indices/IndicesService.java","L124746","46","0","430","0","230","6","20","2"
"L124758","IndicesWarmer.java","src/main/java/org/elasticsearch/indices/IndicesWarmer.java","L124746","14","0","135","0","1466","1","1","0"
"L124759","InternalIndicesLifecycle.java","src/main/java/org/elasticsearch/indices/InternalIndicesLifecycle.java","L124746","31","0","177","0","230","6","12","0"
"L124762","InvalidIndexTemplateException.java","src/main/java/org/elasticsearch/indices/InvalidIndexTemplateException.java","L124746","1","0","17","0","1466","1","1","0"
"L124764","NodeIndicesStats.java","src/main/java/org/elasticsearch/indices/NodeIndicesStats.java","L124746","23","0","205","1","1466","6","12","0"
"L124765","TypeMissingException.java","src/main/java/org/elasticsearch/indices/TypeMissingException.java","L124746","1","0","17","0","31","2","2","0"
"L130649","MonitorModule.java","src/main/java/org/elasticsearch/monitor/MonitorModule.java","L130648","4","0","66","0","4735","1","3","0"
"L130650","MonitorService.java","src/main/java/org/elasticsearch/monitor/MonitorService.java","L130648","1","0","58","0","4735","1","1","0"
"L132770","Node.java","src/main/java/org/elasticsearch/node/Node.java","L132769","1","0","12","0","1466","1","2","2"
"L133092","MultiDocumentPercolatorIndex.java","src/main/java/org/elasticsearch/percolator/MultiDocumentPercolatorIndex.java","L133091","10","0","79","0","230","6","6","0"
"L133093","PercolateContext.java","src/main/java/org/elasticsearch/percolator/PercolateContext.java","L133091","5","0","551","5","185","12","41","1"
"L133094","PercolateException.java","src/main/java/org/elasticsearch/percolator/PercolateException.java","L133091","1","0","18","0","319","2","3","0"
"L133095","PercolatorIndex.java","src/main/java/org/elasticsearch/percolator/PercolatorIndex.java","L133091","1","0","5","0","762","2","2","0"
"L133096","PercolatorModule.java","src/main/java/org/elasticsearch/percolator/PercolatorModule.java","L133091","1","0","8","0","1466","2","2","0"
"L133097","PercolatorService.java","src/main/java/org/elasticsearch/percolator/PercolatorService.java","L133091","104","0","700","12","185","9","64","0"
"L133098","QueryCollector.java","src/main/java/org/elasticsearch/percolator/QueryCollector.java","L133091","29","0","293","3","185","8","34","1"
"L133099","SingleDocumentPercolatorIndex.java","src/main/java/org/elasticsearch/percolator/SingleDocumentPercolatorIndex.java","L133091","7","0","53","0","230","6","6","0"
"L134156","AbstractPlugin.java","src/main/java/org/elasticsearch/plugins/AbstractPlugin.java","L134155","1","0","53","0","1466","2","3","0"
"L134157","IndexPluginsModule.java","src/main/java/org/elasticsearch/plugins/IndexPluginsModule.java","L134155","2","0","35","0","4735","1","1","0"
"L134158","Plugin.java","src/main/java/org/elasticsearch/plugins/Plugin.java","L134155","1","0","21","0","1466","2","4","0"
"L134159","PluginManager.java","src/main/java/org/elasticsearch/plugins/PluginManager.java","L134155","104","0","550","15","66","14","38","2"
"L134160","PluginsModule.java","src/main/java/org/elasticsearch/plugins/PluginsModule.java","L134155","2","0","36","0","4735","1","1","0"
"L134161","PluginsService.java","src/main/java/org/elasticsearch/plugins/PluginsService.java","L134155","86","0","460","5","811","6","24","1"
"L134162","ShardsPluginsModule.java","src/main/java/org/elasticsearch/plugins/ShardsPluginsModule.java","L134155","2","0","35","0","4735","1","1","0"
"L134896","RepositoriesModule.java","src/main/java/org/elasticsearch/repositories/RepositoriesModule.java","L134895","1","0","31","0","319","1","2","0"
"L134897","RepositoriesService.java","src/main/java/org/elasticsearch/repositories/RepositoriesService.java","L134895","45","0","374","1","1466","3","7","1"
"L134898","Repository.java","src/main/java/org/elasticsearch/repositories/Repository.java","L134895","1","0","20","1","319","2","5","0"
"L134899","RepositoryException.java","src/main/java/org/elasticsearch/repositories/RepositoryException.java","L134895","2","0","15","0","319","1","1","0"
"L134900","RepositoryMissingException.java","src/main/java/org/elasticsearch/repositories/RepositoryMissingException.java","L134895","1","0","11","0","319","1","1","0"
"L134901","RepositoryModule.java","src/main/java/org/elasticsearch/repositories/RepositoryModule.java","L134895","2","0","39","0","319","1","1","0"
"L134902","RepositoryName.java","src/main/java/org/elasticsearch/repositories/RepositoryName.java","L134895","10","0","36","0","319","1","1","0"
"L134903","RepositoryNameModule.java","src/main/java/org/elasticsearch/repositories/RepositoryNameModule.java","L134895","1","0","12","0","319","1","1","0"
"L134904","RepositorySettings.java","src/main/java/org/elasticsearch/repositories/RepositorySettings.java","L134895","1","0","16","0","319","1","1","0"
"L134905","RepositoryTypesRegistry.java","src/main/java/org/elasticsearch/repositories/RepositoryTypesRegistry.java","L134895","1","0","12","0","319","1","1","0"
"L134906","RepositoryVerificationException.java","src/main/java/org/elasticsearch/repositories/RepositoryVerificationException.java","L134895","1","0","14","0","319","1","1","0"
"L134907","VerificationFailure.java","src/main/java/org/elasticsearch/repositories/VerificationFailure.java","L134895","1","0","40","0","319","1","1","0"
"L134908","VerifyNodeRepositoryAction.java","src/main/java/org/elasticsearch/repositories/VerifyNodeRepositoryAction.java","L134895","8","0","123","0","1466","2","2","0"
"L135609","BaseRestHandler.java","src/main/java/org/elasticsearch/rest/BaseRestHandler.java","L135608","3","0","101","0","474","2","6","0"
"L135610","BytesRestResponse.java","src/main/java/org/elasticsearch/rest/BytesRestResponse.java","L135608","13","0","111","0","89","3","4","0"
"L135611","HasRestHeaders.java","src/main/java/org/elasticsearch/rest/HasRestHeaders.java","L135608","1","0","6","0","89","1","1","0"
"L135612","RestChannel.java","src/main/java/org/elasticsearch/rest/RestChannel.java","L135608","9","0","56","0","4735","1","1","0"
"L135613","RestController.java","src/main/java/org/elasticsearch/rest/RestController.java","L135608","27","0","193","1","1466","5","11","0"
"L135614","RestFilter.java","src/main/java/org/elasticsearch/rest/RestFilter.java","L135608","1","0","12","0","1466","2","3","0"
"L135615","RestFilterChain.java","src/main/java/org/elasticsearch/rest/RestFilterChain.java","L135608","1","0","4","0","4735","1","1","0"
"L135616","RestHandler.java","src/main/java/org/elasticsearch/rest/RestHandler.java","L135608","1","0","4","0","474","2","2","0"
"L135618","RestRequest.java","src/main/java/org/elasticsearch/rest/RestRequest.java","L135608","9","0","108","0","89","6","10","2"
"L135619","RestResponse.java","src/main/java/org/elasticsearch/rest/RestResponse.java","L135608","6","0","44","0","89","4","4","0"
"L135620","RestStatus.java","src/main/java/org/elasticsearch/rest/RestStatus.java","L135608","1","0","65","0","4735","2","2","0"
"L139998","River.java","src/main/java/org/elasticsearch/river/River.java","L139996","1","0","5","0","474","1","1","0"
"L140002","RiverModule.java","src/main/java/org/elasticsearch/river/RiverModule.java","L139996","6","0","59","0","1466","1","1","0"
"L140009","RiversService.java","src/main/java/org/elasticsearch/river/RiversService.java","L139996","22","0","233","1","1466","5","8","0"
"L140690","AbstractSearchScript.java","src/main/java/org/elasticsearch/script/AbstractSearchScript.java","L140685","1","0","66","2","234","5","9","0"
"L140692","ExecutableScript.java","src/main/java/org/elasticsearch/script/ExecutableScript.java","L140685","1","0","6","0","4735","1","1","0"
"L140693","ExplainableSearchScript.java","src/main/java/org/elasticsearch/script/ExplainableSearchScript.java","L140685","1","0","6","2","246","3","4","1"
"L140694","NativeScriptEngineService.java","src/main/java/org/elasticsearch/script/NativeScriptEngineService.java","L140685","2","0","63","0","230","1","2","0"
"L140696","ScoreAccessor.java","src/main/java/org/elasticsearch/script/ScoreAccessor.java","L140685","2","0","37","2","234","2","3","0"
"L140697","ScriptEngineService.java","src/main/java/org/elasticsearch/script/ScriptEngineService.java","L140685","1","0","16","0","230","1","2","1"
"L140699","ScriptModule.java","src/main/java/org/elasticsearch/script/ScriptModule.java","L140685","8","0","69","0","230","4","6","0"
"L140700","ScriptParameterParser.java","src/main/java/org/elasticsearch/script/ScriptParameterParser.java","L140685","36","0","194","0","185","1","1","2"
"L140701","ScriptService.java","src/main/java/org/elasticsearch/script/ScriptService.java","L140685","70","0","497","3","230","7","28","4"
"L140702","SearchScript.java","src/main/java/org/elasticsearch/script/SearchScript.java","L140685","1","0","38","1","246","8","10","0"
"L142138","MultiValueMode.java","src/main/java/org/elasticsearch/search/MultiValueMode.java","L142137","66","0","470","0","374","3","4","1"
"L142141","SearchContextMissingException.java","src/main/java/org/elasticsearch/search/SearchContextMissingException.java","L142137","1","0","17","1","244","1","1","0"
"L142143","SearchHit.java","src/main/java/org/elasticsearch/search/SearchHit.java","L142137","1","0","49","1","762","2","7","0"
"L142144","SearchHitField.java","src/main/java/org/elasticsearch/search/SearchHitField.java","L142137","1","0","12","0","762","2","2","0"
"L142146","SearchModule.java","src/main/java/org/elasticsearch/search/SearchModule.java","L142137","1","0","47","1","762","10","16","0"
"L142151","SearchService.java","src/main/java/org/elasticsearch/search/SearchService.java","L142137","112","0","894","16","511","14","73","0"
"L142152","SearchShardTarget.java","src/main/java/org/elasticsearch/search/SearchShardTarget.java","L142137","16","0","103","0","1466","2","2","0"
"L142153","TransportSearchModule.java","src/main/java/org/elasticsearch/search/TransportSearchModule.java","L142137","1","0","15","0","511","3","3","0"
"L167660","ConcurrentSnapshotExecutionException.java","src/main/java/org/elasticsearch/snapshots/ConcurrentSnapshotExecutionException.java","L167659","1","0","15","0","319","1","1","0"
"L167661","InvalidSnapshotNameException.java","src/main/java/org/elasticsearch/snapshots/InvalidSnapshotNameException.java","L167659","1","0","13","0","319","1","1","0"
"L167662","RestoreInfo.java","src/main/java/org/elasticsearch/snapshots/RestoreInfo.java","L167659","4","0","97","0","319","1","1","0"
"L167663","RestoreService.java","src/main/java/org/elasticsearch/snapshots/RestoreService.java","L167659","97","0","676","6","319","6","20","3"
