"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous fixes","Number of committers","Number of previous modifications","Number of developer commits","Number of bugs"
"L4332","DatabaseManagerFactory.java","src/main/java/com/gmail/nossr50/database/DatabaseManagerFactory.java","L4330","7","0","41","0","2","3","208","0"
"L4333","FlatfileDatabaseManager.java","src/main/java/com/gmail/nossr50/database/FlatfileDatabaseManager.java","L4330","47","0","582","0","3","9","208","1"
"L4334","SQLDatabaseManager.java","src/main/java/com/gmail/nossr50/database/SQLDatabaseManager.java","L4330","119","0","942","0","3","18","208","1"
"L4825","MobHealthbarType.java","src/main/java/com/gmail/nossr50/datatypes/MobHealthbarType.java","L4824","1","0","6","0","1","1","1840","0"
"L6258","BlockListener.java","src/main/java/com/gmail/nossr50/listeners/BlockListener.java","L6257","92","0","240","0","9","149","648","1"
"L6259","EntityListener.java","src/main/java/com/gmail/nossr50/listeners/EntityListener.java","L6257","105","0","392","3","7","139","1840","5"
"L6260","InventoryListener.java","src/main/java/com/gmail/nossr50/listeners/InventoryListener.java","L6257","19","0","107","6","5","40","1840","1"
"L6261","PlayerListener.java","src/main/java/com/gmail/nossr50/listeners/PlayerListener.java","L6257","108","0","408","7","7","211","208","4"
"L6262","SelfListener.java","src/main/java/com/gmail/nossr50/listeners/SelfListener.java","L6257","4","0","25","0","7","14","1840","0"
"L6263","SpoutListener.java","src/main/java/com/gmail/nossr50/listeners/SpoutListener.java","L6257","8","0","57","0","4","17","1840","0"
"L6264","WorldListener.java","src/main/java/com/gmail/nossr50/listeners/WorldListener.java","L6257","5","0","51","1","4","49","1840","0"
"L6735","LocaleLoader.java","src/main/java/com/gmail/nossr50/locale/LocaleLoader.java","L6734","9","0","88","0","4","8","258","2"
"L6985","MetricsManager.java","src/main/java/com/gmail/nossr50/metrics/MetricsManager.java","L6984","20","0","275","0","1","1","258","0"
"L7063","PartyManager.java","src/main/java/com/gmail/nossr50/party/PartyManager.java","L7062","51","0","281","3","9","71","1840","1"
"L7064","ShareHandler.java","src/main/java/com/gmail/nossr50/party/ShareHandler.java","L7062","20","0","126","0","5","26","1840","0"
"L7232","MobHealthDisplayUpdaterTask.java","src/main/java/com/gmail/nossr50/runnables/MobHealthDisplayUpdaterTask.java","L7231","3","0","25","0","1","3","1840","1"
"L7233","PlayerUpdateInventoryTask.java","src/main/java/com/gmail/nossr50/runnables/PlayerUpdateInventoryTask.java","L7231","1","0","14","0","2","2","55","0"
"L7234","SaveTimerTask.java","src/main/java/com/gmail/nossr50/runnables/SaveTimerTask.java","L7231","2","0","18","0","2","3","1840","0"
"L7235","StickyPistonTrackerTask.java","src/main/java/com/gmail/nossr50/runnables/StickyPistonTrackerTask.java","L7231","3","0","24","0","2","4","1840","0"
"L7236","UpdateCheckerTask.java","src/main/java/com/gmail/nossr50/runnables/UpdateCheckerTask.java","L7231","2","0","14","1","1","1","55","0"
"L7580","SkillManager.java","src/main/java/com/gmail/nossr50/skills/SkillManager.java","L7579","1","0","34","0","5","17","648","0"
"L9229","BlockUtils.java","src/main/java/com/gmail/nossr50/util/BlockUtils.java","L9228","88","0","189","0","2","10","1840","1"
"L9230","ChimaeraWing.java","src/main/java/com/gmail/nossr50/util/ChimaeraWing.java","L9228","17","0","132","0","6","31","1840","2"
"L9231","HardcoreManager.java","src/main/java/com/gmail/nossr50/util/HardcoreManager.java","L9228","11","0","56","0","2","2","1840","2"
"L9232","HolidayManager.java","src/main/java/com/gmail/nossr50/util/HolidayManager.java","L9228","18","0","148","0","2","3","1840","0"
"L9233","ItemUtils.java","src/main/java/com/gmail/nossr50/util/ItemUtils.java","L9228","228","0","423","0","3","13","1840","0"
"L9234","LogFilter.java","src/main/java/com/gmail/nossr50/util/LogFilter.java","L9228","3","0","17","0","2","2","1840","0"
"L9235","Misc.java","src/main/java/com/gmail/nossr50/util/Misc.java","L9228","31","0","174","2","9","88","1840","4"
"L9236","MobHealthbarUtils.java","src/main/java/com/gmail/nossr50/util/MobHealthbarUtils.java","L9228","23","0","120","1","4","9","648","1"
"L9237","ModUtils.java","src/main/java/com/gmail/nossr50/util/ModUtils.java","L9228","57","0","176","2","3","3","648","0"
"L9238","Motd.java","src/main/java/com/gmail/nossr50/util/Motd.java","L9228","8","0","69","0","5","10","648","0"
"L9239","Permissions.java","src/main/java/com/gmail/nossr50/util/Permissions.java","L9228","2","0","163","2","8","69","648","0"
"L9240","StringUtils.java","src/main/java/com/gmail/nossr50/util/StringUtils.java","L9228","7","0","64","0","2","4","1840","0"
"L9241","UpdateChecker.java","src/main/java/com/gmail/nossr50/util/UpdateChecker.java","L9228","8","0","53","0","4","4","55","0"
"L289","InvalidPlayerException.java","src/main/java/com/gmail/nossr50/api/exceptions/InvalidPlayerException.java","L288","1","0","7","0","1","1","1840","0"
"L290","InvalidSkillException.java","src/main/java/com/gmail/nossr50/api/exceptions/InvalidSkillException.java","L288","1","0","7","0","1","1","1840","0"
"L832","AdminChatCommand.java","src/main/java/com/gmail/nossr50/commands/chat/AdminChatCommand.java","L831","1","0","12","0","2","2","1840","0"
"L833","ChatCommand.java","src/main/java/com/gmail/nossr50/commands/chat/ChatCommand.java","L831","16","0","101","0","2","6","1840","0"
"L834","PartyChatCommand.java","src/main/java/com/gmail/nossr50/commands/chat/PartyChatCommand.java","L831","5","0","41","0","2","2","1840","1"
"L922","McpurgeCommand.java","src/main/java/com/gmail/nossr50/commands/database/McpurgeCommand.java","L921","3","0","29","0","2","5","1840","0"
"L923","McremoveCommand.java","src/main/java/com/gmail/nossr50/commands/database/McremoveCommand.java","L921","6","0","43","0","3","7","55","1"
"L924","MmoshowdbCommand.java","src/main/java/com/gmail/nossr50/commands/database/MmoshowdbCommand.java","L921","4","0","37","0","1","1","55","0"
"L925","MmoupdateCommand.java","src/main/java/com/gmail/nossr50/commands/database/MmoupdateCommand.java","L921","18","0","103","0","3","6","55","0"
"L1056","AddlevelsCommand.java","src/main/java/com/gmail/nossr50/commands/experience/AddlevelsCommand.java","L1055","2","0","33","1","2","4","1840","0"
"L1057","AddxpCommand.java","src/main/java/com/gmail/nossr50/commands/experience/AddxpCommand.java","L1055","2","0","33","1","3","3","648","0"
"L1058","ExperienceCommand.java","src/main/java/com/gmail/nossr50/commands/experience/ExperienceCommand.java","L1055","22","0","140","2","3","7","55","4"
"L1059","MmoeditCommand.java","src/main/java/com/gmail/nossr50/commands/experience/MmoeditCommand.java","L1055","2","0","33","1","2","3","1840","0"
"L1060","SkillresetCommand.java","src/main/java/com/gmail/nossr50/commands/experience/SkillresetCommand.java","L1055","15","0","94","1","3","6","55","2"
"L1218","HardcoreCommand.java","src/main/java/com/gmail/nossr50/commands/hardcore/HardcoreCommand.java","L1217","1","0","34","0","2","2","1840","0"
"L1219","HardcoreModeCommand.java","src/main/java/com/gmail/nossr50/commands/hardcore/HardcoreModeCommand.java","L1217","14","0","91","0","1","2","1840","0"
"L1220","VampirismCommand.java","src/main/java/com/gmail/nossr50/commands/hardcore/VampirismCommand.java","L1217","1","0","34","0","2","2","1840","0"
"L1522","PartyAcceptCommand.java","src/main/java/com/gmail/nossr50/commands/party/PartyAcceptCommand.java","L1521","4","0","31","0","2","3","1840","0"
"L1523","PartyChangeOwnerCommand.java","src/main/java/com/gmail/nossr50/commands/party/PartyChangeOwnerCommand.java","L1521","3","0","27","0","2","4","1840","1"
"L1524","PartyChangePasswordCommand.java","src/main/java/com/gmail/nossr50/commands/party/PartyChangePasswordCommand.java","L1521","5","0","41","0","2","3","1840","0"
"L1525","PartyCommand.java","src/main/java/com/gmail/nossr50/commands/party/PartyCommand.java","L1521","51","0","196","3","8","44","1840","1"
"L1526","PartyCreateCommand.java","src/main/java/com/gmail/nossr50/commands/party/PartyCreateCommand.java","L1521","6","0","39","0","2","3","1840","0"
"L1527","PartyDisbandCommand.java","src/main/java/com/gmail/nossr50/commands/party/PartyDisbandCommand.java","L1521","4","0","31","0","2","3","1840","0"
"L1528","PartyExpShareCommand.java","src/main/java/com/gmail/nossr50/commands/party/PartyExpShareCommand.java","L1521","9","0","47","0","2","4","1840","0"
"L1529","PartyHelpCommand.java","src/main/java/com/gmail/nossr50/commands/party/PartyHelpCommand.java","L1521","2","0","26","1","3","3","648","1"
"L1530","PartyInfoCommand.java","src/main/java/com/gmail/nossr50/commands/party/PartyInfoCommand.java","L1521","14","0","92","1","3","8","1840","0"
"L1531","PartyInviteCommand.java","src/main/java/com/gmail/nossr50/commands/party/PartyInviteCommand.java","L1521","6","0","47","0","3","4","1840","1"
"L1532","PartyItemShareCommand.java","src/main/java/com/gmail/nossr50/commands/party/PartyItemShareCommand.java","L1521","11","0","72","0","2","5","1840","0"
"L1533","PartyJoinCommand.java","src/main/java/com/gmail/nossr50/commands/party/PartyJoinCommand.java","L1521","12","0","69","2","3","5","1840","1"
"L1534","PartyKickCommand.java","src/main/java/com/gmail/nossr50/commands/party/PartyKickCommand.java","L1521","5","0","39","0","2","4","1840","1"
"L1535","PartyLockCommand.java","src/main/java/com/gmail/nossr50/commands/party/PartyLockCommand.java","L1521","12","0","73","0","2","3","1840","0"
"L1536","PartyQuitCommand.java","src/main/java/com/gmail/nossr50/commands/party/PartyQuitCommand.java","L1521","3","0","29","0","2","2","1840","0"
"L1537","PartyRenameCommand.java","src/main/java/com/gmail/nossr50/commands/party/PartyRenameCommand.java","L1521","7","0","47","1","2","4","1840","0"
"L1538","PartySubcommandType.java","src/main/java/com/gmail/nossr50/commands/party/PartySubcommandType.java","L1521","12","0","44","0","1","1","258","0"
"L2098","InspectCommand.java","src/main/java/com/gmail/nossr50/commands/player/InspectCommand.java","L2097","14","0","92","0","5","14","55","2"
"L2099","McrankCommand.java","src/main/java/com/gmail/nossr50/commands/player/McrankCommand.java","L2097","13","0","80","1","8","27","55","2"
"L2100","McstatsCommand.java","src/main/java/com/gmail/nossr50/commands/player/McstatsCommand.java","L2097","5","0","51","0","2","9","1840","0"
"L2101","MctopCommand.java","src/main/java/com/gmail/nossr50/commands/player/MctopCommand.java","L2097","15","0","83","2","7","28","208","0"
"L2257","AcrobaticsCommand.java","src/main/java/com/gmail/nossr50/commands/skills/AcrobaticsCommand.java","L2256","17","0","76","1","6","43","1840","0"
"L2258","ArcheryCommand.java","src/main/java/com/gmail/nossr50/commands/skills/ArcheryCommand.java","L2256","16","0","74","1","6","41","1840","0"
"L2259","AxesCommand.java","src/main/java/com/gmail/nossr50/commands/skills/AxesCommand.java","L2256","25","0","93","1","6","46","1840","0"
"L2260","ExcavationCommand.java","src/main/java/com/gmail/nossr50/commands/skills/ExcavationCommand.java","L2256","7","0","50","0","6","32","1840","0"
"L2261","FishingCommand.java","src/main/java/com/gmail/nossr50/commands/skills/FishingCommand.java","L2256","37","0","134","0","7","61","1840","1"
"L2262","HerbalismCommand.java","src/main/java/com/gmail/nossr50/commands/skills/HerbalismCommand.java","L2256","46","0","129","1","6","44","1840","0"
"L2263","MiningCommand.java","src/main/java/com/gmail/nossr50/commands/skills/MiningCommand.java","L2256","30","0","120","1","7","46","1840","0"
"L2264","RepairCommand.java","src/main/java/com/gmail/nossr50/commands/skills/RepairCommand.java","L2256","40","0","124","1","6","62","1840","0"
"L2265","SkillCommand.java","src/main/java/com/gmail/nossr50/commands/skills/SkillCommand.java","L2256","12","0","134","0","2","7","1840","0"
"L2266","SkillGuideCommand.java","src/main/java/com/gmail/nossr50/commands/skills/SkillGuideCommand.java","L2256","10","0","68","0","2","2","1840","1"
"L2267","SmeltingCommand.java","src/main/java/com/gmail/nossr50/commands/skills/SmeltingCommand.java","L2256","22","0","93","0","3","3","1840","0"
"L2268","SwordsCommand.java","src/main/java/com/gmail/nossr50/commands/skills/SwordsCommand.java","L2256","18","0","81","2","6","41","1840","0"
"L2269","TamingCommand.java","src/main/java/com/gmail/nossr50/commands/skills/TamingCommand.java","L2256","39","0","137","1","7","42","1840","0"
"L2270","UnarmedCommand.java","src/main/java/com/gmail/nossr50/commands/skills/UnarmedCommand.java","L2256","28","0","103","1","6","48","1840","0"
"L2271","WoodcuttingCommand.java","src/main/java/com/gmail/nossr50/commands/skills/WoodcuttingCommand.java","L2256","17","0","76","0","7","40","1840","0"
"L3152","MchudCommand.java","src/main/java/com/gmail/nossr50/commands/spout/MchudCommand.java","L3151","3","0","47","0","5","21","1840","0"
"L3153","SpoutCommand.java","src/main/java/com/gmail/nossr50/commands/spout/SpoutCommand.java","L3151","7","0","42","0","2","5","1840","0"
"L3154","XplockCommand.java","src/main/java/com/gmail/nossr50/commands/spout/XplockCommand.java","L3151","10","0","72","1","6","27","1840","0"
"L3864","CustomArmorConfig.java","src/main/java/com/gmail/nossr50/config/mods/CustomArmorConfig.java","L3863","11","0","77","1","4","17","258","0"
"L3865","CustomBlockConfig.java","src/main/java/com/gmail/nossr50/config/mods/CustomBlockConfig.java","L3863","13","0","97","0","1","1","258","0"
"L3866","CustomEntityConfig.java","src/main/java/com/gmail/nossr50/config/mods/CustomEntityConfig.java","L3863","8","0","65","0","1","1","258","0"
"L3867","CustomToolConfig.java","src/main/java/com/gmail/nossr50/config/mods/CustomToolConfig.java","L3863","11","0","84","0","1","1","258","0"
"L4067","ItemWeightConfig.java","src/main/java/com/gmail/nossr50/config/party/ItemWeightConfig.java","L4066","4","0","32","0","3","3","1840","0"
"L4089","SpoutConfig.java","src/main/java/com/gmail/nossr50/config/spout/SpoutConfig.java","L4088","4","0","57","0","2","4","1840","0"
"L4130","TreasureConfig.java","src/main/java/com/gmail/nossr50/config/treasure/TreasureConfig.java","L4129","89","0","342","0","3","6","1840","2"
"L4828","DatabaseUpdateType.java","src/main/java/com/gmail/nossr50/datatypes/database/DatabaseUpdateType.java","L4827","1","0","10","0","3","6","208","0"
"L4829","PlayerStat.java","src/main/java/com/gmail/nossr50/datatypes/database/PlayerStat.java","L4827","1","0","9","0","1","1","258","0"
"L4849","CustomBlock.java","src/main/java/com/gmail/nossr50/datatypes/mods/CustomBlock.java","L4848","1","0","62","0","3","5","258","0"
"L4850","CustomEntity.java","src/main/java/com/gmail/nossr50/datatypes/mods/CustomEntity.java","L4848","1","0","71","0","1","1","258","0"
"L4851","CustomItem.java","src/main/java/com/gmail/nossr50/datatypes/mods/CustomItem.java","L4848","1","0","21","0","2","4","258","0"
"L4852","CustomTool.java","src/main/java/com/gmail/nossr50/datatypes/mods/CustomTool.java","L4848","1","0","30","0","2","7","258","0"
"L4976","ItemShareType.java","src/main/java/com/gmail/nossr50/datatypes/party/ItemShareType.java","L4975","6","0","28","0","1","1","1840","0"
"L4977","Party.java","src/main/java/com/gmail/nossr50/datatypes/party/Party.java","L4975","22","0","165","0","3","8","1840","1"
"L5062","McMMOPlayer.java","src/main/java/com/gmail/nossr50/datatypes/player/McMMOPlayer.java","L5061","36","0","421","0","6","26","55","3"
"L5063","PlayerProfile.java","src/main/java/com/gmail/nossr50/datatypes/player/PlayerProfile.java","L5061","12","0","153","2","6","33","55","0"
"L5417","AbilityType.java","src/main/java/com/gmail/nossr50/datatypes/skills/AbilityType.java","L5416","21","0","165","0","2","2","1840","0"
"L5418","SkillType.java","src/main/java/com/gmail/nossr50/datatypes/skills/SkillType.java","L5416","9","0","141","0","5","11","648","0"
"L5419","ToolType.java","src/main/java/com/gmail/nossr50/datatypes/skills/ToolType.java","L5416","7","0","43","0","1","1","258","0"
"L5730","ExcavationTreasure.java","src/main/java/com/gmail/nossr50/datatypes/treasure/ExcavationTreasure.java","L5729","2","0","86","0","3","4","258","0"
"L5731","FishingTreasure.java","src/main/java/com/gmail/nossr50/datatypes/treasure/FishingTreasure.java","L5729","1","0","15","0","2","4","1840","0"
"L5732","HylianTreasure.java","src/main/java/com/gmail/nossr50/datatypes/treasure/HylianTreasure.java","L5729","2","0","50","0","2","2","258","0"
"L5733","ShakeTreasure.java","src/main/java/com/gmail/nossr50/datatypes/treasure/ShakeTreasure.java","L5729","1","0","16","0","1","1","1840","0"
"L5734","Treasure.java","src/main/java/com/gmail/nossr50/datatypes/treasure/Treasure.java","L5729","1","0","38","0","2","4","258","0"
"L5845","McMMOAdminChatEvent.java","src/main/java/com/gmail/nossr50/events/chat/McMMOAdminChatEvent.java","L5844","1","0","10","1","5","8","1840","0"
"L5846","McMMOChatEvent.java","src/main/java/com/gmail/nossr50/events/chat/McMMOChatEvent.java","L5844","1","0","59","1","5","10","258","0"
"L5847","McMMOPartyChatEvent.java","src/main/java/com/gmail/nossr50/events/chat/McMMOPartyChatEvent.java","L5844","1","0","16","1","5","8","1840","0"
"L5920","McMMOPlayerExperienceEvent.java","src/main/java/com/gmail/nossr50/events/experience/McMMOPlayerExperienceEvent.java","L5919","1","0","39","0","4","9","258","0"
"L5921","McMMOPlayerLevelUpEvent.java","src/main/java/com/gmail/nossr50/events/experience/McMMOPlayerLevelUpEvent.java","L5919","1","0","20","1","4","10","1840","0"
"L5922","McMMOPlayerXpGainEvent.java","src/main/java/com/gmail/nossr50/events/experience/McMMOPlayerXpGainEvent.java","L5919","1","0","24","0","4","8","648","0"
"L5976","FakeBlockBreakEvent.java","src/main/java/com/gmail/nossr50/events/fake/FakeBlockBreakEvent.java","L5975","1","0","9","0","4","6","258","0"
"L5977","FakeBlockDamageEvent.java","src/main/java/com/gmail/nossr50/events/fake/FakeBlockDamageEvent.java","L5975","1","0","10","0","4","4","258","0"
"L5978","FakeEntityDamageByEntityEvent.java","src/main/java/com/gmail/nossr50/events/fake/FakeEntityDamageByEntityEvent.java","L5975","1","0","8","0","2","3","270","0"
"L5979","FakeEntityDamageEvent.java","src/main/java/com/gmail/nossr50/events/fake/FakeEntityDamageEvent.java","L5975","1","0","8","0","2","3","270","0"
"L5980","FakePlayerAnimationEvent.java","src/main/java/com/gmail/nossr50/events/fake/FakePlayerAnimationEvent.java","L5975","1","0","8","0","3","4","258","0"
"L5981","FakePlayerFishEvent.java","src/main/java/com/gmail/nossr50/events/fake/FakePlayerFishEvent.java","L5975","1","0","10","0","1","1","1840","0"
"L6019","McMMOItemSpawnEvent.java","src/main/java/com/gmail/nossr50/events/items/McMMOItemSpawnEvent.java","L6018","1","0","44","0","1","3","1840","0"
"L6050","McMMOPartyChangeEvent.java","src/main/java/com/gmail/nossr50/events/party/McMMOPartyChangeEvent.java","L6049","2","0","53","0","3","5","258","0"
"L6051","McMMOPartyTeleportEvent.java","src/main/java/com/gmail/nossr50/events/party/McMMOPartyTeleportEvent.java","L6049","1","0","27","0","3","4","258","0"
"L6117","McMMOPlayerSkillEvent.java","src/main/java/com/gmail/nossr50/events/skills/McMMOPlayerSkillEvent.java","L6116","1","0","29","0","4","9","258","0"
"L7239","McrankCommandAsyncTask.java","src/main/java/com/gmail/nossr50/runnables/commands/McrankCommandAsyncTask.java","L7238","1","0","18","0","4","9","208","0"
"L7240","McrankCommandDisplayTask.java","src/main/java/com/gmail/nossr50/runnables/commands/McrankCommandDisplayTask.java","L7238","6","0","36","0","2","6","1840","0"
"L7241","MctopCommandAsyncTask.java","src/main/java/com/gmail/nossr50/runnables/commands/MctopCommandAsyncTask.java","L7238","1","0","21","2","3","10","208","0"
"L7242","MctopCommandDisplayTask.java","src/main/java/com/gmail/nossr50/runnables/commands/MctopCommandDisplayTask.java","L7238","4","0","36","0","3","5","1840","0"
"L7297","ConversionTask.java","src/main/java/com/gmail/nossr50/runnables/database/ConversionTask.java","L7296","2","0","32","0","1","1","55","0"
"L7298","SQLReconnectTask.java","src/main/java/com/gmail/nossr50/runnables/database/SQLReconnectTask.java","L7296","3","0","18","0","3","4","208","0"
"L7299","UserPurgeTask.java","src/main/java/com/gmail/nossr50/runnables/database/UserPurgeTask.java","L7296","2","0","13","0","2","4","1840","0"
"L7325","ChimaeraWingWarmup.java","src/main/java/com/gmail/nossr50/runnables/items/ChimaeraWingWarmup.java","L7324","7","0","46","1","2","8","1840","1"
"L7326","TeleportationWarmup.java","src/main/java/com/gmail/nossr50/runnables/items/TeleportationWarmup.java","L7324","5","0","50","0","2","4","1840","0"
"L7370","PartyAutoKickTask.java","src/main/java/com/gmail/nossr50/runnables/party/PartyAutoKickTask.java","L7369","8","0","35","2","3","9","1840","0"
"L7385","PlayerProfileSaveTask.java","src/main/java/com/gmail/nossr50/runnables/player/PlayerProfileSaveTask.java","L7384","2","0","22","0","2","3","1840","0"
"L7406","ScoreboardChangeTask.java","src/main/java/com/gmail/nossr50/runnables/scoreboards/ScoreboardChangeTask.java","L7405","2","0","21","0","1","5","1840","0"
"L7420","AbilityCooldownTask.java","src/main/java/com/gmail/nossr50/runnables/skills/AbilityCooldownTask.java","L7419","2","0","20","0","1","1","1840","0"
"L7421","AbilityDisableTask.java","src/main/java/com/gmail/nossr50/runnables/skills/AbilityDisableTask.java","L7419","7","0","49","0","2","4","1840","0"
"L7422","AwardCombatXpTask.java","src/main/java/com/gmail/nossr50/runnables/skills/AwardCombatXpTask.java","L7419","3","0","31","0","2","2","1840","0"
"L7423","BleedTimerTask.java","src/main/java/com/gmail/nossr50/runnables/skills/BleedTimerTask.java","L7419","12","0","74","0","2","2","1840","0"
"L7424","HerbalismBlockUpdaterTask.java","src/main/java/com/gmail/nossr50/runnables/skills/HerbalismBlockUpdaterTask.java","L7419","1","0","13","0","2","2","1840","0"
"L7425","KrakenAttackTask.java","src/main/java/com/gmail/nossr50/runnables/skills/KrakenAttackTask.java","L7419","10","0","76","0","2","9","1840","1"
"L7426","ToolLowerTask.java","src/main/java/com/gmail/nossr50/runnables/skills/ToolLowerTask.java","L7419","3","0","23","0","1","1","1840","0"
"L7583","Acrobatics.java","src/main/java/com/gmail/nossr50/skills/acrobatics/Acrobatics.java","L7582","1","0","26","0","5","28","648","0"
"L7584","AcrobaticsManager.java","src/main/java/com/gmail/nossr50/skills/acrobatics/AcrobaticsManager.java","L7582","19","0","81","1","5","47","648","0"
"L7672","Archery.java","src/main/java/com/gmail/nossr50/skills/archery/Archery.java","L7671","5","0","57","0","5","33","1840","0"
"L7673","ArcheryManager.java","src/main/java/com/gmail/nossr50/skills/archery/ArcheryManager.java","L7671","8","0","64","3","6","55","1840","2"
"L7674","TrackedEntity.java","src/main/java/com/gmail/nossr50/skills/archery/TrackedEntity.java","L7671","2","0","34","0","3","14","1840","0"
"L7765","Axes.java","src/main/java/com/gmail/nossr50/skills/axes/Axes.java","L7764","3","0","28","0","4","12","258","0"
"L7766","AxesManager.java","src/main/java/com/gmail/nossr50/skills/axes/AxesManager.java","L7764","19","0","90","1","2","4","1840","3"
"L7841","ChildConfig.java","src/main/java/com/gmail/nossr50/skills/child/ChildConfig.java","L7840","7","0","46","0","2","3","1840","0"
"L7842","FamilyTree.java","src/main/java/com/gmail/nossr50/skills/child/FamilyTree.java","L7840","5","0","37","0","1","2","258","0"
"L7887","Excavation.java","src/main/java/com/gmail/nossr50/skills/excavation/Excavation.java","L7886","10","0","38","0","4","20","258","1"
"L7888","ExcavationManager.java","src/main/java/com/gmail/nossr50/skills/excavation/ExcavationManager.java","L7886","6","0","37","0","2","5","258","0"
"L7919","Fishing.java","src/main/java/com/gmail/nossr50/skills/fishing/Fishing.java","L7918","23","0","108","0","4","26","1840","0"
"L7920","FishingManager.java","src/main/java/com/gmail/nossr50/skills/fishing/FishingManager.java","L7918","79","0","357","3","5","45","648","4"
"L8097","Herbalism.java","src/main/java/com/gmail/nossr50/skills/herbalism/Herbalism.java","L8096","11","0","66","0","4","55","1840","0"
"L8098","HerbalismBlock.java","src/main/java/com/gmail/nossr50/skills/herbalism/HerbalismBlock.java","L8096","1","0","60","0","2","5","258","0"
"L8099","HerbalismManager.java","src/main/java/com/gmail/nossr50/skills/herbalism/HerbalismManager.java","L8096","53","0","246","0","3","13","1840","2"
"L8228","BlastMining.java","src/main/java/com/gmail/nossr50/skills/mining/BlastMining.java","L8227","3","0","89","0","3","14","258","0"
"L8229","Mining.java","src/main/java/com/gmail/nossr50/skills/mining/Mining.java","L8227","43","0","107","1","4","41","232","0"
"L8230","MiningManager.java","src/main/java/com/gmail/nossr50/skills/mining/MiningManager.java","L8227","39","0","192","1","7","58","1840","0"
