"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous modifications","Number of previous fixes","Number of committers","Number of developer commits","Number of bugs"
"L135","EditorActionIds.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/editor/EditorActionIds.java","L118","1","0","18","7","0","2","4843","0"
"L136","EditorActionMessages.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/editor/EditorActionMessages.java","L118","1","0","6","1","0","1","4843","0"
"L137","EditorIconUpdater.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/editor/EditorIconUpdater.java","L118","13","0","64","3","0","2","4843","0"
"L138","EditorInputUtils.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/editor/EditorInputUtils.java","L118","16","0","67","2","0","2","20","0"
"L139","EditorUtility.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/editor/EditorUtility.java","L118","55","0","275","6","0","2","4843","0"
"L140","FolderBase.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/editor/FolderBase.java","L118","9","0","79","3","0","2","4843","0"
"L141","FoldingActionGroup.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/editor/FoldingActionGroup.java","L118","6","0","100","6","0","2","4843","0"
"L142","FoldingController.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/editor/FoldingController.java","L118","3","0","30","4","0","2","20","0"
"L143","FoldingMessages.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/editor/FoldingMessages.java","L118","2","0","26","2","0","2","20","0"
"L144","GotoMatchingFenceAction.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/editor/GotoMatchingFenceAction.java","L118","1","0","15","3","0","2","4843","0"
"L145","GotoNextTargetAction.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/editor/GotoNextTargetAction.java","L118","1","0","14","5","0","2","20","0"
"L146","GotoPreviousTargetAction.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/editor/GotoPreviousTargetAction.java","L118","1","0","14","5","0","2","20","0"
"L147","MarkOccurrencesAction.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/editor/MarkOccurrencesAction.java","L118","36","0","286","11","0","2","4843","0"
"L148","PresentationDamageRepairer.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/editor/PresentationDamageRepairer.java","L118","34","0","161","9","0","2","4843","0"
"L149","ProblemMarkerManager.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/editor/ProblemMarkerManager.java","L118","25","0","116","4","0","2","20","0"
"L150","RefinementAnnotation.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/editor/RefinementAnnotation.java","L118","1","0","19","2","0","1","4843","0"
"L151","RefinementAnnotationImageProvider.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/editor/RefinementAnnotationImageProvider.java","L118","2","0","25","2","0","1","4843","0"
"L152","RestorePreviousSelectionAction.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/editor/RestorePreviousSelectionAction.java","L118","8","0","65","2","0","1","4843","0"
"L153","RulerEnableDisableBreakpointAction.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/editor/RulerEnableDisableBreakpointAction.java","L118","8","0","53","2","0","2","20","0"
"L154","SelectEnclosingAction.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/editor/SelectEnclosingAction.java","L118","8","0","91","8","0","2","4843","0"
"L155","SelectRulerAction.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/editor/SelectRulerAction.java","L118","1","0","12","1","0","1","4843","0"
"L156","SequenceCharacterIterator.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/editor/SequenceCharacterIterator.java","L118","12","0","82","1","0","1","4843","0"
"L157","SourceArchiveDocumentProvider.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/editor/SourceArchiveDocumentProvider.java","L118","9","0","78","4","0","2","4843","0"
"L158","StreamUtils.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/editor/StreamUtils.java","L118","10","0","62","2","0","2","20","0"
"L159","TargetNavigationAction.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/editor/TargetNavigationAction.java","L118","5","0","42","5","0","2","4843","0"
"L160","TerminateStatementAction.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/editor/TerminateStatementAction.java","L118","54","0","285","6","0","1","4843","0"
"L161","Test.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/editor/Test.java","L118","12","0","239","5","0","2","4843","0"
"L162","ToggleBreakpointAdapter.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/editor/ToggleBreakpointAdapter.java","L118","20","0","146","5","0","2","4843","0"
"L163","Util.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/editor/Util.java","L118","9","0","92","6","0","2","20","0"
"L3212","AppearanceAwareLabelProvider.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/explorer/AppearanceAwareLabelProvider.java","L3211","14","0","77","2","0","2","20","0"
"L3213","DecoratingJavaLabelProvider.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/explorer/DecoratingJavaLabelProvider.java","L3211","3","0","28","2","0","2","20","0"
"L3214","GotoPackageAction.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/explorer/GotoPackageAction.java","L3211","4","0","62","2","0","2","20","0"
"L3215","GotoRequiredProjectAction.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/explorer/GotoRequiredProjectAction.java","L3211","2","0","23","2","0","2","20","0"
"L3216","GotoResourceAction.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/explorer/GotoResourceAction.java","L3211","11","0","82","2","0","2","20","0"
"L3217","GotoTypeAction.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/explorer/GotoTypeAction.java","L3211","9","0","83","2","0","2","20","0"
"L3218","JavaElementImageProvider.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/explorer/JavaElementImageProvider.java","L3211","134","0","433","5","0","2","4843","0"
"L3219","JavaUILabelProvider.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/explorer/JavaUILabelProvider.java","L3211","26","0","168","2","0","2","20","0"
"L3220","LayoutAction.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/explorer/LayoutAction.java","L3211","3","0","30","2","0","2","20","0"
"L3221","LayoutActionGroup.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/explorer/LayoutActionGroup.java","L3211","1","0","32","2","0","2","20","0"
"L3222","PackageExplorerActionGroup.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/explorer/PackageExplorerActionGroup.java","L3211","52","0","368","2","0","2","20","0"
"L3223","PackageExplorerContentProvider.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/explorer/PackageExplorerContentProvider.java","L3211","216","0","822","2","0","2","20","0"
"L3224","PackageExplorerLabelProvider.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/explorer/PackageExplorerLabelProvider.java","L3211","18","0","111","5","0","2","4843","0"
"L3225","PackageExplorerPart.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/explorer/PackageExplorerPart.java","L3211","221","0","1144","4","0","2","4843","0"
"L3226","PackageExplorerProblemsLabelDecorator.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/explorer/PackageExplorerProblemsLabelDecorator.java","L3211","12","0","50","2","0","1","4843","0"
"L3227","PackagesFrameSource.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/explorer/PackagesFrameSource.java","L3211","1","0","17","2","0","2","20","0"
"L3228","ShowLibrariesNodeAction.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/explorer/ShowLibrariesNodeAction.java","L3211","1","0","15","2","0","2","20","0"
"L3229","WorkingSetAwareContentProvider.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/explorer/WorkingSetAwareContentProvider.java","L3211","38","0","205","2","0","2","20","0"
"L3230","WorkingSetDropAdapter.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/explorer/WorkingSetDropAdapter.java","L3211","45","0","246","2","0","2","20","0"
"L4632","AbstractAnnotationHover.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/hover/AbstractAnnotationHover.java","L4631","52","0","523","14","0","2","4843","0"
"L4633","AbstractInformationControl.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/hover/AbstractInformationControl.java","L4631","41","0","419","3","0","1","4843","0"
"L4634","AnnotationIterator.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/hover/AnnotationIterator.java","L4631","8","0","53","3","0","2","4843","0"
"L4635","BestMatchHover.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/hover/BestMatchHover.java","L4631","12","0","71","6","0","2","4843","0"
"L4636","BrowserInformationControl.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/hover/BrowserInformationControl.java","L4631","40","0","323","4","0","1","4843","0"
"L4637","BrowserInformationControlInput.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/hover/BrowserInformationControlInput.java","L4631","1","0","15","1","0","1","4843","0"
"L4638","CeylonAnnotationHover.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/hover/CeylonAnnotationHover.java","L4631","1","0","11","4","0","2","4843","0"
"L4639","CeylonWordFinder.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/hover/CeylonWordFinder.java","L4631","11","0","43","1","0","1","4843","0"
"L4640","DocBrowserInformationControlInput.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/hover/DocBrowserInformationControlInput.java","L4631","4","0","41","5","0","1","4843","0"
"L4641","DocHover.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/hover/DocHover.java","L4631","206","0","1165","63","0","5","4843","0"
"L4642","ProblemHover.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/hover/ProblemHover.java","L4631","7","0","75","3","0","2","4843","0"
"L4643","SimpleSelectionProvider.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/hover/SimpleSelectionProvider.java","L4631","2","0","30","1","0","1","4843","0"
"L5697","CleanImportsHandler.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/imports/CleanImportsHandler.java","L5696","61","0","259","10","0","2","4843","0"
"L5698","DetectUnusedImportsVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/imports/DetectUnusedImportsVisitor.java","L5696","10","0","48","2","0","1","4843","0"
"L5699","ImportProposalsVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/imports/ImportProposalsVisitor.java","L5696","13","0","62","4","0","2","4843","0"
"L5700","ImportSelectionDialog.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/imports/ImportSelectionDialog.java","L5696","7","0","168","1","0","1","4843","0"
"L5902","ModuleNode.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/modulesearch/ModuleNode.java","L5901","1","0","19","1","0","1","152","0"
"L5903","ModuleSearchJobTemplate.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/modulesearch/ModuleSearchJobTemplate.java","L5901","2","0","31","1","0","1","152","0"
"L5904","ModuleSearchManager.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/modulesearch/ModuleSearchManager.java","L5901","17","0","157","10","0","3","4843","0"
"L5905","ModuleSearchViewContentProvider.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/modulesearch/ModuleSearchViewContentProvider.java","L5901","5","0","40","1","0","1","152","0"
"L5906","ModuleSearchViewLabelProvider.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/modulesearch/ModuleSearchViewLabelProvider.java","L5901","5","0","39","1","0","1","152","0"
"L5907","ModuleSearchViewPart.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/modulesearch/ModuleSearchViewPart.java","L5901","63","0","646","10","0","2","4843","0"
"L5908","ModuleVersionNode.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/modulesearch/ModuleVersionNode.java","L5901","4","0","59","1","0","1","152","0"
"L6335","DeclarationWithProject.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/open/DeclarationWithProject.java","L6334","6","0","40","2","0","1","4843","0"
"L6336","OpenCeylonDeclarationDialog.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/open/OpenCeylonDeclarationDialog.java","L6334","46","0","332","5","0","1","4843","0"
"L6337","OpenCeylonDeclarationHandler.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/open/OpenCeylonDeclarationHandler.java","L6334","1","0","12","1","0","1","4843","0"
"L6338","OpenDeclarationAction.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/open/OpenDeclarationAction.java","L6334","9","0","67","9","0","2","4843","0"
"L6339","OpenSelectedDeclarationHandler.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/open/OpenSelectedDeclarationHandler.java","L6334","9","0","64","8","0","2","4843","0"
"L6340","OpenSelectedDeclarationMenuItem.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/open/OpenSelectedDeclarationMenuItem.java","L6334","1","0","25","5","0","1","4843","0"
"L6341","OpenTypeAction.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/open/OpenTypeAction.java","L6334","10","0","77","3","0","1","4843","0"
"L6342","OpenTypeDialog.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/open/OpenTypeDialog.java","L6334","2","0","28","2","0","1","4843","0"
"L6343","OpenTypeHandler.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/open/OpenTypeHandler.java","L6334","1","0","12","1","0","1","4843","0"
"L6595","CeylonEntityImageDecorator.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/outline/CeylonEntityImageDecorator.java","L6594","16","0","84","8","0","2","4843","0"
"L6596","CeylonHierarchyContentProvider.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/outline/CeylonHierarchyContentProvider.java","L6594","42","0","231","16","0","3","4843","0"
"L6597","CeylonHierarchyLabelProvider.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/outline/CeylonHierarchyLabelProvider.java","L6594","6","0","69","7","0","2","4843","0"
"L6598","CeylonHierarchyNode.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/outline/CeylonHierarchyNode.java","L6594","6","0","47","2","0","1","4843","0"
"L6599","CeylonLabelDecorator.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/outline/CeylonLabelDecorator.java","L6594","24","0","208","6","0","2","4843","0"
"L6600","CeylonLabelProvider.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/outline/CeylonLabelProvider.java","L6594","104","0","605","16","0","2","4843","0"
"L6601","CeylonOutlineBuilder.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/outline/CeylonOutlineBuilder.java","L6594","19","0","119","4","0","2","4843","0"
"L6602","CeylonOutlineContentProvider.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/outline/CeylonOutlineContentProvider.java","L6594","2","0","21","3","0","2","20","0"
"L6603","CeylonOutlineNode.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/outline/CeylonOutlineNode.java","L6594","2","0","54","9","0","2","4843","0"
"L6604","CeylonOutlinePage.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/outline/CeylonOutlinePage.java","L6594","36","0","340","28","0","3","152","0"
"L6605","CeylonStructureCreator.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/outline/CeylonStructureCreator.java","L6594","22","0","175","8","0","2","4843","0"
"L6606","DecorationDescriptor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/outline/DecorationDescriptor.java","L6594","1","0","22","2","0","2","20","0"
"L6607","HierarachyMode.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/outline/HierarachyMode.java","L6594","7","0","29","3","0","2","4843","0"
"L6608","HierarchyPopup.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/outline/HierarchyPopup.java","L6594","22","0","177","22","0","2","4843","0"
"L6609","ImageDecoratorController.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/outline/ImageDecoratorController.java","L6594","7","0","58","3","0","2","4843","0"
"L6610","OutlinePopup.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/outline/OutlinePopup.java","L6594","14","0","171","14","0","2","4843","0"
"L6611","PackageNode.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/outline/PackageNode.java","L6594","1","0","20","1","0","1","4843","0"
"L6612","SourceEntityImageDescriptor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/outline/SourceEntityImageDescriptor.java","L6594","18","0","114","2","0","2","20","0"
"L6613","TreeViewPopup.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/outline/TreeViewPopup.java","L6594","56","0","460","2","0","1","4843","0"
"L7993","CeylonParseController.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/parse/CeylonParseController.java","L7992","63","0","411","41","0","5","4843","0"
"L7994","CeylonParserScheduler.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/parse/CeylonParserScheduler.java","L7992","20","0","132","10","0","2","4843","0"
"L7995","CeylonSourcePositionLocator.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/parse/CeylonSourcePositionLocator.java","L7992","42","0","247","26","0","2","4843","0"
"L7996","CeylonTokenColorer.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/parse/CeylonTokenColorer.java","L7992","20","0","120","9","0","2","4843","0"
"L7997","FindNodeVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/parse/FindNodeVisitor.java","L7992","24","0","176","1","0","1","4843","0"
"L7998","FindScopeVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/parse/FindScopeVisitor.java","L7992","17","0","107","3","0","1","4843","0"
