@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L8250","3","0","40","0","4735","1","8","false"
"L8251","9","0","103","0","4735","1","11","false"
"L8252","1","0","52","0","4735","1","5","false"
"L8253","1","0","1","0","4735","1","1","false"
"L8254","10","0","102","0","4735","1","13","false"
"L8255","1","0","12","0","4735","1","4","false"
"L8256","4","0","44","0","4735","1","6","false"
"L8257","3","0","47","0","4735","1","9","false"
"L8258","3","0","57","0","4735","1","15","false"
"L8594","3","0","54","0","4735","1","5","false"
"L8595","5","0","82","0","4735","1","14","false"
"L8596","28","0","229","0","4735","1","25","false"
"L8597","1","0","1","0","4735","1","1","false"
"L8598","23","0","164","0","4735","1","20","true"
"L8947","32","0","381","0","4735","1","37","false"
"L8948","11","0","99","0","4735","1","8","false"
"L8949","1","0","1","0","4735","1","1","false"
"L8950","21","0","208","0","4735","1","31","true"
"L9262","31","0","400","0","4735","1","18","false"
"L9263","1","0","1","0","4735","1","1","false"
"L9264","23","0","207","0","4735","1","24","false"
"L9689","8","0","142","0","4735","1","3","false"
"L9690","3","0","35","0","4735","1","1","false"
"L9691","1","0","48","0","4735","1","5","false"
"L9822","1","0","1","0","4735","1","1","false"
"L9823","1","0","9","0","4735","1","3","false"
"L9824","11","0","39","0","4735","1","3","true"
"L9825","5","0","37","0","4735","1","3","false"
"L9826","28","0","359","1","4735","1","27","false"
"L9827","10","0","171","0","4735","1","17","true"
"L9828","4","0","75","0","4735","1","6","false"
"L9829","10","0","45","0","4735","1","4","false"
"L9830","8","0","69","0","4735","1","9","false"
"L9831","12","0","96","0","4735","1","10","false"
"L9832","6","0","68","0","4735","1","8","false"
"L11313","13","0","99","0","4735","1","8","false"
"L11314","8","0","58","0","4735","1","3","false"
"L11315","5","0","62","0","4735","1","5","false"
"L11316","3","0","55","0","4735","1","3","false"
"L11317","1","0","9","0","4735","1","6","false"
"L11318","1","0","10","0","4735","1","1","false"
"L13370","4","0","63","1","4735","1","3","false"
"L13463","1","0","9","0","4735","1","1","false"
"L15550","1","0","6","0","4735","1","1","false"
"L15551","1","0","6","0","4735","1","1","false"
"L15552","1","0","6","0","4735","1","1","false"
"L15555","1","0","22","0","4735","1","5","false"
"L15556","1","0","133","0","4735","1","10","false"
"L15557","1","0","14","0","4735","1","5","false"
"L15558","1","0","119","0","4735","1","9","false"
"L15559","1","0","211","0","4735","1","11","false"
"L16016","1","0","53","0","4735","1","6","false"
"L16017","1","0","43","0","4735","1","1","false"
"L16018","1","0","72","0","4735","1","8","false"
"L16175","1","0","15","0","4735","1","5","false"
"L16176","1","0","7","0","4735","1","2","false"
"L16177","4","0","188","0","4735","1","31","false"
"L16178","28","0","212","1","4735","1","19","true"
"L18337","12","0","105","0","4735","2","8","false"
"L18338","4","0","28","0","4735","1","2","false"
"L18339","4","0","26","0","2","2","4","false"
"L18340","32","0","218","0","4735","1","10","false"
"L18819","3","0","62","0","4735","1","2","false"
"L18820","20","0","260","0","4735","1","24","false"
"L18821","17","0","194","0","4735","1","1","false"
"L18822","10","0","110","0","4735","1","3","false"
"L18823","47","0","309","1","4735","2","27","false"
"L18824","54","0","348","0","4735","1","24","true"
"L18825","16","0","155","0","4735","1","10","true"
"L18826","8","0","72","0","4735","1","2","false"
"L18827","22","0","201","0","4735","1","1","false"
"L18828","48","0","279","0","4735","1","15","true"
"L18829","5","0","104","0","4735","1","4","false"
"L18830","14","0","98","0","4735","1","5","true"
"L19965","19","0","161","1","4735","1","12","true"
"L19966","45","0","325","0","4735","2","13","true"
"L20151","3","0","32","0","4735","1","5","true"
"L20152","1","0","14","0","4735","1","1","false"
"L20153","26","0","182","0","4735","1","13","false"
"L20154","38","0","244","0","4735","1","22","true"
"L20155","20","0","157","0","4735","1","22","false"
"L20156","7","0","61","0","4735","1","4","false"
"L20157","5","0","30","0","4735","1","3","false"
"L20158","16","0","129","0","4735","1","6","true"
"L20159","1","0","11","0","4735","1","1","false"
"L20160","1","0","10","0","4735","1","1","false"
"L20161","14","0","85","0","4735","1","7","false"
"L20162","25","0","165","0","4735","1","12","true"
"L20163","13","0","89","0","4735","1","13","true"
"L20164","43","0","236","0","4735","1","20","false"
"L20165","22","0","129","0","4735","1","6","false"
"L20166","1","0","11","0","4735","1","1","false"
"L20167","1","0","6","0","4735","1","2","false"
"L20168","1","0","28","0","4735","1","7","false"
"L20169","5","0","29","0","4735","1","1","false"
"L20170","1","0","17","0","4735","1","4","true"
"L21578","39","0","252","0","4735","1","33","true"
"L22246","1","0","22","0","4735","1","2","false"
"L22247","1","0","5","0","4735","1","3","false"
"L22248","4","0","42","0","4735","1","2","false"
"L22249","1","0","6","0","4735","1","2","false"
"L22250","1","0","10","0","4735","1","1","false"
"L22251","1","0","11","0","4735","1","1","false"
"L22644","6","0","85","0","4735","1","1","false"
"L22645","1","0","39","0","4735","1","1","false"
"L22646","7","0","58","0","4735","1","1","false"
"L22647","24","0","127","0","4735","1","1","false"
"L22648","11","0","80","0","4735","1","1","false"
"L23026","2","0","29","0","4735","1","2","false"
"L23027","4","0","66","0","4735","1","1","false"
"L23028","1","0","36","0","4735","1","1","false"
"L23029","1","0","39","0","4735","1","1","false"
"L23030","1","0","5","0","4735","1","1","false"
"L23031","1","0","12","0","4735","1","1","false"
"L23032","10","0","31","0","4735","1","2","false"
"L23309","1","0","42","0","4735","1","1","false"
"L23310","11","0","83","0","4735","1","1","false"
"L23311","1","0","5","0","4735","1","1","false"
"L23312","22","0","110","0","4735","1","3","false"
"L23313","1","0","9","0","4735","1","1","false"
"L23314","1","0","9","0","4735","1","1","false"
"L23473","7","0","58","0","4735","1","3","false"
"L24771","21","0","120","0","4735","1","1","false"
"L24772","8","0","41","0","4735","1","2","false"
"L24773","4","0","34","0","4735","1","2","false"
"L24774","1","0","4","0","4735","1","2","false"
"L24775","1","0","4","0","4735","1","1","false"
"L24914","1","0","25","0","4735","1","1","false"
"L24915","1","0","4","0","4735","1","1","false"
"L24916","8","0","60","0","4735","1","2","false"
"L24917","3","0","25","0","4735","1","1","false"
"L24918","11","0","69","0","4735","1","1","false"
"L24919","5","0","78","0","4735","1","3","false"
"L24920","18","0","85","0","4735","1","1","false"
"L24921","17","0","112","0","4735","1","2","false"
"L24922","7","0","79","0","4735","1","2","false"
"L24923","8","0","49","0","4735","1","1","false"
"L24924","23","0","109","0","4735","1","2","true"
"L24925","1","0","47","0","4735","1","1","false"
"L24926","12","0","128","0","4735","1","5","false"
"L24927","4","0","61","0","4735","1","2","false"
"L24928","10","0","65","0","4735","1","1","false"
"L24929","5","0","35","0","4735","1","1","false"
"L26191","16","0","235","0","4735","1","1","false"
"L26417","1","0","23","0","4735","1","1","false"
"L26418","7","0","26","0","4735","1","2","false"
"L26446","1","0","26","0","4735","1","2","false"
"L26447","79","0","106","0","4735","1","2","true"
"L26479","1","0","5","0","4735","1","1","false"
"L26483","1","0","20","0","4735","1","1","false"
"L26484","2","0","35","0","4735","1","1","false"
"L26485","16","0","111","0","4735","1","7","false"
"L27107","18","0","128","0","4735","1","7","false"
"L27108","1","0","51","0","4735","1","3","false"
"L27109","1","0","32","0","4735","1","1","false"
"L27110","1","0","48","0","4735","1","1","false"
"L27111","2","0","42","0","4735","1","2","false"
"L27112","1","0","22","0","4735","1","1","false"
"L27113","74","0","404","1","4735","2","11","false"
"L27114","8","0","46","0","4735","1","2","false"
"L27115","3","0","31","0","4735","1","3","false"
"L29078","6","0","224","0","4735","1","1","false"
"L29079","195","0","842","0","4735","1","1","false"
"L29080","1","0","402","0","4735","1","2","false"
"L30093","5","0","30","0","4735","1","2","false"
"L30111","1","0","7","0","4735","1","1","false"
"L30112","22","0","108","0","2","2","6","true"
"L30113","45","0","167","0","4735","1","4","false"
"L30375","1","0","11","0","4735","1","1","false"
"L30389","29","0","167","1","4735","1","3","false"
"L30627","12","0","96","0","4735","1","2","false"
"L30704","33","0","109","0","4735","1","4","false"
"L30747","63","0","432","0","4735","1","8","true"
"L30748","1","0","9","0","4735","1","1","false"
"L30749","1","0","1","0","4735","1","1","false"
"L30750","1","0","33","0","4735","1","8","false"
"L30751","1","0","10","0","4735","1","1","false"
"L30752","2","0","26","0","4735","1","1","false"
"L30753","1","0","12","0","4735","1","1","false"
"L31642","17","0","105","0","4735","1","3","false"
"L31643","1","0","16","0","4735","1","1","false"
"L31644","9","0","59","0","4735","1","1","false"
"L31752","46","0","317","0","4735","1","4","false"
"L31753","1","0","8","0","4735","1","1","false"
"L31754","1","0","7","0","4735","1","1","false"
"L31755","1","0","4","0","4735","1","1","false"
"L31953","1","0","37","0","4735","1","3","false"
"L31954","1","0","16","0","4735","1","2","false"
"L31955","9","0","78","0","4735","1","3","false"
"L31956","7","0","37","0","4735","1","2","false"
"L31957","8","0","31","0","4735","1","2","false"
"L31958","8","0","50","0","4735","1","2","false"
"L31959","1","0","6","0","4735","1","2","false"
"L31960","4","0","50","0","4735","1","2","false"
"L32114","1","0","15","0","4735","1","2","false"
"L32115","2","0","19","0","4735","1","4","false"
"L32221","3","0","65","0","4735","1","1","false"
"L32222","22","0","135","0","4735","1","4","false"
"L32223","16","0","94","0","4735","1","3","false"
"L32224","1","0","29","0","4735","1","1","false"
"L32225","3","0","65","0","4735","1","2","false"
"L32226","19","0","129","0","4735","1","3","false"
"L32227","23","0","212","0","4735","1","2","false"
"L34158","5","0","53","0","4735","1","4","false"
"L34159","1","0","13","0","4735","1","2","false"
"L34160","99","0","771","0","4735","1","13","true"
"L34161","1","0","16","0","4735","1","1","false"
"L34162","27","0","120","0","4735","1","4","false"
"L34163","1","0","49","0","4735","1","5","false"
"L34164","26","0","97","0","4735","1","2","false"
"L34165","1","0","85","1","4735","1","4","false"
"L34166","1","0","7","0","4735","1","1","false"
"L34167","6","0","31","0","4735","1","3","false"
"L35392","25","0","196","0","4735","1","19","false"
"L35393","1","0","8","0","4735","1","5","false"
"L35501","1","0","5","0","4735","1","1","false"
"L35502","49","0","450","0","4735","1","41","false"
"L35503","1","0","13","0","4735","1","5","false"
"L37016","56","0","244","1","4735","1","16","true"
"L37017","19","0","152","0","4735","1","10","false"
"L37018","2","0","12","0","4735","1","1","false"
"L37203","2","0","46","0","4735","1","18","false"
"L37204","1","0","8","0","4735","1","4","false"
"L37374","50","0","301","3","4735","1","27","true"
"L37375","8","0","83","0","4735","1","3","false"
"L37376","2","0","18","0","4735","1","2","false"
"L37377","78","0","316","2","4735","1","18","true"
"L37378","19","0","139","0","4735","1","3","false"
"L37379","8","0","159","0","4735","1","4","false"
"L37380","8","0","159","0","4735","1","4","false"
"L37858","1","0","37","0","4735","1","8","false"
"L37859","1","0","8","0","4735","1","2","false"
"L37884","8","0","79","1","4735","1","12","false"
"L38181","1","0","18","0","4735","1","1","false"
"L38182","60","0","177","0","4735","2","6","false"
"L38183","12","0","99","2","4735","1","23","false"
"L38184","19","0","195","0","4735","1","26","false"
"L38185","1","0","8","0","4735","1","2","false"
"L38521","1","0","15","0","4735","1","1","false"
"L38522","1","0","23","0","4735","1","2","false"
"L38524","1","0","15","0","4735","1","1","false"
"L38525","9","0","56","0","2","2","3","false"
"L38526","29","0","287","0","2","3","16","false"
"L38527","24","0","146","1","4735","1","17","false"
"L38528","1","0","7","0","4735","1","1","false"
"L38529","1","0","8","0","4735","1","4","false"
"L38530","1","0","5","0","4735","1","1","false"
"L38531","1","0","6","0","4735","1","2","false"
"L38532","1","0","20","0","4735","1","10","false"
"L38533","1","0","16","0","4735","1","4","false"
"L38534","1","0","16","0","4735","1","3","false"
"L38535","2","0","29","0","4735","1","11","false"
"L38536","2","0","26","0","4735","1","7","false"
"L38537","1","0","7","0","4735","1","1","false"
"L38538","1","0","5","0","4735","1","1","false"
"L38539","1","0","17","0","4735","1","5","false"
"L38540","1","0","20","0","4735","1","10","false"
"L38541","6","0","69","0","4735","1","1","false"
"L38542","10","0","69","0","4735","1","7","true"
"L38543","1","0","20","0","4735","1","11","false"
"L38544","1","0","16","0","4735","2","2","false"
"L38545","2","0","29","0","4735","1","11","false"
"L38546","2","0","26","0","4735","1","7","false"
"L38547","1","0","24","0","4735","1","4","false"
"L38548","1","0","24","0","4735","1","4","false"
"L38549","2","0","41","0","4735","1","5","false"
"L38550","2","0","29","0","4735","1","11","false"
"L38551","2","0","26","0","4735","1","7","false"
"L38552","2","0","29","0","4735","1","11","false"
"L38553","2","0","26","0","4735","1","7","false"
"L38554","1","0","20","0","4735","1","10","false"
"L38555","2","0","32","0","4735","1","1","false"
"L38556","1","0","17","0","4735","1","4","false"
"L38557","1","0","19","0","4735","1","4","false"
"L38558","1","0","20","0","4735","1","3","false"
"L38559","1","0","17","0","4735","1","3","false"
"L38560","1","0","16","0","4735","1","3","false"
"L38561","1","0","17","0","4735","1","3","false"
"L38562","1","0","48","0","4735","1","4","false"
"L38563","1","0","20","0","4735","1","4","false"
"L38564","1","0","21","0","4735","1","4","false"
"L38567","1","0","16","0","4735","1","1","false"
"L38569","1","0","15","0","4735","1","1","false"
"L38571","1","0","15","0","4735","1","1","false"
"L38573","1","0","15","0","4735","1","1","false"
"L38575","1","0","15","0","4735","1","1","false"
"L38576","1","0","36","0","4735","1","1","false"
"L38577","2","0","30","0","4735","1","2","false"
"L38578","1","0","20","0","4735","1","10","false"
"L38579","1","0","16","0","4735","1","3","false"
"L38581","1","0","21","0","4735","1","1","false"
"L38582","1","0","18","0","4735","1","1","false"
"L38583","3","0","29","0","4735","1","10","false"
"L38584","1","0","17","0","4735","1","1","false"
"L38585","1","0","16","0","4735","1","4","false"
"L38586","1","0","22","0","4735","1","4","false"
"L38587","1","0","17","0","4735","1","4","false"
"L38588","2","0","36","0","4735","1","3","false"
"L38589","1","0","18","0","4735","1","3","false"
"L38590","1","0","23","0","4735","1","10","false"
"L38591","1","0","22","0","4735","1","1","false"
"L38592","1","0","16","0","4735","1","3","false"
"L38593","1","0","23","0","4735","1","5","false"
"L38594","1","0","20","0","4735","1","9","false"
"L38595","1","0","33","0","4735","1","8","false"
"L38596","1","0","18","0","4735","1","6","false"
"L38601","1","0","17","0","4735","1","4","false"
"L38602","1","0","17","0","4735","1","3","false"
"L40207","4","0","91","0","4735","1","12","true"
"L40208","1","0","22","0","4735","1","9","false"
"L41038","1","0","23","0","4735","1","4","false"
"L41039","2","0","30","0","4735","1","6","false"
"L41040","2","0","24","0","4735","1","5","false"
"L41041","15","0","122","0","4735","1","4","false"
"L41042","3","0","30","0","4735","1","1","false"
"L41043","2","0","23","0","4735","1","1","false"
"L41250","1","0","11","0","4735","1","2","false"
"L41251","1","0","365","0","4735","1","25","true"
"L41253","1","0","8","0","4735","1","1","false"
"L41256","1","0","18","0","4735","1","5","false"
"L41257","1","0","10","0","4735","1","1","false"
"L41259","1","0","5","0","4735","1","3","false"
"L41260","1","0","25","0","4735","1","2","false"
"L41262","1","0","7","0","4735","1","1","false"
"L41267","1","0","5","0","4735","1","1","false"
"L41269","1","0","11","0","4735","1","2","false"
"L44468","10","0","103","1","4735","2","5","false"
"L44469","39","0","162","1","4735","1","4","false"
"L44471","1","0","7","0","4735","1","4","false"
"L44472","1","0","21","0","4735","1","4","false"
"L44473","2","0","69","0","4735","1","18","false"
"L44475","1","0","14","0","4735","1","2","false"
"L44477","48","0","247","0","4735","1","56","false"
"L44480","1","0","121","0","4735","1","9","false"
"L44481","1","0","96","0","4735","1","4","false"
"L45541","2","0","12","0","2","2","2","false"
"L45542","1","0","4","0","4735","1","2","false"
"L45543","1","0","3","0","4735","1","1","false"
"L45544","14","0","125","0","4735","1","11","false"
"L45545","1","0","70","0","4735","1","18","true"
"L45546","1","0","7","0","4735","1","5","false"
"L45547","1","0","9","0","4735","1","1","false"
"L45548","1","0","62","0","4735","1","19","false"
"L45549","1","0","4","0","4735","1","1","false"
"L45550","9","0","70","0","4735","1","6","false"
"L45551","3","0","21","0","4735","1","3","false"
"L45552","1","0","6","0","4735","1","2","false"
"L45553","1","0","11","0","4735","1","1","false"
"L45554","1","0","3","0","4735","1","1","false"
"L45557","1","0","13","0","4735","1","1","false"
"L45558","82","0","426","1","4735","1","33","true"
"L45559","1","0","7","0","4735","1","2","false"
"L45560","1","0","16","0","4735","1","4","false"
"L45561","1","0","10","0","4735","1","1","false"
"L45562","1","0","60","0","4735","1","7","false"
"L45563","1","0","7","0","4735","1","3","false"
"L45564","1","0","13","0","4735","1","7","false"
"L45565","2","0","14","0","2","2","2","false"
"L45566","1","0","74","0","4735","1","5","false"
"L45567","1","0","10","0","4735","1","2","false"
"L45568","1","0","10","0","4735","1","4","false"
"L45569","10","0","42","0","4735","1","1","true"
"L45570","5","0","23","0","4735","1","1","false"
"L45571","1","0","9","0","4735","1","5","false"
"L45572","2","0","14","0","2","2","3","false"
"L50787","1","0","7","0","4735","1","1","false"
"L50788","1","0","11","0","4735","1","1","false"
