"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of committers","Number of developer commits","Number of previous fixes","Number of previous modifications","Number of bugs"
"L2835","Ignore.java","src/main/java/org/junit/Ignore.java","L2825","1","0","10","5","8","0","9","0"
"L2836","package-info.java","src/main/java/org/junit/package-info.java","L2825","1","0","1","3","8","0","5","0"
"L2837","Rule.java","src/main/java/org/junit/Rule.java","L2825","1","0","9","7","8","0","27","0"
"L2838","Test.java","src/main/java/org/junit/Test.java","L2825","1","0","16","5","8","0","9","0"
"L3315","ParallelComputer.java","src/main/java/org/junit/experimental/ParallelComputer.java","L3314","5","0","55","6","8","0","26","0"
"L4360","ArrayComparisonFailure.java","src/main/java/org/junit/internal/ArrayComparisonFailure.java","L4359","3","0","38","3","8","0","6","0"
"L4361","AssumptionViolatedException.java","src/main/java/org/junit/internal/AssumptionViolatedException.java","L4359","6","0","51","5","8","0","7","0"
"L4362","ComparisonCriteria.java","src/main/java/org/junit/internal/ComparisonCriteria.java","L4359","12","0","52","4","8","0","13","0"
"L4363","ExactComparisonCriteria.java","src/main/java/org/junit/internal/ExactComparisonCriteria.java","L4359","1","0","8","3","8","0","8","0"
"L4364","InexactComparisonCriteria.java","src/main/java/org/junit/internal/InexactComparisonCriteria.java","L4359","2","0","19","6","8","3","15","0"
"L4365","JUnitSystem.java","src/main/java/org/junit/internal/JUnitSystem.java","L4359","1","0","5","9","8","0","12","0"
"L4366","MethodSorter.java","src/main/java/org/junit/internal/MethodSorter.java","L4359","6","0","42","11","8","0","29","0"
"L4367","RealSystem.java","src/main/java/org/junit/internal/RealSystem.java","L4359","1","0","7","9","8","0","12","0"
"L4368","TextListener.java","src/main/java/org/junit/internal/TextListener.java","L4359","6","0","76","3","8","0","11","0"
"L5688","JUnitMatchers.java","src/main/java/org/junit/matchers/JUnitMatchers.java","L5687","1","0","46","7","8","0","45","0"
"L5689","package-info.java","src/main/java/org/junit/matchers/package-info.java","L5687","1","0","1","1","20","0","3","0"
"L5764","ErrorCollector.java","src/main/java/org/junit/rules/ErrorCollector.java","L5763","2","0","36","7","8","0","19","0"
"L5765","ExpectedException.java","src/main/java/org/junit/rules/ExpectedException.java","L5763","7","0","88","12","14","2","51","1"
"L5766","ExpectedExceptionMatcherBuilder.java","src/main/java/org/junit/rules/ExpectedExceptionMatcherBuilder.java","L5763","2","0","32","5","8","0","7","0"
"L5767","ExternalResource.java","src/main/java/org/junit/rules/ExternalResource.java","L5763","1","0","25","6","8","0","24","0"
"L5768","MethodRule.java","src/main/java/org/junit/rules/MethodRule.java","L5763","1","0","7","10","8","0","19","0"
"L5769","RuleChain.java","src/main/java/org/junit/rules/RuleChain.java","L5763","2","0","32","8","8","0","16","0"
"L5770","RunRules.java","src/main/java/org/junit/rules/RunRules.java","L5763","2","0","20","5","8","0","9","0"
"L5771","TemporaryFolder.java","src/main/java/org/junit/rules/TemporaryFolder.java","L5763","9","0","84","14","8","2","42","0"
"L5772","TestName.java","src/main/java/org/junit/rules/TestName.java","L5763","1","0","12","5","8","0","12","0"
"L5773","TestRule.java","src/main/java/org/junit/rules/TestRule.java","L5763","1","0","6","5","8","0","20","0"
"L5774","TestWatcher.java","src/main/java/org/junit/rules/TestWatcher.java","L5763","8","0","81","12","8","2","39","0"
"L5775","TestWatchman.java","src/main/java/org/junit/rules/TestWatchman.java","L5763","3","0","35","8","8","2","19","0"
"L5776","Timeout.java","src/main/java/org/junit/rules/Timeout.java","L5763","1","0","13","11","104","0","27","0"
"L5777","Verifier.java","src/main/java/org/junit/rules/Verifier.java","L5763","1","0","16","10","8","0","26","0"
"L6169","Computer.java","src/main/java/org/junit/runner/Computer.java","L6168","1","0","21","5","8","0","16","0"
"L6170","Describable.java","src/main/java/org/junit/runner/Describable.java","L6168","1","0","4","5","8","0","11","0"
"L6171","Description.java","src/main/java/org/junit/runner/Description.java","L6168","14","0","145","15","8","2","60","0"
"L6172","JUnitCore.java","src/main/java/org/junit/runner/JUnitCore.java","L6168","5","0","86","10","8","0","36","0"
"L6173","package-info.java","src/main/java/org/junit/runner/package-info.java","L6168","1","0","1","0","0","0","1","0"
"L6174","Request.java","src/main/java/org/junit/runner/Request.java","L6168","2","0","56","5","8","0","32","0"
"L6175","Result.java","src/main/java/org/junit/runner/Result.java","L6168","1","0","63","10","8","2","33","0"
"L6176","Runner.java","src/main/java/org/junit/runner/Runner.java","L6168","1","0","9","5","8","0","15","0"
"L6177","RunWith.java","src/main/java/org/junit/runner/RunWith.java","L6168","1","0","12","5","8","0","12","0"
"L6721","AllTests.java","src/main/java/org/junit/runners/AllTests.java","L6720","1","0","7","5","8","0","10","0"
"L6722","BlockJUnit4ClassRunner.java","src/main/java/org/junit/runners/BlockJUnit4ClassRunner.java","L6720","19","0","216","12","8","5","105","0"
"L6723","JUnit4.java","src/main/java/org/junit/runners/JUnit4.java","L6720","1","0","7","5","8","0","9","0"
"L6724","MethodSorters.java","src/main/java/org/junit/runners/MethodSorters.java","L6720","1","0","16","10","8","0","22","0"
"L6725","package-info.java","src/main/java/org/junit/runners/package-info.java","L6720","1","0","1","0","0","0","3","0"
"L6726","Parameterized.java","src/main/java/org/junit/runners/Parameterized.java","L6720","19","0","192","14","8","6","73","0"
"L6727","ParentRunner.java","src/main/java/org/junit/runners/ParentRunner.java","L6720","19","0","218","8","8","6","72","1"
"L6728","Suite.java","src/main/java/org/junit/runners/Suite.java","L6720","3","0","64","6","8","0","58","0"
"L3318","Categories.java","src/main/java/org/junit/experimental/categories/Categories.java","L3317","23","0","133","4","8","0","28","0"
"L3319","Category.java","src/main/java/org/junit/experimental/categories/Category.java","L3317","1","0","7","4","8","0","15","0"
"L3428","CouldNotReadCoreException.java","src/main/java/org/junit/experimental/max/CouldNotReadCoreException.java","L3427","1","0","7","3","8","0","7","0"
"L3429","MaxCore.java","src/main/java/org/junit/experimental/max/MaxCore.java","L3427","12","0","110","3","8","0","43","0"
"L3430","MaxHistory.java","src/main/java/org/junit/experimental/max/MaxHistory.java","L3427","8","0","122","4","8","0","31","0"
"L3751","FailureList.java","src/main/java/org/junit/experimental/results/FailureList.java","L3750","3","0","23","3","8","0","7","0"
"L3752","PrintableResult.java","src/main/java/org/junit/experimental/results/PrintableResult.java","L3750","1","0","33","4","8","0","14","0"
"L3753","ResultMatchers.java","src/main/java/org/junit/experimental/results/ResultMatchers.java","L3750","2","0","41","6","8","0","20","0"
"L3841","Enclosed.java","src/main/java/org/junit/experimental/runners/Enclosed.java","L3840","1","0","8","3","9","0","10","0"
"L3854","DataPoint.java","src/main/java/org/junit/experimental/theories/DataPoint.java","L3853","1","0","6","0","0","0","1","1"
"L3855","DataPoints.java","src/main/java/org/junit/experimental/theories/DataPoints.java","L3853","1","0","6","0","0","0","1","1"
"L3856","ParameterSignature.java","src/main/java/org/junit/experimental/theories/ParameterSignature.java","L3853","9","0","76","3","8","0","7","0"
"L3857","ParametersSuppliedBy.java","src/main/java/org/junit/experimental/theories/ParametersSuppliedBy.java","L3853","1","0","7","3","8","0","5","0"
"L3858","ParameterSupplier.java","src/main/java/org/junit/experimental/theories/ParameterSupplier.java","L3853","1","0","5","3","8","0","5","1"
"L3859","PotentialAssignment.java","src/main/java/org/junit/experimental/theories/PotentialAssignment.java","L3853","1","0","25","3","8","0","10","1"
"L3860","Theories.java","src/main/java/org/junit/experimental/theories/Theories.java","L3853","15","0","178","6","8","0","42","2"
"L3861","Theory.java","src/main/java/org/junit/experimental/theories/Theory.java","L3853","1","0","7","3","8","0","5","0"
"L4441","AllDefaultPossibilitiesBuilder.java","src/main/java/org/junit/internal/builders/AllDefaultPossibilitiesBuilder.java","L4440","4","0","45","3","8","0","8","0"
"L4442","AnnotatedBuilder.java","src/main/java/org/junit/internal/builders/AnnotatedBuilder.java","L4440","4","0","37","3","8","0","7","0"
"L4443","IgnoredBuilder.java","src/main/java/org/junit/internal/builders/IgnoredBuilder.java","L4440","2","0","13","3","8","0","6","0"
"L4444","IgnoredClassRunner.java","src/main/java/org/junit/internal/builders/IgnoredClassRunner.java","L4440","1","0","18","3","8","0","5","0"
"L4445","JUnit3Builder.java","src/main/java/org/junit/internal/builders/JUnit3Builder.java","L4440","2","0","16","3","8","0","6","0"
"L4446","JUnit4Builder.java","src/main/java/org/junit/internal/builders/JUnit4Builder.java","L4440","1","0","10","3","8","0","8","0"
"L4447","NullBuilder.java","src/main/java/org/junit/internal/builders/NullBuilder.java","L4440","1","0","9","3","8","0","6","0"
"L4448","SuiteMethodBuilder.java","src/main/java/org/junit/internal/builders/SuiteMethodBuilder.java","L4440","3","0","21","3","8","0","6","0"
"L4603","StacktracePrintingMatcher.java","src/main/java/org/junit/internal/matchers/StacktracePrintingMatcher.java","L4602","1","0","41","5","8","0","8","0"
"L4604","ThrowableCauseMatcher.java","src/main/java/org/junit/internal/matchers/ThrowableCauseMatcher.java","L4602","1","0","29","5","8","0","7","0"
"L4605","ThrowableMessageMatcher.java","src/main/java/org/junit/internal/matchers/ThrowableMessageMatcher.java","L4602","1","0","29","5","8","0","7","0"
"L4606","TypeSafeMatcher.java","src/main/java/org/junit/internal/matchers/TypeSafeMatcher.java","L4602","8","0","36","7","8","0","15","0"
"L4798","ClassRequest.java","src/main/java/org/junit/internal/requests/ClassRequest.java","L4797","2","0","26","8","8","0","17","0"
"L4799","FilterRequest.java","src/main/java/org/junit/internal/requests/FilterRequest.java","L4797","2","0","26","3","8","0","7","0"
"L4800","package-info.java","src/main/java/org/junit/internal/requests/package-info.java","L4797","1","0","1","0","0","0","1","0"
"L4801","SortingRequest.java","src/main/java/org/junit/internal/requests/SortingRequest.java","L4797","1","0","20","3","8","0","5","0"
"L4846","ClassRoadie.java","src/main/java/org/junit/internal/runners/ClassRoadie.java","L4845","9","0","67","3","8","0","6","0"
"L4847","ErrorReportingRunner.java","src/main/java/org/junit/internal/runners/ErrorReportingRunner.java","L4845","6","0","55","3","8","0","19","1"
"L4848","FailedBefore.java","src/main/java/org/junit/internal/runners/FailedBefore.java","L4845","1","0","6","3","8","0","6","0"
"L4849","InitializationError.java","src/main/java/org/junit/internal/runners/InitializationError.java","L4845","1","0","20","3","8","0","7","0"
"L4850","JUnit38ClassRunner.java","src/main/java/org/junit/internal/runners/JUnit38ClassRunner.java","L4845","15","0","136","4","8","0","20","0"
"L4851","JUnit4ClassRunner.java","src/main/java/org/junit/internal/runners/JUnit4ClassRunner.java","L4845","8","0","121","3","8","0","17","0"
"L4852","MethodRoadie.java","src/main/java/org/junit/internal/runners/MethodRoadie.java","L4845","21","0","143","3","8","0","6","0"
"L4853","MethodValidator.java","src/main/java/org/junit/internal/runners/MethodValidator.java","L4845","11","0","78","3","8","0","6","0"
"L4854","package-info.java","src/main/java/org/junit/internal/runners/package-info.java","L4845","1","0","1","0","0","0","1","0"
"L4855","SuiteMethod.java","src/main/java/org/junit/internal/runners/SuiteMethod.java","L4845","3","0","24","3","8","0","6","0"
"L4856","TestClass.java","src/main/java/org/junit/internal/runners/TestClass.java","L4845","14","0","88","5","8","0","10","0"
"L4857","TestMethod.java","src/main/java/org/junit/internal/runners/TestMethod.java","L4845","4","0","53","3","8","0","6","0"
"L6376","Filter.java","src/main/java/org/junit/runner/manipulation/Filter.java","L6375","8","0","68","5","8","1","25","0"
"L6377","Filterable.java","src/main/java/org/junit/runner/manipulation/Filterable.java","L6375","1","0","4","5","8","0","9","0"
"L6378","NoTestsRemainException.java","src/main/java/org/junit/runner/manipulation/NoTestsRemainException.java","L6375","1","0","4","5","8","0","9","0"
"L6379","package-info.java","src/main/java/org/junit/runner/manipulation/package-info.java","L6375","1","0","1","0","0","0","1","0"
"L6380","Sortable.java","src/main/java/org/junit/runner/manipulation/Sortable.java","L6375","1","0","4","5","8","0","9","0"
"L6381","Sorter.java","src/main/java/org/junit/runner/manipulation/Sorter.java","L6375","2","0","23","5","8","0","14","0"
"L6445","Failure.java","src/main/java/org/junit/runner/notification/Failure.java","L6444","1","0","39","7","8","0","17","0"
"L6446","package-info.java","src/main/java/org/junit/runner/notification/package-info.java","L6444","1","0","1","0","0","0","1","0"
"L6447","RunListener.java","src/main/java/org/junit/runner/notification/RunListener.java","L6444","1","0","20","5","8","0","18","0"
"L6448","RunNotifier.java","src/main/java/org/junit/runner/notification/RunNotifier.java","L6444","6","0","127","12","8","2","32","0"
"L6449","StoppedByUserException.java","src/main/java/org/junit/runner/notification/StoppedByUserException.java","L6444","1","0","4","5","8","0","9","0"
"L6931","FrameworkField.java","src/main/java/org/junit/runners/model/FrameworkField.java","L6930","1","0","43","8","8","0","25","0"
"L6932","FrameworkMember.java","src/main/java/org/junit/runners/model/FrameworkMember.java","L6930","3","0","19","6","8","0","16","0"
"L6933","FrameworkMethod.java","src/main/java/org/junit/runners/model/FrameworkMethod.java","L6930","14","0","110","7","8","0","29","0"
"L6934","InitializationError.java","src/main/java/org/junit/runners/model/InitializationError.java","L6930","1","0","19","7","8","0","17","0"
"L6935","MultipleFailureException.java","src/main/java/org/junit/runners/model/MultipleFailureException.java","L6930","4","0","33","5","8","0","12","0"
"L6936","NoGenericTypeParametersValidator.java","src/main/java/org/junit/runners/model/NoGenericTypeParametersValidator.java","L6930","9","0","50","5","8","0","10","0"
"L6937","RunnerBuilder.java","src/main/java/org/junit/runners/model/RunnerBuilder.java","L6930","5","0","50","6","8","0","12","0"
"L6938","RunnerScheduler.java","src/main/java/org/junit/runners/model/RunnerScheduler.java","L6930","1","0","5","5","8","0","10","0"
"L6939","Statement.java","src/main/java/org/junit/runners/model/Statement.java","L6930","1","0","4","5","8","0","11","0"
"L6940","TestClass.java","src/main/java/org/junit/runners/model/TestClass.java","L6930","21","0","134","9","8","4","39","0"
"L3866","AllMembersSupplier.java","src/main/java/org/junit/experimental/theories/internal/AllMembersSupplier.java","L3865","20","0","117","5","8","4","27","1"
"L3867","Assignments.java","src/main/java/org/junit/experimental/theories/internal/Assignments.java","L3865","7","0","104","3","8","0","13","1"
"L3868","ParameterizedAssertionError.java","src/main/java/org/junit/experimental/theories/internal/ParameterizedAssertionError.java","L3865","4","0","39","3","8","0","6","0"
"L4189","TestedOn.java","src/main/java/org/junit/experimental/theories/suppliers/TestedOn.java","L4188","1","0","9","3","8","0","5","0"
"L4190","TestedOnSupplier.java","src/main/java/org/junit/experimental/theories/suppliers/TestedOnSupplier.java","L4188","2","0","18","7","8","2","12","0"
"L5244","EachTestNotifier.java","src/main/java/org/junit/internal/runners/model/EachTestNotifier.java","L5243","3","0","39","4","8","0","16","0"
"L5245","MultipleFailureException.java","src/main/java/org/junit/internal/runners/model/MultipleFailureException.java","L5243","1","0","9","3","8","0","10","0"
"L5246","ReflectiveCallable.java","src/main/java/org/junit/internal/runners/model/ReflectiveCallable.java","L5243","2","0","12","3","8","0","5","0"
"L5287","RuleFieldValidator.java","src/main/java/org/junit/internal/runners/rules/RuleFieldValidator.java","L5286","11","0","71","7","8","2","14","0"
"L5383","ExpectException.java","src/main/java/org/junit/internal/runners/statements/ExpectException.java","L5382","5","0","32","4","8","0","10","0"
"L5384","Fail.java","src/main/java/org/junit/internal/runners/statements/Fail.java","L5382","1","0","12","3","8","0","6","0"
"L5385","FailOnTimeout.java","src/main/java/org/junit/internal/runners/statements/FailOnTimeout.java","L5382","6","0","66","9","104","0","20","0"
"L5386","InvokeMethod.java","src/main/java/org/junit/internal/runners/statements/InvokeMethod.java","L5382","1","0","15","3","8","0","7","0"
"L5387","RunAfters.java","src/main/java/org/junit/internal/runners/statements/RunAfters.java","L5382","4","0","34","5","8","2","17","0"
"L5388","RunBefores.java","src/main/java/org/junit/internal/runners/statements/RunBefores.java","L5382","2","0","21","3","8","0","8","0"
"L1808","AllTests.java","src/test/java/junit/samples/AllTests.java","L1807","1","0","15","3","8","0","5","0"
"L1809","ListTest.java","src/test/java/junit/samples/ListTest.java","L1807","3","0","55","3","8","0","5","0"
"L1810","package-info.java","src/test/java/junit/samples/package-info.java","L1807","1","0","1","0","0","0","1","0"
"L1811","SimpleTest.java","src/test/java/junit/samples/SimpleTest.java","L1807","1","0","36","4","8","2","9","0"
"L2075","AllTests.java","src/test/java/junit/tests/AllTests.java","L2074","1","0","15","3","8","0","5","0"
"L2076","package-info.java","src/test/java/junit/tests/package-info.java","L2074","1","0","1","0","0","0","1","0"
"L2077","WasRun.java","src/test/java/junit/tests/WasRun.java","L2074","1","0","9","3","8","0","5","0"
"L1862","IMoney.java","src/test/java/junit/samples/money/IMoney.java","L1861","1","0","11","3","8","0","5","0"
"L1863","Money.java","src/test/java/junit/samples/money/Money.java","L1861","7","0","69","3","8","0","5","0"
"L1864","MoneyBag.java","src/test/java/junit/samples/money/MoneyBag.java","L1861","20","0","123","3","8","0","5","0"
"L1865","MoneyTest.java","src/test/java/junit/samples/money/MoneyTest.java","L1861","1","0","123","3","8","0","5","0"
"L1866","package-info.java","src/test/java/junit/samples/money/package-info.java","L1861","1","0","1","0","0","0","1","0"
"L2091","ActiveTestTest.java","src/test/java/junit/tests/extensions/ActiveTestTest.java","L2090","2","0","52","3","8","0","5","0"
"L2092","AllTests.java","src/test/java/junit/tests/extensions/AllTests.java","L2090","1","0","15","3","8","0","5","0"
"L2093","ExtensionTest.java","src/test/java/junit/tests/extensions/ExtensionTest.java","L2090","1","0","78","3","8","0","5","0"
"L2094","package-info.java","src/test/java/junit/tests/extensions/package-info.java","L2090","1","0","1","0","0","0","1","0"
"L2095","RepeatedTestTest.java","src/test/java/junit/tests/extensions/RepeatedTestTest.java","L2090","2","0","50","3","8","0","5","0"
"L2207","AllTests.java","src/test/java/junit/tests/framework/AllTests.java","L2206","1","0","23","5","8","0","9","0"
"L2208","AssertionFailedErrorTest.java","src/test/java/junit/tests/framework/AssertionFailedErrorTest.java","L2206","1","0","18","5","8","0","8","0"
"L2209","AssertTest.java","src/test/java/junit/tests/framework/AssertTest.java","L2206","15","0","138","3","8","1","10","0"
"L2210","ComparisonCompactorTest.java","src/test/java/junit/tests/framework/ComparisonCompactorTest.java","L2206","1","0","81","3","8","0","5","0"
"L2211","ComparisonFailureTest.java","src/test/java/junit/tests/framework/ComparisonFailureTest.java","L2206","6","0","39","3","8","0","9","0"
"L2212","DoublePrecisionAssertTest.java","src/test/java/junit/tests/framework/DoublePrecisionAssertTest.java","L2206","5","0","42","3","8","0","5","0"
"L2213","Failure.java","src/test/java/junit/tests/framework/Failure.java","L2206","1","0","8","3","8","0","5","0"
"L2214","FloatAssertTest.java","src/test/java/junit/tests/framework/FloatAssertTest.java","L2206","6","0","49","3","8","0","5","0"
"L2215","InheritedTestCase.java","src/test/java/junit/tests/framework/InheritedTestCase.java","L2206","1","0","5","3","8","0","5","0"
"L2216","NoArgTestCaseTest.java","src/test/java/junit/tests/framework/NoArgTestCaseTest.java","L2206","1","0","6","3","8","0","5","0"
"L2217","NoTestCaseClass.java","src/test/java/junit/tests/framework/NoTestCaseClass.java","L2206","1","0","5","3","8","0","5","0"
"L2218","NoTestCases.java","src/test/java/junit/tests/framework/NoTestCases.java","L2206","1","0","6","3","8","0","5","0"
"L2219","NotPublicTestCase.java","src/test/java/junit/tests/framework/NotPublicTestCase.java","L2206","1","0","8","3","8","0","5","0"
"L2220","NotVoidTestCase.java","src/test/java/junit/tests/framework/NotVoidTestCase.java","L2206","1","0","9","3","8","0","5","0"
"L2221","OneTestCase.java","src/test/java/junit/tests/framework/OneTestCase.java","L2206","1","0","10","3","8","0","5","0"
"L2222","OverrideTestCase.java","src/test/java/junit/tests/framework/OverrideTestCase.java","L2206","1","0","6","3","8","0","5","0"
"L2223","package-info.java","src/test/java/junit/tests/framework/package-info.java","L2206","1","0","1","0","0","0","1","0"
"L2224","Success.java","src/test/java/junit/tests/framework/Success.java","L2206","1","0","9","3","8","0","5","0"
"L2225","SuiteTest.java","src/test/java/junit/tests/framework/SuiteTest.java","L2206","1","0","94","4","8","1","10","0"
"L2226","TestCaseTest.java","src/test/java/junit/tests/framework/TestCaseTest.java","L2206","2","0","170","3","8","0","5","0"
"L2227","TestImplementorTest.java","src/test/java/junit/tests/framework/TestImplementorTest.java","L2206","1","0","43","3","8","0","5","0"
"L2228","TestListenerTest.java","src/test/java/junit/tests/framework/TestListenerTest.java","L2206","1","0","66","5","8","2","9","0"
"L2229","ThreeTestCases.java","src/test/java/junit/tests/framework/ThreeTestCases.java","L2206","1","0","10","4","8","1","8","0"
"L2596","AllTests.java","src/test/java/junit/tests/runner/AllTests.java","L2595","1","0","22","5","8","0","11","0"
"L2597","BaseTestRunnerTest.java","src/test/java/junit/tests/runner/BaseTestRunnerTest.java","L2595","1","0","42","3","8","0","6","0"
"L2598","package-info.java","src/test/java/junit/tests/runner/package-info.java","L2595","1","0","1","0","0","0","1","0"
"L2599","ResultTest.java","src/test/java/junit/tests/runner/ResultTest.java","L2595","1","0","31","5","8","0","10","0"
"L2600","StackFilterTest.java","src/test/java/junit/tests/runner/StackFilterTest.java","L2595","1","0","40","3","8","0","5","0"
"L2601","TextFeedbackTest.java","src/test/java/junit/tests/runner/TextFeedbackTest.java","L2595","2","0","109","3","8","0","5","0"
"L2602","TextRunnerSingleMethodTest.java","src/test/java/junit/tests/runner/TextRunnerSingleMethodTest.java","L2595","1","0","27","3","8","0","5","0"
"L2603","TextRunnerTest.java","src/test/java/junit/tests/runner/TextRunnerTest.java","L2595","3","0","51","3","8","0","5","0"
"L4372","MethodSorterTest.java","src/test/java/org/junit/internal/MethodSorterTest.java","L4371","1","0","119","10","8","0","26","0"
"L7532","ListTest.java","src/test/java/org/junit/samples/ListTest.java","L7531","3","0","74","3","8","0","5","0"
"L7533","package-info.java","src/test/java/org/junit/samples/package-info.java","L7531","1","0","1","0","0","0","1","0"
"L7534","SimpleTest.java","src/test/java/org/junit/samples/SimpleTest.java","L7531","1","0","32","4","8","2","9","0"
"L7621","AllTests.java","src/test/java/org/junit/tests/AllTests.java","L7620","1","0","164","14","8","8","91","0"
"L7622","ObjectContractTest.java","src/test/java/org/junit/tests/ObjectContractTest.java","L7620","3","0","39","3","8","0","7","0"
"L7623","package-info.java","src/test/java/org/junit/tests/package-info.java","L7620","1","0","1","0","0","0","2","0"
"L7624","TestSystem.java","src/test/java/org/junit/tests/TestSystem.java","L7620","1","0","19","9","8","0","12","0"
"L4608","StacktracePrintingMatcherTest.java","src/test/java/org/junit/internal/matchers/StacktracePrintingMatcherTest.java","L4607","2","0","31","5","8","0","9","0"
"L6452","RunNotifierTest.java","src/test/java/org/junit/runner/notification/RunNotifierTest.java","L6451","1","0","41","9","8","2","11","0"
"L7562","MoneyTest.java","src/test/java/org/junit/samples/money/MoneyTest.java","L7561","1","0","160","3","8","0","5","0"
"L7563","package-info.java","src/test/java/org/junit/samples/money/package-info.java","L7561","1","0","1","0","0","0","1","0"
"L7854","AssertionTest.java","src/test/java/org/junit/tests/assertion/AssertionTest.java","L7853","31","0","533","10","8","3","48","0"
"L7855","MultipleFailureExceptionTest.java","src/test/java/org/junit/tests/assertion/MultipleFailureExceptionTest.java","L7853","2","0","42","3","8","0","6","0"
"L7980","JUnit4ClassRunnerTest.java","src/test/java/org/junit/tests/deprecated/JUnit4ClassRunnerTest.java","L7979","1","0","49","3","8","0","7","0"
"L8007","AnnotatedDescriptionTest.java","src/test/java/org/junit/tests/description/AnnotatedDescriptionTest.java","L8006","1","0","78","3","8","0","6","0"
"L8008","SuiteDescriptionTest.java","src/test/java/org/junit/tests/description/SuiteDescriptionTest.java","L8006","1","0","31","3","8","0","6","0"
"L8009","TestDescriptionTest.java","src/test/java/org/junit/tests/description/TestDescriptionTest.java","L8006","1","0","19","8","8","0","12","0"
