@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L3421","1","0","68","0","2","3","592","false"
"L3446","1","0","22","0","2","2","2597","false"
"L3447","1","0","10","0","1","1","592","false"
"L3448","3","0","160","0","1","1","592","false"
"L3449","1","0","146","0","2","2","2597","false"
"L3550","1","0","92","0","1","1","592","false"
"L3551","3","0","798","0","1","1","592","false"
"L3552","1","0","27","0","1","1","592","false"
"L3827","6","0","72","0","2","3","2597","false"
"L3828","13","0","136","0","1","1","592","false"
"L3829","6","0","46","0","2","3","592","false"
"L3830","3","0","40","0","1","1","592","false"
"L3831","4","0","35","0","2","2","2597","false"
"L3832","43","0","301","0","2","10","2597","false"
"L3833","6","0","57","0","1","3","2597","false"
"L3834","9","0","64","0","1","1","592","false"
"L240","3","0","41","0","1","1","592","false"
"L241","1","0","36","0","2","3","592","false"
"L242","3","0","41","0","1","1","592","false"
"L243","8","0","75","0","2","5","592","false"
"L244","3","0","40","0","1","1","592","false"
"L245","3","0","43","0","1","1","592","false"
"L246","3","0","45","0","1","1","592","false"
"L247","1","0","39","0","1","1","592","false"
"L248","3","0","35","0","1","1","592","false"
"L754","3","0","43","0","1","1","592","false"
"L755","3","0","34","0","1","1","592","false"
"L756","3","0","44","0","1","1","592","false"
"L757","3","0","35","0","1","1","592","false"
"L758","1","0","25","0","1","1","592","false"
"L759","3","0","44","0","1","1","592","false"
"L760","3","0","43","0","1","1","592","false"
"L1192","2","0","24","0","1","1","592","false"
"L1369","5","0","63","0","1","1","592","false"
"L1625","7","0","99","0","1","1","592","false"
"L1626","19","0","325","0","3","4","1464","false"
"L2053","2","0","200","0","1","1","592","false"
"L3309","1","0","19","0","1","1","592","false"
"L3310","1","0","153","0","1","1","592","false"
"L3384","1","0","10","0","1","1","592","false"
"L3385","1","0","118","0","1","1","592","false"
"L620","7","0","67","0","2","3","592","false"
"L621","1","0","15","0","1","1","592","false"
"L786","8","0","130","0","2","3","592","false"
"L7220","8","0","66","0","1","2","592","false"
"L9973","2","0","18","0","2","2","2597","false"
"L9974","66","0","386","0","2","5","592","false"
"L9975","4","0","60","0","2","4","592","false"
"L9976","1","0","14","0","2","3","2597","false"
"L9977","4","0","45","0","2","6","592","false"
"L9978","1","0","16","0","1","1","592","false"
"L9979","1","0","9","0","2","3","2597","false"
"L9980","1","0","7","0","2","3","2597","false"
"L4366","1","0","50","0","1","1","592","false"
"L4367","1","0","76","0","1","1","592","false"
"L7276","1","0","35","0","2","2","2597","false"
"L7277","3","0","177","0","2","2","2597","false"
"L7278","1","0","11","0","1","1","592","false"
"L7279","1","0","51","0","1","1","592","false"
"L7280","1","0","14","0","1","1","592","false"
"L7281","1","0","65","0","1","1","592","false"
"L7282","1","0","13","0","1","1","592","false"
"L7283","1","0","72","0","1","1","592","false"
"L7511","9","0","63","0","1","1","592","false"
"L7562","1","0","9","0","1","2","592","false"
"L7563","5","0","59","0","1","3","592","false"
"L7564","1","0","13","0","1","1","592","false"
"L7565","3","0","56","0","1","2","592","false"
"L7652","1","0","7","0","1","1","592","false"
"L7653","2","0","56","0","2","2","2597","false"
"L7654","1","0","39","0","1","2","592","false"
"L7655","1","0","14","0","1","1","592","false"
"L7656","1","0","76","0","2","2","2597","false"
"L7657","3","0","229","0","2","10","592","false"
"L7658","1","0","10","0","1","1","592","false"
"L7659","1","0","54","0","1","1","592","false"
"L7891","1","0","23","0","2","8","592","false"
"L7892","62","0","294","0","2","10","592","false"
"L7893","1","0","16","0","1","2","592","false"
"L7894","38","0","295","0","1","2","592","false"
"L8380","1","0","17","0","1","2","592","false"
"L8381","7","0","93","0","2","4","592","false"
"L8443","1","0","32","0","2","4","592","false"
"L8444","1","0","16","0","2","5","2597","false"
"L8445","5","0","107","0","2","8","592","false"
"L8446","5","0","220","0","2","10","592","false"
"L8447","1","0","19","0","1","1","592","false"
"L8448","1","0","109","0","2","2","2597","false"
"L8646","1","0","56","0","2","3","592","false"
"L8688","1","0","5","0","2","2","2597","false"
"L8731","1","0","25","0","2","4","592","false"
"L8732","57","0","340","0","2","7","592","false"
"L8927","1","0","20","0","1","2","592","false"
"L8928","10","0","115","0","1","3","592","false"
"L9015","12","0","73","0","2","2","592","false"
"L9016","1","0","61","0","1","2","592","false"
"L9017","1","0","24","0","2","5","2597","false"
"L9018","5","0","107","0","2","8","592","false"
"L9019","1","0","17","0","1","1","592","false"
"L9020","1","0","72","0","2","2","2597","false"
"L9021","8","0","291","0","2","12","592","false"
"L9022","1","0","18","0","1","1","592","false"
"L9023","15","0","117","0","2","8","592","false"
"L9024","1","0","14","0","2","4","2597","false"
"L9025","11","0","82","0","2","6","592","false"
"L9026","1","0","18","0","1","1","592","false"
"L9027","1","0","74","0","2","2","2597","false"
"L9462","1","0","19","0","2","2","2597","false"
"L9463","1","0","71","0","2","2","2597","false"
"L9533","1","0","5","0","2","2","2597","false"
"L9575","5","0","49","0","1","1","592","false"
"L9576","5","0","27","0","2","3","2597","false"
"L9577","1","0","6","0","2","3","2597","false"
"L9578","1","0","26","0","2","4","592","false"
"L9579","88","0","514","0","3","9","592","false"
"L10328","6","0","57","0","1","1","592","false"
"L10329","7","0","74","0","1","3","592","false"
"L10330","5","0","63","0","2","5","592","false"
"L10560","14","0","167","0","2","8","592","false"
"L4427","1","0","17","0","2","4","2597","false"
"L4428","1","0","13","0","1","2","592","false"
"L4997","4","0","71","0","1","1","592","false"
"L6271","16","0","290","0","2","6","592","false"
"L6272","35","0","275","0","2","4","592","false"
"L6273","17","0","104","0","1","2","592","false"
"L6274","1","0","13","0","1","1","592","false"
"L6275","22","0","165","0","1","2","592","false"
"L6276","24","0","380","0","2","5","592","false"
"L6277","30","0","403","0","2","8","592","false"
"L6278","9","0","94","0","2","3","592","false"
"L6279","35","0","275","0","2","3","592","false"
"L6280","2","0","55","0","1","2","592","false"
"L8696","1","0","33","0","2","2","2597","false"
"L8697","2","0","21","0","2","2","2597","false"
"L9542","1","0","37","0","2","2","2597","false"
"L9543","3","0","24","0","2","2","2597","false"
"L9937","9","0","59","0","2","4","2597","false"
"L4458","3","0","43","0","1","1","592","false"
"L4459","3","0","32","0","1","1","592","false"
"L4460","3","0","32","0","1","1","592","false"
"L4543","3","0","31","0","1","1","592","false"
"L4544","3","0","34","0","1","1","592","false"
"L4545","1","0","18","0","1","1","592","false"
"L4546","1","0","29","0","1","1","592","false"
"L4547","1","0","24","0","1","1","592","false"
"L4548","1","0","18","0","1","1","592","false"
"L4549","3","0","30","0","1","1","592","false"
"L4725","2","0","32","0","1","1","592","false"
"L4743","3","0","32","0","1","1","592","false"
"L4744","3","0","32","0","1","1","592","false"
"L4745","3","0","32","0","1","1","592","false"
"L4746","3","0","31","0","1","1","592","false"
"L4747","3","0","36","0","1","1","592","false"
"L4748","1","0","18","0","1","1","592","false"
"L4749","1","0","27","0","1","1","592","false"
"L4750","1","0","29","0","1","1","592","false"
"L4751","1","0","24","0","1","1","592","false"
"L4752","3","0","31","0","1","1","592","false"
"L4753","3","0","31","0","1","1","592","false"
"L5000","10","0","207","0","2","7","2597","false"
"L5153","20","0","241","0","2","4","2597","false"
"L5275","12","0","169","0","1","2","592","false"
"L5276","22","0","275","0","1","2","592","false"
"L5564","1","0","8","0","1","1","592","false"
"L5565","19","0","366","0","2","2","2597","false"
"L5566","20","0","175","0","2","3","2597","false"
"L5567","9","0","94","0","1","1","592","false"
"L5907","1","0","6","0","1","1","592","false"
"L5908","4","0","65","0","1","1","592","false"
"L5940","1","0","11","0","1","1","592","false"
"L5941","4","0","63","0","1","1","592","false"
"L5972","1","0","4","0","1","1","592","false"
"L5973","3","0","73","0","1","1","592","false"
"L5974","1","0","23","0","1","1","592","false"
"L5975","1","0","247","0","1","1","592","false"
"L5976","1","0","15","0","1","1","592","false"
"L5977","1","0","119","0","1","1","592","false"
"L6124","1","0","48","0","1","1","592","false"
"L6125","5","0","324","0","1","1","592","false"
"L4463","8","0","74","0","2","3","592","false"
"L4561","8","0","74","0","2","3","592","false"
"L4562","5","0","63","0","2","3","592","false"
"L4766","5","0","63","0","1","1","592","false"
"L4767","17","0","138","0","2","5","592","false"
"L9982","1","0","11","0","1","1","592","false"
"L7902","1","0","21","0","1","1","592","false"
"L10669","1","0","6","0","1","1","592","false"
"L10670","2","0","29","0","2","4","2597","false"
"L10671","7","0","85","0","2","5","2597","false"
"L16317","1","0","49","0","2","2","2597","false"
"L16318","12","0","74","0","1","2","592","false"
"L16365","1","0","17","0","1","1","592","false"
"L16366","2","0","67","0","1","1","592","false"
"L16367","6","0","40","0","2","3","2597","false"
"L16368","20","0","183","0","2","7","592","false"
"L16369","1","0","7","0","1","1","592","false"
"L16370","16","0","116","0","1","1","592","false"
"L16371","1","0","9","0","1","1","592","false"
"L16372","1","0","72","0","2","5","592","false"
"L16373","1","0","39","0","1","1","592","false"
"L22055","2","0","48","0","1","1","592","false"
"L22057","11","0","89","0","2","2","592","false"
"L16596","1","0","17","0","2","3","2597","false"
"L16597","1","0","4","0","1","1","592","false"
"L16598","1","0","17","0","1","1","592","false"
"L16599","1","0","4","0","1","1","592","false"
"L16600","1","0","17","0","1","1","592","false"
"L16601","1","0","4","0","1","1","592","false"
"L16635","1","0","6","0","1","1","592","false"
"L16636","1","0","7","0","1","1","592","false"
"L16637","1","0","6","0","1","1","592","false"
"L16638","5","0","44","0","1","1","592","false"
"L16639","1","0","35","0","2","2","2597","false"
"L17834","1","0","34","0","2","4","592","false"
"L17835","6","0","85","0","2","2","592","false"
"L17836","2","0","35","0","2","2","592","false"
"L17837","1","0","41","0","2","2","592","false"
"L17838","10","0","108","0","2","4","592","false"
"L17839","4","0","166","0","1","2","2597","false"
"L17840","3","0","156","0","1","2","2597","false"
"L17841","1","0","47","0","2","2","592","false"
"L17842","1","0","80","0","2","2","592","false"
"L17843","1","0","6","0","2","2","592","false"
"L17844","1","0","100","0","2","2","592","false"
"L17846","1","0","8","0","1","1","2597","false"
"L17847","1","0","8","0","2","2","592","false"
"L17848","1","0","50","0","2","2","592","false"
"L17849","1","0","63","0","2","3","2597","false"
"L17850","1","0","90","0","2","2","592","false"
"L17851","1","0","7","0","2","2","592","false"
"L17852","1","0","7","0","1","1","2597","false"
"L17853","1","0","20","0","1","1","2597","false"
"L17854","15","0","77","0","2","4","592","false"
"L17855","1","0","34","0","1","1","2597","false"
"L19998","1","0","64","0","2","4","592","false"
"L20095","16","0","113","0","2","3","592","false"
"L20099","1","0","20","0","2","2","592","false"
"L20100","1","0","13","0","2","2","592","false"
"L20101","1","0","13","0","2","3","592","false"
"L20226","21","0","156","0","2","7","2597","false"
"L20426","112","0","478","0","1","2","2597","false"
"L20428","1","0","17","0","2","2","2597","false"
"L20429","33","0","160","0","1","2","2597","false"
"L20717","7","0","39","0","2","2","1464","false"
"L20718","9","0","41","0","2","3","1464","false"
"L20719","8","0","38","0","2","2","1464","false"
"L20721","6","0","58","0","1","1","2597","false"
"L20804","34","0","449","0","2","9","2597","false"
"L20807","1","0","7","0","1","1","2597","false"
"L20808","2","0","96","0","2","3","592","false"
"L22174","1","0","26","0","2","7","592","false"
"L22175","10","0","142","0","2","2","592","false"
"L22176","1","0","13","0","1","2","2597","false"
"L22177","5","0","58","0","2","4","2597","false"
"L22387","1","0","46","0","1","1","592","false"
"L22388","280","0","1470","0","3","13","592","false"
"L22391","1","0","11","0","1","1","2597","false"
"L22392","5","0","77","0","1","1","2597","false"
"L22393","1","0","10","0","1","1","592","false"
"L22394","5","0","72","0","1","1","592","false"
"L22397","1","0","12","0","1","1","592","false"
"L22398","6","0","75","0","1","2","592","false"
"L23247","1","0","19","0","1","1","2597","false"
"L23248","10","0","114","0","1","1","2597","false"
"L23251","2","0","83","0","2","3","592","false"
"L23252","9","0","61","0","1","1","592","false"
"L23255","17","0","139","0","2","2","592","false"
"L23256","1","0","29","0","1","1","592","false"
"L23257","13","0","208","0","2","6","592","false"
"L23258","1","0","6","0","1","1","592","false"
"L23259","9","0","61","0","1","1","592","false"
"L23260","9","0","60","0","1","1","592","false"
"L23261","9","0","60","0","1","1","592","false"
"L23264","1","0","14","0","1","1","592","false"
"L23265","1","0","72","0","1","1","2597","false"
"L25212","24","0","189","0","2","4","592","false"
"L28272","4","0","118","0","1","1","592","false"
"L28352","1","0","33","0","1","1","592","false"
"L16653","11","0","111","0","2","3","2597","false"
"L16654","5","0","48","0","1","1","592","false"
"L16655","34","0","138","0","1","1","592","false"
"L16656","28","0","122","0","1","1","592","false"
"L16657","6","0","73","0","1","1","592","false"
"L16658","6","0","73","0","1","1","592","false"
"L16659","6","0","73","0","1","1","592","false"
"L16660","42","0","246","0","2","3","2597","false"
"L16661","9","0","45","0","1","1","592","false"
"L16662","40","0","142","0","2","5","592","false"
"L17757","1","0","33","0","2","2","56","false"
"L17758","3","0","36","0","2","2","56","false"
"L17763","1","0","20","0","1","1","2597","false"
"L18715","1","0","18","0","2","2","2597","false"
"L18716","13","0","103","0","2","3","2597","false"
"L18717","13","0","227","0","1","1","2597","false"
"L18718","29","0","348","0","2","8","2597","false"
"L18719","15","0","236","0","2","2","2597","false"
"L18720","4","0","80","0","1","1","1464","false"
"L18721","1","0","17","0","2","2","2597","false"
"L18724","4","0","81","0","2","2","2597","false"
"L18725","1","0","15","0","2","2","592","false"
"L18726","16","0","154","0","2","3","2597","false"
"L19346","4","0","124","0","2","3","2597","false"
"L19347","7","0","165","0","1","2","2597","false"
"L19348","7","0","118","0","1","1","2597","false"
"L19350","6","0","119","0","1","1","2597","false"
"L19682","1","0","26","0","2","2","56","false"
"L19683","1","0","53","0","2","2","56","false"
"L19684","1","0","69","0","2","3","56","false"
"L19685","16","0","144","0","2","3","592","false"
"L19686","17","0","156","0","2","2","592","false"
"L20670","88","0","244","0","2","2","592","false"
"L21912","1","0","42","0","1","1","2597","false"
"L21916","1","0","48","0","1","1","2597","false"
"L21917","1","0","10","0","1","1","2597","false"
"L21918","1","0","73","0","1","1","2597","false"
"L21919","1","0","10","0","1","1","2597","false"
"L21920","2","0","87","0","1","1","2597","false"
"L21922","3","0","126","0","1","1","2597","false"
"L24453","2","0","54","0","1","1","592","false"
"L24455","2","0","34","0","1","1","592","false"
"L24456","1","0","11","0","1","1","592","false"
"L24457","4","0","50","0","1","1","592","false"
"L24458","1","0","6","0","1","1","592","false"
"L24459","1","0","22","0","1","1","592","false"
"L24594","1","0","18","0","1","1","2597","false"
"L24595","2","0","113","0","1","2","2597","false"
"L24597","1","0","47","0","1","1","2597","false"
"L24599","1","0","81","0","1","1","2597","false"
"L24600","1","0","27","0","2","3","592","false"
"L24601","1","0","146","0","2","5","592","false"
"L24602","1","0","15","0","1","1","592","false"
"L24603","7","0","71","0","1","1","592","false"
"L24894","10","0","84","0","2","2","56","false"
"L24895","6","0","72","0","2","2","56","false"
"L24943","17","0","99","0","2","3","2597","false"
"L24993","1","0","29","0","2","2","2597","false"
"L24994","30","0","247","0","2","3","2597","false"
"L24995","7","0","35","0","2","4","2597","false"
"L26468","1","0","4","0","1","1","2597","false"
"L26469","1","0","16","0","1","1","2597","false"
"L26557","52","0","308","0","2","4","592","false"
"L26560","1","0","23","0","2","2","592","false"
"L26561","26","0","167","0","2","2","592","false"
"L17117","183","0","935","0","3","19","592","false"
"L17118","1","0","29","0","2","2","592","false"
"L17119","8","0","73","0","2","2","592","false"
"L17120","36","0","289","0","2","7","592","false"
"L20833","3","0","130","0","2","2","592","false"
"L20834","31","0","259","0","2","9","592","false"
"L20836","14","0","177","0","1","1","2597","false"
"L20839","2","0","40","0","1","1","2597","false"
"L21188","3","0","51","0","1","1","2597","false"
"L21193","113","0","500","0","2","6","592","false"
"L21195","1","0","8","0","1","1","2597","false"
"L21196","5","0","37","0","1","1","2597","false"
"L21197","5","0","41","0","2","2","592","false"
"L21565","2","0","93","0","2","2","592","false"
"L21566","1","0","12","0","2","2","592","false"
"L25182","9","0","63","0","1","1","592","false"
"L26181","2","0","44","0","1","1","2597","false"
"L26185","1","0","22","0","2","2","592","false"
"L26565","3","0","204","0","1","1","2597","false"
"L27353","154","0","810","0","2","18","592","false"
"L27354","37","0","214","0","2","8","2597","false"
"L27355","1","0","14","0","1","1","2597","false"
"L27356","1","0","13","0","1","1","2597","false"
"L27357","32","0","354","0","2","3","592","false"
"L27358","41","0","383","0","2","4","2597","false"
"L27360","1","0","32","0","2","3","2597","false"
"L47871","23","0","289","0","1","1","2597","false"
"L10679","1","0","5","0","1","1","592","false"
"L10752","1","0","51","0","1","2","2597","false"
"L10753","11","0","75","0","1","1","2597","false"
"L10825","1","0","10","0","1","1","2597","false"
"L10826","8","0","52","0","1","1","2597","false"
"L11391","1","0","4","0","1","1","2597","false"
"L11392","18","0","153","0","2","4","2597","false"
"L11393","1","0","12","0","1","1","2597","false"
"L12283","1","0","9","0","1","1","2597","false"
"L12284","1","0","5","0","1","1","2597","false"
"L13349","3","0","20","0","1","1","2597","false"
"L13350","4","0","16","0","1","1","2597","false"
"L13351","1","0","20","0","1","1","2597","false"
"L13352","1","0","26","0","1","1","2597","false"
"L13353","1","0","9","0","1","1","2597","false"
"L13512","1","0","42","0","1","1","2597","false"
"L13529","1","0","36","0","2","3","592","false"
"L13530","1","0","18","0","2","2","592","false"
"L13531","1","0","5","0","2","2","592","false"
"L13532","31","0","254","0","2","8","592","false"
"L13533","1","0","85","0","1","1","592","false"
"L13913","4","0","36","0","1","1","2597","false"
"L13914","9","0","62","0","1","1","2597","false"
"L13915","11","0","31","0","1","1","2597","false"
"L13916","1","0","17","0","1","1","2597","false"
"L14022","7","0","64","0","1","1","592","false"
"L14023","2","0","31","0","1","1","592","false"
"L14072","1","0","27","0","1","1","2597","false"
"L14073","1","0","12","0","1","1","2597","false"
"L14074","1","0","11","0","1","1","2597","false"
"L14075","1","0","10","0","1","1","2597","false"
"L14076","1","0","11","0","1","1","2597","false"
"L14077","1","0","6","0","1","1","2597","false"
"L14078","1","0","4","0","1","1","2597","false"
"L14079","1","0","6","0","1","1","2597","false"
"L14080","1","0","11","0","1","1","2597","false"
"L14216","3","0","23","0","1","1","2597","false"
"L14217","5","0","41","0","1","1","2597","false"
"L14218","1","0","105","0","1","1","2597","false"
"L14219","18","0","65","0","2","2","592","false"
"L14220","1","0","7","0","2","2","592","false"
"L14664","2","0","17","0","1","1","592","false"
"L14676","9","0","88","0","1","1","592","false"
"L14677","9","0","64","0","1","1","592","false"
"L14678","1","0","6","0","1","1","592","false"
"L14679","1","0","10","0","1","1","592","false"
"L14680","9","0","81","0","1","1","592","false"
"L14681","9","0","117","0","1","1","592","false"
"L14682","9","0","69","0","1","1","592","false"
"L14683","6","0","79","0","1","1","592","false"
"L14684","1","0","4","0","1","1","592","false"
"L15116","6","0","24","0","1","1","2597","false"
"L15117","4","0","9","0","2","3","592","false"
"L15118","11","0","80","0","1","1","2597","false"
"L15119","9","0","59","0","1","1","2597","false"
"L15120","2","0","22","0","1","1","2597","false"
"L15121","7","0","35","0","1","1","2597","false"
"L15122","1","0","10","0","1","1","2597","false"
"L15123","1","0","13","0","1","1","2597","false"
"L15124","3","0","36","0","1","1","2597","false"
"L15125","5","0","50","0","1","1","2597","false"
"L15126","7","0","66","0","1","1","2597","false"
"L15127","2","0","12","0","1","1","2597","false"
"L15128","9","0","57","0","1","1","2597","false"
"L10829","8","0","56","0","1","1","2597","false"
"L10830","8","0","108","0","1","1","2597","false"
"L10831","1","0","16","0","1","1","2597","false"
"L10832","7","0","103","0","1","1","2597","false"
"L10833","1","0","4","0","1","1","2597","false"
"L10834","1","0","33","0","1","1","2597","false"
"L10835","1","0","13","0","1","1","2597","false"
"L10836","4","0","27","0","1","1","2597","false"
"L10837","1","0","6","0","1","1","2597","false"
"L10838","17","0","141","0","1","1","2597","false"
"L10839","1","0","26","0","1","1","2597","false"
"L10840","1","0","18","0","1","1","2597","false"
"L10841","30","0","193","0","1","1","2597","false"
"L11512","1","0","10","0","1","1","592","false"
"L11513","1","0","50","0","1","1","592","false"
"L11596","1","0","10","0","1","1","592","false"
"L11597","10","0","53","0","1","1","592","false"
"L11598","1","0","13","0","1","1","592","false"
"L11599","1","0","17","0","1","1","592","false"
"L11600","22","0","115","0","1","1","592","false"
"L11601","26","0","120","0","1","1","592","false"
"L11602","1","0","13","0","1","1","592","false"
"L11603","19","0","95","0","1","1","592","false"
"L11858","1","0","9","0","1","1","592","false"
"L11859","8","0","90","0","1","1","592","false"
"L11860","1","0","7","0","1","1","592","false"
"L11861","8","0","54","0","1","1","592","false"
"L12328","1","0","13","0","1","1","2597","false"
"L12337","10","0","55","0","1","1","2597","false"
"L12338","3","0","27","0","1","1","2597","false"
"L12339","4","0","39","0","1","1","2597","false"
"L12340","4","0","40","0","1","1","2597","false"
"L12341","5","0","75","0","2","3","592","false"
"L12342","27","0","62","0","1","1","2597","false"
"L13007","6","0","93","0","2","2","423","false"
"L13008","1","0","17","0","1","1","2597","false"
"L13009","1","0","16","0","1","1","2597","false"
"L13010","15","0","89","0","1","1","2597","false"
"L13011","46","0","232","0","1","5","2597","false"
"L13429","1","0","8","0","1","1","2597","false"
"L13430","3","0","39","0","1","1","2597","false"
"L13455","1","0","10","0","1","1","2597","false"
"L13456","9","0","68","0","1","1","2597","false"
"L13490","1","0","8","0","1","1","2597","false"
"L13491","1","0","26","0","1","1","2597","false"
"L14149","1","0","25","0","1","2","2597","false"
"L14150","1","0","9","0","1","2","2597","false"
"L14413","1","0","10","0","1","1","2597","false"
"L14414","5","0","39","0","1","1","2597","false"
"L14415","1","0","42","0","1","1","2597","false"
"L14416","1","0","45","0","1","1","2597","false"
"L14417","2","0","15","0","1","1","592","false"
"L14418","48","0","183","0","1","1","2597","false"
"L14801","1","0","12","0","1","1","2597","false"
"L14802","14","0","55","0","1","1","2597","false"
"L15140","3","0","25","0","1","1","2597","false"
"L15268","1","0","11","0","1","1","2597","false"
"L15269","1","0","46","0","1","1","2597","false"
"L15270","1","0","11","0","1","1","2597","false"
"L15271","1","0","63","0","1","1","2597","false"
"L15272","37","0","274","0","1","3","2597","false"
"L15273","7","0","72","0","1","3","2597","false"
"L15274","1","0","24","0","1","1","2597","false"
"L15711","6","0","45","0","1","1","2597","false"
"L16154","1","0","24","0","1","2","2597","false"
"L16155","2","0","21","0","1","1","2597","false"
"L16156","10","0","82","0","1","1","2597","false"
"L16253","5","0","50","0","1","1","2597","false"
"L16254","1","0","38","0","2","2","2597","false"
"L12021","1","0","16","0","1","1","592","false"
"L12034","1","0","76","0","1","1","592","false"
"L12035","1","0","8","0","1","1","592","false"
"L12036","3","0","51","0","1","1","592","false"
"L12143","6","0","34","0","1","1","592","false"
"L12144","1","0","10","0","1","1","592","false"
"L12145","1","0","37","0","1","1","592","false"
"L12185","1","0","26","0","1","1","592","false"
"L12186","9","0","58","0","1","1","592","false"
"L12187","1","0","5","0","1","1","592","false"
"L12188","9","0","58","0","1","1","592","false"
"L12305","3","0","25","0","1","1","2597","false"
"L12345","23","0","187","0","1","1","2597","false"
"L12346","8","0","52","0","1","1","2597","false"
"L12347","22","0","131","0","1","1","2597","false"
"L13118","1","0","6","0","1","1","2597","false"
"L15749","1","0","4","0","1","1","2597","false"
"L15750","1","0","5","0","1","1","2597","false"
"L15751","1","0","5","0","1","1","2597","false"
"L15752","4","0","33","0","1","1","2597","false"
"L15753","1","0","6","0","1","1","2597","false"
"L15790","1","0","24","0","1","1","2597","false"
"L15791","1","0","16","0","1","1","2597","false"
"L15792","1","0","24","0","1","1","2597","false"
"L15793","1","0","16","0","1","1","2597","false"
"L15794","1","0","24","0","1","1","2597","false"
"L15795","1","0","16","0","1","1","2597","false"
"L15900","1","0","10","0","2","4","592","false"
"L15901","1","0","10","0","2","4","592","false"
"L15902","1","0","10","0","2","4","592","false"
"L15932","7","0","59","0","1","1","2597","false"
"L15933","1","0","8","0","2","4","592","false"
"L15934","1","0","5","0","1","1","2597","false"
"L16056","9","0","57","0","1","1","2597","false"
"L16057","9","0","57","0","1","1","2597","false"
"L16058","9","0","60","0","1","1","2597","false"
"L12350","1","0","16","0","1","1","2597","false"
"L12351","1","0","16","0","1","1","2597","false"
"L12376","7","0","36","0","1","1","2597","false"
"L12377","1","0","34","0","1","1","2597","false"
"L12378","7","0","22","0","1","1","2597","false"
"L12379","10","0","52","0","1","1","2597","false"
"L12380","5","0","21","0","1","1","2597","false"
"L12381","1","0","15","0","1","1","2597","false"
"L12382","1","0","30","0","1","1","2597","false"
"L12383","5","0","27","0","1","1","2597","false"
"L12384","29","0","147","0","1","1","2597","false"
"L12385","10","0","38","0","1","1","2597","false"
"L13125","19","0","134","0","1","1","2597","false"
"L13126","8","0","55","0","1","1","2597","false"
"L15937","2","0","19","0","1","1","2597","false"
"L15938","1","0","32","0","1","1","2597","false"
"L15939","3","0","17","0","1","1","2597","false"
"L47536","4","0","37","0","1","1","2597","false"
"L14691","1","0","129","0","1","1","2597","false"
