Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,LDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,DLOC,PDA,PUA,TCLOC,DIT,NOA,NOC,NOD,NOP,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLS,NM,NOS,NPA,NS,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNM,TNPA,TNS,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Basic Rules,Brace Rules,Clone Metric Rules,Cohesion Metric Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Design Rules,Documentation Metric Rules,Inheritance Metric Rules,JUnit Rules,Naming Rules,Optimization Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Number of bugs
42,1,432,2,0.07479960000000001,1,4,2,29,2,3,3,44,27,12,13,23,50,0.259259,0.26087,64,7,20,66,2,2,0,0,1,292,15,4,15,4,27,3,0,27,89,3,0,20,4,20,4,43,3,43,3,0,0,165,11,19,0,4,44,8,0,6,1,7,101,0,0,1,1,11,3,0,7,0
19,1,168,2,0.0,0,0,0,0,1,3,3,33,0,7,26,0,15,0.625,0.470149,63,10,6,63,0,0,4,4,0,150,2,3,2,3,15,0,0,15,44,0,0,2,3,2,3,15,0,15,0,0,0,13,0,16,0,14,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0
11,1,40,2,0.0,0,0,0,0,0,0,0,3,1,10,16,2,5,1.0,0.612903,19,4,0,19,1,1,1,1,1,30,2,0,1,0,3,0,0,6,3,0,0,2,0,1,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1,61,2,0.0,0,0,0,0,1,4,4,9,1,2,3,0,4,0.8,0.395833,19,4,1,19,1,1,0,0,1,48,2,0,1,0,4,0,0,8,18,0,0,2,0,1,0,4,0,8,0,0,0,5,2,2,0,2,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0
14,1,43,2,0.0,0,0,0,0,0,0,0,3,1,2,3,2,5,1.0,0.647059,22,4,0,22,1,1,1,1,1,30,2,0,1,0,3,0,0,6,3,0,0,2,0,1,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,23,2,0.0,0,0,0,0,0,0,0,2,4,4,2,4,6,1.0,0.25,3,1,0,3,0,0,4,24,0,13,1,2,1,2,2,0,0,2,2,0,0,1,2,1,2,2,0,2,0,0,0,4,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0
17,1,37,2,0.0,0,0,0,0,2,0,0,2,3,2,0,0,2,0.0,0.0,0,0,3,0,0,0,2,2,0,21,2,0,2,0,2,0,0,2,6,0,0,2,0,2,0,2,0,2,0,0,0,8,1,7,0,0,0,1,0,0,0,1,7,0,6,0,0,0,0,0,0,0
48,1,240,2,0.150943,1,2,2,25,6,0,0,6,11,0,0,0,6,0.14285699999999998,0.284884,5,1,6,49,0,0,0,0,0,193,25,0,25,0,6,0,0,6,72,0,0,25,0,25,0,6,0,6,0,0,0,24,52,4,0,0,13,1,0,0,1,6,5,0,8,0,0,4,0,0,0,0
45,1,496,2,0.0,0,0,0,0,12,5,5,49,7,5,0,0,16,0.13333299999999998,0.10954100000000001,21,2,13,38,0,0,5,5,0,327,14,1,14,1,16,13,1,16,191,13,1,20,6,20,6,27,13,27,13,1,3,78,84,49,3,9,0,2,4,0,0,16,65,0,14,2,0,7,0,0,0,0
5,1,27,2,0.0,0,0,0,0,1,2,1,6,0,2,5,0,3,0.0,0.0,0,0,4,0,0,0,0,0,0,23,2,0,2,0,3,2,0,3,9,2,0,2,0,2,0,3,2,3,2,0,0,13,0,4,0,3,0,0,0,0,0,1,9,0,0,0,0,4,0,0,0,0
31,1,1198,2,0.0261158,1,4,2,20,2,6,5,138,30,6,3,64,121,0.11320799999999999,0.138298,70,6,47,131,1,1,5,10,1,1113,9,5,8,3,57,4,1,59,616,4,1,14,5,13,3,60,4,62,4,1,0,156,33,45,0,12,14,1,6,4,8,6,112,0,16,0,0,15,1,4,15,0
13,1,69,2,0.0,0,0,0,0,7,1,1,10,4,1,14,0,7,0.375,0.06,3,3,5,3,0,0,0,0,0,57,0,0,0,0,7,0,0,7,27,0,0,0,0,0,0,7,0,7,0,0,0,16,13,3,0,2,0,1,0,0,0,3,15,0,0,0,0,0,0,0,0,0
24,1,263,2,0.0,0,0,0,0,2,3,3,41,19,1,0,30,52,0.0,0.0291262,0,0,22,6,1,1,1,1,1,240,7,3,6,1,22,0,1,24,137,0,1,7,3,6,1,22,0,24,0,1,0,50,4,14,0,7,0,1,0,0,1,7,45,0,0,0,0,3,0,2,0,0
15,1,83,2,0.0,0,0,0,0,5,2,2,16,5,3,20,0,10,0.0,0.0,0,0,11,0,0,0,0,0,0,69,5,5,5,5,10,4,0,10,34,4,0,5,5,5,5,10,4,10,4,0,0,28,10,6,0,1,0,1,0,0,0,2,23,0,0,3,0,4,0,0,0,0
43,1,522,2,0.0407407,1,2,2,20,19,3,3,52,6,5,0,0,22,0.0,0.189655,9,0,21,79,1,1,5,5,1,432,15,2,14,0,22,6,1,24,196,6,1,22,2,21,0,24,6,26,6,1,0,60,59,13,0,9,12,1,0,0,0,0,38,0,1,1,2,9,0,0,1,0
28,1,430,2,0.0,0,0,0,0,13,6,6,58,9,4,0,0,15,0.0625,0.0616438,16,1,15,18,1,1,4,4,1,403,12,2,11,0,15,2,1,17,207,2,1,12,2,11,0,15,2,17,2,1,0,46,77,19,0,12,0,1,6,4,0,2,33,0,0,0,0,6,0,0,0,0
22,1,84,2,0.0,0,0,0,0,7,1,1,12,7,0,0,7,14,0.125,0.07017539999999999,3,1,7,4,1,1,0,0,1,63,5,1,2,0,7,0,0,28,23,0,0,5,1,2,0,7,0,28,0,0,0,16,1,2,0,0,0,1,0,0,0,0,15,0,1,1,0,0,1,0,0,0
10,1,28,2,0.0,0,0,0,0,3,0,0,4,3,2,0,0,4,0.25,0.22222199999999998,3,1,3,4,1,1,2,2,1,19,3,2,0,1,4,0,0,25,2,0,0,3,2,0,1,4,0,25,0,0,0,10,1,0,0,0,0,1,0,0,0,1,9,0,0,0,0,0,0,0,0,0
16,1,31,2,0.0,0,0,0,0,1,0,0,2,3,0,0,0,2,0.5,0.17647100000000002,3,1,1,3,2,2,0,0,1,16,3,2,0,1,2,0,0,26,5,0,0,3,2,0,1,2,0,26,0,0,0,7,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0
16,1,36,2,0.0,0,0,0,0,2,0,0,3,3,0,0,0,3,0.333333,0.14285699999999998,3,1,2,3,2,2,0,0,1,21,3,2,0,1,3,0,0,27,6,0,0,3,2,0,1,3,0,27,0,0,0,10,2,1,0,0,0,1,0,0,0,0,9,0,1,0,0,0,0,0,0,0
19,1,53,2,0.0,0,0,0,0,5,1,1,7,3,0,0,0,5,0.2,0.12121199999999999,3,1,4,4,1,1,0,0,1,35,3,1,0,0,5,0,0,26,10,0,0,3,1,0,0,5,0,26,0,0,0,14,2,3,0,2,0,1,0,0,0,1,13,0,1,0,0,0,0,0,0,0
36,1,220,2,0.0,0,0,0,0,3,2,2,33,6,4,1,6,30,0.14285699999999998,0.140244,16,3,18,23,0,0,4,6,0,185,3,1,3,1,24,0,0,24,73,0,0,3,1,3,1,24,0,24,0,0,0,46,28,9,0,4,0,1,0,0,0,4,43,0,10,1,0,2,2,0,12,0
8,1,14,2,0.0,0,0,0,0,0,0,0,1,0,1,1,0,1,0.0,0.0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
14,1,44,2,0.941176,1,4,2,22,2,1,1,5,0,1,1,0,3,0.25,0.1,3,1,3,3,0,0,0,0,0,31,0,0,0,0,3,0,0,3,15,0,0,0,0,0,0,3,0,3,0,0,0,27,4,0,0,0,17,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0
11,1,31,2,0.0,0,0,0,0,1,0,0,2,0,1,1,0,2,0.333333,0.157895,3,1,2,3,0,0,0,0,0,21,0,0,0,0,2,0,0,2,10,0,0,0,0,0,0,2,0,2,0,0,0,7,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
12,1,35,2,0.0,0,0,0,0,1,0,0,2,0,1,1,0,2,0.333333,0.190476,3,1,2,4,0,0,0,0,0,24,0,0,0,0,2,0,0,2,10,0,0,0,0,0,0,2,0,2,0,0,0,7,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
15,1,59,2,0.0,0,0,0,0,7,0,0,7,2,0,0,0,7,0.25,0.12121199999999999,4,2,6,4,1,1,0,0,1,45,3,1,0,0,7,0,0,29,7,0,0,3,1,0,0,7,0,29,0,0,0,16,6,3,0,0,0,1,0,0,0,5,15,0,1,0,0,0,0,0,1,0
20,1,95,2,0.513274,1,2,2,28,6,0,0,6,1,3,0,0,6,0.166667,0.0454545,3,1,5,3,2,2,3,3,1,76,10,8,0,0,6,0,0,109,29,8,3,10,8,0,0,6,0,109,8,3,0,39,9,16,0,0,17,1,0,0,0,0,15,0,10,0,0,6,0,2,1,0
20,1,100,2,0.0,0,0,0,0,11,1,1,15,16,0,0,0,13,0.07142860000000001,0.0441176,3,1,13,3,2,2,0,0,1,81,4,1,4,1,13,2,0,13,18,2,0,4,1,4,1,13,2,13,2,0,0,35,2,2,0,2,0,1,0,0,1,0,29,0,0,0,0,4,0,0,0,0
30,1,160,2,0.0,0,0,0,0,2,1,1,4,7,0,0,0,3,0.25,0.1,3,1,3,3,1,1,0,0,1,37,5,0,5,0,3,1,0,3,9,1,0,10,4,10,4,16,1,16,1,0,0,48,13,0,0,0,0,2,0,0,0,0,41,0,0,0,0,5,0,0,0,0
33,1,351,2,0.0,0,0,0,0,9,2,2,20,3,2,0,0,9,0.625,0.127273,15,5,3,35,1,1,2,2,1,319,10,8,1,0,9,0,0,41,205,8,1,10,8,1,0,9,0,41,8,1,0,24,71,48,0,1,0,1,0,2,0,1,19,0,44,0,0,4,0,9,0,0
41,1,324,2,0.0,0,0,0,0,4,4,4,70,37,17,32,55,87,0.0666667,0.0652174,12,2,28,15,0,0,12,54,0,272,9,8,9,8,32,8,1,32,133,8,1,11,8,11,8,33,10,33,10,1,0,96,1,43,0,29,0,1,3,1,5,12,70,2,0,0,1,15,0,0,0,0
35,1,401,2,0.0,0,0,0,0,1,3,3,25,15,5,0,25,31,0.571429,0.248619,38,4,3,61,1,1,5,5,1,215,17,8,8,0,6,1,1,38,116,9,2,34,8,25,0,18,1,52,9,2,0,59,14,14,0,8,0,0,0,0,1,3,49,0,4,1,0,9,4,3,5,0
36,1,118,2,0.0,0,0,0,0,3,2,2,8,3,1,0,0,4,0.6,0.19403,13,3,2,13,1,1,1,1,1,68,10,8,1,0,4,0,0,36,45,8,1,10,8,1,0,5,0,37,8,1,0,17,26,4,0,3,0,1,0,0,0,0,14,0,0,1,0,2,0,0,3,0
27,1,140,2,0.0,0,0,0,0,2,2,2,12,10,5,0,15,17,0.333333,0.0684932,3,1,2,6,1,1,5,5,1,77,10,8,1,0,2,1,0,34,59,9,1,10,8,1,0,4,1,36,9,1,1,22,3,9,1,0,0,1,0,0,0,0,17,0,6,0,0,4,0,2,1,0
93,1,4839,2,0.467063,33,205,71,1572,31,4,3,318,81,5,0,223,295,0.328125,0.115771,96,21,43,462,1,1,5,8,1,4492,10,8,1,0,72,0,2,104,2946,8,3,13,8,4,0,89,0,121,8,3,75,420,375,1064,71,52,108,1,9,13,24,11,211,0,907,0,3,67,9,64,17,0
51,1,1316,2,0.583084,14,52,33,457,20,6,6,83,7,4,0,0,25,0.473684,0.09724769999999999,37,9,10,106,1,1,4,6,1,1266,19,11,10,3,25,9,0,57,793,17,1,19,11,10,3,25,9,57,17,1,7,137,180,249,7,23,56,1,5,2,0,3,45,0,223,1,0,30,0,32,3,0
50,1,635,2,0.0563135,1,4,2,20,21,3,3,52,3,3,0,0,25,0.136364,0.104822,17,3,19,50,1,1,3,3,1,548,13,11,4,4,25,3,0,56,350,11,1,13,11,4,4,27,3,58,11,1,0,77,90,83,0,11,9,1,0,2,0,3,59,0,49,0,0,8,0,7,0,0
39,1,353,2,0.0,0,0,0,0,6,4,4,48,7,6,0,0,11,0.0909091,0.06993010000000001,5,1,10,20,1,1,6,6,1,315,12,12,3,5,11,0,0,42,222,8,1,12,12,3,5,11,0,42,8,1,0,35,78,79,0,5,0,1,3,3,0,0,23,0,68,3,0,8,0,7,1,0
23,1,227,2,0.0,0,0,0,0,5,1,1,8,2,1,0,0,5,0.0,0.025,0,0,5,105,1,1,1,1,1,156,12,8,3,0,5,1,0,37,18,9,1,17,9,8,1,9,1,41,9,1,0,26,23,6,0,4,0,1,0,0,0,1,21,0,2,0,0,4,0,2,0,0
16,1,46,2,0.0,0,0,0,0,2,0,0,2,0,0,0,0,2,0.333333,0.178571,5,1,2,5,0,0,0,0,0,31,0,0,0,0,2,0,0,2,15,0,0,0,0,0,0,2,0,2,0,0,0,8,0,17,0,0,0,1,0,0,0,0,7,0,17,0,0,0,0,0,0,0
174,5,182,6,0.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0,0,2,0,0,0,0,0,0,9,2,0,2,0,1,0,0,1,2,0,0,2,0,2,0,1,0,1,0,0,0,5,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
9,1,9,33,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.857143,6,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,40,2,0.0,0,0,0,0,2,0,0,4,2,1,2,0,4,0.6,0.46875,15,3,2,15,1,1,0,0,1,32,2,1,1,1,4,0,0,8,5,0,0,2,1,1,1,4,0,8,0,0,0,6,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0
8,1,21,2,0.0,0,0,0,0,0,0,0,3,1,1,1,0,3,0.25,0.3125,5,1,3,5,1,1,0,0,1,14,1,0,0,0,3,0,0,7,3,0,0,1,0,0,0,3,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
9,1,37,2,0.0,0,0,0,0,0,0,0,3,1,0,0,0,3,1.0,0.6,18,4,0,18,1,1,0,0,1,29,2,0,1,0,3,0,0,7,3,0,0,2,0,1,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,18,2,0.0,0,0,0,0,0,0,0,2,1,2,4,0,2,0.333333,0.384615,5,1,2,5,1,1,0,0,1,11,1,0,0,0,2,0,0,6,2,0,0,1,0,0,0,2,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
11,1,21,2,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0,0.666667,10,2,0,10,0,0,0,0,0,11,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,38,2,0.0,0,0,0,0,0,0,0,3,1,4,4,0,3,1.0,0.6,18,4,0,18,1,1,0,0,1,29,2,0,1,0,3,0,0,7,3,0,0,2,0,1,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,49,2,0.0,0,0,0,0,1,0,0,4,1,27,28,1,5,1.0,0.605263,23,5,0,23,0,0,7,7,0,39,1,0,1,0,4,0,0,4,4,0,0,1,0,1,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,286,2,0.0,0,0,0,0,7,4,2,25,7,5,6,0,11,1.0,0.463542,83,8,0,102,0,0,0,0,0,211,1,4,1,4,11,0,0,11,60,0,0,4,5,1,4,15,0,22,1,0,0,18,22,14,0,8,0,2,0,0,0,5,13,0,0,1,0,3,0,0,0,1
23,1,166,2,0.21149099999999998,1,1,1,21,3,1,1,5,1,0,0,0,3,0.5,0.208333,21,2,2,25,0,0,0,0,0,144,1,0,1,0,3,1,0,3,84,1,0,1,0,1,0,3,1,3,1,0,1,24,37,1,0,0,11,1,0,0,0,1,7,0,0,0,0,5,0,12,0,0
16,1,42,2,0.0,0,0,0,0,2,2,2,5,0,0,0,0,2,0.333333,0.125,3,1,2,3,0,0,0,0,0,27,0,0,0,0,2,0,0,2,16,0,0,0,0,0,0,2,0,2,0,0,0,8,7,4,0,2,0,1,0,0,0,0,7,0,2,0,0,0,0,0,0,0
11,1,42,2,0.0,0,0,0,0,1,2,2,5,0,0,0,0,1,0.5,0.1,3,1,1,3,0,0,0,0,0,32,0,0,0,0,1,0,0,1,17,0,0,0,0,0,0,1,0,1,0,0,2,5,5,6,2,0,0,0,0,0,0,0,5,0,6,0,0,0,1,0,0,0
25,1,166,2,0.0,0,0,0,0,9,1,1,10,0,11,0,0,9,0.0,0.21739099999999997,0,0,1,21,0,0,11,11,0,110,4,0,4,0,9,0,0,9,31,0,0,6,0,6,0,12,0,12,0,0,0,31,24,2,0,0,0,2,0,0,0,4,28,1,0,0,0,0,0,0,5,0
5,1,11,2,0.0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.0,0.0,0,0,2,0,1,1,0,0,1,7,4,0,0,0,1,0,0,10,1,0,0,4,0,0,0,1,0,10,0,0,0,5,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0
5,1,11,2,0.0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.0,0.0,0,0,2,0,1,1,0,0,1,7,4,0,0,0,1,0,0,10,1,0,0,4,0,0,0,1,0,10,0,0,0,5,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0
5,1,11,2,0.0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.0,0.0,0,0,2,0,1,1,0,0,1,7,4,0,0,0,1,0,0,10,1,0,0,4,0,0,0,1,0,10,0,0,0,5,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0
5,1,11,2,0.0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.0,0.0,0,0,2,0,1,1,0,0,1,7,4,0,0,0,1,0,0,10,1,0,0,4,0,0,0,1,0,10,0,0,0,5,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0
8,1,19,2,0.0,0,0,0,0,2,0,0,2,1,0,0,0,2,0.0,0.0,0,0,3,0,1,1,0,0,1,12,4,0,0,0,2,0,0,11,2,0,0,4,0,0,0,2,0,11,0,0,0,8,2,0,0,0,0,1,0,0,0,0,7,0,1,0,0,0,0,0,1,0
10,1,33,2,0.0,0,0,0,0,4,0,0,4,1,0,0,0,4,0.0,0.0,0,0,5,0,1,1,0,0,1,24,5,0,1,0,4,1,0,13,4,1,0,5,0,1,0,4,1,13,1,0,0,16,2,0,0,0,0,1,0,0,0,0,11,0,1,0,0,4,0,0,1,0
12,1,30,2,0.0,0,0,0,0,3,0,0,3,1,0,0,0,3,0.0,0.0,0,0,4,0,1,1,0,0,1,19,4,0,0,0,3,0,0,12,3,0,0,4,0,0,0,3,0,12,0,0,0,10,4,0,0,0,0,1,0,0,0,0,9,0,2,0,0,0,0,0,2,1
5,1,11,2,0.0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.0,0.0,0,0,2,0,1,1,0,0,1,7,4,0,0,0,1,0,0,10,1,0,0,4,0,0,0,1,0,10,0,0,0,5,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0
10,1,21,2,0.0,0,0,0,0,2,0,0,2,1,0,0,0,2,0.0,0.0,0,0,3,0,1,1,0,0,1,12,4,0,0,0,2,0,0,11,2,0,0,4,0,0,0,2,0,11,0,0,0,8,2,0,0,0,0,1,0,0,0,0,7,0,1,0,0,0,0,0,1,0
16,1,98,2,0.0,0,0,0,0,4,3,3,10,1,0,0,0,4,0.5,0.11111099999999999,4,1,1,8,1,1,0,0,1,83,6,0,2,0,4,0,0,13,40,0,0,6,0,2,0,4,0,13,0,0,0,10,17,4,0,0,0,1,0,0,0,1,9,0,1,1,0,0,0,0,1,0
8,1,14,2,0.0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.5,0.333333,3,1,1,3,1,1,0,0,1,7,4,0,0,0,1,0,0,10,1,0,0,4,0,0,0,1,0,10,0,0,0,3,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0
10,1,70,2,0.0,0,0,0,0,2,0,0,7,5,0,0,0,7,0.14285699999999998,0.1,3,1,6,3,1,1,0,0,1,36,1,4,1,4,7,1,0,7,6,1,0,1,8,1,8,11,1,11,1,0,0,33,3,9,0,3,0,1,0,0,0,6,28,0,0,0,0,4,0,0,0,1
10,1,41,2,0.0,0,0,0,0,4,0,0,5,3,4,0,0,5,0.2,0.107143,3,1,4,3,7,15,0,0,2,32,5,31,2,0,5,1,0,69,6,1,3,5,31,2,0,5,1,69,1,3,0,25,1,0,0,0,0,1,0,0,0,0,13,3,0,0,0,8,0,0,0,0
28,1,387,2,0.0,0,0,0,0,16,6,6,109,14,12,0,0,35,0.107143,0.0606061,10,3,25,18,3,5,1,5,2,343,9,13,8,11,35,1,6,46,173,1,7,9,13,8,11,39,1,50,1,7,0,110,25,68,0,52,0,1,5,5,1,6,89,1,0,3,0,13,0,0,0,2
30,1,226,2,0.0,0,0,0,0,10,2,2,31,6,13,0,0,18,0.11111099999999999,0.104478,14,2,16,16,4,6,2,4,1,150,15,17,6,5,18,0,1,62,54,1,8,19,18,10,6,25,0,69,1,8,0,70,5,15,0,6,0,2,0,4,0,3,59,1,0,1,1,8,0,0,0,0
16,1,113,2,0.0,0,0,0,0,4,0,0,8,5,3,0,0,8,0.11111099999999999,0.047619,3,1,8,3,7,15,0,0,2,74,10,32,7,2,8,5,0,71,14,5,3,10,32,7,2,12,5,75,5,3,0,53,2,5,0,3,0,1,0,0,0,2,39,3,0,0,0,10,0,0,0,0
19,1,86,2,0.0,0,0,0,0,6,2,1,15,5,11,0,0,12,0.08333330000000001,0.0526316,3,1,11,3,6,13,2,2,2,68,3,30,2,4,12,0,1,65,17,0,3,3,30,2,4,12,0,65,0,3,0,35,2,4,0,3,0,1,0,0,0,1,27,3,0,0,0,4,0,0,0,0
17,1,150,2,0.20811300000000002,1,6,2,22,6,2,2,31,7,9,0,0,16,0.0666667,0.0258621,3,1,14,3,1,1,0,0,1,134,4,7,4,7,16,0,1,16,65,0,1,4,7,4,7,16,0,16,0,1,0,54,14,9,0,7,17,1,0,0,0,2,35,0,0,0,0,1,0,0,0,1
39,1,504,2,0.0,0,0,0,0,22,5,5,69,12,3,0,0,24,0.125,0.0526316,12,1,7,81,0,0,0,0,0,388,6,1,6,1,24,0,0,24,192,0,0,8,3,8,3,37,0,37,0,0,0,96,66,59,0,26,0,3,6,27,1,5,82,0,0,1,0,4,0,0,0,1
38,1,361,2,0.0,0,0,0,0,20,5,4,59,18,78,0,0,41,0.230769,0.179592,34,9,30,44,5,8,0,0,2,301,17,31,2,14,41,0,3,103,88,1,10,20,32,4,14,45,0,111,1,10,0,103,15,18,0,8,0,1,2,4,1,3,82,2,0,1,0,15,0,0,0,0
12,1,79,2,0.0,0,0,0,0,8,2,1,15,3,2,0,0,12,0.07692310000000001,0.053571400000000005,3,1,12,3,5,12,0,0,2,68,3,21,2,3,12,1,0,55,16,1,3,3,21,2,3,12,1,55,1,3,0,36,1,7,0,3,0,1,0,0,0,1,27,2,0,3,0,6,0,0,0,0
