Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,LDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,DLOC,PDA,PUA,TCLOC,DIT,NOA,NOC,NOD,NOP,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLS,NM,NOS,NPA,NS,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNM,TNPA,TNS,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Basic Rules,Brace Rules,Clone Metric Rules,Cohesion Metric Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Design Rules,Documentation Metric Rules,Inheritance Metric Rules,JUnit Rules,Naming Rules,Optimization Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Number of bugs
35,1,76,2,0.0,0,0,0,0,1,1,1,5,2,5,5,1,5,1.0,0.592593,32,4,0,32,2,2,0,0,1,38,1,0,1,0,4,0,0,6,7,0,0,1,0,1,0,5,0,7,0,0,0,7,2,2,0,0,0,0,0,0,0,2,7,0,0,0,0,0,1,0,1,0
44,1,136,2,0.0,0,0,0,0,4,1,1,9,6,12,23,3,11,0.857143,0.614458,51,6,1,51,1,1,0,0,1,62,1,0,1,0,8,0,0,8,9,0,0,3,0,2,0,12,0,17,0,0,0,23,1,8,0,5,0,2,0,0,0,2,21,0,0,0,1,0,1,0,0,1
35,1,68,2,0.0,0,0,0,0,3,0,0,4,3,5,1,0,4,0.5,0.7450979999999999,36,1,1,38,1,1,3,3,1,25,0,0,0,0,4,0,0,4,2,0,0,0,0,0,0,5,0,5,0,0,0,11,2,0,0,0,0,1,0,0,0,2,10,0,0,0,0,0,0,0,0,0
9,1,27,2,0.0,0,0,0,0,1,1,1,4,3,2,2,2,5,0.333333,0.157895,3,1,2,3,1,1,0,0,1,19,1,0,1,0,3,0,0,3,5,0,0,1,0,1,0,3,0,3,0,0,0,9,0,2,0,1,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0
27,1,91,2,0.0,0,0,0,0,1,2,2,10,1,3,4,0,8,1.0,0.486842,37,6,0,37,2,2,0,0,1,65,1,1,1,1,8,0,0,12,18,0,0,1,1,1,1,8,0,12,0,0,0,6,0,3,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1
25,1,39,2,0.0,0,0,0,0,1,0,0,2,2,2,5,1,3,1.0,0.69697,23,2,0,23,2,2,0,0,1,15,1,1,1,1,2,0,0,7,2,0,0,1,1,1,1,2,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
39,1,91,2,0.7288140000000001,1,2,1,17,5,0,0,5,3,5,1,0,5,0.5,0.794118,54,1,1,54,1,1,4,4,1,40,0,0,0,0,5,0,0,5,1,0,0,0,0,0,0,6,0,6,0,0,0,32,5,0,0,0,23,1,0,0,0,4,8,0,0,0,0,0,1,0,0,1
43,1,97,2,0.704918,1,2,1,18,5,0,0,5,3,4,1,0,5,0.833333,0.783784,58,5,1,58,1,1,3,3,1,42,0,0,0,0,5,0,0,5,1,0,0,0,0,0,0,6,0,6,0,0,0,32,1,0,0,0,23,1,0,0,0,0,8,0,0,0,0,0,1,0,0,1
36,1,49,2,0.0,0,0,0,0,1,0,0,2,4,0,0,1,3,0.666667,0.763158,29,2,1,29,1,1,0,0,1,14,1,0,1,0,2,0,0,2,2,0,0,1,0,1,0,2,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
28,1,45,2,0.0,0,0,0,0,2,0,0,2,3,4,1,0,2,0.5,0.764706,26,1,1,26,1,1,2,2,1,13,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,3,0,3,0,0,0,9,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0
12,1,40,2,0.0,0,0,0,0,1,0,0,3,4,5,5,2,5,1.0,0.535714,15,3,0,15,0,0,1,1,0,25,0,2,0,2,3,0,0,3,3,0,0,1,2,0,2,4,0,10,0,0,0,5,0,2,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0
27,1,240,2,0.0,0,0,0,0,2,2,2,33,0,100,86,0,23,0.857143,0.480392,98,18,3,98,0,0,0,0,0,214,5,7,5,7,23,2,0,23,46,2,0,5,7,5,7,23,2,23,2,0,0,21,3,23,0,14,0,1,0,0,0,9,13,0,0,0,0,7,0,0,2,1
27,1,186,2,0.0,0,0,0,0,1,2,2,19,14,47,154,19,34,1.0,0.5159239999999999,81,15,0,81,0,0,0,0,0,160,1,1,1,1,15,0,0,15,39,0,0,1,1,1,1,15,0,15,0,0,0,7,1,4,0,2,0,0,0,1,1,2,6,0,0,0,0,0,0,0,0,0
25,1,161,2,0.0,0,0,0,0,4,1,1,12,11,25,56,10,21,1.0,0.6791050000000001,91,12,0,91,0,0,5,5,0,133,0,1,0,1,11,0,0,11,15,0,0,0,2,0,2,12,0,22,0,0,0,7,2,1,0,0,0,1,0,0,1,2,5,0,0,0,0,0,1,0,0,0
16,1,104,2,0.0,0,0,0,0,2,0,0,7,3,45,95,0,7,1.0,0.48148100000000005,26,8,0,27,0,0,0,0,0,57,5,5,5,5,7,0,0,7,7,0,0,5,5,5,5,13,0,20,0,0,0,15,5,4,0,0,0,2,0,0,0,2,13,0,0,0,1,0,0,0,5,0
