Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,LDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,DLOC,PDA,PUA,TCLOC,DIT,NOA,NOC,NOD,NOP,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLS,NM,NOS,NPA,NS,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNM,TNPA,TNS,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Basic Rules,Brace Rules,Clone Metric Rules,Cohesion Metric Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Design Rules,Documentation Metric Rules,Inheritance Metric Rules,JUnit Rules,Naming Rules,Optimization Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Number of bugs
25,1,29,2,0.0,0,0,0,0,1,0,0,1,0,2,0,0,1,0.5,0.583333,7,1,1,7,0,0,0,0,0,5,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
25,1,29,2,0.0,0,0,0,0,1,0,0,1,0,2,0,0,1,0.5,0.583333,7,1,1,7,0,0,0,0,0,5,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
36,1,164,2,0.13559300000000002,1,3,1,11,1,2,2,23,3,20,68,0,10,0.727273,0.403361,48,8,3,48,0,0,0,0,0,129,3,1,3,1,10,0,0,10,39,0,0,3,1,3,1,10,0,10,0,0,0,14,0,16,0,14,7,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0
8,1,75,2,0.0,0,0,0,0,1,1,1,12,0,0,0,0,10,0.0,0.0,0,0,9,0,0,0,0,0,0,68,3,0,3,0,10,0,0,10,19,0,0,3,0,3,0,10,0,10,0,0,0,23,2,2,0,2,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0
28,1,91,2,0.0,0,0,0,0,1,0,0,2,1,2,2,0,2,0.666667,0.47618999999999995,10,2,1,34,0,0,0,0,0,20,2,0,2,0,2,0,0,2,3,0,0,3,0,3,0,5,0,5,0,0,0,5,0,2,0,0,0,1,0,0,0,1,4,0,0,0,1,0,0,0,0,0
26,1,49,2,0.0,0,0,0,0,1,0,0,5,1,1,1,0,5,0.166667,0.24,6,1,5,6,1,1,0,0,1,24,1,0,1,0,5,0,0,5,6,0,0,1,0,1,0,5,0,5,0,0,0,13,0,1,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0
35,1,300,2,0.0,0,0,0,0,3,6,4,71,2,23,34,4,14,0.909091,0.306723,68,10,1,73,0,0,0,0,0,266,0,6,0,6,10,0,0,10,128,0,0,0,6,0,6,10,0,10,0,0,0,18,3,71,0,62,0,1,7,0,0,9,9,0,0,0,0,1,3,0,0,0
49,1,2939,2,0.0727826,4,30,8,126,8,6,5,340,19,32,197,41,156,0.738462,0.344132,505,48,17,619,1,1,2,6,1,1936,21,14,21,14,115,2,9,115,684,2,9,49,14,44,14,267,5,447,5,9,8,586,10,362,11,212,52,12,13,67,9,49,459,0,0,9,13,41,1,2,0,0
21,1,334,2,0.0,0,0,0,0,1,3,2,69,1,25,106,0,38,0.26087,0.233202,52,6,17,59,0,0,2,2,0,314,3,24,3,24,38,1,4,38,115,1,4,3,24,3,24,38,1,38,1,4,0,73,0,35,0,29,0,0,0,0,0,5,63,0,0,1,0,10,0,0,0,0
20,1,256,2,0.09330139999999999,1,4,1,19,1,2,2,42,2,1,2,8,32,0.153846,0.12820499999999999,21,2,11,25,1,1,0,0,1,237,11,24,8,12,24,0,5,43,96,1,5,11,24,8,12,24,0,43,1,5,0,61,1,15,1,9,9,0,0,0,0,1,45,0,0,1,2,7,0,2,0,0
23,1,57,2,0.0,0,0,0,0,1,0,0,10,2,10,16,4,11,0.125,0.151515,5,1,7,5,0,0,0,0,0,35,2,2,2,2,7,2,0,7,10,2,0,2,2,2,2,7,2,7,2,0,0,21,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,4,0,0,0,0
22,1,119,2,0.0,0,0,0,0,3,0,0,11,3,5,8,8,19,0.44444399999999995,0.5057470000000001,44,4,5,44,2,2,0,0,1,98,23,14,2,1,11,0,1,122,13,2,9,23,14,2,1,11,0,122,2,9,0,22,0,2,0,0,0,1,0,0,0,0,15,0,0,1,1,6,0,0,0,0
26,1,461,2,0.0,0,0,0,0,1,2,2,45,5,1,4,19,52,0.935484,0.622449,235,29,2,244,1,1,0,0,1,436,3,0,3,0,33,0,0,33,63,0,0,3,0,3,0,33,0,33,0,0,0,7,5,4,0,2,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0
21,1,140,2,0.0,0,0,0,0,1,1,1,14,0,1,2,0,9,0.8888889999999999,0.633027,69,8,1,69,0,0,0,0,0,120,3,2,3,2,9,0,1,9,14,0,1,3,2,3,2,9,0,9,0,1,0,3,0,3,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
9,1,182,2,0.196457,1,2,2,28,14,0,0,14,1,0,0,6,20,0.0,0.0,0,0,15,0,0,0,0,0,0,174,0,0,0,0,14,0,0,14,88,0,0,0,0,0,0,14,0,14,0,0,1,49,2,26,0,0,17,1,0,0,0,1,31,0,28,0,0,0,0,0,0,0
12,1,548,2,0.786676,12,91,33,377,1,3,3,124,6,1,0,16,62,0.0,0.0,0,0,46,0,0,0,1,1,0,537,1,0,1,0,46,0,0,46,342,0,0,1,0,1,0,46,0,46,0,0,0,285,1,168,0,38,185,0,1,0,0,0,95,0,130,0,0,4,0,0,1,0
10,1,208,2,0.369231,2,10,6,60,1,1,1,29,5,1,0,11,31,0.0,0.0,0,0,21,0,0,0,1,1,0,199,1,0,1,0,20,0,0,20,100,0,0,1,0,1,0,20,0,20,0,0,0,79,1,55,0,0,35,0,0,0,0,0,43,0,55,0,0,1,0,0,1,0
27,1,47,2,0.0,0,0,0,0,1,2,2,4,0,1,0,0,1,0.5,0.272727,6,1,1,6,0,0,0,0,0,21,1,0,1,0,1,1,0,1,12,1,0,1,0,1,0,1,1,1,1,0,0,7,0,5,0,4,0,0,0,0,0,1,3,0,0,0,0,4,0,0,0,0
27,1,65,2,0.0,0,0,0,0,0,2,2,3,2,1,1,0,1,1.0,0.405405,15,2,0,15,0,0,0,0,0,39,2,1,2,1,1,1,0,1,5,1,0,2,1,2,1,1,1,1,1,0,0,4,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0
27,1,42,2,0.0,0,0,0,0,1,1,1,3,1,4,0,1,2,0.5,0.368421,7,1,1,7,0,0,0,0,0,16,1,0,1,0,1,1,0,1,6,1,0,1,0,1,0,1,1,1,1,0,0,7,0,5,0,4,0,0,0,0,0,1,3,0,0,0,0,4,0,0,0,0
34,1,111,2,0.0,0,0,0,11,1,2,2,12,0,3,4,0,3,0.5,0.12963,7,1,1,7,0,0,0,0,0,67,5,0,5,0,3,1,0,3,27,1,0,5,0,5,0,3,1,3,1,0,0,14,6,15,1,12,1,0,0,0,0,3,9,0,0,2,0,4,3,0,0,0
10,1,38,2,0.0,0,0,0,0,3,0,0,3,1,0,0,1,4,0.25,0.14285699999999998,4,1,3,4,0,0,0,0,0,29,0,0,0,0,3,0,0,3,15,0,0,0,0,0,0,3,0,3,0,0,0,10,0,1,0,0,0,1,0,0,0,0,9,0,1,0,0,0,0,0,0,0
27,1,45,2,0.0,0,0,0,0,0,0,0,4,1,5,7,4,8,0.2,0.318182,7,1,4,7,1,1,2,3,1,19,2,0,1,0,4,0,0,8,4,0,0,2,0,1,0,4,0,8,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
25,1,43,2,0.0,0,0,0,0,0,0,0,4,1,6,5,4,8,0.2,0.28571399999999997,6,1,4,6,2,2,0,0,1,19,3,0,1,0,4,0,0,12,4,0,0,3,0,1,0,4,0,12,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
7,1,24,2,0.0,0,0,0,0,1,1,1,4,2,0,0,0,3,0.0,0.0,0,0,4,0,1,1,0,0,1,18,1,1,1,1,3,0,1,3,4,0,1,1,1,1,1,3,0,3,0,1,0,9,0,3,0,0,0,0,0,1,0,2,9,0,0,0,0,0,0,0,0,0
44,1,467,2,0.0,0,0,0,0,2,8,8,95,7,7,5,12,29,0.0,0.0707965,6,0,6,24,0,0,1,3,0,419,13,4,13,4,17,0,1,17,225,0,1,16,4,16,4,18,3,18,3,1,1,56,5,60,1,40,0,1,7,0,0,10,42,0,0,0,0,6,1,0,0,0
32,1,40,2,0.0,0,0,0,0,0,0,0,1,1,1,1,0,1,1.0,0.647059,11,1,0,11,0,0,0,0,0,9,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,2,0,2,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0
21,1,464,2,0.0,0,0,0,0,1,11,8,110,3,2,2,4,15,0.0,0.00968523,0,0,5,4,1,1,0,0,1,444,20,4,20,4,11,12,1,11,304,12,1,20,4,20,4,11,12,11,12,1,1,46,8,67,2,4,0,0,8,0,0,26,25,0,0,39,4,13,0,1,0,0
31,1,325,2,0.0,0,0,0,0,1,3,3,52,4,5,14,7,39,0.1,0.0543933,11,2,18,13,1,1,0,0,1,295,14,4,13,4,32,6,3,32,126,7,3,14,4,13,4,32,6,32,7,3,0,73,0,6,0,2,0,0,0,0,0,4,65,0,0,0,0,8,0,0,0,0
33,1,205,2,0.315232,1,6,2,48,9,2,2,17,2,0,0,8,17,0.1,0.0300752,4,1,9,4,0,0,0,0,0,173,0,0,0,0,9,0,0,9,96,0,0,0,0,0,0,9,0,9,0,0,0,41,7,2,0,2,19,1,0,0,0,0,21,0,0,0,0,0,0,0,7,0
3,1,21,2,0.0,0,0,0,0,0,0,0,4,0,49,81,0,4,0.0,0.0,0,0,5,0,0,0,25,36,0,19,1,0,1,0,4,0,0,4,3,0,0,1,0,1,0,4,0,4,0,0,0,12,0,1,0,0,0,0,0,0,0,1,11,1,0,0,0,0,0,0,0,0
6,1,24,2,0.0,0,0,0,0,1,0,0,4,0,6,7,0,4,0.0,0.0,0,0,5,0,0,0,4,4,0,19,1,0,1,0,4,0,0,4,4,0,0,1,0,1,0,4,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
6,1,27,2,0.0,0,0,0,0,1,1,1,4,1,0,0,3,6,0.0,0.0,0,0,4,0,1,1,0,0,1,22,2,1,1,1,3,0,0,7,8,0,0,2,1,1,1,3,0,7,0,0,0,9,0,2,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
22,1,142,2,0.256342,2,26,4,24,1,1,1,20,1,2,4,0,4,0.5,0.0326087,3,1,1,3,0,0,0,0,0,111,0,0,0,0,4,0,0,4,61,0,0,6,0,6,0,4,0,4,0,0,14,28,1,11,0,0,12,0,1,9,0,16,14,0,0,1,0,1,0,0,0,0
22,1,123,2,0.13078499999999998,1,5,1,15,3,2,2,29,0,14,23,0,7,0.0,0.012048200000000002,0,0,8,1,0,0,0,0,0,102,4,4,4,4,7,0,0,7,61,0,0,4,4,4,4,7,0,7,0,0,0,27,0,39,0,33,8,1,1,0,0,6,17,0,0,0,0,0,0,0,0,0
20,1,31,2,0.0,0,0,0,0,0,0,0,2,1,11,9,2,4,0.0,0.0,0,0,3,0,1,1,0,0,1,12,2,0,1,0,2,0,0,6,2,0,0,2,0,1,0,2,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
30,1,175,2,0.100775,1,5,1,16,2,2,2,38,0,5,8,0,9,0.1,0.0569106,3,1,9,7,0,0,0,0,0,146,6,7,6,7,9,6,0,9,83,6,0,6,7,6,7,9,6,9,6,0,0,37,0,41,0,35,9,1,2,0,0,5,19,0,0,0,0,6,0,0,0,0
18,1,31,2,0.0,0,0,0,0,2,1,1,4,0,1,1,0,2,0.0,0.0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,2,0,0,2,6,0,0,0,0,0,0,2,0,2,0,0,1,8,0,5,0,4,0,1,0,0,0,1,7,0,0,1,0,0,0,0,0,0
7,1,22,2,0.0,0,0,0,0,1,0,0,2,1,0,0,1,3,0.0,0.0,0,0,2,0,0,0,0,0,0,16,0,0,0,0,2,0,0,2,5,0,0,0,0,0,0,2,0,2,0,0,0,7,0,2,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0
10,1,81,2,0.0,0,0,0,0,1,2,2,9,0,1,0,0,3,0.0,0.08620689999999999,3,0,2,5,0,0,0,0,0,72,2,1,2,1,3,0,0,3,34,0,0,2,1,2,1,3,0,3,0,0,0,9,1,6,0,1,0,0,0,0,0,2,9,0,0,1,0,0,1,2,0,0
14,1,283,2,0.09473680000000001,1,16,2,20,4,5,4,93,2,139,314,0,30,0.0,0.030837,0,0,30,7,0,0,0,0,0,270,7,0,7,0,30,0,7,30,102,0,7,7,0,7,0,30,0,30,0,7,25,87,3,41,25,32,14,1,4,0,0,2,63,0,0,6,0,5,2,0,0,0
26,1,597,2,0.22124499999999997,5,39,9,79,2,11,5,128,1,49,58,2,30,0.75,0.37103200000000003,166,9,3,187,0,0,3,45,0,572,6,2,6,2,28,2,0,28,227,2,0,6,2,6,2,28,2,28,2,0,0,63,2,76,0,58,34,1,10,0,0,15,9,0,0,0,2,9,0,3,0,0
35,1,146,2,0.0,0,0,0,0,2,3,3,28,1,0,0,1,14,0.07692310000000001,0.0736842,6,1,12,7,0,0,0,0,0,112,7,1,7,1,13,0,0,13,51,0,0,7,1,7,1,13,0,13,0,0,0,31,0,18,0,13,0,1,0,0,0,3,29,0,0,0,2,1,0,0,0,0
26,1,386,2,0.11226900000000001,2,13,3,41,5,9,6,97,0,7,12,0,11,0.416667,0.165079,37,5,7,52,0,0,0,0,0,361,2,3,2,3,11,2,0,11,211,2,0,2,3,2,3,11,2,11,2,0,0,49,2,64,1,49,14,1,9,0,0,14,19,0,0,0,0,6,0,0,2,0
24,1,46,2,0.0,0,0,0,0,2,1,1,4,2,10,10,1,3,0.333333,0.304348,6,1,2,7,1,1,0,0,1,23,3,0,3,0,2,2,0,2,7,2,0,3,0,3,0,2,2,2,2,0,0,10,0,6,0,4,0,1,0,0,0,2,5,0,0,0,0,4,0,0,0,0
26,1,58,2,0.0,0,0,0,0,1,1,1,7,2,4,4,3,4,0.5,0.16129000000000002,5,1,1,5,0,0,0,0,0,33,0,0,0,0,1,0,0,1,19,0,0,0,0,0,0,1,0,1,0,0,0,5,0,7,0,6,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0
44,1,627,2,0.0366721,1,2,1,11,1,8,6,94,8,66,133,29,68,0.0526316,0.0646552,18,2,36,30,1,2,1,1,2,569,15,10,14,10,39,0,1,43,276,0,1,21,11,20,11,42,6,46,6,1,7,110,1,82,0,56,7,0,5,0,0,16,87,1,0,1,3,10,0,13,0,0
39,1,515,2,0.105805,2,8,4,41,1,9,3,84,2,1,17,4,33,0.037037,0.0649351,9,1,26,25,0,0,0,0,0,447,6,11,6,11,29,0,1,29,249,0,1,15,11,15,11,31,9,31,9,1,0,113,5,85,0,53,25,0,4,0,0,12,68,0,0,0,7,16,0,17,0,0
28,1,214,2,0.0,0,0,0,0,2,6,6,49,1,5,12,2,8,0.833333,0.27071799999999996,44,5,1,49,0,0,0,0,0,187,1,4,1,4,6,0,0,6,88,0,0,1,4,1,4,6,0,6,0,0,2,12,6,26,0,18,0,1,8,0,0,13,3,0,0,0,0,0,2,0,1,0
7,1,27,2,0.0,0,0,0,0,0,0,0,1,1,12,12,0,1,0.5,0.190476,4,1,1,4,0,0,0,0,0,21,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,5,1,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0
3,1,80,2,0.0,0,0,0,0,8,0,0,15,1,0,0,0,15,0.0,0.0,0,0,10,0,1,1,0,0,1,78,0,4,0,4,15,0,0,15,30,0,0,0,4,0,4,15,0,15,0,0,0,34,0,0,0,0,0,1,0,0,0,0,33,0,0,0,0,0,0,0,0,0
13,1,71,2,0.0,0,0,0,11,2,0,0,9,1,0,0,0,9,0.1,0.0952381,4,1,9,4,1,1,0,0,1,48,2,4,2,4,9,0,0,9,11,0,0,2,4,2,4,9,0,9,0,0,0,24,4,1,0,0,2,1,0,0,0,2,21,0,0,1,0,0,2,0,0,0
11,1,63,2,0.0,0,0,0,0,1,1,1,10,2,0,0,4,9,0.5,0.19148900000000002,9,3,3,9,0,0,0,0,0,53,1,1,1,1,5,0,1,5,17,0,1,1,1,1,1,5,0,5,0,1,0,11,2,8,0,4,0,0,0,1,0,2,11,0,0,2,0,0,0,0,1,0
3,1,29,2,0.0,0,0,0,0,1,0,0,5,1,0,0,4,9,0.0,0.0,0,0,5,0,2,2,0,0,1,27,1,1,1,0,5,0,0,19,8,0,0,1,1,1,0,5,0,19,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
5,1,83,2,0.0,0,0,0,0,4,2,2,17,1,7,13,0,13,0.0909091,0.09375,6,1,10,6,1,1,3,7,1,79,0,1,0,0,13,0,0,14,25,0,0,0,1,0,0,13,0,14,0,0,0,28,5,7,0,2,0,1,0,0,0,7,27,0,0,0,0,0,1,0,1,0
24,1,46,2,0.712121,1,4,1,11,1,3,2,6,0,2,2,0,3,0.25,0.24,6,1,3,6,0,0,0,0,0,23,1,0,1,0,3,0,0,3,11,0,0,1,0,1,0,3,0,3,0,0,0,20,2,5,0,3,11,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0
24,1,118,2,0.0,0,0,0,0,1,1,1,22,0,0,0,0,19,0.05,0.0740741,6,1,19,6,0,0,0,0,0,95,1,1,1,1,19,1,1,19,23,1,1,1,1,1,1,19,1,19,1,1,0,46,0,1,0,0,0,0,0,0,0,1,41,0,0,0,0,5,0,0,0,0
25,1,39,2,0.0,0,0,0,0,1,0,0,3,0,35,32,0,3,0.25,0.368421,7,1,3,7,0,0,0,0,0,15,1,0,1,0,3,1,0,3,3,1,0,1,0,1,0,3,1,3,1,0,0,11,0,2,0,0,0,0,0,0,0,1,7,0,0,1,0,4,0,0,0,0
164,1,790,2,0.567129,15,123,25,224,3,2,2,125,0,2,1,0,27,0.96,0.423237,251,24,1,306,0,0,0,0,0,627,13,0,13,0,27,0,2,27,365,0,2,13,0,13,0,27,0,27,0,2,0,110,4,197,0,105,73,1,2,6,1,23,23,0,0,2,0,10,0,0,0,0
168,1,1224,2,0.90764,13,250,55,764,1,4,4,139,0,2,2,0,25,0.653846,0.34536500000000003,232,17,9,421,0,0,0,0,0,1057,13,0,13,0,25,0,2,25,648,0,2,13,0,13,0,25,0,25,0,2,0,206,2,52,0,38,156,0,5,4,0,9,33,0,0,2,0,12,0,0,0,0
7,1,82,2,0.0,0,0,0,0,6,2,2,22,1,7,13,2,10,0.22222199999999998,0.09375,6,2,7,6,0,0,0,0,0,76,0,0,0,0,8,0,0,8,35,0,0,0,0,0,0,8,0,8,0,0,0,16,0,15,0,14,0,1,0,0,0,1,15,0,0,0,0,0,0,0,0,0
42,1,169,2,0.0,0,0,0,0,1,1,1,14,0,2,12,0,6,1.0,0.484375,62,7,0,62,0,0,0,0,0,128,5,0,5,0,6,3,0,6,55,3,0,5,0,5,0,6,3,6,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
8,1,12,2,0.0,0,0,0,0,1,0,0,1,0,2,0,0,1,0.5,0.375,3,1,1,3,0,0,0,0,0,5,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
7,1,34,2,0.0,0,0,0,0,1,0,0,2,0,2,4,0,2,0.333333,0.428571,9,1,2,9,0,0,0,0,0,28,0,0,0,0,2,0,0,2,6,0,0,0,0,0,0,2,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
26,1,74,2,0.0,0,0,0,0,2,2,2,6,0,5,6,0,2,1.0,0.470588,24,3,0,24,0,0,0,0,0,49,0,0,0,0,2,0,0,2,18,0,0,0,0,0,0,2,0,2,0,0,0,1,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,26,2,0.0,0,0,0,0,1,0,0,4,0,1,1,0,4,0.0,0.0,0,0,5,0,0,0,0,0,0,20,2,2,2,2,4,0,0,4,4,0,0,2,2,2,2,4,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
28,1,85,2,0.0,0,0,0,0,1,2,2,12,0,3,14,0,5,0.8,0.368421,21,4,1,21,0,0,0,0,0,58,2,0,2,0,5,0,0,5,19,0,0,2,0,2,0,5,0,5,0,0,0,5,0,10,0,8,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0
31,1,100,2,0.0,0,0,0,0,1,2,2,18,0,11,16,0,11,0.08333330000000001,0.157143,11,1,11,11,0,0,0,0,0,70,2,2,2,2,11,2,1,11,30,2,1,2,2,2,2,11,2,11,2,1,0,29,0,12,0,10,0,0,0,0,0,2,25,0,0,0,0,4,0,0,0,0
31,1,106,2,0.0,0,0,0,0,1,2,2,19,0,0,0,0,12,0.07692310000000001,0.16883099999999998,13,1,12,13,0,0,0,0,0,76,3,3,3,3,12,3,2,12,32,3,2,3,3,3,3,12,3,12,3,2,0,31,0,13,0,10,0,0,0,0,0,2,27,0,0,1,0,4,0,0,0,0
12,1,116,2,0.5365850000000001,2,4,4,48,10,0,0,10,1,0,0,2,12,0.0,0.0,0,0,11,0,0,0,0,0,0,105,0,0,0,0,10,0,0,10,42,0,0,0,0,0,0,10,0,10,0,0,1,49,1,10,0,0,25,1,0,0,0,1,23,0,11,0,0,0,0,0,0,0
29,1,306,2,0.9282370000000001,14,48,48,241,4,0,0,7,1,0,0,6,13,0.125,0.0138249,3,1,7,3,0,0,0,0,0,278,2,0,2,0,7,0,1,7,189,0,1,2,0,2,0,7,0,7,0,1,0,68,7,28,0,0,47,1,0,0,0,0,17,0,28,0,0,3,0,0,7,0
8,1,71,2,0.0,0,0,0,0,5,2,2,15,3,33,6,6,18,0.1,0.10204099999999999,5,1,9,5,1,1,2,57,1,64,1,0,1,0,12,0,0,12,16,0,0,1,0,1,0,12,0,12,0,0,0,27,11,8,0,2,0,1,0,0,0,8,25,1,1,1,0,0,0,0,5,0
