Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,LDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,DLOC,PDA,PUA,TCLOC,DIT,NOA,NOC,NOD,NOP,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLS,NM,NOS,NPA,NS,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNM,TNPA,TNS,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Basic Rules,Brace Rules,Clone Metric Rules,Cohesion Metric Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Design Rules,Documentation Metric Rules,Inheritance Metric Rules,JUnit Rules,Naming Rules,Optimization Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Number of bugs
14,1,168,2,0.0,0,0,0,0,8,1,1,11,0,1,1,0,8,1.0,0.35461,45,9,0,50,0,0,0,0,0,155,0,0,0,0,8,0,0,8,76,0,0,0,0,0,0,8,0,8,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32,1,241,2,0.543974,5,35,8,113,1,8,2,34,2,6,1,2,3,0.5,0.0646766,4,1,1,13,1,1,0,0,1,210,3,0,3,0,1,0,0,1,161,0,0,3,0,3,0,1,0,1,0,0,0,27,0,0,0,0,13,0,3,0,0,0,5,0,0,0,0,6,0,0,0,0
43,1,174,2,0.0,0,0,0,0,1,2,2,15,1,7,104,4,14,0.5,0.20689699999999997,24,5,5,24,1,1,0,0,1,132,7,20,6,3,10,0,0,93,52,0,13,7,20,6,3,10,0,93,0,13,0,20,1,1,0,0,0,0,0,0,0,2,15,0,0,0,0,5,0,0,0,0
31,1,54,2,0.0,0,0,0,0,1,0,0,2,0,1,4,0,2,1.0,0.625,15,3,0,15,0,0,0,0,0,24,1,0,1,0,2,0,0,2,2,0,0,1,0,1,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
55,1,489,2,0.0,0,0,0,0,1,0,0,83,0,7,11,0,83,0.047619,0.0656934,18,4,80,18,0,0,1,1,0,435,1,17,1,17,83,0,13,83,83,0,13,1,17,1,17,83,0,83,0,13,0,185,0,2,0,0,0,0,0,0,1,0,163,0,0,2,0,21,0,0,0,0
28,1,42,2,0.0,0,0,0,0,1,0,0,1,9,0,0,2,3,0.0,0.0,0,0,2,0,0,0,0,0,0,15,0,0,0,0,1,0,0,1,11,0,0,0,0,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
31,1,51,2,0.0,0,0,0,0,2,0,0,2,1,1,0,2,4,0.0,0.0,0,0,3,0,0,0,0,0,0,21,0,0,0,0,2,0,0,2,13,0,0,0,0,0,0,2,0,2,0,0,0,8,0,11,0,0,0,1,0,0,0,2,7,0,9,0,0,0,0,0,0,0
26,1,1172,2,0.5630390000000001,22,117,47,577,34,2,2,123,1,1,0,21,82,0.350877,0.07237510000000001,24,20,37,71,0,0,0,0,0,1147,0,0,0,0,61,0,0,61,732,0,0,0,0,0,0,61,0,61,0,0,3,342,5,247,3,0,208,1,1,0,1,0,123,0,249,0,0,8,0,2,0,0
29,1,46,2,0.0,0,0,0,0,2,0,0,2,1,1,0,2,4,0.0,0.0,0,0,3,0,0,0,0,0,0,18,0,0,0,0,2,0,0,2,10,0,0,0,0,0,0,2,0,2,0,0,0,8,0,9,0,0,0,1,0,0,0,0,7,0,9,0,0,0,0,0,0,0
28,1,175,2,0.0,0,0,0,0,1,1,1,21,2,1,0,3,23,0.0,0.0,0,0,19,0,0,0,0,0,0,147,0,0,0,0,20,0,0,20,67,0,0,8,5,1,0,20,0,33,0,6,0,47,18,0,0,0,0,0,0,0,0,0,46,0,18,0,0,1,0,0,0,0
28,1,185,2,0.0391595,1,1,1,10,1,1,1,23,2,1,0,3,24,0.0,0.0,0,0,19,0,0,0,0,0,0,157,0,0,0,0,21,0,0,21,74,0,0,8,5,1,0,21,0,34,0,6,0,63,18,1,0,0,13,0,0,0,0,1,48,0,18,0,0,2,0,0,0,0
28,1,157,2,0.638158,3,6,6,96,1,1,1,9,2,1,0,3,11,0.0,0.0,0,0,7,0,0,0,0,0,0,129,0,0,0,0,8,0,0,8,31,0,0,8,5,1,0,8,0,21,0,6,0,70,6,0,0,0,48,0,0,0,0,0,22,0,6,0,0,0,0,0,0,0
28,1,329,2,0.020078400000000003,1,1,1,10,1,1,1,42,2,1,0,3,43,0.0,0.0,0,0,38,0,0,0,0,0,0,301,4,0,4,0,40,0,0,40,131,0,0,12,5,5,0,40,0,53,0,6,0,103,37,1,0,0,13,0,0,0,0,1,86,0,37,0,0,4,0,0,0,0
50,1,165,2,0.0,0,0,0,0,1,3,3,20,0,7,96,0,6,1.0,0.33913000000000004,38,4,0,39,0,0,0,0,0,116,3,0,3,0,6,0,0,6,52,0,0,3,0,3,0,6,0,6,0,0,0,8,0,5,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0
33,1,109,2,0.0,0,0,0,0,1,18,2,24,0,5,5,0,2,0.0,0.0,0,0,3,0,0,0,0,0,0,77,2,0,2,0,2,0,0,2,53,0,0,2,0,2,0,2,0,2,0,0,0,10,0,1,0,0,0,0,3,0,0,1,7,0,0,0,0,0,0,0,0,0
15,1,48,2,0.561224,3,3,3,18,1,1,1,2,8,0,0,16,17,0.0,0.0,0,0,2,0,0,0,0,0,0,34,0,0,0,0,1,0,0,1,27,0,0,0,0,0,0,1,0,1,0,0,0,18,0,1,0,0,12,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0
55,1,231,2,0.294058,4,4,4,50,1,7,2,20,16,1,1,32,35,0.0,0.019108299999999998,0,0,2,3,0,0,0,0,0,173,0,0,0,0,3,0,0,3,148,0,0,0,0,0,0,4,0,4,0,0,0,33,0,5,0,0,12,0,3,0,3,1,14,0,0,0,0,1,0,0,0,0
38,1,72,2,0.330049,1,1,1,11,1,0,0,1,9,0,0,18,19,0.0,0.0,0,0,2,0,0,0,0,0,0,35,0,0,0,0,1,0,0,1,26,0,0,0,0,0,0,1,0,1,0,0,0,17,0,1,0,0,11,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0
49,1,153,2,0.507826,4,4,4,50,1,2,2,6,13,0,0,21,23,0.0,0.0319149,0,0,2,3,0,0,0,0,0,105,0,0,0,0,2,0,0,2,83,0,0,0,0,0,0,2,0,2,0,0,0,22,0,1,0,0,12,0,0,0,2,1,7,0,0,0,0,1,0,0,0,0
44,1,84,2,0.504762,2,2,2,17,1,1,1,2,6,0,0,14,15,0.5,0.2,7,1,1,7,0,0,0,0,0,32,0,0,0,0,1,0,0,1,24,0,0,9,6,1,0,2,0,12,0,0,0,23,0,1,0,0,12,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0
34,1,98,2,0.0,0,0,0,0,1,2,2,5,7,0,0,15,16,0.0,0.0169492,0,0,2,1,0,0,0,0,0,65,0,0,0,0,1,0,0,1,54,0,0,0,0,0,0,1,0,1,0,0,0,6,0,1,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0
16,1,67,2,0.0,0,0,0,0,1,2,2,5,8,0,0,24,25,0.0,0.0,0,0,2,0,0,0,0,0,0,52,0,0,0,0,1,0,0,1,45,0,0,0,0,0,0,1,0,1,0,0,0,6,0,1,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0
36,1,68,2,0.714286,2,3,2,21,1,1,1,2,8,0,0,16,17,0.0,0.0,0,0,2,0,0,0,0,0,0,33,0,0,0,0,1,0,0,1,26,0,0,0,0,0,0,1,0,1,0,0,0,18,0,1,0,0,12,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0
33,1,64,2,0.715847,1,2,1,19,1,1,1,2,5,0,0,13,14,0.0,0.0,0,0,2,0,0,0,0,0,0,32,0,0,0,0,1,0,0,1,25,0,0,0,0,0,0,1,0,1,0,0,0,18,0,1,0,0,12,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0
37,1,105,2,0.355014,1,2,1,19,1,1,1,2,5,0,0,13,14,0.0,0.0,0,0,2,0,0,0,0,0,0,40,0,0,0,0,1,0,0,1,30,0,0,16,11,2,0,4,0,41,0,6,0,33,0,3,0,0,12,0,0,0,1,2,20,0,0,0,0,0,0,0,0,0
12,1,51,2,0.325243,1,1,1,11,1,1,1,2,6,0,0,15,16,0.0,0.0,0,0,2,0,0,0,0,0,0,40,0,0,0,0,1,0,0,1,33,0,0,0,0,0,0,1,0,1,0,0,0,17,0,1,0,0,11,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0
43,1,109,2,0.9883379999999999,8,10,8,63,1,1,1,2,13,0,0,23,24,0.0,0.0,0,0,2,0,0,0,0,0,0,47,0,0,0,0,1,0,0,1,37,0,0,1,0,1,0,3,0,3,0,0,0,52,0,3,0,0,35,0,0,0,2,2,15,0,0,0,1,0,0,0,0,0
46,1,129,2,0.470588,4,6,4,37,1,1,1,2,14,0,0,23,24,0.0,0.0,0,0,2,0,0,0,0,0,0,50,0,0,0,0,1,0,0,1,38,0,0,2,0,2,0,4,0,4,0,0,0,34,0,6,0,0,12,0,0,0,2,2,20,0,0,0,1,0,0,0,0,0
44,1,107,2,0.638037,4,4,4,39,1,0,0,1,13,0,0,23,24,0.0,0.0,0,0,2,0,0,0,0,0,0,44,0,0,0,0,1,0,0,1,33,0,0,1,0,1,0,3,0,3,0,0,0,52,0,3,0,0,35,0,0,0,2,2,15,0,0,0,1,0,0,0,0,0
43,1,105,2,0.676375,4,5,4,35,1,1,1,2,13,0,0,23,24,0.0,0.0,0,0,2,0,0,0,0,0,0,44,0,0,0,0,1,0,0,1,34,0,0,1,0,1,0,3,0,3,0,0,0,29,0,3,0,0,12,0,0,0,2,2,15,0,0,0,1,0,0,0,0,0
33,1,63,2,0.97546,4,5,4,27,1,1,1,2,6,0,0,14,15,0.0,0.0,0,0,2,0,0,0,0,0,0,31,0,0,0,0,1,0,0,1,24,0,0,0,0,0,0,1,0,1,0,0,0,18,0,1,0,0,12,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0
48,1,147,2,0.16991199999999998,2,2,2,14,1,3,3,4,11,0,0,17,18,0.0,0.0,0,0,2,0,0,0,0,0,0,79,0,0,0,0,1,0,0,1,70,0,0,1,0,1,0,3,0,3,0,0,0,27,0,3,0,0,9,0,0,0,2,1,15,0,0,0,1,1,0,0,0,0
45,1,182,2,0.286213,2,2,2,26,1,0,0,10,11,15,14,12,22,0.0,0.0291262,0,0,9,3,0,0,1,1,0,138,8,6,8,6,10,0,0,10,70,0,0,8,6,8,6,10,0,10,0,0,0,39,0,0,0,0,12,0,0,0,2,0,23,0,0,0,0,2,0,0,0,0
35,1,162,2,0.0,0,0,0,0,1,3,3,23,0,3,17,0,6,0.857143,0.25,30,6,1,30,0,0,0,0,0,128,3,3,3,3,6,0,0,6,57,0,0,3,3,3,3,6,0,6,0,0,0,6,0,4,0,0,0,0,1,0,0,4,5,0,0,0,0,0,0,0,0,0
26,1,32,2,0.0,0,0,0,0,1,0,0,1,1,1,1,0,1,0.0,0.0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
29,1,187,2,0.318302,1,4,4,40,14,0,0,14,1,1,0,5,19,0.0,0.0,0,0,15,0,0,0,0,0,0,159,0,0,0,0,14,0,0,14,101,0,0,0,0,0,0,14,0,14,0,0,0,61,0,36,0,0,29,1,0,0,0,0,31,0,36,0,0,0,0,0,0,0
36,1,600,2,0.333875,7,46,9,99,1,4,4,79,9,14,35,20,53,0.8620690000000001,0.322581,145,25,4,159,2,3,0,0,1,557,19,12,19,11,33,0,6,34,183,0,6,19,12,19,11,34,0,35,0,6,0,63,1,7,2,0,32,0,3,0,1,4,17,0,0,1,0,10,0,0,0,0
37,1,305,2,0.363148,2,20,4,86,2,6,5,48,7,6,4,11,15,0.333333,0.062146900000000005,6,1,2,21,1,1,0,0,1,183,0,0,0,0,4,0,0,4,122,0,0,11,0,11,0,6,0,6,0,0,0,61,0,11,1,0,31,1,8,3,0,7,16,0,0,0,0,5,0,0,0,0
43,1,126,2,0.0,0,0,0,0,1,5,3,16,6,11,15,3,4,1.0,0.21739099999999997,20,2,0,20,0,0,0,0,0,84,0,0,0,0,1,0,0,1,54,0,0,0,0,0,0,1,0,1,0,0,0,6,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0
41,1,333,2,0.262681,1,12,2,40,1,4,4,41,7,30,48,15,27,0.727273,0.24615399999999998,52,8,3,64,2,2,1,1,1,293,23,13,7,2,12,0,4,39,135,0,15,23,13,7,2,12,0,39,0,15,0,28,0,3,0,0,11,0,3,0,0,3,11,0,0,0,0,3,0,0,0,0
36,1,632,2,0.35718099999999997,7,52,9,178,1,6,5,89,8,26,72,13,39,0.708333,0.205589,81,17,7,115,2,4,3,3,2,581,13,13,9,9,26,0,5,38,273,0,8,16,13,12,9,26,3,38,3,8,0,69,0,5,1,0,24,0,7,0,0,4,23,1,0,0,0,14,0,0,0,0
30,1,133,2,0.0,0,0,0,0,1,0,0,10,2,5,10,5,15,0.909091,0.528736,46,10,1,46,1,1,0,0,1,104,2,3,2,3,10,0,2,10,14,0,2,2,3,2,3,10,0,10,0,2,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
39,1,686,2,0.368061,8,63,12,216,1,5,5,108,6,6,28,11,36,0.666667,0.166375,73,14,7,95,2,4,2,2,2,648,14,11,10,7,25,0,3,37,340,0,6,14,11,10,7,25,0,37,0,6,0,82,1,1,0,0,40,0,6,0,0,2,25,1,0,0,0,10,0,0,0,0
34,1,442,2,0.512915,7,46,9,99,1,4,4,60,5,24,31,12,38,0.782609,0.330303,105,18,5,118,2,3,0,0,1,401,14,9,14,8,26,0,3,27,123,0,3,14,9,14,8,27,0,28,0,3,0,55,0,6,2,0,32,0,3,0,0,3,15,0,0,1,0,5,0,0,0,0
45,1,350,2,0.0,0,0,0,0,6,3,2,35,3,11,6,5,17,0.3,0.208696,38,3,7,73,0,0,0,0,0,276,11,1,11,1,12,0,0,12,116,0,0,11,1,11,1,15,0,15,0,0,0,14,0,10,0,5,0,1,0,0,0,4,10,0,0,0,1,3,0,0,0,0
32,1,80,2,0.0,0,0,0,0,3,1,1,7,3,12,12,0,5,0.5,0.357143,14,3,3,15,1,1,0,0,1,49,2,1,2,1,5,0,1,5,8,0,1,2,1,2,1,5,0,5,0,1,0,7,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0
35,1,251,2,0.0,0,0,0,0,1,2,2,23,4,51,51,3,19,1.0,0.445783,74,14,0,82,1,1,2,3,1,210,16,11,9,6,16,0,5,29,41,0,11,16,11,9,6,17,0,30,0,11,0,6,4,4,0,0,0,0,0,0,0,4,2,0,0,0,0,4,0,0,0,0
41,1,151,2,0.147059,1,3,1,13,2,2,2,14,2,6,8,2,7,0.8,0.262626,22,4,1,26,1,1,0,0,1,111,5,1,5,1,5,0,1,5,46,0,1,5,1,5,1,5,0,5,0,1,0,17,0,2,0,0,9,1,0,0,0,2,7,0,0,0,0,0,0,0,0,0
36,1,129,2,0.0,0,0,0,0,5,1,1,13,2,12,10,2,12,0.363636,0.276316,18,4,7,21,0,0,0,0,0,94,3,1,3,1,10,0,1,10,20,0,1,3,1,3,1,10,0,10,0,1,0,10,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0
39,1,205,2,0.354898,2,9,3,45,1,3,3,20,2,11,26,2,8,1.0,0.288591,32,6,0,43,0,0,1,1,0,167,7,2,7,2,6,0,2,6,67,0,2,7,2,7,2,6,0,6,0,2,0,25,0,1,0,0,18,0,0,0,0,1,6,0,0,0,0,1,0,0,0,0
36,1,132,2,0.0,0,0,0,0,3,2,2,12,3,49,118,2,11,0.777778,0.358025,29,7,2,29,1,1,0,0,1,97,4,3,3,3,9,0,2,9,22,0,2,4,3,3,3,9,0,9,0,2,0,8,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0
36,1,72,2,0.0,0,0,0,0,4,1,1,5,1,33,3,1,5,0.5,0.264706,9,2,2,9,0,0,0,0,0,37,1,0,1,0,4,0,0,4,10,0,0,1,0,1,0,4,0,4,0,0,0,8,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0
35,1,182,2,0.0,0,0,0,0,0,0,0,17,2,12,17,0,17,1.0,0.698276,81,18,0,81,0,0,3,8,0,148,4,6,4,6,17,0,3,17,6,0,3,4,6,4,6,17,0,17,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
30,1,77,2,0.0,0,0,0,0,1,0,0,7,4,2,2,6,13,0.25,0.21052600000000002,8,2,6,8,2,3,0,0,1,48,1,2,1,1,7,0,0,8,7,0,0,1,2,1,1,7,0,8,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
32,1,295,2,0.6977949999999999,4,14,12,148,1,1,1,16,10,1,0,25,38,0.0,0.0,0,0,13,0,0,0,0,0,0,247,0,0,0,0,13,0,0,13,191,0,0,2,0,2,0,15,0,15,0,0,0,94,1,105,0,0,58,0,0,1,0,0,36,0,105,0,0,0,0,0,0,0
28,1,561,2,0.11735899999999999,1,4,4,52,1,2,2,45,4,1,0,10,52,0.0,0.0,0,0,37,0,0,0,0,0,0,534,4,0,4,0,42,0,1,42,351,0,1,4,0,4,0,42,0,42,0,1,0,117,35,29,0,0,26,0,0,0,0,0,87,0,43,21,0,4,0,0,0,0
28,1,172,2,0.852197,4,10,10,112,4,0,0,4,7,1,0,2,6,0.0,0.0,0,0,5,0,0,0,0,0,0,145,0,0,0,0,4,0,0,4,103,0,0,0,0,0,0,4,0,4,0,0,0,38,0,56,0,0,26,1,0,0,0,0,11,0,56,0,0,0,0,0,0,0
40,1,471,2,0.9201229999999999,6,24,24,365,16,0,0,16,7,1,0,19,35,0.0,0.0,0,0,17,0,0,0,0,0,0,432,0,0,0,0,16,0,0,16,335,0,0,0,0,0,0,16,0,16,0,0,0,128,6,173,0,0,91,1,0,0,0,0,35,0,178,0,0,1,0,1,0,0
41,1,578,2,0.9392309999999999,28,51,49,440,1,2,2,32,15,3,0,22,53,0.0,0.014319799999999997,2,0,27,7,0,0,0,0,0,513,3,0,3,0,31,0,1,31,340,0,1,17,13,4,0,33,0,71,0,9,0,282,0,37,0,0,202,0,0,0,1,1,75,0,36,0,0,4,0,0,0,0
40,1,497,2,0.980144,24,46,44,390,1,2,2,28,14,3,0,20,47,0.0,0.00561798,2,0,24,3,0,0,0,0,0,433,3,0,3,0,27,0,1,27,289,0,1,17,13,4,0,29,0,67,0,9,0,259,0,30,0,0,188,0,0,0,1,1,67,0,29,0,0,3,0,0,0,0
44,1,899,2,0.7677069999999999,27,85,83,552,1,2,2,51,14,3,0,34,84,0.0,0.00879765,2,0,44,7,0,0,0,0,0,830,4,0,4,0,50,0,1,50,564,0,1,19,11,5,0,52,0,89,0,7,0,360,1,72,0,0,238,0,0,0,3,2,113,0,71,0,0,6,0,0,0,0
32,1,227,2,0.385104,2,5,5,57,1,0,0,8,9,1,0,24,32,0.0,0.0,0,0,8,0,0,0,0,0,0,187,0,0,0,0,8,0,0,8,144,0,0,1,0,1,0,9,0,9,0,0,0,52,1,77,0,0,25,0,0,0,3,0,24,0,78,0,0,0,0,0,0,0
33,1,171,2,0.0,0,0,0,0,1,0,0,1,10,1,0,16,17,0.0,0.0,0,0,2,0,0,0,0,0,0,84,0,0,0,0,1,0,0,1,67,0,0,9,0,9,0,5,0,5,0,0,0,22,0,28,0,0,0,0,0,9,1,0,16,0,19,0,0,5,0,0,0,0
28,1,71,2,0.0,0,0,0,0,1,0,0,5,2,1,0,5,10,0.0,0.0,0,0,5,0,0,0,0,0,0,44,2,0,2,0,5,0,1,5,18,0,1,2,0,2,0,5,0,5,0,1,0,13,0,8,0,0,0,0,0,0,0,0,13,0,8,0,0,0,0,0,0,0
26,1,48,2,0.0,0,0,0,0,1,0,0,1,17,1,1,0,1,0.0,0.0,0,0,2,0,0,0,0,0,0,23,0,0,0,0,1,0,0,1,19,0,0,0,0,0,0,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0
36,1,208,2,0.85103,3,10,9,123,1,2,2,8,7,1,0,14,21,0.0,0.137255,2,0,5,15,0,0,0,0,0,136,0,0,0,0,7,0,0,7,68,0,0,17,11,1,0,11,0,38,0,11,0,85,0,6,0,0,52,1,0,0,0,0,31,0,6,0,0,1,0,0,0,0
42,1,174,2,0.39255500000000004,3,5,3,45,1,2,2,8,11,2,0,14,21,0.0,0.023529400000000002,2,0,5,3,0,0,0,0,0,100,2,0,2,0,7,0,1,7,57,0,1,3,0,3,0,11,0,11,0,1,0,68,4,3,0,0,30,0,0,0,1,1,37,0,6,0,0,0,0,0,0,0
29,1,89,2,0.0,0,0,0,0,2,1,1,3,7,1,0,16,18,0.0,0.07692310000000001,0,0,3,4,0,0,0,0,0,61,0,0,0,0,2,0,0,2,40,0,0,0,0,0,0,2,0,2,0,0,0,9,0,6,0,0,0,1,0,0,1,0,7,0,6,0,0,0,0,0,0,0
41,1,350,2,0.757358,8,16,14,197,1,2,2,21,12,2,0,18,38,0.0,0.0366972,2,0,17,9,0,0,0,0,0,262,2,0,2,0,20,0,0,20,160,0,0,13,2,6,0,25,0,31,0,2,0,187,6,23,0,0,120,0,0,1,1,0,65,0,28,0,0,1,0,0,0,0
32,1,71,2,0.0,0,0,0,0,2,2,2,4,4,1,0,7,9,0.0,0.0,0,0,3,0,0,0,0,0,0,40,0,0,0,0,2,0,0,2,33,0,0,0,0,0,0,2,0,2,0,0,0,8,0,5,0,0,0,1,0,0,0,0,7,0,5,0,0,0,0,0,0,0
11,1,82,2,0.346154,2,2,2,29,1,0,0,2,2,1,0,2,4,0.0,0.0,0,0,2,0,0,0,0,0,0,16,1,0,1,0,2,0,1,2,4,0,1,5,6,1,3,13,0,19,0,4,0,80,1,9,0,0,47,1,0,0,0,9,32,0,1,0,0,0,0,0,0,0
32,1,113,2,0.0,0,0,0,0,1,0,0,1,3,2,0,9,10,0.0,0.0,0,0,2,0,0,0,0,0,0,41,1,0,1,0,1,0,0,1,28,0,0,1,2,1,1,7,0,8,0,0,0,21,0,17,0,0,0,1,0,1,0,0,20,0,16,0,0,0,0,0,0,0
34,1,52,2,0.0,0,0,0,0,2,0,0,2,0,0,0,0,2,0.666667,0.578947,7,2,1,11,0,0,0,0,0,19,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
219,2,304,3,0.5261319999999999,1,7,1,33,1,4,4,9,4,1,1,5,7,0.666667,0.131579,10,2,1,10,1,1,0,0,1,86,11,0,11,0,2,0,0,2,39,0,0,11,0,11,0,2,0,2,0,0,0,21,0,5,0,0,12,0,2,1,0,4,5,0,0,0,0,2,0,0,0,0
33,2,41,3,0.0,0,0,0,0,1,0,0,1,3,1,0,0,1,0.0,0.0,0,0,2,0,1,1,0,0,1,9,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
34,2,88,3,0.0,0,0,0,0,1,0,0,4,3,1,1,0,4,0.0,0.0,0,0,5,0,1,1,0,0,1,55,9,0,9,0,4,0,0,4,17,0,0,9,0,9,0,4,0,4,0,0,0,14,0,15,0,0,0,0,0,9,0,0,11,0,6,0,0,3,0,0,0,0
