Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,LDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,DLOC,PDA,PUA,TCLOC,DIT,NOA,NOC,NOD,NOP,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLS,NM,NOS,NPA,NS,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNM,TNPA,TNS,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Basic Rules,Brace Rules,Clone Metric Rules,Cohesion Metric Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Design Rules,Documentation Metric Rules,Inheritance Metric Rules,JUnit Rules,Naming Rules,Optimization Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Number of bugs
26,1,189,2,0.0,0,0,0,0,1,1,1,21,3,0,0,12,27,1.0,0.655844,101,16,0,101,0,0,0,0,0,160,3,0,3,0,15,0,0,15,26,0,0,3,0,3,0,16,0,16,0,0,0,5,0,7,0,5,0,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0
29,1,183,2,0.0,0,0,0,0,3,4,4,30,3,0,0,5,18,1.0,0.49375,79,11,0,79,1,1,0,0,1,155,9,1,1,0,13,0,0,19,52,0,0,9,1,1,0,13,0,19,0,0,0,7,2,12,0,6,0,1,2,2,0,3,4,0,0,1,0,0,0,0,0,0
136,1,164,2,0.0,0,0,0,0,1,0,0,4,1,0,0,0,4,1.0,0.933775,141,2,0,141,1,1,0,0,1,29,15,8,1,1,4,0,1,60,3,0,4,15,8,1,1,4,0,60,0,4,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
39,1,69,2,0.0,0,0,0,0,1,0,0,4,1,0,0,0,4,0.5,0.727273,40,1,1,40,1,1,0,0,1,31,16,8,2,1,4,0,1,60,4,0,4,16,8,2,1,4,0,60,0,4,0,6,0,1,0,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,0,0
163,1,1419,2,0.0332536,1,5,1,22,4,9,7,340,5,7,82,2,39,1.0,0.42889700000000003,529,27,0,570,0,0,0,0,0,1205,34,3,34,3,37,0,0,37,534,0,0,40,3,40,3,53,0,53,0,0,1,123,6,365,1,191,20,4,26,37,0,138,57,0,0,0,0,16,3,0,1,0
15,1,341,2,0.390789,4,14,4,68,1,11,7,38,3,4,12,2,9,1.0,0.36715,62,1,0,155,0,0,4,4,0,282,8,1,8,1,7,0,0,7,79,0,0,27,1,27,1,12,0,12,0,0,2,59,7,57,1,15,30,0,5,17,0,19,17,0,0,8,0,7,5,0,1,0
64,1,1468,2,0.512725,10,103,19,386,3,7,6,220,3,4,6,6,64,0.714286,0.5244300000000001,531,25,10,670,0,0,0,0,0,1260,9,3,9,3,58,0,0,58,384,0,0,19,3,19,3,77,0,87,0,0,5,255,11,170,5,84,139,3,20,36,0,42,83,0,0,8,0,10,6,0,3,0
380,1,744,2,0.407012,3,15,3,49,2,3,3,48,1,2,0,2,26,1.0,0.7903,553,18,0,554,1,1,0,0,1,356,19,12,5,5,24,0,2,80,76,0,5,19,12,5,5,25,0,81,0,5,1,46,8,41,1,14,34,1,0,8,0,23,6,0,0,0,0,5,3,0,1,0
123,1,3427,2,0.322606,33,176,35,562,3,10,10,558,10,7,16,27,97,1.0,0.488271,1233,35,0,1645,0,0,0,0,0,2836,80,13,80,13,70,1,0,70,984,1,0,139,21,125,14,100,1,156,1,4,10,358,19,638,5,262,210,1,59,112,1,256,58,0,0,7,0,29,17,1,2,0
183,1,1509,2,0.47762200000000005,16,91,16,311,10,9,8,199,7,10,24,21,80,0.941176,0.5439390000000001,706,32,2,744,0,0,7,7,0,1252,14,8,14,8,59,0,4,59,370,0,4,26,32,26,11,76,0,244,0,16,6,224,16,188,3,110,122,4,14,25,1,51,62,0,0,3,0,21,15,0,1,0
23,1,121,2,0.524752,1,4,1,18,1,3,3,9,2,5,1,3,9,1.0,0.657407,68,4,0,71,0,0,0,0,0,99,2,2,2,2,6,0,0,6,15,0,0,2,2,2,2,6,0,6,0,0,0,14,2,4,0,2,12,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0
56,1,1353,2,0.0582077,1,5,1,22,4,7,6,173,4,3,6,10,51,0.75,0.617117,622,18,6,752,1,1,1,1,1,1088,16,2,16,2,41,0,0,41,262,0,0,29,2,29,2,56,0,56,0,0,6,88,10,181,4,98,20,1,16,26,0,50,40,0,0,8,0,11,8,0,1,0
232,1,1164,2,0.06447119999999999,1,5,1,22,1,6,5,134,2,1,1,3,40,1.0,0.601518,599,22,0,638,0,0,0,0,0,865,21,7,21,7,37,0,0,37,239,0,0,30,7,30,7,41,0,41,0,0,1,67,6,119,1,75,20,0,10,11,0,33,27,0,0,1,0,10,3,0,1,0
136,1,164,2,0.0,0,0,0,0,1,0,0,4,1,0,0,0,4,1.0,0.933775,141,2,0,141,1,1,0,0,1,29,15,8,1,1,4,0,1,60,3,0,4,15,8,1,1,4,0,60,0,4,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
39,1,68,2,0.0,0,0,0,0,1,0,0,4,1,0,0,0,4,0.5,0.722222,39,1,1,39,1,1,0,0,1,30,16,8,2,1,4,0,1,60,4,0,4,16,8,2,1,4,0,60,0,4,0,6,0,1,0,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,0,0
35,1,197,2,0.0,0,0,0,0,5,2,2,18,0,28,42,0,9,1.0,0.6331359999999999,102,8,0,107,0,0,0,0,0,160,15,0,15,0,9,0,1,9,31,0,1,15,0,15,0,10,0,10,0,1,0,10,8,21,0,14,0,1,0,1,0,2,7,0,0,4,0,2,0,0,0,0
150,5,153,6,0.0,0,0,0,0,0,0,0,1,0,18,4,0,1,1.0,0.9215690000000001,46,1,0,47,0,0,0,0,0,4,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
228,5,265,6,0.0,0,0,0,0,1,3,2,13,2,1,2,0,3,0.333333,0.208333,7,1,2,10,1,1,0,0,1,38,5,0,5,0,3,0,0,3,22,0,0,5,0,5,0,3,0,3,0,0,0,9,0,16,0,8,0,0,0,5,0,3,9,0,0,0,0,0,0,0,0,0
410,5,415,6,0.0,0,0,0,0,1,0,0,3,2,7,0,1,4,0.25,0.14285699999999998,1,1,3,1,1,2,7,7,2,6,14,8,0,1,3,0,1,60,2,0,4,14,8,0,1,3,0,60,0,4,0,10,2,1,0,0,0,0,0,0,0,3,9,1,0,0,0,0,0,0,0,0
417,5,437,6,0.0,0,0,0,0,1,2,2,5,2,4,8,1,3,0.0,0.0,0,0,2,0,2,3,0,0,1,21,17,8,3,0,2,0,0,61,11,0,4,17,8,3,0,2,0,61,0,4,0,9,1,4,0,0,0,0,0,2,0,2,7,0,0,0,0,2,1,0,0,0
439,5,460,6,0.0,0,0,0,0,1,2,2,5,3,1,2,2,4,0.0,0.0,0,0,2,0,2,3,0,0,1,22,17,8,3,0,2,0,0,61,13,0,4,17,8,3,0,2,0,61,0,4,0,9,1,4,0,0,0,0,0,2,0,2,7,0,0,0,0,2,1,0,0,0
462,5,485,6,0.0,0,0,0,0,1,2,2,5,3,3,4,2,4,0.0,0.0,0,0,2,0,2,3,0,0,1,24,18,8,4,0,2,0,0,61,14,0,4,18,8,4,0,2,0,61,0,4,0,9,1,5,0,0,0,0,0,3,0,2,7,0,0,0,0,2,1,0,0,0
487,5,512,6,0.0,0,0,0,0,1,2,2,5,3,2,2,2,4,0.0,0.0,0,0,2,0,2,3,0,0,1,26,19,8,5,0,2,0,0,61,15,0,4,19,8,5,0,2,0,61,0,4,0,9,1,6,0,0,0,0,0,4,0,2,7,0,0,0,0,2,1,0,0,0
514,5,536,6,0.0,0,0,0,0,1,2,2,5,3,3,4,2,4,0.0,0.0,0,0,2,0,2,3,0,0,1,23,18,8,4,0,2,0,0,61,12,0,4,18,8,4,0,2,0,61,0,4,0,9,1,5,0,0,0,0,0,3,0,2,7,0,0,0,0,2,1,0,0,0
538,5,562,6,0.0,0,0,0,0,1,2,2,5,3,2,2,2,4,0.0,0.0,0,0,2,0,2,3,0,0,1,25,19,8,5,0,2,0,0,61,13,0,4,19,8,5,0,2,0,61,0,4,0,9,1,6,0,0,0,0,0,4,0,2,7,0,0,0,0,2,1,0,0,0
564,5,603,6,0.0,0,0,0,0,1,3,3,9,4,2,2,3,5,0.0,0.0,0,0,2,0,2,3,0,0,1,40,18,8,4,0,2,0,0,61,25,0,4,18,8,4,0,2,0,61,0,4,0,9,2,9,0,3,0,0,0,4,0,2,7,0,0,0,0,2,1,1,0,0
613,5,617,6,0.0,0,0,0,0,0,0,0,1,1,2,17,0,1,1.0,0.583333,7,1,0,7,0,0,0,0,0,5,2,0,2,0,1,0,0,1,1,0,0,2,0,2,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
620,5,621,6,0.0,0,0,0,0,0,0,0,0,0,18,0,0,0,1.0,0.333333,1,1,0,1,0,0,16,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
623,5,671,6,0.465438,3,13,3,25,1,4,4,13,5,1,1,3,5,0.0,0.0,0,0,2,0,1,1,0,0,1,49,5,0,5,0,2,0,0,2,27,0,0,5,0,5,0,2,0,2,0,0,0,22,1,9,0,3,12,0,3,4,0,2,7,0,0,0,0,0,1,0,0,0
673,5,720,6,0.458937,3,13,3,24,1,4,4,13,5,1,1,3,5,0.0,0.0,0,0,2,0,1,1,0,0,1,48,5,0,5,0,2,0,0,2,26,0,0,5,0,5,0,2,0,2,0,0,0,22,1,9,0,3,12,0,3,4,0,2,7,0,0,0,0,0,1,0,0,0
722,5,764,6,0.41714300000000004,3,16,3,19,1,4,4,13,4,1,1,2,4,0.0,0.0,0,0,2,0,1,1,0,0,1,43,5,0,5,0,2,0,0,2,22,0,0,5,0,5,0,2,0,2,0,0,0,22,1,10,0,4,12,0,3,4,0,2,7,0,0,0,0,0,1,0,0,0
766,5,830,6,0.47524799999999995,3,13,3,33,1,4,4,17,5,1,1,3,5,0.0,0.0,0,0,2,0,1,1,0,0,1,65,6,0,6,0,2,0,0,2,38,0,0,6,0,6,0,2,0,2,0,0,0,23,1,12,0,4,12,0,3,6,0,2,7,0,0,0,0,1,1,0,0,0
832,5,895,6,0.47098999999999996,3,13,3,32,1,4,4,17,5,1,1,3,5,0.0,0.0,0,0,2,0,1,1,0,0,1,64,6,0,6,0,2,0,0,2,37,0,0,6,0,6,0,2,0,2,0,0,0,23,1,12,0,4,12,0,3,6,0,2,7,0,0,0,0,1,1,0,0,0
897,5,947,6,0.236842,2,10,2,13,1,4,4,17,4,1,1,2,4,0.0,0.0,0,0,2,0,1,1,0,0,1,51,6,0,6,0,2,0,0,2,27,0,0,6,0,6,0,2,0,2,0,0,0,22,1,14,0,6,11,0,3,6,0,2,7,0,0,0,0,1,1,0,0,0
949,5,979,6,0.0,0,0,0,0,1,2,2,11,3,1,1,1,3,0.0,0.0,0,0,2,0,1,1,0,0,1,31,4,0,4,0,2,0,0,2,16,0,0,4,0,4,0,2,0,2,0,0,0,7,0,9,0,3,0,0,0,4,0,2,7,0,0,0,0,0,0,0,0,0
981,5,1033,6,0.397638,3,13,3,25,1,4,4,15,5,1,1,3,5,0.0,0.0,0,0,2,0,1,1,0,0,1,53,6,0,6,0,2,0,0,2,29,0,0,6,0,6,0,2,0,2,0,0,0,23,1,10,0,3,12,0,3,5,0,2,7,0,0,0,0,1,1,0,0,0
1035,5,1086,6,0.389344,3,13,3,24,1,4,4,15,5,1,1,3,5,0.0,0.0,0,0,2,0,1,1,0,0,1,52,6,0,6,0,2,0,0,2,28,0,0,6,0,6,0,2,0,2,0,0,0,23,1,10,0,3,12,0,3,5,0,2,7,0,0,0,0,1,1,0,0,0
1088,5,1134,6,0.347619,3,16,3,19,1,4,4,15,4,1,1,2,4,0.0,0.0,0,0,2,0,1,1,0,0,1,47,6,0,6,0,2,0,0,2,24,0,0,6,0,6,0,2,0,2,0,0,0,23,1,11,0,4,12,0,3,5,0,2,7,0,0,0,0,1,1,0,0,0
1136,5,1166,6,0.0,0,0,0,0,1,2,2,9,3,1,1,1,3,0.0,0.0,0,0,2,0,1,1,0,0,1,31,4,0,4,0,2,0,0,2,16,0,0,4,0,4,0,2,0,2,0,0,0,7,0,6,0,0,0,0,0,4,0,2,7,0,0,0,0,0,0,0,0,0
1168,5,1203,6,0.0,0,0,0,0,1,3,3,10,4,1,1,2,4,0.0,0.0,0,0,2,0,1,1,0,0,1,36,4,0,4,0,2,0,0,2,18,0,0,4,0,4,0,2,0,2,0,0,0,7,1,7,0,0,0,0,0,4,0,3,7,0,0,0,0,0,1,0,0,0
1205,5,1233,6,0.0,0,0,0,0,1,2,2,7,3,2,2,1,3,0.0,0.0,0,0,2,0,1,1,0,0,1,29,3,0,3,0,2,0,0,2,15,0,0,3,0,3,0,2,0,2,0,0,0,7,0,4,0,0,0,0,0,2,0,2,7,0,0,0,0,0,0,0,0,0
1236,5,1259,6,0.0,0,0,0,0,1,2,2,7,3,1,1,1,3,0.5,0.04,1,1,1,1,1,1,0,0,1,24,3,0,3,0,2,0,0,2,11,0,0,3,0,3,0,2,0,2,0,0,0,7,0,5,0,1,0,0,0,2,0,2,7,0,0,0,0,0,0,0,0,0
1261,5,1299,6,0.217877,1,2,1,10,1,2,2,9,4,1,1,2,4,0.0,0.0,0,0,2,0,1,1,0,0,1,39,4,0,4,0,2,0,0,2,22,0,0,4,0,4,0,2,0,2,0,0,0,18,1,5,0,0,11,0,0,3,0,2,7,0,0,0,0,0,1,0,0,0
1301,5,1378,6,0.0,0,0,0,0,1,5,5,23,7,1,1,6,8,0.0,0.012658200000000001,0,0,2,1,1,1,0,0,1,78,5,0,5,0,2,0,0,2,47,0,0,5,0,5,0,2,0,2,0,0,0,10,1,20,0,9,0,0,3,4,0,7,7,0,0,0,0,0,1,0,0,0
628,5,673,6,0.0,0,0,0,0,1,3,3,20,0,49,14,0,8,0.14285699999999998,0.235294,12,1,6,12,0,0,4,4,0,46,4,2,4,2,8,0,1,8,21,0,1,4,2,4,2,8,0,8,0,1,1,19,0,12,1,2,0,0,0,6,0,3,19,0,0,1,0,0,0,0,0,0
1379,5,1383,6,0.0,0,0,0,0,0,0,0,1,0,1,1,0,1,1.0,0.44444399999999995,4,1,0,4,0,0,0,0,0,5,2,0,2,0,1,0,0,1,1,0,0,2,0,2,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
2167,5,2199,6,0.0,0,0,0,0,1,4,4,15,2,3,1,3,5,1.0,0.138889,4,1,0,5,1,1,0,0,1,33,5,2,1,0,2,0,0,10,20,0,1,5,2,1,0,2,0,10,0,1,1,9,1,14,1,7,0,0,3,2,0,5,6,0,0,0,0,0,0,0,0,0
2204,5,2212,6,0.0,0,0,0,0,1,0,0,2,2,1,2,1,3,1.0,0.272727,3,1,0,3,1,1,0,0,1,9,4,2,0,0,2,0,0,10,2,0,1,4,2,0,0,2,0,10,0,1,0,4,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0
2558,5,2607,6,0.0,0,0,0,0,1,9,3,17,2,2,10,3,6,1.0,0.18867899999999999,8,1,0,10,1,1,0,0,1,50,9,2,5,0,3,0,0,11,28,0,1,9,2,5,0,3,0,11,0,1,1,11,0,22,1,7,0,0,3,9,0,6,8,0,0,0,0,0,0,0,0,0
2618,5,3158,6,0.275991,3,40,6,132,1,9,6,184,3,3,9,5,18,1.0,0.11623599999999999,52,1,0,63,1,1,0,0,1,541,13,2,9,0,13,0,0,21,352,0,1,13,2,9,0,13,0,21,0,1,2,81,4,172,2,86,34,0,21,31,0,55,22,0,0,0,0,4,2,0,0,0
3167,5,3172,6,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0.5,6,1,0,6,0,0,0,0,0,6,4,0,4,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
3195,5,3281,6,0.0,0,0,0,0,1,4,3,22,5,11,24,1,5,1.0,0.373913,32,1,0,43,0,0,4,7,0,87,8,0,8,0,4,0,0,4,51,0,0,8,0,8,0,4,0,4,0,0,0,6,2,30,0,13,0,0,1,9,0,8,4,0,0,0,0,1,0,0,0,0
3287,5,3307,6,0.0,0,0,0,0,2,1,1,5,3,3,3,3,7,0.25,0.173913,4,1,3,4,1,1,3,3,1,21,10,0,2,0,4,0,0,8,10,0,0,10,0,2,0,4,0,8,0,0,0,12,0,5,0,2,0,1,0,2,0,1,11,0,0,0,0,0,0,0,0,0
3309,5,3327,6,0.0,0,0,0,0,1,1,1,4,4,2,2,2,5,0.0,0.0,0,0,3,0,2,2,0,0,1,19,10,0,0,0,3,0,0,11,9,0,0,10,0,0,0,3,0,11,0,0,0,9,0,3,0,2,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0
3329,5,3347,6,0.0,0,0,0,0,1,1,1,4,4,2,2,2,5,0.0,0.0,0,0,3,0,2,2,0,0,1,19,10,0,0,0,3,0,0,11,9,0,0,10,0,0,0,3,0,11,0,0,0,9,0,3,0,2,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0
3349,5,3366,6,0.0,0,0,0,0,1,1,1,3,5,1,1,3,5,0.0,0.0,0,0,2,0,2,2,0,0,1,18,10,0,0,0,2,0,0,10,9,0,0,10,0,0,0,2,0,10,0,0,0,7,0,3,0,2,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0
3371,5,3409,6,0.0,0,0,0,0,1,1,1,14,1,3,4,1,8,0.28571399999999997,0.30952399999999997,11,2,5,13,0,0,0,0,0,39,3,2,3,2,7,0,1,7,17,0,1,3,2,3,2,7,0,7,0,1,1,13,0,6,0,2,0,0,0,4,0,0,13,0,0,0,0,0,1,0,0,0
3411,5,3444,6,0.0,0,0,0,0,2,1,1,10,4,1,1,3,8,0.0,0.0333333,0,0,5,1,1,2,0,0,2,34,9,0,1,0,5,0,0,9,19,0,0,9,0,1,0,5,0,9,0,0,2,15,0,13,0,7,0,1,0,2,0,4,13,1,0,0,0,0,2,0,0,0
3446,5,3479,6,0.0,0,0,0,0,2,1,1,10,4,1,1,3,8,0.0,0.0333333,0,0,5,1,1,2,0,0,2,34,9,0,1,0,5,0,0,9,19,0,0,9,0,1,0,5,0,9,0,0,2,15,0,13,0,7,0,1,0,2,0,4,13,1,0,0,0,0,2,0,0,0
3481,5,3516,6,0.0,0,0,0,0,1,1,1,10,6,1,1,4,9,0.0,0.0606061,0,0,5,2,1,2,0,0,2,36,10,0,2,0,5,0,0,9,20,0,0,10,0,2,0,5,0,9,0,0,2,15,0,14,0,7,0,0,0,3,0,4,13,1,0,0,0,1,2,0,0,0
4253,5,4401,6,0.0,0,0,0,0,3,3,3,41,1,3,5,4,18,0.357143,0.24475500000000003,34,5,9,35,0,0,3,3,0,149,3,1,3,1,14,0,0,14,71,0,0,3,1,3,1,14,0,14,0,0,0,24,0,22,0,14,0,1,0,1,0,4,23,0,0,1,0,0,0,1,0,0
4414,5,4530,6,0.0,0,0,0,0,3,2,2,25,8,1,4,11,22,0.636364,0.470588,55,7,4,56,1,1,0,0,1,117,5,2,2,1,11,0,0,22,40,0,0,5,2,2,1,11,0,22,0,0,1,12,0,17,0,10,0,1,0,0,0,6,11,0,0,0,0,0,1,0,0,0
4537,5,4588,6,0.0,0,0,0,0,3,3,3,17,8,1,1,8,16,0.125,0.0961538,5,1,7,5,1,1,0,0,1,52,4,1,1,0,8,0,0,19,28,0,0,4,1,1,0,8,0,19,0,0,1,20,0,9,0,3,0,1,0,0,0,5,19,0,0,0,0,0,1,0,0,0
4595,5,4677,6,0.0,0,0,0,0,2,2,2,31,9,1,1,13,23,0.2,0.10256400000000002,8,2,8,8,1,1,0,0,1,83,4,1,1,0,10,0,0,21,43,0,0,4,1,1,0,10,0,21,0,0,1,22,0,14,0,5,0,1,0,2,0,6,21,0,0,0,0,0,1,0,0,0
4685,5,4737,6,0.0,0,0,0,0,1,4,3,16,5,31,62,2,4,1.0,0.2,8,1,0,12,2,2,31,31,1,53,26,12,7,0,2,0,0,82,31,0,5,26,12,7,0,2,0,82,0,5,0,13,2,27,0,11,0,0,1,9,0,7,6,1,0,0,0,5,0,0,0,0
4746,5,4771,6,0.7560979999999999,1,4,1,15,1,2,2,6,5,1,1,6,8,0.5,0.212121,7,1,1,7,3,3,0,0,1,26,27,12,1,0,2,0,0,83,14,0,5,27,12,1,0,2,0,83,0,5,0,23,1,6,0,1,11,0,0,2,0,3,7,0,0,0,0,5,0,1,0,0
4773,5,4798,6,0.7560979999999999,1,4,1,15,1,2,2,6,5,1,1,6,8,0.0,0.0,0,0,2,0,3,3,0,0,1,26,27,12,1,0,2,0,0,83,14,0,5,27,12,1,0,2,0,83,0,5,0,23,0,6,0,1,11,0,0,2,0,3,7,0,0,0,0,5,0,0,0,0
4800,5,4825,6,0.0,0,0,0,0,1,2,2,6,5,1,1,6,8,0.0,0.0,0,0,2,0,3,3,0,0,1,26,27,12,1,0,2,0,0,83,14,0,5,27,12,1,0,2,0,83,0,5,0,12,0,6,0,1,0,0,0,2,0,3,7,0,0,0,0,5,0,0,0,0
4827,5,4852,6,0.0,0,0,0,0,1,2,2,6,5,1,1,6,8,0.0,0.0,0,0,2,0,3,3,0,0,1,26,27,12,1,0,2,0,0,83,14,0,5,27,12,1,0,2,0,83,0,5,0,12,0,6,0,1,0,0,0,2,0,3,7,0,0,0,0,5,0,0,0,0
4854,5,4885,6,0.745562,1,5,1,20,1,3,3,8,6,1,1,7,9,0.0,0.0,0,0,2,0,3,3,0,0,1,32,28,12,2,0,2,0,0,83,18,0,5,28,12,2,0,2,0,83,0,5,0,24,0,9,0,2,12,0,0,3,0,4,7,0,0,0,0,5,0,0,0,0
4887,5,4918,6,0.745562,1,5,1,20,1,3,3,8,6,1,1,7,9,0.0,0.0,0,0,2,0,3,3,0,0,1,32,28,12,2,0,2,0,0,83,18,0,5,28,12,2,0,2,0,83,0,5,0,24,0,9,0,2,12,0,0,3,0,4,7,0,0,0,0,5,0,0,0,0
4920,5,4951,6,0.0,0,0,0,0,1,3,3,8,6,1,1,7,9,0.0,0.0,0,0,2,0,3,3,0,0,1,32,28,12,2,0,2,0,0,83,18,0,5,28,12,2,0,2,0,83,0,5,0,12,0,9,0,2,0,0,0,3,0,4,7,0,0,0,0,5,0,0,0,0
4953,5,4985,6,0.0,0,0,0,0,1,3,3,8,6,1,1,7,9,0.0,0.0,0,0,2,0,3,3,0,0,1,33,28,12,2,0,2,0,0,83,18,0,5,28,12,2,0,2,0,83,0,5,0,12,0,9,0,2,0,0,0,3,0,4,7,0,0,0,0,5,0,0,0,0
4987,5,5029,6,0.752475,1,8,1,29,1,4,4,12,5,1,1,7,10,0.0,0.0,0,0,3,0,3,3,0,0,1,43,28,13,2,1,3,0,0,84,25,0,5,28,13,2,1,3,0,84,0,5,0,28,0,11,0,4,12,0,2,3,0,4,9,0,0,0,0,5,0,0,0,0
5031,5,5073,6,0.752475,1,8,1,29,1,4,4,12,5,1,1,7,10,0.0,0.0,0,0,3,0,3,3,0,0,1,43,28,13,2,1,3,0,0,84,25,0,5,28,13,2,1,3,0,84,0,5,0,28,0,11,0,4,12,0,2,3,0,4,9,0,0,0,0,5,0,0,0,0
