Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,LDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,DLOC,PDA,PUA,TCLOC,DIT,NOA,NOC,NOD,NOP,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLS,NM,NOS,NPA,NS,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNM,TNPA,TNS,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Basic Rules,Brace Rules,Clone Metric Rules,Cohesion Metric Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Design Rules,Documentation Metric Rules,Inheritance Metric Rules,JUnit Rules,Naming Rules,Optimization Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Number of bugs
10,1,36,2,0.0,0,0,0,0,1,2,2,7,1,4,2,1,2,0.5,0.185185,5,1,1,5,0,0,0,0,0,24,0,0,0,0,1,0,0,1,16,0,0,0,0,0,0,2,0,2,0,0,0,7,2,10,0,6,0,0,0,0,0,2,7,0,0,0,0,0,0,0,2,0
6,1,19,2,0.0,0,0,0,0,2,0,0,2,1,2,0,0,2,1.0,0.529412,9,3,0,9,1,1,0,0,1,14,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,240,2,0.0,0,0,0,0,1,3,3,46,0,5,7,0,13,0.428571,0.154589,27,3,4,32,0,0,0,0,0,208,4,3,4,3,13,0,0,13,112,0,0,4,3,4,3,13,0,13,0,0,5,25,5,38,5,24,0,0,0,2,0,11,25,0,0,0,2,0,0,0,2,0
6,1,18,2,0.0,0,0,0,0,1,0,0,3,0,4,4,0,3,0.333333,0.28571399999999997,3,1,2,4,0,0,0,0,0,13,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0,3,0,3,0,0,0,5,0,4,0,0,0,0,0,0,0,2,5,0,0,1,0,0,0,0,0,0
10,1,22,2,0.0,0,0,0,0,1,0,0,2,6,0,0,6,8,0.333333,0.25,4,1,2,4,0,0,0,0,0,13,0,0,0,0,2,0,0,2,6,0,0,0,0,0,0,2,0,2,0,0,0,5,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0
11,1,65,2,0.0,0,0,0,0,4,0,0,6,5,0,0,8,14,0.166667,0.464286,4,1,5,26,2,3,0,0,1,55,3,1,2,0,6,0,1,58,14,0,3,3,1,2,0,6,0,58,0,3,0,13,1,9,0,0,0,1,0,0,0,1,11,0,7,0,0,1,0,0,0,0
13,1,66,2,0.0,0,0,0,0,2,1,1,11,5,1,1,4,13,0.11111099999999999,0.07142860000000001,4,1,8,4,2,3,0,0,1,54,3,1,2,0,9,0,1,61,30,0,3,3,1,2,0,9,0,61,0,3,0,24,3,33,0,1,0,1,0,0,0,1,21,0,17,0,2,2,0,0,3,0
24,1,93,2,0.0,0,0,0,0,1,1,1,3,4,1,1,3,5,0.5,0.0689655,3,1,1,4,0,0,0,0,0,64,0,0,0,0,2,0,0,2,48,0,0,0,0,0,0,4,0,4,0,0,1,17,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0
18,1,118,2,0.143921,1,1,1,10,1,0,0,9,2,4,5,1,10,0.125,0.0444444,3,1,7,4,0,0,0,0,0,101,6,0,6,0,9,0,5,9,38,0,5,6,0,6,0,9,0,9,0,5,0,31,0,5,0,0,8,0,0,0,0,5,21,0,0,0,0,2,0,0,0,0
20,1,101,2,0.0,0,0,0,0,1,1,1,5,5,1,0,4,8,1.0,0.352941,12,4,0,18,1,1,0,0,1,42,1,2,1,2,4,0,0,4,10,0,0,2,5,2,5,10,0,10,0,1,0,23,1,5,0,1,0,0,0,1,0,1,23,0,0,0,1,0,0,0,1,0
26,1,122,2,0.0,0,0,0,0,3,1,1,9,7,2,2,5,13,0.125,0.0666667,3,1,7,6,1,1,0,0,1,57,2,1,2,1,8,0,0,8,19,0,0,4,2,4,2,12,0,12,0,0,1,34,1,14,0,8,0,1,0,3,0,4,33,0,0,0,1,0,0,0,0,0
8,1,20,2,0.0,0,0,0,0,1,0,0,2,1,1,1,2,4,0.5,0.230769,3,1,1,3,1,1,0,0,1,13,2,1,1,0,2,0,0,8,3,0,0,2,1,1,0,2,0,8,0,0,0,7,0,1,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0
10,1,46,2,0.0,0,0,0,0,1,1,1,9,0,4,6,0,6,0.2,0.0882353,3,1,4,3,0,0,1,1,0,37,1,1,1,1,6,0,0,6,15,0,0,1,1,1,1,6,0,6,0,0,1,15,0,5,0,2,0,0,0,1,0,2,15,0,0,0,1,0,0,0,0,0
14,1,45,2,0.0,0,0,0,0,3,0,0,4,0,2,4,0,4,0.2,0.09677419999999999,3,1,4,3,0,0,0,0,0,32,2,0,2,0,4,2,0,4,16,2,0,2,0,2,0,4,2,4,2,0,0,16,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,4,0,0,0,0
20,1,77,2,0.0,0,0,0,0,1,1,1,9,7,2,2,11,19,0.125,0.0961538,5,1,7,5,1,1,0,0,1,55,2,1,2,1,8,0,0,8,23,0,0,2,1,2,1,9,0,9,0,0,0,24,1,4,0,0,0,0,0,2,0,0,24,0,0,0,1,0,0,0,1,0
75,1,849,2,0.175947,5,16,7,99,8,3,3,112,22,23,21,46,111,0.157895,0.050505,22,3,16,30,2,3,0,0,2,683,25,12,20,4,65,0,2,93,323,1,5,25,12,20,4,84,0,112,1,5,2,315,12,47,1,27,71,1,0,3,3,17,226,1,0,0,1,13,5,1,1,0
41,1,285,2,0.0,0,0,0,0,1,2,2,16,6,6,6,6,16,0.125,0.028776999999999997,3,1,7,7,0,0,0,0,0,163,6,1,6,1,10,0,0,10,98,0,0,9,2,9,2,23,0,23,0,0,0,76,8,30,0,9,0,1,0,3,0,8,73,0,0,0,2,2,0,0,7,0
26,1,172,2,0.0,0,0,0,0,2,1,1,11,5,2,4,5,14,0.666667,0.264706,18,6,3,18,1,1,0,0,1,75,3,2,3,2,9,0,0,9,24,0,0,6,3,6,3,14,0,14,0,0,1,28,2,21,1,12,0,1,0,2,0,6,26,0,0,0,1,1,0,0,1,0
19,1,190,2,0.0,0,0,0,0,3,3,3,34,3,4,7,4,23,1.0,0.364706,61,12,0,62,0,0,0,0,0,172,5,4,5,4,19,0,0,19,61,0,0,5,4,5,4,19,0,19,0,0,0,7,2,36,0,14,0,1,0,8,0,7,6,0,0,0,1,0,0,0,2,0
10,1,23,2,0.0,0,0,0,0,1,0,0,2,6,1,1,6,8,0.333333,0.25,4,1,2,4,0,0,0,0,0,14,0,0,0,0,2,0,0,2,6,0,0,0,0,0,0,2,0,2,0,0,0,5,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0
9,1,14,2,0.0,0,0,0,0,1,0,0,1,1,2,0,0,1,1.0,0.4,4,1,0,4,2,3,0,0,1,6,2,1,1,0,1,1,0,53,1,1,2,2,1,1,0,1,1,53,1,2,0,7,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,5,0,0,0,0
15,1,139,2,0.0,0,0,0,0,2,1,1,23,6,6,7,9,26,0.5,0.219048,20,4,4,23,1,1,2,4,1,125,2,1,2,1,17,0,0,17,40,0,0,2,1,2,1,17,0,17,0,0,0,22,0,9,0,3,0,1,0,4,0,1,21,0,0,0,1,0,0,0,0,0
30,1,207,2,0.0,0,0,0,0,4,5,2,31,8,11,17,13,32,0.5625,0.31547600000000003,53,9,7,53,2,2,0,0,1,178,9,9,4,1,19,3,1,47,65,4,4,9,9,4,1,19,3,47,4,4,11,28,8,20,1,11,0,1,0,0,0,13,23,0,0,0,0,4,5,0,2,0
7,1,73,2,0.0,0,0,0,0,4,2,2,19,2,3,28,6,20,0.2,0.157143,10,3,12,11,1,1,0,0,1,67,2,0,2,0,14,0,0,14,25,0,0,2,0,2,0,14,0,14,0,0,0,26,0,11,1,6,0,1,0,0,0,4,25,0,0,0,0,0,0,0,0,0
17,1,132,2,0.0,0,0,0,0,2,3,3,36,2,3,18,10,27,0.08333330000000001,0.0887097,11,1,11,11,1,1,0,0,1,116,1,0,1,0,17,0,0,17,77,0,0,1,0,1,0,17,0,17,0,0,0,38,2,33,1,20,0,1,0,3,0,8,37,0,0,0,1,0,0,0,1,0
5,1,142,2,0.0,0,0,0,0,3,0,0,24,6,1,0,20,44,0.0,0.104478,0,0,24,14,2,3,0,0,1,138,7,1,6,0,24,0,1,76,64,0,3,7,1,6,0,24,0,76,0,3,3,57,4,48,0,0,0,1,0,0,0,5,51,0,48,0,0,5,0,2,0,0
26,2,53,3,0.0,0,0,0,0,1,1,1,6,0,1,2,0,5,0.2,0.11538499999999999,3,1,4,3,0,0,0,0,0,28,1,2,1,2,5,0,1,5,10,0,1,1,2,1,2,5,0,5,0,1,0,13,1,4,0,1,0,0,0,0,0,1,13,0,0,0,1,0,0,0,1,0
58,2,69,3,0.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.5,0.214286,3,1,1,3,0,0,0,0,0,12,0,1,0,1,1,0,0,1,5,0,0,0,1,0,1,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
33,2,69,3,0.0,0,0,0,0,1,2,2,7,3,1,1,5,8,0.5,0.08571430000000001,3,1,1,3,0,0,0,0,0,37,2,1,2,1,3,0,0,3,18,0,0,2,1,2,1,3,0,3,0,0,1,9,1,7,0,6,0,0,0,1,0,1,9,0,0,0,1,0,0,0,0,0
52,2,94,3,0.0,0,0,0,0,2,1,1,8,0,1,3,0,5,0.2,0.07692310000000001,3,1,4,3,0,0,0,0,0,43,2,1,2,1,5,0,0,5,19,0,0,2,1,2,1,5,0,5,0,0,0,14,0,8,0,5,0,1,0,2,0,1,13,0,0,0,0,0,0,0,0,0
96,2,102,3,0.0,0,0,0,0,1,1,1,2,1,1,0,1,2,0.0,0.0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
104,2,108,3,0.0,0,0,0,0,1,0,0,1,1,1,0,1,2,0.0,0.0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
270,2,284,3,0.0,0,0,0,0,1,0,0,2,2,1,1,0,2,0.0,0.0,0,0,2,0,1,1,0,0,1,15,1,0,1,0,2,0,0,2,7,0,0,1,0,1,0,2,0,2,0,0,0,7,3,4,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,3,0
31,2,85,3,0.0,0,0,0,0,1,5,3,13,3,1,1,4,8,0.0,0.0,0,0,2,0,0,0,0,0,0,55,3,1,3,1,4,0,0,4,32,0,0,3,1,3,1,4,0,4,0,0,1,12,0,13,0,10,0,0,0,2,0,2,11,0,0,0,0,1,0,0,0,0
13,1,63,2,0.0,0,0,0,0,1,1,1,6,8,1,0,9,14,0.2,0.0697674,3,1,4,3,2,3,0,0,1,47,1,1,0,0,5,0,0,57,30,0,2,1,2,0,0,6,0,110,0,4,0,22,0,19,0,1,0,0,0,1,0,1,18,0,16,0,0,4,0,0,0,0
10,1,24,2,0.0,0,0,0,0,1,0,0,2,7,1,1,3,5,0.333333,0.277778,4,1,2,5,0,0,0,0,0,15,0,0,0,0,2,0,0,2,7,0,0,0,0,0,0,2,0,2,0,0,0,5,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0
6,1,64,2,0.0,0,0,0,0,1,0,0,5,7,1,0,10,15,0.0,0.0,0,0,6,0,2,3,0,0,1,36,1,1,0,0,5,0,0,57,20,0,2,2,4,0,0,11,0,225,0,8,0,40,5,16,0,0,0,0,0,0,0,1,34,0,18,0,0,6,1,1,0,0
14,1,92,2,0.313364,1,2,2,24,2,0,0,4,7,1,0,10,14,0.2,0.08888889999999999,4,1,4,4,2,3,0,0,1,54,1,1,0,0,4,0,0,56,26,0,2,3,7,1,0,11,0,368,0,13,0,87,1,17,0,0,35,1,0,1,0,1,43,0,14,0,1,8,1,0,0,0
13,1,61,2,0.0,0,0,0,0,1,1,1,6,7,1,0,10,15,0.166667,0.0731707,3,1,5,3,2,3,0,0,1,44,2,1,1,0,5,0,0,57,23,0,2,2,2,1,0,6,0,110,0,4,0,22,0,11,0,0,0,0,0,0,0,2,18,0,9,0,0,4,0,0,0,0
10,1,30,2,0.0,0,0,0,0,1,0,0,2,12,1,1,5,7,0.333333,0.21739099999999997,4,1,2,5,0,0,0,0,0,21,0,0,0,0,2,0,0,2,12,0,0,0,0,0,0,2,0,2,0,0,0,8,0,1,0,0,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0
7,1,147,2,0.0,0,0,0,0,1,1,1,26,4,1,0,11,25,0.0666667,0.100775,9,1,14,13,2,3,0,0,1,141,1,1,0,0,14,0,0,66,62,0,2,1,1,0,0,14,0,66,0,2,1,31,2,35,1,0,0,0,0,0,0,0,29,0,28,0,0,2,2,0,0,0
6,1,102,2,0.0,0,0,0,0,2,0,0,19,3,1,0,4,23,0.0,0.0,0,0,20,0,2,3,0,0,1,97,1,1,0,0,19,0,0,71,38,0,2,1,1,0,0,19,0,71,0,2,0,45,1,19,0,0,0,1,0,0,0,0,41,0,19,0,0,3,0,1,0,0
6,1,23,2,0.0,0,0,0,0,1,1,1,3,3,1,0,4,6,0.666667,0.125,2,2,1,2,2,3,0,0,1,18,1,1,0,0,2,0,0,54,6,0,2,1,1,0,0,2,0,54,0,2,0,8,0,2,0,0,0,0,0,0,0,0,7,0,2,0,0,1,0,0,0,0
6,1,59,2,0.0,0,0,0,0,1,1,1,11,3,2,0,2,9,0.125,0.0652174,3,1,7,3,2,3,0,0,1,54,1,1,0,0,7,0,0,59,19,0,2,1,1,0,0,7,0,59,0,2,0,16,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0
9,1,13,2,0.0,0,0,0,0,1,0,0,1,2,0,0,1,2,0.5,0.44444399999999995,4,1,1,4,2,3,0,0,1,5,1,1,0,0,1,0,0,53,1,0,2,1,1,0,0,1,0,53,0,2,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0
6,1,9,2,0.0,0,0,0,0,1,0,0,1,1,1,0,0,1,0.5,0.428571,3,1,1,3,3,4,0,0,1,4,1,1,0,0,1,0,0,56,0,0,2,1,1,0,0,1,0,56,0,2,0,4,1,1,0,0,0,0,0,0,0,1,3,0,1,0,0,1,0,0,0,0
6,1,9,2,0.0,0,0,0,0,1,0,0,1,1,2,0,0,1,0.0,0.2,0,0,2,1,2,3,0,0,1,4,1,1,0,0,1,0,0,53,0,0,2,1,1,0,0,1,0,53,0,2,0,4,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0
7,1,10,2,0.0,0,0,0,0,1,0,0,1,0,1,0,0,1,0.5,0.428571,3,1,1,3,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
8,1,11,2,0.0,0,0,0,0,1,0,0,1,1,1,0,0,1,0.0,0.0,0,0,2,0,2,3,0,0,1,4,1,1,0,0,1,0,0,53,0,0,2,1,1,0,0,1,0,53,0,2,0,6,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0,0,0
8,1,13,2,0.0,0,0,0,0,2,0,0,2,1,1,0,0,2,0.0,0.0,0,0,2,0,2,3,0,0,1,6,1,1,0,0,2,0,0,54,0,0,2,1,1,0,0,2,0,54,0,2,0,9,1,2,0,0,0,1,0,0,0,2,7,0,1,0,0,1,0,0,0,0
8,1,14,2,0.0,0,0,0,0,2,0,0,2,1,1,0,0,2,0.0,0.0,0,0,3,0,2,3,0,0,1,7,1,1,0,0,2,0,0,54,1,0,2,1,1,0,0,2,0,54,0,2,0,9,1,1,0,0,0,1,0,0,0,1,7,0,1,0,0,1,0,0,0,0
8,1,15,2,0.0,0,0,0,0,3,0,0,3,1,3,0,0,3,0.0,0.0,0,0,4,0,2,3,2,2,1,8,1,1,0,0,3,0,0,55,0,0,2,1,1,0,0,3,0,55,0,2,0,11,2,3,0,0,0,1,0,0,0,3,9,0,2,0,0,1,0,0,0,0
6,1,9,2,0.0,0,0,0,0,1,0,0,1,1,1,0,0,1,0.5,0.428571,3,1,1,3,3,4,0,0,1,4,1,1,0,0,1,0,0,56,0,0,2,1,1,0,0,1,0,56,0,2,0,4,1,2,0,0,0,0,0,0,0,1,3,0,1,0,0,1,0,0,0,0
9,1,16,2,0.0,0,0,0,0,2,0,0,2,1,0,0,0,2,0.333333,0.4,4,1,2,4,2,3,0,0,1,8,1,1,0,0,2,0,0,54,0,0,2,1,1,0,0,2,0,54,0,2,0,7,1,2,0,0,0,1,0,0,0,2,5,0,1,0,0,1,0,0,0,0
12,1,98,2,0.0,0,0,0,0,3,0,0,13,13,1,1,21,34,0.07692310000000001,0.09782610000000001,4,1,12,9,2,3,0,0,1,87,2,1,1,0,13,0,1,65,54,0,3,2,1,1,0,13,0,65,0,3,0,33,0,38,0,0,0,1,0,0,1,0,29,0,38,0,0,2,0,0,0,0
15,1,179,2,0.0921844,1,2,2,20,2,1,1,19,10,1,0,15,32,0.0666667,0.0877193,4,1,14,10,2,3,0,0,1,118,1,1,0,0,17,0,0,69,55,0,2,2,12,1,0,32,0,662,0,26,1,162,16,43,1,0,44,5,0,4,0,4,97,0,38,0,1,16,11,0,1,0
11,1,53,2,0.0,0,0,0,0,1,0,0,2,4,1,0,9,11,0.333333,0.166667,3,1,2,3,2,3,0,0,1,18,2,1,1,0,2,0,0,54,7,0,2,3,2,2,0,7,0,111,0,4,0,31,0,8,0,0,0,1,0,0,0,4,26,0,4,0,0,4,0,0,0,0
12,1,68,2,0.0,0,0,0,0,1,0,0,8,6,1,0,4,12,0.0,0.0,0,0,8,0,2,4,0,0,2,49,6,1,5,0,8,0,1,60,21,0,3,6,4,5,0,11,0,219,0,9,0,41,1,10,0,0,0,0,0,0,0,1,34,1,9,0,0,6,1,0,0,0
11,1,37,2,0.0,0,0,0,0,1,2,2,5,11,1,1,6,9,0.333333,0.20689699999999997,4,1,2,6,0,0,0,0,0,27,0,0,0,0,3,0,0,3,14,0,0,0,0,0,0,3,0,3,0,0,0,10,0,4,0,2,0,0,0,1,1,1,9,0,0,0,0,0,0,0,0,0
8,1,35,2,0.0,0,0,0,0,1,0,0,1,3,1,0,1,2,0.0,0.14285699999999998,0,0,2,1,2,3,0,0,1,10,1,1,0,0,1,0,0,53,2,0,2,6,9,0,0,6,0,86,1,5,1,26,4,4,0,0,0,1,0,0,0,4,21,0,5,0,0,4,0,0,0,0
9,1,26,2,0.0,0,0,0,0,1,0,0,6,3,0,0,2,7,0.0,0.0,0,0,3,0,1,1,0,0,1,18,0,0,0,0,5,0,0,44,6,0,0,0,0,0,0,5,0,44,0,0,0,13,0,7,0,0,0,0,0,1,0,1,13,0,5,0,0,0,0,0,0,0
8,1,18,2,0.0,0,0,0,0,1,0,0,4,2,0,0,1,4,0.0,0.0,0,0,2,0,1,1,0,0,1,11,0,0,0,0,3,0,0,42,3,0,0,0,0,0,0,3,0,42,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
6,1,13,2,0.0,0,0,0,0,1,0,0,1,4,1,0,3,4,0.0,0.0,0,0,2,0,2,3,0,0,1,8,1,1,0,0,1,0,0,53,2,0,2,1,1,0,0,1,0,53,0,2,0,6,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,0
8,1,28,2,0.0,0,0,0,0,1,0,0,1,4,1,0,2,3,0.0,0.0,0,0,2,0,2,3,0,0,1,14,1,1,0,0,1,0,0,53,8,0,2,1,1,0,0,2,0,54,0,2,0,11,3,7,0,0,0,0,0,0,0,0,10,0,4,0,1,1,0,0,3,0
