Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,LDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,DLOC,PDA,PUA,TCLOC,DIT,NOA,NOC,NOD,NOP,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLS,NM,NOS,NPA,NS,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNM,TNPA,TNS,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Basic Rules,Brace Rules,Clone Metric Rules,Cohesion Metric Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Design Rules,Documentation Metric Rules,Inheritance Metric Rules,JUnit Rules,Naming Rules,Optimization Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Number of bugs
24,1,108,2,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.0,0.0,0,0,2,1,0,0,0,0,0,14,0,0,0,0,1,0,0,1,2,0,0,2,0,2,0,14,0,14,0,0,1,49,0,11,0,0,0,3,0,2,0,8,46,0,0,0,2,0,0,0,0,0
14,1,32,2,0.0,0,0,0,0,1,1,1,3,1,0,0,1,2,0.0,0.0,0,0,2,0,0,0,0,0,0,19,0,0,0,0,1,0,0,1,8,0,0,0,0,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
31,1,212,2,0.0,0,0,0,0,2,4,4,30,4,2,2,2,8,0.833333,0.2,27,5,1,31,0,0,0,0,0,174,2,3,2,3,6,1,0,6,57,1,0,3,3,3,3,8,1,8,1,0,1,27,0,8,1,2,0,1,3,0,0,6,19,0,0,0,0,4,0,0,0,0
14,1,81,2,0.0,0,0,0,0,3,4,4,17,0,2,4,0,3,0.0,0.07575760000000001,0,0,4,5,0,0,0,0,0,68,0,0,0,0,3,0,0,3,36,0,0,0,0,0,0,3,0,3,0,0,2,13,1,1,0,0,0,1,3,0,0,3,9,0,0,0,0,0,0,0,0,0
22,1,64,2,0.372093,1,3,1,11,1,1,1,8,0,8,4,0,3,0.0,0.0,0,0,2,0,0,0,4,4,0,43,0,1,0,1,3,0,0,3,21,0,0,0,1,0,1,3,0,3,0,0,0,20,4,1,0,0,11,0,0,0,0,0,9,0,0,1,0,0,4,0,0,0
12,1,83,2,0.0,0,0,0,0,3,3,3,15,0,10,10,0,5,0.0,0.0,0,0,6,0,0,0,0,0,0,72,2,0,2,0,5,0,0,5,42,0,0,2,0,2,0,5,0,5,0,0,0,14,0,10,0,4,0,1,0,0,0,4,13,0,0,2,0,0,0,0,0,0
6,1,35,2,0.0,0,0,0,0,4,0,0,5,0,5,0,0,5,0.0,0.043478300000000004,0,0,6,1,0,0,0,0,0,30,1,1,1,1,5,0,0,5,5,0,0,1,1,1,1,5,0,5,0,0,0,12,0,3,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0
87,1,597,2,0.0,0,0,0,0,4,5,5,91,8,112,156,8,31,0.181818,0.266811,97,4,18,123,0,0,0,0,0,507,0,19,0,19,23,0,0,23,201,0,0,0,19,0,19,24,0,24,0,0,0,52,4,31,0,13,0,1,6,0,0,17,40,0,0,0,0,5,3,0,1,0
12,1,92,2,0.719457,1,9,3,51,1,2,1,13,0,1,1,0,6,0.0,0.0,0,0,7,0,0,0,0,0,0,81,4,1,4,1,6,0,0,6,36,0,0,4,1,4,1,6,0,6,0,0,0,41,0,1,0,0,26,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0
21,1,112,2,0.0,0,0,0,0,3,4,4,19,1,2,2,1,7,0.0,0.0625,0,0,3,5,0,0,2,2,0,92,1,1,1,1,6,0,0,6,47,0,0,1,1,1,1,6,0,6,0,0,0,18,0,3,0,2,0,1,2,0,0,0,15,0,0,0,1,0,0,0,0,0
18,1,82,2,0.0,0,0,0,0,1,3,3,18,0,23,17,0,6,0.0,0.0,0,0,7,0,0,0,0,0,0,65,1,0,1,0,6,1,0,6,27,1,0,1,0,1,0,6,1,6,1,0,0,19,0,5,0,2,0,0,0,0,0,3,15,0,0,0,0,4,0,0,0,0
8,1,42,2,0.0,0,0,0,0,1,1,1,6,0,1,1,0,4,0.0,0.0,0,0,5,0,0,0,0,0,0,35,3,1,3,1,4,0,0,4,10,0,0,3,1,3,1,4,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
28,1,257,2,0.180383,1,8,2,28,2,4,4,65,0,3,3,0,24,0.0454545,0.00487805,1,1,21,1,0,0,0,0,0,230,2,2,2,2,24,0,0,24,96,0,0,2,2,2,2,24,0,24,0,0,0,72,0,7,5,0,15,1,3,0,0,2,51,0,0,0,0,2,0,0,0,0
7,1,68,2,0.0,0,0,0,0,1,1,1,11,0,1,1,0,9,0.0,0.0,0,0,10,0,0,0,0,0,0,62,3,1,3,1,9,0,0,9,30,0,0,3,1,3,1,9,0,9,0,0,0,21,0,3,0,0,0,0,0,3,0,0,21,0,0,0,0,0,0,0,0,0
7,1,68,2,0.0,0,0,0,0,1,1,1,11,0,4,5,0,9,0.0,0.0,0,0,10,0,0,0,0,0,0,62,3,1,3,1,9,0,0,9,30,0,0,3,1,3,1,9,0,9,0,0,0,21,0,3,0,0,0,0,0,3,0,0,21,0,0,0,0,0,0,0,0,0
11,1,68,2,0.0,0,0,0,0,1,1,1,14,0,10,12,0,8,0.0,0.0,0,0,8,0,0,0,1,1,0,58,2,1,2,1,8,0,0,8,17,0,0,2,1,2,1,8,0,8,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
8,1,42,2,0.0,0,0,0,0,1,1,1,6,0,1,1,0,4,0.0,0.0,0,0,5,0,0,0,0,0,0,35,3,1,3,1,4,0,0,4,10,0,0,3,1,3,1,4,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
8,1,65,2,0.0,0,0,0,0,1,1,1,17,0,0,0,0,6,0.0,0.0,0,0,6,0,0,0,0,0,0,58,3,1,3,1,6,0,0,6,19,0,0,3,1,3,1,6,0,6,0,0,0,15,0,1,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0
9,1,257,2,0.34321999999999997,3,15,4,48,3,1,1,63,0,1,1,0,23,0.047619,0.0941704,12,1,20,21,0,0,0,0,0,249,3,1,3,1,23,0,0,23,85,0,0,3,1,3,1,23,0,23,0,0,0,77,0,16,0,8,29,1,0,0,0,8,45,0,0,0,0,2,0,0,0,0
24,1,271,2,0.0844221,1,6,2,20,2,5,5,75,0,14,33,0,23,0.0,0.0,0,0,18,0,0,0,3,3,0,248,2,3,2,3,23,0,0,23,108,0,0,2,3,2,3,23,0,23,0,0,0,69,0,7,2,0,14,1,3,0,0,4,49,0,0,1,0,2,0,0,0,2
12,1,49,2,0.0,0,0,0,0,1,1,1,11,0,8,13,0,5,0.0,0.0,0,0,5,0,0,0,2,2,0,38,2,1,2,1,5,0,0,5,9,0,0,2,1,2,1,5,0,5,0,0,0,13,0,1,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,1
8,1,126,2,0.0,0,0,0,0,1,1,1,31,0,1,1,0,15,0.0,0.0,0,0,13,0,0,0,0,0,0,119,3,1,3,1,15,0,0,15,44,0,0,3,1,3,1,15,0,15,0,0,0,33,0,11,0,4,0,0,0,0,0,7,33,0,0,0,0,0,0,0,0,0
8,1,67,2,0.0,0,0,0,0,1,2,2,14,0,1,2,0,6,0.0,0.0,0,0,7,0,0,0,0,0,0,60,7,1,7,1,6,0,0,6,21,0,0,7,1,7,1,6,0,6,0,0,0,16,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0
10,1,43,2,0.0,0,0,0,0,1,1,1,8,0,3,3,0,5,0.0,0.0,0,0,5,0,0,0,0,0,0,34,2,1,2,1,5,0,0,5,9,0,0,2,1,2,1,5,0,5,0,0,0,13,0,1,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0
29,1,357,2,0.0,0,0,0,0,2,9,4,73,4,48,36,1,15,0.0,0.0,0,0,13,0,0,0,0,0,0,287,43,6,43,6,14,26,0,14,104,26,0,43,6,43,6,23,26,23,26,0,16,94,1,107,0,0,0,1,8,0,0,86,76,0,0,37,0,9,0,0,0,0
15,1,76,2,0.0,0,0,0,0,1,3,3,18,1,37,59,1,7,0.0,0.018181799999999998,0,0,7,1,0,0,1,1,0,62,0,5,0,5,6,0,0,6,30,0,0,0,5,0,5,6,0,6,0,0,0,15,0,3,0,0,0,0,0,0,0,2,15,0,0,1,0,0,0,0,0,0
29,1,172,2,0.0,0,0,0,0,3,3,2,26,1,4,8,1,8,0.0,0.0454545,0,0,8,6,0,0,0,0,0,144,0,4,0,4,7,0,0,7,58,0,0,0,4,0,4,7,0,7,0,0,1,19,4,6,0,0,0,1,1,0,0,6,17,0,0,0,0,0,3,0,0,3
21,1,102,2,0.0,0,0,0,0,3,1,1,9,4,17,17,3,8,0.0,0.0,0,0,6,1,0,0,0,0,0,62,0,0,0,0,5,0,0,5,23,0,0,2,0,0,0,7,0,10,0,0,0,26,0,0,0,0,0,1,0,0,0,0,23,0,0,0,0,2,0,0,0,0
10,1,58,2,0.342466,1,4,1,14,0,3,2,13,0,1,1,0,3,0.333333,0.204545,7,1,2,9,0,0,0,0,0,49,0,2,0,2,3,0,0,3,24,0,0,0,2,0,2,3,0,3,0,0,0,18,0,7,0,4,11,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0
12,1,56,2,0.0,0,0,0,0,0,2,2,17,1,6,6,2,5,0.0,0.0,0,0,4,0,0,0,0,0,0,45,0,3,0,3,3,0,0,3,24,0,0,0,3,0,3,3,0,3,0,0,0,9,0,2,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0
59,1,768,2,0.0,0,0,0,0,11,13,5,184,19,88,156,27,65,0.027027,0.0362776,5,1,36,23,0,0,0,0,0,686,2,21,2,21,38,0,0,38,328,0,0,5,21,5,21,41,0,41,0,0,1,117,1,29,1,4,0,2,15,3,1,20,89,0,0,0,1,10,0,0,0,1
24,1,298,2,0.0,0,0,0,0,1,6,5,56,1,1,1,1,22,0.0,0.00784314,0,0,20,2,0,0,0,0,0,275,5,3,5,3,21,0,0,21,144,0,0,5,3,5,3,21,0,21,0,0,0,53,0,6,0,0,0,0,5,0,0,3,45,0,0,0,3,3,0,0,0,0
10,1,103,2,0.0,0,0,0,0,2,3,3,32,2,3,0,5,16,0.0,0.0,0,0,12,0,0,0,1,1,0,89,1,0,1,0,11,0,0,11,26,0,0,1,0,1,0,14,0,14,0,0,0,32,0,5,0,0,0,1,0,0,0,5,31,0,0,0,0,0,0,0,0,0
18,1,174,2,0.0,0,0,0,0,1,2,2,37,1,4,4,1,24,0.0,0.0,0,0,22,0,0,0,0,0,0,157,2,18,2,18,23,0,0,23,50,0,0,2,18,2,18,23,0,23,0,0,0,54,3,4,0,0,0,0,0,0,0,4,49,0,0,0,0,5,0,0,2,1
14,1,63,2,0.0,0,0,0,0,9,0,0,10,0,2,2,0,10,0.181818,0.283333,9,2,9,17,0,0,0,0,0,50,1,0,1,0,10,0,0,10,11,0,0,1,0,1,0,10,0,10,0,0,0,22,0,3,0,0,0,1,0,0,0,0,21,0,0,2,0,0,0,1,0,0
13,1,39,2,0.0,0,0,0,0,0,3,3,6,1,3,5,3,5,0.0,0.04,0,0,3,1,0,0,0,0,0,27,0,2,0,2,2,0,0,2,11,0,0,0,2,0,2,2,0,2,0,0,0,7,0,2,1,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0
5,1,16,2,0.0,0,0,0,0,1,1,1,2,0,2,0,0,1,0.0,0.0,0,0,2,0,0,0,0,0,0,12,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,1,0,1,0,0,0,5,0,1,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0
52,1,303,2,0.0,0,0,0,0,0,0,0,1,2,0,0,0,1,0.0,0.0,0,0,2,1,1,1,0,0,1,9,1,1,1,1,1,0,0,1,1,0,0,12,3,12,3,11,5,27,5,2,1,55,1,22,2,0,0,0,8,6,0,7,34,0,0,1,6,13,1,0,0,0
10,1,44,2,0.0,0,0,0,0,1,0,0,6,0,2,2,0,6,0.0,0.0,0,0,7,0,0,0,0,0,0,35,2,1,2,1,6,1,0,6,8,1,0,2,1,2,1,6,1,6,1,0,0,19,2,6,0,0,0,0,0,0,0,6,15,0,0,0,0,4,0,0,2,0
75,1,611,2,0.0,0,0,0,0,4,3,2,65,6,11,11,17,42,0.565217,0.384778,137,13,10,183,1,1,1,1,1,517,27,7,14,1,25,0,7,66,180,0,17,29,11,14,3,30,0,75,0,17,0,58,1,57,0,24,0,1,2,0,0,28,44,0,0,2,3,11,0,0,0,0
15,1,74,2,0.0,0,0,0,0,1,1,1,7,0,8,11,0,6,1.0,0.672131,41,7,0,41,0,0,2,2,0,60,2,4,2,4,6,0,0,6,6,0,0,2,4,2,4,6,0,6,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,56,2,0.0,0,0,0,0,1,1,1,5,6,1,1,6,10,0.0,0.057142899999999996,0,0,2,2,1,1,0,0,1,41,9,7,2,1,4,0,0,22,10,0,0,9,7,2,1,4,0,22,0,0,0,14,0,4,0,0,0,0,0,2,0,2,11,0,0,0,0,3,0,0,0,0
154,1,1343,2,0.00816827,1,1,1,10,1,12,7,419,25,8,4,54,107,0.0,0.0459231,0,0,12,53,0,0,0,0,0,1150,9,14,9,14,53,0,0,53,454,0,0,19,30,12,18,59,0,95,0,0,0,184,9,39,2,8,8,0,20,3,6,23,128,0,0,3,0,22,2,0,1,0
45,1,1192,2,0.057505099999999996,2,16,4,54,2,8,7,281,8,22,36,8,63,0.0,0.0485793,11,0,19,53,0,0,0,0,0,1148,0,17,0,17,55,0,0,55,511,0,0,0,17,0,17,55,0,55,0,0,0,194,12,43,8,20,28,1,32,7,0,6,111,0,0,0,2,22,0,10,0,1
26,1,178,2,0.0,0,0,0,0,4,3,3,28,2,16,23,1,19,0.0,0.0451128,0,0,17,6,0,0,13,14,0,153,7,6,7,6,18,0,0,18,48,0,0,7,6,7,6,18,0,18,0,0,0,42,0,6,0,0,0,1,0,0,0,5,37,1,0,1,0,3,0,0,0,0
33,1,306,2,0.0,0,0,0,0,11,6,4,83,6,15,29,8,27,0.0,0.0327103,5,0,10,7,0,0,0,0,0,235,0,7,0,7,19,0,0,19,88,0,0,2,7,2,7,23,0,23,0,0,25,64,0,26,1,6,0,1,5,12,0,32,57,0,0,0,0,1,0,0,0,0
25,1,166,2,0.275081,1,8,2,36,1,5,5,35,6,1,1,7,15,0.0,0.0,0,0,3,0,1,1,0,0,1,142,9,8,2,2,8,0,0,26,49,0,0,9,8,2,2,8,0,26,0,0,0,46,1,11,4,0,19,0,2,5,0,2,19,0,0,0,0,6,0,1,0,0
4,1,7,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
37,1,330,2,0.18063800000000002,3,17,4,50,1,3,3,82,1,1,1,0,30,0.0,0.00769231,0,0,27,2,0,0,0,0,0,294,4,1,4,1,30,0,0,30,120,0,0,4,1,4,1,30,0,30,0,0,0,89,0,12,2,4,24,0,1,1,0,4,61,0,0,0,1,3,0,0,0,0
27,1,107,2,0.0,0,0,0,0,2,1,1,10,6,1,1,8,13,0.0,0.0266667,0,0,3,2,1,1,0,0,1,81,9,6,2,0,5,0,0,23,33,0,0,9,6,2,0,5,0,23,0,0,0,16,4,0,0,0,0,1,0,0,0,0,13,0,0,0,1,2,1,0,1,0
20,1,96,2,0.0,0,0,0,0,1,1,1,13,4,1,1,5,12,0.0,0.0,0,0,7,0,0,0,0,0,0,77,6,0,6,0,7,0,0,7,24,0,0,6,0,6,0,7,0,7,0,0,0,19,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,2,0,0,0,0
87,1,1172,2,0.18748399999999998,5,33,9,151,3,5,5,175,19,6,11,30,53,0.0,0.030909100000000002,0,0,7,95,1,1,1,1,1,574,16,13,9,7,23,0,0,41,260,0,0,31,42,24,23,58,0,117,0,0,8,247,7,52,9,10,66,4,19,10,1,31,133,0,0,0,2,24,2,0,1,0
29,1,124,2,0.0,0,0,0,0,2,5,3,29,8,1,2,5,12,0.0,0.035714300000000004,0,0,5,3,1,1,0,0,1,96,10,9,3,3,7,3,0,25,28,3,0,10,9,3,3,7,3,25,3,0,0,24,0,6,0,0,0,1,1,2,0,1,17,0,0,3,0,5,0,0,0,0
32,1,301,2,0.09668869999999999,2,4,2,23,3,3,3,41,3,8,9,3,20,0.0,0.0,0,0,15,0,0,0,0,0,0,206,4,10,4,10,17,0,0,17,88,0,0,5,15,5,15,28,0,28,0,0,0,80,0,20,1,2,14,2,0,0,0,17,62,0,0,0,0,2,0,0,0,0
21,1,184,2,0.0,0,0,0,0,2,9,3,31,4,2,4,3,8,0.0,0.16911800000000002,0,0,1,23,0,0,0,0,0,145,0,1,0,1,5,0,0,5,58,0,0,0,1,0,1,7,0,7,0,0,0,24,0,3,0,0,0,2,3,2,0,1,18,0,0,0,0,1,0,0,0,0
46,1,320,2,0.043918900000000004,1,2,1,11,2,6,6,25,8,2,3,10,15,0.0,0.0612245,0,0,1,12,0,0,0,0,0,108,1,1,1,1,5,0,0,5,36,0,0,16,29,9,11,23,0,77,0,0,1,95,0,13,1,2,21,2,6,2,0,9,59,0,0,0,0,7,0,0,0,0
43,1,238,2,0.0658784,1,2,1,11,3,6,6,17,8,2,5,9,13,0.0,0.19403,0,0,1,13,0,0,0,0,0,73,0,0,0,0,4,0,0,4,26,0,0,12,19,5,7,17,0,53,0,0,0,74,0,8,0,2,21,2,4,3,0,3,44,0,0,0,0,3,0,0,0,0
24,1,599,2,0.28654,3,68,8,162,1,6,6,160,5,4,6,4,14,0.25,0.10351199999999999,12,1,3,56,0,0,0,0,0,576,10,3,10,3,10,0,0,10,281,0,0,10,3,10,3,10,0,10,0,0,1,66,0,44,11,6,22,0,11,2,0,23,21,0,0,0,0,12,0,0,0,0
13,1,104,2,0.0,0,0,0,0,1,4,4,41,1,1,1,1,3,0.0,0.0111111,0,0,2,1,0,0,0,0,0,92,2,0,2,0,2,0,0,2,57,0,0,2,0,2,0,2,0,2,0,0,0,11,2,2,0,0,0,0,3,0,0,1,7,0,0,0,0,1,1,0,0,0
80,1,502,2,0.140014,2,11,3,45,1,5,5,71,18,6,6,28,46,0.0,0.0280702,0,0,10,9,1,1,0,0,1,305,15,14,8,8,18,2,0,36,128,2,0,17,23,10,17,33,2,51,2,0,1,110,5,37,4,8,15,1,3,3,1,17,75,0,0,6,0,15,2,0,1,0
20,1,84,2,0.0,0,0,0,0,1,1,1,2,1,1,1,1,2,0.0,0.0,0,0,2,0,0,0,0,0,0,21,0,0,0,0,1,0,0,1,8,0,0,0,0,0,0,3,0,3,0,0,0,14,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,1,0,0,0,0
43,1,654,2,0.10255299999999999,3,16,5,65,1,9,4,141,7,3,5,9,35,0.0,0.00706714,0,0,6,4,1,1,0,0,1,602,9,12,4,3,26,0,0,39,271,0,0,10,12,5,3,27,0,40,0,0,0,103,3,21,3,0,27,0,12,15,0,3,60,0,0,0,0,4,0,3,0,0
20,1,73,2,0.0,0,0,0,0,1,2,2,10,3,1,1,2,5,0.0,0.0,0,0,1,0,2,2,0,0,1,54,10,10,0,0,3,0,0,21,26,0,0,10,10,0,0,3,0,21,0,0,0,9,0,3,0,2,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0
32,1,124,2,0.0,0,0,0,0,1,3,3,16,4,1,1,3,13,0.0,0.0,0,0,8,0,0,0,0,0,0,93,4,6,4,6,10,0,0,10,36,0,0,4,6,4,6,10,0,10,0,0,0,24,0,3,0,0,0,0,0,1,0,2,23,0,0,0,0,1,0,0,0,0
34,1,177,2,0.0,0,0,0,0,1,4,4,25,7,1,2,6,9,0.0,0.00714286,0,0,1,1,2,2,0,0,1,144,10,10,0,0,3,0,0,21,82,0,0,10,10,0,0,3,0,21,0,0,0,17,1,4,0,2,0,0,3,1,0,1,9,0,0,0,0,5,0,0,1,0
16,1,55,2,0.0,0,0,0,0,1,2,2,9,2,1,1,1,4,0.0,0.0,0,0,1,0,1,1,0,0,1,40,5,10,0,1,3,0,0,16,18,0,0,5,10,0,1,3,0,16,0,0,0,9,0,1,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0
