Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,LDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,DLOC,PDA,PUA,TCLOC,DIT,NOA,NOC,NOD,NOP,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLS,NM,NOS,NPA,NS,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNM,TNPA,TNS,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Basic Rules,Brace Rules,Clone Metric Rules,Cohesion Metric Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Design Rules,Documentation Metric Rules,Inheritance Metric Rules,JUnit Rules,Naming Rules,Optimization Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Number of bugs
17,1,48,2,0.0,0,0,0,0,4,1,1,5,7,0,0,5,9,0.2,0.14285699999999998,3,1,4,4,1,1,0,0,1,32,1,0,1,0,4,0,0,20,7,0,0,1,0,1,0,4,0,20,0,0,0,10,0,3,0,0,0,1,0,0,0,1,9,0,1,0,1,0,0,0,0,0
22,1,141,2,0.0,0,0,0,0,2,2,2,22,6,3,0,8,24,0.117647,0.13333299999999998,8,2,15,14,0,0,3,3,0,120,0,0,0,0,16,0,0,16,50,0,0,0,0,0,0,16,0,16,0,0,0,33,25,7,0,2,0,1,0,0,0,1,31,0,12,0,0,1,2,0,12,0
13,1,58,2,0.0,0,0,0,0,1,5,5,8,0,0,0,0,3,0.25,0.0697674,3,1,3,3,0,0,0,0,0,46,1,0,1,0,3,0,0,3,28,0,0,1,0,1,0,3,0,3,0,0,0,11,1,1,0,0,0,0,2,0,0,1,9,0,0,0,0,0,0,0,1,0
10,1,30,2,0.0,0,0,0,0,1,0,0,2,0,1,1,0,2,0.333333,0.157895,3,1,2,3,0,0,0,0,0,21,0,0,0,0,2,0,0,2,10,0,0,0,0,0,0,2,0,2,0,0,0,7,1,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0
14,1,37,2,0.0,0,0,0,0,1,0,0,2,2,1,1,7,9,0.333333,0.2,3,1,2,4,0,0,0,0,0,24,0,0,0,0,2,0,0,2,9,0,0,0,0,0,0,2,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
16,1,45,2,0.0,0,0,0,0,1,1,1,3,1,0,0,0,2,0.0,0.0,0,0,3,0,0,0,0,0,0,30,1,0,1,0,2,0,0,2,7,0,0,1,0,1,0,2,0,2,0,0,0,7,0,1,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0
3,1,46,2,0.0,0,0,0,0,1,1,1,7,0,2,2,0,6,0.0,0.0,0,0,5,0,0,0,0,0,0,44,2,1,2,1,6,0,0,6,16,0,0,2,1,2,1,6,0,6,0,0,0,15,3,7,0,0,0,0,0,3,0,4,15,0,0,1,1,0,0,0,0,0
20,1,175,2,0.0,0,0,0,0,5,2,2,15,2,0,0,4,12,0.5,0.20754699999999998,19,3,3,22,0,0,0,0,0,130,10,2,10,2,8,8,0,8,49,8,0,10,2,10,2,17,8,17,8,0,0,64,7,16,0,4,0,1,0,2,0,6,57,0,0,2,0,6,2,0,0,0
3,1,40,2,0.0,0,0,0,0,1,1,1,9,0,2,3,0,7,0.0,0.0,0,0,8,0,0,0,0,0,0,38,2,3,2,3,7,0,0,7,12,0,0,2,3,2,3,7,0,7,0,0,1,17,0,4,0,3,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0,0
9,1,112,2,0.595238,2,8,4,46,2,1,1,17,0,9,11,0,9,0.2,0.23913,14,2,8,22,0,0,0,0,0,104,3,0,3,0,9,0,0,9,50,0,0,3,0,3,0,9,0,9,0,0,0,45,1,11,0,6,27,1,0,0,0,0,17,0,3,3,0,0,0,0,0,0
29,1,271,2,0.184679,3,6,3,33,3,3,3,28,14,1,1,17,28,0.0,0.19902899999999998,0,0,11,41,4,7,0,0,2,243,9,2,8,2,11,0,0,11,70,1,0,9,2,8,2,11,0,11,1,0,0,50,1,6,0,0,20,1,0,0,2,3,21,2,0,0,0,4,0,0,0,0
47,1,456,2,0.0656799,3,3,3,24,2,4,4,35,19,8,6,16,34,0.0,0.199396,63,0,9,66,2,2,0,0,1,410,34,5,31,5,18,14,1,18,105,17,1,34,5,31,5,18,14,18,17,1,0,58,3,2,0,0,9,1,2,0,1,1,37,0,0,1,0,8,2,0,1,0
5,1,10,2,0.0,0,0,0,0,0,0,0,1,1,2,1,1,2,0.0,0.0,0,0,2,0,2,2,0,0,1,6,6,0,0,0,1,0,0,11,1,1,0,6,0,0,0,1,0,11,1,0,0,7,0,1,0,0,0,0,0,1,0,0,5,0,0,0,0,2,0,0,0,0
12,1,31,2,0.0,0,0,0,0,2,0,0,3,6,0,0,4,7,0.0,0.0,0,0,4,0,1,1,0,0,1,20,8,3,1,0,3,1,0,34,3,4,1,8,3,1,0,3,1,34,4,1,0,14,0,3,0,0,0,1,0,0,0,2,9,0,1,0,0,4,0,0,0,0
15,1,38,2,0.0,0,0,0,0,2,0,0,3,7,0,0,4,7,0.0,0.0,0,0,4,0,1,1,0,0,1,24,17,0,1,0,3,1,0,21,7,9,1,17,0,1,0,3,1,21,9,1,0,15,0,3,0,0,0,1,0,0,0,2,9,0,1,0,0,5,0,0,0,0
12,1,30,2,0.0,0,0,0,0,2,0,0,3,6,0,0,4,7,0.0,0.0,0,0,4,0,1,1,0,0,1,19,9,0,1,0,3,1,0,14,3,4,1,9,0,1,0,3,1,14,4,1,0,14,0,3,0,0,0,1,0,0,0,2,9,0,1,0,0,4,0,0,0,0
12,1,24,2,0.0,0,0,0,0,2,0,0,2,6,0,0,3,5,0.0,0.0,0,0,3,0,1,1,0,0,1,13,7,3,0,0,2,0,0,33,2,3,1,7,3,0,0,2,0,33,3,1,0,10,0,1,0,0,0,1,0,0,0,0,7,0,1,0,0,2,0,0,0,0
14,1,30,2,0.0,0,0,0,0,2,0,0,2,7,0,0,3,5,0.0,0.0,0,0,3,0,1,1,0,0,1,17,16,0,0,0,2,0,0,20,6,8,1,16,0,0,0,2,0,20,8,1,0,11,0,1,0,0,0,1,0,0,0,0,7,0,1,0,0,3,0,0,0,0
12,1,23,2,0.0,0,0,0,0,2,0,0,2,6,0,0,3,5,0.0,0.0,0,0,3,0,1,1,0,0,1,12,8,0,0,0,2,0,0,13,2,3,1,8,0,0,0,2,0,13,3,1,0,10,0,1,0,0,0,1,0,0,0,0,7,0,1,0,0,2,0,0,0,0
18,1,90,2,0.0,0,0,0,0,1,2,2,6,1,12,12,0,1,0.5,0.2,6,1,1,15,0,0,0,0,0,54,4,0,4,0,1,0,0,1,14,0,0,5,0,5,0,3,0,3,0,0,0,13,2,3,0,0,0,0,0,0,0,0,13,0,0,2,0,0,2,0,0,0
37,1,424,2,0.15456099999999998,5,13,5,54,4,3,3,66,16,1,1,19,37,0.08333330000000001,0.132492,9,1,11,42,4,7,0,0,2,387,9,3,8,3,18,0,0,18,149,1,0,11,3,10,3,18,2,18,3,0,0,71,5,48,0,39,27,1,0,0,2,7,33,2,0,1,0,6,0,0,1,0
28,1,266,2,0.128049,2,2,2,26,2,2,1,23,17,4,2,11,22,0.0,0.128342,20,0,9,24,2,2,0,0,1,239,19,2,16,2,11,3,1,11,66,6,1,19,2,16,2,11,3,11,6,1,2,48,1,12,0,4,14,1,0,0,1,10,25,0,0,1,0,7,0,0,0,0
5,1,9,2,0.0,0,0,0,0,0,0,0,1,1,2,1,1,2,0.0,0.0,0,0,1,0,2,2,0,0,1,5,6,0,0,0,1,0,0,11,1,1,0,6,0,0,0,1,0,11,1,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0
11,1,19,2,0.0,0,0,0,0,1,0,0,1,1,3,3,0,1,0.5,0.333333,3,1,1,3,0,0,0,0,0,9,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0
47,1,406,2,0.25165,6,19,7,77,3,4,3,50,19,1,1,20,34,0.153846,0.167192,31,2,11,53,4,7,0,0,2,359,8,3,7,3,14,0,0,14,155,1,0,10,3,9,3,14,2,14,3,0,0,79,7,22,0,16,39,1,2,0,2,7,27,2,0,1,0,6,5,0,0,0
40,1,413,2,0.11010999999999999,4,4,4,37,2,3,3,34,19,13,9,20,32,0.2,0.20598000000000002,54,2,8,62,2,2,0,0,1,374,32,2,29,2,12,14,1,12,110,17,1,32,2,29,2,12,14,12,17,1,2,50,2,13,1,4,15,1,0,0,1,9,25,0,0,2,0,8,1,0,0,0
13,1,19,2,0.0,0,0,0,0,0,0,0,1,1,2,1,1,2,1.0,0.6153850000000001,8,1,0,8,2,2,0,0,1,7,6,0,0,0,1,0,0,11,1,1,0,6,0,0,0,1,0,11,1,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
21,1,222,2,0.0,0,0,0,0,1,4,4,24,9,13,26,11,19,0.0,0.104396,0,0,8,19,0,0,0,0,0,202,15,1,15,1,8,0,2,8,90,0,2,15,1,15,1,8,0,8,0,2,1,25,8,11,3,4,0,0,2,0,0,1,19,0,0,4,0,4,2,0,0,0
224,1,272,2,0.0,0,0,0,0,1,3,3,9,0,1,1,0,3,0.0,0.0,0,0,3,0,0,0,0,0,0,49,7,0,7,0,3,0,0,3,22,0,0,7,0,7,0,3,0,3,0,0,0,10,1,7,0,6,0,0,0,0,0,0,9,0,0,0,0,1,1,0,0,0
274,1,288,2,0.0,0,0,0,0,1,0,0,2,0,1,1,0,2,0.0,0.0,0,0,2,0,0,0,0,0,0,15,2,0,2,0,2,0,0,2,4,0,0,2,0,2,0,2,0,2,0,0,0,7,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
13,1,37,2,0.0,0,0,0,0,2,0,0,3,7,0,0,4,7,0.0,0.0,0,0,4,0,1,1,0,0,1,25,17,0,1,0,3,1,0,21,7,9,1,17,0,1,0,3,1,21,9,1,0,15,0,3,0,0,0,1,0,0,0,2,9,0,1,0,0,5,0,0,0,0
11,1,32,2,0.0,0,0,0,0,2,0,0,3,6,0,0,4,7,0.0,0.0,0,0,4,0,1,1,0,0,1,22,8,3,1,0,3,1,0,34,3,4,1,8,3,1,0,3,1,34,4,1,0,14,0,3,0,0,0,1,0,0,0,2,9,0,1,0,0,4,0,0,0,0
11,1,32,2,0.0,0,0,0,0,2,0,0,3,6,0,0,4,7,0.0,0.0,0,0,4,0,1,1,0,0,1,22,9,0,1,0,3,1,0,14,3,4,1,9,0,1,0,3,1,14,4,1,0,14,0,3,0,0,0,1,0,0,0,2,9,0,1,0,0,4,0,0,0,0
10,1,21,2,0.0,0,0,0,0,1,0,0,2,5,0,0,2,4,0.0,0.0,0,0,2,0,1,1,0,0,1,12,7,4,0,1,2,0,0,33,3,3,1,7,4,0,1,2,0,33,3,1,0,9,0,2,0,0,0,0,0,0,0,1,7,0,1,0,0,2,0,0,0,0
11,1,22,2,0.0,0,0,0,0,1,0,0,1,6,0,0,2,3,0.0,0.0,0,0,2,0,1,1,0,0,1,12,16,0,0,0,1,0,0,19,5,8,1,16,0,0,0,1,0,19,8,1,0,8,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,3,0,0,0,0
8,1,14,2,0.0,0,0,0,0,1,0,0,1,5,0,0,2,3,0.0,0.0,0,0,2,0,1,1,0,0,1,7,8,0,0,0,1,0,0,12,1,3,1,8,0,0,0,1,0,12,3,1,0,7,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,2,0,0,0,0
12,1,28,2,0.0,0,0,0,0,2,0,0,2,7,0,0,3,5,0.0,0.0,0,0,3,0,1,1,0,0,1,17,16,0,0,0,2,0,0,20,6,8,1,16,0,0,0,2,0,20,8,1,0,11,0,1,0,0,0,1,0,0,0,0,7,0,1,0,0,3,0,0,0,0
12,1,28,2,0.0,0,0,0,0,2,0,0,3,6,0,0,3,6,0.0,0.0,0,0,3,0,1,1,0,0,1,17,7,4,0,1,3,0,0,34,4,3,1,7,4,0,1,3,0,34,3,1,0,12,0,2,0,0,0,1,0,0,0,1,9,0,1,0,0,2,0,0,0,0
10,1,21,2,0.0,0,0,0,0,2,0,0,2,6,0,0,3,5,0.0,0.0,0,0,3,0,1,1,0,0,1,12,8,0,0,0,2,0,0,13,2,3,1,8,0,0,0,2,0,13,3,1,0,10,0,1,0,0,0,1,0,0,0,0,7,0,1,0,0,2,0,0,0,0
12,1,31,2,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.0,0.0,0,0,2,0,0,0,0,0,0,20,2,0,2,0,1,2,0,1,9,2,0,2,0,2,0,1,2,1,2,0,0,9,0,7,0,0,0,0,0,0,0,0,5,0,5,2,0,4,0,0,0,0
51,1,449,2,0.210317,4,20,7,80,2,4,3,63,13,1,1,14,27,0.0909091,0.17970999999999998,43,1,10,62,4,7,0,0,2,399,6,3,5,3,13,0,0,13,169,1,0,6,3,5,3,13,0,13,1,0,0,72,4,22,0,18,34,1,2,0,2,5,27,2,0,1,0,4,2,0,0,0
39,1,254,2,0.0816327,2,2,2,19,3,3,3,26,17,5,4,11,20,0.22222199999999998,0.0923913,12,2,7,17,2,2,0,0,1,216,17,2,14,2,9,3,1,9,77,6,1,17,2,14,2,9,3,9,6,1,1,37,0,5,1,0,9,1,0,2,1,1,19,0,0,1,0,7,0,0,0,0
13,1,19,2,0.0,0,0,0,0,0,0,0,1,1,2,1,1,2,0.5,0.6153850000000001,8,1,1,8,2,2,0,0,1,7,6,0,0,0,1,0,0,11,1,1,0,6,0,0,0,1,0,11,1,0,0,5,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0
10,1,23,2,0.0,0,0,0,0,1,0,0,2,5,0,0,2,4,0.0,0.181818,0,0,2,2,1,1,0,0,1,14,7,4,0,1,2,0,0,33,3,3,1,7,4,0,1,2,0,33,3,1,0,7,0,2,0,0,0,0,0,0,0,1,5,0,1,0,0,2,0,0,0,0
11,1,21,2,0.0,0,0,0,0,1,0,0,1,6,0,0,2,3,0.0,0.0,0,0,2,0,1,1,0,0,1,11,16,0,0,0,1,0,0,19,5,8,1,16,0,0,0,1,0,19,8,1,0,8,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,3,0,0,0,0
10,1,20,2,0.0,0,0,0,0,1,0,0,2,5,0,0,2,4,0.0,0.0,0,0,2,0,1,1,0,0,1,11,8,1,0,1,2,0,0,13,3,3,1,8,1,0,1,2,0,13,3,1,0,9,0,2,0,0,0,0,0,0,0,1,7,0,1,0,0,2,0,0,0,0
13,1,69,2,0.0,0,0,0,0,1,1,1,11,0,3,7,0,6,0.14285699999999998,0.153846,6,1,6,8,0,0,0,0,0,57,3,2,3,2,6,0,0,6,23,0,0,3,2,3,2,6,0,6,0,0,0,15,0,10,0,8,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0
23,1,206,2,0.140049,1,7,1,12,1,4,3,13,4,14,4,3,7,0.6,0.48872200000000005,61,3,2,67,0,0,0,0,0,140,3,0,3,0,4,0,0,4,31,0,0,6,0,6,0,8,0,8,0,0,0,27,0,15,0,12,13,0,0,0,0,1,14,0,0,2,0,0,0,0,0,0
18,1,126,2,0.0,0,0,0,0,1,1,1,19,2,1,3,5,18,0.14285699999999998,0.150538,14,2,12,14,0,0,0,0,0,109,6,8,6,8,13,0,1,13,37,0,1,6,8,6,8,13,0,13,0,1,0,29,1,9,0,6,0,0,0,0,0,4,27,0,0,0,0,2,0,0,0,0
25,1,374,2,0.0,0,0,0,0,3,6,4,46,12,11,13,28,38,0.333333,0.38,65,3,6,114,1,1,4,4,1,350,6,0,5,0,10,0,0,10,115,1,0,6,0,5,0,10,0,10,1,0,0,28,7,13,1,8,0,1,5,1,3,5,17,0,0,2,0,2,2,0,1,0
11,1,34,2,0.0,0,0,0,0,1,0,0,1,3,0,0,2,3,0.0,0.10526300000000001,2,0,2,2,0,0,0,0,0,24,6,0,6,0,1,0,0,1,6,0,0,6,0,6,0,1,0,1,0,0,0,6,0,8,0,0,0,0,0,0,0,0,5,0,5,3,0,1,0,0,0,0
18,79,36,3,0.0,0,0,0,0,3,0,0,3,1,0,0,0,3,0.0,0.07142860000000001,0,0,4,1,1,1,0,0,1,19,1,0,0,0,3,0,0,3,2,1,0,1,0,0,0,3,0,3,1,0,0,10,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,2,0,0,0,0
7,1,147,2,0.0,0,0,0,0,5,8,5,39,0,9,12,0,10,0.272727,0.2,25,3,8,26,0,0,0,0,0,141,2,3,2,3,10,2,0,10,96,2,0,2,3,2,3,10,2,10,2,0,0,27,0,17,0,11,0,1,5,1,0,3,17,0,0,2,0,4,0,0,0,0
22,1,106,2,0.0,0,0,0,0,0,2,2,6,2,4,4,1,2,1.0,0.453333,34,2,0,34,0,0,0,0,0,85,1,1,1,1,1,0,0,1,24,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,1,29,2,0.0,0,0,0,0,0,0,0,3,0,7,8,0,3,0.0,0.0,0,0,4,0,0,0,0,0,0,25,2,2,2,2,3,0,0,3,6,0,0,2,2,2,2,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
14,1,84,2,0.0,0,0,0,0,1,1,1,11,14,3,3,9,17,0.0,0.0,0,0,9,0,2,2,1,1,1,71,7,2,4,2,8,1,1,8,25,4,1,7,2,4,2,8,1,8,4,1,0,24,0,5,0,3,0,0,0,0,1,1,19,0,0,0,0,4,0,0,0,0
