"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous fixes","Number of developer commits","Number of committers","Number of previous modifications","Number of bugs"
"L39709","Elasticsearch.java","src/main/java/org/elasticsearch/bootstrap/Elasticsearch.java","L39707","1","0","9","0","1466","1","1","0"
"L39710","ElasticsearchF.java","src/main/java/org/elasticsearch/bootstrap/ElasticsearchF.java","L39707","1","0","10","0","1466","1","2","0"
"L40725","Client.java","src/main/java/org/elasticsearch/client/Client.java","L40723","1","0","102","0","1","9","17","1"
"L40726","ClusterAdminClient.java","src/main/java/org/elasticsearch/client/ClusterAdminClient.java","L40723","1","0","123","0","479","5","9","1"
"L40727","IndicesAdminClient.java","src/main/java/org/elasticsearch/client/IndicesAdminClient.java","L40723","1","0","193","0","762","8","22","0"
"L40729","Requests.java","src/main/java/org/elasticsearch/client/Requests.java","L40723","1","0","190","0","762","6","9","0"
"L43333","AckedClusterStateUpdateTask.java","src/main/java/org/elasticsearch/cluster/AckedClusterStateUpdateTask.java","L43332","1","0","10","0","1466","2","2","1"
"L43334","ClusterChangedEvent.java","src/main/java/org/elasticsearch/cluster/ClusterChangedEvent.java","L43332","20","0","112","1","762","3","6","0"
"L43335","ClusterInfo.java","src/main/java/org/elasticsearch/cluster/ClusterInfo.java","L43332","1","0","17","0","230","1","1","0"
"L43336","ClusterInfoService.java","src/main/java/org/elasticsearch/cluster/ClusterInfoService.java","L43332","1","0","5","0","230","1","1","0"
"L43337","ClusterModule.java","src/main/java/org/elasticsearch/cluster/ClusterModule.java","L43332","1","0","48","1","474","3","8","0"
"L43338","ClusterName.java","src/main/java/org/elasticsearch/cluster/ClusterName.java","L43332","7","0","51","0","1466","1","1","0"
"L43340","ClusterService.java","src/main/java/org/elasticsearch/cluster/ClusterService.java","L43332","1","0","27","0","4735","4","7","2"
"L43341","ClusterState.java","src/main/java/org/elasticsearch/cluster/ClusterState.java","L43332","52","0","455","2","244","5","14","1"
"L43343","ClusterStateUpdateTask.java","src/main/java/org/elasticsearch/cluster/ClusterStateUpdateTask.java","L43332","1","0","5","0","4735","1","1","1"
"L43344","DiskUsage.java","src/main/java/org/elasticsearch/cluster/DiskUsage.java","L43332","3","0","31","0","230","1","1","0"
"L43345","EmptyClusterInfoService.java","src/main/java/org/elasticsearch/cluster/EmptyClusterInfoService.java","L43332","1","0","21","0","1466","2","2","0"
"L43346","InternalClusterInfoService.java","src/main/java/org/elasticsearch/cluster/InternalClusterInfoService.java","L43332","38","0","237","0","1466","2","3","0"
"L43347","LocalNodeMasterListener.java","src/main/java/org/elasticsearch/cluster/LocalNodeMasterListener.java","L43332","1","0","6","0","1466","1","2","0"
"L43348","ProcessedClusterStateUpdateTask.java","src/main/java/org/elasticsearch/cluster/ProcessedClusterStateUpdateTask.java","L43332","1","0","4","0","4735","1","1","1"
"L43350","TimeoutClusterStateUpdateTask.java","src/main/java/org/elasticsearch/cluster/TimeoutClusterStateUpdateTask.java","L43332","1","0","5","0","4735","1","4","1"
"L52413","Base64.java","src/main/java/org/elasticsearch/common/Base64.java","L52412","124","0","940","0","1466","2","4","0"
"L52414","Booleans.java","src/main/java/org/elasticsearch/common/Booleans.java","L52412","51","0","61","0","479","2","2","0"
"L52415","Classes.java","src/main/java/org/elasticsearch/common/Classes.java","L52412","14","0","80","0","319","2","2","0"
"L52416","Explicit.java","src/main/java/org/elasticsearch/common/Explicit.java","L52412","1","0","15","0","34","2","2","0"
"L52417","Names.java","src/main/java/org/elasticsearch/common/Names.java","L52412","10","0","60","0","1466","1","3","1"
"L52419","Numbers.java","src/main/java/org/elasticsearch/common/Numbers.java","L52412","1","0","72","0","4735","1","2","0"
"L52420","ParseField.java","src/main/java/org/elasticsearch/common/ParseField.java","L52412","9","0","50","0","34","2","2","0"
"L52421","Preconditions.java","src/main/java/org/elasticsearch/common/Preconditions.java","L52412","27","0","167","0","1466","1","1","0"
"L52422","Priority.java","src/main/java/org/elasticsearch/common/Priority.java","L52412","14","0","62","0","1466","3","4","0"
"L52423","StopWatch.java","src/main/java/org/elasticsearch/common/StopWatch.java","L52412","11","0","136","0","1466","1","1","0"
"L52424","Strings.java","src/main/java/org/elasticsearch/common/Strings.java","L52412","194","0","876","0","31","8","14","0"
"L52425","Table.java","src/main/java/org/elasticsearch/common/Table.java","L52412","15","0","130","1","91","3","12","0"
"L76950","AckClusterStatePublishResponseHandler.java","src/main/java/org/elasticsearch/discovery/AckClusterStatePublishResponseHandler.java","L76949","2","0","32","0","1466","2","2","0"
"L76951","BlockingClusterStatePublishResponseHandler.java","src/main/java/org/elasticsearch/discovery/BlockingClusterStatePublishResponseHandler.java","L76949","1","0","23","0","1466","2","2","0"
"L76952","ClusterStatePublishResponseHandler.java","src/main/java/org/elasticsearch/discovery/ClusterStatePublishResponseHandler.java","L76949","1","0","8","0","1466","2","2","0"
"L76953","Discovery.java","src/main/java/org/elasticsearch/discovery/Discovery.java","L76949","1","0","26","0","474","2","5","1"
"L76954","DiscoveryException.java","src/main/java/org/elasticsearch/discovery/DiscoveryException.java","L76949","1","0","10","0","1466","1","1","0"
"L76955","DiscoveryModule.java","src/main/java/org/elasticsearch/discovery/DiscoveryModule.java","L76949","2","0","30","0","4735","1","1","0"
"L76956","DiscoveryService.java","src/main/java/org/elasticsearch/discovery/DiscoveryService.java","L76949","6","0","82","0","4735","3","3","1"
"L76958","MasterNotDiscoveredException.java","src/main/java/org/elasticsearch/discovery/MasterNotDiscoveredException.java","L76949","1","0","15","0","1466","2","3","0"
"L78905","Environment.java","src/main/java/org/elasticsearch/env/Environment.java","L78904","16","0","130","0","1466","2","4","0"
"L78908","NodeEnvironment.java","src/main/java/org/elasticsearch/env/NodeEnvironment.java","L78904","43","0","198","0","319","2","7","3"
"L78909","NodeEnvironmentModule.java","src/main/java/org/elasticsearch/env/NodeEnvironmentModule.java","L78904","2","0","20","0","4735","1","1","0"
"L79018","Gateway.java","src/main/java/org/elasticsearch/gateway/Gateway.java","L79017","1","0","14","0","4735","1","1","0"
"L79021","GatewayService.java","src/main/java/org/elasticsearch/gateway/GatewayService.java","L79017","49","0","228","0","4735","3","16","1"
"L80307","HttpInfo.java","src/main/java/org/elasticsearch/http/HttpInfo.java","L80303","1","0","64","0","474","2","3","0"
"L80308","HttpRequest.java","src/main/java/org/elasticsearch/http/HttpRequest.java","L80303","1","0","4","0","4735","1","1","0"
"L80310","HttpServer.java","src/main/java/org/elasticsearch/http/HttpServer.java","L80303","19","0","181","0","811","3","10","0"
"L80313","HttpServerTransport.java","src/main/java/org/elasticsearch/http/HttpServerTransport.java","L80303","1","0","9","0","4735","1","1","0"
"L80314","HttpStats.java","src/main/java/org/elasticsearch/http/HttpStats.java","L80303","1","0","52","0","811","2","2","0"
"L80894","AbstractIndexComponent.java","src/main/java/org/elasticsearch/index/AbstractIndexComponent.java","L80893","1","0","30","0","4735","1","1","0"
"L80896","CloseableIndexComponent.java","src/main/java/org/elasticsearch/index/CloseableIndexComponent.java","L80893","1","0","5","0","4735","1","1","0"
"L80897","Index.java","src/main/java/org/elasticsearch/index/Index.java","L80893","3","0","48","0","1466","2","3","0"
"L80900","IndexModule.java","src/main/java/org/elasticsearch/index/IndexModule.java","L80893","1","0","15","0","4735","1","2","0"
"L80903","IndexShardMissingException.java","src/main/java/org/elasticsearch/index/IndexShardMissingException.java","L80893","1","0","13","0","4735","1","1","0"
"L80906","VersionType.java","src/main/java/org/elasticsearch/index/VersionType.java","L80893","16","0","63","1","91","2","2","0"
"L114817","IndexAlreadyExistsException.java","src/main/java/org/elasticsearch/indices/IndexAlreadyExistsException.java","L114815","1","0","16","0","4735","1","1","0"
"L114818","IndexCreationException.java","src/main/java/org/elasticsearch/indices/IndexCreationException.java","L114815","1","0","9","0","762","1","1","0"
"L114820","IndexPrimaryShardNotAllocatedException.java","src/main/java/org/elasticsearch/indices/IndexPrimaryShardNotAllocatedException.java","L114815","1","0","13","1","36","1","1","0"
"L114821","IndexTemplateAlreadyExistsException.java","src/main/java/org/elasticsearch/indices/IndexTemplateAlreadyExistsException.java","L114815","1","0","17","0","1466","1","1","0"
"L114822","IndexTemplateMissingException.java","src/main/java/org/elasticsearch/indices/IndexTemplateMissingException.java","L114815","1","0","17","0","1466","1","1","0"
"L114823","IndicesLifecycle.java","src/main/java/org/elasticsearch/indices/IndicesLifecycle.java","L114815","1","0","38","0","474","3","4","0"
"L114824","IndicesModule.java","src/main/java/org/elasticsearch/indices/IndicesModule.java","L114815","1","0","53","0","230","3","8","1"
"L114825","IndicesService.java","src/main/java/org/elasticsearch/indices/IndicesService.java","L114815","1","0","19","0","4735","1","3","0"
"L114826","InternalIndicesLifecycle.java","src/main/java/org/elasticsearch/indices/InternalIndicesLifecycle.java","L114815","25","0","133","0","474","3","5","0"
"L114827","InternalIndicesService.java","src/main/java/org/elasticsearch/indices/InternalIndicesService.java","L114815","24","0","293","1","244","6","27","0"
"L114830","InvalidIndexTemplateException.java","src/main/java/org/elasticsearch/indices/InvalidIndexTemplateException.java","L114815","1","0","17","0","1466","1","1","0"
"L114832","NodeIndicesStats.java","src/main/java/org/elasticsearch/indices/NodeIndicesStats.java","L114815","23","0","197","1","244","4","9","0"
"L114833","TypeMissingException.java","src/main/java/org/elasticsearch/indices/TypeMissingException.java","L114815","1","0","17","0","31","2","2","0"
"L118823","MonitorModule.java","src/main/java/org/elasticsearch/monitor/MonitorModule.java","L118822","10","0","101","0","4735","1","2","0"
"L118824","MonitorService.java","src/main/java/org/elasticsearch/monitor/MonitorService.java","L118822","1","0","58","0","4735","1","1","0"
"L121597","PercolateContext.java","src/main/java/org/elasticsearch/percolator/PercolateContext.java","L121596","5","0","582","0","36","7","13","5"
"L121598","PercolateException.java","src/main/java/org/elasticsearch/percolator/PercolateException.java","L121596","1","0","18","0","319","2","3","0"
"L121599","PercolatorModule.java","src/main/java/org/elasticsearch/percolator/PercolatorModule.java","L121596","1","0","8","0","1466","2","2","0"
"L121600","PercolatorService.java","src/main/java/org/elasticsearch/percolator/PercolatorService.java","L121596","117","0","735","5","762","5","30","8"
"L121601","QueryCollector.java","src/main/java/org/elasticsearch/percolator/QueryCollector.java","L121596","40","0","313","1","1466","3","16","3"
"L122577","AbstractPlugin.java","src/main/java/org/elasticsearch/plugins/AbstractPlugin.java","L122576","1","0","53","0","4735","1","2","0"
"L122578","IndexPluginsModule.java","src/main/java/org/elasticsearch/plugins/IndexPluginsModule.java","L122576","2","0","35","0","4735","1","1","0"
"L122579","Plugin.java","src/main/java/org/elasticsearch/plugins/Plugin.java","L122576","1","0","21","0","4735","1","3","0"
"L122580","PluginManager.java","src/main/java/org/elasticsearch/plugins/PluginManager.java","L122576","89","0","431","9","811","9","21","4"
"L122581","PluginsModule.java","src/main/java/org/elasticsearch/plugins/PluginsModule.java","L122576","2","0","36","0","4735","1","1","0"
"L122582","PluginsService.java","src/main/java/org/elasticsearch/plugins/PluginsService.java","L122576","83","0","394","1","811","3","11","3"
"L122583","ShardsPluginsModule.java","src/main/java/org/elasticsearch/plugins/ShardsPluginsModule.java","L122576","2","0","35","0","4735","1","1","0"
"L122980","RepositoriesModule.java","src/main/java/org/elasticsearch/repositories/RepositoriesModule.java","L122979","1","0","29","0","319","1","1","0"
"L122981","RepositoriesService.java","src/main/java/org/elasticsearch/repositories/RepositoriesService.java","L122979","39","0","317","0","319","2","3","1"
"L122982","Repository.java","src/main/java/org/elasticsearch/repositories/Repository.java","L122979","1","0","17","0","319","1","2","0"
"L122983","RepositoryException.java","src/main/java/org/elasticsearch/repositories/RepositoryException.java","L122979","2","0","15","0","319","1","1","0"
"L122984","RepositoryMissingException.java","src/main/java/org/elasticsearch/repositories/RepositoryMissingException.java","L122979","1","0","11","0","319","1","1","0"
"L122985","RepositoryModule.java","src/main/java/org/elasticsearch/repositories/RepositoryModule.java","L122979","2","0","39","0","319","1","1","0"
"L122986","RepositoryName.java","src/main/java/org/elasticsearch/repositories/RepositoryName.java","L122979","10","0","36","0","319","1","1","0"
"L122987","RepositoryNameModule.java","src/main/java/org/elasticsearch/repositories/RepositoryNameModule.java","L122979","1","0","12","0","319","1","1","0"
"L122988","RepositorySettings.java","src/main/java/org/elasticsearch/repositories/RepositorySettings.java","L122979","1","0","16","0","319","1","1","0"
"L122989","RepositoryTypesRegistry.java","src/main/java/org/elasticsearch/repositories/RepositoryTypesRegistry.java","L122979","1","0","12","0","319","1","1","0"
"L123718","AbstractRestResponse.java","src/main/java/org/elasticsearch/rest/AbstractRestResponse.java","L123717","3","0","48","0","244","2","2","0"
"L123719","AbstractRestResponseActionListener.java","src/main/java/org/elasticsearch/rest/AbstractRestResponseActionListener.java","L123717","2","0","25","0","1466","1","1","0"
"L123720","AcknowledgedRestResponseActionListener.java","src/main/java/org/elasticsearch/rest/AcknowledgedRestResponseActionListener.java","L123717","2","0","31","0","230","3","4","0"
"L123722","BytesRestResponse.java","src/main/java/org/elasticsearch/rest/BytesRestResponse.java","L123717","1","0","34","0","319","1","1","0"
"L123723","HttpRedirectRestResponse.java","src/main/java/org/elasticsearch/rest/HttpRedirectRestResponse.java","L123717","1","0","10","0","811","1","1","0"
"L123725","RestController.java","src/main/java/org/elasticsearch/rest/RestController.java","L123717","24","0","172","0","9","2","3","1"
"L123726","RestFilter.java","src/main/java/org/elasticsearch/rest/RestFilter.java","L123717","1","0","12","0","4735","1","1","0"
"L123727","RestFilterChain.java","src/main/java/org/elasticsearch/rest/RestFilterChain.java","L123717","1","0","4","0","4735","1","1","0"
"L123730","RestRequest.java","src/main/java/org/elasticsearch/rest/RestRequest.java","L123717","9","0","107","0","474","5","9","0"
"L123731","RestResponse.java","src/main/java/org/elasticsearch/rest/RestResponse.java","L123717","1","0","20","0","244","2","2","0"
"L123732","RestStatus.java","src/main/java/org/elasticsearch/rest/RestStatus.java","L123717","1","0","64","0","1466","1","1","0"
"L123733","StringRestResponse.java","src/main/java/org/elasticsearch/rest/StringRestResponse.java","L123717","1","0","16","0","4735","2","4","0"
"L123734","Utf8RestResponse.java","src/main/java/org/elasticsearch/rest/Utf8RestResponse.java","L123717","7","0","70","0","4735","2","2","0"
"L123735","XContentRestResponse.java","src/main/java/org/elasticsearch/rest/XContentRestResponse.java","L123717","8","0","103","0","1466","4","7","0"
"L126859","River.java","src/main/java/org/elasticsearch/river/River.java","L126857","1","0","5","0","474","1","1","0"
"L126863","RiverModule.java","src/main/java/org/elasticsearch/river/RiverModule.java","L126857","6","0","59","0","1466","1","1","0"
"L126870","RiversService.java","src/main/java/org/elasticsearch/river/RiversService.java","L126857","22","0","234","1","474","4","7","0"
"L127551","AbstractSearchScript.java","src/main/java/org/elasticsearch/script/AbstractSearchScript.java","L127546","1","0","73","0","246","3","5","0"
"L127553","ExecutableScript.java","src/main/java/org/elasticsearch/script/ExecutableScript.java","L127546","1","0","6","0","4735","1","1","0"
"L127554","ExplainableSearchScript.java","src/main/java/org/elasticsearch/script/ExplainableSearchScript.java","L127546","1","0","5","0","18","2","2","1"
"L127560","ScriptService.java","src/main/java/org/elasticsearch/script/ScriptService.java","L127546","23","0","218","0","319","3","9","0"
"L127561","SearchScript.java","src/main/java/org/elasticsearch/script/SearchScript.java","L127546","1","0","38","0","1466","5","6","1"
"L128226","SearchHit.java","src/main/java/org/elasticsearch/search/SearchHit.java","L128221","1","0","41","0","762","2","5","1"
"L128227","SearchHitField.java","src/main/java/org/elasticsearch/search/SearchHitField.java","L128221","1","0","12","0","762","2","2","0"
"L128229","SearchModule.java","src/main/java/org/elasticsearch/search/SearchModule.java","L128221","1","0","46","0","230","7","10","0"
"L128234","SearchService.java","src/main/java/org/elasticsearch/search/SearchService.java","L128221","89","0","733","4","762","8","33","4"
"L128235","SearchShardTarget.java","src/main/java/org/elasticsearch/search/SearchShardTarget.java","L128221","16","0","103","0","4735","1","1","0"
"L128236","TransportSearchModule.java","src/main/java/org/elasticsearch/search/TransportSearchModule.java","L128221","1","0","16","0","1466","2","2","0"
"L150949","ConcurrentSnapshotExecutionException.java","src/main/java/org/elasticsearch/snapshots/ConcurrentSnapshotExecutionException.java","L150948","1","0","15","0","319","1","1","0"
"L150950","InvalidSnapshotNameException.java","src/main/java/org/elasticsearch/snapshots/InvalidSnapshotNameException.java","L150948","1","0","13","0","319","1","1","0"
"L150951","RestoreInfo.java","src/main/java/org/elasticsearch/snapshots/RestoreInfo.java","L150948","4","0","97","0","319","1","1","0"
"L150952","RestoreService.java","src/main/java/org/elasticsearch/snapshots/RestoreService.java","L150948","57","0","452","1","31","3","6","3"
"L150953","Snapshot.java","src/main/java/org/elasticsearch/snapshots/Snapshot.java","L150948","1","0","15","0","319","1","1","0"
"L150954","SnapshotCreationException.java","src/main/java/org/elasticsearch/snapshots/SnapshotCreationException.java","L150948","1","0","11","0","319","1","1","0"
"L150955","SnapshotException.java","src/main/java/org/elasticsearch/snapshots/SnapshotException.java","L150948","2","0","16","0","319","1","1","0"
"L150956","SnapshotInfo.java","src/main/java/org/elasticsearch/snapshots/SnapshotInfo.java","L150948","17","0","187","1","31","2","4","0"
"L150957","SnapshotMissingException.java","src/main/java/org/elasticsearch/snapshots/SnapshotMissingException.java","L150948","1","0","15","0","319","1","1","0"
"L150958","SnapshotRestoreException.java","src/main/java/org/elasticsearch/snapshots/SnapshotRestoreException.java","L150948","1","0","10","0","319","1","1","0"
"L150959","SnapshotShardFailure.java","src/main/java/org/elasticsearch/snapshots/SnapshotShardFailure.java","L150948","11","0","116","0","319","1","2","0"
"L150960","SnapshotsService.java","src/main/java/org/elasticsearch/snapshots/SnapshotsService.java","L150948","121","0","836","1","31","3","8","5"
"L150961","SnapshotState.java","src/main/java/org/elasticsearch/snapshots/SnapshotState.java","L150948","5","0","29","0","319","1","2","0"
"L150962","SnapshotUtils.java","src/main/java/org/elasticsearch/snapshots/SnapshotUtils.java","L150948","25","0","84","0","762","2","2","0"
"L152226","ThreadPool.java","src/main/java/org/elasticsearch/threadpool/ThreadPool.java","L152225","71","0","561","5","4735","5","46","2"
"L152227","ThreadPoolInfo.java","src/main/java/org/elasticsearch/threadpool/ThreadPoolInfo.java","L152225","4","0","57","0","4735","1","2","0"
"L152229","ThreadPoolStats.java","src/main/java/org/elasticsearch/threadpool/ThreadPoolStats.java","L152225","10","0","148","0","4735","1","7","0"
"L152594","BaseTransportRequestHandler.java","src/main/java/org/elasticsearch/transport/BaseTransportRequestHandler.java","L152591","1","0","7","1","4735","1","2","0"
"L152595","BaseTransportResponseHandler.java","src/main/java/org/elasticsearch/transport/BaseTransportResponseHandler.java","L152591","1","0","3","0","4735","1","1","0"
"L152597","BytesTransportRequest.java","src/main/java/org/elasticsearch/transport/BytesTransportRequest.java","L152591","1","0","37","0","4735","1","1","0"
"L152599","EmptyTransportResponseHandler.java","src/main/java/org/elasticsearch/transport/EmptyTransportResponseHandler.java","L152591","1","0","23","0","4735","1","1","0"
"L152601","FutureTransportResponseHandler.java","src/main/java/org/elasticsearch/transport/FutureTransportResponseHandler.java","L152591","1","0","14","0","4735","1","1","0"
"L152605","PlainTransportFuture.java","src/main/java/org/elasticsearch/transport/PlainTransportFuture.java","L152591","9","0","75","0","31","3","5","0"
"L152611","Transport.java","src/main/java/org/elasticsearch/transport/Transport.java","L152591","1","0","21","0","4735","1","2","0"
