@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L19441","1","0","18","0","11","2","2","false"
"L19442","18","0","179","0","4735","2","5","false"
"L19443","1","0","61","0","4735","2","4","false"
"L19444","1","0","105","0","4735","1","4","false"
"L19445","1","0","18","0","11","2","2","false"
"L19446","6","0","84","0","4735","1","2","false"
"L19447","43","0","273","0","4735","2","5","false"
"L19448","3","0","50","0","11","2","2","false"
"L19449","7","0","133","0","4735","1","2","false"
"L19450","16","0","134","0","4735","1","2","false"
"L19451","7","0","69","0","4735","1","2","false"
"L19452","1","0","1","0","4735","1","2","false"
"L19453","4","0","75","0","4735","2","8","false"
"L19454","10","0","115","0","11","2","6","false"
"L19455","6","0","86","0","4735","2","9","false"
"L20230","1","0","18","0","11","2","2","false"
"L20231","44","0","458","0","4735","3","10","false"
"L20232","1","0","165","0","4735","2","4","false"
"L20233","11","0","101","0","4735","1","2","false"
"L20234","1","0","1","0","4735","1","2","false"
"L20235","23","0","246","2","4735","2","10","false"
"L20742","1","0","19","0","11","2","2","false"
"L20743","28","0","392","0","4735","2","6","true"
"L20744","1","0","111","0","11","2","3","true"
"L20745","1","0","1","0","4735","1","2","false"
"L20746","25","0","224","0","4735","2","6","true"
"L21273","1","0","18","0","11","2","2","false"
"L21274","6","0","128","0","4735","2","7","false"
"L21275","1","0","76","0","4735","2","4","false"
"L21276","3","0","38","0","4735","1","2","false"
"L21277","1","0","61","0","4735","2","8","false"
"L21495","1","0","18","0","4735","1","1","false"
"L21496","30","0","147","0","4735","1","6","false"
"L21497","1","0","21","0","4735","1","1","false"
"L21498","7","0","117","0","4735","1","1","true"
"L21499","1","0","1","0","4735","1","2","false"
"L21500","1","0","9","0","4735","1","2","false"
"L21501","1","0","18","0","11","2","2","false"
"L21502","11","0","40","0","4735","1","2","false"
"L21503","5","0","37","0","4735","1","2","false"
"L21504","21","0","304","0","4735","2","9","false"
"L21505","4","0","375","0","4735","2","6","false"
"L21506","17","0","207","0","11","2","4","false"
"L21507","1","0","18","0","11","2","2","false"
"L21508","4","0","84","0","11","2","5","false"
"L21509","1","0","42","0","11","2","3","false"
"L21510","14","0","55","0","4735","1","2","false"
"L21511","10","0","89","0","4735","1","2","true"
"L21512","6","0","90","0","4735","1","1","false"
"L21513","16","0","111","0","11","2","5","false"
"L21514","7","0","81","0","4735","2","6","false"
"L23790","13","0","101","0","4735","1","3","false"
"L23791","8","0","74","0","4735","1","3","false"
"L23792","1","0","26","0","11","2","2","false"
"L23793","3","0","64","0","4735","1","3","false"
"L23794","1","0","10","0","4735","1","2","false"
"L23795","1","0","11","0","4735","1","2","false"
"L23796","5","0","66","0","4735","2","3","false"
"L25908","41","0","332","1","4735","4","20","true"
"L25909","1","0","18","0","11","2","2","false"
"L25910","30","0","380","0","4735","4","14","false"
"L25911","1","0","164","0","4735","4","12","false"
"L25912","13","0","120","0","4735","3","5","false"
"L27428","1","0","8","0","4735","1","1","false"
"L27434","3","0","56","0","4735","3","8","false"
"L27436","3","0","41","0","11","2","4","false"
"L27437","3","0","41","0","11","3","6","false"
"L27722","1","0","235","0","762","4","8","false"
"L27723","1","0","154","0","4735","2","4","false"
"L27724","1","0","383","0","4735","3","7","false"
"L28156","1","0","12","0","11","2","2","false"
"L28157","5","0","280","1","762","4","13","false"
"L28158","51","0","369","1","4735","3","13","false"
"L29470","12","0","118","0","4735","1","1","false"
"L29471","7","0","41","0","4735","1","2","false"
"L29473","41","0","259","0","4735","1","3","true"
"L30018","45","0","239","0","4735","1","5","false"
"L30019","54","0","528","2","4735","2","18","true"
"L30020","36","0","281","1","4735","1","4","false"
"L30021","111","0","493","1","4735","1","7","true"
"L30022","166","0","844","1","4735","4","12","true"
"L30023","73","0","465","1","319","2","10","true"
"L30026","22","0","211","0","4735","2","5","false"
"L30027","68","0","410","0","4735","1","4","true"
"L30029","5","0","116","0","4735","1","2","false"
"L30030","41","0","203","0","4735","2","3","false"
"L31895","20","0","183","1","4735","1","2","false"
"L31896","24","0","89","0","4735","1","2","true"
"L32159","46","0","276","0","4735","1","1","false"
"L32160","42","0","360","0","4735","1","1","false"
"L32166","21","0","112","1","4735","1","2","false"
"L32167","29","0","188","1","4735","1","2","true"
"L32168","14","0","105","0","4735","1","2","true"
"L32169","63","0","300","0","4735","1","3","false"
"L32174","5","0","29","0","28","1","1","false"
"L33991","45","0","312","0","4735","1","5","true"
"L34925","1","0","32","0","4735","1","1","false"
"L34927","7","0","63","0","4735","1","2","false"
"L35157","9","0","111","0","4735","1","3","false"
"L35158","10","0","119","0","4735","1","3","false"
"L35159","1","0","20","0","4735","1","3","false"
"L35160","2","0","70","0","4735","1","3","false"
"L35161","5","0","92","0","4735","1","3","false"
"L35598","1","0","47","0","4735","1","2","false"
"L35599","10","0","33","0","4735","1","1","false"
"L35818","22","0","109","0","4735","1","1","false"
"L35976","12","0","144","0","4735","1","1","false"
"L35977","19","0","151","2","4735","1","6","false"
"L35978","14","0","143","0","4735","1","3","false"
"L35979","16","0","111","0","4735","1","2","false"
"L35980","10","0","87","0","4735","1","2","false"
"L35981","9","0","84","0","4735","1","4","false"
"L35982","1","0","23","0","4735","1","4","false"
"L35983","1","0","3","0","4735","1","1","false"
"L35984","15","0","144","0","4735","1","5","false"
"L37546","19","0","102","0","0","0","1","false"
"L37547","13","0","90","0","0","0","1","false"
"L37548","7","0","79","0","0","0","1","false"
"L37549","3","0","23","0","0","0","1","false"
"L46004","1","0","5","0","4735","1","1","false"
"L46008","5","0","66","0","4735","1","2","false"
"L46010","17","0","97","0","4735","1","1","false"
"L46011","7","0","88","0","4735","1","1","false"
"L46012","8","0","65","0","4735","1","1","false"
"L46014","12","0","135","0","4735","1","2","false"
"L46015","10","0","66","0","4735","1","1","false"
"L46017","43","0","202","0","4735","1","1","false"
"L47302","54","0","206","0","4735","1","1","false"
"L47303","1","0","24","0","4735","1","1","false"
"L47304","79","0","127","0","4735","1","1","false"
"L47305","13","0","199","1","4735","1","3","false"
"L47624","3","0","36","0","4735","1","1","false"
"L48236","53","0","294","1","4735","1","6","false"
"L51667","1","0","12","0","4735","1","1","false"
"L51668","1","0","26","0","4735","1","1","false"
"L51734","28","0","131","0","4735","1","2","false"
"L51735","49","0","177","1","4735","1","2","false"
"L52410","72","0","497","0","4735","1","6","false"
"L52413","1","0","36","0","4735","1","3","false"
"L53333","2","0","32","0","4735","1","1","false"
"L53334","6","0","54","0","4735","1","2","false"
"L53335","3","0","41","0","4735","1","1","false"
"L53336","1","0","9","0","4735","1","1","false"
"L53398","1","0","27","0","4735","1","1","false"
"L53399","22","0","115","0","4735","1","2","false"
"L53400","7","0","51","0","4735","1","1","false"
"L53403","1","0","8","0","4735","1","1","false"
"L53581","1","0","22","0","4735","1","1","false"
"L53582","1","0","22","0","4735","1","1","false"
"L53583","1","0","15","0","4735","1","1","false"
"L53584","1","0","22","0","4735","1","1","false"
"L53585","2","0","19","0","4735","1","1","false"
"L53586","1","0","12","0","4735","1","1","false"
"L53763","23","0","148","0","4735","1","1","false"
"L54206","8","0","37","0","4735","1","1","false"
"L54866","1","0","15","0","4735","1","2","false"
"L54867","132","0","949","1","4735","2","7","false"
"L54869","39","0","151","0","4735","1","4","false"
"L54870","1","0","53","0","4735","1","2","false"
"L54871","59","0","285","1","4735","1","11","true"
"L54872","1","0","98","0","4735","1","2","false"
"L54873","1","0","7","0","4735","1","1","false"
"L54874","8","0","73","0","4735","1","2","false"
"L56378","27","0","231","0","4735","1","3","true"
"L56495","1","0","9","0","4735","1","1","false"
"L56496","73","0","620","0","4735","1","9","true"
"L56497","2","0","27","0","4735","1","1","true"
"L58108","20","0","174","0","4735","1","5","false"
"L58296","2","0","49","0","4735","1","1","false"
"L58441","29","0","159","1","4735","1","6","false"
"L58442","81","0","352","2","4735","1","4","false"
"L58443","2","0","28","0","4735","1","3","false"
"L59126","17","0","128","1","4735","1","4","false"
"L59414","1","0","20","0","4735","1","1","false"
"L59415","67","0","209","0","4735","1","2","false"
"L59416","10","0","96","1","4735","1","6","false"
"L59417","31","0","266","0","4735","1","6","false"
"L59897","1","0","30","0","4735","1","1","false"
"L59901","52","0","404","0","4735","1","6","false"
"L59902","51","0","234","0","4735","1","2","false"
"L59920","7","0","84","0","4735","1","1","true"
"L59921","7","0","58","0","4735","1","1","false"
"L59940","2","0","29","0","4735","1","1","false"
"L59948","1","0","23","0","4735","1","1","false"
"L59954","1","0","52","0","4735","1","2","false"
"L59955","1","0","12","0","4735","1","1","false"
"L59987","1","0","32","0","1466","1","1","false"
"L59998","62","0","142","0","4735","2","4","false"
"L60008","1","0","21","0","4735","1","2","false"
"L60015","35","0","144","0","1","1","1","false"
"L62076","5","0","108","0","4735","1","1","false"
"L62991","15","0","125","0","4735","1","1","false"
"L63171","1","0","12","0","4735","1","1","false"
"L63172","1","0","12","0","4735","1","2","false"
"L63173","1","0","12","0","4735","1","1","false"
"L63174","2","0","570","0","4735","1","5","true"
"L63193","1","0","22","0","4735","1","1","false"
"L67054","39","0","164","0","4735","1","1","false"
"L67062","52","0","281","0","4735","1","2","false"
"L67065","1","0","149","0","4735","1","1","false"
"L68064","5","0","65","1","4735","1","1","false"
"L68065","26","0","244","2","4735","1","9","false"
"L68068","76","0","298","1","4735","1","6","false"
"L68404","1","0","30","1","4735","1","1","false"
"L68407","44","0","238","1","4735","1","1","false"
"L68703","4","0","66","0","4735","1","2","false"
"L68704","15","0","133","0","4735","1","2","false"
"L68705","58","0","470","1","4735","1","6","true"
"L68706","24","0","197","0","4735","1","3","false"
"L68708","2","0","88","0","1466","2","8","false"
"L68709","1","0","13","0","4735","1","1","false"
"L68710","4","0","52","0","4735","1","2","false"
"L68712","1","0","61","0","4735","1","1","false"
"L68717","179","0","844","2","4735","1","14","true"
"L68721","1","0","14","0","4735","1","1","false"
"L68722","9","0","69","0","4735","1","1","false"
"L68723","6","0","185","0","4735","1","3","false"
"L68724","1","0","79","0","4735","1","2","false"
"L68726","1","0","87","0","4735","1","1","false"
"L75130","40","0","347","4","4735","1","7","false"
"L75132","28","0","220","1","4735","1","2","false"
"L75408","21","0","87","0","4735","1","2","false"
"L75410","3","0","41","0","4735","1","2","false"
"L75412","36","0","111","0","4735","2","5","false"
"L75413","9","0","76","0","4735","2","2","false"
"L75414","32","0","105","0","4735","1","5","false"
"L75415","1","0","4","0","18","1","1","false"
"L75416","5","0","49","0","18","1","1","false"
"L75417","18","0","68","0","4735","1","2","false"
"L75418","2","0","24","0","18","1","1","true"
"L75419","17","0","75","0","4735","1","2","false"
"L75421","11","0","57","0","4735","1","2","false"
"L75422","10","0","100","0","18","2","2","false"
"L75423","39","0","148","0","4735","2","6","false"
"L75424","6","0","59","0","18","1","1","false"
"L75425","15","0","124","0","18","2","8","false"
"L75426","4","0","38","0","18","1","1","false"
"L75427","15","0","74","0","4735","1","2","false"
"L75429","11","0","56","0","4735","1","3","false"
"L75430","2","0","27","0","18","1","1","false"
"L75431","11","0","64","0","4735","1","1","false"
"L75432","17","0","176","0","18","2","2","false"
"L75433","49","0","141","2","4735","1","9","false"
"L75435","1","0","142","0","4735","1","4","false"
"L75436","3","0","31","0","18","2","2","false"
"L75437","17","0","82","0","4735","1","3","false"
"L75438","1","0","9","0","4735","1","1","false"
"L75440","14","0","65","0","4735","1","2","false"
"L75441","8","0","73","0","18","1","1","false"
"L75442","24","0","89","0","18","2","2","false"
"L75443","10","0","81","0","18","1","1","false"
"L75444","23","0","82","0","4735","1","2","false"
"L75445","8","0","59","0","18","2","2","false"
"L75446","20","0","85","0","4735","1","2","false"
"L75448","48","0","153","0","4735","1","2","false"
"L75450","37","0","152","0","4735","1","2","false"
"L75452","62","0","208","1","4735","1","2","false"
"L75454","36","0","141","0","4735","1","2","false"
"L75455","4","0","54","0","0","0","1","false"
"L75456","20","0","83","0","0","0","1","false"
"L75457","2","0","38","0","0","0","1","false"
"L75458","16","0","70","0","0","0","1","false"
"L75460","16","0","84","1","4735","1","3","false"
"L75461","3","0","35","0","18","1","1","true"
"L75462","15","0","84","1","4735","1","3","false"
"L75464","21","0","77","0","4735","1","2","false"
"L75465","7","0","49","0","18","1","1","false"
"L75466","20","0","77","0","4735","1","2","false"
"L75468","27","0","227","0","4735","1","5","false"
"L75469","4","0","43","0","4735","1","1","true"
"L75470","21","0","94","0","4735","1","2","true"
"L75472","21","0","95","0","4735","1","3","true"
"L75474","6","0","38","0","4735","1","1","false"
"L75477","3","0","26","0","18","1","1","false"
"L75478","9","0","45","0","4735","1","1","false"
"L75479","13","0","125","0","762","2","2","false"
"L75480","43","0","117","0","762","2","5","true"
"L75481","4","0","39","0","4735","1","1","false"
"L75482","23","0","96","0","4735","1","4","false"
"L75483","15","0","117","0","18","1","1","false"
"L75484","32","0","97","1","4735","1","2","false"
"L75485","17","0","125","0","18","1","1","false"
"L75486","34","0","90","1","4735","1","3","false"
"L75487","15","0","133","0","762","1","2","false"
"L75488","48","0","148","0","762","2","3","true"
"L75490","27","0","120","2","4735","1","4","false"
"L75491","5","0","55","0","18","1","1","false"
"L75492","27","0","138","2","4735","1","5","false"
"L75494","15","0","68","0","4735","1","3","false"
"L75496","28","0","97","0","4735","1","2","false"
"L75498","21","0","87","0","4735","1","2","false"
"L75501","15","0","75","0","4735","1","2","false"
"L75502","5","0","39","0","18","1","1","false"
"L75503","15","0","83","0","4735","1","4","true"
"L75504","1","0","8","0","4735","1","2","false"
"L75506","1","0","235","0","762","2","4","true"
"L75508","2","0","24","0","4735","1","1","false"
"L75509","32","0","225","1","4735","1","11","false"
"L75510","1","0","9","0","4735","1","1","false"
"L75513","29","0","225","0","18","2","4","false"
"L75514","67","0","188","2","4735","2","11","false"
"L75516","29","0","100","0","4735","1","2","false"
"L75517","2","0","208","0","18","1","1","false"
"L75518","22","0","84","0","4735","1","2","false"
"L75520","29","0","149","0","4735","1","1","true"
"L75521","2","0","27","0","18","1","1","false"
"L75522","10","0","59","0","4735","1","1","false"
"L75523","7","0","57","0","18","1","1","false"
"L75524","16","0","71","0","4735","1","1","false"
"L75525","4","0","38","1","4735","2","2","false"
"L75526","11","0","63","0","4735","1","1","false"
"L75527","4","0","32","0","18","1","1","false"
"L75528","9","0","57","0","4735","1","1","false"
"L75530","2","0","44","0","18","1","1","false"
"L75531","11","0","68","0","4735","1","1","false"
"L75533","25","0","99","0","4735","1","4","false"
"L75534","2","0","47","0","18","1","1","false"
"L75535","13","0","75","0","4735","1","4","false"
"L75536","5","0","72","0","4735","1","2","false"
"L75537","49","0","170","0","4735","1","5","false"
"L75538","9","0","80","0","4735","2","2","false"
"L75539","21","0","90","0","4735","1","4","true"
"L75540","6","0","59","0","18","1","1","false"
"L75541","19","0","90","1","4735","1","3","false"
"L75543","5","0","44","0","4735","1","1","false"
"L75544","5","0","39","0","18","2","2","false"
"L75545","12","0","70","0","4735","1","3","false"
"L75546","1","0","25","0","4735","1","1","false"
"L75547","3","0","40","0","4735","1","1","false"
"L75548","1","0","25","0","4735","1","1","false"
"L75549","3","0","40","0","4735","1","1","false"
"L79712","59","0","318","0","762","2","4","false"
"L79713","9","0","46","0","762","1","2","true"
"L79715","15","0","89","0","4735","2","5","false"
"L81398","1","0","42","0","4735","1","1","false"
"L81399","33","0","357","0","4735","1","4","false"
"L81692","2","0","24","0","4735","1","2","false"
"L81699","5","0","70","0","4735","1","3","false"
"L82307","1","0","9","0","4735","1","1","false"
"L82308","1","0","17","0","4735","1","1","false"
"L82310","88","0","576","1","4735","1","9","false"
"L82312","6","0","76","0","4735","1","1","false"
"L82314","2","0","20","0","4735","1","1","false"
"L82315","2","0","77","0","4735","1","1","false"
"L82956","35","0","452","0","4735","1","6","false"
"L82959","18","0","147","1","4735","1","3","false"
"L82960","9","0","56","0","4735","1","1","false"
"L83552","1","0","31","0","4735","1","2","false"
"L83553","2","0","80","0","4735","1","1","false"
"L83638","5","0","610","0","4735","2","7","false"
"L83988","132","0","617","0","4735","1","8","true"
"L84540","35","0","205","0","4735","1","1","false"
"L84686","3","0","108","0","762","2","7","false"
"L84894","3","0","48","0","4735","1","1","false"
"L84896","3","0","89","0","4735","1","4","false"
"L84897","9","0","86","0","4735","1","1","false"
"L84898","1","0","32","0","4735","1","1","false"
"L84899","1","0","32","0","4735","1","1","false"
"L84900","9","0","84","0","4735","1","1","false"
"L84901","11","0","122","0","4735","1","4","false"
"L84902","29","0","236","0","4735","1","9","true"
"L84903","1","0","62","0","4735","1","2","false"
"L84904","73","0","503","0","4735","1","8","true"
"L84905","3","0","50","0","4735","1","1","false"
"L84906","3","0","74","0","4735","1","1","false"
"L85551","26","0","146","1","4735","1","6","true"
"L85552","30","0","344","0","4735","1","2","false"
"L85747","25","0","226","1","42","2","6","false"
"L85871","1","0","32","0","4735","1","4","false"
"L85872","10","0","82","0","4735","1","7","false"
"L86891","1","0","4","0","4735","1","1","false"
"L86892","2","0","24","0","4735","1","1","false"
"L86893","15","0","241","0","4735","1","2","false"
"L86894","3","0","32","0","4735","1","1","false"
"L86895","5","0","58","0","4735","1","1","false"
"L87078","40","0","211","0","4735","1","4","false"
"L87079","24","0","344","0","4735","1","3","false"
"L87080","34","0","196","0","4735","1","3","false"
"L87082","38","0","757","0","4735","1","6","false"
"L87083","1","0","46","0","4735","1","1","false"
"L88069","2","0","110","0","4735","1","1","false"
"L88071","11","0","80","0","4735","1","1","false"
"L88072","4","0","186","0","4735","1","1","false"
"L88306","10","0","256","0","4735","1","1","false"
"L88309","15","0","319","1","4735","1","3","false"
"L88671","1","0","70","0","4735","1","1","false"
"L88674","7","0","218","0","4735","1","1","false"
"L88891","4","0","35","0","4735","1","1","false"
"L88903","15","0","272","0","4735","1","6","false"
"L88904","17","0","78","0","4735","1","3","false"
"L89069","23","0","114","0","4735","2","9","false"
"L89477","2","0","125","0","762","3","10","false"
"L92228","27","0","144","0","4735","1","1","false"
"L92771","22","0","530","0","4735","1","1","false"
"L93148","55","0","471","0","4735","1","3","false"
"L93354","62","0","284","0","4735","1","1","false"
"L93532","3","0","51","0","4735","1","1","false"
"L93534","3","0","40","0","4735","1","1","false"
"L93673","5","0","57","0","4735","1","1","false"
"L93680","22","0","103","0","4735","1","1","false"
