@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L30263","8","0","74","0","4735","1","3","false"
"L30264","15","0","68","0","4735","1","1","false"
"L30265","5","0","79","0","762","3","5","false"
"L30266","6","0","34","0","762","1","1","false"
"L30267","1","0","10","0","4735","1","2","false"
"L30268","1","0","11","0","4735","1","2","false"
"L30269","5","0","67","0","1466","5","7","false"
"L30270","6","0","30","1","4735","1","1","false"
"L32723","1","0","1","0","246","1","1","false"
"L32724","1","0","18","0","246","1","1","false"
"L32725","33","0","281","0","246","1","1","true"
"L32726","17","0","167","0","246","1","1","false"
"L32727","1","0","45","0","246","1","1","false"
"L32728","27","0","254","0","246","1","1","true"
"L32729","22","0","175","0","246","1","1","true"
"L32730","3","0","94","0","246","1","2","true"
"L33416","20","0","239","3","4735","9","30","false"
"L33417","1","0","18","0","11","2","2","false"
"L33418","35","0","216","1","479","3","7","false"
"L33419","39","0","424","2","479","9","29","false"
"L33420","1","0","173","2","479","8","20","false"
"L33421","3","0","71","0","4735","6","11","false"
"L34229","1","0","8","0","4735","1","1","false"
"L34230","13","0","164","0","811","2","3","false"
"L34446","1","0","43","0","4735","1","1","false"
"L34447","2","0","18","0","4735","1","1","false"
"L34448","30","0","326","0","4735","1","1","false"
"L34449","2","0","147","0","4735","1","1","false"
"L35718","1","0","6","0","4735","1","2","false"
"L35719","1","0","4","0","4735","1","1","false"
"L35720","1","0","5","0","4735","1","1","false"
"L35721","1","0","4","0","4735","1","1","false"
"L35725","3","0","58","0","4735","3","9","false"
"L35727","3","0","43","0","4735","2","5","false"
"L35728","3","0","43","0","4735","3","7","false"
"L36023","1","0","267","0","762","6","12","false"
"L36024","1","0","190","0","762","4","7","false"
"L36025","1","0","462","0","762","4","16","false"
"L36509","1","0","12","0","11","2","2","false"
"L36510","5","0","301","1","4735","6","19","false"
"L36511","51","0","371","1","4735","5","17","false"
"L37977","12","0","119","0","1466","2","3","true"
"L37978","7","0","41","0","4735","1","2","false"
"L37980","41","0","259","0","474","3","5","true"
"L38668","14","0","172","0","1466","1","1","false"
"L38669","46","0","254","0","762","3","7","false"
"L38670","53","0","517","4","762","5","23","true"
"L38671","40","0","296","2","319","3","6","true"
"L38672","112","0","497","2","1466","2","9","true"
"L38673","180","0","941","4","762","7","25","true"
"L38674","72","0","484","2","474","7","29","true"
"L38675","13","0","189","0","4735","3","7","false"
"L38676","28","0","211","2","762","5","9","true"
"L38677","25","0","227","0","474","1","1","true"
"L38678","25","0","250","0","4735","4","11","false"
"L38679","74","0","471","1","4735","6","18","true"
"L38680","2","0","20","0","4735","1","2","false"
"L38681","48","0","238","1","1","7","12","false"
"L38682","1","0","13","0","4735","1","1","false"
"L40783","20","0","182","1","4735","1","4","false"
"L40784","40","0","140","1","319","2","4","false"
"L40785","72","0","420","1","1466","2","4","false"
"L41073","4","0","38","0","1466","1","1","false"
"L41074","1","0","14","0","1466","1","1","false"
"L41075","26","0","228","2","4735","3","7","false"
"L41076","47","0","288","0","4735","2","5","true"
"L41077","56","0","427","3","4735","2","8","true"
"L41078","7","0","72","0","1466","1","1","false"
"L41079","2","0","28","0","4735","2","2","false"
"L41080","13","0","94","0","4735","2","2","false"
"L41081","1","0","11","0","1466","1","1","false"
"L41082","1","0","10","0","1466","1","1","false"
"L41083","21","0","112","1","1466","2","3","false"
"L41084","35","0","219","2","4735","2","6","false"
"L41085","14","0","110","0","4735","3","5","true"
"L41086","66","0","315","0","4735","2","6","false"
"L41087","22","0","133","0","1466","1","2","false"
"L41088","1","0","11","0","1466","1","1","false"
"L41089","1","0","6","0","4735","2","2","false"
"L41090","1","0","30","0","4735","3","4","false"
"L41091","5","0","29","0","1466","2","2","false"
"L41092","1","0","15","0","4735","2","2","false"
"L43777","59","0","451","1","762","4","13","true"
"L43778","1","0","63","0","762","1","1","false"
"L44086","1","0","14","1","319","1","1","false"
"L44087","1","0","57","1","1466","2","4","true"
"L44088","6","0","39","1","4735","2","3","false"
"L44089","19","0","148","0","319","2","3","false"
"L45036","10","0","130","0","1466","2","7","false"
"L45037","7","0","127","0","1466","3","8","false"
"L45038","9","0","60","0","4735","2","8","false"
"L45039","3","0","94","0","4735","1","6","false"
"L45040","5","0","98","0","1466","2","8","false"
"L45304","1","0","50","0","762","2","3","false"
"L45305","10","0","33","0","4735","1","1","false"
"L45306","2","0","42","1","762","2","2","false"
"L45586","22","0","109","0","4735","1","1","false"
"L45744","19","0","152","2","4735","2","9","false"
"L45745","16","0","118","0","4735","1","3","false"
"L45746","10","0","94","0","4735","1","3","false"
"L45747","9","0","83","0","1466","3","7","false"
"L45748","1","0","21","0","4735","1","5","false"
"L45749","1","0","3","0","4735","1","1","false"
"L45750","15","0","127","0","4735","1","7","false"
"L46223","19","0","237","0","4735","1","1","false"
"L46224","59","0","218","1","22","2","4","false"
"L46225","25","0","156","1","22","2","3","false"
"L46226","22","0","125","0","22","2","3","false"
"L46227","3","0","23","0","9","2","3","false"
"L46228","1","0","26","0","4735","1","3","false"
"L46229","2","0","23","0","89","1","1","false"
"L47683","9","0","107","0","4735","1","1","false"
"L47691","60","0","588","0","4735","1","2","false"
"L47695","8","0","277","0","4735","1","1","false"
"L47704","4","0","41","0","4735","1","1","false"
"L47720","6","0","67","0","1466","1","1","false"
"L47728","1","0","79","0","4735","1","1","false"
"L55689","1","0","5","0","4735","1","1","false"
"L55690","1","0","7","0","4735","1","1","false"
"L55693","17","0","97","0","4735","1","1","false"
"L55694","7","0","88","0","4735","1","1","false"
"L55695","8","0","65","0","4735","1","1","false"
"L55696","37","0","178","0","4735","1","1","true"
"L55697","16","0","158","1","4735","3","6","false"
"L55698","10","0","66","0","4735","1","1","false"
"L55700","43","0","202","0","4735","1","1","false"
"L56752","7","0","27","0","1466","1","1","false"
"L56780","54","0","206","1","4735","1","2","false"
"L56781","3","0","30","0","1466","2","2","true"
"L56782","85","0","147","0","244","3","3","false"
"L56783","13","0","199","1","4735","1","3","false"
"L57037","3","0","40","0","89","2","2","false"
"L57649","7","0","32","1","4735","1","3","false"
"L57651","2","0","50","0","4735","1","3","false"
"L57652","1","0","52","0","4735","2","2","false"
"L57653","3","0","34","0","1466","1","2","false"
"L57654","58","0","303","2","4735","5","27","false"
"L57655","3","0","38","0","4735","2","2","true"
"L57656","11","0","62","0","4735","2","3","false"
"L59951","1","0","12","0","4735","1","1","false"
"L59952","1","0","26","0","4735","1","1","false"
"L60018","28","0","136","0","1466","3","4","false"
"L60019","55","0","189","1","511","3","4","false"
"L60282","1","0","12","0","1466","1","1","false"
"L60296","31","0","171","0","4735","1","1","true"
"L60530","14","0","92","0","4735","1","1","false"
"L60581","40","0","129","0","762","2","2","true"
"L60627","93","0","640","0","515","5","20","false"
"L60630","1","0","48","0","515","2","7","false"
"L61707","3","0","48","0","4735","2","6","false"
"L61708","7","0","70","0","4735","2","7","false"
"L61709","4","0","57","0","4735","2","6","false"
"L61710","1","0","10","0","4735","2","4","false"
"L61711","7","0","41","0","4735","2","2","false"
"L61809","1","0","27","0","4735","1","1","false"
"L61810","22","0","115","0","1466","2","3","false"
"L61811","7","0","51","0","1466","2","2","false"
"L61814","1","0","8","0","4735","1","1","false"
"L61981","1","0","22","0","4735","1","1","false"
"L61982","1","0","22","0","4735","1","1","false"
"L61983","1","0","15","0","4735","1","1","false"
"L61984","1","0","22","0","4735","1","1","false"
"L61985","2","0","22","0","762","2","2","false"
"L61986","1","0","12","0","4735","1","1","false"
"L62067","23","0","148","0","4735","1","1","false"
"L62068","16","0","143","0","22","1","1","false"
"L62532","1","0","35","1","511","1","1","false"
"L62533","4","0","41","1","4735","2","2","false"
"L62534","3","0","37","1","4735","2","2","false"
"L62535","2","0","36","1","4735","2","2","false"
"L62536","8","0","38","0","1466","2","2","false"
"L62537","1","0","6","1","511","1","1","false"
"L62538","3","0","35","1","511","1","1","false"
"L62539","18","0","121","0","1466","1","1","false"
"L62540","18","0","122","0","1466","1","2","false"
"L62541","9","0","74","0","1466","1","1","false"
"L63791","5","0","84","1","319","1","1","false"
"L63792","1","0","15","0","4735","1","2","false"
"L63793","116","0","958","1","4735","4","14","false"
"L63795","49","0","167","0","762","2","6","false"
"L63796","1","0","53","0","4735","1","2","false"
"L63797","61","0","288","2","4735","1","12","true"
"L63798","1","0","103","0","4735","2","6","false"
"L63799","1","0","7","0","4735","1","1","false"
"L63800","8","0","73","0","4735","1","2","false"
"L65314","27","0","263","0","4735","2","7","true"
"L65460","1","0","9","0","4735","1","1","false"
"L65461","77","0","706","0","4735","5","20","true"
"L65462","2","0","27","0","4735","1","1","true"
"L67157","49","0","237","0","811","2","2","false"
"L67158","20","0","170","0","4735","1","6","false"
"L67346","2","0","49","0","4735","1","1","false"
"L67497","29","0","159","1","4735","1","6","false"
"L67498","81","0","353","3","319","3","8","false"
"L67499","2","0","28","0","4735","1","3","false"
"L68146","7","0","89","0","4735","1","2","false"
"L68194","19","0","147","1","4735","1","6","false"
"L68501","1","0","20","0","4735","1","1","true"
"L68502","69","0","212","0","4735","4","8","true"
"L68503","10","0","96","1","4735","1","6","true"
"L68504","32","0","276","0","4735","1","9","true"
"L68873","12","0","103","0","474","4","6","false"
"L68986","1","0","29","0","4735","1","2","false"
"L68987","1","0","22","0","1466","2","2","false"
"L68988","1","0","22","0","1466","2","2","true"
"L68989","25","0","230","1","511","6","9","false"
"L68990","52","0","414","0","515","7","15","false"
"L68991","52","0","239","0","4735","1","3","false"
"L68996","1","0","23","0","4735","2","2","false"
"L68997","1","0","18","0","244","1","1","false"
"L68999","1","0","23","0","4735","2","2","false"
"L69000","1","0","18","0","4735","2","2","false"
"L69001","1","0","23","0","4735","2","2","false"
"L69002","1","0","23","0","4735","2","2","false"
"L69003","1","0","22","0","1466","3","3","false"
"L69004","1","0","23","0","4735","2","2","false"
"L69005","1","0","23","0","4735","2","2","false"
"L69006","1","0","6","0","4735","2","2","false"
"L69008","15","0","104","0","511","1","1","false"
"L69010","1","0","22","0","4735","2","2","false"
"L69011","7","0","42","0","1466","1","1","false"
"L69012","1","0","16","0","1466","1","1","false"
"L69013","3","0","37","0","3","1","1","false"
"L69014","6","0","61","1","319","2","5","false"
"L69015","7","0","58","0","4735","1","1","false"
"L69016","1","0","23","0","4735","2","2","false"
"L69018","1","0","23","0","4735","2","2","false"
"L69019","1","0","23","0","4735","2","2","false"
"L69020","1","0","22","0","1466","3","3","false"
"L69021","5","0","40","0","1466","2","2","true"
"L69022","5","0","51","0","4735","3","3","true"
"L69023","1","0","22","0","4735","2","2","false"
"L69024","1","0","23","0","4735","2","2","false"
"L69025","2","0","34","0","4735","2","2","false"
"L69026","1","0","23","0","4735","2","2","false"
"L69027","1","0","23","0","4735","2","2","false"
"L69028","1","0","22","0","1466","3","3","false"
"L69029","1","0","23","0","4735","2","2","false"
"L69030","1","0","23","0","4735","2","2","false"
"L69031","1","0","22","0","1466","3","3","false"
"L69033","1","0","23","0","4735","2","2","false"
"L69034","2","0","29","0","4735","2","3","false"
"L69035","1","0","23","0","4735","2","2","false"
"L69036","4","0","45","0","28","3","5","false"
"L69037","1","0","23","0","4735","2","2","false"
"L69038","1","0","23","0","4735","2","2","false"
"L69039","6","0","49","0","1466","1","2","true"
"L69040","1","0","19","0","4735","2","2","false"
"L69041","2","0","30","0","1466","3","3","false"
"L69042","1","0","21","0","4735","2","2","false"
"L69044","1","0","23","0","4735","2","3","false"
"L69045","5","0","34","0","1466","3","3","false"
"L69046","1","0","19","0","4735","2","2","false"
"L69047","1","0","23","0","11","1","1","false"
"L69048","4","0","31","0","4735","2","2","false"
"L69049","1","0","19","0","4735","2","2","false"
"L69050","17","0","88","1","319","2","3","false"
"L69051","2","0","55","0","4735","2","6","false"
"L69052","2","0","25","1","4735","3","4","false"
"L69053","8","0","85","1","4735","3","4","true"
"L69054","1","0","23","0","4735","2","2","false"
"L69055","2","0","15","0","4735","2","3","false"
"L69057","1","0","14","1","511","1","1","false"
"L69058","2","0","33","0","4735","1","1","false"
"L69059","1","0","13","1","511","1","1","false"
"L69060","2","0","33","0","4735","1","1","false"
"L69061","1","0","13","1","511","1","1","false"
"L69062","2","0","33","0","4735","1","1","false"
"L69063","1","0","13","1","511","1","1","false"
"L69064","2","0","33","0","4735","1","1","false"
"L69065","1","0","13","1","511","1","1","false"
"L69066","5","0","63","2","511","4","5","false"
"L69068","2","0","32","0","4735","2","2","false"
"L69069","2","0","31","0","1466","2","3","true"
"L69070","2","0","35","0","4735","2","2","false"
"L69071","2","0","32","0","4735","1","1","false"
"L69072","2","0","32","0","1466","1","1","false"
"L69074","1","0","18","0","244","1","1","false"
"L69075","1","0","18","0","4735","2","2","false"
"L69076","1","0","23","0","4735","2","2","false"
"L69077","1","0","20","0","4735","1","1","false"
"L69078","1","0","19","0","4735","1","1","false"
"L69083","1","0","23","0","4735","2","2","false"
"L69084","1","0","23","0","4735","2","2","false"
"L69085","1","0","18","0","4735","2","2","false"
"L69086","1","0","70","0","1466","2","4","false"
"L69087","1","0","19","0","4735","2","2","false"
"L69088","2","0","39","0","4735","2","2","false"
"L69090","1","0","23","0","4735","2","2","false"
"L69091","1","0","25","0","4735","2","2","false"
"L69092","1","0","32","0","4735","2","3","false"
"L69096","6","0","50","0","1466","3","4","false"
"L69097","64","0","145","0","762","4","8","false"
"L69098","1","0","22","0","4735","2","2","false"
"L69099","1","0","41","0","4735","2","4","false"
"L69100","1","0","23","0","4735","2","2","false"
"L69101","11","0","82","0","511","3","3","false"
"L69102","1","0","21","0","0","0","1","false"
"L69107","4","0","31","0","1466","2","3","false"
"L69109","1","0","23","0","4735","2","2","false"
"L69110","1","0","24","0","4735","2","2","false"
"L69112","1","0","19","0","4735","2","2","false"
"L69113","1","0","19","0","4735","2","2","false"
"L69114","27","0","137","0","319","4","5","false"
"L71515","4","0","79","0","4735","2","9","false"
"L71516","1","0","21","0","4735","1","5","false"
"L72263","8","0","58","0","762","3","5","false"
"L72264","4","0","54","1","1466","2","4","false"
"L72265","4","0","39","1","511","4","9","false"
"L72959","1","0","37","0","1466","1","1","false"
