@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L165","1","0","24","0","2","4057","2","false"
"L166","1","0","14","1","1","1649","1","false"
"L167","11","0","168","0","2","4","2","false"
"L168","1","0","41","0","4","1649","2","false"
"L169","11","0","147","0","5","4057","3","false"
"L170","1","0","34","0","3","4","3","false"
"L171","1","0","29","1","4","4057","2","false"
"L172","1","0","17","0","1","1649","1","false"
"L173","2","0","193","0","2","4057","2","false"
"L174","1","0","6","0","1","1649","1","false"
"L175","1","0","20","1","2","1649","1","false"
"L176","1","0","16","0","1","1649","1","false"
"L177","1","0","14","1","1","1649","1","false"
"L178","2","0","15","0","1","2","1","false"
"L179","1","0","17","1","1","4057","1","false"
"L180","1","0","15","1","1","4057","1","false"
"L181","1","0","17","1","1","4057","1","false"
"L182","1","0","16","1","1","4057","1","false"
"L183","1","0","8","1","1","1649","1","false"
"L184","1","0","135","1","3","4057","3","false"
"L185","3","0","154","2","5","1649","2","false"
"L186","1","0","15","1","2","4","2","false"
"L187","1","0","79","4","7","1649","2","false"
"L188","22","0","469","1","13","4057","3","false"
"L189","1","0","20","0","1","1649","1","false"
"L8264","11","0","87","0","1","4057","1","false"
"L8265","193","0","860","0","1","4057","1","true"
"L8266","2","0","70","2","34","1649","3","true"
"L8267","32","0","177","14","65","1649","4","true"
"L8268","1","0","15","0","5","4057","2","false"
"L8269","1","0","15","0","7","4057","3","false"
"L8270","1","0","15","0","6","4057","3","false"
"L8271","7","0","53","1","6","4057","2","false"
"L8272","1","0","5","0","1","4057","1","false"
"L8273","83","0","673","0","4","4057","1","true"
"L8274","35","0","184","2","23","1649","3","false"
"L8275","1","0","17","0","6","72","2","false"
"L8276","1","0","142","0","1","4057","1","false"
"L8277","1","0","15","0","6","4057","3","false"
"L8278","4","0","29","2","25","1649","3","false"
"L8279","27","0","196","4","25","1649","3","false"
"L8280","16","0","75","0","19","1649","4","false"
"L8281","17","0","94","1","9","1649","2","false"
"L8282","1","0","14","0","1","4057","1","false"
"L8283","32","0","217","0","1","4057","1","true"
"L8284","7","0","73","3","33","1649","3","false"
"L8285","1","0","60","3","45","4057","4","false"
"L8286","5","0","50","7","55","4057","3","false"
"L8287","10","0","74","8","53","1649","3","false"
"L8288","1","0","1","0","5","4057","3","false"
"L8289","1","0","15","0","5","72","3","false"
"L8290","20","0","118","13","68","1649","5","false"
"L8291","22","0","831","4","59","4057","4","false"
"L8292","1","0","4","0","1","4057","1","false"
"L8293","1","0","42","0","1","4057","1","false"
"L8294","1","0","15","0","7","4057","3","false"
"L8295","6","0","35","0","6","1649","3","false"
"L28868","30","0","208","1","16","4057","3","false"
"L28869","2","0","27","1","18","4057","3","false"
"L28870","1","0","133","0","5","72","2","false"
"L28871","2","0","31","0","17","4057","3","false"
"L28872","1","0","1","0","6","4057","2","false"
"L29025","1","0","16","2","21","1649","3","false"
"L29026","1","0","17","0","25","4057","3","false"
"L29027","1","0","1","0","6","4057","2","false"
"L29250","13","0","76","0","2","27","1","false"
"L29251","12","0","60","0","2","27","1","false"
"L29252","20","0","148","0","2","27","1","false"
"L29253","21","0","160","0","3","27","1","false"
"L29254","1","0","23","0","3","27","1","false"
"L29255","56","0","237","0","7","27","2","false"
"L29256","460","0","1880","0","1","27","1","false"
"L29257","19","0","168","0","2","27","1","false"
"L29258","26","0","104","0","2","27","1","false"
"L29259","13","0","94","0","3","27","1","false"
"L29260","41","0","207","0","1","27","1","false"
"L29261","3","0","49","0","2","27","1","false"
"L29262","13","0","97","0","1","27","1","false"
"L29263","1","0","41","0","2","27","1","false"
"L29264","1","0","16","1","6","4057","3","false"
"L29265","2","0","82","0","1","27","1","false"
"L29266","2","0","94","0","2","4057","2","false"
"L29267","1","0","16","0","1","4057","1","false"
"L29268","60","0","303","2","9","27","4","false"
"L29269","27","0","206","3","25","27","4","false"
"L29270","18","0","113","1","10","27","5","false"
"L29271","30","0","227","3","21","27","5","false"
"L29272","14","0","102","0","2","27","1","false"
"L29273","6","0","60","0","1","27","1","false"
"L29274","1","0","1","0","8","27","3","false"
"L29275","73","0","412","2","13","27","3","false"
"L29276","25","0","135","1","15","27","5","false"
"L29277","8","0","70","1","14","1","4","false"
"L29278","18","0","89","0","10","1","6","false"
"L29279","1","0","6","0","19","4057","3","false"
"L29280","1","0","13","0","24","4057","3","false"
"L29281","11","0","58","1","12","27","4","false"
"L29282","1","0","7","0","5","3","3","false"
"L31984","35","0","132","1","5","1649","3","false"
"L31985","1","0","1","0","1","28","1","false"
"L32213","4","0","47","0","9","4057","3","false"
"L32214","1","0","31","0","16","4057","3","false"
"L32215","8","0","64","2","19","4057","3","false"
"L32216","1","0","22","0","8","1649","3","false"
"L32217","2","0","26","1","6","4057","2","false"
"L32218","1","0","17","0","3","72","2","false"
"L32219","1","0","17","0","3","72","2","false"
"L32220","5","0","66","0","10","4057","3","false"
"L32221","1","0","6","0","3","72","2","false"
"L32222","2","0","39","0","12","1649","3","false"
"L32223","1","0","26","0","10","1649","3","false"
"L32224","1","0","1","0","6","72","3","false"
"L32225","2","0","24","0","5","4057","3","false"
"L32226","2","0","24","0","5","4057","3","false"
"L32227","1","0","6","0","4","72","2","false"
"L33001","1","0","1","0","6","4057","2","false"
"L33002","6","0","65","1","21","4057","3","false"
"L33003","3","0","27","3","23","4057","3","false"
"L33004","6","0","35","1","18","4057","3","false"
"L33005","1","0","22","0","16","1","4","false"
"L33460","2","0","21","0","3","4057","1","false"
"L33461","2","0","15","0","4","4057","1","false"
"L33462","1","0","4","0","3","4057","1","false"
"L33463","3","0","43","0","11","1649","2","false"
"L33464","6","0","51","0","8","4057","2","false"
"L33465","5","0","28","1","6","72","2","false"
"L33466","6","0","52","2","22","4057","3","false"
"L33467","2","0","33","0","12","27","3","false"
"L33468","6","0","146","0","6","4057","1","false"
"L33469","1","0","25","0","14","4057","3","false"
"L33470","4","0","110","0","10","72","2","false"
"L33471","1","0","1","0","4","4057","1","false"
"L33472","3","0","68","0","4","4057","1","false"
"L33473","1","0","13","0","6","4057","2","false"
"L33474","1","0","13","0","6","4057","2","false"
"L34057","1","0","1","0","5","4057","1","false"
"L34058","2","0","28","1","19","4057","3","false"
"L34059","3","0","31","0","25","1649","3","false"
"L34202","1","0","1","0","1","2","1","false"
"L34203","51","0","126","1","4","1649","3","false"
"L8302","3","0","122","1","5","1649","3","false"
"L8303","1","0","67","0","6","1649","4","false"
"L8304","5","0","58","1","3","4057","2","false"
"L8305","4","0","74","0","5","1649","3","false"
"L8306","1","0","17","0","1","1649","1","false"
"L8307","8","0","64","2","9","1649","4","false"
"L8308","3","0","165","5","29","1649","3","false"
"L29029","1","0","34","0","15","4057","1","false"
"L29030","1","0","42","0","18","4057","2","false"
"L29284","5","0","191","0","7","27","3","false"
"L29285","5","0","86","0","4","27","2","false"
"L29286","1","0","31","0","2","27","1","false"
"L29287","11","0","125","0","1","27","1","false"
"L29288","1","0","17","0","5","4057","3","false"
"L29289","1","0","11","0","8","1649","4","false"
"L29290","3","0","103","0","1","27","1","false"
"L29291","3","0","72","0","1","27","1","false"
"L29292","1","0","12","0","2","27","1","false"
"L29293","1","0","108","0","8","1","4","false"
"L29294","3","0","113","0","12","1","5","false"
"L29295","4","0","75","2","15","27","5","false"
"L29296","1","0","149","0","6","17","2","false"
"L29297","1","0","11","1","1","4057","1","false"
"L29298","1","0","17","1","3","4057","2","false"
"L29299","19","0","255","2","11","1649","3","false"
"L31987","2","0","174","0","3","4057","2","false"
"L32229","1","0","87","1","15","4057","3","false"
"L32230","1","0","43","0","12","4057","1","false"
"L32231","1","0","16","0","2","4057","1","false"
"L32232","1","0","16","0","3","4","2","false"
"L32233","1","0","9","0","3","4","2","false"
"L32234","1","0","9","0","3","4","2","false"
"L32235","2","0","30","1","11","4057","3","false"
"L32236","1","0","14","0","6","4057","2","false"
"L32237","1","0","9","0","3","4","2","false"
"L32238","1","0","7","0","3","4057","1","false"
"L32239","1","0","9","0","6","4","3","false"
"L32240","1","0","7","0","3","4057","1","false"
"L32241","1","0","16","0","2","4057","1","false"
"L32242","1","0","16","0","3","4","2","false"
"L32243","1","0","9","0","3","4","2","false"
"L32244","1","0","9","0","3","4","2","false"
"L32245","2","0","30","1","11","4057","3","false"
"L32246","1","0","14","0","7","4","3","false"
"L32247","1","0","9","0","3","4","2","false"
"L32248","1","0","7","0","2","4057","1","false"
"L32249","1","0","9","0","6","4","3","false"
"L32250","1","0","7","0","3","4057","1","false"
"L33007","2","0","44","0","12","1649","2","false"
"L33008","2","0","33","0","11","1649","2","false"
"L33476","1","0","17","0","4","4057","1","false"
"L34061","1","0","21","0","3","4057","2","false"
"L34205","7","0","143","0","7","4057","2","false"
"L34377","5","0","45","0","16","1649","2","false"
"L34378","5","0","46","0","18","1649","2","false"
"L34379","2","0","62","0","7","4057","3","false"
"L34380","1","0","1","0","1","4","1","false"
"L8319","15","0","90","0","2","4057","2","false"
"L8320","8","0","55","1","4","4057","3","false"
"L8321","2","0","67","0","1","1649","1","false"
"L8322","14","0","147","0","1","1649","1","false"
"L8323","2","0","63","0","1","1649","1","false"
"L8324","4","0","45","0","3","4057","3","false"
"L8325","2","0","40","0","1","1649","1","false"
"L8326","3","0","24","1","3","1","3","false"
"L8327","1","0","59","1","3","1649","2","false"
"L8328","2","0","63","0","1","1649","1","false"
"L8329","18","0","85","0","1","1649","1","false"
"L8330","15","0","112","1","6","1649","4","false"
"L8331","2","0","70","0","1","1649","1","false"
"L8332","5","0","117","0","2","4057","2","false"
"L8333","1","0","1","0","1","1649","1","false"
"L8341","9","0","50","0","2","4057","2","false"
"L8342","2","0","36","0","2","1","2","false"
"L8343","2","0","81","1","5","1649","3","false"
"L8344","9","0","50","0","2","4057","2","false"
"L8345","1","0","1","0","1","1649","1","false"
"L9326","3","0","24","0","1","4057","1","false"
"L9327","1","0","22","0","1","4057","1","false"
"L9328","45","0","272","0","3","27","2","false"
"L9329","36","0","216","0","1","4057","1","false"
"L9330","1","0","15","0","2","4057","1","false"
"L9331","3","0","25","0","2","4057","1","false"
"L9332","15","0","107","0","2","4057","1","false"
"L9333","1","0","1","0","1","4057","1","false"
"L9341","5","0","761","0","1","4057","1","false"
"L9870","100","0","735","0","17","86","4","false"
"L9871","66","0","577","0","10","86","3","true"
"L9872","66","0","486","0","6","86","3","true"
"L9873","36","0","367","0","8","86","3","false"
"L9874","50","0","365","0","1","86","1","true"
"L9875","3","0","46","0","1","86","1","true"
"L9876","5","0","51","0","1","86","1","true"
"L9877","14","0","120","0","3","86","1","false"
"L9878","37","0","350","0","7","86","3","false"
"L9879","7","0","63","0","1","86","1","false"
"L9880","1","0","122","0","6","86","2","false"
"L9881","1","0","4","0","1","86","1","false"
"L9882","4","0","69","0","4","86","2","false"
"L9883","8","0","110","0","8","86","3","true"
"L9884","1","0","43","0","7","86","1","true"
"L9885","1","0","27","0","2","86","1","false"
"L9886","1","0","23","0","2","86","1","false"
"L9887","1","0","28","0","1","86","1","false"
"L9888","13","0","116","0","3","86","2","false"
"L9889","1","0","55","0","3","86","1","false"
"L9890","4","0","94","0","4","86","1","true"
"L9891","1","0","26","0","4","86","2","false"
"L9892","1","0","12","0","3","86","1","false"
"L9893","1","0","15","0","1","86","1","false"
"L9894","1","0","36","0","3","86","2","false"
"L9895","9","0","125","0","2","4057","2","true"
"L9896","1","0","7","0","1","86","1","true"
"L9897","1","0","7","0","1","86","1","false"
"L9898","1","0","11","0","3","86","1","false"
"L9899","3","0","116","0","3","86","1","false"
"L9900","9","0","80","0","3","86","1","false"
"L9901","1","0","14","0","5","86","2","false"
"L9902","3","0","105","0","3","86","2","false"
"L9903","4","0","100","0","4","86","2","false"
"L9904","17","0","90","0","6","86","3","true"
"L9905","1","0","45","0","3","86","1","false"
"L9906","1","0","16","0","1","86","1","false"
"L9907","1","0","8","0","2","4057","2","false"
"L9908","1","0","1","0","1","86","1","false"
"L9916","1","0","316","0","5","86","1","false"
"L9917","2","0","286","0","8","86","3","false"
"L9918","3","0","48","0","2","4057","2","false"
"L9919","1","0","86","0","5","86","3","false"
"L9920","1","0","346","0","6","86","2","false"
"L9921","1","0","499","0","14","86","4","false"
"L9922","2","0","196","0","12","86","3","false"
"L9923","2","0","350","0","6","86","3","false"
"L9924","1","0","69","0","1","86","1","false"
"L9925","1","0","32","0","2","86","1","false"
"L9926","2","0","21","0","1","4057","1","false"
"L14290","14","0","70","2","16","4057","3","false"
"L14291","1","0","65","2","5","4057","2","false"
"L14292","1","0","28","1","16","4057","4","false"
"L14293","56","0","215","8","27","1649","3","false"
"L14294","24","0","59","2","9","4057","4","false"
"L14295","1","0","16","0","5","72","2","false"
"L14296","57","0","291","7","20","4057","4","false"
"L14297","2","0","95","0","11","4057","2","true"
"L14298","2","0","90","0","12","4057","2","true"
"L14299","2","0","61","0","13","4057","2","false"
"L14300","31","0","215","1","16","4057","3","false"
"L14301","4","0","55","0","24","4057","3","true"
"L14302","2","0","18","0","7","4057","3","false"
"L14303","5","0","67","0","22","4057","3","true"
"L14304","3","0","48","0","21","4057","3","true"
"L14305","6","0","91","0","13","4057","2","false"
"L14306","1","0","58","0","1","4057","1","false"
"L14307","1","0","15","1","7","4057","3","false"
"L14308","1","0","21","1","6","4057","2","false"
"L14309","1","0","19","1","6","4057","2","false"
"L14310","4","0","43","0","2","1649","2","true"
"L14311","19","0","135","4","39","4057","4","false"
"L14312","13","0","119","0","4","4057","2","false"
"L14313","1","0","17","0","3","72","2","false"
"L14314","1","0","17","0","7","4057","2","false"
"L14315","26","0","102","2","21","4057","3","false"
"L14316","28","0","156","10","54","4057","4","false"
"L14317","6","0","29","0","14","1649","3","false"
"L14318","32","0","205","17","71","4057","3","false"
"L14319","3","0","51","0","10","4057","5","false"
"L14320","1","0","148","1","39","1","4","false"
"L14321","4","0","47","0","1","4057","1","false"
"L14322","31","0","143","0","2","4057","1","false"
"L14323","1","0","6","0","27","4057","4","false"
"L14324","12","0","100","0","14","4057","3","false"
"L14325","1","0","3","0","7","4057","3","false"
"L14326","12","0","294","5","37","1649","3","true"
"L14327","102","0","540","5","36","4057","3","true"
"L14328","31","0","135","1","24","10","5","true"
"L14329","1","0","9","0","18","4057","4","false"
"L14330","1","0","30","0","14","1649","3","false"
"L14331","8","0","46","2","22","1649","3","false"
"L14332","1","0","7","0","17","4057","4","false"
"L14333","1","0","31","2","17","27","4","false"
"L14334","2","0","17","0","20","4057","4","false"
"L14335","72","0","296","0","13","4057","5","false"
"L14336","1","0","21","0","16","86","4","false"
"L14337","21","0","208","0","3","4057","2","false"
"L14338","23","0","152","1","14","4057","3","false"
"L14339","1","0","77","2","13","4057","2","false"
"L14340","1","0","1","0","6","4057","2","false"
"L14341","50","0","226","4","29","4057","4","false"
"L14342","9","0","71","0","16","4057","4","false"
"L14343","25","0","120","3","17","4057","3","false"
"L22428","1","0","1","0","5","4057","2","false"
"L22429","1","0","99","0","9","4057","3","false"
"L22430","4","0","48","0","9","4057","3","false"
"L22431","3","0","28","0","6","1649","2","false"
"L22432","1","0","15","0","4","4057","2","false"
"L22433","1","0","30","0","13","1649","3","false"
"L22434","1","0","22","0","15","4057","3","false"
"L22435","1","0","34","0","14","27","4","false"
"L22436","1","0","22","0","16","4057","3","false"
"L22437","18","0","90","0","8","4057","3","false"
"L22438","3","0","17","0","6","4057","2","false"
"L22842","5","0","105","0","33","4057","3","false"
"L22843","2","0","50","0","19","4057","3","false"
"L22844","4","0","83","0","6","4057","3","false"
"L22845","2","0","70","0","20","4057","4","false"
"L22846","1","0","26","0","16","4057","3","false"
"L22847","1","0","44","0","17","4057","3","false"
"L22848","11","0","153","0","20","4057","3","false"
"L22849","2","0","30","0","4","4057","2","false"
"L22850","1","0","40","0","15","4057","3","false"
"L22851","5","0","91","0","18","4057","3","false"
"L22852","3","0","49","0","11","4057","3","false"
"L22853","1","0","1","0","10","4057","3","false"
"L22854","10","0","270","0","30","4057","4","false"
"L22855","1","0","24","0","27","4057","3","false"
"L22856","1","0","3","0","1","0","0","false"
"L22857","13","0","242","0","31","4057","3","true"
"L22858","68","0","349","1","60","18","5","false"
"L22859","1","0","19","0","1","0","0","false"
"L22860","11","0","125","2","68","4057","5","false"
"L22861","1","0","7","0","20","4057","3","false"
"L22862","1","0","10","0","3","2","1","false"
"L22863","2","0","17","1","4","4057","3","false"
"L22864","15","0","91","1","8","4057","3","false"
"L22865","49","0","234","1","9","4057","3","false"
"L22866","10","0","65","1","7","4057","3","false"
"L22867","11","0","86","1","11","4057","2","false"
"L22868","9","0","69","1","9","4057","3","false"
"L22869","1","0","35","1","30","4057","5","false"
"L22870","1","0","12","0","18","4057","3","false"
"L22871","1","0","10","0","22","1649","3","false"
"L22872","29","0","235","1","54","1649","4","false"
"L22873","20","0","154","2","46","4057","5","true"
"L22874","1","0","13","0","21","4057","4","false"
"L22875","8","0","40","2","22","4057","3","false"
"L22876","10","0","97","3","35","1649","5","false"
"L22877","1","0","5","0","17","4057","3","false"
"L22878","1","0","14","0","14","4057","3","false"
"L22879","1","0","9","0","18","4057","3","false"
"L22880","39","0","276","1","28","4057","3","false"
"L22881","114","0","521","8","82","4057","6","false"
"L22882","6","0","54","0","11","4057","3","false"
"L22883","1","0","25","0","21","4057","3","false"
"L22884","1","0","7","0","4","4057","2","false"
"L22885","16","0","94","0","16","4057","3","false"
"L22886","1","0","9","0","15","1649","3","false"
"L22887","1","0","15","0","19","4057","3","false"
"L22888","1","0","16","0","7","4057","2","false"
"L22889","1","0","7","0","14","4057","3","false"
"L14649","11","0","222","0","6","4057","2","false"
"L14650","24","0","148","0","7","4057","3","false"
"L14651","1","0","1","0","1","34","1","false"
"L17665","55","0","332","2","22","4057","4","false"
"L17666","8","0","97","1","16","4057","4","true"
"L17667","37","0","227","4","21","4057","5","false"
"L17668","1","0","18","0","9","4057","3","false"
"L17669","5","0","34","0","7","4057","3","false"
"L17670","17","0","179","0","16","4057","5","true"
"L17671","12","0","156","0","17","27","5","true"
"L17672","13","0","172","0","15","27","4","true"
"L17673","1","0","21","0","9","4057","3","false"
"L17674","1","0","41","0","13","4057","4","true"
"L17675","1","0","14","0","9","4057","5","true"
"L17676","8","0","102","0","7","4057","2","false"
"L17677","242","0","1212","1","7","4057","4","true"
"L17678","18","0","192","5","44","4057","7","true"
"L17679","103","0","765","5","42","4057","9","true"
"L17680","79","0","451","0","7","4057","4","true"
"L17681","1","0","17","0","6","4057","3","false"
"L17682","1","0","17","0","2","4057","2","true"
"L17683","12","0","119","1","13","4057","3","false"
"L17684","11","0","127","0","14","4057","4","true"
"L17685","11","0","141","0","13","4057","3","true"
"L17686","16","0","235","0","13","4057","4","true"
"L17687","13","0","254","1","14","4057","4","true"
"L17688","1","0","1","0","1","71","1","false"
"L19827","1","0","42","1","15","4057","3","false"
"L19828","7","0","83","1","22","27","5","false"
"L19829","3","0","56","1","18","1649","3","false"
"L19830","1","0","1","0","10","4057","3","false"
"L19831","1","0","42","1","15","4057","3","false"
"L19832","1","0","42","1","15","4057","3","false"
"L19833","3","0","59","1","16","1","4","false"
"L19834","14","0","58","0","1","1","1","false"
"L19835","4","0","54","0","1","1649","1","false"
"L19836","13","0","82","1","31","1","5","false"
"L19837","7","0","65","0","20","1649","3","true"
"L19838","1","0","6","0","1","71","1","false"
"L19839","1","0","6","0","1","71","1","false"
"L19840","68","0","270","5","50","1","6","false"
"L19841","25","0","115","3","36","27","5","false"
"L19842","1","0","6","0","10","72","4","false"
"L19843","1","0","6","0","6","72","2","false"
"L19844","13","0","137","3","38","4057","5","false"
"L19845","21","0","140","15","56","4057","5","false"
"L19846","16","0","98","3","19","4057","3","false"
"L19847","16","0","98","16","57","4057","5","false"
"L19848","18","0","105","14","59","4057","6","false"
"L19849","5","0","34","0","18","4057","4","false"
"L19850","5","0","54","1","7","1","3","false"
"L19851","4","0","42","0","10","4057","2","false"
"L19852","1","0","50","1","13","4057","3","false"
"L19853","7","0","51","2","9","4057","2","false"
"L19854","1","0","4","0","2","4057","2","false"
"L19855","1","0","5","0","2","4057","2","false"
"L19856","1","0","10","0","5","72","2","false"
"L19857","3","0","22","0","5","1649","2","false"
"L19858","17","0","144","5","52","4057","6","false"
"L19859","11","0","87","3","49","4057","6","false"
"L19860","7","0","62","1","20","4057","3","false"
"L19861","7","0","61","3","45","4057","6","false"
"L19862","7","0","61","3","46","4057","6","false"
"L19863","5","0","57","0","20","4057","4","false"
"L19864","7","0","98","2","32","1","6","false"
"L19865","7","0","77","0","23","4057","5","false"
"L19866","4","0","44","1","13","1649","4","false"
"L19867","5","0","23","0","7","71","3","false"
"L19998","1","0","1","0","1","1","1","false"
"L19999","1","0","3","0","1","1","1","false"
"L20000","15","0","80","0","1","1","1","false"
"L20001","1","0","5","0","1","1","1","false"
"L20002","1","0","9","0","1","1","1","false"
"L20003","3","0","23","0","1","1","1","false"
"L20004","1","0","5","0","1","1","1","false"
"L20005","1","0","5","0","1","1","1","false"
"L20006","15","0","78","0","1","1","1","false"
"L20007","1","0","4","0","1","1","1","false"
"L20008","19","0","90","0","1","1","1","false"
"L20009","1","0","4","0","1","1","1","false"
"L20016","18","0","99","0","1","1","1","false"
"L20017","16","0","101","0","1","1","1","false"
"L20018","7","0","60","0","1","1","1","false"
"L20019","6","0","58","0","1","1","1","false"
"L20020","1","0","1","0","1","1","1","false"
"L20021","4","0","26","0","1","1","1","false"
"L20022","5","0","27","0","1","1","1","false"
"L20023","25","0","133","0","2","27","2","false"
"L20024","9","0","40","0","1","1","1","false"
"L20025","10","0","40","0","1","1","1","false"
"L20026","21","0","131","0","2","27","2","false"
"L20027","1","0","11","0","1","1","1","false"
"L20028","1","0","8","0","1","1","1","false"
"L14351","4","0","407","5","24","4057","4","false"
"L14352","4","0","104","2","15","1649","4","false"
"L14353","4","0","20","0","3","4057","2","false"
"L14354","7","0","89","0","3","4057","2","false"
"L14355","11","0","98","1","16","1649","4","false"
"L14356","5","0","231","2","15","4057","3","false"
"L14357","1","0","189","4","11","4057","2","false"
"L14358","1","0","34","0","8","4057","4","false"
"L14359","1","0","34","0","1","4057","1","false"
"L14360","2","0","88","0","19","4057","3","false"
"L14361","4","0","243","1","24","1649","3","false"
"L14362","7","0","173","0","8","4057","3","false"
"L14363","1","0","62","1","6","1649","3","false"
"L14364","13","0","404","3","16","4057","2","false"
"L14365","1","0","84","0","2","4057","2","false"
"L14366","4","0","76","4","15","4057","3","false"
"L14367","4","0","221","3","12","1649","4","false"
"L14368","1","0","38","0","1","1","1","false"
"L22891","11","0","1152","1","17","4057","3","false"
"L22892","4","0","409","1","3","1649","1","false"
"L22893","4","0","174","1","3","1649","1","false"
"L22894","20","0","272","2","51","4057","6","false"
"L14653","1","0","96","0","5","4057","2","false"
"L14654","3","0","239","0","8","4057","2","false"
"L17690","2","0","56","0","4","4057","3","false"
"L17691","8","0","235","2","12","85","6","false"
"L17692","4","0","161","0","4","4057","2","false"
"L19869","1","0","12","0","1","34","1","false"
"L19870","5","0","114","1","7","4057","2","false"
"L19871","7","0","102","0","9","1649","5","false"
"L19872","3","0","61","0","25","1649","4","false"
"L19873","3","0","59","0","19","1649","4","false"
"L19874","3","0","59","0","19","1649","4","false"
"L19875","2","0","126","0","30","4057","5","false"
"L20011","1","0","180","0","1","1","1","false"
"L20012","4","0","87","0","1","1","1","false"
"L20013","1","0","121","0","1","1","1","false"
"L20030","1","0","49","0","1","1","1","false"
"L20031","1","0","45","0","1","1","1","false"
"L20032","1","0","58","0","1","1","1","false"
"L20033","1","0","113","0","1","1","1","false"
"L20034","1","0","74","0","1","1","1","false"
"L20035","1","0","131","0","2","1649","2","false"
"L20036","1","0","111","0","1","1","1","false"
"L20037","1","0","96","0","1","1","1","false"
"L20038","1","0","136","0","1","1","1","false"
"L25233","2","0","18","0","2","4057","1","false"
"L25234","1","0","36","0","2","4057","2","false"
"L25235","1","0","4","0","1","23","1","false"
"L25236","15","0","60","0","1","23","1","false"
"L25237","1","0","39","0","3","4057","2","false"
"L25238","2","0","61","0","6","4057","2","false"
"L25239","1","0","15","0","3","4057","2","false"
"L25240","1","0","68","0","4","4057","2","false"
"L25241","1","0","17","0","5","4057","2","false"
"L25242","1","0","12","0","3","4057","2","false"
"L25243","1","0","3","0","2","4057","2","false"
"L25244","1","0","1","0","1","23","1","false"
"L25322","23","0","148","1","6","4057","2","false"
"L25323","5","0","31","0","3","4057","2","false"
"L25324","7","0","157","0","5","4057","2","false"
"L25325","8","0","63","0","5","4057","2","false"
"L25326","1","0","33","0","6","4057","2","false"
"L25327","3","0","53","1","6","4057","2","false"
"L25328","1","0","40","0","1","4057","1","false"
"L25329","1","0","13","0","6","4057","2","false"
"L25330","1","0","30","1","5","4057","2","false"
"L25331","1","0","17","0","4","4057","2","false"
"L25332","1","0","13","0","6","4057","2","false"
"L25333","1","0","30","1","5","4057","2","false"
"L25334","1","0","17","0","4","4057","2","false"
