"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous fixes","Number of developer commits","Number of committers","Number of previous modifications","Number of bugs"
"L2268","StoreUtils.java","core/src/main/java/org/apache/lucene/store/StoreUtils.java","L2265","6","0","32","0","1466","1","1","0"
"L53479","AbstractComponent.java","core/src/main/java/org/elasticsearch/common/component/AbstractComponent.java","L53478","3","0","34","0","244","1","1","0"
"L70240","PropertyPlaceholder.java","core/src/main/java/org/elasticsearch/common/property/PropertyPlaceholder.java","L70239","15","0","97","0","17","1","1","0"
"L71119","Settings.java","core/src/main/java/org/elasticsearch/common/settings/Settings.java","L71116","141","0","832","0","17","1","1","0"
"L99736","DocumentParser.java","core/src/main/java/org/elasticsearch/index/mapper/DocumentParser.java","L99731","146","0","589","0","234","1","1","0"
"L99738","FieldMapper.java","core/src/main/java/org/elasticsearch/index/mapper/FieldMapper.java","L99731","1","0","38","0","234","1","1","0"
"L99741","MappedFieldType.java","core/src/main/java/org/elasticsearch/index/mapper/MappedFieldType.java","L99731","17","0","261","0","234","1","1","0"
"L108414","IdsQueryBuilder.java","core/src/main/java/org/elasticsearch/index/query/IdsQueryBuilder.java","L108376","8","0","66","0","244","1","1","0"
"L108416","IndexQueryParserService.java","core/src/main/java/org/elasticsearch/index/query/IndexQueryParserService.java","L108376","27","0","248","0","474","1","1","0"
"L116262","IndexShard.java","core/src/main/java/org/elasticsearch/index/shard/IndexShard.java","L116258","141","0","1103","2","479","1","2","0"
"L116279","TranslogRecoveryPerformer.java","core/src/main/java/org/elasticsearch/index/shard/TranslogRecoveryPerformer.java","L116258","21","0","171","2","479","1","2","0"
"L118516","Store.java","core/src/main/java/org/elasticsearch/index/store/Store.java","L118509","136","0","1030","1","319","1","1","0"
"L125265","IndicesQueriesModule.java","core/src/main/java/org/elasticsearch/indices/query/IndicesQueriesModule.java","L125264","3","0","78","0","474","1","1","0"
"L125266","IndicesQueriesRegistry.java","core/src/main/java/org/elasticsearch/indices/query/IndicesQueriesRegistry.java","L125264","3","0","26","0","474","1","1","0"
"L125409","RecoveryState.java","core/src/main/java/org/elasticsearch/indices/recovery/RecoveryState.java","L125394","61","0","748","2","479","1","2","0"
"L125411","RecoveryTarget.java","core/src/main/java/org/elasticsearch/indices/recovery/RecoveryTarget.java","L125394","38","0","399","2","479","1","2","1"
"L130445","InternalSettingsPreparer.java","core/src/main/java/org/elasticsearch/node/internal/InternalSettingsPreparer.java","L130444","29","0","138","0","17","1","1","0"
"L523","UniqueTokenFilter.java","core/src/main/java/org/apache/lucene/analysis/miscellaneous/UniqueTokenFilter.java","L522","6","0","49","0","1466","1","1","0"
"L658","ExtendedMemoryIndex.java","core/src/main/java/org/apache/lucene/index/memory/ExtendedMemoryIndex.java","L657","1","0","6","0","1466","1","1","0"
"L990","ExistsFieldQueryExtension.java","core/src/main/java/org/apache/lucene/queryparser/classic/ExistsFieldQueryExtension.java","L989","1","0","12","0","1466","1","1","0"
"L991","FieldQueryExtension.java","core/src/main/java/org/apache/lucene/queryparser/classic/FieldQueryExtension.java","L989","1","0","6","0","1466","1","1","0"
"L992","MapperQueryParser.java","core/src/main/java/org/apache/lucene/queryparser/classic/MapperQueryParser.java","L989","159","0","739","0","1466","1","1","0"
"L993","MissingFieldQueryExtension.java","core/src/main/java/org/apache/lucene/queryparser/classic/MissingFieldQueryExtension.java","L989","1","0","13","0","1466","1","1","0"
"L994","QueryParserSettings.java","core/src/main/java/org/apache/lucene/queryparser/classic/QueryParserSettings.java","L989","72","0","316","0","1466","1","1","0"
"L1485","CustomPassageFormatter.java","core/src/main/java/org/apache/lucene/search/postingshighlight/CustomPassageFormatter.java","L1484","7","0","47","0","1466","1","1","0"
"L1486","CustomPostingsHighlighter.java","core/src/main/java/org/apache/lucene/search/postingshighlight/CustomPostingsHighlighter.java","L1484","6","0","64","0","1466","1","1","0"
"L1487","CustomSeparatorBreakIterator.java","core/src/main/java/org/apache/lucene/search/postingshighlight/CustomSeparatorBreakIterator.java","L1484","16","0","111","0","1466","1","1","0"
"L1488","Snippet.java","core/src/main/java/org/apache/lucene/search/postingshighlight/Snippet.java","L1484","1","0","20","0","1466","1","1","0"
"L2177","CustomFieldQuery.java","core/src/main/java/org/apache/lucene/search/vectorhighlight/CustomFieldQuery.java","L2176","20","0","94","0","1466","1","1","0"
"L1767","XAnalyzingSuggester.java","core/src/main/java/org/apache/lucene/search/suggest/analyzing/XAnalyzingSuggester.java","L1766","85","0","701","0","1466","1","1","0"
"L1768","XFuzzySuggester.java","core/src/main/java/org/apache/lucene/search/suggest/analyzing/XFuzzySuggester.java","L1766","12","0","101","0","1466","1","1","0"
"L99810","AbstractFieldMapper.java","core/src/main/java/org/elasticsearch/index/mapper/core/AbstractFieldMapper.java","L99809","126","0","736","0","234","1","1","0"
"L99812","BooleanFieldMapper.java","core/src/main/java/org/elasticsearch/index/mapper/core/BooleanFieldMapper.java","L99809","33","0","220","0","234","1","1","0"
"L99813","ByteFieldMapper.java","core/src/main/java/org/elasticsearch/index/mapper/core/ByteFieldMapper.java","L99809","49","0","312","0","234","1","1","0"
"L99814","CompletionFieldMapper.java","core/src/main/java/org/elasticsearch/index/mapper/core/CompletionFieldMapper.java","L99809","75","0","478","0","234","1","1","0"
"L99815","DateFieldMapper.java","core/src/main/java/org/elasticsearch/index/mapper/core/DateFieldMapper.java","L99809","63","0","448","0","234","1","1","0"
"L99816","DoubleFieldMapper.java","core/src/main/java/org/elasticsearch/index/mapper/core/DoubleFieldMapper.java","L99809","50","0","340","0","234","1","1","0"
"L99817","FloatFieldMapper.java","core/src/main/java/org/elasticsearch/index/mapper/core/FloatFieldMapper.java","L99809","51","0","348","0","234","1","1","0"
"L99818","IntegerFieldMapper.java","core/src/main/java/org/elasticsearch/index/mapper/core/IntegerFieldMapper.java","L99809","48","0","320","0","234","1","1","0"
"L99819","LongFieldMapper.java","core/src/main/java/org/elasticsearch/index/mapper/core/LongFieldMapper.java","L99809","46","0","304","0","234","1","1","0"
"L99820","Murmur3FieldMapper.java","core/src/main/java/org/elasticsearch/index/mapper/core/Murmur3FieldMapper.java","L99809","6","0","96","0","234","1","1","0"
"L99822","ShortFieldMapper.java","core/src/main/java/org/elasticsearch/index/mapper/core/ShortFieldMapper.java","L99809","49","0","317","0","234","1","1","0"
"L99823","StringFieldMapper.java","core/src/main/java/org/elasticsearch/index/mapper/core/StringFieldMapper.java","L99809","57","0","329","0","234","1","1","0"
"L99824","TokenCountFieldMapper.java","core/src/main/java/org/elasticsearch/index/mapper/core/TokenCountFieldMapper.java","L99809","16","0","164","0","234","1","1","0"
"L103810","SizeFieldMapper.java","core/src/main/java/org/elasticsearch/index/mapper/internal/SizeFieldMapper.java","L103802","20","0","146","0","234","1","1","0"
"L103812","TimestampFieldMapper.java","core/src/main/java/org/elasticsearch/index/mapper/internal/TimestampFieldMapper.java","L103802","62","0","321","0","234","1","1","0"
"L103813","TTLFieldMapper.java","core/src/main/java/org/elasticsearch/index/mapper/internal/TTLFieldMapper.java","L103802","32","0","221","0","234","1","1","0"
"L105031","IpFieldMapper.java","core/src/main/java/org/elasticsearch/index/mapper/ip/IpFieldMapper.java","L105030","35","0","293","0","234","1","1","0"
"L117606","BlobStoreIndexShardRepository.java","core/src/main/java/org/elasticsearch/index/snapshots/blobstore/BlobStoreIndexShardRepository.java","L117605","91","0","666","1","319","1","1","0"
"L135174","RestAllocationAction.java","core/src/main/java/org/elasticsearch/rest/action/cat/RestAllocationAction.java","L135171","12","0","118","0","0","0","1","0"
"L135177","RestFielddataAction.java","core/src/main/java/org/elasticsearch/rest/action/cat/RestFielddataAction.java","L135171","9","0","97","0","0","0","1","0"
"L3593","ClusterHealthAction.java","core/src/main/java/org/elasticsearch/action/admin/cluster/health/ClusterHealthAction.java","L3592","1","0","18","0","1466","1","1","0"
"L3594","ClusterHealthRequest.java","core/src/main/java/org/elasticsearch/action/admin/cluster/health/ClusterHealthRequest.java","L3592","10","0","149","0","1466","1","1","0"
"L3595","ClusterHealthRequestBuilder.java","core/src/main/java/org/elasticsearch/action/admin/cluster/health/ClusterHealthRequestBuilder.java","L3592","1","0","50","0","1466","1","1","0"
"L3596","ClusterHealthResponse.java","core/src/main/java/org/elasticsearch/action/admin/cluster/health/ClusterHealthResponse.java","L3592","25","0","266","0","1466","1","1","0"
"L3597","ClusterHealthStatus.java","core/src/main/java/org/elasticsearch/action/admin/cluster/health/ClusterHealthStatus.java","L3592","4","0","25","0","1466","1","1","0"
"L3598","ClusterIndexHealth.java","core/src/main/java/org/elasticsearch/action/admin/cluster/health/ClusterIndexHealth.java","L3592","24","0","214","0","1466","1","1","0"
"L3599","ClusterShardHealth.java","core/src/main/java/org/elasticsearch/action/admin/cluster/health/ClusterShardHealth.java","L3592","1","0","65","0","1466","1","1","0"
"L3600","TransportClusterHealthAction.java","core/src/main/java/org/elasticsearch/action/admin/cluster/health/TransportClusterHealthAction.java","L3592","42","0","220","0","1466","1","1","0"
"L6434","ClusterRerouteAction.java","core/src/main/java/org/elasticsearch/action/admin/cluster/reroute/ClusterRerouteAction.java","L6433","1","0","18","0","1466","1","1","0"
"L6435","ClusterRerouteRequest.java","core/src/main/java/org/elasticsearch/action/admin/cluster/reroute/ClusterRerouteRequest.java","L6433","8","0","82","0","1466","1","1","0"
"L6436","ClusterRerouteRequestBuilder.java","core/src/main/java/org/elasticsearch/action/admin/cluster/reroute/ClusterRerouteRequestBuilder.java","L6433","1","0","26","0","1466","1","1","0"
"L6437","ClusterRerouteResponse.java","core/src/main/java/org/elasticsearch/action/admin/cluster/reroute/ClusterRerouteResponse.java","L6433","1","0","39","0","1466","1","1","0"
"L6438","TransportClusterRerouteAction.java","core/src/main/java/org/elasticsearch/action/admin/cluster/reroute/TransportClusterRerouteAction.java","L6433","2","0","69","0","1466","1","1","0"
"L6669","ClusterUpdateSettingsAction.java","core/src/main/java/org/elasticsearch/action/admin/cluster/settings/ClusterUpdateSettingsAction.java","L6668","1","0","18","0","1466","1","1","0"
"L6670","ClusterUpdateSettingsRequest.java","core/src/main/java/org/elasticsearch/action/admin/cluster/settings/ClusterUpdateSettingsRequest.java","L6668","5","0","96","0","1466","1","1","0"
"L6671","ClusterUpdateSettingsRequestBuilder.java","core/src/main/java/org/elasticsearch/action/admin/cluster/settings/ClusterUpdateSettingsRequestBuilder.java","L6668","1","0","42","0","1466","1","1","0"
"L6672","ClusterUpdateSettingsResponse.java","core/src/main/java/org/elasticsearch/action/admin/cluster/settings/ClusterUpdateSettingsResponse.java","L6668","1","0","39","0","1466","1","1","0"
"L6673","TransportClusterUpdateSettingsAction.java","core/src/main/java/org/elasticsearch/action/admin/cluster/settings/TransportClusterUpdateSettingsAction.java","L6668","21","0","169","0","1466","1","1","0"
"L6925","ClusterSearchShardsAction.java","core/src/main/java/org/elasticsearch/action/admin/cluster/shards/ClusterSearchShardsAction.java","L6924","1","0","18","0","1466","1","1","0"
"L6926","ClusterSearchShardsGroup.java","core/src/main/java/org/elasticsearch/action/admin/cluster/shards/ClusterSearchShardsGroup.java","L6924","4","0","62","0","1466","1","1","0"
"L6927","ClusterSearchShardsRequest.java","core/src/main/java/org/elasticsearch/action/admin/cluster/shards/ClusterSearchShardsRequest.java","L6924","6","0","103","0","1466","1","1","0"
"L6928","ClusterSearchShardsRequestBuilder.java","core/src/main/java/org/elasticsearch/action/admin/cluster/shards/ClusterSearchShardsRequestBuilder.java","L6924","1","0","33","0","1466","1","1","0"
"L6929","ClusterSearchShardsResponse.java","core/src/main/java/org/elasticsearch/action/admin/cluster/shards/ClusterSearchShardsResponse.java","L6924","9","0","73","0","1466","1","1","0"
"L6930","TransportClusterSearchShardsAction.java","core/src/main/java/org/elasticsearch/action/admin/cluster/shards/TransportClusterSearchShardsAction.java","L6924","4","0","66","0","1466","1","1","0"
"L8982","ClusterStateAction.java","core/src/main/java/org/elasticsearch/action/admin/cluster/state/ClusterStateAction.java","L8981","1","0","18","0","1466","1","1","0"
"L8983","ClusterStateRequest.java","core/src/main/java/org/elasticsearch/action/admin/cluster/state/ClusterStateRequest.java","L8981","1","0","104","0","1466","1","1","1"
"L8984","ClusterStateRequestBuilder.java","core/src/main/java/org/elasticsearch/action/admin/cluster/state/ClusterStateRequestBuilder.java","L8981","1","0","41","0","1466","1","1","0"
"L8985","ClusterStateResponse.java","core/src/main/java/org/elasticsearch/action/admin/cluster/state/ClusterStateResponse.java","L8981","1","0","35","0","1466","1","1","0"
"L8986","TransportClusterStateAction.java","core/src/main/java/org/elasticsearch/action/admin/cluster/state/TransportClusterStateAction.java","L8981","14","0","89","0","1466","1","1","1"
"L9230","ClusterStatsAction.java","core/src/main/java/org/elasticsearch/action/admin/cluster/stats/ClusterStatsAction.java","L9229","1","0","18","0","1466","1","1","0"
"L9231","ClusterStatsIndices.java","core/src/main/java/org/elasticsearch/action/admin/cluster/stats/ClusterStatsIndices.java","L9229","12","0","300","0","1466","1","1","0"
"L9232","ClusterStatsNodeResponse.java","core/src/main/java/org/elasticsearch/action/admin/cluster/stats/ClusterStatsNodeResponse.java","L9229","5","0","75","0","1466","1","1","0"
"L9233","ClusterStatsNodes.java","core/src/main/java/org/elasticsearch/action/admin/cluster/stats/ClusterStatsNodes.java","L9229","39","0","554","0","1466","1","1","0"
"L9234","ClusterStatsRequest.java","core/src/main/java/org/elasticsearch/action/admin/cluster/stats/ClusterStatsRequest.java","L9229","1","0","20","0","1466","1","1","0"
"L9235","ClusterStatsRequestBuilder.java","core/src/main/java/org/elasticsearch/action/admin/cluster/stats/ClusterStatsRequestBuilder.java","L9229","1","0","8","0","1466","1","1","0"
"L9236","ClusterStatsResponse.java","core/src/main/java/org/elasticsearch/action/admin/cluster/stats/ClusterStatsResponse.java","L9229","8","0","127","0","1466","1","1","0"
"L9237","TransportClusterStatsAction.java","core/src/main/java/org/elasticsearch/action/admin/cluster/stats/TransportClusterStatsAction.java","L9229","13","0","124","0","1466","1","1","0"
"L10280","PendingClusterTasksAction.java","core/src/main/java/org/elasticsearch/action/admin/cluster/tasks/PendingClusterTasksAction.java","L10279","1","0","18","0","1466","1","1","0"
"L10281","PendingClusterTasksRequest.java","core/src/main/java/org/elasticsearch/action/admin/cluster/tasks/PendingClusterTasksRequest.java","L10279","1","0","9","0","1466","1","1","0"
"L10282","PendingClusterTasksRequestBuilder.java","core/src/main/java/org/elasticsearch/action/admin/cluster/tasks/PendingClusterTasksRequestBuilder.java","L10279","1","0","8","0","1466","1","1","0"
"L10283","PendingClusterTasksResponse.java","core/src/main/java/org/elasticsearch/action/admin/cluster/tasks/PendingClusterTasksResponse.java","L10279","6","0","95","0","1466","1","1","0"
"L10284","TransportPendingClusterTasksAction.java","core/src/main/java/org/elasticsearch/action/admin/cluster/tasks/TransportPendingClusterTasksAction.java","L10279","1","0","36","0","1466","1","1","0"
"L10438","Alias.java","core/src/main/java/org/elasticsearch/action/admin/indices/alias/Alias.java","L10437","25","0","144","0","1466","1","1","0"
"L10439","IndicesAliasesAction.java","core/src/main/java/org/elasticsearch/action/admin/indices/alias/IndicesAliasesAction.java","L10437","1","0","18","0","1466","1","1","0"
"L10440","IndicesAliasesClusterStateUpdateRequest.java","core/src/main/java/org/elasticsearch/action/admin/indices/alias/IndicesAliasesClusterStateUpdateRequest.java","L10437","1","0","15","0","1466","1","1","0"
"L10441","IndicesAliasesRequest.java","core/src/main/java/org/elasticsearch/action/admin/indices/alias/IndicesAliasesRequest.java","L10437","17","0","248","0","1466","1","1","0"
"L10442","IndicesAliasesRequestBuilder.java","core/src/main/java/org/elasticsearch/action/admin/indices/alias/IndicesAliasesRequestBuilder.java","L10437","1","0","66","0","1466","1","1","0"
"L10443","IndicesAliasesResponse.java","core/src/main/java/org/elasticsearch/action/admin/indices/alias/IndicesAliasesResponse.java","L10437","1","0","22","0","1466","1","1","0"
"L10444","TransportIndicesAliasesAction.java","core/src/main/java/org/elasticsearch/action/admin/indices/alias/TransportIndicesAliasesAction.java","L10437","8","0","84","0","1466","1","1","0"
"L11135","AnalyzeAction.java","core/src/main/java/org/elasticsearch/action/admin/indices/analyze/AnalyzeAction.java","L11134","1","0","18","0","1466","1","1","0"
"L11136","AnalyzeRequest.java","core/src/main/java/org/elasticsearch/action/admin/indices/analyze/AnalyzeRequest.java","L11134","5","0","97","0","1466","1","1","0"
"L11137","AnalyzeRequestBuilder.java","core/src/main/java/org/elasticsearch/action/admin/indices/analyze/AnalyzeRequestBuilder.java","L11134","1","0","39","0","1466","1","1","0"
"L11138","AnalyzeResponse.java","core/src/main/java/org/elasticsearch/action/admin/indices/analyze/AnalyzeResponse.java","L11134","4","0","119","0","1466","1","1","0"
"L11139","TransportAnalyzeAction.java","core/src/main/java/org/elasticsearch/action/admin/indices/analyze/TransportAnalyzeAction.java","L11134","40","0","208","0","1466","1","1","0"
"L11772","CloseIndexAction.java","core/src/main/java/org/elasticsearch/action/admin/indices/close/CloseIndexAction.java","L11771","1","0","18","0","1466","1","1","0"
"L11773","CloseIndexClusterStateUpdateRequest.java","core/src/main/java/org/elasticsearch/action/admin/indices/close/CloseIndexClusterStateUpdateRequest.java","L11771","1","0","6","0","1466","1","1","0"
"L11774","CloseIndexRequest.java","core/src/main/java/org/elasticsearch/action/admin/indices/close/CloseIndexRequest.java","L11771","2","0","58","0","1466","1","1","0"
"L11775","CloseIndexRequestBuilder.java","core/src/main/java/org/elasticsearch/action/admin/indices/close/CloseIndexRequestBuilder.java","L11771","1","0","20","0","1466","1","1","0"
"L11776","CloseIndexResponse.java","core/src/main/java/org/elasticsearch/action/admin/indices/close/CloseIndexResponse.java","L11771","1","0","22","0","1466","1","1","0"
"L11777","TransportCloseIndexAction.java","core/src/main/java/org/elasticsearch/action/admin/indices/close/TransportCloseIndexAction.java","L11771","1","0","62","0","1466","1","1","0"
"L11931","CreateIndexAction.java","core/src/main/java/org/elasticsearch/action/admin/indices/create/CreateIndexAction.java","L11930","1","0","18","0","1466","1","1","0"
"L11932","CreateIndexClusterStateUpdateRequest.java","core/src/main/java/org/elasticsearch/action/admin/indices/create/CreateIndexClusterStateUpdateRequest.java","L11930","1","0","79","0","1466","1","1","0"
"L11933","CreateIndexRequest.java","core/src/main/java/org/elasticsearch/action/admin/indices/create/CreateIndexRequest.java","L11930","30","0","302","0","1466","1","1","0"
"L11934","CreateIndexRequestBuilder.java","core/src/main/java/org/elasticsearch/action/admin/indices/create/CreateIndexRequestBuilder.java","L11930","1","0","113","0","1466","1","1","0"
"L11935","CreateIndexResponse.java","core/src/main/java/org/elasticsearch/action/admin/indices/create/CreateIndexResponse.java","L11930","1","0","22","0","1466","1","1","0"
"L11936","package-info.java","core/src/main/java/org/elasticsearch/action/admin/indices/create/package-info.java","L11930","1","0","1","0","1466","1","1","0"
"L11937","TransportCreateIndexAction.java","core/src/main/java/org/elasticsearch/action/admin/indices/create/TransportCreateIndexAction.java","L11930","3","0","62","0","1466","1","1","0"
"L12448","DeleteIndexAction.java","core/src/main/java/org/elasticsearch/action/admin/indices/delete/DeleteIndexAction.java","L12447","1","0","18","0","1466","1","1","0"
"L12449","DeleteIndexRequest.java","core/src/main/java/org/elasticsearch/action/admin/indices/delete/DeleteIndexRequest.java","L12447","2","0","75","0","1466","1","1","0"
"L12450","DeleteIndexRequestBuilder.java","core/src/main/java/org/elasticsearch/action/admin/indices/delete/DeleteIndexRequestBuilder.java","L12447","1","0","22","0","1466","1","1","0"
"L12451","DeleteIndexResponse.java","core/src/main/java/org/elasticsearch/action/admin/indices/delete/DeleteIndexResponse.java","L12447","1","0","22","0","1466","1","1","0"
"L12452","package-info.java","core/src/main/java/org/elasticsearch/action/admin/indices/delete/package-info.java","L12447","1","0","1","0","1466","1","1","0"
