"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous modifications","Number of previous fixes","Number of committers","Number of developer commits","Number of bugs"
"L34568","EclipseLogger.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/util/EclipseLogger.java","L34563","1","0","24","2","0","1","224","0"
"L34569","EditorUtil.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/util/EditorUtil.java","L34563","69","0","423","3","0","2","1328","0"
"L34570","ErrorCollectionVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/util/ErrorCollectionVisitor.java","L34563","8","0","80","4","0","2","4843","0"
"L34571","ErrorVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/util/ErrorVisitor.java","L34563","14","0","91","23","0","2","4843","0"
"L34572","Escaping.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/util/Escaping.java","L34563","13","0","70","5","0","1","4843","0"
"L34573","FindArgumentVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/util/FindArgumentVisitor.java","L34563","3","0","34","2","0","1","4843","0"
"L34574","FindAssignmentsVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/util/FindAssignmentsVisitor.java","L34563","42","0","227","12","0","2","4843","0"
"L34575","FindBodyContainerVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/util/FindBodyContainerVisitor.java","L34563","3","0","66","2","0","1","4843","0"
"L34576","FindContainerVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/util/FindContainerVisitor.java","L34563","3","0","66","6","0","2","4843","0"
"L34577","FindDeclarationNodeVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/util/FindDeclarationNodeVisitor.java","L34563","7","0","55","3","0","1","4843","0"
"L34578","FindDeclarationVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/util/FindDeclarationVisitor.java","L34563","3","0","34","6","0","1","4843","0"
"L34579","FindDocumentableVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/util/FindDocumentableVisitor.java","L34563","12","0","55","2","0","1","4843","0"
"L34580","FindNodeVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/util/FindNodeVisitor.java","L34563","41","0","208","1","0","1","4843","0"
"L34581","FindReferencesVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/util/FindReferencesVisitor.java","L34563","53","0","241","3","0","1","4843","2"
"L34582","FindRefinementsVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/util/FindRefinementsVisitor.java","L34563","7","0","39","4","0","1","4843","1"
"L34583","FindScopeVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/util/FindScopeVisitor.java","L34563","17","0","107","1","0","1","4843","0"
"L34584","FindStatementVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/util/FindStatementVisitor.java","L34563","9","0","57","8","0","1","4843","0"
"L34585","FindSubtypesVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/util/FindSubtypesVisitor.java","L34563","4","0","33","2","0","1","4843","0"
"L34586","Highlights.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/util/Highlights.java","L34563","60","0","332","10","0","1","4843","0"
"L34587","Indents.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/util/Indents.java","L34563","13","0","64","4","0","1","4843","0"
"L34588","JavaSearch.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/util/JavaSearch.java","L34563","20","0","150","12","0","1","4843","3"
"L34589","LinkedMode.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/util/LinkedMode.java","L34563","7","0","91","2","0","1","4843","0"
"L34590","MarkerUtils.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/util/MarkerUtils.java","L34563","11","0","42","2","0","2","20","0"
"L34591","ModuleQueries.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/util/ModuleQueries.java","L34563","15","0","49","5","0","3","75","0"
"L34592","Nodes.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/util/Nodes.java","L34563","150","0","688","21","0","2","4843","1"
"L34593","RequiredTypeVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/util/RequiredTypeVisitor.java","L34563","36","0","271","11","0","1","4843","0"
"L34594","SearchVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/util/SearchVisitor.java","L34563","22","0","88","3","0","1","4843","0"
"L34595","SingleSourceUnitPackage.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/util/SingleSourceUnitPackage.java","L34563","15","0","147","4","0","1","1328","1"
"L34596","StringBuilderWriter.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/util/StringBuilderWriter.java","L34563","1","0","46","1","0","1","56","0"
"L34597","Types.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/util/Types.java","L34563","5","0","33","2","0","1","4843","0"
"L34598","UnlinkedSpanEmitter.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/util/UnlinkedSpanEmitter.java","L34563","2","0","14","1","0","1","4843","0"
"L368","BrowserInformationControl.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/browser/BrowserInformationControl.java","L367","41","0","347","8","0","1","4843","0"
"L369","BrowserInput.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/browser/BrowserInput.java","L367","2","0","22","3","0","1","4843","0"
"L593","BasicCompletionProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/complete/BasicCompletionProposal.java","L592","2","0","43","16","0","1","4843","0"
"L594","CeylonCompletionProcessor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/complete/CeylonCompletionProcessor.java","L592","370","0","1206","49","0","2","4843","0"
"L595","CodeCompletions.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/complete/CodeCompletions.java","L592","227","0","1077","41","0","1","4843","1"
"L596","CompletionProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/complete/CompletionProposal.java","L592","11","0","147","14","0","1","4843","0"
"L597","CompletionUtil.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/complete/CompletionUtil.java","L592","73","0","273","21","0","1","4843","0"
"L598","ControlStructureCompletionProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/complete/ControlStructureCompletionProposal.java","L592","28","0","151","2","0","1","4843","0"
"L599","ControlStructureCompletions.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/complete/ControlStructureCompletions.java","L592","1","0","3","3","0","1","4843","0"
"L600","FindOccurrenceLocationVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/complete/FindOccurrenceLocationVisitor.java","L592","53","0","291","8","0","1","4843","0"
"L601","FunctionCompletionProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/complete/FunctionCompletionProposal.java","L592","6","0","94","4","0","1","4843","0"
"L602","ImportVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/complete/ImportVisitor.java","L592","7","0","83","3","0","1","4843","0"
"L603","InvocationCompletionProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/complete/InvocationCompletionProposal.java","L592","219","0","1016","53","0","1","4843","0"
"L604","KeywordCompletionProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/complete/KeywordCompletionProposal.java","L592","23","0","104","12","0","1","4843","0"
"L605","LinkedModeCompletionProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/complete/LinkedModeCompletionProposal.java","L592","28","0","264","17","0","1","4843","0"
"L606","MemberNameCompletions.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/complete/MemberNameCompletions.java","L592","35","0","147","7","0","1","4843","0"
"L607","ModuleCompletions.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/complete/ModuleCompletions.java","L592","28","0","278","16","0","3","4843","0"
"L608","OccurrenceLocation.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/complete/OccurrenceLocation.java","L592","1","0","33","4","0","1","4843","0"
"L609","PackageCompletions.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/complete/PackageCompletions.java","L592","24","0","200","8","0","2","4843","0"
"L610","ParameterContextValidator.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/complete/ParameterContextValidator.java","L592","151","0","504","12","0","1","4843","0"
"L611","ProposalComparator.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/complete/ProposalComparator.java","L592","40","0","97","4","0","1","4843","0"
"L612","RefinementCompletionProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/complete/RefinementCompletionProposal.java","L592","61","0","452","24","0","1","4843","0"
"L613","TypeArgumentListCompletions.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/complete/TypeArgumentListCompletions.java","L592","15","0","77","4","0","1","4843","0"
"L2976","AddAnnotionProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/AddAnnotionProposal.java","L2975","117","0","609","21","0","2","4843","0"
"L2977","AddInitializerProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/AddInitializerProposal.java","L2975","8","0","63","3","0","1","4843","0"
"L2978","AddModuleImportProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/AddModuleImportProposal.java","L2975","7","0","107","12","0","3","75","0"
"L2979","AddParameterProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/AddParameterProposal.java","L2975","23","0","167","20","0","1","4843","0"
"L2980","AddParenthesesProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/AddParenthesesProposal.java","L2975","7","0","48","8","0","1","4843","0"
"L2981","AddSatisfiesProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/AddSatisfiesProposal.java","L2975","79","0","440","9","0","1","4843","0"
"L2982","AddSpreadToVariadicParameterProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/AddSpreadToVariadicParameterProposal.java","L2975","8","0","64","7","0","1","4843","0"
"L2983","AddThrowsAnnotationProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/AddThrowsAnnotationProposal.java","L2975","24","0","104","8","0","1","4843","0"
"L2984","AssertExistsDeclarationProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/AssertExistsDeclarationProposal.java","L2975","16","0","88","3","0","1","4843","0"
"L2985","AssignToForProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/AssignToForProposal.java","L2975","4","0","69","3","0","1","4843","0"
"L2986","AssignToIfExistsProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/AssignToIfExistsProposal.java","L2975","4","0","68","3","0","1","4843","0"
"L2987","AssignToIfIsProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/AssignToIfIsProposal.java","L2975","3","0","72","3","0","2","4843","0"
"L2988","AssignToIfNonemptyProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/AssignToIfNonemptyProposal.java","L2975","4","0","68","2","0","1","4843","0"
"L2989","AssignToLocalProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/AssignToLocalProposal.java","L2975","3","0","62","29","0","1","4843","0"
"L2990","AssignToTryProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/AssignToTryProposal.java","L2975","4","0","68","2","0","1","4843","0"
"L2991","CeylonCorrectionProcessor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/CeylonCorrectionProcessor.java","L2975","163","0","810","65","0","2","4843","0"
"L2992","CeylonMarkerResolutionProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/CeylonMarkerResolutionProposal.java","L2975","7","0","57","2","0","1","4843","0"
"L2993","ChangeDeclarationProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/ChangeDeclarationProposal.java","L2975","4","0","38","7","0","1","4843","0"
"L2994","ChangeInitialCaseOfIdentifierInDeclaration.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/ChangeInitialCaseOfIdentifierInDeclaration.java","L2975","13","0","64","4","0","1","4843","0"
"L2995","ChangeMultilineStringIndentionProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/ChangeMultilineStringIndentionProposal.java","L2975","15","0","88","6","0","1","4843","0"
"L2996","ChangeParametersProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/ChangeParametersProposal.java","L2975","2","0","60","6","0","1","4843","0"
"L2997","ChangeReferenceProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/ChangeReferenceProposal.java","L2975","12","0","117","20","0","1","4843","0"
"L2998","ChangeRefiningTypeProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/ChangeRefiningTypeProposal.java","L2975","18","0","146","15","0","1","4843","0"
"L2999","ChangeTypeProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/ChangeTypeProposal.java","L2975","41","0","207","22","0","1","4843","0"
"L3000","CollectParametersProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/CollectParametersProposal.java","L2975","2","0","56","4","0","1","4843","0"
"L3001","ConvertGetterToMethodProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/ConvertGetterToMethodProposal.java","L2975","14","0","78","4","0","1","4843","0"
"L3002","ConvertIfElseToThenElse.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/ConvertIfElseToThenElse.java","L2975","38","0","227","13","0","1","4843","0"
"L3003","ConvertMethodToGetterProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/ConvertMethodToGetterProposal.java","L2975","22","0","103","4","0","1","4843","0"
"L3004","ConvertStringProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/ConvertStringProposal.java","L2975","10","0","75","5","0","1","4843","0"
"L3005","ConvertThenElseToIfElse.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/ConvertThenElseToIfElse.java","L2975","25","0","163","14","0","1","4843","0"
"L3006","ConvertToBlockProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/ConvertToBlockProposal.java","L2975","20","0","105","12","0","1","4843","0"
"L3007","ConvertToClassProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/ConvertToClassProposal.java","L2975","5","0","99","4","0","1","4843","0"
"L3008","ConvertToConcatenationProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/ConvertToConcatenationProposal.java","L2975","11","0","62","1","0","1","4843","0"
"L3009","ConvertToGetterProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/ConvertToGetterProposal.java","L2975","7","0","48","9","0","1","4843","0"
"L3010","ConvertToInterpolationProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/ConvertToInterpolationProposal.java","L2975","22","0","103","1","0","1","4843","0"
"L3011","ConvertToNamedArgumentsProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/ConvertToNamedArgumentsProposal.java","L2975","26","0","177","20","0","1","4843","0"
"L3012","ConvertToPositionalArgumentsProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/ConvertToPositionalArgumentsProposal.java","L2975","23","0","138","11","0","1","4843","0"
"L3013","ConvertToSpecifierProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/ConvertToSpecifierProposal.java","L2975","9","0","65","10","0","1","4843","0"
"L3014","CorrectionProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/CorrectionProposal.java","L2975","19","0","161","12","0","1","4843","0"
"L3015","CorrectionUtil.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/CorrectionUtil.java","L2975","43","0","177","25","0","2","4843","0"
"L3016","CreateEnumProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/CreateEnumProposal.java","L2975","32","0","186","11","0","1","4843","0"
"L3017","CreateInNewUnitProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/CreateInNewUnitProposal.java","L2975","16","0","136","13","0","1","4843","2"
"L3018","CreateParameterProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/CreateParameterProposal.java","L2975","39","0","244","21","0","1","4843","0"
"L3019","CreateProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/CreateProposal.java","L2975","50","0","305","25","0","1","4843","2"
"L3020","CreateTypeParameterProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/CreateTypeParameterProposal.java","L2975","36","0","215","18","0","1","4843","0"
"L3021","DeclareLocalProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/DeclareLocalProposal.java","L2975","9","0","81","3","0","1","4843","0"
"L3022","DefinitionGenerator.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/DefinitionGenerator.java","L2975","42","0","214","16","0","1","4843","2"
"L3023","ExpandTypeProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/ExpandTypeProposal.java","L2975","9","0","70","4","0","1","4843","0"
"L3024","ExportModuleImportProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/ExportModuleImportProposal.java","L2975","15","0","131","8","0","1","4843","0"
"L3025","ExtractFunctionProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/ExtractFunctionProposal.java","L2975","6","0","64","7","0","1","4843","0"
"L3026","ExtractParameterProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/ExtractParameterProposal.java","L2975","6","0","64","4","0","1","4843","0"
"L3027","ExtractValueProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/ExtractValueProposal.java","L2975","6","0","64","6","0","1","4843","0"
"L3028","FillInArgumentNameProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/FillInArgumentNameProposal.java","L2975","10","0","52","6","0","1","4843","0"
"L3029","FindArgumentsVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/FindArgumentsVisitor.java","L2975","49","0","378","4","0","1","4843","0"
"L3030","FindImportNodeVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/FindImportNodeVisitor.java","L2975","6","0","36","1","0","1","4843","0"
"L3031","FindInvocationVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/FindInvocationVisitor.java","L2975","28","0","138","4","0","1","4843","0"
"L3032","FixAliasProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/FixAliasProposal.java","L2975","1","0","22","7","0","1","4843","0"
"L3033","ImportProposals.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/ImportProposals.java","L2975","77","0","433","23","0","1","4843","1"
"L3034","InferTypeVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/InferTypeVisitor.java","L2975","82","0","365","7","0","1","4843","0"
"L3035","InitializerProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/InitializerProposal.java","L2975","48","0","272","8","0","1","4843","0"
"L3036","InlineDeclarationProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/InlineDeclarationProposal.java","L2975","2","0","57","4","0","1","4843","0"
"L3037","InvertBooleanProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/InvertBooleanProposal.java","L2975","2","0","46","1","0","1","152","0"
"L3038","InvertIfElseProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/InvertIfElseProposal.java","L2975","30","0","195","10","0","1","4843","0"
"L3039","JoinDeclarationProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/JoinDeclarationProposal.java","L2975","19","0","121","2","0","1","4843","0"
"L3040","LocalProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/LocalProposal.java","L2975","42","0","276","4","0","1","4843","0"
"L3041","MakeReceiverProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/MakeReceiverProposal.java","L2975","5","0","72","8","0","1","4843","0"
"L3042","MarkerResolutionGenerator.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/MarkerResolutionGenerator.java","L2975","12","0","173","6","0","2","1328","0"
"L3043","MoveDirProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/MoveDirProposal.java","L2975","3","0","82","5","0","1","4843","0"
"L3044","MoveOutProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/MoveOutProposal.java","L2975","5","0","72","10","0","1","4843","0"
"L3045","MoveToNewUnitProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/MoveToNewUnitProposal.java","L2975","2","0","51","4","0","1","4843","0"
"L3046","MoveToUnitProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/MoveToUnitProposal.java","L2975","2","0","51","3","0","1","4843","0"
"L3047","ObjectClassDefinitionGenerator.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/ObjectClassDefinitionGenerator.java","L2975","66","0","358","11","0","2","4843","2"
"L3048","PrintProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/PrintProposal.java","L2975","32","0","180","3","0","1","4843","0"
"L3049","ProblemLocation.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/ProblemLocation.java","L2975","5","0","47","3","0","1","4843","0"
"L3050","RefineFormalMembersProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/correct/RefineFormalMembersProposal.java","L2975","38","0","231","20","0","1","4843","0"
