@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L152","15","0","125","2899","13","0","3","false"
"L306","1","0","40","15","12","0","8","false"
"L4128","1","0","75","288","13","1","5","false"
"L8236","1","0","58","1733","32","0","7","false"
"L8237","5","0","389","1733","54","0","10","false"
"L8238","4","0","186","288","44","2","8","false"
"L8239","2","0","123","288","31","0","7","false"
"L8240","1","0","133","51","43","0","10","false"
"L8241","3","0","82","288","38","1","7","false"
"L8242","15","0","193","288","7","0","3","false"
"L9853","5","0","159","288","29","0","7","false"
"L9919","1","0","195","288","17","0","6","false"
"L10470","2","0","167","288","11","0","6","false"
"L10471","2","0","135","288","11","0","6","false"
"L10557","3","0","50","288","34","0","7","false"
"L10579","1","0","176","51","8","0","4","false"
"L10580","2","0","73","51","8","0","4","false"
"L10581","11","0","526","51","13","0","4","false"
"L10582","5","0","140","753","63","3","14","false"
"L10583","3","0","109","288","24","0","8","false"
"L11131","2","0","12","1733","5","2","2","false"
"L11132","3","0","48","1733","5","2","2","false"
"L11170","1","0","39","288","22","0","7","false"
"L11190","9","0","94","2053","3","0","2","false"
"L11191","2","0","75","1147","23","2","7","false"
"L11192","3","0","53","15","25","0","11","false"
"L11262","1","0","49","288","10","0","2","false"
"L11263","1","0","45","288","13","0","5","false"
"L11264","1","0","39","288","10","0","2","false"
"L11292","7","0","110","2053","8","0","2","false"
"L11293","11","0","154","288","23","0","9","false"
"L11294","9","0","157","831","48","0","11","false"
"L11295","1","0","58","288","10","0","4","false"
"L11473","14","0","927","51","6","0","4","false"
"L11474","5","0","105","8","20","0","7","false"
"L11475","4","0","485","51","5","0","4","false"
"L11476","7","0","143","2899","5","3","3","false"
"L11477","25","0","705","831","98","6","11","false"
"L11478","9","0","136","51","4","0","4","false"
"L11479","10","0","198","288","13","1","4","false"
"L11480","1","0","11","2053","8","1","4","false"
"L11481","6","0","78","288","3","1","3","false"
"L11482","2","0","78","288","10","4","6","false"
"L12312","1","0","17","2053","3","0","2","false"
"L12313","34","0","493","51","24","0","6","false"
"L12314","14","0","247","288","14","0","4","false"
"L12729","23","0","273","51","16","0","6","false"
"L12730","6","0","95","51","11","0","4","false"
"L12731","7","0","287","51","16","2","7","false"
"L12732","13","0","279","51","30","0","8","false"
"L12993","3","0","22","8","14","0","8","false"
"L12994","2","0","16","288","9","0","5","false"
"L13007","1","0","77","288","7","0","2","false"
"L13047","5","0","57","288","12","0","6","false"
"L13048","11","0","101","288","17","0","8","false"
"L13049","28","0","447","2053","42","2","8","false"
"L13231","63","0","657","15","35","2","10","false"
"L13462","4","0","192","288","42","0","9","false"
"L13463","8","0","114","2053","8","0","3","false"
"L13632","1","0","124","2899","15","2","6","false"
"L13694","6","0","82","288","14","0","5","false"
"L13695","11","0","103","51","15","0","6","false"
"L13696","6","0","79","288","15","0","5","false"
"L13697","14","0","117","288","15","0","5","false"
"L13698","17","0","152","288","8","0","4","false"
"L13917","2","0","58","288","37","0","9","false"
"L11027","1","0","24","288","3","0","2","false"
"L11028","1","0","13","288","3","0","2","false"
"L11029","1","0","15","288","3","0","2","false"
"L11030","1","0","22","288","3","0","2","false"
"L11031","1","0","44","51","6","0","4","false"
"L11032","1","0","41","51","6","0","4","false"
"L11033","1","0","38","288","3","0","2","false"
"L11034","1","0","9","288","3","0","2","false"
"L11035","1","0","9","51","5","0","4","false"
"L13680","7","0","35","51","7","2","5","false"
"L13681","1","0","5","51","7","2","5","false"
"L160","1","0","15","288","12","0","7","false"
"L161","1","0","10","288","11","0","5","false"
"L162","16","0","161","288","48","4","9","true"
"L163","1","0","36","15","16","0","11","false"
"L164","2","0","15","288","19","0","7","false"
"L165","1","0","50","288","9","0","7","false"
"L166","2","0","27","288","15","0","8","false"
"L167","1","0","51","288","9","0","7","false"
"L168","3","0","48","288","27","0","8","true"
"L169","22","0","205","15","107","1","13","true"
"L170","1","0","31","288","40","3","7","false"
"L171","52","0","495","1147","114","5","11","true"
"L172","1","0","4","288","11","0","5","false"
"L173","2","0","14","288","14","0","6","false"
"L174","13","0","39","288","22","3","7","false"
"L175","1","0","34","288","24","3","8","false"
"L176","10","0","70","288","10","0","7","false"
"L177","2","0","49","288","23","3","7","true"
"L178","1","0","58","15","31","1","9","false"
"L179","1","0","59","288","15","0","9","true"
"L180","1","0","23","288","16","0","8","false"
"L181","1","0","10","288","14","0","6","false"
"L182","10","0","62","288","18","3","7","false"
"L183","2","0","49","288","16","0","7","true"
"L184","1","0","12","288","17","0","8","false"
"L185","1","0","64","288","22","3","9","false"
"L186","2","0","40","288","20","3","7","false"
"L187","1","0","17","288","11","0","6","false"
"L188","1","0","7","288","11","0","5","false"
"L189","2","0","14","288","22","0","7","false"
"L190","1","0","17","288","12","0","7","false"
"L191","6","0","73","288","32","4","7","false"
"L192","1","0","32","288","10","0","7","false"
"L193","1","0","1","288","4","0","4","false"
"L194","1","0","43","288","37","1","8","true"
"L195","2","0","34","15","22","0","11","false"
"L196","1","0","3","288","11","0","7","false"
"L197","1","0","5","288","8","0","7","false"
"L198","1","0","28","288","26","0","7","false"
"L15727","1","0","12","791","15","0","7","false"
"L15728","38","0","236","1147","66","2","11","true"
"L15729","1","0","15","791","20","0","6","true"
"L15730","3","0","44","1733","14","0","7","false"
"L15731","3","0","52","791","21","0","7","false"
"L15732","7","0","45","791","24","0","6","false"
"L15733","1","0","31","791","19","0","7","false"
"L15734","1","0","17","791","162","2","9","false"
"L15735","189","0","1028","791","173","4","12","true"
"L15736","15","0","91","791","8","0","6","true"
"L15737","15","0","87","1147","49","0","9","true"
"L15738","1","0","16","791","26","0","7","false"
"L15739","6","0","49","791","33","0","8","false"
"L15740","1","0","11","753","8","0","5","true"
"L15741","1","0","74","791","14","0","7","false"
"L15742","1","0","4","791","14","0","5","false"
"L15743","4","0","76","791","60","0","9","false"
"L15744","1","0","37","791","10","0","5","true"
"L15745","4","0","29","791","27","0","7","false"
"L15746","3","0","40","791","15","0","7","false"
"L15747","3","0","19","791","7","0","5","false"
"L15748","15","0","99","791","25","0","7","false"
"L15749","8","0","75","791","38","0","9","false"
"L15750","5","0","36","791","33","0","9","false"
"L15751","3","0","43","791","22","0","7","false"
"L15752","34","0","167","791","57","0","10","true"
"L15753","1","0","4","2899","1","0","1","false"
"L15754","21","0","155","791","47","0","11","false"
"L15755","23","0","120","791","25","0","8","true"
"L15756","1","0","1","791","2","0","2","false"
"L15757","14","0","86","1147","54","0","9","false"
"L15758","3","0","50","791","10","0","5","false"
"L15759","1","0","35","1733","27","0","7","true"
"L15760","7","0","27","791","13","0","6","false"
"L15761","97","0","437","15","74","0","11","true"
"L23700","1","0","49","15","14","0","6","false"
"L23701","1","0","7","2899","1","0","1","false"
"L23702","1","0","5","2899","1","0","1","false"
"L23703","3","0","23","1733","12","0","6","false"
"L23704","1","0","12","2053","5","0","2","false"
"L23705","1","0","1","15","8","0","4","false"
"L23706","1","0","13","753","7","0","3","false"
"L23707","1","0","54","2053","13","0","8","false"
"L23708","1","0","5","2899","1","0","1","false"
"L23709","1","0","35","288","17","0","7","false"
"L23710","18","0","342","15","53","0","11","false"
"L23711","1","0","7","2053","5","0","2","false"
"L25241","13","0","179","1147","16","0","7","true"
"L25242","3","0","52","1147","12","0","7","false"
"L25243","7","0","72","1147","21","0","7","false"
"L25244","1","0","44","1147","11","0","7","false"
"L25245","3","0","56","1147","19","0","7","false"
"L25246","1","0","17","1147","13","0","7","false"
"L25247","3","0","47","1147","12","0","7","false"
"L25248","3","0","38","1147","19","0","7","false"
"L25249","4","0","69","1147","19","0","7","false"
"L25250","42","0","287","1147","130","0","12","true"
"L25251","3","0","49","1147","11","0","7","false"
"L25252","1","0","262","1147","47","0","8","false"
"L25253","1","0","46","1147","18","0","9","false"
"L25254","1","0","37","1147","15","0","8","true"
"L25255","1","0","26","1147","10","0","7","false"
"L25256","8","0","78","1147","27","0","10","false"
"L25257","7","0","84","1147","27","0","10","false"
"L25258","1","0","185","1147","38","0","8","false"
"L25259","1","0","38","1147","13","0","7","false"
"L25260","3","0","58","1147","19","0","7","false"
"L25261","3","0","38","1147","13","0","7","false"
"L25262","10","0","123","1147","173","2","11","true"
"L25263","1","0","22","1147","12","0","7","false"
"L25264","1","0","37","1147","9","0","7","false"
"L25265","1","0","1","1147","3","0","3","false"
"L25266","7","0","76","1147","18","0","9","false"
"L32876","55","0","272","1733","23","1","9","false"
"L32877","2","0","92","2899","22","0","6","false"
"L32878","5","0","35","2899","21","0","7","false"
"L32879","3","0","76","2899","15","0","3","false"
"L32880","55","0","630","15","178","1","14","true"
"L32881","1","0","4","1733","9","0","4","false"
"L32882","10","0","57","1733","8","0","6","false"
"L32883","59","0","349","15","132","5","12","false"
"L32884","1","0","46","753","10","0","4","false"
"L32885","2","0","62","2899","15","0","3","true"
"L32886","1","0","23","2899","10","0","2","false"
"L32887","3","0","72","15","46","0","10","false"
"L32888","1","0","18","2899","4","0","2","false"
"L32889","3","0","32","2899","21","0","7","false"
"L32890","1","0","37","753","9","0","3","false"
"L32891","9","0","56","2899","18","0","7","false"
"L32892","1","0","4","753","2","0","2","false"
"L32893","4","0","25","1733","26","0","9","false"
"L32894","1","0","45","753","6","0","4","false"
"L32895","2","0","50","2899","14","0","3","true"
"L32896","1","0","20","2899","10","0","2","false"
"L32897","1","0","74","831","10","0","4","false"
"L32898","1","0","36","2053","7","0","2","false"
"L32899","1","0","37","2899","11","0","6","true"
"L32900","2","0","15","2899","10","0","3","false"
"L32901","2","0","38","2899","5","0","2","false"
"L32902","2","0","54","2899","16","0","5","true"
"L32903","1","0","13","2899","10","0","2","false"
"L32904","2","0","56","753","10","0","4","false"
"L32905","1","0","60","831","13","0","5","false"
"L32906","53","0","346","831","138","0","9","true"
"L32907","8","0","123","2899","9","0","2","false"
"L32908","2","0","45","2899","18","0","6","false"
"L32909","1","0","12","2899","8","0","2","false"
"L32910","2","0","111","15","50","0","15","false"
"L32911","1","0","31","2899","9","0","2","false"
"L32912","3","0","49","2899","26","0","6","true"
"L32913","1","0","12","2899","6","0","2","false"
"L32914","1","0","74","288","6","0","4","false"
"L32915","1","0","48","288","6","0","4","false"
"L32916","1","0","34","2899","6","0","3","false"
"L32917","4","0","82","2899","23","0","7","false"
"L32918","3","0","119","2899","40","0","7","false"
"L32919","2","0","47","2899","6","0","2","false"
"L32920","2","0","115","1733","31","1","8","false"
"L32921","1","0","30","2899","8","0","2","false"
"L32922","4","0","138","2899","37","0","9","false"
"L32923","1","0","1","2899","1","0","1","false"
"L32924","1","0","55","15","17","0","7","false"
"L32925","2","0","47","2899","7","0","2","false"
"L32926","1","0","13","2899","8","0","2","false"
"L32927","5","0","91","753","20","0","6","false"
"L32928","1","0","46","753","11","0","4","false"
"L32929","6","0","120","2899","70","1","7","false"
"L32930","3","0","48","2899","6","0","2","false"
"L32931","2","0","89","1733","33","0","6","false"
"L32932","1","0","30","2899","8","0","2","false"
"L32933","2","0","95","15","18","0","8","false"
"L32934","1","0","36","15","16","0","8","false"
"L32935","1","0","80","753","10","0","4","false"
"L32936","4","0","74","2899","25","0","7","false"
"L32937","1","0","18","2899","4","0","2","false"
"L32938","9","0","197","1733","41","4","8","false"
"L32939","2","0","53","1733","20","4","7","false"
"L32940","1","0","65","831","15","0","6","false"
"L32941","2","0","47","2899","5","0","4","false"
"L32942","2","0","15","2899","10","0","3","false"
"L32943","2","0","38","2899","5","0","2","false"
"L32944","2","0","57","1733","10","0","4","false"
"L32945","2","0","55","1733","9","0","5","false"
"L32946","3","0","62","288","23","0","7","false"
"L32947","5","0","71","753","34","0","7","false"
"L32948","9","0","79","2899","36","0","7","false"
"L32949","2","0","32","2899","5","0","2","false"
"L32950","3","0","32","2899","21","0","7","false"
"L32951","2","0","37","753","14","0","4","false"
"L32952","2","0","43","2899","18","0","6","false"
"L32953","1","0","12","2899","7","0","2","false"
"L32954","2","0","63","753","14","0","4","false"
"L32955","311","0","1184","15","316","7","16","true"
"L36489","1","0","18","1733","13","0","5","false"
"L36490","1","0","17","1733","12","0","4","false"
"L36491","1","0","15","2899","5","0","3","false"
"L36492","1","0","10","2899","5","0","3","false"
"L36493","1","0","9","2899","11","0","4","false"
"L36494","1","0","7","831","8","0","5","false"
"L36495","1","0","6","2899","5","0","3","false"
"L36496","1","0","7","2899","5","0","3","false"
"L36497","1","0","9","2899","3","0","2","false"
"L36498","1","0","9","15","24","0","9","false"
"L36499","1","0","9","15","28","3","9","false"
"L36500","1","0","35","2053","15","0","4","false"
"L36501","1","0","6","2899","6","0","3","false"
"L36502","1","0","9","2899","6","0","2","false"
"L36503","1","0","6","831","3","0","3","false"
"L36504","1","0","21","288","8","0","6","false"
"L36505","1","0","55","575","33","0","8","true"
"L36506","3","0","22","831","7","0","3","false"
"L36507","1","0","8","1118","8","0","1","false"
"L36508","1","0","13","2899","15","0","6","false"
"L36509","1","0","5","2899","10","0","4","false"
"L36510","1","0","30","2053","92","1","9","false"
"L36511","1","0","15","2899","2","0","1","false"
"L36512","1","0","49","15","136","0","11","false"
"L36513","1","0","4","831","8","0","5","false"
"L36514","1","0","6","2899","4","0","3","true"
"L36515","1","0","17","1733","28","0","7","false"
"L36516","1","0","15","1733","12","0","5","false"
"L36517","1","0","7","2899","21","0","6","false"
"L36518","1","0","9","1733","7","0","4","false"
"L36519","1","0","13","2899","4","0","3","false"
"L36520","1","0","8","831","27","0","7","false"
"L36521","1","0","5","831","18","0","7","false"
"L36522","1","0","36","2053","19","0","9","true"
"L36523","1","0","5","1733","5","0","4","false"
"L36524","1","0","4","2899","9","0","4","false"
"L36525","1","0","20","15","52","0","12","false"
"L36526","1","0","71","15","163","0","15","true"
"L36527","1","0","22","575","10","0","4","false"
"L36528","1","0","4","2053","8","0","3","false"
"L36529","1","0","34","15","24","1","7","true"
"L36530","1","0","17","831","22","0","7","false"
"L36531","1","0","4","2899","11","0","5","false"
"L36532","1","0","33","831","10","0","5","true"
"L36533","3","0","20","831","3","0","2","false"
"L36534","1","0","6","1118","6","0","1","false"
"L36535","1","0","9","2899","21","0","6","false"
"L36536","5","0","36","831","23","0","6","false"
"L36537","1","0","5","831","5","0","3","true"
"L36538","1","0","8","831","13","0","6","false"
"L36539","1","0","4","2899","13","0","6","false"
"L36540","1","0","9","1118","9","0","1","false"
"L36541","1","0","6","1118","3","0","1","false"
"L36542","1","0","9","1733","14","0","5","false"
"L36543","5","0","37","831","1","0","1","false"
"L36544","1","0","5","753","5","0","4","false"
"L36545","1","0","29","288","40","0","8","false"
"L36546","3","0","58","791","20","1","8","false"
"L36547","1","0","30","575","28","0","7","true"
"L36548","1","0","4","2053","6","0","3","false"
"L36549","1","0","12","15","6","0","5","false"
"L36550","4","0","50","575","29","0","8","false"
"L36551","1","0","7","831","17","0","6","false"
"L36552","1","0","22","2053","12","0","8","true"
"L36553","1","0","5","1118","8","0","2","false"
"L36554","4","0","79","831","10","0","5","false"
"L36555","1","0","7","2899","6","0","4","false"
"L36556","1","0","6","2899","7","0","4","false"
"L36557","1","0","35","831","42","0","6","false"
"L36558","1","0","11","575","8","0","3","false"
"L36559","1","0","17","575","6","0","2","false"
"L36560","1","0","1","2899","1","0","1","false"
"L36561","1","0","5","831","8","0","5","false"
"L36562","1","0","4","15","10","0","6","false"
"L36563","6","0","55","1733","10","0","5","false"
"L36564","1","0","4","2053","2","0","2","false"
"L36565","1","0","9","288","23","0","8","true"
"L36566","1","0","3","1733","3","0","3","false"
"L36567","1","0","13","2899","9","0","6","false"
"L36568","1","0","5","2899","4","0","3","false"
"L36569","1","0","22","15","24","0","8","false"
"L36570","1","0","8","2899","8","0","3","false"
"L36571","1","0","7","831","8","0","5","false"
"L36572","1","0","26","1147","33","0","7","false"
"L36573","1","0","11","2899","12","0","5","false"
"L36574","1","0","12","1733","19","0","5","false"
"L36575","1","0","7","831","8","0","5","false"
"L38417","31","0","523","1733","47","1","11","false"
"L38418","13","0","93","831","15","0","7","false"
"L38419","3","0","38","831","11","0","8","false"
"L38420","1","0","35","831","7","0","4","false"
"L38421","1","0","4","831","4","0","4","false"
"L38422","29","0","251","288","43","1","10","false"
"L38423","1","0","2","831","3","0","3","false"
"L38424","19","0","142","288","25","0","9","false"
"L38425","22","0","187","288","116","0","12","false"
"L38426","19","0","122","288","25","0","10","false"
"L38427","7","0","75","831","19","0","7","false"
"L38428","1","0","9","831","10","0","7","false"
"L38429","247","0","1395","791","153","1","14","false"
"L39558","2","0","71","288","31","3","9","false"
"L39559","1","0","18","429","32","0","9","false"
"L39560","7","0","77","288","21","0","9","false"
"L39561","1","0","45","1733","17","0","8","false"
"L39562","12","0","169","2053","91","3","10","false"
"L39563","2","0","17","429","20","0","7","false"
"L39564","8","0","98","288","21","0","9","false"
"L39565","4","0","33","288","22","0","8","false"
"L39566","5","0","46","288","27","0","10","true"
"L39567","48","0","514","288","89","0","10","true"
"L39568","3","0","29","429","40","0","10","false"
"L39569","1","0","1","288","4","0","4","false"
"L39570","2","0","54","288","30","0","10","false"
"L39571","1","0","22","429","10","0","7","false"
"L40859","1","0","9","1118","8","0","4","false"
"L40860","1","0","25","791","7","0","4","false"
"L40861","1","0","19","1147","5","0","2","false"
"L40862","76","0","402","15","71","4","12","false"
"L40863","1","0","21","791","13","0","7","false"
"L40864","1","0","51","2899","32","0","9","false"
"L40865","5","0","258","15","126","15","14","true"
"L40866","38","0","252","2053","111","5","12","true"
"L40867","27","0","342","15","191","0","12","true"
"L40868","9","0","216","15","89","0","10","false"
"L40869","4","0","29","791","11","0","8","false"
"L40870","4","0","85","15","35","0","9","false"
"L40871","27","0","335","791","56","1","8","false"
"L40872","69","0","554","753","217","10","10","true"
"L40873","1","0","9","575","13","0","5","false"
"L40874","1","0","14","2899","15","0","6","false"
"L40875","4","0","26","791","22","0","5","false"
"L40876","13","0","79","791","15","0","6","false"
"L40877","30","0","171","791","30","0","8","false"
"L40878","1","0","1","791","2","0","2","false"
"L40879","1","0","24","791","10","0","5","false"
"L42371","1","0","64","1733","17","2","7","false"
"L42372","1","0","19","2899","3","0","2","false"
"L42373","1","0","21","2899","4","0","2","false"
"L42374","1","0","35","1733","11","0","6","false"
"L42375","1","0","29","1733","21","2","8","false"
"L42376","1","0","31","2899","5","0","2","false"
"L42377","1","0","43","2899","3","0","2","false"
"L42378","23","0","167","1733","15","2","7","false"
"L42379","4","0","201","1733","24","2","7","false"
"L42380","2","0","51","1733","28","2","9","false"
"L42381","2","0","29","831","27","2","10","true"
"L42382","1","0","8","1733","9","0","7","false"
"L42383","1","0","7","1733","9","0","7","false"
"L42384","1","0","57","288","18","0","7","false"
"L42385","47","0","224","288","99","2","11","false"
"L42386","10","0","251","1733","47","2","10","false"
"L42387","1","0","136","1733","25","2","10","false"
"L42388","2","0","28","1733","10","0","6","false"
"L42389","1","0","47","1147","13","0","7","false"
"L42390","1","0","1","2899","1","0","1","false"
"L42391","1","0","32","288","14","0","7","false"
"L42392","1","0","21","2899","4","0","2","false"
"L42393","2","0","121","1733","38","2","9","false"
"L42394","6","0","208","15","18","0","9","false"
"L42395","1","0","37","1733","16","2","7","false"
"L42396","2","0","55","1733","30","2","9","false"
"L42397","2","0","60","1733","35","2","9","false"
"L43407","1","0","48","288","12","0","5","false"
"L43408","1","0","20","288","13","0","6","false"
"L43409","19","0","93","288","19","0","6","false"
"L43410","1","0","21","753","4","0","3","false"
"L43411","12","0","54","288","28","0","9","false"
"L43412","1","0","4","1118","1","0","1","false"
"L43413","1","0","19","288","12","0","8","false"
"L43414","1","0","8","575","6","0","4","false"
"L43415","17","0","198","791","64","1","10","false"
"L43416","1","0","4","1118","1","0","1","false"
"L43417","1","0","62","288","14","0","6","false"
"L43418","1","0","1","288","5","0","4","false"
"L43419","16","0","80","288","20","0","8","false"
"L43420","1","0","41","288","18","0","6","false"
"L43421","1","0","23","2899","1","0","1","false"
"L43422","5","0","84","288","22","0","8","false"
"L43423","16","0","130","288","16","0","8","false"
"L43424","2","0","15","288","6","0","5","false"
"L44009","22","0","165","1733","44","0","8","false"
"L44010","1","0","45","1733","9","0","4","false"
"L44011","4","0","59","1733","7","0","4","false"
"L44012","1","0","53","1733","9","0","4","false"
"L44013","5","0","68","1733","15","0","8","false"
"L44014","56","0","507","2053","141","9","11","true"
"L44015","1","0","50","831","16","0","5","false"
"L44016","4","0","33","831","12","0","6","false"
"L44017","2","0","16","831","7","0","4","false"
"L44018","12","0","72","1733","29","0","7","false"
"L44019","8","0","96","1733","17","0","6","false"
"L44020","36","0","236","288","14","0","7","true"
"L45409","2","0","25","1733","7","0","5","false"
"L45410","7","0","53","791","11","0","6","true"
"L45411","147","0","1078","1147","239","40","18","true"
"L45412","1","0","6","575","9","0","4","false"
"L45413","2","0","34","831","21","0","6","true"
"L45414","1","0","7","15","19","0","9","true"
"L45415","1","0","70","1733","7","0","5","false"
"L45416","34","0","340","1147","189","7","13","true"
"L45417","1","0","90","753","15","1","4","false"
"L45418","3","0","52","791","16","0","5","false"
"L45419","1","0","17","2899","8","0","4","false"
"L45420","1","0","10","15","24","0","9","true"
"L45421","1","0","11","753","12","0","6","false"
"L45422","1","0","41","753","5","0","4","false"
"L45423","3","0","44","1733","9","0","4","false"
"L45424","1","0","6","753","3","0","3","false"
"L45425","3","0","271","2899","50","4","7","false"
"L45426","10","0","25","575","2","0","2","false"
"L45427","148","0","916","2899","569","46","17","true"
"L45428","3","0","26","831","31","0","6","false"
"L45429","23","0","111","831","23","0","6","false"
"L45430","3","0","44","1733","8","0","4","false"
"L45431","38","0","269","2899","138","8","14","false"
"L45432","3","0","33","831","10","0","4","false"
"L45433","1","0","1","831","5","0","2","false"
"L45434","3","0","46","831","91","9","10","true"
"L45435","3","0","36","831","23","0","6","true"
"L45436","9","0","57","831","11","0","5","true"
"L45437","1","0","66","1147","161","11","11","true"
"L45438","1","0","134","831","42","0","8","false"
"L45439","1","0","7","831","15","0","5","false"
"L45440","1","0","11","831","15","0","5","false"
"L56298","1","0","6","831","12","0","5","false"
"L56299","1","0","11","831","15","0","5","false"
"L56300","1","0","8","831","13","0","5","false"
"L56301","1","0","6","831","12","0","5","false"
"L56302","1","0","11","831","21","0","6","false"
"L56303","1","0","8","831","11","0","5","false"
"L56304","3","0","23","831","14","0","5","false"
"L56305","1","0","7","1733","8","0","4","false"
"L56306","1","0","9","831","17","0","5","false"
"L56307","1","0","8","831","16","0","6","false"
"L56308","2","0","48","831","22","0","5","false"
