"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous fixes","Number of developer commits","Number of committers","Number of previous modifications","Number of bugs"
"L921","NoSuchNodeException.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/NoSuchNodeException.java","L911","1","0","6","0","4735","1","1","0"
"L922","PrimaryMissingActionException.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/PrimaryMissingActionException.java","L911","1","0","7","0","4735","1","1","0"
"L923","PrimaryNotStartedActionException.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/PrimaryNotStartedActionException.java","L911","1","0","8","0","4735","1","1","0"
"L924","ShardNotActiveException.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/ShardNotActiveException.java","L911","1","0","7","0","4735","1","1","0"
"L925","ShardOperationFailedException.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/ShardOperationFailedException.java","L911","1","0","12","0","4735","1","1","0"
"L926","ThreadingModel.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/ThreadingModel.java","L911","15","0","70","0","4735","1","1","0"
"L927","TransportActionModule.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/TransportActionModule.java","L911","1","0","71","0","4735","1","1","0"
"L928","TransportActions.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/TransportActions.java","L911","1","0","36","0","4735","1","1","0"
"L6824","Bootstrap.java","modules/elasticsearch/src/main/java/org/elasticsearch/bootstrap/Bootstrap.java","L6823","20","0","133","0","4735","1","1","0"
"L6938","AdminClient.java","modules/elasticsearch/src/main/java/org/elasticsearch/client/AdminClient.java","L6937","1","0","5","0","4735","1","1","0"
"L6939","Client.java","modules/elasticsearch/src/main/java/org/elasticsearch/client/Client.java","L6937","1","0","41","0","4735","1","1","0"
"L6940","ClusterAdminClient.java","modules/elasticsearch/src/main/java/org/elasticsearch/client/ClusterAdminClient.java","L6937","1","0","30","0","4735","1","1","0"
"L6941","IndicesAdminClient.java","modules/elasticsearch/src/main/java/org/elasticsearch/client/IndicesAdminClient.java","L6937","1","0","40","0","4735","1","1","0"
"L6942","Requests.java","modules/elasticsearch/src/main/java/org/elasticsearch/client/Requests.java","L6937","1","0","82","0","4735","1","1","0"
"L8469","ClusterChangedEvent.java","modules/elasticsearch/src/main/java/org/elasticsearch/cluster/ClusterChangedEvent.java","L8468","2","0","49","0","4735","1","1","0"
"L8470","ClusterModule.java","modules/elasticsearch/src/main/java/org/elasticsearch/cluster/ClusterModule.java","L8468","1","0","28","0","4735","1","1","0"
"L8471","ClusterName.java","modules/elasticsearch/src/main/java/org/elasticsearch/cluster/ClusterName.java","L8468","7","0","46","0","4735","1","1","0"
"L8472","ClusterNameModule.java","modules/elasticsearch/src/main/java/org/elasticsearch/cluster/ClusterNameModule.java","L8468","1","0","12","0","4735","1","1","0"
"L8473","ClusterService.java","modules/elasticsearch/src/main/java/org/elasticsearch/cluster/ClusterService.java","L8468","1","0","11","0","4735","1","1","0"
"L8474","ClusterState.java","modules/elasticsearch/src/main/java/org/elasticsearch/cluster/ClusterState.java","L8468","2","0","111","0","4735","1","1","0"
"L8475","ClusterStateListener.java","modules/elasticsearch/src/main/java/org/elasticsearch/cluster/ClusterStateListener.java","L8468","1","0","4","0","4735","1","1","0"
"L8476","ClusterStateUpdateTask.java","modules/elasticsearch/src/main/java/org/elasticsearch/cluster/ClusterStateUpdateTask.java","L8468","1","0","4","0","4735","1","1","0"
"L8477","DefaultClusterService.java","modules/elasticsearch/src/main/java/org/elasticsearch/cluster/DefaultClusterService.java","L8468","22","0","177","0","4735","1","1","0"
"L8478","ProcessedClusterStateUpdateTask.java","modules/elasticsearch/src/main/java/org/elasticsearch/cluster/ProcessedClusterStateUpdateTask.java","L8468","1","0","4","0","4735","1","1","0"
"L8479","TimeoutClusterStateListener.java","modules/elasticsearch/src/main/java/org/elasticsearch/cluster/TimeoutClusterStateListener.java","L8468","1","0","5","0","4735","1","1","0"
"L3163","CountRequest.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/count/CountRequest.java","L3162","6","0","95","0","4735","1","1","0"
"L3164","CountResponse.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/count/CountResponse.java","L3162","1","0","25","0","4735","1","1","0"
"L3165","ShardCountRequest.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/count/ShardCountRequest.java","L3162","6","0","65","0","4735","1","1","0"
"L3166","ShardCountResponse.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/count/ShardCountResponse.java","L3162","1","0","25","0","4735","1","1","0"
"L3167","TransportCountAction.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/count/TransportCountAction.java","L3162","3","0","59","0","4735","1","1","0"
"L3334","DeleteRequest.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/delete/DeleteRequest.java","L3333","3","0","69","0","4735","1","1","0"
"L3335","DeleteResponse.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/delete/DeleteResponse.java","L3333","1","0","37","0","4735","1","1","0"
"L3336","TransportDeleteAction.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/delete/TransportDeleteAction.java","L3333","4","0","70","0","4735","1","1","0"
"L3469","DeleteByQueryRequest.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/deletebyquery/DeleteByQueryRequest.java","L3468","3","0","68","0","4735","1","1","0"
"L3470","DeleteByQueryResponse.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/deletebyquery/DeleteByQueryResponse.java","L3468","3","0","33","0","4735","1","1","0"
"L3471","IndexDeleteByQueryRequest.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/deletebyquery/IndexDeleteByQueryRequest.java","L3468","7","0","88","0","4735","1","1","0"
"L3472","IndexDeleteByQueryResponse.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/deletebyquery/IndexDeleteByQueryResponse.java","L3468","1","0","40","0","4735","1","1","0"
"L3473","ShardDeleteByQueryRequest.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/deletebyquery/ShardDeleteByQueryRequest.java","L3468","7","0","77","0","4735","1","1","0"
"L3474","ShardDeleteByQueryResponse.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/deletebyquery/ShardDeleteByQueryResponse.java","L3468","1","0","12","0","4735","1","1","0"
"L3475","TransportDeleteByQueryAction.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/deletebyquery/TransportDeleteByQueryAction.java","L3468","3","0","37","0","4735","1","1","0"
"L3476","TransportIndexDeleteByQueryAction.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/deletebyquery/TransportIndexDeleteByQueryAction.java","L3468","3","0","47","0","4735","1","1","0"
"L3477","TransportShardDeleteByQueryAction.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/deletebyquery/TransportShardDeleteByQueryAction.java","L3468","3","0","46","0","4735","1","1","0"
"L3744","GetRequest.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/get/GetRequest.java","L3743","1","0","38","0","4735","1","1","0"
"L3745","GetResponse.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/get/GetResponse.java","L3743","3","0","54","0","4735","1","1","0"
"L3746","TransportGetAction.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/get/TransportGetAction.java","L3743","1","0","33","0","4735","1","1","0"
"L3829","IndexRequest.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/index/IndexRequest.java","L3828","5","0","111","0","4735","1","1","0"
"L3830","IndexResponse.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/index/IndexResponse.java","L3828","1","0","37","0","4735","1","1","0"
"L3831","TransportIndexAction.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/index/TransportIndexAction.java","L3828","8","0","87","0","4735","1","1","0"
"L4008","SearchOperationThreading.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/search/SearchOperationThreading.java","L4007","5","0","32","0","4735","1","1","0"
"L4009","SearchRequest.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/search/SearchRequest.java","L4007","18","0","220","0","4735","1","1","0"
"L4010","SearchResponse.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/search/SearchResponse.java","L4007","4","0","78","0","4735","1","1","0"
"L4011","SearchScrollRequest.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/search/SearchScrollRequest.java","L4007","4","0","55","0","4735","1","1","0"
"L4012","SearchType.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/search/SearchType.java","L4007","5","0","28","0","4735","1","1","0"
"L4013","TransportSearchAction.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/search/TransportSearchAction.java","L4007","8","0","73","0","4735","1","1","0"
"L4014","TransportSearchScrollAction.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/search/TransportSearchScrollAction.java","L4007","5","0","58","0","4735","1","1","0"
"L5208","BaseAction.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/support/BaseAction.java","L5207","3","0","32","0","4735","1","1","0"
"L5209","PlainActionFuture.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/support/PlainActionFuture.java","L5207","18","0","111","0","4735","1","1","0"
"L7249","ServerAdminClient.java","modules/elasticsearch/src/main/java/org/elasticsearch/client/server/ServerAdminClient.java","L7248","1","0","22","0","4735","1","1","0"
"L7250","ServerClient.java","modules/elasticsearch/src/main/java/org/elasticsearch/client/server/ServerClient.java","L7248","1","0","116","0","4735","1","1","0"
"L7251","ServerClientModule.java","modules/elasticsearch/src/main/java/org/elasticsearch/client/server/ServerClientModule.java","L7248","1","0","14","0","4735","1","1","0"
"L7252","ServerClusterAdminClient.java","modules/elasticsearch/src/main/java/org/elasticsearch/client/server/ServerClusterAdminClient.java","L7248","1","0","85","0","4735","1","1","0"
"L7253","ServerIndicesAdminClient.java","modules/elasticsearch/src/main/java/org/elasticsearch/client/server/ServerIndicesAdminClient.java","L7248","1","0","113","0","4735","1","1","0"
"L7503","ClientTransportModule.java","modules/elasticsearch/src/main/java/org/elasticsearch/client/transport/ClientTransportModule.java","L7502","1","0","15","0","4735","1","1","0"
"L7504","NoNodeAvailableException.java","modules/elasticsearch/src/main/java/org/elasticsearch/client/transport/NoNodeAvailableException.java","L7502","1","0","7","0","4735","1","1","0"
"L7505","TransportClient.java","modules/elasticsearch/src/main/java/org/elasticsearch/client/transport/TransportClient.java","L7502","5","0","168","0","4735","1","1","0"
"L7506","TransportClientClusterModule.java","modules/elasticsearch/src/main/java/org/elasticsearch/client/transport/TransportClientClusterModule.java","L7502","3","0","24","0","4735","1","1","0"
"L7507","TransportClientClusterService.java","modules/elasticsearch/src/main/java/org/elasticsearch/client/transport/TransportClientClusterService.java","L7502","1","0","29","0","4735","1","1","0"
"L7508","TransportClientNodesService.java","modules/elasticsearch/src/main/java/org/elasticsearch/client/transport/TransportClientNodesService.java","L7502","11","0","151","0","4735","1","1","0"
"L9109","IndexMetaData.java","modules/elasticsearch/src/main/java/org/elasticsearch/cluster/metadata/IndexMetaData.java","L9108","3","0","116","0","4735","1","1","0"
"L9110","MetaData.java","modules/elasticsearch/src/main/java/org/elasticsearch/cluster/metadata/MetaData.java","L9108","4","0","90","0","4735","1","1","0"
"L9111","MetaDataService.java","modules/elasticsearch/src/main/java/org/elasticsearch/cluster/metadata/MetaDataService.java","L9108","27","0","193","0","4735","1","1","0"
"L9389","Node.java","modules/elasticsearch/src/main/java/org/elasticsearch/cluster/node/Node.java","L9388","7","0","84","0","4735","1","1","0"
"L9390","Nodes.java","modules/elasticsearch/src/main/java/org/elasticsearch/cluster/node/Nodes.java","L9388","39","0","266","0","4735","1","1","0"
"L9542","CompoundShardsIterator.java","modules/elasticsearch/src/main/java/org/elasticsearch/cluster/routing/CompoundShardsIterator.java","L9541","10","0","67","0","4735","1","1","0"
"L9543","GroupShardsIterator.java","modules/elasticsearch/src/main/java/org/elasticsearch/cluster/routing/GroupShardsIterator.java","L9541","3","0","37","0","4735","1","1","0"
"L9544","IllegalShardRoutingStateException.java","modules/elasticsearch/src/main/java/org/elasticsearch/cluster/routing/IllegalShardRoutingStateException.java","L9541","1","0","14","0","4735","1","1","0"
"L9545","ImmutableShardRouting.java","modules/elasticsearch/src/main/java/org/elasticsearch/cluster/routing/ImmutableShardRouting.java","L9541","26","0","169","0","4735","1","1","0"
"L9546","IndexRoutingTable.java","modules/elasticsearch/src/main/java/org/elasticsearch/cluster/routing/IndexRoutingTable.java","L9541","9","0","108","0","4735","1","1","0"
"L9547","IndexShardRoutingTable.java","modules/elasticsearch/src/main/java/org/elasticsearch/cluster/routing/IndexShardRoutingTable.java","L9541","12","0","151","0","4735","1","1","0"
"L9548","MutableShardRouting.java","modules/elasticsearch/src/main/java/org/elasticsearch/cluster/routing/MutableShardRouting.java","L9541","7","0","63","0","4735","1","1","0"
"L9549","PlainShardsIterator.java","modules/elasticsearch/src/main/java/org/elasticsearch/cluster/routing/PlainShardsIterator.java","L9541","1","0","36","0","4735","1","1","0"
"L9550","RoutingBuilders.java","modules/elasticsearch/src/main/java/org/elasticsearch/cluster/routing/RoutingBuilders.java","L9541","1","0","11","0","4735","1","1","0"
"L9551","RoutingException.java","modules/elasticsearch/src/main/java/org/elasticsearch/cluster/routing/RoutingException.java","L9541","1","0","10","0","4735","1","1","0"
"L52276","ShardFieldDocSortedHitQueue.java","modules/elasticsearch/src/main/java/org/apache/lucene/search/ShardFieldDocSortedHitQueue.java","L52275","1","0","7","0","4735","1","1","0"
"L4418","ParsedScrollId.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/search/type/ParsedScrollId.java","L4417","1","0","23","0","4735","1","1","0"
"L4419","TransportSearchCache.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/search/type/TransportSearchCache.java","L4417","5","0","65","0","4735","1","1","0"
"L4420","TransportSearchDfsQueryAndFetchAction.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/search/type/TransportSearchDfsQueryAndFetchAction.java","L4417","15","0","134","0","4735","1","1","0"
"L4421","TransportSearchDfsQueryThenFetchAction.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/search/type/TransportSearchDfsQueryThenFetchAction.java","L4417","28","0","207","0","4735","1","1","0"
"L4422","TransportSearchHelper.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/search/type/TransportSearchHelper.java","L4417","9","0","63","0","4735","1","1","0"
"L4423","TransportSearchQueryAndFetchAction.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/search/type/TransportSearchQueryAndFetchAction.java","L4417","3","0","60","0","4735","1","1","0"
"L4424","TransportSearchQueryThenFetchAction.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/search/type/TransportSearchQueryThenFetchAction.java","L4417","15","0","126","0","4735","1","1","0"
"L4425","TransportSearchScrollQueryThenFetchAction.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/search/type/TransportSearchScrollQueryThenFetchAction.java","L4417","14","0","133","0","4735","1","1","0"
"L4426","TransportSearchTypeAction.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/search/type/TransportSearchTypeAction.java","L4417","20","0","153","0","4735","1","1","1"
"L5246","BroadcastOperationRequest.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/support/broadcast/BroadcastOperationRequest.java","L5245","5","0","64","0","4735","1","1","0"
"L5247","BroadcastOperationResponse.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/support/broadcast/BroadcastOperationResponse.java","L5245","1","0","32","0","4735","1","1","0"
"L5248","BroadcastOperationThreading.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/support/broadcast/BroadcastOperationThreading.java","L5245","5","0","32","0","4735","1","1","0"
"L5249","BroadcastShardOperationRequest.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/support/broadcast/BroadcastShardOperationRequest.java","L5245","1","0","29","0","4735","1","1","0"
"L5250","BroadcastShardOperationResponse.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/support/broadcast/BroadcastShardOperationResponse.java","L5245","1","0","29","0","4735","1","1","0"
"L5251","TransportBroadcastOperationAction.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/support/broadcast/TransportBroadcastOperationAction.java","L5245","28","0","224","0","4735","1","1","0"
"L5498","MasterNodeOperationRequest.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/support/master/MasterNodeOperationRequest.java","L5497","1","0","10","0","4735","1","1","0"
"L5499","TransportMasterNodeOperationAction.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/support/master/TransportMasterNodeOperationAction.java","L5497","6","0","84","0","4735","1","1","0"
"L5570","NodeOperationRequest.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/support/nodes/NodeOperationRequest.java","L5569","1","0","19","0","4735","1","1","0"
"L5571","NodeOperationResponse.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/support/nodes/NodeOperationResponse.java","L5569","1","0","23","0","4735","1","1","0"
"L5572","NodesOperationRequest.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/support/nodes/NodesOperationRequest.java","L5569","4","0","46","0","4735","1","1","0"
"L5573","NodesOperationResponse.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/support/nodes/NodesOperationResponse.java","L5569","3","0","44","0","4735","1","1","0"
"L5574","TransportNodesOperationAction.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/support/nodes/TransportNodesOperationAction.java","L5569","17","0","175","0","4735","1","1","0"
"L5876","IndexReplicationOperationRequest.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/support/replication/IndexReplicationOperationRequest.java","L5875","2","0","41","0","4735","1","1","0"
"L5877","IndicesReplicationOperationRequest.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/support/replication/IndicesReplicationOperationRequest.java","L5875","3","0","42","0","4735","1","1","0"
"L5878","ShardReplicationOperationRequest.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/support/replication/ShardReplicationOperationRequest.java","L5875","2","0","51","0","4735","1","1","0"
"L5879","TransportIndexReplicationOperationAction.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/support/replication/TransportIndexReplicationOperationAction.java","L5875","10","0","110","0","4735","1","1","0"
"L5880","TransportIndicesReplicationOperationAction.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/support/replication/TransportIndicesReplicationOperationAction.java","L5875","9","0","104","0","4735","1","1","0"
"L5881","TransportShardReplicationOperationAction.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/support/replication/TransportShardReplicationOperationAction.java","L5875","46","0","371","0","4735","1","1","0"
"L6323","ShardOperationRequest.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/support/shards/ShardOperationRequest.java","L6322","1","0","29","0","4735","1","1","0"
"L6324","ShardOperationResponse.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/support/shards/ShardOperationResponse.java","L6322","1","0","24","0","4735","1","1","0"
"L6325","ShardsOperationRequest.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/support/shards/ShardsOperationRequest.java","L6322","4","0","51","0","4735","1","1","0"
"L6326","ShardsOperationResponse.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/support/shards/ShardsOperationResponse.java","L6322","1","0","20","0","4735","1","1","0"
"L6327","ShardsOperationThreading.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/support/shards/ShardsOperationThreading.java","L6322","5","0","32","0","4735","1","1","0"
"L6328","TransportShardsOperationActions.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/support/shards/TransportShardsOperationActions.java","L6322","25","0","211","0","4735","1","1","0"
"L6568","SingleOperationRequest.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/support/single/SingleOperationRequest.java","L6567","4","0","67","0","4735","1","1","0"
"L6569","TransportSingleOperationAction.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/support/single/TransportSingleOperationAction.java","L6567","18","0","220","0","4735","1","1","0"
"L7511","ClientTransportAction.java","modules/elasticsearch/src/main/java/org/elasticsearch/client/transport/action/ClientTransportAction.java","L7510","1","0","13","0","4735","1","1","0"
"L7512","ClientTransportActionModule.java","modules/elasticsearch/src/main/java/org/elasticsearch/client/transport/action/ClientTransportActionModule.java","L7510","1","0","44","0","4735","1","1","0"
"L7888","InternalTransportAdminClient.java","modules/elasticsearch/src/main/java/org/elasticsearch/client/transport/support/InternalTransportAdminClient.java","L7887","1","0","26","0","4735","1","1","0"
"L7889","InternalTransportClient.java","modules/elasticsearch/src/main/java/org/elasticsearch/client/transport/support/InternalTransportClient.java","L7887","1","0","123","0","4735","1","1","0"
"L7890","InternalTransportClusterAdminClient.java","modules/elasticsearch/src/main/java/org/elasticsearch/client/transport/support/InternalTransportClusterAdminClient.java","L7887","1","0","88","0","4735","1","1","0"
"L7891","InternalTransportIndicesAdminClient.java","modules/elasticsearch/src/main/java/org/elasticsearch/client/transport/support/InternalTransportIndicesAdminClient.java","L7887","1","0","117","0","4735","1","1","0"
"L8484","NodeIndexCreatedAction.java","modules/elasticsearch/src/main/java/org/elasticsearch/cluster/action/index/NodeIndexCreatedAction.java","L8483","3","0","87","0","4735","1","1","0"
"L8485","NodeIndexDeletedAction.java","modules/elasticsearch/src/main/java/org/elasticsearch/cluster/action/index/NodeIndexDeletedAction.java","L8483","3","0","87","0","4735","1","1","0"
"L8638","ShardStateAction.java","modules/elasticsearch/src/main/java/org/elasticsearch/cluster/action/shard/ShardStateAction.java","L8637","12","0","130","0","4735","1","1","0"
"L1787","ClusterStateRequest.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/admin/cluster/state/ClusterStateRequest.java","L1786","1","0","17","0","4735","1","1","0"
"L1788","ClusterStateResponse.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/admin/cluster/state/ClusterStateResponse.java","L1786","1","0","23","0","4735","1","1","0"
"L1789","TransportClusterStateAction.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/admin/cluster/state/TransportClusterStateAction.java","L1786","1","0","26","0","4735","1","1","0"
"L1851","CreateIndexRequest.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/admin/indices/create/CreateIndexRequest.java","L1850","2","0","61","0","4735","1","1","0"
"L1852","CreateIndexResponse.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/admin/indices/create/CreateIndexResponse.java","L1850","1","0","12","0","4735","1","1","0"
"L1853","TransportCreateIndexAction.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/admin/indices/create/TransportCreateIndexAction.java","L1850","1","0","31","0","4735","1","1","0"
"L1930","DeleteIndexRequest.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/admin/indices/delete/DeleteIndexRequest.java","L1929","2","0","43","0","4735","1","1","0"
"L1931","DeleteIndexResponse.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/admin/indices/delete/DeleteIndexResponse.java","L1929","1","0","12","0","4735","1","1","0"
"L1932","TransportDeleteIndexAction.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/admin/indices/delete/TransportDeleteIndexAction.java","L1929","1","0","31","0","4735","1","1","0"
"L1989","FlushRequest.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/admin/indices/flush/FlushRequest.java","L1988","1","0","21","0","4735","1","1","0"
"L1990","FlushResponse.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/admin/indices/flush/FlushResponse.java","L1988","3","0","33","0","4735","1","1","0"
"L1991","IndexFlushRequest.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/admin/indices/flush/IndexFlushRequest.java","L1988","1","0","27","0","4735","1","1","0"
"L1992","IndexFlushResponse.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/admin/indices/flush/IndexFlushResponse.java","L1988","1","0","40","0","4735","1","1","0"
"L1993","ShardFlushRequest.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/admin/indices/flush/ShardFlushRequest.java","L1988","1","0","29","0","4735","1","1","0"
"L1994","ShardFlushResponse.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/admin/indices/flush/ShardFlushResponse.java","L1988","1","0","14","0","4735","1","1","0"
"L1995","TransportFlushAction.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/admin/indices/flush/TransportFlushAction.java","L1988","3","0","36","0","4735","1","1","0"
"L1996","TransportIndexFlushAction.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/admin/indices/flush/TransportIndexFlushAction.java","L1988","4","0","52","0","4735","1","1","0"
"L1997","TransportShardFlushAction.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/admin/indices/flush/TransportShardFlushAction.java","L1988","1","0","38","0","4735","1","1","0"
"L2555","IndexRefreshRequest.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/admin/indices/refresh/IndexRefreshRequest.java","L2554","1","0","38","0","4735","1","1","0"
"L2556","IndexRefreshResponse.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/admin/indices/refresh/IndexRefreshResponse.java","L2554","1","0","40","0","4735","1","1","0"
"L2557","RefreshRequest.java","modules/elasticsearch/src/main/java/org/elasticsearch/action/admin/indices/refresh/RefreshRequest.java","L2554","1","0","40","0","4735","1","1","0"
