@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L17794","3","0","60","0","11","2","6","false"
"L17795","3","0","82","0","11","2","6","false"
"L18208","1","0","16","0","762","1","1","false"
"L18209","8","0","144","0","4735","2","4","false"
"L18210","3","0","68","0","4735","2","4","false"
"L18211","6","0","81","0","4735","2","3","false"
"L18212","5","0","46","0","762","1","1","false"
"L18213","1","0","1","0","762","1","1","false"
"L18214","12","0","137","1","1466","4","9","false"
"L18605","1","0","18","0","11","2","2","false"
"L18606","14","0","150","0","4735","2","6","false"
"L18607","1","0","50","0","4735","2","5","false"
"L18608","1","0","106","0","4735","1","5","false"
"L18609","1","0","18","0","11","2","2","false"
"L18610","6","0","84","0","4735","1","2","false"
"L18611","41","0","259","0","1466","3","7","true"
"L18612","3","0","47","0","4735","2","3","false"
"L18613","5","0","128","0","4735","1","3","false"
"L18614","14","0","127","0","4735","1","3","false"
"L18615","7","0","71","0","4735","1","3","false"
"L18616","1","0","1","0","4735","1","2","false"
"L18617","4","0","75","0","4735","2","8","false"
"L18618","10","0","115","0","11","2","6","true"
"L18619","6","0","86","0","4735","2","9","false"
"L19373","1","0","18","0","11","2","2","false"
"L19374","34","0","394","0","4735","4","13","true"
"L19375","1","0","145","0","4735","2","5","false"
"L19376","11","0","102","0","4735","1","4","false"
"L19377","1","0","1","0","4735","1","2","false"
"L19378","22","0","247","2","4735","2","11","false"
"L19862","1","0","19","0","11","2","2","false"
"L19863","28","0","391","1","1466","4","9","true"
"L19864","1","0","116","1","762","3","5","false"
"L19865","1","0","1","0","4735","1","2","false"
"L19866","34","0","289","2","1466","5","14","true"
"L20448","1","0","18","0","11","2","2","false"
"L20449","6","0","123","0","4735","2","8","false"
"L20450","1","0","65","0","4735","2","5","false"
"L20451","3","0","40","0","4735","1","3","false"
"L20452","1","0","61","0","4735","2","8","false"
"L20660","1","0","18","0","4735","1","1","false"
"L20661","37","0","169","0","4735","3","12","false"
"L20662","5","0","33","0","4735","2","3","false"
"L20663","8","0","133","1","319","3","4","false"
"L20664","1","0","1","0","4735","1","2","false"
"L20665","1","0","9","0","4735","1","2","false"
"L20666","1","0","18","0","11","2","2","false"
"L20667","11","0","40","0","4735","1","2","false"
"L20668","5","0","37","0","4735","1","2","true"
"L20669","12","0","266","0","4735","3","12","false"
"L20670","4","0","401","0","1466","5","12","false"
"L20671","15","0","206","0","762","3","6","false"
"L20672","1","0","18","0","11","2","2","false"
"L20673","4","0","76","0","4735","2","6","false"
"L20674","1","0","43","0","4735","2","4","false"
"L20675","14","0","55","0","4735","1","2","false"
"L20676","10","0","89","1","1466","2","4","true"
"L20677","6","0","90","0","4735","1","1","false"
"L20678","16","0","111","0","4735","3","7","false"
"L20679","7","0","81","0","4735","2","6","false"
"L23005","13","0","101","0","4735","1","3","false"
"L23006","8","0","74","0","4735","1","3","false"
"L23007","15","0","68","0","4735","1","1","false"
"L23008","3","0","64","0","1466","2","4","false"
"L23009","6","0","34","0","762","1","1","false"
"L23010","1","0","10","0","4735","1","2","false"
"L23011","1","0","11","0","4735","1","2","false"
"L23012","5","0","67","0","762","3","4","false"
"L25466","47","0","376","2","762","6","23","true"
"L25467","1","0","18","0","11","2","2","false"
"L25468","30","0","372","0","4735","4","16","true"
"L25469","1","0","152","0","4735","4","13","true"
"L25470","13","0","122","0","4735","3","6","false"
"L26230","1","0","8","0","4735","1","1","false"
"L26231","13","0","164","0","4735","1","2","false"
"L27144","1","0","6","0","4735","1","2","false"
"L27145","1","0","4","0","4735","1","1","false"
"L27146","1","0","5","0","4735","1","1","false"
"L27147","1","0","4","0","4735","1","1","false"
"L27151","3","0","58","0","4735","3","9","false"
"L27153","3","0","43","0","4735","2","5","false"
"L27154","3","0","43","0","4735","3","7","false"
"L27439","1","0","235","0","4735","4","9","false"
"L27440","1","0","154","0","4735","2","5","false"
"L27441","1","0","399","0","4735","4","9","false"
"L27868","1","0","12","0","11","2","2","false"
"L27869","5","0","280","1","4735","4","15","false"
"L27870","51","0","369","1","4735","3","13","false"
"L29199","12","0","118","0","1466","2","2","true"
"L29200","7","0","41","0","4735","1","2","false"
"L29202","41","0","259","0","1466","2","4","true"
"L29900","14","0","172","0","1466","1","1","false"
"L29901","45","0","239","0","1466","2","6","false"
"L29902","55","0","540","3","1466","4","21","true"
"L29903","36","0","281","1","1466","2","5","true"
"L29904","111","0","493","1","1466","2","8","true"
"L29905","160","0","844","2","1466","6","18","true"
"L29906","76","0","478","2","89","4","16","false"
"L29907","10","0","150","0","89","1","1","false"
"L29908","25","0","197","1","89","2","2","true"
"L29909","22","0","212","0","89","3","6","false"
"L29910","68","0","404","1","89","3","7","false"
"L29912","5","0","117","0","89","2","4","true"
"L29913","42","0","209","0","762","4","5","true"
"L31762","20","0","183","1","4735","1","3","false"
"L31763","40","0","140","1","319","2","4","false"
"L31764","72","0","420","1","1466","2","4","false"
"L32049","4","0","38","0","1466","1","1","false"
"L32050","1","0","14","0","1466","1","1","false"
"L32051","26","0","228","1","1466","2","4","true"
"L32052","47","0","282","0","1466","2","4","false"
"L32053","42","0","360","0","1466","2","4","true"
"L32054","7","0","72","0","1466","1","1","false"
"L32055","2","0","33","0","1466","1","1","false"
"L32056","13","0","95","0","1466","1","1","false"
"L32057","1","0","11","0","1466","1","1","false"
"L32058","1","0","10","0","1466","1","1","false"
"L32059","21","0","112","1","1466","2","3","false"
"L32060","30","0","189","2","1466","2","4","false"
"L32061","14","0","106","0","89","3","4","true"
"L32062","64","0","308","0","1466","2","5","false"
"L32063","22","0","133","0","1466","1","2","false"
"L32064","1","0","11","0","1466","1","1","false"
"L32065","1","0","6","0","1466","1","1","false"
"L32066","1","0","30","0","1466","2","2","false"
"L32067","5","0","29","0","1466","2","2","false"
"L32068","1","0","15","0","1466","1","1","false"
"L34633","55","0","399","0","89","2","8","true"
"L35708","10","0","131","0","4735","1","6","false"
"L35709","7","0","128","0","4735","2","7","false"
"L35710","9","0","60","0","4735","2","8","false"
"L35711","3","0","94","0","4735","1","6","false"
"L35712","4","0","101","0","4735","1","6","false"
"L36207","1","0","47","0","4735","1","2","false"
"L36208","10","0","33","0","4735","1","1","false"
"L36425","22","0","109","0","4735","1","1","false"
"L36583","19","0","152","2","4735","2","9","false"
"L36584","16","0","118","0","4735","1","3","false"
"L36585","10","0","94","0","4735","1","3","false"
"L36586","9","0","84","0","4735","2","6","false"
"L36587","1","0","21","0","4735","1","5","false"
"L36588","1","0","3","0","4735","1","1","false"
"L36589","15","0","131","0","4735","1","6","false"
"L37774","19","0","237","0","4735","1","1","false"
"L37775","11","0","91","0","4735","1","1","true"
"L37776","21","0","117","0","9","2","4","false"
"L37777","15","0","105","0","9","2","4","false"
"L37778","9","0","82","0","4735","1","1","true"
"L37779","1","0","5","0","0","0","1","false"
"L37780","12","0","54","0","4735","1","1","false"
"L37781","7","0","79","0","4735","1","3","false"
"L37782","3","0","23","0","9","2","3","false"
"L37783","1","0","26","0","4735","1","3","false"
"L46592","1","0","5","0","4735","1","1","false"
"L46596","5","0","66","0","4735","1","2","false"
"L46598","17","0","97","0","4735","1","1","false"
"L46599","7","0","88","0","4735","1","1","false"
"L46600","8","0","65","0","4735","1","1","false"
"L46601","37","0","178","0","4735","1","1","false"
"L46602","12","0","135","0","4735","1","2","true"
"L46603","10","0","66","0","4735","1","1","false"
"L46605","43","0","202","0","4735","1","1","false"
"L47888","54","0","206","0","4735","1","1","true"
"L47889","1","0","24","0","4735","1","1","false"
"L47890","79","0","127","0","4735","1","1","false"
"L47891","13","0","199","1","4735","1","3","false"
"L48210","3","0","40","0","89","2","2","false"
"L48823","5","0","23","0","4735","1","2","true"
"L48825","2","0","50","0","4735","1","3","false"
"L48826","1","0","52","0","4735","2","2","false"
"L48828","56","0","306","1","1466","5","19","true"
"L48829","3","0","38","0","4735","2","2","false"
"L48830","8","0","50","0","4735","2","2","false"
"L52290","1","0","12","0","4735","1","1","false"
"L52291","1","0","26","0","4735","1","1","false"
"L52357","28","0","131","0","4735","1","2","false"
"L52358","49","0","177","1","4735","1","2","false"
"L53039","75","0","520","0","4735","2","10","false"
"L53042","1","0","37","0","4735","1","4","false"
"L53976","3","0","48","0","4735","2","6","false"
"L53977","7","0","70","0","4735","2","7","false"
"L53978","4","0","57","0","4735","2","6","false"
"L53979","1","0","10","0","4735","2","4","false"
"L53980","7","0","41","0","4735","2","2","false"
"L54086","1","0","27","0","4735","1","1","false"
"L54087","22","0","115","0","1466","2","3","false"
"L54088","7","0","51","0","1466","2","2","false"
"L54091","1","0","8","0","4735","1","1","false"
"L54258","1","0","22","0","4735","1","1","false"
"L54259","1","0","22","0","4735","1","1","false"
"L54260","1","0","15","0","4735","1","1","false"
"L54261","1","0","22","0","4735","1","1","false"
"L54262","2","0","22","0","762","2","2","false"
"L54263","1","0","12","0","4735","1","1","false"
"L54442","23","0","148","0","4735","1","1","false"
"L54883","8","0","37","0","4735","1","1","false"
"L55748","1","0","15","0","4735","1","2","false"
"L55749","138","0","981","1","4735","3","10","false"
"L55751","49","0","164","0","4735","1","5","false"
"L55752","1","0","53","0","4735","1","2","false"
"L55753","61","0","288","2","4735","1","12","false"
"L55754","1","0","103","0","4735","2","6","false"
"L55755","1","0","7","0","4735","1","1","false"
"L55756","8","0","73","0","4735","1","2","false"
"L57275","27","0","240","0","4735","1","4","true"
"L57396","1","0","9","0","4735","1","1","false"
"L57397","77","0","667","0","762","3","15","true"
"L57398","2","0","27","0","4735","1","1","true"
"L59031","49","0","237","0","4735","1","1","false"
"L59032","20","0","174","0","4735","1","5","false"
"L59222","2","0","49","0","4735","1","1","false"
"L59366","29","0","159","1","4735","1","6","false"
"L59367","81","0","355","2","4735","1","6","true"
"L59368","2","0","28","0","4735","1","3","false"
"L60044","17","0","129","1","4735","1","5","false"
"L60345","1","0","20","0","4735","1","1","true"
"L60346","68","0","211","0","4735","3","6","true"
"L60347","10","0","96","1","4735","1","6","true"
"L60348","32","0","276","0","4735","1","9","true"
"L60728","12","0","102","0","4735","2","3","false"
"L60829","1","0","30","0","4735","1","1","false"
"L60832","28","0","222","0","1","3","4","true"
"L60833","52","0","406","0","89","3","8","false"
"L60834","51","0","234","0","4735","1","2","false"
"L60839","1","0","23","0","4735","2","2","false"
"L60841","1","0","23","0","4735","2","2","false"
"L60842","1","0","18","0","4735","2","2","false"
"L60843","1","0","23","0","4735","2","2","false"
"L60844","1","0","23","0","4735","2","2","false"
"L60845","1","0","25","0","4735","2","2","false"
"L60846","1","0","23","0","4735","2","2","false"
"L60847","1","0","23","0","4735","2","2","false"
"L60848","1","0","6","0","4735","2","2","false"
"L60851","1","0","22","0","4735","2","2","false"
"L60852","6","0","61","1","319","2","5","false"
"L60853","7","0","58","0","4735","1","1","false"
"L60854","1","0","23","0","4735","2","2","false"
"L60856","1","0","23","0","4735","2","2","false"
"L60857","1","0","23","0","4735","2","2","false"
"L60858","1","0","22","0","4735","2","2","false"
"L60861","1","0","22","0","4735","2","2","false"
"L60862","1","0","23","0","4735","2","2","false"
"L60863","2","0","34","0","4735","2","2","false"
"L60864","1","0","23","0","4735","2","2","false"
"L60865","1","0","23","0","4735","2","2","false"
"L60866","1","0","24","0","4735","2","2","false"
"L60867","1","0","23","0","4735","2","2","false"
"L60868","1","0","23","0","4735","2","2","false"
"L60869","1","0","22","0","4735","2","2","false"
"L60871","1","0","23","0","4735","2","2","false"
"L60872","2","0","29","0","4735","2","3","false"
"L60873","1","0","23","0","4735","2","2","false"
"L60874","3","0","33","0","89","1","1","false"
"L60875","1","0","23","0","4735","2","2","false"
"L60876","1","0","23","0","4735","2","2","false"
"L60877","2","0","41","0","1466","1","1","false"
"L60878","1","0","19","0","4735","2","2","false"
"L60879","2","0","30","0","4735","2","2","false"
"L60880","1","0","21","0","4735","2","2","false"
"L60882","1","0","23","0","4735","2","3","false"
"L60883","1","0","24","0","4735","2","2","false"
"L60884","1","0","19","0","4735","2","2","false"
"L60885","4","0","31","0","4735","2","2","false"
"L60886","1","0","19","0","4735","2","2","false"
"L60887","17","0","88","1","319","2","3","false"
"L60888","1","0","37","0","4735","2","5","false"
"L60889","1","0","12","0","4735","1","1","false"
"L60892","1","0","23","0","4735","2","2","false"
"L60893","2","0","15","0","4735","2","3","false"
"L60904","1","0","37","0","4735","2","2","true"
"L60906","2","0","32","0","4735","2","2","false"
"L60910","1","0","18","0","4735","2","2","false"
"L60911","1","0","23","0","4735","2","2","false"
"L60918","1","0","23","0","4735","2","2","false"
"L60919","1","0","23","0","4735","2","2","false"
"L60920","1","0","18","0","4735","2","2","false"
"L60921","1","0","32","0","1","2","2","false"
"L60922","1","0","19","0","4735","2","2","false"
"L60923","2","0","39","0","4735","2","2","false"
"L60925","1","0","23","0","4735","2","2","false"
"L60926","1","0","25","0","4735","2","2","false"
"L60927","1","0","32","0","4735","2","3","false"
"L60931","6","0","51","0","4735","2","2","false"
"L60932","64","0","145","0","762","4","8","false"
"L60933","1","0","22","0","4735","2","2","false"
"L60934","1","0","40","0","4735","2","3","false"
"L60935","1","0","23","0","4735","2","2","false"
"L60936","11","0","80","0","4735","2","2","false"
"L60942","1","0","21","0","4735","1","2","false"
"L60944","1","0","23","0","4735","2","2","false"
"L60945","1","0","24","0","4735","2","2","false"
"L60947","1","0","19","0","4735","2","2","false"
"L60948","1","0","19","0","4735","2","2","false"
"L60949","27","0","137","0","319","4","5","false"
"L63013","1","0","111","0","4735","2","5","false"
"L63014","5","0","89","0","4735","2","6","false"
"L63015","1","0","19","0","4735","1","4","false"
"L63641","6","0","52","0","1466","3","4","false"
"L63642","4","0","54","0","1466","2","3","true"
"L63643","2","0","19","0","1466","3","5","true"
"L63955","15","0","125","0","4735","2","3","false"
"L63956","3","0","31","0","4735","2","2","false"
"L64135","1","0","12","0","4735","1","1","false"
"L64136","1","0","12","0","4735","1","2","false"
"L64137","1","0","12","0","4735","1","1","false"
"L64138","2","0","590","1","4735","3","11","false"
"L64155","7","0","105","0","1466","1","1","false"
"L64157","1","0","22","0","4735","1","1","false"
"L65294","1","0","30","0","4735","1","4","false"
"L65295","1","0","16","0","4735","2","4","false"
"L65296","1","0","4","0","4735","2","3","false"
"L65297","1","0","5","0","1466","3","4","true"
"L65298","6","0","240","0","4735","2","6","true"
"L65299","4","0","189","0","1466","3","5","true"
"L65300","1","0","52","0","4735","1","3","true"
"L65301","6","0","38","0","4735","1","4","false"
"L65302","1","0","99","0","4735","2","4","true"
"L65303","3","0","282","0","4735","2","6","false"
"L65304","1","0","31","0","762","2","6","false"
"L65305","2","0","81","0","4735","1","5","false"
"L65306","1","0","13","0","4735","1","2","false"
"L65307","13","0","129","0","4735","3","21","false"
"L65308","1","0","6","0","4735","1","2","false"
"L65309","1","0","71","0","1466","2","4","false"
"L65310","1","0","109","0","1466","3","5","true"
"L65311","6","0","174","0","1466","3","7","true"
"L65312","7","0","243","0","1466","3","9","false"
"L72135","6","0","34","0","762","1","1","false"
"L72136","16","0","110","0","4735","2","2","true"
"L72137","3","0","13","0","762","1","1","false"
"L72138","3","0","13","0","762","1","1","false"
"L72139","5","0","35","0","762","1","1","false"
"L72140","6","0","28","0","762","1","1","false"
"L72141","5","0","16","0","762","1","1","false"
"L72293","39","0","164","0","4735","1","1","false"
"L72297","2","0","71","0","4735","2","2","false"
"L72301","52","0","281","0","4735","2","4","true"
"L72304","1","0","149","0","4735","1","1","false"
"L73302","5","0","65","1","1466","2","2","false"
"L73303","26","0","244","2","1466","2","10","false"
"L73306","70","0","287","1","4735","3","18","true"
"L73637","1","0","30","1","4735","1","1","false"
"L73638","16","0","214","0","1466","1","1","false"
"L73639","1","0","10","0","4735","1","1","false"
"L73640","44","0","248","1","4735","1","2","false"
"L74004","4","0","66","0","4735","1","2","false"
"L74005","19","0","146","0","4735","1","3","false"
"L74006","74","0","525","2","230","3","20","true"
"L74007","25","0","208","0","9","3","6","false"
"L74009","2","0","84","0","4735","5","32","true"
"L74010","2","0","18","0","4735","1","3","false"
"L74011","4","0","52","0","4735","1","2","false"
"L74013","2","0","83","0","4735","3","4","false"
"L74018","134","0","755","3","4735","4","27","false"
"L74020","3","0","50","0","4735","1","2","false"
"L74022","2","0","19","0","4735","1","3","false"
"L74023","9","0","69","0","4735","1","1","false"
"L74024","6","0","203","0","4735","2","9","false"
"L74025","1","0","80","0","4735","1","3","false"
"L74027","1","0","87","0","4735","1","1","false"
"L74028","1","0","11","0","4735","1","1","false"
"L74029","17","0","136","0","4735","2","8","true"
"L80039","50","0","448","4","1466","3","16","true"
"L80041","28","0","220","1","762","2","7","false"
"L80388","21","0","87","0","4735","1","2","false"
"L80390","3","0","41","0","4735","1","2","false"
"L80391","11","0","87","0","762","1","1","false"
"L80392","31","0","109","0","4735","3","8","false"
"L80393","9","0","76","0","4735","2","2","false"
"L80394","32","0","105","0","4735","1","5","false"
"L80395","1","0","4","0","18","1","1","false"
"L80396","5","0","49","0","18","1","1","false"
"L80397","18","0","68","0","4735","2","4","false"
"L80398","10","0","81","0","1466","1","1","false"
"L80399","32","0","160","0","1466","1","2","false"
"L80400","3","0","36","1","1466","2","2","false"
"L80401","17","0","75","0","4735","1","4","false"
"L80403","11","0","57","0","4735","1","2","false"
"L80404","10","0","100","0","18","2","2","false"
"L80405","39","0","148","0","4735","2","6","false"
"L80406","6","0","59","0","18","1","1","false"
"L80407","15","0","125","0","4735","3","10","false"
"L80408","4","0","38","0","18","1","1","false"
"L80409","15","0","74","0","4735","1","2","false"
"L80411","11","0","56","0","4735","1","3","false"
"L80412","2","0","27","0","18","1","1","false"
"L80413","11","0","64","0","4735","1","1","false"
"L80414","17","0","176","0","18","2","2","false"
"L80415","49","0","141","2","1466","2","10","false"
"L80417","1","0","157","0","762","3","8","true"
"L80418","3","0","31","0","18","2","2","false"
"L80419","31","0","108","0","1466","3","10","false"
"L80420","1","0","9","0","4735","1","1","false"
"L80422","14","0","65","0","4735","1","2","false"
"L80423","8","0","73","0","18","1","1","true"
"L80424","24","0","89","0","1466","3","3","true"
"L80425","10","0","81","0","18","1","1","true"
"L80426","23","0","82","0","1466","2","3","true"
"L80427","9","0","67","0","1466","3","4","false"
"L80428","21","0","90","0","9","3","5","false"
