"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous fixes","Number of developer commits","Number of committers","Number of previous modifications","Number of bugs"
"L6245","ElasticSearchIllegalStateException.java","src/main/java/org/elasticsearch/ElasticSearchIllegalStateException.java","L6241","1","0","12","0","4735","1","2","0"
"L6246","ElasticSearchInterruptedException.java","src/main/java/org/elasticsearch/ElasticSearchInterruptedException.java","L6241","1","0","9","0","4735","1","2","0"
"L6247","ElasticSearchNullPointerException.java","src/main/java/org/elasticsearch/ElasticSearchNullPointerException.java","L6241","1","0","12","0","4735","1","2","0"
"L6248","ElasticSearchParseException.java","src/main/java/org/elasticsearch/ElasticSearchParseException.java","L6241","1","0","14","0","4735","1","3","0"
"L6249","ElasticSearchTimeoutException.java","src/main/java/org/elasticsearch/ElasticSearchTimeoutException.java","L6241","1","0","9","0","4735","1","2","0"
"L6250","ElasticSearchWrapperException.java","src/main/java/org/elasticsearch/ElasticSearchWrapperException.java","L6241","1","0","4","0","4735","1","2","0"
"L6251","ExceptionsHelper.java","src/main/java/org/elasticsearch/ExceptionsHelper.java","L6241","14","0","69","1","4735","2","4","0"
"L6252","Version.java","src/main/java/org/elasticsearch/Version.java","L6241","43","0","221","0","4735","2","39","0"
"L6255","Action.java","src/main/java/org/elasticsearch/action/Action.java","L6254","1","0","9","0","4735","2","6","0"
"L6256","ActionFuture.java","src/main/java/org/elasticsearch/action/ActionFuture.java","L6254","1","0","15","0","4735","1","2","0"
"L6257","ActionListener.java","src/main/java/org/elasticsearch/action/ActionListener.java","L6254","1","0","5","0","4735","1","2","0"
"L6258","ActionModule.java","src/main/java/org/elasticsearch/action/ActionModule.java","L6254","5","0","199","0","762","3","7","0"
"L6259","ActionRequest.java","src/main/java/org/elasticsearch/action/ActionRequest.java","L6254","1","0","31","0","4735","1","3","0"
"L6260","ActionRequestBuilder.java","src/main/java/org/elasticsearch/action/ActionRequestBuilder.java","L6254","1","0","33","0","4735","2","3","0"
"L6261","ActionRequestValidationException.java","src/main/java/org/elasticsearch/action/ActionRequestValidationException.java","L6254","3","0","31","0","4735","1","2","0"
"L6262","ActionResponse.java","src/main/java/org/elasticsearch/action/ActionResponse.java","L6254","1","0","15","0","4735","1","3","0"
"L6263","FailedNodeException.java","src/main/java/org/elasticsearch/action/FailedNodeException.java","L6254","1","0","12","0","4735","1","2","0"
"L6264","GenericAction.java","src/main/java/org/elasticsearch/action/GenericAction.java","L6254","1","0","24","0","4735","2","3","0"
"L6265","ListenableActionFuture.java","src/main/java/org/elasticsearch/action/ListenableActionFuture.java","L6254","1","0","5","0","4735","1","2","0"
"L6266","NoShardAvailableActionException.java","src/main/java/org/elasticsearch/action/NoShardAvailableActionException.java","L6254","1","0","11","0","4735","1","2","1"
"L6267","NoSuchNodeException.java","src/main/java/org/elasticsearch/action/NoSuchNodeException.java","L6254","1","0","6","0","4735","1","2","0"
"L6268","PrimaryMissingActionException.java","src/main/java/org/elasticsearch/action/PrimaryMissingActionException.java","L6254","1","0","7","0","4735","1","2","0"
"L6269","RoutingMissingException.java","src/main/java/org/elasticsearch/action/RoutingMissingException.java","L6254","1","0","22","0","4735","1","2","0"
"L6270","ShardOperationFailedException.java","src/main/java/org/elasticsearch/action/ShardOperationFailedException.java","L6254","1","0","8","0","4735","1","2","0"
"L6271","ThreadingModel.java","src/main/java/org/elasticsearch/action/ThreadingModel.java","L6254","15","0","70","0","4735","1","2","0"
"L6272","TimestampParsingException.java","src/main/java/org/elasticsearch/action/TimestampParsingException.java","L6254","1","0","12","0","4735","1","2","0"
"L6273","TransportActionNodeProxy.java","src/main/java/org/elasticsearch/action/TransportActionNodeProxy.java","L6254","2","0","54","0","4735","2","4","0"
"L6274","UnavailableShardsException.java","src/main/java/org/elasticsearch/action/UnavailableShardsException.java","L6254","2","0","20","0","11","2","4","0"
"L6275","ValidateActions.java","src/main/java/org/elasticsearch/action/ValidateActions.java","L6254","2","0","10","0","11","2","2","0"
"L6276","WriteConsistencyLevel.java","src/main/java/org/elasticsearch/action/WriteConsistencyLevel.java","L6254","9","0","39","0","4735","1","2","0"
"L26047","Bootstrap.java","src/main/java/org/elasticsearch/bootstrap/Bootstrap.java","L26046","25","0","200","0","4735","2","7","1"
"L26049","ElasticSearchF.java","src/main/java/org/elasticsearch/bootstrap/ElasticSearchF.java","L26046","1","0","10","0","11","2","3","0"
"L26445","Client.java","src/main/java/org/elasticsearch/client/Client.java","L26443","1","0","85","0","4735","4","9","0"
"L26446","ClusterAdminClient.java","src/main/java/org/elasticsearch/client/ClusterAdminClient.java","L26443","1","0","62","0","4735","2","5","0"
"L26447","IndicesAdminClient.java","src/main/java/org/elasticsearch/client/IndicesAdminClient.java","L26443","1","0","154","0","4735","4","9","0"
"L26449","Requests.java","src/main/java/org/elasticsearch/client/Requests.java","L26443","1","0","150","0","762","3","3","0"
"L28591","ClusterChangedEvent.java","src/main/java/org/elasticsearch/cluster/ClusterChangedEvent.java","L28590","20","0","108","1","4735","1","2","0"
"L28593","ClusterName.java","src/main/java/org/elasticsearch/cluster/ClusterName.java","L28590","7","0","51","0","1466","1","1","0"
"L28595","ClusterService.java","src/main/java/org/elasticsearch/cluster/ClusterService.java","L28590","1","0","23","0","89","2","3","1"
"L28596","ClusterState.java","src/main/java/org/elasticsearch/cluster/ClusterState.java","L28590","41","0","428","0","4735","1","4","2"
"L28599","LocalNodeMasterListener.java","src/main/java/org/elasticsearch/cluster/LocalNodeMasterListener.java","L28590","1","0","6","0","0","0","1","0"
"L34874","Booleans.java","src/main/java/org/elasticsearch/common/Booleans.java","L34872","28","0","39","0","4735","1","1","0"
"L34875","Bytes.java","src/main/java/org/elasticsearch/common/Bytes.java","L34872","50","0","250","0","4735","1","1","0"
"L34876","CacheRecycler.java","src/main/java/org/elasticsearch/common/CacheRecycler.java","L34872","57","0","412","0","762","2","7","0"
"L34879","Explicit.java","src/main/java/org/elasticsearch/common/Explicit.java","L34872","1","0","15","0","4735","1","1","0"
"L34881","MurmurHash.java","src/main/java/org/elasticsearch/common/MurmurHash.java","L34872","31","0","181","0","4735","1","1","0"
"L34884","Numbers.java","src/main/java/org/elasticsearch/common/Numbers.java","L34872","1","0","72","0","4735","1","2","0"
"L34886","Priority.java","src/main/java/org/elasticsearch/common/Priority.java","L34872","9","0","42","0","89","1","1","0"
"L34891","Strings.java","src/main/java/org/elasticsearch/common/Strings.java","L34872","187","0","824","0","4735","2","3","0"
"L34892","Unicode.java","src/main/java/org/elasticsearch/common/Unicode.java","L34872","15","0","139","0","4735","2","4","0"
"L57191","Discovery.java","src/main/java/org/elasticsearch/discovery/Discovery.java","L57190","1","0","20","0","4735","1","3","1"
"L57196","MasterNotDiscoveredException.java","src/main/java/org/elasticsearch/discovery/MasterNotDiscoveredException.java","L57190","1","0","15","0","4735","1","2","0"
"L58905","Environment.java","src/main/java/org/elasticsearch/env/Environment.java","L58904","16","0","129","0","4735","1","2","0"
"L58908","NodeEnvironment.java","src/main/java/org/elasticsearch/env/NodeEnvironment.java","L58904","43","0","196","0","4735","1","6","0"
"L58909","NodeEnvironmentModule.java","src/main/java/org/elasticsearch/env/NodeEnvironmentModule.java","L58904","2","0","20","0","4735","1","1","0"
"L59025","Gateway.java","src/main/java/org/elasticsearch/gateway/Gateway.java","L59024","1","0","14","0","4735","1","1","0"
"L59028","GatewayService.java","src/main/java/org/elasticsearch/gateway/GatewayService.java","L59024","49","0","225","0","4735","2","10","1"
"L60092","HttpInfo.java","src/main/java/org/elasticsearch/http/HttpInfo.java","L60088","1","0","65","0","4735","1","2","0"
"L60095","HttpServer.java","src/main/java/org/elasticsearch/http/HttpServer.java","L60088","15","0","173","0","4735","1","5","0"
"L60098","HttpServerTransport.java","src/main/java/org/elasticsearch/http/HttpServerTransport.java","L60088","1","0","9","0","4735","1","1","0"
"L60099","HttpStats.java","src/main/java/org/elasticsearch/http/HttpStats.java","L60088","1","0","58","0","4735","1","1","0"
"L60682","Index.java","src/main/java/org/elasticsearch/index/Index.java","L60678","3","0","48","0","1466","2","3","0"
"L60685","IndexModule.java","src/main/java/org/elasticsearch/index/IndexModule.java","L60678","2","0","19","0","4735","1","1","0"
"L89117","IndicesLifecycle.java","src/main/java/org/elasticsearch/indices/IndicesLifecycle.java","L89110","1","0","33","0","4735","1","1","0"
"L89118","IndicesModule.java","src/main/java/org/elasticsearch/indices/IndicesModule.java","L89110","1","0","44","0","4735","1","4","0"
"L89119","IndicesService.java","src/main/java/org/elasticsearch/indices/IndicesService.java","L89110","1","0","18","0","4735","1","1","0"
"L89120","InternalIndicesLifecycle.java","src/main/java/org/elasticsearch/indices/InternalIndicesLifecycle.java","L89110","11","0","74","0","4735","1","1","0"
"L89121","InternalIndicesService.java","src/main/java/org/elasticsearch/indices/InternalIndicesService.java","L89110","18","0","308","0","4735","3","11","0"
"L89126","NodeIndicesStats.java","src/main/java/org/elasticsearch/indices/NodeIndicesStats.java","L89110","1","0","122","1","4735","2","3","0"
"L91546","AbstractJmxModule.java","src/main/java/org/elasticsearch/jmx/AbstractJmxModule.java","L91545","2","0","16","0","4735","1","1","0"
"L91550","JmxModule.java","src/main/java/org/elasticsearch/jmx/JmxModule.java","L91545","3","0","48","0","4735","1","1","0"
"L91552","JmxService.java","src/main/java/org/elasticsearch/jmx/JmxService.java","L91545","28","0","180","0","4735","1","1","0"
"L92114","MonitorModule.java","src/main/java/org/elasticsearch/monitor/MonitorModule.java","L92113","10","0","101","0","4735","1","2","0"
"L92115","MonitorService.java","src/main/java/org/elasticsearch/monitor/MonitorService.java","L92113","1","0","58","0","4735","1","1","0"
"L94822","AbstractPlugin.java","src/main/java/org/elasticsearch/plugins/AbstractPlugin.java","L94821","1","0","53","0","4735","1","2","0"
"L94823","IndexPluginsModule.java","src/main/java/org/elasticsearch/plugins/IndexPluginsModule.java","L94821","2","0","35","0","4735","1","1","0"
"L94824","Plugin.java","src/main/java/org/elasticsearch/plugins/Plugin.java","L94821","1","0","21","0","4735","1","3","0"
"L94825","PluginManager.java","src/main/java/org/elasticsearch/plugins/PluginManager.java","L94821","56","0","269","0","4735","3","5","2"
"L94826","PluginsModule.java","src/main/java/org/elasticsearch/plugins/PluginsModule.java","L94821","2","0","36","0","4735","1","1","0"
"L94827","PluginsService.java","src/main/java/org/elasticsearch/plugins/PluginsService.java","L94821","58","0","299","0","4735","2","7","0"
"L94828","ShardsPluginsModule.java","src/main/java/org/elasticsearch/plugins/ShardsPluginsModule.java","L94821","2","0","35","0","4735","1","1","0"
"L95105","AbstractRestResponse.java","src/main/java/org/elasticsearch/rest/AbstractRestResponse.java","L95104","1","0","27","0","319","1","1","0"
"L95107","BytesRestResponse.java","src/main/java/org/elasticsearch/rest/BytesRestResponse.java","L95104","1","0","34","0","319","1","1","0"
"L95109","RestController.java","src/main/java/org/elasticsearch/rest/RestController.java","L95104","24","0","172","0","9","2","3","0"
"L95110","RestFilter.java","src/main/java/org/elasticsearch/rest/RestFilter.java","L95104","1","0","12","0","4735","1","1","0"
"L95111","RestFilterChain.java","src/main/java/org/elasticsearch/rest/RestFilterChain.java","L95104","1","0","4","0","4735","1","1","0"
"L95114","RestRequest.java","src/main/java/org/elasticsearch/rest/RestRequest.java","L95104","1","0","30","0","4735","1","3","0"
"L95115","RestResponse.java","src/main/java/org/elasticsearch/rest/RestResponse.java","L95104","1","0","16","0","319","1","1","0"
"L95116","RestStatus.java","src/main/java/org/elasticsearch/rest/RestStatus.java","L95104","1","0","64","0","1466","1","1","0"
"L95117","StringRestResponse.java","src/main/java/org/elasticsearch/rest/StringRestResponse.java","L95104","1","0","23","0","319","2","2","0"
"L95118","Utf8RestResponse.java","src/main/java/org/elasticsearch/rest/Utf8RestResponse.java","L95104","7","0","70","0","319","1","1","0"
"L95119","XContentRestResponse.java","src/main/java/org/elasticsearch/rest/XContentRestResponse.java","L95104","7","0","106","0","319","2","3","0"
"L97410","RiversService.java","src/main/java/org/elasticsearch/river/RiversService.java","L97397","23","0","221","0","4735","1","2","0"
"L98037","AbstractSearchScript.java","src/main/java/org/elasticsearch/script/AbstractSearchScript.java","L98032","1","0","59","0","762","1","2","0"
"L98039","ExecutableScript.java","src/main/java/org/elasticsearch/script/ExecutableScript.java","L98032","1","0","6","0","4735","1","1","0"
"L98040","ExplainableSearchScript.java","src/main/java/org/elasticsearch/script/ExplainableSearchScript.java","L98032","1","0","5","0","18","2","2","0"
"L98046","ScriptService.java","src/main/java/org/elasticsearch/script/ScriptService.java","L98032","24","0","194","0","4735","2","6","0"
"L98047","SearchScript.java","src/main/java/org/elasticsearch/script/SearchScript.java","L98032","1","0","16","0","762","3","4","0"
"L98454","SearchHit.java","src/main/java/org/elasticsearch/search/SearchHit.java","L98449","1","0","41","0","4735","1","3","0"
"L98455","SearchHitField.java","src/main/java/org/elasticsearch/search/SearchHitField.java","L98449","1","0","11","0","4735","1","1","0"
"L98457","SearchModule.java","src/main/java/org/elasticsearch/search/SearchModule.java","L98449","1","0","38","0","4735","1","1","0"
"L98462","SearchService.java","src/main/java/org/elasticsearch/search/SearchService.java","L98449","66","0","586","1","4735","4","10","0"
"L98463","SearchShardTarget.java","src/main/java/org/elasticsearch/search/SearchShardTarget.java","L98449","16","0","103","0","4735","1","1","0"
"L108601","ThreadPool.java","src/main/java/org/elasticsearch/threadpool/ThreadPool.java","L108600","101","0","730","0","319","2","25","2"
"L108602","ThreadPoolInfo.java","src/main/java/org/elasticsearch/threadpool/ThreadPoolInfo.java","L108600","4","0","57","0","4735","1","2","0"
"L108604","ThreadPoolStats.java","src/main/java/org/elasticsearch/threadpool/ThreadPoolStats.java","L108600","10","0","169","0","4735","1","7","0"
"L109041","BaseTransportRequestHandler.java","src/main/java/org/elasticsearch/transport/BaseTransportRequestHandler.java","L109038","1","0","3","0","4735","1","1","0"
"L109042","BaseTransportResponseHandler.java","src/main/java/org/elasticsearch/transport/BaseTransportResponseHandler.java","L109038","1","0","3","0","4735","1","1","0"
"L109045","EmptyTransportResponseHandler.java","src/main/java/org/elasticsearch/transport/EmptyTransportResponseHandler.java","L109038","1","0","23","0","4735","1","1","0"
"L109047","FutureTransportResponseHandler.java","src/main/java/org/elasticsearch/transport/FutureTransportResponseHandler.java","L109038","1","0","14","0","4735","1","1","0"
"L109051","PlainTransportFuture.java","src/main/java/org/elasticsearch/transport/PlainTransportFuture.java","L109038","8","0","66","0","4735","1","2","0"
"L109057","Transport.java","src/main/java/org/elasticsearch/transport/Transport.java","L109038","1","0","18","0","4735","1","1","0"
"L109058","TransportChannel.java","src/main/java/org/elasticsearch/transport/TransportChannel.java","L109038","1","0","8","0","4735","1","1","0"
"L109062","TransportInfo.java","src/main/java/org/elasticsearch/transport/TransportInfo.java","L109038","1","0","50","0","4735","1","1","0"
"L109063","TransportModule.java","src/main/java/org/elasticsearch/transport/TransportModule.java","L109038","3","0","33","0","4735","1","1","0"
"L109064","TransportRequest.java","src/main/java/org/elasticsearch/transport/TransportRequest.java","L109038","6","0","60","0","4735","1","1","0"
"L109065","TransportRequestHandler.java","src/main/java/org/elasticsearch/transport/TransportRequestHandler.java","L109038","1","0","6","0","4735","1","1","0"
"L109066","TransportRequestOptions.java","src/main/java/org/elasticsearch/transport/TransportRequestOptions.java","L109038","4","0","64","0","4735","1","1","0"
"L109067","TransportResponse.java","src/main/java/org/elasticsearch/transport/TransportResponse.java","L109038","6","0","60","0","4735","1","1","0"
"L109068","TransportResponseHandler.java","src/main/java/org/elasticsearch/transport/TransportResponseHandler.java","L109038","1","0","7","0","4735","1","1","0"
"L109071","TransportService.java","src/main/java/org/elasticsearch/transport/TransportService.java","L109038","20","0","305","0","4735","1","4","1"
"L109074","TransportStats.java","src/main/java/org/elasticsearch/transport/TransportStats.java","L109038","1","0","99","0","4735","1","1","0"
"L4658","CustomAnalyzerWrapper.java","src/main/java/org/apache/lucene/analysis/CustomAnalyzerWrapper.java","L4657","1","0","25","0","4735","2","2","0"
"L4767","TrackingConcurrentMergeScheduler.java","src/main/java/org/apache/lucene/index/TrackingConcurrentMergeScheduler.java","L4766","7","0","69","2","4735","4","10","0"
"L4768","TrackingSerialMergeScheduler.java","src/main/java/org/apache/lucene/index/TrackingSerialMergeScheduler.java","L4766","9","0","77","2","4735","4","11","0"
"L4879","ExtendedCommonTermsQuery.java","src/main/java/org/apache/lucene/queries/ExtendedCommonTermsQuery.java","L4878","2","0","22","0","1466","1","1","0"
"L4880","XCommonTermsQuery.java","src/main/java/org/apache/lucene/queries/XCommonTermsQuery.java","L4878","48","0","233","0","1466","1","1","0"
"L5616","OpenBufferedIndexOutput.java","src/main/java/org/apache/lucene/store/OpenBufferedIndexOutput.java","L5615","9","0","75","0","11","2","2","0"
"L5617","RateLimitedFSDirectory.java","src/main/java/org/apache/lucene/store/RateLimitedFSDirectory.java","L5615","7","0","161","0","1466","1","1","0"
"L5618","StoreRateLimiting.java","src/main/java/org/apache/lucene/store/StoreRateLimiting.java","L5615","6","0","56","0","1466","2","2","1"
"L6851","package-info.java","src/main/java/org/elasticsearch/action/admin/package-info.java","L6850","1","0","1","0","4735","1","2","0"
"L15796","BulkAction.java","src/main/java/org/elasticsearch/action/bulk/BulkAction.java","L15795","1","0","27","0","4735","2","3","0"
"L15797","BulkItemRequest.java","src/main/java/org/elasticsearch/action/bulk/BulkItemRequest.java","L15795","5","0","50","0","4735","1","2","0"
"L15798","BulkItemResponse.java","src/main/java/org/elasticsearch/action/bulk/BulkItemResponse.java","L15795","21","0","190","0","1466","2","3","0"
"L15799","BulkProcessor.java","src/main/java/org/elasticsearch/action/bulk/BulkProcessor.java","L15795","17","0","204","0","4735","1","4","0"
"L15800","BulkRequest.java","src/main/java/org/elasticsearch/action/bulk/BulkRequest.java","L15795","55","0","300","0","4735","2","9","3"
"L15801","BulkRequestBuilder.java","src/main/java/org/elasticsearch/action/bulk/BulkRequestBuilder.java","L15795","1","0","60","0","4735","2","3","0"
"L15802","BulkResponse.java","src/main/java/org/elasticsearch/action/bulk/BulkResponse.java","L15795","7","0","76","0","4735","1","3","0"
"L15803","BulkShardRequest.java","src/main/java/org/elasticsearch/action/bulk/BulkShardRequest.java","L15795","6","0","60","0","4735","1","3","0"
"L15804","BulkShardResponse.java","src/main/java/org/elasticsearch/action/bulk/BulkShardResponse.java","L15795","3","0","40","0","4735","1","3","0"
"L15805","TransportBulkAction.java","src/main/java/org/elasticsearch/action/bulk/TransportBulkAction.java","L15795","38","0","242","2","4735","2","11","0"
"L15806","TransportShardBulkAction.java","src/main/java/org/elasticsearch/action/bulk/TransportShardBulkAction.java","L15795","47","0","296","2","4735","2","19","2"
"L17022","CountAction.java","src/main/java/org/elasticsearch/action/count/CountAction.java","L17021","1","0","18","0","11","2","2","0"
"L17023","CountRequest.java","src/main/java/org/elasticsearch/action/count/CountRequest.java","L17021","4","0","143","0","4735","2","9","0"
"L17024","CountRequestBuilder.java","src/main/java/org/elasticsearch/action/count/CountRequestBuilder.java","L17021","1","0","48","0","4735","3","6","0"
"L17025","CountResponse.java","src/main/java/org/elasticsearch/action/count/CountResponse.java","L17021","1","0","32","0","4735","1","2","0"
"L17026","package-info.java","src/main/java/org/elasticsearch/action/count/package-info.java","L17021","1","0","1","0","11","2","2","0"
"L17027","ShardCountRequest.java","src/main/java/org/elasticsearch/action/count/ShardCountRequest.java","L17021","8","0","74","0","1466","3","9","0"
"L17028","ShardCountResponse.java","src/main/java/org/elasticsearch/action/count/ShardCountResponse.java","L17021","1","0","27","0","4735","1","2","0"
"L17029","TransportCountAction.java","src/main/java/org/elasticsearch/action/count/TransportCountAction.java","L17021","9","0","139","0","4735","3","12","0"
"L17305","DeleteAction.java","src/main/java/org/elasticsearch/action/delete/DeleteAction.java","L17304","1","0","18","0","11","2","2","0"
"L17306","DeleteRequest.java","src/main/java/org/elasticsearch/action/delete/DeleteRequest.java","L17304","6","0","127","1","4735","2","6","0"
"L17307","DeleteRequestBuilder.java","src/main/java/org/elasticsearch/action/delete/DeleteRequestBuilder.java","L17304","1","0","57","0","4735","2","5","0"
"L17308","DeleteResponse.java","src/main/java/org/elasticsearch/action/delete/DeleteResponse.java","L17304","1","0","69","0","4735","1","3","0"
"L17309","package-info.java","src/main/java/org/elasticsearch/action/delete/package-info.java","L17304","1","0","1","0","4735","1","2","0"
"L17310","TransportDeleteAction.java","src/main/java/org/elasticsearch/action/delete/TransportDeleteAction.java","L17304","13","0","168","2","4735","2","8","0"
"L17784","DeleteByQueryAction.java","src/main/java/org/elasticsearch/action/deletebyquery/DeleteByQueryAction.java","L17783","1","0","18","0","11","2","2","0"
"L17785","DeleteByQueryRequest.java","src/main/java/org/elasticsearch/action/deletebyquery/DeleteByQueryRequest.java","L17783","5","0","132","0","4735","2","9","0"
"L17786","DeleteByQueryRequestBuilder.java","src/main/java/org/elasticsearch/action/deletebyquery/DeleteByQueryRequestBuilder.java","L17783","1","0","76","0","4735","2","4","0"
"L17787","DeleteByQueryResponse.java","src/main/java/org/elasticsearch/action/deletebyquery/DeleteByQueryResponse.java","L17783","3","0","44","0","4735","1","4","0"
"L17788","IndexDeleteByQueryRequest.java","src/main/java/org/elasticsearch/action/deletebyquery/IndexDeleteByQueryRequest.java","L17783","13","0","106","0","4735","2","8","0"
"L17789","IndexDeleteByQueryResponse.java","src/main/java/org/elasticsearch/action/deletebyquery/IndexDeleteByQueryResponse.java","L17783","1","0","55","0","4735","1","3","0"
"L17790","package-info.java","src/main/java/org/elasticsearch/action/deletebyquery/package-info.java","L17783","1","0","1","0","4735","1","2","0"
"L17791","ShardDeleteByQueryRequest.java","src/main/java/org/elasticsearch/action/deletebyquery/ShardDeleteByQueryRequest.java","L17783","11","0","113","0","4735","2","8","0"
"L17792","ShardDeleteByQueryResponse.java","src/main/java/org/elasticsearch/action/deletebyquery/ShardDeleteByQueryResponse.java","L17783","1","0","15","0","4735","1","3","0"
"L17793","TransportDeleteByQueryAction.java","src/main/java/org/elasticsearch/action/deletebyquery/TransportDeleteByQueryAction.java","L17783","3","0","61","0","4735","2","6","0"
"L17794","TransportIndexDeleteByQueryAction.java","src/main/java/org/elasticsearch/action/deletebyquery/TransportIndexDeleteByQueryAction.java","L17783","3","0","60","0","11","2","6","0"
"L17795","TransportShardDeleteByQueryAction.java","src/main/java/org/elasticsearch/action/deletebyquery/TransportShardDeleteByQueryAction.java","L17783","3","0","82","0","11","2","6","0"
"L18208","ExplainAction.java","src/main/java/org/elasticsearch/action/explain/ExplainAction.java","L18207","1","0","16","0","762","1","1","0"
"L18209","ExplainRequest.java","src/main/java/org/elasticsearch/action/explain/ExplainRequest.java","L18207","8","0","144","0","4735","2","4","0"
"L18210","ExplainRequestBuilder.java","src/main/java/org/elasticsearch/action/explain/ExplainRequestBuilder.java","L18207","3","0","68","0","4735","2","4","0"
"L18211","ExplainResponse.java","src/main/java/org/elasticsearch/action/explain/ExplainResponse.java","L18207","6","0","81","0","4735","2","3","0"
"L18212","ExplainSourceBuilder.java","src/main/java/org/elasticsearch/action/explain/ExplainSourceBuilder.java","L18207","5","0","46","0","762","1","1","0"
"L18213","package-info.java","src/main/java/org/elasticsearch/action/explain/package-info.java","L18207","1","0","1","0","762","1","1","0"
"L18214","TransportExplainAction.java","src/main/java/org/elasticsearch/action/explain/TransportExplainAction.java","L18207","12","0","137","1","1466","4","9","0"
"L18605","GetAction.java","src/main/java/org/elasticsearch/action/get/GetAction.java","L18604","1","0","18","0","11","2","2","0"
"L18606","GetRequest.java","src/main/java/org/elasticsearch/action/get/GetRequest.java","L18604","14","0","150","0","4735","2","6","0"
"L18607","GetRequestBuilder.java","src/main/java/org/elasticsearch/action/get/GetRequestBuilder.java","L18604","1","0","50","0","4735","2","5","0"
"L18608","GetResponse.java","src/main/java/org/elasticsearch/action/get/GetResponse.java","L18604","1","0","106","0","4735","1","5","0"
"L18609","MultiGetAction.java","src/main/java/org/elasticsearch/action/get/MultiGetAction.java","L18604","1","0","18","0","11","2","2","0"
"L18610","MultiGetItemResponse.java","src/main/java/org/elasticsearch/action/get/MultiGetItemResponse.java","L18604","6","0","84","0","4735","1","2","0"
"L18611","MultiGetRequest.java","src/main/java/org/elasticsearch/action/get/MultiGetRequest.java","L18604","41","0","259","0","1466","3","7","1"
