@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L3682","1","0","36","0","2","3","2597","false"
"L3683","1","0","28","0","5","17","1464","false"
"L3684","75","0","421","0","7","49","1464","true"
"L3685","1","0","21","0","5","11","592","false"
"L3686","55","0","377","2","6","27","2597","false"
"L4411","1","0","22","0","6","11","1464","false"
"L4412","8","0","127","0","6","17","1464","false"
"L4508","1","0","46","0","4","11","2597","false"
"L4509","1","0","16","0","4","10","2597","false"
"L4510","5","0","116","1","8","18","263","false"
"L4511","9","0","399","0","7","41","1464","false"
"L4512","1","0","10","0","5","12","2597","false"
"L4513","15","0","121","1","7","14","263","false"
"L4514","1","0","11","0","5","12","2597","false"
"L4515","11","0","83","1","7","13","263","false"
"L4516","1","0","19","0","4","6","2597","false"
"L4517","1","0","127","0","7","14","1283","false"
"L4909","1","0","3","0","5","12","2597","false"
"L4910","1","0","79","0","5","15","2597","false"
"L4979","1","0","5","0","4","7","2597","false"
"L5022","5","0","51","0","4","11","2597","false"
"L5023","5","0","27","0","4","10","2597","false"
"L5024","1","0","6","0","4","6","2597","false"
"L5025","1","0","30","0","5","13","1464","false"
"L5026","97","0","490","0","7","42","1464","true"
"L5417","1","0","26","0","6","13","1464","false"
"L5418","16","0","185","0","6","18","2597","false"
"L5563","12","0","73","0","5","12","2597","false"
"L5564","1","0","61","0","4","7","2597","false"
"L5565","1","0","24","0","4","10","2597","false"
"L5566","5","0","116","1","6","15","263","false"
"L5567","1","0","17","0","4","6","2597","false"
"L5568","1","0","79","0","6","15","1464","false"
"L5569","8","0","400","0","8","61","1464","false"
"L5570","1","0","10","0","5","12","2597","false"
"L5571","15","0","121","1","7","29","263","false"
"L5572","1","0","11","0","5","16","2597","false"
"L5573","11","0","83","1","7","18","263","false"
"L5574","1","0","18","0","4","6","2597","false"
"L5575","1","0","84","0","8","22","1464","false"
"L6006","1","0","19","0","4","7","2597","false"
"L6007","1","0","75","0","5","15","1464","false"
"L6068","1","0","5","0","4","7","2597","false"
"L6112","5","0","51","0","4","11","2597","false"
"L6113","5","0","27","0","4","8","2597","false"
"L6114","1","0","6","0","4","8","2597","false"
"L6115","1","0","31","0","5","14","343","false"
"L6116","105","0","585","1","7","46","343","true"
"L6523","1","0","8","0","5","8","1464","false"
"L6524","4","0","50","0","6","17","1464","false"
"L6559","1","0","33","0","5","12","2597","false"
"L6560","1","0","13","0","5","13","2597","false"
"L6561","1","0","88","0","8","21","423","false"
"L6630","1","0","8","0","6","13","1464","false"
"L6631","11","0","93","0","6","14","1464","true"
"L6686","9","0","58","0","5","13","2597","false"
"L7012","1","0","20","0","4","11","2597","false"
"L7031","10","0","95","0","6","16","1464","false"
"L7032","8","0","81","0","6","16","1464","false"
"L7033","5","0","63","0","5","15","2597","false"
"L7305","21","0","171","0","8","29","1464","true"
"L7401","17","0","172","0","4","15","2597","false"
"L1936","17","0","120","1","1","4","1464","false"
"L1937","17","0","136","1","5","14","1464","false"
"L1938","22","0","191","4","8","43","1283","true"
"L1939","18","0","106","1","7","17","1464","false"
"L1940","1","0","13","0","4","7","2597","false"
"L1941","22","0","166","1","7","23","1464","false"
"L1942","17","0","136","1","7","23","1464","false"
"L1943","22","0","189","4","8","39","1283","true"
"L1944","2","0","54","1","7","17","1464","false"
"L2537","4","0","72","0","2","9","1283","true"
"L2538","6","0","92","0","3","9","2597","true"
"L2539","3","0","82","2","4","9","1464","false"
"L2540","3","0","80","2","4","13","1464","true"
"L2755","1","0","5","0","2","2","592","false"
"L2756","5","0","61","0","3","7","1283","false"
"L3743","1","0","6","0","4","7","2597","false"
"L3744","1","0","5","0","4","7","2597","false"
"L3745","3","0","27","0","4","7","2597","false"
"L3746","4","0","32","0","4","7","2597","false"
"L4987","1","0","33","0","4","7","2597","false"
"L4988","2","0","21","0","4","7","2597","false"
"L5372","9","0","66","0","5","13","2597","false"
"L6077","1","0","37","0","4","7","2597","false"
"L6078","3","0","24","0","4","7","2597","false"
"L6483","9","0","59","0","5","15","2597","false"
"L6727","1","0","11","0","5","6","2597","false"
"L3694","1","0","21","0","5","6","2597","false"
"L3695","5","0","84","0","3","6","1464","false"
"L7520","1","0","48","0","6","14","2597","false"
"L7521","13","0","78","0","7","24","1464","true"
"L7597","1","0","27","0","1","2","2597","false"
"L7599","39","0","176","0","1","2","2597","false"
"L7601","134","0","624","0","3","5","1464","false"
"L7605","9","0","111","1","1","1","423","false"
"L7606","13","0","64","0","1","2","2597","false"
"L7607","3","0","43","0","2","2","1283","false"
"L7609","52","0","230","1","2","8","1464","false"
"L7610","1","0","19","0","1","1","592","false"
"L7611","55","0","210","0","1","1","2597","false"
"L7612","4","0","77","0","3","4","1464","false"
"L7613","23","0","130","0","1","1","2597","true"
"L7614","1","0","37","0","1","2","2597","false"
"L7616","29","0","125","0","1","1","2597","true"
"L7619","18","0","105","2","2","4","2597","true"
"L7623","20","0","94","0","1","1","1464","false"
"L7627","1","0","4","0","1","3","2597","false"
"L9714","1","0","60","0","3","4","263","false"
"L9715","2","0","48","0","4","10","2597","true"
"L9716","8","0","47","0","5","10","2597","false"
"L9717","8","0","47","0","6","7","2597","false"
"L9718","3","0","23","0","1","1","1464","false"
"L8911","1","0","600","0","3","5","1464","true"
"L9866","1","0","50","1","7","14","2597","false"
"L9867","169","0","1175","2","9","113","2597","false"
"L9869","2","0","27","0","1","4","2597","false"
"L9870","1","0","46","0","1","1","2597","true"
"L9871","23","0","164","0","7","81","2597","false"
"L9872","1","0","4","0","3","4","343","false"
"L9873","1","0","6","0","3","4","343","false"
"L9874","1","0","17","0","6","23","263","false"
"L9875","8","0","111","0","7","28","2597","false"
"L9876","3","0","34","1","3","6","1464","false"
"L12337","6","0","267","2","5","20","2597","true"
"L12339","2","0","103","0","3","4","1464","false"
"L12340","9","0","61","0","2","2","1283","false"
"L12341","1","0","31","0","4","10","263","false"
"L12342","13","0","235","0","6","26","1464","false"
"L12343","1","0","7","0","1","1","592","false"
"L12344","9","0","60","0","4","6","1283","false"
"L12345","9","0","60","0","2","2","1283","false"
"L12774","1","0","6","0","1","4","1283","false"
"L12775","10","0","77","2","2","11","2597","true"
"L14208","1","0","48","4","5","31","2597","false"
"L14209","55","0","481","7","5","52","2597","true"
"L14210","7","0","52","0","1","3","2597","false"
"L14211","1","0","8","0","1","2","2597","false"
"L14212","2","0","21","0","1","1","263","false"
"L14214","1","0","5","0","2","2","1283","false"
"L14215","18","0","168","6","7","51","2597","true"
"L14216","1","0","19","0","1","1","2597","false"
"L14217","3","0","10","0","1","4","2597","false"
"L14219","1","0","18","0","1","1","1464","false"
"L18435","20","0","131","0","4","9","219","false"
"L18436","1","0","8","0","3","5","343","false"
"L18437","5","0","19","0","1","1","343","false"
"L18486","1","0","16","0","1","3","2597","false"
"L18487","9","0","104","0","1","3","2597","true"
"L18488","9","0","42","0","1","3","2597","false"
"L18547","36","0","272","7","3","22","1283","false"
"L18548","4","0","39","0","2","3","2597","false"
"L18549","10","0","205","0","4","7","2597","true"
"L18550","2","0","107","0","2","5","1283","true"
"L18551","1","0","5","0","1","1","1283","true"
"L18552","3","0","28","0","2","2","1464","true"
"L18553","1","0","8","0","1","2","1464","false"
"L18554","2","0","24","0","1","2","1464","false"
"L19321","7","0","36","0","1","4","2597","false"
"L19322","4","0","33","0","3","8","2597","true"
"L19323","19","0","92","0","1","2","423","false"
"L19324","4","0","37","0","3","6","1283","false"
"L19325","1","0","42","0","4","8","2597","true"
"L19326","1","0","12","0","1","1","1464","false"
"L19485","1","0","40","0","2","2","263","false"
"L19486","2","0","52","0","1","2","1283","false"
"L20364","6","0","50","0","3","5","2597","false"
"L20365","6","0","41","3","4","7","1464","false"
"L20415","5","0","61","0","2","4","1283","false"
"L20416","4","0","51","0","2","3","1283","false"
"L20417","7","0","56","0","5","8","2597","false"
"L20418","2","0","45","0","4","7","1283","false"
"L20419","6","0","51","0","4","5","1283","false"
"L20420","7","0","60","1","1","4","1464","true"
"L20538","1","0","4","0","1","1","343","false"
"L20539","1","0","9","0","2","2","2597","false"
"L20540","14","0","79","0","1","4","343","false"
"L20541","130","0","586","0","3","9","1464","true"
"L20542","41","0","175","0","2","9","2597","false"
"L20543","1","0","16","0","2","2","2597","false"
"L20544","4","0","36","0","2","6","2597","false"
"L21333","1","0","6","0","1","3","423","false"
"L21334","1","0","46","1","3","22","1464","false"
"L21335","137","0","741","7","8","109","1464","true"
"L21336","1","0","10","0","1","2","1283","false"
"L21337","8","0","128","0","1","2","1283","false"
"L12817","1","0","11","0","2","5","1283","false"
"L12818","7","0","80","0","3","9","2597","false"
"L12819","1","0","14","0","1","2","1283","true"
"L12820","12","0","105","0","3","6","1283","true"
"L12822","2","0","34","0","2","3","2597","false"
"L12823","1","0","11","0","1","1","592","false"
"L12824","6","0","55","0","2","3","2597","false"
"L12825","1","0","6","0","1","1","592","false"
"L12826","1","0","22","0","1","1","592","false"
"L13009","1","0","12","0","1","1","592","false"
"L13010","1","0","16","0","1","2","343","false"
"L13011","1","0","48","0","1","1","592","false"
"L13012","1","0","114","0","4","6","2597","false"
"L13013","1","0","22","0","2","5","1283","false"
"L13014","8","0","171","0","5","14","1283","false"
"L13015","1","0","10","0","1","2","2597","false"
"L13016","5","0","91","0","4","9","1464","false"
"L13017","1","0","13","0","1","2","2597","false"
"L13018","7","0","145","1","6","27","2597","false"
"L13019","1","0","24","3","4","8","1464","false"
"L13020","1","0","156","4","6","17","423","false"
"L13021","1","0","14","0","2","3","1283","false"
"L13022","1","0","28","0","4","8","2597","false"
"L13023","10","0","270","0","6","22","1283","true"
"L13024","1","0","15","0","1","1","592","false"
"L13025","7","0","71","0","1","1","592","false"
"L13619","10","0","82","1","5","6","1464","false"
"L13620","7","0","83","1","2","4","1464","true"
"L13683","16","0","102","0","6","18","2597","false"
"L13686","1","0","7","0","1","3","2597","false"
"L13810","1","0","30","0","3","5","2597","true"
"L13811","34","0","318","0","7","21","592","true"
"L13812","7","0","35","0","2","5","2597","true"
"L15619","1","0","14","0","1","3","2597","false"
"L15634","1","0","24","0","3","6","2597","false"
"L15635","1","0","59","0","3","7","1283","false"
"L15636","1","0","4","0","1","1","2597","false"
"L15637","1","0","16","0","1","1","2597","false"
"L15739","1","0","15","0","1","1","2597","false"
"L15740","1","0","36","0","5","15","2597","false"
"L15741","67","0","442","7","7","58","1283","true"
"L15742","1","0","23","0","3","5","1283","false"
"L15743","31","0","192","0","8","23","1283","false"
"L18332","9","0","61","0","3","6","1283","false"
"L18333","1","0","4","0","1","3","2597","false"
"L18334","1","0","50","0","5","7","1464","false"
"L18991","56","0","640","7","5","63","1283","true"
"L18992","2","0","48","0","2","3","2597","false"
"L19489","1","0","28","0","4","7","2597","false"
"L19490","10","0","212","0","3","27","1283","true"
"L19491","1","0","81","0","4","7","592","false"
"L19492","7","0","86","0","3","8","1283","false"
"L19493","1","0","19","0","3","3","1464","false"
"L19494","1","0","40","0","1","2","1283","false"
"L19802","2","0","23","0","2","3","592","true"
"L19803","1","0","10","0","2","3","592","false"
"L19804","1","0","8","0","2","2","592","false"
"L19805","1","0","48","1","2","3","1464","false"
"L19806","52","0","323","1","4","32","1464","true"
"L19807","2","0","92","0","2","5","592","false"
"L19808","7","0","42","2","1","7","1464","true"
"L19809","12","0","243","1","3","22","1464","false"
"L19810","11","0","97","0","3","5","2597","true"
"L19811","8","0","83","0","2","6","1283","false"
"L20749","1","0","34","0","1","3","343","false"
"L20750","1","0","34","0","3","5","2597","false"
"L20751","1","0","40","0","1","2","343","false"
"L20752","1","0","72","0","1","1","343","false"
"L20753","1","0","33","0","1","1","343","false"
"L20754","1","0","20","0","2","2","1283","false"
"L20755","1","0","26","0","1","1","343","false"
"L20756","1","0","19","0","1","1","343","false"
"L20912","6","0","38","0","1","1","1283","false"
"L20913","1","0","5","0","1","1","1283","false"
"L20914","2","0","24","0","2","2","1464","false"
"L20915","1","0","23","0","2","8","1283","false"
"L20987","1","0","28","0","1","1","343","false"
"L20988","46","0","170","0","2","2","2597","false"
"L21180","23","0","170","0","5","14","1283","false"
"L21181","1","0","16","0","2","4","2597","false"
"L21182","1","0","7","0","2","4","2597","false"
"L21183","4","0","30","0","1","1","2597","false"
"L21284","1","0","25","0","1","1","343","false"
"L21285","93","0","298","0","2","8","2597","true"
"L10598","37","0","194","0","2","3","2597","true"
"L10599","138","0","558","0","1","4","2597","true"
"L10600","7","0","40","0","1","1","2597","false"
"L10601","203","0","732","1","3","20","1464","true"
"L10602","110","0","442","0","1","4","2597","true"
"L10603","95","0","463","0","1","3","2597","true"
"L10604","1","0","24","0","3","5","1464","false"
"L10605","1","0","41","0","3","4","1464","false"
"L10606","161","0","620","0","1","4","2597","true"
"L10607","18","0","133","0","1","2","2597","false"
"L10608","3","0","60","0","2","4","1464","false"
"L14044","1","0","14","0","1","1","2597","false"
"L14045","30","0","173","0","1","1","2597","true"
"L14046","3","0","33","1","3","5","1283","false"
"L14047","1","0","6","0","1","3","2597","false"
"L14178","9","0","63","0","2","2","1283","false"
"L14595","14","0","113","0","1","2","592","false"
"L15747","28","0","335","0","2","5","31","false"
"L16011","45","0","507","0","5","26","2597","true"
"L16012","150","0","957","5","8","115","263","true"
"L16013","1","0","8","0","2","3","1464","false"
"L16014","1","0","4","0","1","3","2597","false"
"L16015","43","0","257","1","5","22","2597","true"
"L16016","1","0","14","0","1","1","2597","false"
"L16017","1","0","12","0","3","7","2597","false"
"L16018","61","0","454","1","7","52","263","true"
"L16019","1","0","23","0","5","13","2597","false"
"L16020","1","0","43","0","7","31","1464","true"
"L18110","30","0","88","0","1","1","1464","true"
"L18111","3","0","38","0","2","3","1464","true"
"L18112","1","0","13","0","2","4","1464","true"
"L18113","12","0","85","0","2","5","1464","true"
"L18114","1","0","16","0","1","1","1464","false"
"L18115","1","0","20","0","1","3","1464","false"
"L18116","1","0","9","0","1","1","1464","false"
"L18117","1","0","24","0","1","2","1464","false"
"L18118","1","0","17","0","1","3","1464","false"
"L18119","3","0","49","0","1","5","1464","false"
"L18120","3","0","27","0","1","4","1464","false"
"L18121","1","0","33","0","1","1","1464","false"
"L12050","1","0","108","0","1","2","2597","false"
"L12051","1","0","46","0","1","2","2597","false"
"L12052","1","0","32","0","1","2","2597","false"
"L12053","1","0","31","0","2","3","1464","false"
"L12054","1","0","26","0","1","2","2597","false"
"L12055","1","0","31","0","1","2","2597","false"
"L16494","1","0","9","0","1","4","2597","false"
"L16495","32","0","164","6","4","18","2597","false"
"L16496","1","0","38","0","1","3","2597","false"
"L16497","19","0","142","4","4","9","263","false"
"L16498","6","0","110","1","3","6","1464","false"
"L16499","4","0","72","2","3","7","263","false"
"L16500","1","0","4","0","1","3","2597","false"
"L16501","1","0","22","0","1","3","2597","false"
"L16502","9","0","67","0","1","1","2597","false"
"L17157","7","0","57","0","1","1","2597","false"
"L17158","3","0","39","0","3","4","1464","true"
"L17159","112","0","424","8","4","22","1283","true"
"L17160","3","0","32","1","1","3","2597","false"
"L17161","1","0","24","0","2","6","2597","false"
"L17162","1","0","35","2","1","4","2597","false"
"L17163","19","0","120","1","3","8","1464","true"
"L17164","21","0","156","2","3","7","2597","true"
"L17165","5","0","46","0","2","7","2597","true"
"L17166","62","0","365","1","3","9","2597","true"
"L14603","7","0","91","0","3","4","592","false"
"L14930","22","0","137","0","2","2","592","false"
"L14931","22","0","132","0","2","3","2597","false"
"L14932","43","0","202","0","2","2","592","false"
"L14933","8","0","63","0","2","2","592","false"
"L14934","12","0","102","0","2","2","592","false"
"L14936","25","0","161","0","2","3","592","false"
"L14938","34","0","152","0","2","2","592","false"
"L14939","12","0","104","0","2","2","592","false"
"L14940","21","0","127","0","2","4","592","false"
"L16505","1","0","9","0","1","3","2597","false"
"L16506","3","0","14","0","1","3","2597","false"
"L16507","3","0","18","0","1","3","2597","false"
"L16508","1","0","4","0","1","3","2597","false"
"L16509","1","0","9","0","1","3","2597","false"
"L16510","1","0","9","0","1","3","2597","false"
"L16511","3","0","24","0","2","4","2597","false"
"L16512","4","0","17","0","1","3","2597","false"
"L16513","1","0","9","0","1","3","2597","false"
"L16514","2","0","12","0","2","4","1283","false"
"L16792","5","0","32","0","1","4","2597","true"
"L16793","3","0","26","0","1","4","2597","false"
"L16794","2","0","23","0","1","4","2597","false"
"L16795","2","0","23","0","1","4","2597","false"
"L16796","2","0","22","0","1","4","2597","false"
"L16797","2","0","22","0","1","4","2597","false"
"L16798","1","0","11","0","1","3","2597","false"
"L17492","1","0","11","0","1","3","2597","false"
"L17493","1","0","55","0","2","4","2597","false"
"L17494","1","0","61","0","3","5","1464","false"
"L17495","1","0","50","0","1","2","2597","false"
"L21687","1","0","28","0","1","1","1464","false"
"L21703","1","0","5","0","1","1","592","false"
"L21704","1","0","6","0","2","3","592","false"
"L21705","2","0","46","0","3","7","592","false"
"L21706","7","0","92","0","3","5","263","false"
"L21716","1","0","81","0","4","8","592","false"
"L21717","14","0","88","2","3","12","2597","false"
"L21789","1","0","10","0","1","1","2597","false"
"L21790","17","0","99","0","3","7","1283","false"
"L22400","1","0","4","0","1","1","2597","false"
"L22401","37","0","244","0","5","23","1283","false"
"L22402","8","0","51","0","1","1","263","false"
"L22403","1","0","12","0","1","1","2597","false"
"L23127","1","0","8","0","1","3","2597","false"
"L23955","1","0","5","0","1","1","2597","false"
"L23956","2","0","20","0","2","3","343","false"
"L24146","6","0","42","0","2","3","1283","false"
"L24147","1","0","16","1","2","2","1464","false"
"L24148","1","0","5","0","2","3","1283","false"
"L24149","1","0","18","0","1","2","2597","false"
"L24150","1","0","16","0","3","6","2597","true"
"L24151","1","0","14","0","2","3","1464","false"
"L24152","6","0","36","0","2","7","423","false"
"L24225","33","0","185","0","4","4","1283","false"
"L25693","1","0","32","0","1","6","2597","false"
"L25694","1","0","25","0","1","3","2597","false"
"L25695","1","0","17","0","1","2","2597","false"
"L25696","1","0","17","0","1","2","2597","false"
"L26088","3","0","20","0","1","1","2597","false"
"L26089","4","0","16","0","1","1","2597","false"
"L26090","1","0","20","0","1","1","2597","false"
"L26091","1","0","26","0","1","1","2597","false"
"L26092","1","0","9","0","1","1","2597","false"
"L26282","1","0","8","0","2","3","592","false"
"L26283","1","0","42","0","1","1","2597","false"
"L26284","3","0","26","0","2","3","592","false"
"L26285","7","0","33","0","3","4","592","false"
"L26286","2","0","12","0","3","4","592","false"
"L26287","8","0","32","0","3","5","592","false"
"L26288","1","0","17","0","3","6","592","false"
"L26474","2","0","44","0","4","6","1464","false"
"L26475","1","0","19","0","3","5","1283","false"
"L26476","1","0","19","0","3","4","1283","false"
"L26477","1","0","5","0","3","4","2597","false"
"L26478","1","0","5","0","2","2","592","false"
"L26479","43","0","340","1","8","29","423","true"
"L26832","4","0","36","0","1","1","2597","false"
"L26833","9","0","62","0","2","2","1283","false"
"L26834","11","0","31","0","1","1","2597","false"
"L26835","1","0","17","0","1","1","2597","false"
"L26936","1","0","18","0","5","6","1464","false"
"L26937","12","0","94","0","7","15","263","false"
"L26938","13","0","78","0","2","8","2597","false"
"L26939","29","0","143","0","4","15","2597","false"
"L26940","1","0","6","0","4","4","263","false"
"L27038","1","0","37","0","5","23","1283","false"
"L27039","1","0","32","0","7","26","423","false"
"L27040","1","0","13","0","3","9","2597","false"
"L27041","1","0","25","0","6","33","2597","false"
"L27042","1","0","15","0","3","6","343","false"
"L27043","1","0","36","0","6","27","2597","true"
"L27044","1","0","15","0","1","6","2597","false"
"L27045","1","0","10","0","1","1","2597","false"
"L27046","1","0","11","0","3","6","343","false"
"L27047","1","0","15","0","3","6","343","false"
"L27048","1","0","15","0","6","13","1464","false"
"L27049","1","0","12","0","4","6","1464","false"
"L27050","1","0","6","0","1","1","2597","false"
"L27051","1","0","12","0","3","5","343","false"
"L27052","1","0","4","0","3","4","343","false"
"L27053","1","0","4","0","1","2","2597","false"
"L27054","1","0","6","0","1","1","2597","false"
"L27055","1","0","11","0","4","7","1464","false"
"L27463","3","0","60","8","3","17","1464","false"
"L27665","9","0","32","0","3","5","592","false"
"L27666","1","0","10","0","1","2","2597","false"
"L27667","1","0","8","0","1","2","2597","false"
"L27824","9","0","51","0","3","4","1464","false"
"L27825","1","0","30","0","1","1","423","false"
"L27826","1","0","111","0","2","2","423","false"
"L27827","18","0","65","0","2","2","592","false"
"L27828","1","0","10","0","4","6","2597","true"
"L27829","5","0","30","0","1","1","1283","false"
"L28462","2","0","17","0","1","1","592","false"
"L28776","9","0","88","0","2","2","1283","false"
"L28777","9","0","64","0","2","2","1283","false"
"L28778","1","0","6","0","1","1","592","false"
"L28779","1","0","10","0","1","1","592","false"
"L28780","9","0","81","0","2","2","1283","false"
"L28781","9","0","117","0","2","2","1283","false"
"L28782","9","0","69","0","2","2","1283","false"
"L28783","6","0","79","0","1","1","592","true"
"L28784","1","0","4","0","1","1","592","false"
"L29239","4","0","19","0","2","2","1464","false"
"L29240","1","0","17","0","1","4","1283","false"
"L29241","8","0","54","0","1","6","1283","false"
"L29242","3","0","23","0","1","1","592","false"
"L29243","6","0","38","0","2","2","1464","false"
"L29244","1","0","12","0","3","3","1283","false"
"L29245","4","0","9","0","2","3","592","false"
"L29246","11","0","80","0","1","1","2597","false"
"L29247","9","0","59","0","2","2","1283","false"
"L29248","2","0","22","0","1","1","2597","false"
"L29249","1","0","17","0","2","5","2597","false"
"L29250","7","0","35","0","1","1","2597","false"
"L29251","21","0","265","0","4","4","2597","false"
"L29252","1","0","11","0","2","2","1464","false"
"L29253","2","0","17","0","3","5","2597","false"
"L29254","1","0","19","0","1","3","2597","false"
"L29255","1","0","13","0","1","1","2597","false"
"L29256","3","0","36","0","1","1","2597","false"
"L29257","17","0","129","0","2","3","2597","false"
"L29258","5","0","50","0","1","1","2597","false"
"L29259","5","0","38","0","1","4","2597","true"
"L29260","1","0","4","0","1","5","1283","false"
"L29261","2","0","17","0","2","2","1464","false"
"L29262","1","0","5","0","1","1","1283","false"
"L29263","7","0","66","0","1","1","2597","false"
"L29264","7","0","25","0","3","4","2597","false"
"L29265","9","0","57","0","2","2","1283","false"
"L30596","1","0","6","0","1","1","2597","false"
"L30597","1","0","8","0","1","1","2597","false"
"L31068","1","0","6","0","2","3","2597","false"
"L31069","1","0","15","0","1","2","592","false"
"L31070","1","0","9","0","5","6","2597","false"
"L31071","10","0","52","0","6","10","592","false"
"L31072","3","0","23","0","1","1","2597","false"
"L31073","1","0","9","0","4","6","2597","false"
"L31074","13","0","61","0","6","11","592","false"
"L31075","23","0","213","0","6","43","1283","true"
"L31076","15","0","82","0","6","27","1283","false"
"L31077","1","0","20","0","4","12","1283","true"
"L31078","6","0","98","0","5","20","1283","false"
"L31079","2","0","15","0","1","1","2597","false"
"L31080","1","0","10","0","4","7","2597","false"
"L31081","33","0","178","0","4","8","592","false"
"L31082","1","0","10","0","4","7","2597","false"
"L31083","1","0","10","0","5","8","1283","false"
"L31084","4","0","36","0","1","3","1283","false"
"L31085","9","0","42","0","5","7","423","false"
"L31086","15","0","109","2","7","17","263","false"
"L31087","1","0","6","0","1","1","263","false"
"L31088","10","0","41","0","2","3","592","false"
"L31089","1","0","10","0","4","9","2597","false"
"L31090","1","0","15","0","5","8","2597","false"
"L31091","1","0","21","0","2","3","1283","false"
"L31092","1","0","18","0","5","10","2597","false"
"L31093","1","0","31","0","3","7","1283","false"
"L21711","1","0","5","0","2","2","2597","false"
"L21793","8","0","56","0","1","1","2597","false"
"L21794","9","0","113","0","3","7","2597","false"
"L21795","1","0","16","0","1","1","2597","false"
"L21796","8","0","108","0","3","7","2597","false"
"L21797","1","0","4","0","1","1","2597","false"
"L21798","1","0","33","0","1","1","2597","false"
"L21799","1","0","13","0","1","1","2597","false"
"L21800","4","0","27","0","1","1","2597","false"
"L21801","1","0","6","0","1","1","2597","false"
"L21802","17","0","141","0","1","3","2597","false"
"L21803","1","0","26","0","1","1","2597","false"
"L21804","1","0","18","0","1","1","2597","false"
"L21805","30","0","193","0","1","1","2597","false"
"L22331","6","0","62","0","2","3","1283","false"
