@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L6367","1","0","5","0","4","10","219","false"
"L6406","1","0","18","0","1","1","592","false"
"L6407","5","0","28","0","5","12","219","false"
"L6408","1","0","34","0","6","25","1464","false"
"L6409","1","0","12","0","5","10","592","false"
"L6410","1","0","13","0","3","7","219","false"
"L6411","79","0","483","3","8","68","592","false"
"L6810","1","0","9","0","5","11","219","false"
"L6811","4","0","56","0","6","22","1464","false"
"L6850","1","0","3","0","5","16","1283","false"
"L6851","1","0","13","0","5","16","219","false"
"L6852","1","0","39","0","1","1","592","false"
"L6853","1","0","95","0","8","28","1283","false"
"L6932","1","0","13","0","6","16","219","false"
"L6933","16","0","136","2","7","28","1283","false"
"L7049","9","0","58","1","5","20","1283","false"
"L7378","5","0","65","0","6","29","1464","false"
"L7379","7","0","66","1","5","7","1283","false"
"L7475","1","0","26","0","5","9","423","false"
"L7514","10","0","95","0","6","18","219","false"
"L7515","12","0","117","0","7","31","219","false"
"L7516","5","0","63","0","5","19","219","false"
"L7790","1","0","22","0","2","3","423","false"
"L7791","32","0","229","2","9","57","423","false"
"L7792","1","0","12","0","5","12","423","false"
"L7793","1","0","11","0","4","5","219","false"
"L7794","4","0","42","0","3","3","1283","false"
"L7795","4","0","63","0","5","10","1283","true"
"L8009","17","0","170","0","5","22","1283","false"
"L2348","18","0","135","1","5","15","423","false"
"L2349","48","0","279","7","8","66","592","false"
"L2350","1","0","15","0","6","12","219","false"
"L2351","35","0","228","7","8","59","592","false"
"L2352","2","0","56","1","7","21","219","false"
"L2823","5","0","90","1","5","13","219","false"
"L2824","6","0","101","3","5","19","1283","false"
"L2825","8","0","118","4","6","20","1464","false"
"L2826","3","0","83","4","6","20","423","false"
"L3083","1","0","5","0","4","5","219","false"
"L3084","5","0","61","0","5","9","219","false"
"L3981","1","0","6","0","4","9","219","false"
"L3982","1","0","7","0","5","14","1464","false"
"L3983","3","0","28","0","5","14","1464","false"
"L3984","4","0","32","0","4","9","219","false"
"L5160","1","0","33","0","4","9","219","false"
"L5161","2","0","20","0","4","10","219","false"
"L5658","9","0","66","1","5","20","1283","false"
"L6376","1","0","37","0","4","9","219","false"
"L6377","3","0","23","0","4","10","219","false"
"L6770","9","0","59","1","5","22","1283","false"
"L7089","1","0","11","0","5","8","219","false"
"L3978","1","0","22","0","5","10","219","false"
"L5202","1","0","50","0","3","3","1464","false"
"L6936","1","0","53","2","2","4","423","false"
"L8144","1","0","12","0","3","3","219","false"
"L8145","16","0","77","2","7","22","1283","false"
"L8146","14","0","77","1","8","32","423","false"
"L8246","1","0","27","0","2","4","219","false"
"L8247","14","0","73","1","3","7","1283","false"
"L8248","43","0","207","1","4","13","2597","false"
"L8249","7","0","50","1","5","9","1283","false"
"L8250","149","0","678","1","5","20","592","false"
"L8251","1","0","11","0","2","2","219","false"
"L8252","6","0","25","1","3","7","1283","false"
"L8253","2","0","55","1","4","5","423","false"
"L8254","9","0","111","1","3","3","219","false"
"L8255","14","0","65","1","3","9","1283","false"
"L8256","3","0","53","0","3","6","219","false"
"L8257","1","0","61","0","2","2","219","false"
"L8258","59","0","278","2","5","25","2597","false"
"L8259","1","0","19","0","3","3","219","false"
"L8260","56","0","211","1","3","8","1283","false"
"L8261","6","0","91","0","4","9","1283","false"
"L8262","33","0","170","2","5","15","1283","false"
"L8263","1","0","37","0","2","4","219","false"
"L8264","25","0","138","2","3","11","2597","false"
"L8265","33","0","154","2","4","13","1283","false"
"L8266","1","0","7","0","2","2","219","false"
"L8267","14","0","81","1","3","7","1283","false"
"L8268","38","0","243","5","7","27","2597","false"
"L8269","41","0","194","2","4","11","1283","false"
"L8270","1","0","7","0","2","2","219","false"
"L8271","1","0","19","0","2","2","219","false"
"L8272","22","0","131","1","6","14","592","false"
"L8273","1","0","33","0","2","2","219","false"
"L8274","1","0","55","0","2","2","219","false"
"L8275","10","0","51","1","5","11","592","false"
"L8276","11","0","72","2","4","12","1283","false"
"L8277","1","0","4","0","2","5","219","false"
"L8278","1","0","7","0","3","5","423","false"
"L10568","1","0","60","0","4","6","219","false"
"L10569","4","0","54","1","5","15","592","false"
"L10570","8","0","47","0","5","12","219","false"
"L10571","10","0","57","0","6","10","1283","true"
"L10572","3","0","23","0","3","3","219","true"
"L10573","1","0","35","0","2","2","219","false"
"L10574","1","0","7","0","2","2","219","false"
"L9650","1","0","628","1","5","15","2597","false"
"L10534","1","0","11","0","2","2","219","false"
"L10535","1","0","24","0","2","2","219","false"
"L10536","1","0","11","0","2","2","219","false"
"L10537","1","0","19","0","2","2","219","false"
"L10745","1","0","53","1","8","21","1464","false"
"L10746","178","0","1224","5","10","136","1464","false"
"L10747","1","0","5","0","2","3","219","false"
"L10748","3","0","29","0","4","8","1464","false"
"L10749","1","0","53","1","3","5","219","false"
"L10750","23","0","164","0","7","83","219","false"
"L10751","1","0","4","0","4","6","219","false"
"L10752","1","0","6","0","4","6","219","false"
"L10753","3","0","34","1","4","8","219","false"
"L13140","12","0","367","7","7","42","1464","false"
"L13394","1","0","6","0","3","7","219","false"
"L13395","18","0","132","4","5","21","592","false"
"L15252","1","0","68","4","5","42","2597","false"
"L15253","91","0","657","20","8","96","2597","true"
"L15254","7","0","52","0","1","4","2597","false"
"L15255","1","0","8","0","1","3","2597","false"
"L15256","2","0","21","0","2","2","2597","false"
"L15257","1","0","4","0","1","2","2597","false"
"L15258","20","0","193","7","7","67","1283","false"
"L15259","1","0","24","0","3","7","1283","false"
"L15260","3","0","10","0","1","5","2597","false"
"L15261","1","0","5","0","1","1","2597","false"
"L15262","1","0","18","0","2","2","2597","false"
"L15263","1","0","14","0","2","3","423","false"
"L20578","20","0","131","0","4","9","219","false"
"L20579","1","0","8","0","3","5","343","false"
"L20580","5","0","19","0","2","2","2597","false"
"L20618","1","0","16","0","1","3","2597","false"
"L20619","8","0","97","6","5","14","423","false"
"L20620","9","0","42","0","1","3","2597","false"
"L20676","1","0","33","0","6","14","1464","false"
"L20677","1","0","11","0","2","2","56","false"
"L20678","49","0","375","8","7","46","1464","false"
"L20679","1","0","20","0","6","14","1464","false"
"L20680","1","0","9","0","3","3","1464","false"
"L20681","4","0","39","0","2","3","2597","false"
"L20682","10","0","206","1","5","9","1464","false"
"L20683","5","0","161","2","4","13","1464","false"
"L20684","1","0","7","1","2","3","1464","false"
"L20685","1","0","9","1","3","4","1464","false"
"L20686","1","0","10","2","3","6","1464","false"
"L20687","1","0","15","0","3","6","1464","false"
"L21679","7","0","36","0","1","4","2597","false"
"L21680","4","0","35","1","4","10","1283","true"
"L21681","19","0","92","0","1","2","423","true"
"L21682","5","0","52","0","3","8","1283","false"
"L21683","21","0","158","5","7","41","2597","false"
"L21684","1","0","12","0","1","1","1464","false"
"L21923","1","0","40","0","2","2","263","false"
"L21924","2","0","52","0","1","2","1283","false"
"L23081","6","0","50","0","3","5","2597","false"
"L23117","5","0","64","0","2","6","1464","false"
"L23118","3","0","45","0","3","8","1283","false"
"L23119","5","0","49","0","5","12","1283","false"
"L23120","2","0","48","0","4","12","1283","false"
"L23121","5","0","44","0","4","8","1283","false"
"L23122","11","0","94","2","3","15","1283","false"
"L23250","1","0","4","0","1","1","343","false"
"L23251","1","0","9","0","2","2","2597","false"
"L23252","15","0","83","0","4","8","1283","false"
"L23253","133","0","590","4","6","18","1464","false"
"L23254","41","0","175","0","2","10","2597","false"
"L23255","1","0","16","0","2","2","2597","false"
"L23256","4","0","36","0","2","6","2597","false"
"L24067","1","0","28","0","3","7","1464","false"
"L24068","1","0","15","0","3","5","1464","true"
"L24069","1","0","13","0","4","8","423","false"
"L24070","1","0","48","1","4","23","2597","false"
"L24071","166","0","888","12","10","161","2597","true"
"L24072","1","0","5","0","3","3","592","false"
"L24073","4","0","31","0","3","3","592","false"
"L24074","1","0","10","0","2","3","2597","false"
"L24075","8","0","128","0","1","2","1283","false"
"L13471","1","0","14","0","6","10","592","false"
"L13472","11","0","112","0","6","16","592","false"
"L13473","1","0","16","1","4","7","1464","false"
"L13474","18","0","152","1","5","13","1464","false"
"L13475","1","0","9","0","2","2","219","false"
"L13476","2","0","34","0","3","5","219","false"
"L13477","1","0","13","0","4","4","1283","false"
"L13478","8","0","66","0","4","7","1283","false"
"L13479","1","0","6","0","3","3","219","true"
"L13480","1","0","22","0","3","3","219","true"
"L13709","1","0","12","0","3","3","219","false"
"L13710","1","0","16","0","3","4","219","false"
"L13711","1","0","48","0","3","3","219","false"
"L13712","1","0","114","0","5","8","219","false"
"L13713","1","0","25","0","7","16","95","false"
"L13714","9","0","220","0","8","30","95","false"
"L13715","1","0","10","0","2","4","219","false"
"L13716","5","0","92","0","6","15","95","false"
"L13717","1","0","13","0","2","4","219","false"
"L13718","7","0","147","2","8","36","95","false"
"L13719","1","0","28","3","6","10","219","false"
"L13720","1","0","162","4","7","19","219","false"
"L13721","1","0","14","0","4","5","219","false"
"L13722","1","0","33","0","5","13","1283","false"
"L13723","1","0","8","0","1","1","1283","false"
"L13724","18","0","120","0","1","1","1283","false"
"L13725","5","0","278","1","8","39","592","false"
"L13726","1","0","15","0","3","3","219","false"
"L13727","7","0","72","1","3","7","1283","false"
"L14400","13","0","119","1","7","21","592","true"
"L14401","18","0","128","3","4","20","1283","true"
"L14494","1","0","5","0","1","2","2597","false"
"L14495","26","0","164","0","8","34","1464","false"
"L14496","1","0","63","0","1","1","2597","false"
"L14497","1","0","4","0","1","1","2597","false"
"L14498","1","0","9","0","2","7","423","false"
"L14660","1","0","38","2","1","5","1464","false"
"L14661","1","0","40","2","6","15","1283","true"
"L14662","38","0","353","3","7","30","1283","true"
"L14663","1","0","25","1","2","3","2597","false"
"L14664","12","0","50","2","5","18","56","false"
"L14665","1","0","31","1","2","6","1464","false"
"L14666","1","0","5","1","2","6","1464","false"
"L14667","12","0","92","2","2","8","1464","false"
"L15720","1","0","9","0","1","1","2597","false"
"L15721","1","0","10","0","1","1","2597","false"
"L15722","5","0","34","0","1","1","2597","false"
"L15723","1","0","7","0","1","1","2597","false"
"L16846","1","0","14","0","1","3","2597","false"
"L16861","4","0","31","0","3","8","1283","false"
"L16862","1","0","24","0","3","6","2597","false"
"L16863","3","0","90","0","4","10","423","false"
"L16864","1","0","4","0","1","1","2597","false"
"L16865","1","0","16","0","1","1","2597","false"
"L16866","1","0","9","0","1","2","2597","false"
"L16867","6","0","81","0","4","7","95","false"
"L17042","1","0","7","0","4","6","95","false"
"L17058","6","0","66","2","1","2","1464","false"
"L17059","1","0","4","0","1","1","2597","false"
"L17060","1","0","15","0","1","1","2597","false"
"L17061","1","0","34","0","5","16","2597","false"
"L17062","4","0","30","2","4","8","95","false"
"L17063","1","0","20","0","4","10","95","false"
"L17064","1","0","69","2","3","7","423","false"
"L17065","1","0","54","0","1","1","2597","false"
"L17066","4","0","50","1","2","3","1464","false"
"L17067","112","0","633","12","9","81","95","false"
"L17068","1","0","43","0","1","1","2597","false"
"L17069","1","0","13","0","1","1","2597","false"
"L17070","9","0","57","1","1","5","1283","false"
"L20500","1","0","6","0","2","3","423","false"
"L20501","9","0","61","1","3","11","1283","false"
"L20502","1","0","4","0","1","3","2597","false"
"L21227","75","0","868","14","10","124","2597","true"
"L21228","9","0","128","0","6","25","592","false"
"L21927","1","0","28","0","4","8","1464","false"
"L21928","18","0","287","1","4","33","423","false"
"L21929","3","0","118","0","4","12","1283","false"
"L21930","15","0","143","1","4","17","2597","false"
"L21931","1","0","25","0","1","2","1283","false"
"L21932","1","0","19","0","3","3","1464","false"
"L21933","1","0","40","0","1","2","1283","false"
"L22359","1","0","17","0","2","3","423","false"
"L22360","3","0","25","1","4","9","423","false"
"L22361","1","0","13","0","3","5","1464","false"
"L22362","1","0","8","0","2","2","592","false"
"L22363","1","0","70","2","4","7","423","false"
"L22364","72","0","445","4","7","53","1464","false"
"L22365","3","0","104","1","4","15","1464","false"
"L22366","12","0","56","5","4","18","95","false"
"L22367","20","0","343","1","5","41","1464","false"
"L22368","12","0","112","1","5","10","56","false"
"L22369","9","0","91","0","3","7","2597","false"
"L23457","3","0","48","0","3","6","1283","false"
"L23458","3","0","47","0","4","8","1283","false"
"L23459","4","0","55","0","3","5","1283","false"
"L23460","1","0","72","0","1","1","343","false"
"L23461","1","0","33","0","1","1","343","false"
"L23462","1","0","20","0","3","5","1283","false"
"L23463","1","0","26","0","1","1","343","false"
"L23464","1","0","19","0","1","1","343","false"
"L23626","6","0","38","0","1","1","1283","false"
"L23627","1","0","5","0","1","1","1283","false"
"L23628","2","0","24","0","3","3","2597","false"
"L23629","1","0","23","0","2","8","1283","false"
"L23698","1","0","28","0","1","1","343","false"
"L23699","46","0","170","0","2","2","2597","false"
"L23884","27","0","189","1","6","20","95","false"
"L23885","1","0","12","0","1","2","592","false"
"L23886","1","0","17","0","3","5","592","false"
"L23887","1","0","8","0","1","2","592","false"
"L23888","1","0","9","0","1","1","592","false"
"L23889","1","0","7","0","2","4","2597","false"
"L23890","4","0","30","0","1","1","2597","false"
"L24018","1","0","25","0","1","1","343","false"
"L24019","92","0","300","2","5","17","2","false"
"L11485","47","0","228","5","4","11","2597","false"
"L11486","140","0","565","5","4","15","2597","false"
"L11487","9","0","78","1","3","6","1464","false"
"L11488","207","0","742","5","5","33","592","false"
"L11489","119","0","480","7","8","22","1464","false"
"L11490","96","0","466","4","5","13","95","false"
"L11491","1","0","24","0","4","7","219","false"
"L11492","1","0","41","0","4","6","219","false"
"L11493","167","0","640","6","4","17","2597","false"
"L11494","27","0","155","0","2","7","2597","false"
"L11495","3","0","60","0","4","6","219","false"
"L14992","1","0","18","0","5","8","592","false"
"L14993","33","0","198","1","5","9","592","false"
"L14994","3","0","33","1","3","6","2597","false"
"L14995","1","0","6","0","1","4","2597","false"
"L15222","9","0","63","1","3","8","1283","false"
"L15771","14","0","113","0","2","3","2597","false"
"L15772","1","0","17","0","1","1","2597","false"
"L15773","1","0","25","0","1","1","2597","false"
"L17118","28","0","335","0","2","5","31","false"
"L17385","58","0","537","4","5","41","1464","false"
"L17386","192","0","1114","18","11","160","2597","true"
"L17387","1","0","8","0","2","3","1464","false"
"L17388","1","0","4","0","1","3","2597","false"
"L17389","46","0","271","6","7","37","1283","true"
"L17390","1","0","14","0","1","1","2597","false"
"L17391","1","0","12","0","3","7","2597","false"
"L17392","79","0","528","5","7","65","2597","false"
"L17393","1","0","23","0","5","13","2597","false"
"L17394","1","0","48","1","7","34","2597","false"
"L20190","30","0","100","5","3","11","1283","false"
"L20191","3","0","40","2","3","6","1283","false"
"L20192","1","0","16","4","3","12","1464","false"
"L20193","31","0","159","17","5","45","1464","true"
"L20194","3","0","34","0","3","6","423","false"
"L20195","1","0","3","1","2","4","423","false"
"L20196","1","0","16","0","1","1","1464","false"
"L20197","2","0","41","0","2","9","95","false"
"L20198","1","0","22","1","3","8","423","false"
"L20199","1","0","9","0","2","2","2597","false"
"L20200","1","0","9","0","2","6","95","false"
"L20201","1","0","17","0","1","3","1464","false"
"L20202","3","0","49","0","1","5","1464","false"
"L20203","7","0","62","0","2","6","423","false"
"L20204","3","0","27","0","2","5","2597","false"
"L20205","10","0","57","1","4","10","423","false"
"L20206","1","0","33","0","1","1","1464","false"
"L12980","1","0","108","0","2","4","219","false"
"L12981","1","0","46","0","2","4","219","false"
"L12982","1","0","32","0","2","4","219","false"
"L12983","1","0","31","0","4","5","219","false"
"L12984","1","0","26","0","2","4","219","false"
"L12985","1","0","31","0","2","4","219","false"
"L17946","1","0","14","1","3","5","2597","false"
"L17947","1","0","10","0","1","4","2597","false"
"L17948","1","0","12","0","4","9","95","false"
"L17949","47","0","225","11","6","43","1464","true"
"L17950","1","0","38","0","1","3","2597","false"
"L17951","18","0","134","5","4","12","1464","false"
"L17952","6","0","117","2","4","9","423","false"
"L17953","4","0","67","2","3","8","1283","false"
"L17954","1","0","4","0","1","3","2597","false"
"L17955","1","0","22","0","1","3","2597","false"
"L17956","9","0","67","1","2","6","1283","false"
"L18514","1","0","25","0","1","1","2597","false"
"L18515","1","0","20","0","1","1","2597","false"
"L18516","1","0","9","0","1","1","2597","false"
"L18517","15","0","131","0","1","1","2597","false"
"L18769","7","0","57","0","1","1","2597","false"
"L18770","3","0","39","2","3","13","1283","false"
"L18771","140","0","629","13","6","46","2597","false"
"L18772","4","0","41","1","1","4","2597","false"
"L18773","1","0","24","2","4","15","423","false"
"L18774","9","0","63","2","3","9","423","false"
"L18775","16","0","92","1","5","5","56","true"
"L18776","37","0","231","3","4","21","2597","false"
"L18777","42","0","281","4","6","29","2597","true"
"L18778","5","0","46","1","3","9","1464","false"
"L18779","96","0","536","4","3","36","2597","false"
"L15778","1","0","15","0","1","1","2597","false"
"L15779","7","0","91","0","3","4","592","false"
"L16106","22","0","137","0","2","2","592","false"
"L16107","22","0","132","0","2","3","2597","false"
"L16108","43","0","202","0","2","2","592","false"
"L16109","8","0","63","0","2","2","592","false"
"L16110","12","0","102","0","2","2","592","false"
"L16112","25","0","161","0","2","3","592","false"
"L16114","34","0","152","0","2","2","592","false"
"L16115","12","0","104","0","2","2","592","false"
"L16116","21","0","127","0","2","4","592","false"
"L15879","3","0","12","0","1","1","2597","false"
"L15881","3","0","12","0","1","1","2597","false"
"L17959","1","0","9","0","1","3","2597","false"
"L17960","3","0","14","0","1","3","2597","false"
"L17961","3","0","18","0","1","3","2597","false"
"L17962","1","0","4","0","1","3","2597","false"
"L17963","1","0","9","0","1","3","2597","false"
"L17964","1","0","9","0","1","3","2597","false"
"L17965","3","0","24","0","2","4","2597","false"
"L17966","4","0","17","0","1","3","2597","false"
"L17967","1","0","9","0","1","3","2597","false"
"L17968","2","0","13","0","3","7","1283","false"
"L18287","5","0","34","1","2","6","1464","false"
"L18288","3","0","26","0","1","4","2597","false"
"L18289","2","0","23","0","1","5","2597","false"
"L18290","2","0","23","0","2","7","2597","false"
"L18291","2","0","22","0","1","1","1283","false"
"L18292","2","0","22","0","1","4","2597","false"
"L18293","2","0","22","0","1","5","2597","false"
"L18294","8","0","47","0","2","3","2597","false"
"L18295","1","0","11","0","1","3","2597","false"
"L18994","1","0","12","0","1","1","2597","false"
"L18995","1","0","9","0","1","1","2597","false"
"L18996","1","0","11","0","1","3","2597","false"
"L18997","1","0","9","0","1","1","2597","false"
"L18998","1","0","12","0","1","2","2597","false"
"L18999","1","0","9","0","1","1","2597","false"
"L19305","1","0","11","0","1","3","2597","false"
"L19306","1","0","62","1","2","6","1464","false"
"L19307","1","0","61","0","3","5","1464","false"
"L19308","1","0","50","0","1","2","2597","false"
"L18790","1","0","36","0","2","3","1283","false"
"L24538","1","0","5","0","1","1","592","false"
"L24539","1","0","6","0","2","3","592","false"
"L24540","2","0","46","0","3","7","592","true"
"L24541","7","0","92","0","3","5","263","false"
"L77353","8","0","73","0","3","12","423","false"
"L24551","16","0","102","2","5","12","1283","false"
"L24552","14","0","87","2","4","13","1283","false"
"L24629","22","0","104","0","3","8","2597","false"
"L24630","2","0","36","0","1","2","2597","false"
"L24631","1","0","12","0","3","5","1464","false"
"L24632","1","0","10","0","1","1","2597","false"
"L24633","17","0","99","0","3","7","1283","false"
"L24634","1","0","13","0","2","3","1283","false"
"L24635","1","0","9","0","2","3","1283","false"
"L24636","1","0","4","0","3","6","1283","false"
"L24637","1","0","8","0","1","2","2597","false"
"L24638","16","0","187","0","4","7","1283","false"
"L24639","1","0","5","0","2","3","1283","false"
"L25542","1","0","4","0","1","1","2597","false"
"L25543","38","0","249","2","7","32","1464","false"
"L25544","8","0","51","0","1","1","263","false"
"L25545","1","0","12","0","1","1","2597","false"
"L26300","1","0","17","0","1","2","1283","false"
"L26301","1","0","6","0","1","2","1283","false"
"L26302","5","0","76","0","1","2","1283","false"
"L26303","1","0","10","0","1","2","1283","false"
"L26304","1","0","12","0","1","2","1283","false"
"L26305","5","0","66","0","1","3","1283","false"
"L26759","1","0","10","0","2","3","1283","false"
"L26760","5","0","65","0","2","2","1283","false"
"L26823","1","0","9","0","2","5","1283","false"
"L27647","1","0","5","0","1","1","2597","false"
"L27648","2","0","22","0","3","7","1283","false"
"L27820","6","0","42","0","2","3","1283","false"
"L27821","12","0","72","0","1","3","2597","false"
"L27822","1","0","16","1","2","2","1464","false"
"L27823","1","0","5","0","2","3","1283","false"
"L27824","1","0","18","0","1","2","2597","false"
"L27825","4","0","26","2","5","12","95","false"
"L27826","1","0","14","0","2","3","1464","false"
"L27827","6","0","48","0","2","7","423","false"
"L28010","33","0","185","0","4","4","1283","false"
"L29841","1","0","19","1","3","4","56","false"
"L29842","1","0","5","1","1","4","1464","false"
"L29843","16","0","98","3","5","16","1464","false"
"L29844","1","0","23","1","3","6","423","false"
"L29845","1","0","8","1","3","5","1464","false"
"L29846","1","0","8","0","2","3","95","false"
"L29847","1","0","14","0","2","5","1464","false"
"L29991","1","0","17","0","3","4","1464","false"
"L30456","1","0","32","0","1","7","2597","false"
"L30457","1","0","26","0","1","4","2597","false"
"L30458","1","0","17","0","1","2","2597","false"
"L30459","1","0","17","0","1","2","2597","false"
"L31044","3","0","20","0","1","1","2597","false"
"L31045","4","0","16","0","1","1","2597","false"
"L31046","1","0","20","0","1","1","2597","false"
"L31047","1","0","26","0","1","1","2597","false"
"L31048","1","0","9","0","1","1","2597","false"
"L31247","1","0","17","0","3","3","1283","false"
"L31248","1","0","49","0","3","3","1283","false"
"L31249","1","0","8","0","2","4","2597","false"
"L31250","1","0","5","0","4","6","1464","false"
"L31251","3","0","26","0","2","3","592","false"
"L31252","21","0","126","0","2","3","95","false"
"L31253","5","0","93","0","3","3","1283","false"
