"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous fixes","Number of committers","Number of previous modifications","Number of developer commits","Number of bugs"
"L3550","OfferDisplay.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/view/promotion/OfferDisplay.java","L3549","1","0","92","0","1","1","592","0"
"L3551","OfferView.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/view/promotion/OfferView.java","L3549","3","0","798","0","1","1","592","0"
"L3552","SectionView.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/view/promotion/SectionView.java","L3549","1","0","27","0","1","1","592","0"
"L3827","AdminUserCustomPersistenceHandler.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/server/service/handler/AdminUserCustomPersistenceHandler.java","L3826","6","0","72","0","2","3","2597","0"
"L3828","CategoryCustomPersistenceHandler.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/server/service/handler/CategoryCustomPersistenceHandler.java","L3826","13","0","136","0","1","1","592","0"
"L3829","ChildCategoriesCustomPersistenceHandler.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/server/service/handler/ChildCategoriesCustomPersistenceHandler.java","L3826","6","0","46","0","2","3","592","0"
"L3830","CustomerCustomPersistenceHandler.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/server/service/handler/CustomerCustomPersistenceHandler.java","L3826","3","0","40","0","1","1","592","0"
"L3831","CustomerPasswordCustomPersistenceHandler.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/server/service/handler/CustomerPasswordCustomPersistenceHandler.java","L3826","4","0","35","0","2","2","2597","0"
"L3832","OfferCustomPersistenceHandler.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/server/service/handler/OfferCustomPersistenceHandler.java","L3826","43","0","301","0","2","10","2597","0"
"L3833","OfferItemCriteriaCustomPersistenceHandler.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/server/service/handler/OfferItemCriteriaCustomPersistenceHandler.java","L3826","6","0","57","0","1","3","2597","0"
"L3834","ProductCustomPersistenceHandler.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/server/service/handler/ProductCustomPersistenceHandler.java","L3826","9","0","64","0","1","1","592","0"
"L240","AllProductsDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/category/AllProductsDataSourceFactory.java","L239","3","0","41","0","1","1","592","0"
"L241","CategoryListDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/category/CategoryListDataSourceFactory.java","L239","1","0","36","0","2","3","592","0"
"L242","CategorySearchDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/category/CategorySearchDataSourceFactory.java","L239","3","0","41","0","1","1","592","0"
"L243","CategoryTreeDataSource.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/category/CategoryTreeDataSource.java","L239","8","0","75","0","2","5","592","0"
"L244","CategoryTreeDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/category/CategoryTreeDataSourceFactory.java","L239","3","0","40","0","1","1","592","0"
"L245","FeaturedProductListDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/category/FeaturedProductListDataSourceFactory.java","L239","3","0","43","0","1","1","592","0"
"L246","MediaMapDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/category/MediaMapDataSourceFactory.java","L239","3","0","45","0","1","1","592","0"
"L247","OrphanedCategoryListDataSource.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/category/OrphanedCategoryListDataSource.java","L239","1","0","39","0","1","1","592","0"
"L248","OrphanedCategoryListDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/category/OrphanedCategoryListDataSourceFactory.java","L239","3","0","35","0","1","1","592","0"
"L754","CrossSaleProductListDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/product/CrossSaleProductListDataSourceFactory.java","L753","3","0","43","0","1","1","592","0"
"L755","OneToOneProductSkuDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/product/OneToOneProductSkuDataSourceFactory.java","L753","3","0","34","0","1","1","592","0"
"L756","ParentCategoryListDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/product/ParentCategoryListDataSourceFactory.java","L753","3","0","44","0","1","1","592","0"
"L757","ProductAttributeDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/product/ProductAttributeDataSourceFactory.java","L753","3","0","35","0","1","1","592","0"
"L758","ProductListDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/product/ProductListDataSourceFactory.java","L753","1","0","25","0","1","1","592","0"
"L759","ProductMediaMapDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/product/ProductMediaMapDataSourceFactory.java","L753","3","0","44","0","1","1","592","0"
"L760","UpSaleProductListDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/product/UpSaleProductListDataSourceFactory.java","L753","3","0","43","0","1","1","592","0"
"L1192","OrderItemEntityModule.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/order/module/OrderItemEntityModule.java","L1191","2","0","24","0","1","1","592","0"
"L1369","OfferItemCriteriaListModule.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/promotion/module/OfferItemCriteriaListModule.java","L1368","5","0","63","0","1","1","592","0"
"L1625","AllChildCategoriesPresenter.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/presenter/catalog/category/AllChildCategoriesPresenter.java","L1624","7","0","99","0","1","1","592","0"
"L1626","CategoryPresenter.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/presenter/catalog/category/CategoryPresenter.java","L1624","19","0","325","0","3","4","1464","0"
"L2053","OneToOneProductSkuPresenter.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/presenter/catalog/product/OneToOneProductSkuPresenter.java","L2052","2","0","200","0","1","1","592","0"
"L3309","CategoryDisplay.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/view/catalog/category/CategoryDisplay.java","L3308","1","0","19","0","1","1","592","0"
"L3310","CategoryView.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/view/catalog/category/CategoryView.java","L3308","1","0","153","0","1","1","592","0"
"L3384","OneToOneProductSkuDisplay.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/view/catalog/product/OneToOneProductSkuDisplay.java","L3383","1","0","10","0","1","1","592","0"
"L3385","OneToOneProductSkuView.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/view/catalog/product/OneToOneProductSkuView.java","L3383","1","0","118","0","1","1","592","0"
"L620","CategoryTreeEntityModule.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/category/module/CategoryTreeEntityModule.java","L619","7","0","67","0","2","3","592","0"
"L621","CategoryTreeJoinStructureModule.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/category/module/CategoryTreeJoinStructureModule.java","L619","1","0","15","0","1","1","592","0"
"L786","ProductSkuBasicEntityModule.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/product/module/ProductSkuBasicEntityModule.java","L785","8","0","130","0","2","3","592","0"
"L7220","AbstractContentService.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/common/AbstractContentService.java","L7219","8","0","66","0","1","2","592","0"
"L9973","BroadleafCmsSimpleUrlHandlerMapping.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/web/BroadleafCmsSimpleUrlHandlerMapping.java","L9972","2","0","18","0","2","2","2597","0"
"L9974","BroadleafProcessURLFilter.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/web/BroadleafProcessURLFilter.java","L9972","66","0","386","0","2","5","592","0"
"L9975","BroadleafRequestContext.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/web/BroadleafRequestContext.java","L9972","4","0","60","0","2","4","592","0"
"L9976","NullURLProcessor.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/web/NullURLProcessor.java","L9972","1","0","14","0","2","3","2597","0"
"L9977","PageURLProcessor.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/web/PageURLProcessor.java","L9972","4","0","45","0","2","6","592","0"
"L9978","PreviewTemplateController.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/web/PreviewTemplateController.java","L9972","1","0","16","0","1","1","592","0"
"L9979","ProcessURLAction.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/web/ProcessURLAction.java","L9972","1","0","9","0","2","3","2597","0"
"L9980","URLProcessor.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/web/URLProcessor.java","L9972","1","0","7","0","2","3","2597","0"
"L4366","ContentManagementMessages.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/ContentManagementMessages.java","L4365","1","0","50","0","1","1","592","0"
"L4367","ContentManagementModule.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/ContentManagementModule.java","L4365","1","0","76","0","1","1","592","0"
"L7276","FieldDefinition.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/field/domain/FieldDefinition.java","L7275","1","0","35","0","2","2","2597","0"
"L7277","FieldDefinitionImpl.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/field/domain/FieldDefinitionImpl.java","L7275","3","0","177","0","2","2","2597","0"
"L7278","FieldEnumeration.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/field/domain/FieldEnumeration.java","L7275","1","0","11","0","1","1","592","0"
"L7279","FieldEnumerationImpl.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/field/domain/FieldEnumerationImpl.java","L7275","1","0","51","0","1","1","592","0"
"L7280","FieldEnumerationItem.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/field/domain/FieldEnumerationItem.java","L7275","1","0","14","0","1","1","592","0"
"L7281","FieldEnumerationItemImpl.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/field/domain/FieldEnumerationItemImpl.java","L7275","1","0","65","0","1","1","592","0"
"L7282","FieldGroup.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/field/domain/FieldGroup.java","L7275","1","0","13","0","1","1","592","0"
"L7283","FieldGroupImpl.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/field/domain/FieldGroupImpl.java","L7275","1","0","72","0","1","1","592","0"
"L7511","FieldType.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/field/type/FieldType.java","L7510","9","0","63","0","1","1","592","0"
"L7562","StaticAssetDao.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/file/dao/StaticAssetDao.java","L7561","1","0","9","0","1","2","592","0"
"L7563","StaticAssetDaoImpl.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/file/dao/StaticAssetDaoImpl.java","L7561","5","0","59","0","1","3","592","0"
"L7564","StaticAssetStorageDao.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/file/dao/StaticAssetStorageDao.java","L7561","1","0","13","0","1","1","592","0"
"L7565","StaticAssetStorageDaoImpl.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/file/dao/StaticAssetStorageDaoImpl.java","L7561","3","0","56","0","1","2","592","0"
"L7652","ImageStaticAsset.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/file/domain/ImageStaticAsset.java","L7651","1","0","7","0","1","1","592","0"
"L7653","ImageStaticAssetImpl.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/file/domain/ImageStaticAssetImpl.java","L7651","2","0","56","0","2","2","2597","0"
"L7654","StaticAsset.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/file/domain/StaticAsset.java","L7651","1","0","39","0","1","2","592","0"
"L7655","StaticAssetDescription.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/file/domain/StaticAssetDescription.java","L7651","1","0","14","0","1","1","592","0"
"L7656","StaticAssetDescriptionImpl.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/file/domain/StaticAssetDescriptionImpl.java","L7651","1","0","76","0","2","2","2597","0"
"L7657","StaticAssetImpl.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/file/domain/StaticAssetImpl.java","L7651","3","0","229","0","2","10","592","0"
"L7658","StaticAssetStorage.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/file/domain/StaticAssetStorage.java","L7651","1","0","10","0","1","1","592","0"
"L7659","StaticAssetStorageImpl.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/file/domain/StaticAssetStorageImpl.java","L7651","1","0","54","0","1","1","592","0"
"L7891","StaticAssetService.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/file/service/StaticAssetService.java","L7890","1","0","23","0","2","8","592","0"
"L7892","StaticAssetServiceImpl.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/file/service/StaticAssetServiceImpl.java","L7890","62","0","294","0","2","10","592","0"
"L7893","StaticAssetStorageService.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/file/service/StaticAssetStorageService.java","L7890","1","0","16","0","1","2","592","0"
"L7894","StaticAssetStorageServiceImpl.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/file/service/StaticAssetStorageServiceImpl.java","L7890","38","0","295","0","1","2","592","0"
"L8380","PageDao.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/page/dao/PageDao.java","L8379","1","0","17","0","1","2","592","0"
"L8381","PageDaoImpl.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/page/dao/PageDaoImpl.java","L8379","7","0","93","0","2","4","592","0"
"L8443","Page.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/page/domain/Page.java","L8442","1","0","32","0","2","4","592","0"
"L8444","PageField.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/page/domain/PageField.java","L8442","1","0","16","0","2","5","2597","0"
"L8445","PageFieldImpl.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/page/domain/PageFieldImpl.java","L8442","5","0","107","0","2","8","592","0"
"L8446","PageImpl.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/page/domain/PageImpl.java","L8442","5","0","220","0","2","10","592","0"
"L8447","PageTemplate.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/page/domain/PageTemplate.java","L8442","1","0","19","0","1","1","592","0"
"L8448","PageTemplateImpl.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/page/domain/PageTemplateImpl.java","L8442","1","0","109","0","2","2","2597","0"
"L8646","PageDTO.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/page/dto/PageDTO.java","L8645","1","0","56","0","2","3","592","0"
"L8688","ArchivedPagePublisher.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/page/message/ArchivedPagePublisher.java","L8687","1","0","5","0","2","2","2597","0"
"L8731","PageService.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/page/service/PageService.java","L8730","1","0","25","0","2","4","592","0"
"L8732","PageServiceImpl.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/page/service/PageServiceImpl.java","L8730","57","0","340","0","2","7","592","0"
"L8927","StructuredContentDao.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/structure/dao/StructuredContentDao.java","L8926","1","0","20","0","1","2","592","0"
"L8928","StructuredContentDaoImpl.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/structure/dao/StructuredContentDaoImpl.java","L8926","10","0","115","0","1","3","592","0"
"L9015","CriteriaStructuredContentXref.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/structure/domain/CriteriaStructuredContentXref.java","L9014","12","0","73","0","2","2","592","0"
