"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous fixes","Number of committers","Number of previous modifications","Number of developer commits","Number of bugs"
"L1171","OfferCodeListDataSourceFactory.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/datasource/order/OfferCodeListDataSourceFactory.java","L1166","3","0","37","0","1","5","2597","0"
"L1172","OrderAdjustmentListDataSourceFactory.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/datasource/order/OrderAdjustmentListDataSourceFactory.java","L1166","3","0","45","0","1","4","2597","0"
"L1173","OrderItemAdjustmentListDataSourceFactory.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/datasource/order/OrderItemAdjustmentListDataSourceFactory.java","L1166","3","0","45","0","1","4","2597","0"
"L1174","OrderItemFeesDataSourceFactory.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/datasource/order/OrderItemFeesDataSourceFactory.java","L1166","3","0","42","0","1","1","2597","0"
"L1175","OrderItemListDataSourceFactory.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/datasource/order/OrderItemListDataSourceFactory.java","L1166","3","0","53","0","1","3","2597","0"
"L1176","OrderListDataSourceFactory.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/datasource/order/OrderListDataSourceFactory.java","L1166","3","0","33","0","1","4","2597","0"
"L1177","PaymentAdditionalAttributesDataSourceFactory.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/datasource/order/PaymentAdditionalAttributesDataSourceFactory.java","L1166","3","0","43","0","1","4","2597","0"
"L1178","PaymentInfoListDataSourceFactory.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/datasource/order/PaymentInfoListDataSourceFactory.java","L1166","3","0","36","0","1","4","2597","0"
"L1179","StateListDataSourceFactory.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/datasource/order/StateListDataSourceFactory.java","L1166","3","0","35","0","1","4","2597","0"
"L1380","CustomerListDataSourceFactory.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/datasource/promotion/CustomerListDataSourceFactory.java","L1379","3","0","33","0","1","2","2597","0"
"L1381","FulfillmentGroupListDataSourceFactory.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/datasource/promotion/FulfillmentGroupListDataSourceFactory.java","L1379","3","0","34","0","1","2","2597","0"
"L1382","OfferItemCriteriaListDataSourceFactory.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/datasource/promotion/OfferItemCriteriaListDataSourceFactory.java","L1379","3","0","36","0","1","3","2597","0"
"L1383","OfferListDataSource.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/datasource/promotion/OfferListDataSource.java","L1379","1","0","34","0","1","1","2597","0"
"L1384","OfferListDataSourceFactory.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/datasource/promotion/OfferListDataSourceFactory.java","L1379","3","0","36","0","1","2","2597","0"
"L1385","OrderItemListDataSourceFactory.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/datasource/promotion/OrderItemListDataSourceFactory.java","L1379","3","0","53","0","1","2","2597","0"
"L1386","OrderListDataSourceFactory.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/datasource/promotion/OrderListDataSourceFactory.java","L1379","3","0","50","0","1","2","2597","0"
"L1561","AdminPermissionListDataSourceFactory.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/datasource/user/AdminPermissionListDataSourceFactory.java","L1560","3","0","36","0","1","4","2597","0"
"L1562","AdminRoleListDataSourceFactory.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/datasource/user/AdminRoleListDataSourceFactory.java","L1560","3","0","36","0","1","6","2597","0"
"L1563","AdminUserListDataSourceFactory.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/datasource/user/AdminUserListDataSourceFactory.java","L1560","3","0","32","0","1","5","2597","0"
"L2180","CustomerPresenter.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/presenter/customer/CustomerPresenter.java","L2179","2","0","83","0","1","5","2597","0"
"L2233","OrderItemPresenter.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/presenter/order/OrderItemPresenter.java","L2232","7","0","121","0","1","4","2597","0"
"L2234","OrderPresenter.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/presenter/order/OrderPresenter.java","L2232","7","0","253","0","1","7","2597","0"
"L2517","OfferPresenter.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/presenter/promotion/OfferPresenter.java","L2516","20","0","506","0","1","3","2597","0"
"L2518","OfferPresenterExtractor.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/presenter/promotion/OfferPresenterExtractor.java","L2516","40","0","232","0","1","4","2597","0"
"L2519","OfferPresenterInitializer.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/presenter/promotion/OfferPresenterInitializer.java","L2516","69","0","409","0","1","3","2597","0"
"L3512","UserManagementPresenter.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/presenter/user/UserManagementPresenter.java","L3511","1","0","77","0","1","5","2597","0"
"L3513","UserRolePresenter.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/presenter/user/UserRolePresenter.java","L3511","8","0","123","0","1","3","2597","0"
"L3776","CustomerDisplay.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/view/customer/CustomerDisplay.java","L3775","1","0","10","0","1","2","2597","0"
"L3777","CustomerView.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/view/customer/CustomerView.java","L3775","1","0","59","0","1","3","2597","0"
"L3778","PasswordUpdateDialog.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/view/customer/PasswordUpdateDialog.java","L3775","2","0","123","0","1","3","2597","0"
"L3847","OrderDisplay.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/view/order/OrderDisplay.java","L3846","1","0","20","0","1","3","2597","0"
"L3848","OrderItemDisplay.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/view/order/OrderItemDisplay.java","L3846","1","0","10","0","1","2","2597","0"
"L3849","OrderItemView.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/view/order/OrderItemView.java","L3846","3","0","153","0","1","3","2597","0"
"L3850","OrderView.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/view/order/OrderView.java","L3846","1","0","119","0","1","4","2597","0"
"L3961","ItemBuilderDisplay.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/view/promotion/ItemBuilderDisplay.java","L3960","1","0","25","0","1","1","2597","0"
"L3962","ItemBuilderView.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/view/promotion/ItemBuilderView.java","L3960","9","0","166","0","1","2","2597","0"
"L3963","OfferDisplay.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/view/promotion/OfferDisplay.java","L3960","1","0","87","0","1","2","2597","0"
"L3964","OfferView.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/view/promotion/OfferView.java","L3960","3","0","768","0","1","3","2597","0"
"L3965","SectionView.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/view/promotion/SectionView.java","L3960","1","0","27","0","1","1","2597","0"
"L4319","UserManagementDisplay.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/view/user/UserManagementDisplay.java","L4318","1","0","9","0","1","3","2597","0"
"L4320","UserManagementView.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/view/user/UserManagementView.java","L4318","1","0","60","0","1","3","2597","0"
"L4321","UserRoleDisplay.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/view/user/UserRoleDisplay.java","L4318","1","0","11","0","1","2","2597","0"
"L4322","UserRoleView.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/view/user/UserRoleView.java","L4318","3","0","150","0","1","4","2597","0"
"L4383","AdminUserCustomPersistenceHandler.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/server/service/handler/AdminUserCustomPersistenceHandler.java","L4382","3","0","78","0","1","4","2597","0"
"L4384","CategoryCustomPersistenceHandler.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/server/service/handler/CategoryCustomPersistenceHandler.java","L4382","9","0","139","0","1","4","2597","0"
"L4385","CustomerPasswordCustomPersistenceHandler.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/server/service/handler/CustomerPasswordCustomPersistenceHandler.java","L4382","3","0","57","0","1","4","2597","0"
"L4386","OfferCustomPersistenceHandler.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/server/service/handler/OfferCustomPersistenceHandler.java","L4382","32","0","256","0","1","5","2597","0"
"L4387","OneToOneProductSkuCustomPersistenceHandler.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/server/service/handler/OneToOneProductSkuCustomPersistenceHandler.java","L4382","26","0","221","0","1","4","2597","0"
"L329","AllProductsDataSourceFactory.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/datasource/catalog/category/AllProductsDataSourceFactory.java","L328","3","0","41","0","1","5","2597","0"
"L330","CategoryListDataSourceFactory.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/datasource/catalog/category/CategoryListDataSourceFactory.java","L328","3","0","41","0","1","5","2597","0"
"L331","CategorySearchDataSourceFactory.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/datasource/catalog/category/CategorySearchDataSourceFactory.java","L328","3","0","41","0","1","5","2597","0"
"L332","CategoryTreeDataSource.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/datasource/catalog/category/CategoryTreeDataSource.java","L328","6","0","79","0","1","2","2597","0"
"L333","CategoryTreeDataSourceFactory.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/datasource/catalog/category/CategoryTreeDataSourceFactory.java","L328","3","0","40","0","1","3","2597","0"
"L334","FeaturedProductListDataSourceFactory.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/datasource/catalog/category/FeaturedProductListDataSourceFactory.java","L328","3","0","43","0","1","5","2597","0"
"L335","MediaMapDataSourceFactory.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/datasource/catalog/category/MediaMapDataSourceFactory.java","L328","3","0","45","0","1","4","2597","0"
"L336","OrphanedCategoryListDataSource.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/datasource/catalog/category/OrphanedCategoryListDataSource.java","L328","1","0","37","0","1","2","2597","0"
"L337","OrphanedCategoryListDataSourceFactory.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/datasource/catalog/category/OrphanedCategoryListDataSourceFactory.java","L328","3","0","35","0","1","4","2597","0"
"L840","CrossSaleProductListDataSourceFactory.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/datasource/catalog/product/CrossSaleProductListDataSourceFactory.java","L839","3","0","43","0","1","4","2597","0"
"L841","OneToOneProductSkuDataSourceFactory.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/datasource/catalog/product/OneToOneProductSkuDataSourceFactory.java","L839","3","0","33","0","1","4","2597","0"
"L842","ParentCategoryListDataSourceFactory.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/datasource/catalog/product/ParentCategoryListDataSourceFactory.java","L839","3","0","44","0","1","5","2597","0"
"L843","ProductAttributeDataSourceFactory.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/datasource/catalog/product/ProductAttributeDataSourceFactory.java","L839","3","0","35","0","1","4","2597","0"
"L844","ProductListDataSourceFactory.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/datasource/catalog/product/ProductListDataSourceFactory.java","L839","3","0","32","0","1","4","2597","0"
"L845","ProductMediaMapDataSourceFactory.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/datasource/catalog/product/ProductMediaMapDataSourceFactory.java","L839","3","0","44","0","1","4","2597","0"
"L846","UpSaleProductListDataSourceFactory.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/datasource/catalog/product/UpSaleProductListDataSourceFactory.java","L839","3","0","43","0","1","4","2597","0"
"L1235","OrderItemEntityModule.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/datasource/order/module/OrderItemEntityModule.java","L1234","2","0","24","0","1","3","2597","0"
"L1408","OfferItemCriteriaListModule.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/datasource/promotion/module/OfferItemCriteriaListModule.java","L1407","5","0","72","0","1","2","2597","0"
"L1658","AllChildCategoriesPresenter.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/presenter/catalog/category/AllChildCategoriesPresenter.java","L1657","12","0","153","0","1","4","2597","0"
"L1659","CategoryPresenter.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/presenter/catalog/category/CategoryPresenter.java","L1657","19","0","296","0","1","7","2597","0"
"L2059","OneToOneProductSkuPresenter.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/presenter/catalog/product/OneToOneProductSkuPresenter.java","L2058","2","0","180","0","1","5","2597","0"
"L3118","AdvancedCriteriaToMVELTranslator.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/presenter/promotion/translation/AdvancedCriteriaToMVELTranslator.java","L3117","111","0","483","0","1","1","2597","0"
"L3119","FilterType.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/presenter/promotion/translation/FilterType.java","L3117","1","0","7","0","1","1","2597","0"
"L3120","IncompatibleMVELTranslationException.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/presenter/promotion/translation/IncompatibleMVELTranslationException.java","L3117","1","0","16","0","1","1","2597","0"
"L3121","MVELToAdvancedCriteriaTranslator.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/presenter/promotion/translation/MVELToAdvancedCriteriaTranslator.java","L3117","33","0","160","0","1","1","2597","0"
"L3655","CategoryDisplay.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/view/catalog/category/CategoryDisplay.java","L3654","1","0","19","0","1","2","2597","0"
"L3656","CategoryView.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/view/catalog/category/CategoryView.java","L3654","1","0","143","0","1","4","2597","0"
"L3734","OneToOneProductSkuDisplay.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/view/catalog/product/OneToOneProductSkuDisplay.java","L3733","1","0","10","0","1","2","2597","0"
"L3735","OneToOneProductSkuView.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/view/catalog/product/OneToOneProductSkuView.java","L3733","1","0","109","0","1","3","2597","0"
"L694","CategoryTreeEntityModule.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/datasource/catalog/category/module/CategoryTreeEntityModule.java","L693","5","0","61","0","1","3","2597","0"
"L695","CategoryTreeJoinStructureModule.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/datasource/catalog/category/module/CategoryTreeJoinStructureModule.java","L693","1","0","15","0","1","3","2597","0"
"L872","ProductSkuBasicEntityModule.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/datasource/catalog/product/module/ProductSkuBasicEntityModule.java","L871","10","0","144","0","1","3","2597","0"
"L3270","Group.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/presenter/promotion/translation/grouping/Group.java","L3269","1","0","28","0","1","1","2597","0"
"L3271","GroupingTranslator.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/presenter/promotion/translation/grouping/GroupingTranslator.java","L3269","46","0","163","0","1","1","2597","0"
"L3463","Expression.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/presenter/promotion/translation/statement/Expression.java","L3462","1","0","25","0","1","1","2597","0"
"L3464","PhraseTranslator.java","BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/gwt/admin/client/presenter/promotion/translation/statement/PhraseTranslator.java","L3462","87","0","240","0","1","2","2597","0"
"L9818","EntityConfiguration.java","BroadleafCommerce/admin/BroadleafCommerceOpenAdminPlatform/src/main/java/org/broadleafcommerce/config/EntityConfiguration.java","L9817","2","0","33","0","1","2","2597","0"
"L9836","BankersRounding.java","BroadleafCommerce/admin/BroadleafCommerceOpenAdminPlatform/src/main/java/org/broadleafcommerce/money/BankersRounding.java","L9835","1","0","33","0","1","1","2597","0"
"L9837","Money.java","BroadleafCommerce/admin/BroadleafCommerceOpenAdminPlatform/src/main/java/org/broadleafcommerce/money/Money.java","L9835","20","0","220","0","1","1","2597","0"
"L10081","AdminPresentation.java","BroadleafCommerce/admin/BroadleafCommerceOpenAdminPlatform/src/main/java/org/broadleafcommerce/presentation/AdminPresentation.java","L10080","1","0","23","0","1","4","2597","0"
"L10082","ConfigurationItem.java","BroadleafCommerce/admin/BroadleafCommerceOpenAdminPlatform/src/main/java/org/broadleafcommerce/presentation/ConfigurationItem.java","L10080","1","0","11","0","1","1","2597","0"
"L10083","NullBroadleafEnumerationType.java","BroadleafCommerce/admin/BroadleafCommerceOpenAdminPlatform/src/main/java/org/broadleafcommerce/presentation/NullBroadleafEnumerationType.java","L10080","1","0","6","0","1","2","2597","0"
"L10084","ValidationConfiguration.java","BroadleafCommerce/admin/BroadleafCommerceOpenAdminPlatform/src/main/java/org/broadleafcommerce/presentation/ValidationConfiguration.java","L10080","1","0","11","0","1","1","2597","0"
"L4972","AbstractModule.java","BroadleafCommerce/admin/BroadleafCommerceOpenAdminPlatform/src/main/java/org/broadleafcommerce/gwt/client/AbstractModule.java","L4971","1","0","62","0","1","4","2597","0"
"L4973","BLCLaunch.java","BroadleafCommerce/admin/BroadleafCommerceOpenAdminPlatform/src/main/java/org/broadleafcommerce/gwt/client/BLCLaunch.java","L4971","1","0","9","0","1","2","2597","0"
"L4974","BLCMain.java","BroadleafCommerce/admin/BroadleafCommerceOpenAdminPlatform/src/main/java/org/broadleafcommerce/gwt/client/BLCMain.java","L4971","4","0","66","0","1","7","2597","0"
"L4975","Module.java","BroadleafCommerce/admin/BroadleafCommerceOpenAdminPlatform/src/main/java/org/broadleafcommerce/gwt/client/Module.java","L4971","1","0","9","0","1","2","2597","0"
"L4976","OpenAdminMessages.java","BroadleafCommerce/admin/BroadleafCommerceOpenAdminPlatform/src/main/java/org/broadleafcommerce/gwt/client/OpenAdminMessages.java","L4971","1","0","12","0","1","5","2597","0"
"L7915","FactoryGenerator.java","BroadleafCommerce/admin/BroadleafCommerceOpenAdminPlatform/src/main/java/org/broadleafcommerce/gwt/generator/FactoryGenerator.java","L7914","11","0","82","0","1","3","2597","0"
"L7936","CompatibleGWTSecuredHandler.java","BroadleafCommerce/admin/BroadleafCommerceOpenAdminPlatform/src/main/java/org/broadleafcommerce/gwt/security/CompatibleGWTSecuredHandler.java","L7935","3","0","34","0","1","2","2597","0"
"L7937","CompatibleGWTSecuredRPCServiceExporter.java","BroadleafCommerce/admin/BroadleafCommerceOpenAdminPlatform/src/main/java/org/broadleafcommerce/gwt/security/CompatibleGWTSecuredRPCServiceExporter.java","L7935","10","0","83","0","1","3","2597","0"
"L7938","CompatibleGWTSecuredRPCServiceExporterFactory.java","BroadleafCommerce/admin/BroadleafCommerceOpenAdminPlatform/src/main/java/org/broadleafcommerce/gwt/security/CompatibleGWTSecuredRPCServiceExporterFactory.java","L7935","1","0","9","0","1","1","2597","0"
"L7939","SecurityConfig.java","BroadleafCommerce/admin/BroadleafCommerceOpenAdminPlatform/src/main/java/org/broadleafcommerce/gwt/security/SecurityConfig.java","L7935","1","0","35","0","1","3","2597","0"
"L7940","SecurityExceptionFactory.java","BroadleafCommerce/admin/BroadleafCommerceOpenAdminPlatform/src/main/java/org/broadleafcommerce/gwt/security/SecurityExceptionFactory.java","L7935","3","0","17","0","1","1","2597","0"
"L7941","SecurityUserRoles.java","BroadleafCommerce/admin/BroadleafCommerceOpenAdminPlatform/src/main/java/org/broadleafcommerce/gwt/security/SecurityUserRoles.java","L7935","1","0","7","0","1","2","2597","0"
"L9811","JDTCompiler15.java","BroadleafCommerce/admin/BroadleafCommerceOpenAdminPlatform/src/main/java/org/broadleafcommerce/gwt/workaround/JDTCompiler15.java","L9810","3","0","15","0","1","2","2597","0"
"L5105","DataSourceFactory.java","BroadleafCommerce/admin/BroadleafCommerceOpenAdminPlatform/src/main/java/org/broadleafcommerce/gwt/client/datasource/DataSourceFactory.java","L5104","1","0","7","0","1","2","2597","0"
