@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L10519","1","0","7","3","0","3","2319","false"
"L10520","1","0","13","2","0","1","3997","false"
"L10521","1","0","12","6","0","4","2319","false"
"L10522","1","0","6","8","0","5","2472","false"
"L10523","1","0","5","2","0","1","3997","false"
"L10524","1","0","19","5","0","4","2319","false"
"L10525","1","0","19","5","0","4","2319","false"
"L10526","1","0","9","8","0","5","3997","false"
"L10527","1","0","12","2","0","1","3997","false"
"L10528","1","0","11","2","0","1","3997","false"
"L10529","1","0","14","5","0","4","2319","false"
"L12741","20","0","147","16","0","7","5350","false"
"L12742","1","0","16","7","0","5","1634","false"
"L12743","4","0","35","4","0","3","1634","false"
"L12744","6","0","57","16","0","6","1296","false"
"L12745","3","0","94","13","0","7","1634","false"
"L12746","1","0","5","4","0","3","1634","false"
"L12747","2","0","24","1","0","1","5350","false"
"L12748","1","0","1","2","0","1","3997","false"
"L12749","7","0","54","3","0","2","1636","false"
"L12750","1","0","5","2","0","1","3997","false"
"L12751","12","0","241","11","0","6","2472","false"
"L12752","26","0","253","10","0","4","5350","false"
"L12753","1","0","5","4","0","3","1634","false"
"L12754","7","0","143","5","0","4","1","false"
"L12755","3","0","46","7","0","6","7","false"
"L12756","1","0","7","2","0","2","3997","false"
"L12757","7","0","48","10","0","4","7","false"
"L12758","9","0","68","3","0","2","1636","false"
"L12759","3","0","30","3","0","2","3997","false"
"L15475","7","0","217","29","0","9","7","false"
"L15476","1","0","9","100","0","14","533","false"
"L15477","5","0","82","3","0","3","2319","false"
"L15478","2","0","15","7","0","6","2472","false"
"L15479","4","0","32","3","0","3","2319","false"
"L15480","12","0","146","15","0","7","7","false"
"L15481","25","0","168","4","0","3","5350","false"
"L15482","17","0","169","4","0","3","1634","false"
"L15483","1","0","36","6","0","4","2319","false"
"L15484","1","0","35","42","0","12","7","false"
"L15485","1","0","17","4","0","2","2319","false"
"L15486","1","0","52","12","0","7","7","false"
"L15487","1","0","26","4","0","4","7","false"
"L15488","1","0","12","10","0","5","7","false"
"L15489","1","0","21","12","0","7","7","false"
"L15490","1","0","25","45","0","15","533","false"
"L15491","1","0","61","38","0","14","533","false"
"L15492","1","0","22","2","0","1","3997","false"
"L15493","12","0","169","3","0","3","2319","false"
"L15494","1","0","22","7","0","4","2319","false"
"L15495","1","0","58","10","0","7","5350","false"
"L15496","1","0","9","12","0","7","7","false"
"L15497","2","0","37","18","0","8","7","false"
"L15498","25","0","345","39","0","11","5350","false"
"L15499","66","0","1160","9","0","6","5350","false"
"L15500","19","0","199","24","0","10","2472","false"
"L15501","8","0","133","5","0","4","2472","false"
"L15502","8","0","75","8","0","5","7","false"
"L15503","1","0","62","22","0","8","1636","false"
"L15504","1","0","11","5","0","4","7","false"
"L15505","12","0","80","3","0","3","2319","false"
"L15506","2","0","32","3","0","3","2319","false"
"L15507","2","0","21","6","0","4","7","false"
"L15508","2","0","22","2","0","2","3997","false"
"L15509","2","0","68","22","0","10","1636","false"
"L15510","1","0","19","7","0","4","2319","false"
"L15511","4","0","64","11","0","5","2319","false"
"L15512","1","0","1","1","0","1","3997","false"
"L15513","3","0","73","3","0","3","2319","false"
"L15514","3","0","28","7","0","4","2319","false"
"L15515","3","0","63","7","0","3","5350","false"
"L15516","10","0","69","7","0","5","2319","false"
"L15517","4","0","37","7","0","5","2319","false"
"L15518","4","0","40","7","0","5","2319","false"
"L15519","5","0","41","7","0","5","2319","false"
"L15520","8","0","61","5","0","4","2319","false"
"L15521","1","0","9","1","0","1","1296","false"
"L15522","3","0","32","13","0","7","2319","false"
"L15523","2","0","115","22","0","10","1636","false"
"L15524","3","0","24","3","0","3","2319","false"
"L15525","1","0","31","3","0","3","2319","false"
"L15526","11","0","68","3","0","3","2319","false"
"L15527","31","0","892","19","0","9","2472","false"
"L15528","10","0","125","12","0","5","5350","false"
"L15529","1","0","7","2","0","2","3997","false"
"L15530","1","0","23","7","0","5","533","false"
"L15531","10","0","128","8","0","5","7","false"
"L15532","10","0","289","7","0","4","2319","false"
"L15533","6","0","103","5","0","4","2319","false"
"L15534","11","0","80","20","0","7","1634","false"
"L44425","4","0","34","2","0","2","3997","false"
"L44426","9","0","63","5","0","2","5350","false"
"L44427","1","0","46","7","0","4","5350","false"
"L44471","1","0","1","3","0","3","5350","false"
"L10532","1","0","22","1","0","1","1636","false"
"L10533","1","0","7","1","0","1","1636","false"
"L10606","1","0","6","10","0","6","5350","false"
"L10607","1","0","15","2","0","1","3997","false"
"L10608","1","0","1","2","0","1","3997","false"
"L10609","1","0","11","2","0","1","3997","false"
"L10610","1","0","16","2","0","1","3997","false"
"L10611","1","0","10","4","0","3","533","false"
"L10758","1","0","12","8","0","5","1636","false"
"L10759","1","0","12","7","0","5","1636","false"
"L10760","8","0","108","8","0","5","1636","false"
"L10761","5","0","76","19","0","8","7","false"
"L10762","54","0","687","27","0","6","1636","false"
"L10763","3","0","297","46","0","12","3997","false"
"L10764","1","0","10","12","0","5","1636","false"
"L10765","38","0","229","5","0","5","1636","false"
"L10766","1","0","12","5","0","5","1636","false"
"L11709","1","0","12","13","0","5","2319","false"
"L11710","1","0","7","7","0","4","7","false"
"L11711","1","0","12","7","0","4","7","false"
"L11712","1","0","13","14","0","6","5350","false"
"L11713","1","0","13","6","0","3","3997","false"
"L11714","1","0","13","7","0","5","1634","false"
"L11715","1","0","4","8","0","5","7","false"
"L11716","1","0","24","14","0","7","2319","false"
"L11717","1","0","17","14","0","8","7","false"
"L11718","1","0","1","2","0","1","3997","false"
"L11719","1","0","13","4","0","3","5350","false"
"L11720","1","0","13","2","0","2","2319","false"
"L11721","1","0","6","2","0","2","2319","false"
"L11722","1","0","6","4","0","3","2319","false"
"L11723","3","0","97","10","0","5","2472","false"
"L12274","1","0","15","3","0","3","2319","false"
"L12275","1","0","5","3","0","3","2472","false"
"L12276","1","0","7","3","0","3","2319","false"
"L12277","1","0","6","5","0","4","2319","false"
"L12278","1","0","5","5","0","4","2319","false"
"L12279","1","0","6","3","0","3","2319","false"
"L12280","6","0","36","9","0","5","2319","false"
"L12281","1","0","6","5","0","4","2319","false"
"L12282","22","0","227","17","0","8","2472","false"
"L12283","1","0","16","3","0","3","2319","false"
"L12284","1","0","1","2","0","1","3997","false"
"L12285","1","0","14","6","0","4","2472","false"
"L12286","1","0","6","3","0","3","2319","false"
"L12287","1","0","5","3","0","3","2319","false"
"L12288","4","0","69","3","0","3","2319","false"
"L12289","1","0","15","5","0","4","2319","false"
"L12290","1","0","9","3","0","3","2319","false"
"L12291","1","0","28","7","0","5","5350","false"
"L12292","1","0","6","3","0","3","2319","false"
"L12293","1","0","12","5","0","4","2319","false"
"L12294","1","0","5","5","0","4","2319","false"
"L12295","1","0","6","10","0","6","2472","false"
"L12837","2","0","25","2","0","1","3997","false"
"L12838","11","0","116","2","0","1","3997","false"
"L12839","7","0","56","2","0","1","3997","false"
"L12840","1","0","5","2","0","1","3997","false"
"L12841","1","0","6","7","0","5","1296","false"
"L12842","4","0","100","2","0","1","3997","false"
"L12843","2","0","20","2","0","1","3997","false"
"L12844","7","0","39","2","0","1","3997","false"
"L12845","6","0","71","4","0","4","7","false"
"L12846","1","0","51","2","0","1","3997","false"
"L12847","3","0","34","2","0","1","3997","false"
"L12848","5","0","40","5","0","3","7","false"
"L12849","47","0","694","6","0","5","1","false"
"L12850","1","0","27","2","0","1","3997","false"
"L12851","18","0","218","16","0","9","54","false"
"L12852","1","0","23","2","0","1","3997","false"
"L12853","1","0","17","3","0","3","2319","false"
"L12854","3","0","31","3","0","3","2319","false"
"L12855","7","0","54","7","0","5","1296","false"
"L12856","11","0","181","10","0","5","5350","false"
"L12857","1","0","22","3","0","2","3997","false"
"L12858","8","0","43","3","0","2","3997","false"
"L12859","1","0","1","2","0","1","3997","false"
"L12860","3","0","38","2","0","1","3997","false"
"L12861","2","0","26","2","0","1","3997","false"
"L12862","4","0","46","2","0","1","3997","false"
"L12863","2","0","33","2","0","1","3997","false"
"L12864","2","0","26","3","0","3","2319","false"
"L12865","1","0","5","2","0","2","2319","false"
"L16071","7","0","36","4","0","3","1636","false"
"L16072","4","0","31","4","0","3","1636","false"
"L16073","4","0","80","3","0","2","505","false"
"L16074","18","0","326","26","0","9","1","false"
"L16075","13","0","72","5","0","3","3997","false"
"L16076","4","0","20","6","0","4","7","false"
"L16077","1","0","30","4","0","4","7","false"
"L16078","1","0","5","4","0","4","7","false"
"L16079","10","0","74","16","0","7","5350","false"
"L16080","1","0","7","13","0","6","1404","false"
"L16081","1","0","11","4","0","4","7","false"
"L16082","5","0","37","3","0","2","505","false"
"L16083","4","0","125","3","0","2","1636","false"
"L16084","1","0","5","1","0","1","1636","false"
"L16085","1","0","10","1","0","1","1636","false"
"L16086","5","0","72","8","0","3","5350","false"
"L16087","6","0","46","12","0","7","5350","false"
"L17085","5","0","93","10","0","4","2472","false"
"L17086","1","0","8","4","0","3","505","false"
"L17087","1","0","14","4","0","3","505","false"
"L17088","1","0","14","4","0","3","505","false"
"L40817","1","0","10","2","0","2","2319","false"
"L40818","23","0","282","13","0","5","5350","false"
"L40819","1","0","46","2","0","2","2319","false"
"L40820","1","0","8","2","0","2","2319","false"
"L40821","3","0","79","5","0","4","505","false"
"L40822","1","0","34","3","0","2","2319","false"
"L40823","1","0","29","2","0","2","2319","false"
"L40824","41","0","349","3","0","3","2472","false"
"L40825","2","0","54","3","0","2","2319","false"
"L42356","1","0","12","2","0","2","5350","false"
"L42357","1","0","25","2","0","2","5350","false"
"L42358","1","0","13","2","0","2","5350","false"
"L42359","1","0","5","2","0","2","5350","false"
"L42360","1","0","5","2","0","2","5350","false"
"L42361","43","0","350","2","0","2","5350","false"
"L42553","4","0","83","3","0","3","5350","false"
"L42554","1","0","33","4","0","4","533","false"
"L42555","1","0","13","5","0","3","2472","false"
"L42556","4","0","134","6","0","5","533","false"
"L42557","1","0","13","5","0","3","5350","false"
"L42558","1","0","6","5","0","3","5350","false"
"L44474","30","0","656","3","0","3","5350","false"
"L44475","1","0","32","5","0","5","2319","false"
"L44476","82","0","822","11","0","9","1636","false"
"L44477","1","0","17","3","0","3","5350","false"
"L44478","1","0","12","3","0","3","5350","false"
"L44479","1","0","23","3","0","3","5350","false"
"L44480","1","0","33","3","0","3","5350","false"
"L44481","1","0","1","3","0","3","5350","false"
"L44482","4","0","42","3","0","3","5350","false"
"L44483","4","0","43","3","0","3","5350","false"
"L17219","14","0","152","15","0","5","7","false"
"L17220","25","0","180","9","0","5","7","false"
"L17221","6","0","56","20","0","9","505","false"
"L17222","1","0","12","12","0","5","7","false"
"L17223","2","0","30","13","0","5","7","false"
"L17534","1","0","33","9","0","5","5350","false"
"L17535","1","0","147","83","0","13","5350","false"
"L17536","4","0","42","6","0","4","505","false"
"L17537","4","0","43","6","0","4","505","false"
"L17538","1","0","34","6","0","4","5350","false"
"L18019","1","0","16","19","0","9","2472","false"
"L18020","1","0","35","10","0","6","1636","false"
"L18021","24","0","192","9","0","3","1296","false"
"L18022","1","0","7","7","0","3","505","false"
"L18023","2","0","24","7","0","5","1634","false"
"L18024","14","0","161","18","0","10","505","false"
"L18025","7","0","72","8","0","3","5350","false"
"L18026","1","0","41","12","0","5","5350","false"
"L18027","1","0","57","19","0","9","2472","false"
"L18028","1","0","25","7","0","4","2472","false"
"L18029","1","0","13","16","0","7","2472","false"
"L18030","1","0","5","7","0","3","505","false"
"L18031","19","0","71","8","0","3","505","false"
"L18032","1","0","25","7","0","4","2472","false"
"L18033","6","0","95","17","0","7","505","false"
"L18034","1","0","13","2","0","1","3997","false"
"L18035","1","0","17","2","0","1","3997","false"
"L18036","1","0","25","7","0","4","2472","false"
"L18037","3","0","75","23","0","10","2472","false"
"L18038","1","0","25","7","0","4","2472","false"
"L18039","6","0","95","17","0","7","505","false"
"L18040","1","0","13","6","0","4","505","false"
"L18041","1","0","17","2","0","1","3997","false"
"L18899","22","0","154","18","0","7","505","false"
"L18900","1","0","11","9","0","4","2472","false"
"L18901","1","0","35","7","0","4","2472","false"
"L18902","6","0","93","10","0","8","5350","false"
"L18903","10","0","159","15","0","5","505","false"
"L18904","16","0","114","36","0","8","1404","false"
"L18905","1","0","26","6","0","4","1634","false"
"L18906","1","0","6","4","0","3","7","false"
"L18907","111","0","729","70","0","13","2319","false"
"L18908","58","0","562","74","0","14","1404","false"
"L18909","79","0","1042","99","0","15","2472","true"
"L18910","4","0","184","25","0","9","1634","false"
"L18911","113","0","563","50","0","12","5350","false"
"L18912","3","0","60","2","0","1","3997","false"
"L18913","1","0","19","2","0","1","3997","false"
"L18914","2","0","33","2","0","1","3997","false"
"L18915","22","0","246","16","0","8","2472","false"
"L18916","1","0","8","2","0","1","3997","false"
"L18917","1","0","86","31","0","9","2472","false"
"L18918","12","0","96","2","0","1","3997","false"
"L18919","17","0","194","40","0","11","505","false"
"L18920","6","0","138","19","0","9","1634","false"
"L18921","1","0","9","2","0","1","3997","false"
"L18922","9","0","147","18","0","7","2472","false"
"L18923","1","0","105","6","0","4","1634","false"
"L18924","3","0","47","6","0","4","1634","false"
"L18925","1","0","6","2","0","1","3997","false"
"L22898","53","0","354","8","0","3","1126","false"
"L22899","13","0","125","8","0","5","505","false"
"L22900","13","0","160","9","0","4","1126","false"
"L22901","20","0","198","23","0","8","2472","false"
"L22902","30","0","269","3","0","2","5350","false"
"L22903","1","0","13","6","0","4","5350","false"
"L22904","1","0","26","2","0","1","3997","false"
"L30785","1","0","7","6","0","5","1634","false"
"L30786","1","0","16","1","0","1","3997","false"
"L30787","1","0","56","29","0","9","1634","true"
"L30788","16","0","321","52","0","12","2319","true"
"L30789","1","0","11","6","0","2","5350","false"
"L30790","2","0","31","1","0","1","3997","false"
"L30791","1","0","12","1","0","1","3997","false"
"L31101","9","0","71","1","0","1","2319","false"
"L31165","2","0","19","13","0","8","1636","false"
"L31166","7","0","78","2","0","2","7","false"
"L31167","3","0","34","5","0","3","7","false"
"L31168","4","0","36","8","0","6","7","false"
"L31169","6","0","52","12","0","6","7","false"
"L31170","3","0","41","15","0","6","5350","false"
"L31171","3","0","54","42","0","9","2319","false"
"L31172","15","0","215","35","0","9","5350","false"
"L31173","5","0","103","44","0","9","2319","false"
"L31174","9","0","95","13","0","7","505","false"
"L31175","1","0","5","4","0","3","7","false"
"L31176","1","0","17","10","0","7","5350","false"
"L32256","1","0","20","13","0","7","5350","true"
"L32257","1","0","62","3","0","3","1634","false"
"L32258","1","0","20","1","0","1","3997","false"
"L32259","1","0","20","1","0","1","3997","false"
"L32260","29","0","244","23","0","8","2319","false"
"L32261","1","0","20","1","0","1","3997","false"
"L32262","1","0","57","10","0","5","2319","false"
"L32263","25","0","213","9","0","7","505","false"
"L32264","69","0","497","5","0","4","2319","false"
"L32265","35","0","283","13","0","7","5350","false"
"L32266","57","0","433","26","0","12","1636","false"
"L32267","1","0","10","18","0","8","1634","false"
"L32268","1","0","4","1","0","1","3997","false"
"L32269","76","0","588","24","0","7","5350","false"
"L32270","1","0","18","15","0","6","2319","false"
"L32271","1","0","9","2","0","1","5350","false"
"L32272","36","0","352","26","0","8","505","false"
"L32273","78","0","732","70","0","13","2319","true"
"L32274","1","0","10","15","0","7","1634","false"
"L32275","44","0","431","13","0","8","5350","false"
"L32276","20","0","154","3","0","3","1404","false"
"L36942","3","0","64","3","0","3","2319","false"
"L36943","1","0","30","3","0","3","2319","false"
"L36944","3","0","124","3","0","3","2319","false"
"L36945","1","0","85","3","0","3","2319","false"
"L36946","1","0","22","3","0","3","2319","false"
"L36947","12","0","153","7","0","5","2472","false"
"L36948","1","0","13","3","0","3","2319","false"
"L36949","1","0","7","3","0","3","2319","false"
"L36950","1","0","95","4","0","4","2319","false"
"L36951","6","0","41","4","0","4","2319","false"
"L36952","13","0","223","4","0","4","2319","false"
"L36953","4","0","76","3","0","3","2319","false"
"L36954","3","0","40","9","0","5","2319","false"
"L36955","19","0","321","11","0","7","2319","false"
"L36956","2","0","51","3","0","3","2319","false"
"L36957","11","0","169","5","0","4","5350","false"
"L36958","2","0","21","6","0","4","2319","false"
"L36959","4","0","61","3","0","3","2319","false"
"L38371","20","0","136","1","0","1","3997","false"
"L38372","50","0","368","18","0","11","505","false"
"L38373","19","0","266","29","0","9","1634","false"
"L38374","9","0","154","2","0","1","5350","false"
"L38375","1","0","96","1","0","1","3997","false"
"L38376","10","0","84","3","0","1","5350","false"
"L38377","11","0","61","7","0","3","5350","false"
