"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous modifications","Number of previous fixes","Number of committers","Number of developer commits","Number of bugs"
"L1392","OrderedPath.java","community/embedded-examples/src/main/java/org/neo4j/examples/orderedpath/OrderedPath.java","L1391","7","0","133","8","0","4","7","0"
"L1497","FriendsStatusUpdateIterator.java","community/embedded-examples/src/main/java/org/neo4j/examples/socnet/FriendsStatusUpdateIterator.java","L1496","5","0","58","5","0","4","1634","0"
"L1498","Person.java","community/embedded-examples/src/main/java/org/neo4j/examples/socnet/Person.java","L1496","14","0","293","8","0","5","2319","0"
"L1499","PersonRepository.java","community/embedded-examples/src/main/java/org/neo4j/examples/socnet/PersonRepository.java","L1496","7","0","118","3","0","3","2319","0"
"L1500","RelTypes.java","community/embedded-examples/src/main/java/org/neo4j/examples/socnet/RelTypes.java","L1496","1","0","10","1","0","1","3997","0"
"L1501","StatusUpdate.java","community/embedded-examples/src/main/java/org/neo4j/examples/socnet/StatusUpdate.java","L1496","1","0","48","8","0","5","2319","0"
"L584","AbstractJavaDocTestbase.java","community/embedded-examples/src/test/java/org/neo4j/examples/AbstractJavaDocTestbase.java","L583","2","0","59","20","0","9","7","0"
"L585","AclExampleTest.java","community/embedded-examples/src/test/java/org/neo4j/examples/AclExampleTest.java","L583","1","0","71","30","0","9","2472","0"
"L586","CypherSqlTest.java","community/embedded-examples/src/test/java/org/neo4j/examples/CypherSqlTest.java","L583","5","0","69","8","0","4","2472","0"
"L587","DocumentationTest.java","community/embedded-examples/src/test/java/org/neo4j/examples/DocumentationTest.java","L583","1","0","28","13","0","7","7","0"
"L588","EmbeddedNeo4jTest.java","community/embedded-examples/src/test/java/org/neo4j/examples/EmbeddedNeo4jTest.java","L583","1","0","31","6","0","5","54","0"
"L589","GetOrCreateTest.java","community/embedded-examples/src/test/java/org/neo4j/examples/GetOrCreateTest.java","L583","13","0","182","6","0","4","5350","0"
"L590","JmxTest.java","community/embedded-examples/src/test/java/org/neo4j/examples/JmxTest.java","L583","2","0","39","15","0","7","7","0"
"L591","MatrixTest.java","community/embedded-examples/src/test/java/org/neo4j/examples/MatrixTest.java","L583","1","0","49","15","0","7","7","0"
"L592","Neo4jBasicTest.java","community/embedded-examples/src/test/java/org/neo4j/examples/Neo4jBasicTest.java","L583","2","0","61","22","0","9","7","0"
"L593","PathFindingExamplesTest.java","community/embedded-examples/src/test/java/org/neo4j/examples/PathFindingExamplesTest.java","L583","7","0","174","11","0","7","7","0"
"L594","RolesTest.java","community/embedded-examples/src/test/java/org/neo4j/examples/RolesTest.java","L583","3","0","143","40","0","9","2472","0"
"L595","StartWithConfiguration.java","community/embedded-examples/src/test/java/org/neo4j/examples/StartWithConfiguration.java","L583","1","0","19","6","0","6","7","0"
"L596","TraversalTest.java","community/embedded-examples/src/test/java/org/neo4j/examples/TraversalTest.java","L583","1","0","53","11","0","7","7","0"
"L597","UniquenessOfPathsTest.java","community/embedded-examples/src/test/java/org/neo4j/examples/UniquenessOfPathsTest.java","L583","4","0","70","17","0","9","7","0"
"L1394","OrderedPathTest.java","community/embedded-examples/src/test/java/org/neo4j/examples/orderedpath/OrderedPathTest.java","L1393","2","0","53","19","0","11","7","0"
"L1503","SocnetTest.java","community/embedded-examples/src/test/java/org/neo4j/examples/socnet/SocnetTest.java","L1502","14","0","250","3","0","3","1296","0"
"L2234","Neo4jActivator.java","community/embedded-examples/src/test/java/org/neo4j/examples/osgi/Neo4jActivator.java","L2233","2","0","74","6","0","4","268","0"
"L2235","OSGiTest.java","community/embedded-examples/src/test/java/org/neo4j/examples/osgi/OSGiTest.java","L2233","1","0","89","9","0","4","268","0"
"L2505","CreateSimpleGraph.java","community/server-examples/src/main/java/org/neo4j/examples/server/CreateSimpleGraph.java","L2504","5","0","155","9","0","5","5350","0"
"L2506","Relationship.java","community/server-examples/src/main/java/org/neo4j/examples/server/Relationship.java","L2504","2","0","38","4","0","3","1126","0"
"L2507","TraversalDescription.java","community/server-examples/src/main/java/org/neo4j/examples/server/TraversalDescription.java","L2504","4","0","67","4","0","3","1126","0"
"L2598","DepthTwo.java","community/server-examples/src/main/java/org/neo4j/examples/server/plugins/DepthTwo.java","L2597","1","0","36","3","0","3","2472","0"
"L2599","GetAll.java","community/server-examples/src/main/java/org/neo4j/examples/server/plugins/GetAll.java","L2597","1","0","27","7","0","3","5350","0"
"L2600","ShortestPath.java","community/server-examples/src/main/java/org/neo4j/examples/server/plugins/ShortestPath.java","L2597","4","0","45","7","0","3","5350","0"
"L2708","HelloWorldResource.java","community/server-examples/src/main/java/org/neo4j/examples/server/unmanaged/HelloWorldResource.java","L2707","1","0","27","6","0","3","5350","0"
"L71786","AbstractTestBase.java","community/graph-algo/src/test/java/common/AbstractTestBase.java","L71785","15","0","240","7","0","4","54","0"
"L71787","CsvFileReader.java","community/graph-algo/src/test/java/common/CsvFileReader.java","L71785","6","0","59","4","0","2","54","0"
"L71788","GraphDefinition.java","community/graph-algo/src/test/java/common/GraphDefinition.java","L71785","1","0","7","4","0","2","54","0"
"L71789","GraphDescription.java","community/graph-algo/src/test/java/common/GraphDescription.java","L71785","7","0","90","4","0","2","54","0"
"L71790","Neo4jAlgoTestCase.java","community/graph-algo/src/test/java/common/Neo4jAlgoTestCase.java","L71785","13","0","146","18","0","8","2319","0"
"L71791","SimpleGraphBuilder.java","community/graph-algo/src/test/java/common/SimpleGraphBuilder.java","L71785","19","0","197","7","0","5","2319","0"
"L71792","StandardGraphs.java","community/graph-algo/src/test/java/common/StandardGraphs.java","L71785","1","0","86","4","0","2","54","0"
"L2727","CommonEvaluators.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/CommonEvaluators.java","L2726","1","0","25","7","0","4","54","0"
"L2728","CostAccumulator.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/CostAccumulator.java","L2726","1","0","5","4","0","2","54","0"
"L2729","CostEvaluator.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/CostEvaluator.java","L2726","1","0","7","4","0","2","54","0"
"L2730","EstimateEvaluator.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/EstimateEvaluator.java","L2726","1","0","6","4","0","2","54","0"
"L2731","GraphAlgoFactory.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/GraphAlgoFactory.java","L2726","1","0","98","10","0","5","5350","0"
"L2732","MaxCostEvaluator.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/MaxCostEvaluator.java","L2726","1","0","5","4","0","2","54","0"
"L2733","package-info.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/package-info.java","L2726","1","0","1","4","0","2","54","0"
"L2734","PathFinder.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/PathFinder.java","L2726","1","0","10","7","0","5","2319","0"
"L2735","WeightedPath.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/WeightedPath.java","L2726","1","0","6","4","0","2","54","0"
"L2950","AncestorsUtil.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/ancestor/AncestorsUtil.java","L2949","11","0","60","9","0","4","1126","0"
"L3021","BetweennessCentrality.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/centrality/BetweennessCentrality.java","L3020","7","0","76","4","0","2","54","0"
"L3022","ClosenessCentrality.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/centrality/ClosenessCentrality.java","L3020","6","0","60","4","0","2","54","0"
"L3023","CostDivider.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/centrality/CostDivider.java","L3020","1","0","7","4","0","2","54","0"
"L3024","Eccentricity.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/centrality/Eccentricity.java","L3020","7","0","54","4","0","2","54","0"
"L3025","EigenvectorCentrality.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/centrality/EigenvectorCentrality.java","L3020","1","0","8","4","0","2","54","0"
"L3026","EigenvectorCentralityArnoldi.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/centrality/EigenvectorCentralityArnoldi.java","L3020","52","0","303","4","0","2","54","0"
"L3027","EigenvectorCentralityPower.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/centrality/EigenvectorCentralityPower.java","L3020","27","0","182","4","0","2","54","0"
"L3028","NetworkDiameter.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/centrality/NetworkDiameter.java","L3020","4","0","45","4","0","2","54","0"
"L3029","NetworkRadius.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/centrality/NetworkRadius.java","L3020","4","0","45","4","0","2","54","0"
"L3030","package-info.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/centrality/package-info.java","L3020","1","0","1","4","0","2","54","0"
"L3031","ParallellCentralityCalculation.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/centrality/ParallellCentralityCalculation.java","L3020","5","0","50","4","0","2","54","0"
"L3032","ShortestPathBasedCentrality.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/centrality/ShortestPathBasedCentrality.java","L3020","5","0","72","4","0","2","54","0"
"L3033","StressCentrality.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/centrality/StressCentrality.java","L3020","7","0","74","4","0","2","54","0"
"L3523","AllPaths.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/path/AllPaths.java","L3522","1","0","39","7","0","5","2319","0"
"L3524","AllSimplePaths.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/path/AllSimplePaths.java","L3522","1","0","20","7","0","5","2319","0"
"L3525","AStar.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/path/AStar.java","L3522","19","0","273","7","0","5","2319","0"
"L3526","Dijkstra.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/path/Dijkstra.java","L3522","3","0","95","9","0","5","5350","0"
"L3527","ExactDepthPathFinder.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/path/ExactDepthPathFinder.java","L3522","1","0","51","7","0","5","2319","0"
"L3528","ShortestPath.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/path/ShortestPath.java","L3522","50","0","538","15","0","5","2319","0"
"L3529","TraversalAStar.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/path/TraversalAStar.java","L3522","2","0","104","3","0","3","2319","0"
"L3530","TraversalPathFinder.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/path/TraversalPathFinder.java","L3522","3","0","38","3","0","3","2319","0"
"L3531","TraversalShortestPath.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/path/TraversalShortestPath.java","L3522","1","0","53","3","0","3","2319","0"
"L4376","Dijkstra.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/shortestpath/Dijkstra.java","L4375","91","0","552","4","0","2","54","0"
"L4377","DijkstraPriorityQueue.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/shortestpath/DijkstraPriorityQueue.java","L4375","1","0","10","4","0","2","54","0"
"L4378","DijkstraPriorityQueueFibonacciImpl.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/shortestpath/DijkstraPriorityQueueFibonacciImpl.java","L4375","9","0","92","4","0","2","54","0"
"L4379","DijkstraPriorityQueueImpl.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/shortestpath/DijkstraPriorityQueueImpl.java","L4375","9","0","85","4","0","2","54","0"
"L4380","FloydWarshall.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/shortestpath/FloydWarshall.java","L4375","17","0","138","4","0","2","54","0"
"L4381","package-info.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/shortestpath/package-info.java","L4375","1","0","1","4","0","2","54","0"
"L4382","SingleSourceShortestPath.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/shortestpath/SingleSourceShortestPath.java","L4375","1","0","24","4","0","2","54","0"
"L4383","SingleSourceShortestPathBFS.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/shortestpath/SingleSourceShortestPathBFS.java","L4375","27","0","223","4","0","2","54","0"
"L4384","SingleSourceShortestPathDijkstra.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/shortestpath/SingleSourceShortestPathDijkstra.java","L4375","22","0","225","4","0","2","54","0"
"L4385","SingleSourceSingleSinkShortestPath.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/shortestpath/SingleSourceSingleSinkShortestPath.java","L4375","1","0","22","4","0","2","54","0"
"L4386","Util.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/shortestpath/Util.java","L4375","40","0","282","4","0","2","54","0"
"L5141","BestFirstSelectorFactory.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/util/BestFirstSelectorFactory.java","L5140","5","0","81","9","0","6","2319","0"
"L5142","DoubleAdder.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/util/DoubleAdder.java","L5140","1","0","8","4","0","2","54","0"
"L5143","DoubleComparator.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/util/DoubleComparator.java","L5140","3","0","9","4","0","2","54","0"
"L5144","DoubleEvaluator.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/util/DoubleEvaluator.java","L5140","3","0","27","6","0","4","54","0"
"L5145","DoubleEvaluatorWithDefault.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/util/DoubleEvaluatorWithDefault.java","L5140","1","0","19","6","0","4","54","0"
"L5146","FibonacciHeap.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/util/FibonacciHeap.java","L5140","26","0","245","8","0","5","54","0"
"L5147","GeoEstimateEvaluator.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/util/GeoEstimateEvaluator.java","L5140","3","0","52","4","0","2","54","0"
"L5148","IntegerAdder.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/util/IntegerAdder.java","L5140","1","0","8","4","0","2","54","0"
"L5149","IntegerComparator.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/util/IntegerComparator.java","L5140","1","0","8","4","0","2","54","0"
"L5150","IntegerEvaluator.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/util/IntegerEvaluator.java","L5140","1","0","17","4","0","2","54","0"
"L5151","LiteDepthFirstSelector.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/util/LiteDepthFirstSelector.java","L5140","8","0","62","9","0","6","2319","0"
"L5152","MatrixUtil.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/util/MatrixUtil.java","L5140","26","0","199","4","0","2","54","0"
"L5153","PathImpl.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/util/PathImpl.java","L5140","21","0","285","11","0","6","2319","0"
"L5154","PriorityMap.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/util/PriorityMap.java","L5140","9","0","194","4","0","2","54","0"
"L5155","StopAfterWeightIterator.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/util/StopAfterWeightIterator.java","L5140","4","0","33","4","0","2","54","0"
"L5156","WeightedPathImpl.java","community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/util/WeightedPathImpl.java","L5140","2","0","76","7","0","5","2319","0"
"L2741","UtilTest.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/UtilTest.java","L2740","1","0","59","4","0","2","54","0"
"L5916","BetweennessCentralityTest.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/centrality/BetweennessCentralityTest.java","L5915","1","0","141","4","0","2","54","0"
"L5917","ClosenessCentralityTest.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/centrality/ClosenessCentralityTest.java","L5915","1","0","85","4","0","2","54","0"
"L5918","EccentricityTest.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/centrality/EccentricityTest.java","L5915","1","0","72","4","0","2","54","0"
"L5919","EigenvectorCentralityArnoldiTest.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/centrality/EigenvectorCentralityArnoldiTest.java","L5915","1","0","30","9","0","5","54","0"
"L5920","EigenvectorCentralityPowerTest.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/centrality/EigenvectorCentralityPowerTest.java","L5915","1","0","19","4","0","2","54","0"
"L5921","EigenvectorCentralityTest.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/centrality/EigenvectorCentralityTest.java","L5915","4","0","131","4","0","2","54","0"
"L5922","NetworkDiameterTest.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/centrality/NetworkDiameterTest.java","L5915","1","0","56","4","0","2","54","0"
"L5923","NetworkRadiusTest.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/centrality/NetworkRadiusTest.java","L5915","1","0","56","4","0","2","54","0"
"L5924","ParallellCentralityCalculationTest.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/centrality/ParallellCentralityCalculationTest.java","L5915","1","0","85","8","0","5","54","0"
"L5925","StressCentralityTest.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/centrality/StressCentralityTest.java","L5915","1","0","105","4","0","2","54","0"
"L6265","DijkstraTest.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/path/DijkstraTest.java","L6264","8","0","116","4","0","2","3997","0"
"L6266","TestAllPaths.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/path/TestAllPaths.java","L6264","1","0","42","6","0","4","2319","0"
"L6267","TestAllSimplePaths.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/path/TestAllSimplePaths.java","L6264","1","0","39","3","0","1","3997","0"
"L6268","TestAStar.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/path/TestAStar.java","L6264","9","0","137","4","0","2","3997","0"
"L6269","TestDijkstra.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/path/TestDijkstra.java","L6264","11","0","181","9","0","3","5350","0"
"L6270","TestExactDepthPathFinder.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/path/TestExactDepthPathFinder.java","L6264","1","0","50","3","0","1","3997","0"
"L6271","TestShortestPath.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/path/TestShortestPath.java","L6264","7","0","356","26","0","7","2472","0"
"L6560","DijkstraDirectionTest.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/shortestpath/DijkstraDirectionTest.java","L6559","2","0","131","3","0","1","3997","0"
"L6561","DijkstraIteratorTest.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/shortestpath/DijkstraIteratorTest.java","L6559","2","0","94","3","0","1","3997","0"
"L6562","DijkstraMultiplePathsTest.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/shortestpath/DijkstraMultiplePathsTest.java","L6559","20","0","329","3","0","1","3997","0"
"L6563","DijkstraMultipleRelationshipTypesTest.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/shortestpath/DijkstraMultipleRelationshipTypesTest.java","L6559","1","0","48","3","0","1","3997","0"
"L6564","DijkstraTest.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/shortestpath/DijkstraTest.java","L6559","1","0","88","3","0","1","3997","0"
"L6565","FloydWarshallTest.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/shortestpath/FloydWarshallTest.java","L6559","1","0","99","3","0","1","3997","0"
"L6566","SingleSourceShortestPathBFSTest.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/shortestpath/SingleSourceShortestPathBFSTest.java","L6559","1","0","22","3","0","1","3997","0"
"L6567","SingleSourceShortestPathDijkstraTest.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/shortestpath/SingleSourceShortestPathDijkstraTest.java","L6559","1","0","42","3","0","1","3997","0"
"L6568","SingleSourceShortestPathTest.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/shortestpath/SingleSourceShortestPathTest.java","L6559","1","0","96","3","0","1","3997","0"
"L2953","AncestorTestCase.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/impl/ancestor/AncestorTestCase.java","L2952","1","0","110","5","0","4","1126","0"
"L5158","TestPriorityMap.java","community/graph-algo/src/test/java/org/neo4j/graphalgo/impl/util/TestPriorityMap.java","L5157","1","0","44","6","0","4","54","0"
"L72135","TestSiteIndexExamples.java","community/graph-matching/src/test/java/examples/TestSiteIndexExamples.java","L72134","11","0","219","12","0","7","7","0"
"L72363","TestMatchingOfCircularPattern.java","community/graph-matching/src/test/java/matching/TestMatchingOfCircularPattern.java","L72362","15","0","240","9","0","7","7","0"
"L72364","TestPatternMatching.java","community/graph-matching/src/test/java/matching/TestPatternMatching.java","L72362","58","0","703","18","0","7","7","0"
"L6818","AbstractPatternObject.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/AbstractPatternObject.java","L6817","3","0","50","9","0","5","1634","0"
"L6819","ArrayPropertyUtil.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/ArrayPropertyUtil.java","L6817","3","0","27","5","0","4","3997","0"
"L6820","CommonValueMatchers.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/CommonValueMatchers.java","L6817","11","0","100","5","0","4","3997","0"
"L6821","OptionalPatternFinder.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/OptionalPatternFinder.java","L6817","13","0","101","5","0","4","3997","0"
"L6822","package-info.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/package-info.java","L6817","1","0","2","6","0","4","3997","0"
"L6823","PatternElement.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/PatternElement.java","L6817","2","0","52","11","0","7","7","0"
"L6824","PatternFinder.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/PatternFinder.java","L6817","48","0","393","12","0","7","7","0"
"L6825","PatternGroup.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/PatternGroup.java","L6817","1","0","19","5","0","4","3997","0"
"L6826","PatternMatch.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/PatternMatch.java","L6817","8","0","69","5","0","4","3997","0"
"L6827","PatternMatcher.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/PatternMatcher.java","L6817","17","0","187","5","0","4","3997","0"
"L6828","PatternNode.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/PatternNode.java","L6817","10","0","144","9","0","5","1634","0"
"L6829","PatternPosition.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/PatternPosition.java","L6817","8","0","120","5","0","4","3997","0"
"L6830","PatternRelationship.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/PatternRelationship.java","L6817","6","0","101","5","0","4","3997","0"
"L6831","PatternUtil.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/PatternUtil.java","L6817","3","0","30","5","0","4","3997","0"
"L6832","ValueMatcher.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/ValueMatcher.java","L6817","1","0","8","5","0","4","3997","0"
"L6967","AbstractFilterExpression.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/filter/AbstractFilterExpression.java","L6966","1","0","22","5","0","4","3997","0"
"L6968","CompareExpression.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/filter/CompareExpression.java","L6966","9","0","58","5","0","4","3997","0"
"L6969","FilterBinaryNode.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/filter/FilterBinaryNode.java","L6966","4","0","29","5","0","4","3997","0"
"L6970","FilterExpression.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/filter/FilterExpression.java","L6966","1","0","6","6","0","4","3997","0"
"L6971","FilterValueGetter.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/filter/FilterValueGetter.java","L6966","1","0","7","5","0","4","3997","0"
"L6972","package-info.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/filter/package-info.java","L6966","1","0","2","3","0","2","3997","0"
"L6973","RegexPattern.java","community/graph-matching/src/main/java/org/neo4j/graphmatching/filter/RegexPattern.java","L6966","5","0","33","5","0","4","3997","0"
"L7733","GraphRenderer.java","community/graphviz/src/main/java/org/neo4j/visualization/GraphRenderer.java","L7732","1","0","11","6","0","5","3997","0"
"L7734","PropertyRenderer.java","community/graphviz/src/main/java/org/neo4j/visualization/PropertyRenderer.java","L7732","1","0","6","6","0","5","3997","0"
"L7735","PropertyType.java","community/graphviz/src/main/java/org/neo4j/visualization/PropertyType.java","L7732","4","0","115","6","0","5","3997","0"
"L7736","SubgraphMapper.java","community/graphviz/src/main/java/org/neo4j/visualization/SubgraphMapper.java","L7732","16","0","83","6","0","5","3997","0"
"L7737","ValueFormatter.java","community/graphviz/src/main/java/org/neo4j/visualization/ValueFormatter.java","L7732","11","0","83","10","0","6","3997","0"
"L7738","Visualizer.java","community/graphviz/src/main/java/org/neo4j/visualization/Visualizer.java","L7732","4","0","50","6","0","5","3997","0"
"L9718","Visitor.java","community/graphviz/src/main/java/org/neo4j/walk/Visitor.java","L9717","1","0","10","5","0","4","1636","0"
"L9719","Walker.java","community/graphviz/src/main/java/org/neo4j/walk/Walker.java","L9717","7","0","59","6","0","5","5350","0"
"L7741","AsciidocHelper.java","community/graphviz/src/main/java/org/neo4j/visualization/asciidoc/AsciidocHelper.java","L7740","7","0","173","62","0","11","1404","0"
