@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L3966","1","0","188","0","6","14","219","false"
"L4048","1","0","15","0","8","29","219","false"
"L4049","1","0","160","0","8","35","219","false"
"L4050","1","0","6","0","1","1","1464","false"
"L4051","1","0","60","0","4","4","219","false"
"L630","1","0","15","0","4","8","219","false"
"L631","7","0","67","0","4","7","219","false"
"L841","18","0","102","0","7","16","219","false"
"L8860","8","0","66","0","4","6","219","false"
"L12182","2","0","18","0","4","6","219","false"
"L12183","66","0","386","0","5","13","219","false"
"L12184","1","0","14","0","4","7","219","false"
"L12185","5","0","48","0","5","8","219","false"
"L12186","6","0","68","0","4","13","219","false"
"L12187","1","0","16","0","4","5","219","false"
"L12188","1","0","9","0","4","9","219","false"
"L12189","11","0","60","0","5","11","219","false"
"L12190","1","0","7","0","4","9","219","false"
"L5529","1","0","74","0","7","11","219","false"
"L5530","1","0","73","0","7","17","219","false"
"L5531","1","0","69","0","5","8","219","false"
"L5532","1","0","9","0","3","5","219","false"
"L5533","1","0","47","0","4","7","219","false"
"L7885","3","0","17","0","5","8","219","false"
"L8916","1","0","35","0","4","6","219","false"
"L8917","3","0","177","0","4","6","219","false"
"L8918","1","0","11","0","4","5","219","false"
"L8919","1","0","51","0","4","5","219","false"
"L8920","1","0","14","0","4","5","219","false"
"L8921","1","0","65","0","4","5","219","false"
"L8922","1","0","13","0","4","5","219","false"
"L8923","1","0","72","0","4","5","219","false"
"L9149","9","0","63","0","4","5","219","false"
"L9198","1","0","9","0","4","6","219","false"
"L9199","5","0","60","0","6","10","219","false"
"L9200","1","0","13","0","4","5","219","false"
"L9201","3","0","57","0","6","9","219","false"
"L9285","1","0","7","0","4","5","219","false"
"L9286","2","0","56","0","6","13","219","false"
"L9287","1","0","39","0","4","6","219","false"
"L9288","1","0","14","0","4","5","219","false"
"L9289","1","0","77","0","7","18","219","false"
"L9290","3","0","240","0","6","24","219","false"
"L9291","1","0","10","0","4","5","219","false"
"L9292","1","0","54","0","4","5","219","false"
"L9531","1","0","23","0","4","12","219","false"
"L9532","60","0","297","0","7","34","219","false"
"L9533","1","0","16","0","4","6","219","false"
"L9534","39","0","315","0","4","14","219","false"
"L10100","1","0","18","0","4","8","219","false"
"L10101","5","0","90","0","6","13","219","false"
"L10162","1","0","46","0","4","9","219","false"
"L10163","1","0","16","0","4","9","219","false"
"L10164","5","0","107","0","4","12","219","false"
"L10165","9","0","292","0","6","24","219","false"
"L10166","1","0","18","0","4","5","219","false"
"L10167","15","0","116","0","4","5","219","false"
"L10168","1","0","14","0","4","5","219","false"
"L10169","11","0","82","0","4","5","219","false"
"L10170","1","0","19","0","4","5","219","false"
"L10171","1","0","109","0","5","9","219","false"
"L10526","1","0","3","0","4","6","219","false"
"L10527","1","0","79","0","5","9","219","false"
"L10596","1","0","5","0","4","6","219","false"
"L10639","5","0","49","0","4","5","219","false"
"L10640","5","0","27","0","4","5","219","false"
"L10641","1","0","6","0","4","5","219","false"
"L10642","1","0","27","0","4","10","219","false"
"L10643","90","0","451","0","7","32","219","false"
"L11007","1","0","21","0","4","9","219","false"
"L11008","12","0","134","0","6","13","219","false"
"L11101","12","0","73","0","4","6","219","false"
"L11102","1","0","61","0","4","6","219","false"
"L11103","1","0","24","0","4","9","219","false"
"L11104","5","0","107","0","4","12","219","false"
"L11105","1","0","17","0","4","5","219","false"
"L11106","1","0","72","0","6","11","219","false"
"L11107","8","0","290","0","6","28","219","false"
"L11108","1","0","18","0","4","5","219","false"
"L11109","15","0","116","0","6","20","219","false"
"L11110","1","0","14","0","4","8","219","false"
"L11111","11","0","82","0","4","10","219","false"
"L11112","1","0","18","0","4","5","219","false"
"L11113","1","0","74","0","6","11","219","false"
"L11510","1","0","19","0","4","6","219","false"
"L11511","1","0","75","0","4","8","219","false"
"L11572","1","0","5","0","4","6","219","false"
"L11614","5","0","49","0","4","5","219","false"
"L11615","5","0","27","0","4","7","219","false"
"L11616","1","0","6","0","4","7","219","false"
"L11617","1","0","29","0","4","11","219","false"
"L11618","102","0","557","0","7","31","219","false"
"L12001","1","0","5","0","4","6","219","false"
"L12002","3","0","29","0","6","9","219","false"
"L12026","1","0","33","0","4","6","219","false"
"L12027","1","0","13","0","4","6","219","false"
"L12028","1","0","73","0","5","12","219","false"
"L12098","1","0","5","0","4","6","219","false"
"L12099","11","0","81","0","4","6","219","false"
"L12151","9","0","58","0","4","6","219","false"
"L12488","1","0","20","0","4","5","219","false"
"L12507","8","0","64","0","4","7","219","false"
"L12508","7","0","74","0","4","10","219","false"
"L12509","5","0","63","0","4","9","219","false"
"L12765","15","0","121","0","5","8","219","false"
"L12841","17","0","172","0","4","14","219","false"
"L5618","1","0","19","0","6","13","219","false"
"L5619","1","0","13","0","4","7","219","false"
"L6269","9","0","89","0","4","6","219","false"
"L7903","29","0","378","0","8","30","219","false"
"L7904","36","0","274","0","7","23","219","false"
"L7905","17","0","104","0","6","13","219","false"
"L7906","1","0","13","0","4","5","219","false"
"L7907","22","0","172","0","6","17","219","false"
"L7908","23","0","367","0","8","29","219","false"
"L7909","30","0","395","0","8","34","219","false"
"L7910","17","0","139","0","6","14","219","false"
"L7911","35","0","271","0","7","21","219","false"
"L7912","2","0","55","0","6","9","219","false"
"L9545","1","0","6","0","4","6","219","false"
"L9546","1","0","5","0","4","6","219","false"
"L9547","3","0","27","0","4","6","219","false"
"L9548","4","0","32","0","4","6","219","false"
"L10604","1","0","33","0","4","6","219","false"
"L10605","2","0","21","0","4","6","219","false"
"L10969","9","0","66","0","4","6","219","false"
"L11581","1","0","37","0","4","6","219","false"
"L11582","3","0","24","0","4","6","219","false"
"L11971","9","0","59","0","4","8","219","false"
"L5652","3","0","43","0","5","11","219","false"
"L5653","3","0","32","0","5","10","219","false"
"L5654","3","0","32","0","5","10","219","false"
"L5743","3","0","31","0","5","10","219","false"
"L5744","3","0","34","0","5","11","219","false"
"L5745","1","0","18","0","4","5","219","false"
"L5746","1","0","29","0","4","5","219","false"
"L5747","1","0","24","0","5","10","219","false"
"L5748","1","0","18","0","4","5","219","false"
"L5749","3","0","30","0","5","10","219","false"
"L5918","2","0","32","0","5","10","219","false"
"L5936","3","0","33","0","5","12","219","false"
"L5937","3","0","33","0","5","12","219","false"
"L5938","3","0","33","0","5","12","219","false"
"L5939","3","0","32","0","5","12","219","false"
"L5940","3","0","36","0","5","11","219","false"
"L5941","1","0","18","0","4","5","219","false"
"L5942","1","0","27","0","5","11","219","false"
"L5943","1","0","29","0","4","5","219","false"
"L5944","1","0","24","0","5","10","219","false"
"L5945","3","0","31","0","5","10","219","false"
"L5946","3","0","32","0","5","12","219","false"
"L6185","1","0","26","0","6","16","219","false"
"L6272","9","0","176","0","6","21","219","false"
"L6353","16","0","381","0","7","27","219","false"
"L6354","22","0","186","0","4","14","219","false"
"L6355","1","0","23","0","4","6","219","false"
"L6752","12","0","168","0","6","15","219","false"
"L6753","22","0","275","0","6","17","219","false"
"L7041","1","0","8","0","4","5","219","false"
"L7042","15","0","401","0","6","28","219","false"
"L7043","22","0","186","0","6","25","219","false"
"L7044","1","0","22","0","4","6","219","false"
"L7353","1","0","25","0","4","6","219","false"
"L7379","1","0","4","0","5","9","219","false"
"L7380","4","0","55","0","5","9","219","false"
"L7407","1","0","39","0","5","7","219","false"
"L7408","5","0","392","0","5","10","219","false"
"L7559","1","0","4","0","4","5","219","false"
"L7560","3","0","73","0","4","5","219","false"
"L7561","1","0","23","0","4","5","219","false"
"L7562","1","0","247","0","6","14","219","false"
"L7563","1","0","15","0","4","5","219","false"
"L7564","1","0","119","0","6","14","219","false"
"L7711","1","0","16","0","4","7","219","false"
"L7712","1","0","40","0","6","9","219","false"
"L7713","5","0","377","0","6","12","219","false"
"L7869","1","0","18","0","4","6","219","false"
"L5657","8","0","74","0","4","7","219","false"
"L5761","8","0","74","0","4","7","219","false"
"L5762","5","0","63","0","4","7","219","false"
"L5959","5","0","63","0","4","5","219","false"
"L5960","17","0","138","0","4","9","219","false"
"L12192","1","0","11","0","5","5","219","false"
"L9542","1","0","21","0","5","5","219","false"
"L12960","1","0","49","0","6","11","219","false"
"L12961","12","0","77","0","6","13","219","false"
"L13032","1","0","17","0","4","5","219","false"
"L13033","2","0","76","0","5","7","219","false"
"L13034","7","0","64","0","6","11","219","false"
"L13035","22","0","208","0","8","35","219","false"
"L13036","1","0","34","0","5","7","219","false"
"L13037","1","0","251","0","7","15","219","false"
"L13038","1","0","46","0","6","13","219","false"
"L13039","1","0","64","0","6","13","219","false"
"L13040","1","0","7","0","4","5","219","false"
"L13041","16","0","116","0","4","5","219","false"
"L13042","1","0","11","0","5","7","219","false"
"L13043","1","0","89","0","8","35","219","false"
"L13044","1","0","40","0","5","7","219","false"
"L21058","1","0","60","0","3","4","263","false"
"L21059","2","0","48","0","4","6","263","false"
"L21061","13","0","93","0","4","4","1283","false"
"L26558","3","0","16","0","1","1","263","false"
"L13341","1","0","17","0","4","7","219","false"
"L13342","1","0","4","0","4","5","219","false"
"L13343","1","0","4","0","3","5","219","false"
"L13344","1","0","17","0","3","4","343","false"
"L13345","1","0","4","0","3","4","343","false"
"L13346","1","0","17","0","3","4","343","false"
"L13347","1","0","4","0","3","4","343","false"
"L13381","12","0","109","0","3","10","343","false"
"L13382","1","0","45","0","3","9","343","false"
"L13383","1","0","7","0","4","7","263","false"
"L13384","1","0","7","0","3","4","343","false"
"L13385","1","0","6","0","3","4","343","false"
"L13386","1","0","28","0","3","7","343","false"
"L13387","5","0","44","0","3","4","343","false"
"L13388","17","0","64","0","3","11","343","false"
"L13389","1","0","35","0","3","5","343","false"
"L13390","3","0","31","0","4","13","1283","false"
"L14834","13","0","72","0","3","9","263","false"
"L14835","33","0","154","0","3","6","343","false"
"L14836","6","0","41","0","4","12","219","false"
"L14837","116","0","451","0","3","13","263","false"
"L14838","1","0","34","0","2","4","592","false"
"L14839","6","0","85","0","2","2","592","false"
"L14840","19","0","84","0","3","9","343","false"
"L14841","2","0","35","0","2","2","592","false"
"L14842","1","0","41","0","2","2","592","false"
"L14843","18","0","164","0","5","11","263","false"
"L14844","27","0","110","0","4","15","219","false"
"L14845","1","0","47","0","2","2","592","false"
"L14846","20","0","121","0","4","8","343","false"
"L14847","21","0","102","0","3","8","263","false"
"L14848","23","0","105","0","3","5","343","false"
"L14849","1","0","8","0","3","5","343","false"
"L14850","13","0","81","0","4","9","343","false"
"L14851","1","0","63","0","2","3","2597","false"
"L14852","33","0","166","0","5","15","343","false"
"L14853","1","0","8","0","4","6","343","false"
"L14854","1","0","20","0","1","1","2597","false"
"L14855","20","0","91","0","6","17","343","false"
"L14856","1","0","34","0","1","1","2597","false"
"L14857","10","0","62","0","3","5","343","false"
"L18338","1","0","64","0","2","4","592","false"
"L18339","1","0","9","0","3","4","343","false"
"L18438","16","0","123","0","3","5","592","false"
"L18439","1","0","8","0","2","3","263","false"
"L18442","1","0","21","0","4","5","263","false"
"L18443","1","0","13","0","2","2","592","false"
"L18444","1","0","9","0","2","3","263","false"
"L18446","1","0","12","0","4","7","263","false"
"L18447","1","0","10","0","2","4","592","false"
"L18585","21","0","156","0","2","7","2597","false"
"L18586","2","0","23","0","3","4","343","false"
"L18587","1","0","24","0","4","5","1283","false"
"L18589","1","0","6","0","3","4","1283","false"
"L18590","1","0","4","0","1","1","2597","false"
"L18591","20","0","129","0","3","8","263","false"
"L18593","2","0","33","0","3","4","1283","false"
"L18594","2","0","37","0","3","4","1283","false"
"L18595","2","0","29","0","3","4","1283","false"
"L18866","112","0","478","0","1","2","2597","false"
"L18868","1","0","17","0","2","2","2597","false"
"L18869","33","0","160","0","1","2","2597","false"
"L19174","7","0","39","0","2","2","1464","false"
"L19175","9","0","41","0","2","3","1464","false"
"L19176","8","0","38","0","2","2","1464","false"
"L19178","6","0","58","0","1","1","2597","false"
"L19261","33","0","433","0","4","19","343","false"
"L19262","1","0","32","0","1","1","343","false"
"L19263","6","0","88","0","2","3","1283","false"
"L19264","1","0","7","0","1","1","2597","false"
"L19265","2","0","96","0","3","4","343","false"
"L21232","1","0","26","0","2","7","592","false"
"L21233","10","0","146","0","2","3","2597","false"
"L21234","1","0","13","0","1","2","2597","false"
"L21235","5","0","58","0","2","4","2597","false"
"L21453","1","0","45","0","4","8","343","false"
"L21454","211","0","1273","0","7","55","1283","false"
"L21456","2","0","23","0","1","1","2597","false"
"L21457","366","0","1512","0","4","16","219","false"
"L21458","1","0","4","0","3","4","343","false"
"L21459","1","0","6","0","3","4","343","false"
"L21460","1","0","17","0","6","23","263","false"
"L21461","8","0","111","0","7","28","2597","false"
"L22875","2","0","83","0","2","3","592","false"
"L22876","9","0","61","0","1","1","592","false"
"L22877","1","0","31","0","4","10","263","false"
"L22878","13","0","213","0","6","25","343","false"
"L22879","1","0","7","0","1","1","592","false"
"L22880","9","0","60","0","4","5","263","false"
"L22881","9","0","60","0","1","1","592","false"
"L23930","1","0","5","0","2","2","1283","false"
"L23931","15","0","152","0","5","20","263","false"
"L23933","2","0","71","0","4","13","263","false"
"L26346","20","0","131","0","4","9","219","false"
"L26347","1","0","8","0","3","5","343","false"
"L26378","5","0","133","0","4","4","343","false"
"L26489","19","0","88","0","1","2","423","false"
"L26536","1","0","40","0","2","2","263","false"
"L13505","14","0","149","0","5","20","2597","false"
"L13506","5","0","48","0","3","4","343","false"
"L13507","34","0","141","0","4","5","263","false"
"L13508","32","0","149","0","5","9","2597","false"
"L13509","6","0","88","0","4","5","343","false"
"L13510","6","0","73","0","1","1","592","false"
"L13511","6","0","73","0","1","1","592","false"
"L13512","45","0","265","0","4","12","2597","false"
"L13513","10","0","49","0","2","2","263","false"
"L13514","41","0","152","0","5","14","343","false"
"L13515","2","0","46","0","4","10","263","false"
"L13516","12","0","57","0","3","4","263","false"
"L13517","36","0","145","0","3","4","263","false"
"L14762","1","0","27","0","4","9","343","false"
"L14763","3","0","36","0","4","7","343","false"
"L14764","1","0","20","0","3","5","343","false"
"L14765","1","0","20","0","3","5","343","false"
"L14766","3","0","35","0","3","5","343","false"
"L14767","3","0","31","0","3","5","343","false"
"L14768","1","0","20","0","3","6","343","false"
"L15686","1","0","515","0","4","9","219","false"
"L16289","1","0","11","0","3","6","343","false"
"L16290","1","0","25","0","3","6","343","false"
"L16291","1","0","11","0","3","4","343","false"
"L16292","1","0","19","0","3","4","343","false"
"L16806","1","0","18","0","2","2","2597","false"
"L16807","16","0","127","0","6","16","263","false"
"L16808","13","0","227","0","1","1","2597","false"
"L16809","62","0","568","0","7","45","1283","false"
"L16810","15","0","236","0","2","2","2597","false"
"L16811","5","0","87","0","4","7","219","false"
"L16812","1","0","17","0","2","2","2597","false"
"L16814","8","0","73","0","3","6","343","false"
"L16815","6","0","109","0","3","8","2597","false"
"L16816","4","0","81","0","2","2","2597","false"
"L16817","1","0","17","0","4","6","343","false"
"L16818","18","0","197","0","6","20","1283","false"
"L17639","4","0","148","0","4","11","343","false"
"L17640","8","0","204","0","3","9","2597","false"
"L17641","6","0","145","0","3","10","343","false"
"L17642","8","0","131","0","3","6","343","false"
"L17643","6","0","136","0","3","7","343","false"
"L18019","1","0","26","0","2","2","56","false"
"L18020","1","0","57","0","5","12","1283","false"
"L18021","1","0","81","0","4","7","1283","false"
"L18022","16","0","149","0","4","7","343","false"
"L18023","17","0","161","0","4","6","343","false"
"L19127","88","0","244","0","2","2","592","false"
"L19276","5","0","60","0","1","2","2597","false"
"L19277","3","0","45","0","3","3","2597","false"
"L19278","6","0","32","0","1","2","2597","false"
"L19284","1","0","13","0","3","4","263","false"
"L19285","14","0","110","0","6","23","1283","false"
"L19286","14","0","105","0","4","16","1283","false"
"L19287","1","0","4","0","1","2","2597","false"
"L19288","1","0","17","0","1","2","2597","false"
"L19289","1","0","4","0","1","2","2597","false"
"L19290","1","0","4","0","1","2","2597","false"
"L19291","1","0","27","0","1","2","2597","false"
"L19292","9","0","216","0","3","5","2597","false"
"L19293","66","0","557","0","2","9","263","false"
"L20920","1","0","42","0","4","5","219","false"
"L20924","1","0","54","0","6","7","1283","false"
"L20925","1","0","10","0","1","1","2597","false"
"L20926","1","0","80","0","6","7","1283","false"
"L20927","1","0","10","0","1","1","2597","false"
"L20928","2","0","87","0","1","1","2597","false"
"L20930","3","0","126","0","1","1","2597","false"
"L23125","2","0","54","0","1","1","592","false"
"L23127","2","0","34","0","1","1","592","false"
"L23128","1","0","11","0","1","1","592","false"
"L23129","4","0","50","0","1","1","592","false"
"L23130","1","0","6","0","1","1","592","false"
"L23131","1","0","22","0","1","1","592","false"
"L23269","1","0","18","0","1","1","2597","false"
"L23270","2","0","113","0","4","7","2597","false"
"L23272","1","0","47","0","4","6","2597","false"
"L23274","1","0","69","0","5","7","423","false"
"L23275","1","0","27","0","2","3","592","false"
"L23276","1","0","146","0","4","10","2597","false"
"L23277","1","0","15","0","1","1","592","false"
"L23278","7","0","71","0","1","1","592","false"
"L23570","10","0","84","0","4","5","263","false"
"L23571","6","0","72","0","4","5","263","false"
"L23621","17","0","99","0","5","11","263","false"
"L23671","1","0","30","0","3","3","263","false"
"L23672","32","0","301","0","6","12","343","false"
"L23673","7","0","35","0","2","5","2597","false"
"L25136","1","0","22","0","2","3","263","false"
"L25137","1","0","55","0","2","3","263","false"
"L25138","1","0","4","0","1","1","2597","false"
"L25139","1","0","16","0","1","1","2597","false"
"L25226","1","0","36","0","5","13","263","false"
"L25227","57","0","366","0","7","32","2597","false"
"L25228","1","0","23","0","2","3","2597","false"
"L25229","31","0","187","0","7","18","263","false"
"L14001","8","0","75","0","3","4","343","false"
"L14002","212","0","1076","0","7","79","2597","false"
"L14003","1","0","29","0","4","7","343","false"
"L14004","34","0","278","0","5","20","343","false"
"L14571","2","0","47","0","2","2","592","false"
"L19377","3","0","188","0","6","14","1283","false"
"L19378","32","0","256","0","7","24","343","false"
"L19379","2","0","110","0","5","14","2597","false"
"L19380","14","0","185","0","4","9","343","false"
"L19383","2","0","40","0","1","1","2597","false"
"L19384","2","0","108","0","2","2","1464","false"
"L19385","5","0","125","0","3","8","2597","false"
"L19822","3","0","51","0","1","1","2597","false"
"L19824","1","0","57","0","3","6","2597","false"
"L19828","146","0","684","0","8","49","343","false"
"L19830","1","0","8","0","1","1","2597","false"
"L19831","6","0","61","0","2","6","2597","false"
"L19832","5","0","41","0","2","2","592","false"
"L19833","1","0","7","0","1","1","2597","false"
"L19834","2","0","23","0","3","4","219","false"
"L19835","4","0","57","0","4","10","263","false"
"L19836","3","0","80","0","1","1","2597","false"
"L20219","1","0","5","0","1","1","1464","false"
"L20220","3","0","134","0","1","1","1464","false"
"L20221","12","0","105","0","2","4","1283","false"
"L20223","2","0","93","0","2","2","592","false"
"L20224","1","0","12","0","2","2","592","false"
"L23900","9","0","63","0","1","1","592","false"
"L24912","19","0","165","0","2","3","263","false"
"L24913","2","0","44","0","1","1","2597","false"
"L24917","1","0","22","0","2","2","592","false"
"L24918","2","0","21","0","2","3","263","false"
"L25233","3","0","204","0","1","1","2597","false"
"L25482","37","0","419","0","3","6","343","false"
"L25483","165","0","867","0","7","46","343","false"
"L25484","37","0","214","0","2","8","2597","false"
"L25485","1","0","14","0","1","1","2597","false"
"L25486","1","0","13","0","3","6","343","false"
"L25487","43","0","394","0","7","25","343","false"
"L25488","1","0","18","0","4","8","343","false"
"L25489","1","0","32","0","5","12","343","false"
"L23995","7","0","84","0","3","4","592","false"
"L24306","22","0","137","0","2","2","592","false"
"L24307","22","0","132","0","2","3","2597","false"
"L24308","43","0","202","0","2","2","592","false"
"L24309","8","0","63","0","2","2","592","false"
"L24310","12","0","102","0","2","2","592","false"
"L24312","25","0","161","0","2","3","592","false"
"L24314","34","0","152","0","2","2","592","false"
"L24315","12","0","104","0","2","2","592","false"
"L24316","21","0","127","0","2","4","592","false"
"L61322","23","0","289","0","3","4","343","false"
"L61323","1","0","16","0","5","5","343","false"
"L61324","1","0","17","0","3","3","343","false"
"L61325","1","0","19","0","3","3","343","false"
"L61326","1","0","22","0","3","3","343","false"
"L61327","1","0","5","0","3","3","343","false"
"L61328","1","0","5","0","3","3","343","false"
"L60923","3","0","20","0","3","3","343","false"
"L60937","1","0","68","0","3","3","343","false"
"L60938","1","0","8","0","3","3","343","false"
"L26571","1","0","5","0","1","1","592","false"
"L26572","1","0","6","0","1","1","592","false"
"L26573","2","0","29","0","3","4","2597","false"
"L26574","7","0","85","0","3","4","2597","false"
"L26577","1","0","51","0","4","7","2597","false"
"L26578","13","0","87","0","2","4","343","false"
"L26630","1","0","10","0","1","1","2597","false"
"L26631","15","0","93","0","2","5","343","false"
"L27169","1","0","4","0","1","1","2597","false"
"L27170","28","0","209","0","5","13","343","false"
"L27171","1","0","12","0","1","1","2597","false"
"L28218","1","0","5","0","1","1","2597","false"
"L28219","2","0","20","0","2","3","343","false"
"L28339","1","0","13","0","2","3","263","false"
"L28349","33","0","180","0","2","2","1464","false"
"L29560","3","0","20","0","1","1","2597","false"
"L29561","4","0","16","0","1","1","2597","false"
"L29562","1","0","20","0","1","1","2597","false"
"L29563","1","0","26","0","1","1","2597","false"
"L29564","1","0","9","0","1","1","2597","false"
"L29729","1","0","42","0","1","1","2597","false"
"L29730","5","0","30","0","2","3","592","false"
"L29777","1","0","36","0","2","3","592","false"
"L29778","1","0","18","0","2","2","592","false"
"L29779","1","0","18","0","1","1","1464","false"
"L29780","1","0","5","0","3","4","2597","false"
"L29781","1","0","5","0","2","2","592","false"
"L29782","39","0","287","0","7","19","263","false"
"L29783","1","0","85","0","1","1","592","false"
"L30197","4","0","36","0","1","1","2597","false"
"L30198","9","0","62","0","1","1","2597","false"
"L30199","11","0","31","0","1","1","2597","false"
"L30200","1","0","17","0","1","1","2597","false"
"L30299","1","0","18","0","5","5","1283","false"
"L30300","12","0","94","0","7","15","263","false"
"L30301","6","0","43","0","1","2","592","false"
"L30302","25","0","134","0","3","6","343","false"
"L30303","1","0","6","0","4","4","263","false"
"L30387","1","0","30","0","5","16","343","false"
"L30388","1","0","28","0","4","14","219","false"
"L30389","1","0","12","0","3","7","343","false"
"L30390","1","0","22","0","4","20","219","false"
