@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L6557","7","0","129","1","10","34","2597","false"
"L6558","1","0","18","0","5","10","2597","false"
"L6559","3","0","97","0","7","21","2597","false"
"L6560","1","0","12","0","3","3","2597","false"
"L6561","4","0","112","0","4","10","27","false"
"L6562","13","0","335","1","11","99","1464","false"
"L6563","1","0","11","0","6","17","2597","false"
"L6564","17","0","147","2","10","48","27","false"
"L6565","1","0","12","0","6","21","2597","false"
"L6566","12","0","106","2","9","37","592","false"
"L6567","1","0","19","0","5","10","2597","false"
"L6568","3","0","102","0","10","35","27","false"
"L7086","1","0","5","0","4","10","219","false"
"L7125","1","0","18","0","1","1","592","false"
"L7126","5","0","28","0","5","12","219","false"
"L7127","1","0","35","0","6","26","592","false"
"L7128","1","0","12","0","5","10","592","false"
"L7129","1","0","13","0","3","7","219","false"
"L7130","75","0","466","3","8","69","592","false"
"L7522","1","0","9","0","5","11","219","false"
"L7523","4","0","56","0","6","22","1464","false"
"L7562","1","0","3","0","5","16","1283","false"
"L7563","1","0","14","0","6","19","2597","false"
"L7564","2","0","53","0","3","3","2597","false"
"L7565","15","0","138","0","9","33","2597","false"
"L7669","1","0","11","0","6","17","2597","false"
"L7670","10","0","80","3","7","31","592","false"
"L7758","9","0","58","1","5","20","1283","false"
"L8084","5","0","65","0","6","29","1464","false"
"L8085","7","0","66","1","5","7","1283","false"
"L8181","1","0","26","0","5","9","423","false"
"L8220","10","0","95","0","6","18","219","false"
"L8221","12","0","117","0","7","31","219","false"
"L8222","5","0","63","0","5","19","219","false"
"L8496","1","0","22","0","2","3","423","false"
"L8497","32","0","229","2","9","57","423","false"
"L8498","1","0","12","0","5","12","423","false"
"L8499","1","0","11","0","4","5","219","false"
"L8500","4","0","42","0","3","3","1283","false"
"L8501","4","0","61","1","5","13","1464","false"
"L8715","17","0","170","0","5","22","1283","false"
"L2713","18","0","135","1","5","15","423","false"
"L2714","48","0","284","7","8","68","2597","false"
"L2715","1","0","15","0","6","12","219","false"
"L2716","35","0","233","7","8","61","2597","false"
"L2717","2","0","56","1","7","21","219","false"
"L3192","5","0","100","1","7","15","423","false"
"L3193","6","0","119","3","6","23","423","false"
"L3194","8","0","118","4","6","20","1464","false"
"L3195","3","0","83","4","6","20","423","false"
"L3483","1","0","5","0","4","5","219","false"
"L3484","5","0","61","0","5","9","219","false"
"L4494","1","0","6","0","4","9","219","false"
"L4495","1","0","7","0","5","14","1464","false"
"L4496","3","0","28","0","5","14","1464","false"
"L4497","4","0","32","0","4","9","219","false"
"L5829","1","0","33","0","4","9","219","false"
"L5830","2","0","20","0","4","10","219","false"
"L6342","9","0","66","1","5","20","1283","false"
"L7095","1","0","37","0","4","9","219","false"
"L7096","3","0","23","0","4","10","219","false"
"L7482","9","0","59","1","5","22","1283","false"
"L7798","1","0","11","0","5","8","219","false"
"L4491","1","0","22","0","5","10","219","false"
"L5871","1","0","50","0","3","3","1464","false"
"L7673","1","0","60","2","2","5","592","false"
"L8850","1","0","12","0","3","3","219","false"
"L8851","16","0","77","2","7","22","1283","false"
"L8852","14","0","80","1","8","35","2597","false"
"L8945","1","0","27","0","2","4","219","false"
"L8946","14","0","73","1","3","7","1283","false"
"L8947","43","0","207","1","4","13","2597","false"
"L8948","7","0","50","1","5","9","1283","false"
"L8949","149","0","686","1","5","22","1464","false"
"L8950","1","0","11","0","2","2","219","false"
"L8951","6","0","25","1","3","7","1283","false"
"L8952","2","0","55","1","4","5","423","false"
"L8953","9","0","111","1","3","3","219","false"
"L8954","14","0","65","1","3","9","1283","false"
"L8955","4","0","66","0","5","9","592","false"
"L8956","1","0","61","0","2","2","219","false"
"L8957","60","0","281","2","5","26","1464","false"
"L8958","1","0","19","0","3","3","219","false"
"L8959","56","0","211","1","3","8","1283","false"
"L8960","6","0","99","0","4","10","2597","false"
"L8961","33","0","170","2","5","15","1283","false"
"L8962","1","0","37","0","2","4","219","false"
"L8963","25","0","138","2","3","11","2597","false"
"L8964","33","0","154","2","4","13","1283","false"
"L8965","1","0","7","0","2","2","219","false"
"L8966","14","0","81","1","3","7","1283","false"
"L8967","38","0","243","5","7","27","2597","false"
"L8968","41","0","194","2","4","11","1283","false"
"L8969","1","0","7","0","2","2","219","false"
"L8970","1","0","19","0","2","2","219","false"
"L8971","28","0","144","1","6","15","1464","false"
"L8972","1","0","33","0","2","2","219","false"
"L8973","1","0","55","0","2","2","219","false"
"L8974","10","0","51","1","5","11","592","false"
"L8975","11","0","72","2","4","12","1283","false"
"L8976","1","0","4","0","2","5","219","false"
"L8977","1","0","7","0","3","5","423","false"
"L11299","1","0","60","0","4","6","219","false"
"L11300","4","0","54","1","5","15","592","false"
"L11301","8","0","47","0","5","12","219","false"
"L11302","12","0","76","1","7","12","1","false"
"L11303","3","0","24","1","3","4","2597","false"
"L11304","1","0","35","0","2","2","219","false"
"L11305","1","0","7","0","2","2","219","false"
"L10375","1","0","635","1","5","17","1464","false"
"L11265","1","0","11","0","2","2","219","false"
"L11266","1","0","24","0","2","2","219","false"
"L11267","1","0","11","0","2","2","219","false"
"L11268","1","0","19","0","2","2","219","false"
"L11487","1","0","53","1","8","21","1464","false"
"L11488","178","0","1224","6","10","139","2597","false"
"L11489","1","0","5","0","2","3","219","false"
"L11490","3","0","29","0","4","8","1464","false"
"L11491","1","0","53","1","3","5","219","false"
"L11492","23","0","164","0","7","83","219","false"
"L11493","1","0","4","0","4","6","219","false"
"L11494","1","0","6","0","4","6","219","false"
"L11495","3","0","34","1","4","8","219","false"
"L13933","12","0","367","7","7","42","1464","false"
"L14187","1","0","6","0","3","7","219","false"
"L14188","18","0","132","4","5","21","592","false"
"L16193","1","0","68","4","5","42","2597","false"
"L16194","94","0","685","21","9","103","1464","false"
"L16195","7","0","52","0","1","4","2597","false"
"L16196","1","0","8","0","1","3","2597","false"
"L16197","2","0","21","0","2","2","2597","false"
"L16198","1","0","4","0","1","2","2597","false"
"L16199","26","0","247","8","7","69","2597","false"
"L16200","1","0","24","0","3","7","1283","false"
"L16201","3","0","10","0","1","5","2597","false"
"L16202","1","0","5","0","1","1","2597","false"
"L16203","1","0","22","0","2","4","1464","false"
"L16204","1","0","14","0","2","3","423","false"
"L21736","20","0","131","0","4","9","219","false"
"L21737","1","0","8","0","3","5","343","false"
"L21738","5","0","19","0","2","2","2597","false"
"L21776","1","0","16","0","1","3","2597","false"
"L21777","8","0","97","6","5","14","423","false"
"L21778","9","0","42","0","1","3","2597","false"
"L21832","1","0","33","0","6","14","1464","false"
"L21833","1","0","11","0","2","2","56","false"
"L21834","49","0","375","8","7","46","1464","false"
"L21835","1","0","20","0","6","14","1464","false"
"L21836","1","0","9","0","3","3","1464","false"
"L21837","1","0","7","1","1","1","35","false"
"L21838","1","0","7","1","1","1","35","false"
"L21839","4","0","39","0","2","3","2597","false"
"L21840","10","0","216","1","5","10","1283","false"
"L21841","5","0","161","2","4","13","1464","false"
"L21842","1","0","7","1","2","3","1464","false"
"L21843","1","0","9","1","3","4","1464","false"
"L21844","1","0","10","2","3","6","1464","false"
"L21845","1","0","15","0","3","6","1464","false"
"L22870","6","0","21","0","1","1","1283","false"
"L22883","7","0","36","0","1","4","2597","false"
"L22884","4","0","35","3","5","12","423","false"
"L22885","19","0","93","1","2","5","1464","false"
"L22886","1","0","11","0","1","1","2597","false"
"L22887","1","0","9","0","1","1","2597","false"
"L22888","5","0","52","0","3","8","1283","false"
"L22889","51","0","275","5","7","48","423","false"
"L22890","1","0","12","0","1","1","1464","false"
"L23195","1","0","40","0","2","2","263","false"
"L23196","2","0","52","0","1","2","1283","false"
"L24359","6","0","50","0","3","5","2597","false"
"L24395","5","0","64","0","2","6","1464","false"
"L24396","3","0","45","0","3","8","1283","false"
"L24397","5","0","49","0","5","12","1283","false"
"L24398","2","0","48","0","4","12","1283","false"
"L24399","5","0","44","0","4","8","1283","false"
"L24400","13","0","100","2","3","17","1464","false"
"L24527","1","0","4","0","1","1","343","false"
"L24528","1","0","9","0","2","2","2597","false"
"L24529","15","0","83","0","4","8","1283","false"
"L24530","133","0","590","4","6","18","1464","false"
"L24531","41","0","175","0","2","10","2597","false"
"L24532","1","0","16","0","2","2","2597","false"
"L24533","4","0","36","0","2","6","2597","false"
"L24534","4","0","34","0","2","3","1464","false"
"L25366","1","0","28","0","3","7","1464","false"
"L25367","1","0","15","1","3","6","1464","false"
"L25368","1","0","13","0","4","8","423","false"
"L25369","1","0","50","1","5","25","1464","false"
"L25370","178","0","951","14","11","172","423","false"
"L25371","1","0","8","0","1","1","423","false"
"L25372","1","0","9","0","1","1","423","false"
"L25373","1","0","5","1","2","3","1464","false"
"L25374","4","0","29","1","2","3","1464","false"
"L25375","1","0","5","0","3","3","592","false"
"L25376","4","0","31","0","3","3","592","false"
"L25377","1","0","10","0","2","3","2597","false"
"L25378","8","0","128","0","1","2","1283","false"
"L14264","1","0","14","0","6","10","592","false"
"L14265","11","0","112","0","6","16","592","false"
"L14266","1","0","16","1","4","7","1464","false"
"L14267","18","0","152","1","5","13","1464","false"
"L14268","1","0","9","0","2","2","219","false"
"L14269","2","0","34","0","3","5","219","false"
"L14270","1","0","13","0","4","4","1283","false"
"L14271","8","0","66","0","4","7","1283","false"
"L14272","1","0","8","1","5","5","1464","false"
"L14273","1","0","33","1","5","5","1464","false"
"L14512","1","0","12","0","3","3","219","false"
"L14513","1","0","16","0","3","4","219","false"
"L14514","1","0","48","0","3","3","219","false"
"L14515","1","0","114","0","5","8","219","false"
"L14516","1","0","25","0","7","16","95","false"
"L14517","9","0","220","0","8","30","95","false"
"L14518","1","0","10","0","2","4","219","false"
"L14519","5","0","92","0","6","15","95","false"
"L14520","1","0","13","0","2","4","219","false"
"L14521","7","0","147","2","8","36","95","false"
"L14522","1","0","28","3","6","10","219","false"
"L14523","1","0","162","4","7","19","219","false"
"L14524","1","0","14","0","4","5","219","false"
"L14525","1","0","33","0","5","13","1283","false"
"L14526","1","0","8","0","1","1","1283","false"
"L14527","18","0","120","0","1","1","1283","false"
"L14528","5","0","279","1","8","40","1464","false"
"L14529","1","0","15","0","3","3","219","false"
"L14530","7","0","72","1","3","7","1283","false"
"L15199","1","0","9","0","1","1","423","false"
"L15200","1","0","9","0","1","1","423","false"
"L15201","1","0","34","0","1","1","423","false"
"L15257","14","0","122","2","7","24","1464","false"
"L15258","22","0","153","5","5","25","592","false"
"L15359","1","0","5","0","1","2","2597","false"
"L15360","26","0","164","0","8","34","1464","false"
"L15361","1","0","63","0","1","1","2597","false"
"L15362","1","0","4","0","1","1","2597","false"
"L15363","1","0","9","0","2","7","423","false"
"L15525","1","0","38","2","1","5","1464","false"
"L15526","1","0","43","3","7","17","1464","false"
"L15527","42","0","424","7","8","36","1464","false"
"L15528","1","0","25","1","2","3","2597","false"
"L15529","12","0","50","2","5","18","56","false"
"L15530","1","0","5","0","1","2","423","false"
"L15531","24","0","108","0","1","1","423","false"
"L15532","1","0","31","1","2","6","1464","false"
"L15533","1","0","5","1","2","6","1464","false"
"L15534","12","0","92","2","2","8","1464","false"
"L16678","1","0","9","0","1","1","2597","false"
"L16679","1","0","10","0","1","1","2597","false"
"L16680","5","0","34","0","1","1","2597","false"
"L16681","1","0","7","0","1","1","2597","false"
"L17832","1","0","14","0","1","3","2597","false"
"L17847","4","0","31","0","3","8","1283","false"
"L17848","1","0","24","0","3","6","2597","false"
"L17849","3","0","90","0","4","10","423","false"
"L17850","1","0","4","0","1","1","2597","false"
"L17851","1","0","16","0","1","1","2597","false"
"L17852","1","0","9","0","1","2","2597","false"
"L17853","6","0","81","0","4","7","95","false"
"L18024","1","0","7","0","4","6","95","false"
"L18040","8","0","83","2","4","5","2597","false"
"L18041","1","0","12","0","1","2","2597","false"
"L18042","1","0","4","0","1","1","2597","false"
"L18043","1","0","15","0","1","1","2597","false"
"L18044","1","0","34","0","5","16","2597","false"
"L18045","4","0","30","2","4","8","95","false"
"L18046","1","0","20","0","4","10","95","false"
"L18047","1","0","69","2","3","7","423","false"
"L18048","1","0","54","0","1","1","2597","false"
"L18049","5","0","58","1","2","4","2597","false"
"L18050","112","0","633","12","9","81","95","false"
"L18051","1","0","43","0","1","1","2597","false"
"L18052","1","0","13","0","1","1","2597","false"
"L18053","9","0","60","1","2","6","2597","false"
"L21620","5","0","44","0","2","3","2597","false"
"L21654","1","0","6","0","2","3","423","false"
"L21655","9","0","61","1","3","11","1283","false"
"L21656","1","0","4","0","1","3","2597","false"
"L22408","84","0","935","15","11","134","1464","false"
"L22409","9","0","137","0","8","36","1464","false"
"L23199","1","0","32","1","5","9","35","false"
"L23200","18","0","287","1","4","33","423","false"
"L23201","3","0","118","0","4","12","1283","false"
"L23202","16","0","154","1","5","18","423","false"
"L23203","1","0","25","0","1","2","1283","false"
"L23204","1","0","19","0","3","3","1464","false"
"L23205","1","0","40","0","1","2","1283","false"
"L23640","1","0","17","0","2","3","423","false"
"L23641","3","0","25","1","4","9","423","false"
"L23642","1","0","13","0","3","5","1464","false"
"L23643","1","0","8","0","2","2","592","false"
"L23644","1","0","70","2","4","7","423","false"
"L23645","72","0","445","4","7","53","1464","false"
"L23646","3","0","104","1","4","15","1464","false"
"L23647","12","0","56","5","4","18","95","false"
"L23648","20","0","343","1","5","41","1464","false"
"L23649","12","0","112","1","5","10","56","false"
"L23650","9","0","91","0","3","7","2597","false"
"L24737","3","0","48","0","3","6","1283","false"
"L24738","3","0","47","0","4","8","1283","false"
"L24739","4","0","55","0","3","5","1283","false"
"L24740","1","0","72","0","1","1","343","false"
"L24741","1","0","33","0","1","1","343","false"
"L24742","1","0","20","0","3","5","1283","false"
"L24743","1","0","26","0","1","1","343","false"
"L24744","1","0","19","0","1","1","343","false"
"L24906","6","0","38","0","1","1","1283","false"
"L24907","1","0","5","0","1","1","1283","false"
"L24908","2","0","24","0","3","3","2597","false"
"L24909","1","0","23","0","2","8","1283","false"
"L24978","1","0","28","0","1","1","343","false"
"L24979","46","0","170","0","2","2","2597","false"
"L25183","27","0","189","1","6","20","95","false"
"L25184","1","0","12","0","1","2","592","false"
"L25185","1","0","17","0","3","5","592","false"
"L25186","1","0","8","0","1","2","592","false"
"L25187","1","0","9","0","1","1","592","false"
"L25188","1","0","7","0","2","4","2597","false"
"L25189","4","0","30","0","1","1","2597","false"
"L25317","1","0","25","0","1","1","343","false"
"L25318","101","0","312","2","5","22","2597","false"
"L12232","38","0","192","5","5","12","1464","false"
"L12233","140","0","565","5","4","15","2597","false"
"L12234","9","0","78","1","3","6","1464","false"
"L12235","209","0","748","5","5","36","1464","false"
"L12236","12","0","65","0","2","2","423","false"
"L12237","119","0","480","7","8","22","1464","false"
"L12238","96","0","466","4","5","13","95","false"
"L12239","1","0","24","0","4","7","219","false"
"L12240","1","0","41","0","4","6","219","false"
"L12241","167","0","640","6","4","17","2597","false"
"L12242","27","0","155","0","2","7","2597","false"
"L12243","3","0","60","0","4","6","219","false"
"L15933","1","0","18","0","5","8","592","false"
"L15934","33","0","198","1","5","9","592","false"
"L15935","3","0","33","1","3","6","2597","false"
"L15936","1","0","6","0","1","4","2597","false"
"L16163","9","0","63","1","3","8","1283","false"
"L16729","14","0","113","0","2","3","2597","false"
"L16730","1","0","17","0","1","1","2597","false"
"L16731","1","0","25","0","1","1","2597","false"
"L18115","28","0","335","0","2","5","31","false"
"L18385","1","0","8","0","1","1","38","false"
"L18386","1","0","9","0","1","1","38","false"
"L18402","52","0","518","4","5","42","1283","false"
"L18403","220","0","1199","25","13","183","2597","false"
"L18404","1","0","8","0","2","3","1464","false"
"L18405","1","0","4","0","1","3","2597","false"
"L18406","52","0","317","11","7","47","2597","false"
"L18407","1","0","14","0","1","1","2597","false"
"L18408","1","0","12","0","3","7","2597","false"
"L18409","79","0","528","5","7","65","2597","false"
"L18410","1","0","23","0","5","13","2597","false"
"L18411","1","0","48","1","7","34","2597","false"
"L21278","30","0","105","5","3","12","2597","false"
"L21279","3","0","40","2","3","6","1283","false"
"L21280","1","0","16","4","3","12","1464","false"
"L21281","32","0","163","18","6","48","1464","false"
"L21282","3","0","34","0","3","6","423","false"
"L21283","1","0","3","1","2","4","423","false"
"L21284","1","0","16","0","1","1","1464","false"
"L21285","2","0","41","0","2","9","95","false"
"L21286","1","0","22","1","3","8","423","false"
"L21287","1","0","10","0","2","3","2597","false"
"L21288","1","0","9","0","2","6","95","false"
"L21289","1","0","17","0","1","3","1464","false"
"L21290","3","0","49","0","1","5","1464","false"
"L21291","7","0","62","0","2","6","423","false"
"L21292","3","0","27","0","2","5","2597","false"
"L21293","25","0","115","2","2","11","2597","false"
"L21294","3","0","37","0","2","3","1464","false"
"L21295","11","0","61","1","5","11","219","false"
"L21296","1","0","33","0","1","1","1464","false"
"L13773","1","0","108","0","2","4","219","false"
"L13774","1","0","46","0","2","4","219","false"
"L13775","1","0","32","0","2","4","219","false"
"L13776","1","0","31","0","4","5","219","false"
"L13777","1","0","26","0","2","4","219","false"
"L13778","1","0","31","0","2","4","219","false"
"L18991","1","0","14","1","3","5","2597","false"
"L18992","1","0","10","0","1","4","2597","false"
"L18993","1","0","12","0","4","9","95","false"
"L18994","50","0","227","12","7","48","2597","false"
"L18995","1","0","38","0","1","3","2597","false"
"L18996","18","0","134","5","4","12","1464","false"
"L18997","6","0","117","2","4","9","423","false"
"L18998","4","0","67","2","3","9","2597","false"
"L18999","1","0","4","0","1","4","2597","false"
"L19000","1","0","22","0","1","3","2597","false"
"L19001","9","0","67","1","2","6","1283","false"
"L19561","1","0","25","0","1","1","2597","false"
"L19562","1","0","20","0","1","1","2597","false"
"L19563","1","0","9","0","1","1","2597","false"
"L19564","15","0","131","0","1","1","2597","false"
"L19820","7","0","61","0","2","3","1464","false"
"L19821","3","0","39","2","3","13","1283","false"
"L19822","142","0","641","13","6","49","1464","false"
"L19823","4","0","41","1","1","4","2597","false"
"L19824","1","0","25","2","4","17","1464","false"
"L19825","9","0","63","2","3","9","423","false"
"L19826","16","0","92","2","6","7","423","false"
"L19827","37","0","231","4","5","22","592","false"
"L19828","49","0","281","5","7","35","1464","false"
"L19829","5","0","46","1","3","9","1464","false"
"L19830","8","0","73","0","2","5","2597","false"
"L19831","86","0","479","5","3","48","2597","false"
"L16736","1","0","15","0","1","1","2597","false"
"L16737","7","0","91","0","3","4","592","false"
"L17064","22","0","137","0","2","2","592","false"
"L17065","22","0","132","0","2","3","2597","false"
"L17066","43","0","202","0","2","2","592","false"
"L17067","8","0","63","0","2","2","592","false"
"L17068","12","0","102","0","2","2","592","false"
"L17070","25","0","161","0","2","3","592","false"
"L17072","34","0","152","0","2","2","592","false"
"L17073","12","0","104","0","2","2","592","false"
"L17074","21","0","127","0","2","4","592","false"
"L16837","3","0","12","0","1","1","2597","false"
"L16839","3","0","12","0","1","1","2597","false"
"L19004","1","0","9","0","1","3","2597","false"
"L19005","3","0","14","0","1","3","2597","false"
"L19006","3","0","18","0","1","3","2597","false"
"L19007","1","0","4","0","1","3","2597","false"
"L19008","1","0","9","0","1","3","2597","false"
"L19009","1","0","9","0","1","3","2597","false"
"L19010","3","0","24","0","2","4","2597","false"
"L19011","4","0","17","0","1","3","2597","false"
"L19012","1","0","9","0","1","3","2597","false"
"L19013","2","0","13","0","3","7","1283","false"
"L19335","5","0","34","1","2","6","1464","false"
"L19336","3","0","26","0","1","4","2597","false"
"L19337","2","0","23","0","1","5","2597","false"
"L19338","2","0","23","0","2","7","2597","false"
"L19339","2","0","22","0","1","1","1283","false"
"L19340","2","0","22","0","1","4","2597","false"
"L19341","2","0","22","0","1","5","2597","false"
"L19342","8","0","47","0","2","3","2597","false"
"L19343","1","0","11","0","1","3","2597","false"
"L20042","1","0","12","0","1","1","2597","false"
"L20043","1","0","9","0","1","1","2597","false"
"L20044","1","0","12","0","1","4","2597","false"
"L20045","1","0","9","0","1","1","2597","false"
"L20046","1","0","12","0","1","2","2597","false"
"L20047","1","0","9","0","1","1","2597","false"
"L20364","1","0","11","0","1","3","2597","false"
"L20365","1","0","62","1","2","6","1464","false"
"L20366","1","0","61","0","3","5","1464","false"
"L20367","1","0","50","0","1","2","2597","false"
"L19842","1","0","36","0","3","6","2597","false"
"L25895","1","0","5","0","1","1","592","false"
"L25896","1","0","3","0","2","2","1464","false"
"L25897","1","0","6","0","2","3","592","false"
"L25898","3","0","53","1","4","11","2597","false"
"L25899","7","0","92","0","3","5","263","false"
"L82804","8","0","73","0","3","12","423","false"
"L25909","16","0","102","2","5","12","1283","false"
"L25910","14","0","87","2","4","13","1283","false"
"L25987","22","0","104","0","3","8","2597","false"
"L25988","2","0","36","0","1","2","2597","false"
"L25989","1","0","12","0","3","5","1464","false"
"L25990","1","0","10","0","1","1","2597","false"
"L25991","17","0","99","0","3","7","1283","false"
"L25992","1","0","13","0","2","3","1283","false"
"L25993","1","0","9","0","2","3","1283","false"
"L25994","1","0","4","0","3","6","1283","false"
"L25995","1","0","8","0","1","2","2597","false"
"L25996","16","0","187","0","4","7","1283","false"
"L25997","1","0","5","0","2","3","1283","false"
"L26901","1","0","4","0","1","1","2597","false"
"L26902","38","0","249","2","7","32","1464","false"
"L26903","8","0","51","0","1","1","263","false"
"L26904","1","0","12","0","1","1","2597","false"
"L27682","1","0","14","0","2","3","2597","false"
"L27683","1","0","4","0","2","3","2597","false"
"L27684","1","0","15","0","1","1","2597","false"
"L27685","1","0","4","0","1","4","2597","false"
"L27686","27","0","219","0","2","9","2597","false"
"L27687","1","0","7","0","2","3","2597","false"
"L27688","1","0","12","0","1","2","1283","false"
"L27689","29","0","201","0","2","8","2597","false"
