"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous fixes","Number of committers","Number of previous modifications","Number of developer commits","Number of bugs"
"L1047","LocaleListDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/customer/LocaleListDataSourceFactory.java","L1043","3","0","31","0","6","13","1283","0"
"L1124","BundledOrderItemListDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/order/BundledOrderItemListDataSourceFactory.java","L1123","3","0","35","0","6","15","1283","0"
"L1125","CountryListDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/order/CountryListDataSourceFactory.java","L1123","3","0","35","0","6","15","1283","0"
"L1126","DiscreteOrderItemFeePriceDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/order/DiscreteOrderItemFeePriceDataSourceFactory.java","L1123","3","0","33","0","6","15","1283","0"
"L1127","FulfillmentGroupAdjustmentListDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/order/FulfillmentGroupAdjustmentListDataSourceFactory.java","L1123","3","0","35","0","6","15","1283","0"
"L1128","FulfillmentGroupListDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/order/FulfillmentGroupListDataSourceFactory.java","L1123","3","0","35","0","6","15","1283","0"
"L1129","OfferCodeListDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/order/OfferCodeListDataSourceFactory.java","L1123","3","0","35","0","6","15","1283","0"
"L1130","OrderAdjustmentListDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/order/OrderAdjustmentListDataSourceFactory.java","L1123","3","0","35","0","6","15","1283","0"
"L1131","OrderItemAdjustmentListDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/order/OrderItemAdjustmentListDataSourceFactory.java","L1123","3","0","35","0","6","15","1283","0"
"L1132","OrderItemListDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/order/OrderItemListDataSourceFactory.java","L1123","3","0","35","0","6","15","1283","0"
"L1133","OrderListDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/order/OrderListDataSourceFactory.java","L1123","3","0","31","0","6","15","1283","0"
"L1134","PaymentAdditionalAttributesDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/order/PaymentAdditionalAttributesDataSourceFactory.java","L1123","3","0","42","0","6","16","1283","0"
"L1135","PaymentInfoListDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/order/PaymentInfoListDataSourceFactory.java","L1123","3","0","35","0","6","15","1283","0"
"L1136","PaymentLogListDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/order/PaymentLogListDataSourceFactory.java","L1123","3","0","31","0","5","15","1283","0"
"L1137","PaymentResponseItemListDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/order/PaymentResponseItemListDataSourceFactory.java","L1123","3","0","31","0","5","15","1283","0"
"L1138","StateListDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/order/StateListDataSourceFactory.java","L1123","3","0","35","0","6","15","1283","0"
"L1343","CustomerListDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/promotion/CustomerListDataSourceFactory.java","L1342","3","0","32","0","6","15","1283","0"
"L1344","FulfillmentGroupListDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/promotion/FulfillmentGroupListDataSourceFactory.java","L1342","3","0","33","0","6","15","1283","0"
"L1345","OfferItemCriteriaListDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/promotion/OfferItemCriteriaListDataSourceFactory.java","L1342","3","0","35","0","6","17","1283","0"
"L1346","OfferItemTargetCriteriaListDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/promotion/OfferItemTargetCriteriaListDataSourceFactory.java","L1342","3","0","35","0","5","16","1283","0"
"L1347","OfferListDataSource.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/promotion/OfferListDataSource.java","L1342","1","0","34","0","5","10","1283","0"
"L1348","OfferListDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/promotion/OfferListDataSourceFactory.java","L1342","3","0","31","0","6","15","1283","0"
"L1349","OrderItemListDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/promotion/OrderItemListDataSourceFactory.java","L1342","3","0","33","0","6","15","1283","0"
"L1350","OrderListDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/promotion/OrderListDataSourceFactory.java","L1342","3","0","32","0","6","15","1283","0"
"L2558","CustomerPresenter.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/presenter/customer/CustomerPresenter.java","L2557","4","0","173","0","7","40","1283","0"
"L2674","OrderItemPresenter.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/presenter/order/OrderItemPresenter.java","L2673","16","0","190","0","6","22","1283","0"
"L2675","OrderPresenter.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/presenter/order/OrderPresenter.java","L2673","12","0","347","0","7","35","1283","0"
"L2676","PaymentInfoPresenter.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/presenter/order/PaymentInfoPresenter.java","L2673","1","0","13","0","5","10","1464","0"
"L3038","CriteriaType.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/presenter/promotion/CriteriaType.java","L3037","1","0","5","0","4","6","219","0"
"L3039","FilterType.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/presenter/promotion/FilterType.java","L3037","1","0","7","0","4","5","219","0"
"L3040","OfferPresenter.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/presenter/promotion/OfferPresenter.java","L3037","24","0","632","0","7","27","592","0"
"L3041","OfferPresenterExtractor.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/presenter/promotion/OfferPresenterExtractor.java","L3037","61","0","345","0","6","17","1283","0"
"L3042","OfferPresenterInitializer.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/presenter/promotion/OfferPresenterInitializer.java","L3037","77","0","460","0","8","23","1283","0"
"L3043","StateFinishedCallback.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/presenter/promotion/StateFinishedCallback.java","L3037","1","0","4","0","4","6","219","0"
"L3044","StateManager.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/presenter/promotion/StateManager.java","L3037","5","0","36","0","4","6","219","0"
"L4092","CustomerDisplay.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/view/customer/CustomerDisplay.java","L4091","1","0","8","0","5","19","1283","0"
"L4093","CustomerView.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/view/customer/CustomerView.java","L4091","1","0","75","0","8","26","263","0"
"L4118","ExportCriteriaDialog.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/view/dialog/ExportCriteriaDialog.java","L4117","10","0","135","0","5","14","1464","0"
"L4119","ExportListSelectionDialog.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/view/dialog/ExportListSelectionDialog.java","L4117","2","0","105","0","3","4","2597","0"
"L4218","OrderDisplay.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/view/order/OrderDisplay.java","L4217","1","0","26","0","7","14","1283","0"
"L4219","OrderItemDisplay.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/view/order/OrderItemDisplay.java","L4217","1","0","10","0","5","10","1283","0"
"L4220","OrderItemView.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/view/order/OrderItemView.java","L4217","3","0","160","0","6","13","1283","0"
"L4221","OrderView.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/view/order/OrderView.java","L4217","1","0","170","0","7","21","1283","0"
"L4320","OfferDisplay.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/view/promotion/OfferDisplay.java","L4319","1","0","101","0","6","13","1283","0"
"L4321","OfferView.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/view/promotion/OfferView.java","L4319","5","0","966","0","8","34","1283","0"
"L4322","SectionView.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/view/promotion/SectionView.java","L4319","1","0","27","0","7","17","1283","0"
"L4783","AdminExporter.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/server/service/export/AdminExporter.java","L4782","1","0","15","0","3","3","2597","0"
"L4804","AdminUserCustomPersistenceHandler.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/server/service/handler/AdminUserCustomPersistenceHandler.java","L4803","6","0","105","0","7","17","1464","0"
"L4805","CategoryCustomPersistenceHandler.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/server/service/handler/CategoryCustomPersistenceHandler.java","L4803","6","0","60","0","6","21","1283","1"
"L4806","ChildCategoriesCustomPersistenceHandler.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/server/service/handler/ChildCategoriesCustomPersistenceHandler.java","L4803","6","0","46","0","6","15","219","0"
"L4807","CustomerCustomPersistenceHandler.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/server/service/handler/CustomerCustomPersistenceHandler.java","L4803","4","0","48","0","7","17","1283","0"
"L4808","CustomerPasswordCustomPersistenceHandler.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/server/service/handler/CustomerPasswordCustomPersistenceHandler.java","L4803","4","0","35","0","6","14","1283","0"
"L4809","MediaCustomPersistenceHandler.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/server/service/handler/MediaCustomPersistenceHandler.java","L4803","2","0","42","0","5","9","343","0"
"L4810","OfferCustomPersistenceHandler.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/server/service/handler/OfferCustomPersistenceHandler.java","L4803","41","0","324","0","7","38","1283","0"
"L4811","OfferItemCriteriaCustomPersistenceHandler.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/server/service/handler/OfferItemCriteriaCustomPersistenceHandler.java","L4803","6","0","57","0","6","13","219","0"
"L4812","ProductCustomPersistenceHandler.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/server/service/handler/ProductCustomPersistenceHandler.java","L4803","10","0","76","0","7","16","1283","1"
"L4813","SkuCustomPersistenceHandler.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/server/service/handler/SkuCustomPersistenceHandler.java","L4803","33","0","255","0","8","38","219","4"
"L260","AllProductsDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/category/AllProductsDataSourceFactory.java","L259","3","0","41","0","6","15","1283","0"
"L261","CategoryListDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/category/CategoryListDataSourceFactory.java","L259","1","0","36","0","6","17","1283","0"
"L262","CategorySearchDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/category/CategorySearchDataSourceFactory.java","L259","3","0","41","0","6","15","1283","0"
"L263","CategoryTreeDataSource.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/category/CategoryTreeDataSource.java","L259","8","0","76","0","7","21","1283","0"
"L264","CategoryTreeDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/category/CategoryTreeDataSourceFactory.java","L259","3","0","40","0","6","15","1283","0"
"L265","FeaturedProductListDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/category/FeaturedProductListDataSourceFactory.java","L259","3","0","43","0","6","15","1283","0"
"L266","MediaMapDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/category/MediaMapDataSourceFactory.java","L259","3","0","44","0","6","16","1283","0"
"L267","OrphanedCategoryListDataSource.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/category/OrphanedCategoryListDataSource.java","L259","1","0","39","0","5","10","1283","0"
"L268","OrphanedCategoryListDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/category/OrphanedCategoryListDataSourceFactory.java","L259","3","0","35","0","6","16","1283","0"
"L765","BundleSkuSearchDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/product/BundleSkuSearchDataSourceFactory.java","L764","1","0","29","0","6","12","219","0"
"L766","CategoryCrossSaleProductListDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/product/CategoryCrossSaleProductListDataSourceFactory.java","L764","3","0","43","0","5","16","1283","0"
"L767","CategoryUpSaleProductListDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/product/CategoryUpSaleProductListDataSourceFactory.java","L764","3","0","43","0","5","16","1283","0"
"L768","OneToOneProductSkuDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/product/OneToOneProductSkuDataSourceFactory.java","L764","3","0","32","0","7","20","1283","0"
"L769","ParentCategoryListDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/product/ParentCategoryListDataSourceFactory.java","L764","3","0","44","0","6","15","1283","0"
"L770","ProductListDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/product/ProductListDataSourceFactory.java","L764","1","0","24","0","6","16","1283","0"
"L771","ProductOptionDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/product/ProductOptionDataSourceFactory.java","L764","3","0","34","0","7","14","219","0"
"L772","ProductOptionListDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/product/ProductOptionListDataSourceFactory.java","L764","3","0","31","0","4","6","343","0"
"L773","ProductOptionValueDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/product/ProductOptionValueDataSourceFactory.java","L764","3","0","34","0","7","16","1283","0"
"L774","ProductSkusDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/product/ProductSkusDataSourceFactory.java","L764","1","0","30","0","6","18","219","0"
"L775","SkuBundleItemsDataSourceFactory.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/product/SkuBundleItemsDataSourceFactory.java","L764","3","0","42","0","6","15","219","0"
"L1203","OrderItemEntityModule.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/order/module/OrderItemEntityModule.java","L1202","2","0","24","0","5","10","1283","0"
"L1374","OfferItemCriteriaListModule.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/promotion/module/OfferItemCriteriaListModule.java","L1373","5","0","63","0","5","10","1283","0"
"L1758","AllChildCategoriesPresenter.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/presenter/catalog/category/AllChildCategoriesPresenter.java","L1757","7","0","99","0","7","20","1283","0"
"L1759","CategoryPresenter.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/presenter/catalog/category/CategoryPresenter.java","L1757","19","0","376","0","7","46","1283","0"
"L2225","AssociatedProductOptionPresenterBasic.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/presenter/catalog/product/AssociatedProductOptionPresenterBasic.java","L2224","1","0","16","0","4","10","1464","0"
"L2226","OneToOneProductSkuPresenter.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/presenter/catalog/product/OneToOneProductSkuPresenter.java","L2224","6","0","277","0","8","111","1283","0"
"L2227","ProductOptionPresenter.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/presenter/catalog/product/ProductOptionPresenter.java","L2224","1","0","55","0","6","26","1283","0"
"L2228","SkusPresenter.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/presenter/catalog/product/SkusPresenter.java","L2224","4","0","51","0","5","22","1464","0"
"L3936","CategoryDisplay.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/view/catalog/category/CategoryDisplay.java","L3935","1","0","21","0","6","12","1283","0"
"L3937","CategoryView.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/view/catalog/category/CategoryView.java","L3935","1","0","188","0","8","24","1283","0"
"L4019","OneToOneProductSkuDisplay.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/view/catalog/product/OneToOneProductSkuDisplay.java","L4018","1","0","15","0","8","41","1283","0"
"L4020","OneToOneProductSkuView.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/view/catalog/product/OneToOneProductSkuView.java","L4018","1","0","161","0","8","52","1283","0"
"L4021","ProductOptionDisplay.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/view/catalog/product/ProductOptionDisplay.java","L4018","1","0","6","0","3","7","1283","0"
"L4022","ProductOptionView.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/view/catalog/product/ProductOptionView.java","L4018","1","0","60","0","5","11","1283","0"
"L631","CategoryTreeAdornedTargetListModule.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/category/module/CategoryTreeAdornedTargetListModule.java","L630","1","0","15","0","5","13","1283","0"
"L632","CategoryTreeEntityModule.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/category/module/CategoryTreeEntityModule.java","L630","7","0","67","0","5","12","1283","0"
"L842","SkuBasicClientEntityModule.java","admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/product/module/SkuBasicClientEntityModule.java","L841","18","0","102","0","7","17","343","0"
"L8902","AbstractContentService.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/common/AbstractContentService.java","L8901","8","0","66","0","4","6","219","0"
"L12210","BroadleafCmsSimpleUrlHandlerMapping.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/web/BroadleafCmsSimpleUrlHandlerMapping.java","L12209","2","0","18","0","4","6","219","0"
"L12211","BroadleafProcessURLFilter.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/web/BroadleafProcessURLFilter.java","L12209","66","0","386","0","5","13","219","0"
"L12212","NullURLProcessor.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/web/NullURLProcessor.java","L12209","1","0","14","0","4","7","219","0"
"L12213","PageHandlerMapping.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/web/PageHandlerMapping.java","L12209","7","0","48","0","6","16","1283","0"
"L12214","PageURLProcessor.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/web/PageURLProcessor.java","L12209","6","0","68","0","5","18","1283","0"
"L12215","PreviewTemplateController.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/web/PreviewTemplateController.java","L12209","1","0","16","0","5","10","1283","0"
"L12216","ProcessURLAction.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/web/ProcessURLAction.java","L12209","1","0","9","0","4","9","219","0"
"L12217","URLHandlerFilter.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/web/URLHandlerFilter.java","L12209","11","0","60","0","6","16","1283","0"
"L12218","URLProcessor.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/web/URLProcessor.java","L12209","1","0","7","0","4","9","219","0"
"L5504","ContentManagementMessages.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/ContentManagementMessages.java","L5503","1","0","74","0","7","13","2597","0"
"L5505","ContentManagementModule.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/ContentManagementModule.java","L5503","1","0","73","0","7","25","592","0"
"L5506","GeneratedMessagesEntityCMS.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/GeneratedMessagesEntityCMS.java","L5503","1","0","69","0","5","10","2597","0"
"L5507","SandBoxMessages.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/SandBoxMessages.java","L5503","1","0","9","0","3","7","2597","0"
"L5508","SandBoxModule.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/SandBoxModule.java","L5503","1","0","47","0","4","13","1283","0"
"L7879","CMSUtilityRemoteService.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/server/CMSUtilityRemoteService.java","L7878","3","0","17","0","5","8","219","0"
"L8958","FieldDefinition.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/field/domain/FieldDefinition.java","L8957","1","0","35","0","4","6","219","0"
"L8959","FieldDefinitionImpl.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/field/domain/FieldDefinitionImpl.java","L8957","3","0","177","0","5","11","1283","0"
"L8960","FieldEnumeration.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/field/domain/FieldEnumeration.java","L8957","1","0","11","0","4","5","219","0"
"L8961","FieldEnumerationImpl.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/field/domain/FieldEnumerationImpl.java","L8957","1","0","51","0","4","5","219","1"
"L8962","FieldEnumerationItem.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/field/domain/FieldEnumerationItem.java","L8957","1","0","14","0","4","5","219","0"
"L8963","FieldEnumerationItemImpl.java","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/field/domain/FieldEnumerationItemImpl.java","L8957","1","0","65","0","5","10","1283","0"
