"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of developer commits","Number of previous modifications","Number of previous fixes","Number of committers","Number of bugs"
"L153","CMap.java","hazelcast/src/main/java/com/hazelcast/impl/CMap.java","L135","376","0","1659","831","256","3","6","12"
"L154","ConcurrentMapManager.java","hazelcast/src/main/java/com/hazelcast/impl/ConcurrentMapManager.java","L135","594","0","3554","831","368","3","6","17"
"L155","Constants.java","hazelcast/src/main/java/com/hazelcast/impl/Constants.java","L135","1","0","52","1118","11","0","1","0"
"L156","CountDownLatchProxy.java","hazelcast/src/main/java/com/hazelcast/impl/CountDownLatchProxy.java","L135","1","0","17","1118","5","0","2","0"
"L157","CountDownLatchProxyImpl.java","hazelcast/src/main/java/com/hazelcast/impl/CountDownLatchProxyImpl.java","L135","11","0","176","1118","2","0","2","0"
"L158","DataAwareEntryEvent.java","hazelcast/src/main/java/com/hazelcast/impl/DataAwareEntryEvent.java","L135","7","0","50","2899","3","0","2","0"
"L159","DataAwareItemEvent.java","hazelcast/src/main/java/com/hazelcast/impl/DataAwareItemEvent.java","L135","1","0","19","1118","1","0","1","0"
"L160","DataMessage.java","hazelcast/src/main/java/com/hazelcast/impl/DataMessage.java","L135","1","0","18","1118","1","0","1","0"
"L161","DefaultNearCacheRecord.java","hazelcast/src/main/java/com/hazelcast/impl/DefaultNearCacheRecord.java","L135","3","0","39","1118","2","0","2","0"
"L162","DefaultProxyFactory.java","hazelcast/src/main/java/com/hazelcast/impl/DefaultProxyFactory.java","L135","1","0","62","1118","3","0","2","0"
"L163","DefaultRecord.java","hazelcast/src/main/java/com/hazelcast/impl/DefaultRecord.java","L135","15","0","94","831","11","0","4","1"
"L164","DestroyEndpointThreadsCallable.java","hazelcast/src/main/java/com/hazelcast/impl/DestroyEndpointThreadsCallable.java","L135","3","0","58","575","2","0","2","0"
"L165","DistributedRunnableAdapter.java","hazelcast/src/main/java/com/hazelcast/impl/DistributedRunnableAdapter.java","L135","1","0","5","1118","3","0","1","0"
"L166","Entries.java","hazelcast/src/main/java/com/hazelcast/impl/Entries.java","L135","30","0","178","2899","6","0","2","1"
"L167","EvictLocalMapEntriesCallable.java","hazelcast/src/main/java/com/hazelcast/impl/EvictLocalMapEntriesCallable.java","L135","1","0","46","1118","3","0","2","0"
"L168","ExecutionLoadBalancer.java","hazelcast/src/main/java/com/hazelcast/impl/ExecutionLoadBalancer.java","L135","1","0","6","1118","1","0","1","0"
"L169","ExecutionManagerCallback.java","hazelcast/src/main/java/com/hazelcast/impl/ExecutionManagerCallback.java","L135","1","0","8","1118","5","0","2","0"
"L170","ExecutorManager.java","hazelcast/src/main/java/com/hazelcast/impl/ExecutorManager.java","L135","65","0","561","831","76","2","6","2"
"L171","ExecutorServiceProxy.java","hazelcast/src/main/java/com/hazelcast/impl/ExecutorServiceProxy.java","L135","12","0","96","1118","22","0","3","0"
"L172","ExecutorThreadFactory.java","hazelcast/src/main/java/com/hazelcast/impl/ExecutorThreadFactory.java","L135","3","0","25","1118","4","0","1","0"
"L173","FactoryImpl.java","hazelcast/src/main/java/com/hazelcast/impl/FactoryImpl.java","L135","110","0","787","831","227","0","6","2"
"L174","FallThroughRunnable.java","hazelcast/src/main/java/com/hazelcast/impl/FallThroughRunnable.java","L135","2","0","10","1118","6","0","2","0"
"L175","GroupProperties.java","hazelcast/src/main/java/com/hazelcast/impl/GroupProperties.java","L135","4","0","235","2899","70","0","5","2"
"L176","HazelcastInstanceAwareInstance.java","hazelcast/src/main/java/com/hazelcast/impl/HazelcastInstanceAwareInstance.java","L135","1","0","5","1118","3","0","1","0"
"L177","IdGeneratorProxy.java","hazelcast/src/main/java/com/hazelcast/impl/IdGeneratorProxy.java","L135","1","0","4","2899","2","0","1","0"
"L178","IdGeneratorProxyImpl.java","hazelcast/src/main/java/com/hazelcast/impl/IdGeneratorProxyImpl.java","L135","9","0","103","1118","3","0","3","0"
"L179","IGetAwareProxy.java","hazelcast/src/main/java/com/hazelcast/impl/IGetAwareProxy.java","L135","1","0","4","1118","2","0","1","0"
"L180","InnerFutureTask.java","hazelcast/src/main/java/com/hazelcast/impl/InnerFutureTask.java","L135","1","0","20","1118","6","0","1","0"
"L181","IRemoveAwareProxy.java","hazelcast/src/main/java/com/hazelcast/impl/IRemoveAwareProxy.java","L135","1","0","4","1118","2","0","1","0"
"L182","Joiner.java","hazelcast/src/main/java/com/hazelcast/impl/Joiner.java","L135","1","0","6","575","1","0","1","1"
"L183","Keys.java","hazelcast/src/main/java/com/hazelcast/impl/Keys.java","L135","6","0","52","1118","13","0","3","0"
"L184","LifecycleServiceImpl.java","hazelcast/src/main/java/com/hazelcast/impl/LifecycleServiceImpl.java","L135","9","0","127","831","15","0","5","0"
"L185","ListenerManager.java","hazelcast/src/main/java/com/hazelcast/impl/ListenerManager.java","L135","85","0","415","2899","71","0","4","0"
"L186","ListProxy.java","hazelcast/src/main/java/com/hazelcast/impl/ListProxy.java","L135","1","0","4","2899","1","0","1","0"
"L187","ListProxyImpl.java","hazelcast/src/main/java/com/hazelcast/impl/ListProxyImpl.java","L135","4","0","102","1118","5","0","2","0"
"L188","LocalUpdateListener.java","hazelcast/src/main/java/com/hazelcast/impl/LocalUpdateListener.java","L135","1","0","4","1118","1","0","1","0"
"L189","LockProxy.java","hazelcast/src/main/java/com/hazelcast/impl/LockProxy.java","L135","1","0","7","2899","2","0","1","0"
"L190","LockProxyImpl.java","hazelcast/src/main/java/com/hazelcast/impl/LockProxyImpl.java","L135","10","0","174","831","6","0","4","0"
"L191","LogFormatter.java","hazelcast/src/main/java/com/hazelcast/impl/LogFormatter.java","L135","4","0","36","1118","6","0","1","0"
"L192","MapMaxSizePolicy.java","hazelcast/src/main/java/com/hazelcast/impl/MapMaxSizePolicy.java","L135","1","0","6","831","6","1","3","0"
"L193","MemberImpl.java","hazelcast/src/main/java/com/hazelcast/impl/MemberImpl.java","L135","16","0","167","2899","28","1","4","0"
"L194","MProxy.java","hazelcast/src/main/java/com/hazelcast/impl/MProxy.java","L135","1","0","18","2899","8","0","3","1"
"L195","MProxyImpl.java","hazelcast/src/main/java/com/hazelcast/impl/MProxyImpl.java","L135","48","0","854","2899","20","1","2","1"
"L196","MulticastJoiner.java","hazelcast/src/main/java/com/hazelcast/impl/MulticastJoiner.java","L135","34","0","160","831","17","1","5","2"
"L197","MulticastListener.java","hazelcast/src/main/java/com/hazelcast/impl/MulticastListener.java","L135","1","0","4","1118","1","0","1","0"
"L198","MulticastService.java","hazelcast/src/main/java/com/hazelcast/impl/MulticastService.java","L135","19","0","149","2899","33","0","3","0"
"L199","MultiMapProxy.java","hazelcast/src/main/java/com/hazelcast/impl/MultiMapProxy.java","L135","1","0","5","2899","2","0","2","0"
"L200","MultiMapProxyImpl.java","hazelcast/src/main/java/com/hazelcast/impl/MultiMapProxyImpl.java","L135","7","0","264","1118","2","0","2","1"
"L201","NamedExecutorService.java","hazelcast/src/main/java/com/hazelcast/impl/NamedExecutorService.java","L135","1","0","27","1118","5","0","1","0"
"L202","NearCache.java","hazelcast/src/main/java/com/hazelcast/impl/NearCache.java","L135","42","0","232","831","15","1","4","0"
"L203","NearCacheRecord.java","hazelcast/src/main/java/com/hazelcast/impl/NearCacheRecord.java","L135","1","0","10","1118","2","0","2","0"
"L204","Node.java","hazelcast/src/main/java/com/hazelcast/impl/Node.java","L135","56","0","527","831","178","1","6","1"
"L205","NodeBaseVariables.java","hazelcast/src/main/java/com/hazelcast/impl/NodeBaseVariables.java","L135","1","0","21","1118","14","0","3","0"
"L206","NodeMulticastListener.java","hazelcast/src/main/java/com/hazelcast/impl/NodeMulticastListener.java","L135","18","0","50","2899","8","0","4","1"
"L207","NodeType.java","hazelcast/src/main/java/com/hazelcast/impl/NodeType.java","L135","5","0","28","1118","3","0","1","0"
"L208","PartitionManager.java","hazelcast/src/main/java/com/hazelcast/impl/PartitionManager.java","L135","190","0","913","831","144","2","5","6"
"L209","PartitionServiceImpl.java","hazelcast/src/main/java/com/hazelcast/impl/PartitionServiceImpl.java","L135","25","0","167","1118","30","0","3","0"
"L210","Processable.java","hazelcast/src/main/java/com/hazelcast/impl/Processable.java","L135","1","0","4","1118","3","0","1","0"
"L211","ProxyFactory.java","hazelcast/src/main/java/com/hazelcast/impl/ProxyFactory.java","L135","1","0","19","1118","2","0","2","0"
"L212","QProxy.java","hazelcast/src/main/java/com/hazelcast/impl/QProxy.java","L135","1","0","7","2899","7","0","3","0"
"L213","QProxyImpl.java","hazelcast/src/main/java/com/hazelcast/impl/QProxyImpl.java","L135","25","0","307","1118","3","0","2","0"
"L214","Record.java","hazelcast/src/main/java/com/hazelcast/impl/Record.java","L135","1","0","99","2899","69","1","4","0"
"L215","Request.java","hazelcast/src/main/java/com/hazelcast/impl/Request.java","L135","7","0","240","831","46","0","5","3"
"L216","RoundRobinLoadBalancer.java","hazelcast/src/main/java/com/hazelcast/impl/RoundRobinLoadBalancer.java","L135","1","0","10","1118","1","0","1","0"
"L217","SemaphoreProxy.java","hazelcast/src/main/java/com/hazelcast/impl/SemaphoreProxy.java","L135","1","0","14","2899","3","0","1","0"
"L218","SemaphoreProxyImpl.java","hazelcast/src/main/java/com/hazelcast/impl/SemaphoreProxyImpl.java","L135","24","0","389","831","4","0","3","0"
"L219","SetProxy.java","hazelcast/src/main/java/com/hazelcast/impl/SetProxy.java","L135","1","0","5","1118","4","0","2","1"
"L220","SetProxyImpl.java","hazelcast/src/main/java/com/hazelcast/impl/SetProxyImpl.java","L135","7","0","173","1118","2","0","2","1"
"L221","SimpleRecord.java","hazelcast/src/main/java/com/hazelcast/impl/SimpleRecord.java","L135","1","0","37","831","11","0","3","0"
"L222","SplitBrainHandler.java","hazelcast/src/main/java/com/hazelcast/impl/SplitBrainHandler.java","L135","8","0","45","2899","14","1","5","0"
"L223","StreamResponseHandler.java","hazelcast/src/main/java/com/hazelcast/impl/StreamResponseHandler.java","L135","1","0","4","1118","3","0","1","0"
"L224","TcpIpJoiner.java","hazelcast/src/main/java/com/hazelcast/impl/TcpIpJoiner.java","L135","74","0","360","831","22","1","5","2"
"L225","TestUtil.java","hazelcast/src/main/java/com/hazelcast/impl/TestUtil.java","L135","27","0","517","2899","22","0","3","0"
"L226","ThreadContext.java","hazelcast/src/main/java/com/hazelcast/impl/ThreadContext.java","L135","15","0","179","1118","41","0","3","0"
"L227","TopicManager.java","hazelcast/src/main/java/com/hazelcast/impl/TopicManager.java","L135","14","0","124","831","23","0","5","1"
"L228","TopicProxy.java","hazelcast/src/main/java/com/hazelcast/impl/TopicProxy.java","L135","1","0","8","2899","6","0","3","0"
"L229","TopicProxyImpl.java","hazelcast/src/main/java/com/hazelcast/impl/TopicProxyImpl.java","L135","7","0","129","1118","2","0","2","0"
"L230","TransactionImpl.java","hazelcast/src/main/java/com/hazelcast/impl/TransactionImpl.java","L135","85","0","395","2899","51","4","3","3"
"L231","TransactionManager.java","hazelcast/src/main/java/com/hazelcast/impl/TransactionManager.java","L135","1","0","15","1118","4","0","1","0"
"L232","Util.java","hazelcast/src/main/java/com/hazelcast/impl/Util.java","L135","16","0","105","831","15","0","4","0"
"L233","VersionedBackupOp.java","hazelcast/src/main/java/com/hazelcast/impl/VersionedBackupOp.java","L135","6","0","32","1118","7","0","1","0"
"L28630","AtomicNumber.java","hazelcast/src/main/java/com/hazelcast/core/AtomicNumber.java","L28629","1","0","18","1118","8","0","3","0"
"L28631","Client.java","hazelcast/src/main/java/com/hazelcast/core/Client.java","L28629","1","0","6","2899","2","0","2","0"
"L28632","ClientListener.java","hazelcast/src/main/java/com/hazelcast/core/ClientListener.java","L28629","1","0","5","2899","2","0","2","0"
"L28633","ClientService.java","hazelcast/src/main/java/com/hazelcast/core/ClientService.java","L28629","1","0","7","2899","2","0","2","0"
"L28634","ClientType.java","hazelcast/src/main/java/com/hazelcast/core/ClientType.java","L28629","1","0","5","575","1","0","1","0"
"L28635","Cluster.java","hazelcast/src/main/java/com/hazelcast/core/Cluster.java","L28629","1","0","9","1118","7","0","2","0"
"L28636","DistributedTask.java","hazelcast/src/main/java/com/hazelcast/core/DistributedTask.java","L28629","33","0","252","1118","18","0","2","0"
"L28637","DuplicateInstanceNameException.java","hazelcast/src/main/java/com/hazelcast/core/DuplicateInstanceNameException.java","L28629","1","0","9","1118","3","0","2","0"
"L28638","EntryAdapter.java","hazelcast/src/main/java/com/hazelcast/core/EntryAdapter.java","L28629","1","0","11","1118","3","0","2","0"
"L28639","EntryEvent.java","hazelcast/src/main/java/com/hazelcast/core/EntryEvent.java","L28629","1","0","59","1118","21","0","4","0"
"L28640","EntryEventType.java","hazelcast/src/main/java/com/hazelcast/core/EntryEventType.java","L28629","3","0","22","1118","5","0","1","0"
"L28641","EntryListener.java","hazelcast/src/main/java/com/hazelcast/core/EntryListener.java","L28629","1","0","8","1118","8","0","1","0"
"L28642","ExecutionCallback.java","hazelcast/src/main/java/com/hazelcast/core/ExecutionCallback.java","L28629","1","0","5","1118","4","0","1","0"
"L28643","Hazelcast.java","hazelcast/src/main/java/com/hazelcast/core/Hazelcast.java","L28629","9","0","147","575","40","0","4","0"
"L28644","HazelcastInstance.java","hazelcast/src/main/java/com/hazelcast/core/HazelcastInstance.java","L28629","1","0","34","575","19","0","2","0"
"L28645","HazelcastInstanceAware.java","hazelcast/src/main/java/com/hazelcast/core/HazelcastInstanceAware.java","L28629","1","0","4","1118","4","0","1","0"
"L28646","HazelcastInstanceAwareObject.java","hazelcast/src/main/java/com/hazelcast/core/HazelcastInstanceAwareObject.java","L28629","1","0","23","1118","8","0","1","0"
"L28647","ICollection.java","hazelcast/src/main/java/com/hazelcast/core/ICollection.java","L28629","1","0","6","1118","7","0","1","0"
"L28648","ICountDownLatch.java","hazelcast/src/main/java/com/hazelcast/core/ICountDownLatch.java","L28629","1","0","12","1118","5","0","2","0"
"L28649","IdGenerator.java","hazelcast/src/main/java/com/hazelcast/core/IdGenerator.java","L28629","1","0","5","1118","7","0","1","0"
"L28650","IList.java","hazelcast/src/main/java/com/hazelcast/core/IList.java","L28629","1","0","4","1118","5","0","1","0"
"L28651","ILock.java","hazelcast/src/main/java/com/hazelcast/core/ILock.java","L28629","1","0","8","1118","11","0","2","0"
"L28652","IMap.java","hazelcast/src/main/java/com/hazelcast/core/IMap.java","L28629","1","0","61","831","39","0","4","0"
"L28653","Instance.java","hazelcast/src/main/java/com/hazelcast/core/Instance.java","L28629","12","0","78","575","15","0","3","0"
"L28654","InstanceDestroyedException.java","hazelcast/src/main/java/com/hazelcast/core/InstanceDestroyedException.java","L28629","1","0","30","575","3","0","2","0"
"L28655","InstanceEvent.java","hazelcast/src/main/java/com/hazelcast/core/InstanceEvent.java","L28629","1","0","30","1118","6","0","2","0"
"L28656","InstanceListener.java","hazelcast/src/main/java/com/hazelcast/core/InstanceListener.java","L28629","1","0","6","1118","5","0","1","0"
"L28657","IQueue.java","hazelcast/src/main/java/com/hazelcast/core/IQueue.java","L28629","1","0","6","1118","7","0","1","0"
"L28658","ISemaphore.java","hazelcast/src/main/java/com/hazelcast/core/ISemaphore.java","L28629","1","0","36","1118","5","0","3","0"
"L28659","ISet.java","hazelcast/src/main/java/com/hazelcast/core/ISet.java","L28629","1","0","4","1118","7","0","2","0"
"L28660","ItemEvent.java","hazelcast/src/main/java/com/hazelcast/core/ItemEvent.java","L28629","1","0","27","1118","2","0","1","0"
"L28661","ItemEventType.java","hazelcast/src/main/java/com/hazelcast/core/ItemEventType.java","L28629","3","0","20","1118","2","0","1","0"
"L28662","ItemListener.java","hazelcast/src/main/java/com/hazelcast/core/ItemListener.java","L28629","1","0","6","1118","6","0","1","0"
"L28663","ITopic.java","hazelcast/src/main/java/com/hazelcast/core/ITopic.java","L28629","1","0","9","1118","7","0","2","0"
"L28664","LifecycleEvent.java","hazelcast/src/main/java/com/hazelcast/core/LifecycleEvent.java","L28629","5","0","41","831","8","0","5","0"
"L28665","LifecycleListener.java","hazelcast/src/main/java/com/hazelcast/core/LifecycleListener.java","L28629","1","0","4","1118","2","0","1","0"
"L28666","LifecycleService.java","hazelcast/src/main/java/com/hazelcast/core/LifecycleService.java","L28629","1","0","11","1118","3","0","1","0"
"L28667","ManagedContext.java","hazelcast/src/main/java/com/hazelcast/core/ManagedContext.java","L28629","1","0","4","2899","5","0","2","0"
"L28668","MapEntry.java","hazelcast/src/main/java/com/hazelcast/core/MapEntry.java","L28629","1","0","13","1118","7","0","2","0"
"L28669","MapLoader.java","hazelcast/src/main/java/com/hazelcast/core/MapLoader.java","L28629","1","0","9","1118","9","0","1","0"
"L28670","MapLoaderLifecycleSupport.java","hazelcast/src/main/java/com/hazelcast/core/MapLoaderLifecycleSupport.java","L28629","1","0","6","1118","3","0","1","0"
"L28671","MapStore.java","hazelcast/src/main/java/com/hazelcast/core/MapStore.java","L28629","1","0","9","1118","8","0","1","0"
"L28672","MapStoreFactory.java","hazelcast/src/main/java/com/hazelcast/core/MapStoreFactory.java","L28629","1","0","5","1118","2","0","2","0"
"L28673","Member.java","hazelcast/src/main/java/com/hazelcast/core/Member.java","L28629","1","0","16","2899","16","0","3","0"
"L28674","MemberLeftException.java","hazelcast/src/main/java/com/hazelcast/core/MemberLeftException.java","L28629","1","0","28","575","9","0","3","0"
"L28675","MembershipEvent.java","hazelcast/src/main/java/com/hazelcast/core/MembershipEvent.java","L28629","2","0","28","1118","6","0","1","0"
"L28676","MembershipListener.java","hazelcast/src/main/java/com/hazelcast/core/MembershipListener.java","L28629","1","0","6","1118","7","0","1","0"
"L28677","Message.java","hazelcast/src/main/java/com/hazelcast/core/Message.java","L28629","1","0","12","1118","2","0","1","0"
"L28678","MessageListener.java","hazelcast/src/main/java/com/hazelcast/core/MessageListener.java","L28629","1","0","5","1118","8","0","2","0"
"L28679","MultiMap.java","hazelcast/src/main/java/com/hazelcast/core/MultiMap.java","L28629","1","0","33","831","13","0","3","0"
"L28680","MultiTask.java","hazelcast/src/main/java/com/hazelcast/core/MultiTask.java","L28629","1","0","25","1118","5","0","1","0"
"L28681","PartitionAware.java","hazelcast/src/main/java/com/hazelcast/core/PartitionAware.java","L28629","1","0","4","1118","3","0","1","0"
"L28682","Prefix.java","hazelcast/src/main/java/com/hazelcast/core/Prefix.java","L28629","1","0","26","1118","14","0","4","1"
"L28683","RuntimeInterruptedException.java","hazelcast/src/main/java/com/hazelcast/core/RuntimeInterruptedException.java","L28629","1","0","8","831","2","0","2","0"
"L28684","SemaphoreFactory.java","hazelcast/src/main/java/com/hazelcast/core/SemaphoreFactory.java","L28629","1","0","4","1118","3","0","1","0"
"L28685","Transaction.java","hazelcast/src/main/java/com/hazelcast/core/Transaction.java","L28629","1","0","16","575","6","0","2","0"
"L34314","AbstractNodeAware.java","hazelcast/src/main/java/com/hazelcast/cluster/AbstractNodeAware.java","L34313","1","0","12","1118","7","0","1","0"
"L34315","AbstractRemotelyCallable.java","hazelcast/src/main/java/com/hazelcast/cluster/AbstractRemotelyCallable.java","L34313","1","0","21","1118","6","0","1","0"
"L34316","AbstractRemotelyProcessable.java","hazelcast/src/main/java/com/hazelcast/cluster/AbstractRemotelyProcessable.java","L34313","1","0","18","1118","8","0","1","0"
"L34317","AddOrRemoveConnection.java","hazelcast/src/main/java/com/hazelcast/cluster/AddOrRemoveConnection.java","L34313","1","0","34","1118","6","0","1","0"
"L34318","AuthorizationCall.java","hazelcast/src/main/java/com/hazelcast/cluster/AuthorizationCall.java","L34313","3","0","33","1118","2","0","2","0"
"L34319","Bind.java","hazelcast/src/main/java/com/hazelcast/cluster/Bind.java","L34313","1","0","16","1118","8","0","1","1"
"L34320","ClusterImpl.java","hazelcast/src/main/java/com/hazelcast/cluster/ClusterImpl.java","L34313","18","0","129","2899","29","1","4","0"
"L34321","ClusterManager.java","hazelcast/src/main/java/com/hazelcast/cluster/ClusterManager.java","L34313","145","0","794","831","118","1","5","4"
"L34322","ClusterService.java","hazelcast/src/main/java/com/hazelcast/cluster/ClusterService.java","L34313","37","0","270","2899","62","1","5","1"
"L34323","ConnectionCheckCall.java","hazelcast/src/main/java/com/hazelcast/cluster/ConnectionCheckCall.java","L34313","4","0","14","1118","6","0","1","0"
"L34324","FinalizeJoin.java","hazelcast/src/main/java/com/hazelcast/cluster/FinalizeJoin.java","L34313","1","0","7","1118","7","0","1","0"
"L34325","JoinInfo.java","hazelcast/src/main/java/com/hazelcast/cluster/JoinInfo.java","L34313","2","0","73","1118","16","0","4","0"
"L34326","JoinRequest.java","hazelcast/src/main/java/com/hazelcast/cluster/JoinRequest.java","L34313","6","0","98","1118","15","0","3","0"
"L34327","Master.java","hazelcast/src/main/java/com/hazelcast/cluster/Master.java","L34313","1","0","36","1118","7","0","1","0"
"L34328","MemberInfo.java","hazelcast/src/main/java/com/hazelcast/cluster/MemberInfo.java","L34313","10","0","74","1118","10","0","2","0"
"L34329","MemberRemover.java","hazelcast/src/main/java/com/hazelcast/cluster/MemberRemover.java","L34313","4","0","31","1118","7","0","1","0"
"L34330","MembersUpdateCall.java","hazelcast/src/main/java/com/hazelcast/cluster/MembersUpdateCall.java","L34313","6","0","65","2899","11","1","2","1"
"L34331","NodeAware.java","hazelcast/src/main/java/com/hazelcast/cluster/NodeAware.java","L34313","1","0","6","1118","5","0","1","0"
"L34332","RemotelyProcessable.java","hazelcast/src/main/java/com/hazelcast/cluster/RemotelyProcessable.java","L34313","1","0","7","1118","6","0","1","0"
"L34333","SyncProcess.java","hazelcast/src/main/java/com/hazelcast/cluster/SyncProcess.java","L34313","1","0","30","1118","10","0","1","0"
"L35076","AbstractXmlConfigHelper.java","hazelcast/src/main/java/com/hazelcast/config/AbstractXmlConfigHelper.java","L35075","19","0","130","1118","8","0","4","0"
"L35077","AsymmetricEncryptionConfig.java","hazelcast/src/main/java/com/hazelcast/config/AsymmetricEncryptionConfig.java","L35075","3","0","99","1118","8","0","2","0"
"L35078","AwsConfig.java","hazelcast/src/main/java/com/hazelcast/config/AwsConfig.java","L35075","1","0","64","1118","7","0","3","0"
"L35079","ClasspathXmlConfig.java","hazelcast/src/main/java/com/hazelcast/config/ClasspathXmlConfig.java","L35075","2","0","20","1118","3","0","2","0"
"L35080","Config.java","hazelcast/src/main/java/com/hazelcast/config/Config.java","L35075","83","0","708","1118","52","0","4","0"
"L35081","ConfigBuilder.java","hazelcast/src/main/java/com/hazelcast/config/ConfigBuilder.java","L35075","1","0","4","1118","6","0","1","0"
"L35082","ConfigLoader.java","hazelcast/src/main/java/com/hazelcast/config/ConfigLoader.java","L35075","10","0","55","831","2","0","2","0"
"L35083","ConfigXmlGenerator.java","hazelcast/src/main/java/com/hazelcast/config/ConfigXmlGenerator.java","L35075","59","0","351","831","20","2","5","0"
"L35084","CredentialsFactoryConfig.java","hazelcast/src/main/java/com/hazelcast/config/CredentialsFactoryConfig.java","L35075","1","0","33","1118","4","0","2","0"
"L35085","EntryListenerConfig.java","hazelcast/src/main/java/com/hazelcast/config/EntryListenerConfig.java","L35075","1","0","40","2899","5","0","2","0"
"L35086","ExecutorConfig.java","hazelcast/src/main/java/com/hazelcast/config/ExecutorConfig.java","L35075","4","0","74","1118","14","0","2","0"
"L35087","FileSystemXmlConfig.java","hazelcast/src/main/java/com/hazelcast/config/FileSystemXmlConfig.java","L35075","1","0","20","1118","3","0","2","0"
"L35088","GroupConfig.java","hazelcast/src/main/java/com/hazelcast/config/GroupConfig.java","L35075","11","0","73","1118","7","0","2","0"
