"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of developer commits","Number of previous modifications","Number of previous fixes","Number of committers","Number of bugs"
"L188","HazelcastClientSemaphoreTest.java","hazelcast-client/src/test/java/com/hazelcast/client/HazelcastClientSemaphoreTest.java","L171","19","0","257","0","1","0","0","0"
"L189","HazelcastClientSetTest.java","hazelcast-client/src/test/java/com/hazelcast/client/HazelcastClientSetTest.java","L171","20","0","224","1118","14","0","2","0"
"L190","HazelcastClientTest.java","hazelcast-client/src/test/java/com/hazelcast/client/HazelcastClientTest.java","L171","29","0","686","2899","50","0","4","0"
"L191","HazelcastClientTestBase.java","hazelcast-client/src/test/java/com/hazelcast/client/HazelcastClientTestBase.java","L171","1","0","34","1118","4","0","1","0"
"L192","HazelcastClientTopicTest.java","hazelcast-client/src/test/java/com/hazelcast/client/HazelcastClientTopicTest.java","L171","9","0","160","1118","17","0","2","0"
"L193","HazelcastClientTransactionTest.java","hazelcast-client/src/test/java/com/hazelcast/client/HazelcastClientTransactionTest.java","L171","2","0","128","1118","8","0","2","0"
"L194","QueueItemIteratorTest.java","hazelcast-client/src/test/java/com/hazelcast/client/QueueItemIteratorTest.java","L171","2","0","48","575","1","0","1","0"
"L195","RandomStringUtils.java","hazelcast-client/src/test/java/com/hazelcast/client/RandomStringUtils.java","L171","2","0","10","1118","4","0","2","0"
"L196","SerializationTest.java","hazelcast-client/src/test/java/com/hazelcast/client/SerializationTest.java","L171","15","0","119","575","2","0","2","0"
"L197","SingleHazelcastClient.java","hazelcast-client/src/test/java/com/hazelcast/client/SingleHazelcastClient.java","L171","3","0","36","575","2","0","2","0"
"L198","TestUtility.java","hazelcast-client/src/test/java/com/hazelcast/client/TestUtility.java","L171","3","0","36","86","23","0","3","0"
"L199","ValueCollectionTest.java","hazelcast-client/src/test/java/com/hazelcast/client/ValueCollectionTest.java","L171","1","0","156","86","4","0","3","0"
"L2389","MembershipListenerManagerTest.java","hazelcast-client/src/test/java/com/hazelcast/client/impl/MembershipListenerManagerTest.java","L2388","2","0","86","575","4","0","1","0"
"L2390","MessageListenerManagerTest.java","hazelcast-client/src/test/java/com/hazelcast/client/impl/MessageListenerManagerTest.java","L2388","2","0","65","575","4","0","1","0"
"L6411","DynamicClusterTest.java","hazelcast-client/src/test/java/com/hazelcast/client/longrunning/DynamicClusterTest.java","L6410","48","0","1035","575","32","0","3","0"
"L6412","HazelcastClientPerformanceTest.java","hazelcast-client/src/test/java/com/hazelcast/client/longrunning/HazelcastClientPerformanceTest.java","L6410","20","0","195","1118","4","0","2","0"
"L6413","SimpleMapTestFromClient.java","hazelcast-client/src/test/java/com/hazelcast/client/longrunning/SimpleMapTestFromClient.java","L6410","15","0","108","575","1","0","1","0"
"L7434","TcpIpJoinerOverAWS.java","hazelcast-cloud/src/main/java/com/hazelcast/impl/TcpIpJoinerOverAWS.java","L7433","4","0","34","2899","10","0","3","0"
"L7091","AWSClient.java","hazelcast-cloud/src/main/java/com/hazelcast/aws/impl/AWSClient.java","L7090","1","0","17","2899","4","0","2","0"
"L7092","Constants.java","hazelcast-cloud/src/main/java/com/hazelcast/aws/impl/Constants.java","L7090","1","0","9","575","1","0","1","0"
"L7093","DescribeInstances.java","hazelcast-cloud/src/main/java/com/hazelcast/aws/impl/DescribeInstances.java","L7090","1","0","59","2899","5","0","2","0"
"L7197","EC2RequestSigner.java","hazelcast-cloud/src/main/java/com/hazelcast/aws/security/EC2RequestSigner.java","L7196","4","0","56","575","2","0","1","0"
"L7198","RFC2104HMAC.java","hazelcast-cloud/src/main/java/com/hazelcast/aws/security/RFC2104HMAC.java","L7196","2","0","25","2899","4","0","2","0"
"L7266","AwsURLEncoder.java","hazelcast-cloud/src/main/java/com/hazelcast/aws/utility/AwsURLEncoder.java","L7265","2","0","14","575","1","0","1","0"
"L7267","CloudyUtility.java","hazelcast-cloud/src/main/java/com/hazelcast/aws/utility/CloudyUtility.java","L7265","35","0","152","2899","9","0","3","0"
"L7436","TcpIpJoinerOverAWSTest.java","hazelcast-cloud/src/test/java/com/hazelcast/impl/TcpIpJoinerOverAWSTest.java","L7435","1","0","32","2899","9","0","3","0"
"L7274","CloudyUtilityTest.java","hazelcast-cloud/src/test/java/com/hazelcast/aws/utility/CloudyUtilityTest.java","L7273","1","0","187","2899","1","0","1","0"
"L7444","AbstractJoiner.java","hazelcast/src/main/java/com/hazelcast/impl/AbstractJoiner.java","L7443","28","0","144","1118","8","0","3","1"
"L7445","AbstractRecord.java","hazelcast/src/main/java/com/hazelcast/impl/AbstractRecord.java","L7443","64","0","354","1118","5","0","2","2"
"L7446","AbstractSimpleRecord.java","hazelcast/src/main/java/com/hazelcast/impl/AbstractSimpleRecord.java","L7443","2","0","215","1118","5","0","2","1"
"L7447","AddressPicker.java","hazelcast/src/main/java/com/hazelcast/impl/AddressPicker.java","L7443","37","0","169","575","29","0","3","0"
"L7448","AsyncCall.java","hazelcast/src/main/java/com/hazelcast/impl/AsyncCall.java","L7443","8","0","56","1118","6","0","1","0"
"L7449","AtomicNumberProxy.java","hazelcast/src/main/java/com/hazelcast/impl/AtomicNumberProxy.java","L7443","1","0","11","2899","3","0","1","0"
"L7450","AtomicNumberProxyImpl.java","hazelcast/src/main/java/com/hazelcast/impl/AtomicNumberProxyImpl.java","L7443","8","0","185","2899","1","0","1","0"
"L7451","BaseManager.java","hazelcast/src/main/java/com/hazelcast/impl/BaseManager.java","L7443","169","0","1238","1118","165","0","4","1"
"L7452","Block.java","hazelcast/src/main/java/com/hazelcast/impl/Block.java","L7443","12","0","112","1118","18","0","1","0"
"L7453","BlockingQueueManager.java","hazelcast/src/main/java/com/hazelcast/impl/BlockingQueueManager.java","L7443","141","0","1016","2899","76","0","4","3"
"L7454","Blocks.java","hazelcast/src/main/java/com/hazelcast/impl/Blocks.java","L7443","5","0","44","1118","5","0","2","0"
"L7455","CallContext.java","hazelcast/src/main/java/com/hazelcast/impl/CallContext.java","L7443","2","0","47","2899","11","0","3","0"
"L7456","ClientDistributedTask.java","hazelcast/src/main/java/com/hazelcast/impl/ClientDistributedTask.java","L7443","1","0","43","575","5","0","2","0"
"L7457","ClientEndpoint.java","hazelcast/src/main/java/com/hazelcast/impl/ClientEndpoint.java","L7443","33","0","264","2899","23","0","3","0"
"L7458","ClientRequestHandler.java","hazelcast/src/main/java/com/hazelcast/impl/ClientRequestHandler.java","L7443","6","0","60","2899","30","0","3","0"
"L7459","ClientService.java","hazelcast/src/main/java/com/hazelcast/impl/ClientService.java","L7443","114","0","1393","2899","121","0","4","0"
"L7460","ClientServiceException.java","hazelcast/src/main/java/com/hazelcast/impl/ClientServiceException.java","L7443","1","0","11","1118","1","0","1","0"
"L7461","ClusterOperation.java","hazelcast/src/main/java/com/hazelcast/impl/ClusterOperation.java","L7443","3","0","142","2899","58","0","3","0"
"L7462","CMap.java","hazelcast/src/main/java/com/hazelcast/impl/CMap.java","L7443","408","0","1785","2899","195","0","4","3"
"L7463","ConcurrentMapManager.java","hazelcast/src/main/java/com/hazelcast/impl/ConcurrentMapManager.java","L7443","544","0","3515","2899","290","0","4","4"
"L7464","Constants.java","hazelcast/src/main/java/com/hazelcast/impl/Constants.java","L7443","1","0","52","1118","11","0","1","0"
"L7465","CountDownLatchProxy.java","hazelcast/src/main/java/com/hazelcast/impl/CountDownLatchProxy.java","L7443","1","0","17","2899","4","0","1","0"
"L7466","CountDownLatchProxyImpl.java","hazelcast/src/main/java/com/hazelcast/impl/CountDownLatchProxyImpl.java","L7443","11","0","180","2899","1","0","1","0"
"L7467","DataAwareEntryEvent.java","hazelcast/src/main/java/com/hazelcast/impl/DataAwareEntryEvent.java","L7443","7","0","50","2899","3","0","2","0"
"L7468","DefaultNearCacheRecord.java","hazelcast/src/main/java/com/hazelcast/impl/DefaultNearCacheRecord.java","L7443","3","0","39","2899","1","0","1","0"
"L7469","DefaultProxyFactory.java","hazelcast/src/main/java/com/hazelcast/impl/DefaultProxyFactory.java","L7443","1","0","62","2899","2","0","1","0"
"L7470","DefaultRecord.java","hazelcast/src/main/java/com/hazelcast/impl/DefaultRecord.java","L7443","14","0","90","2899","6","0","2","0"
"L7471","DestroyEndpointThreadsCallable.java","hazelcast/src/main/java/com/hazelcast/impl/DestroyEndpointThreadsCallable.java","L7443","3","0","58","575","2","0","2","0"
"L7472","DistributedRunnableAdapter.java","hazelcast/src/main/java/com/hazelcast/impl/DistributedRunnableAdapter.java","L7443","1","0","5","1118","3","0","1","0"
"L7473","Entries.java","hazelcast/src/main/java/com/hazelcast/impl/Entries.java","L7443","29","0","168","1118","1","0","1","0"
"L7474","EvictLocalMapEntriesCallable.java","hazelcast/src/main/java/com/hazelcast/impl/EvictLocalMapEntriesCallable.java","L7443","1","0","46","2899","2","0","2","0"
"L7475","ExecutionLoadBalancer.java","hazelcast/src/main/java/com/hazelcast/impl/ExecutionLoadBalancer.java","L7443","1","0","6","1118","1","0","1","0"
"L7476","ExecutionManagerCallback.java","hazelcast/src/main/java/com/hazelcast/impl/ExecutionManagerCallback.java","L7443","1","0","8","1118","5","0","2","0"
"L7477","ExecutorManager.java","hazelcast/src/main/java/com/hazelcast/impl/ExecutorManager.java","L7443","58","0","521","2899","61","0","4","2"
"L7478","ExecutorServiceProxy.java","hazelcast/src/main/java/com/hazelcast/impl/ExecutorServiceProxy.java","L7443","12","0","96","2899","21","0","3","0"
"L7479","ExecutorThreadFactory.java","hazelcast/src/main/java/com/hazelcast/impl/ExecutorThreadFactory.java","L7443","3","0","25","1118","4","0","1","0"
"L7480","FactoryImpl.java","hazelcast/src/main/java/com/hazelcast/impl/FactoryImpl.java","L7443","106","0","748","2899","204","0","4","0"
"L7481","FallThroughRunnable.java","hazelcast/src/main/java/com/hazelcast/impl/FallThroughRunnable.java","L7443","2","0","10","1118","6","0","2","0"
"L7482","GetAllCallable.java","hazelcast/src/main/java/com/hazelcast/impl/GetAllCallable.java","L7443","22","0","108","1118","1","0","1","0"
"L7483","GroupProperties.java","hazelcast/src/main/java/com/hazelcast/impl/GroupProperties.java","L7443","4","0","220","2899","48","0","4","0"
"L7484","HazelcastInstanceAwareInstance.java","hazelcast/src/main/java/com/hazelcast/impl/HazelcastInstanceAwareInstance.java","L7443","1","0","5","1118","3","0","1","0"
"L7485","IdGeneratorProxy.java","hazelcast/src/main/java/com/hazelcast/impl/IdGeneratorProxy.java","L7443","1","0","4","2899","2","0","1","0"
"L7486","IdGeneratorProxyImpl.java","hazelcast/src/main/java/com/hazelcast/impl/IdGeneratorProxyImpl.java","L7443","9","0","102","2899","1","0","1","0"
"L7487","IGetAwareProxy.java","hazelcast/src/main/java/com/hazelcast/impl/IGetAwareProxy.java","L7443","1","0","4","1118","2","0","1","0"
"L7488","InnerFutureTask.java","hazelcast/src/main/java/com/hazelcast/impl/InnerFutureTask.java","L7443","1","0","20","1118","6","0","1","0"
"L7489","IRemoveAwareProxy.java","hazelcast/src/main/java/com/hazelcast/impl/IRemoveAwareProxy.java","L7443","1","0","4","1118","2","0","1","0"
"L7490","Joiner.java","hazelcast/src/main/java/com/hazelcast/impl/Joiner.java","L7443","1","0","6","575","1","0","1","0"
"L7491","Keys.java","hazelcast/src/main/java/com/hazelcast/impl/Keys.java","L7443","6","0","52","1118","13","0","3","0"
"L7492","LifecycleServiceImpl.java","hazelcast/src/main/java/com/hazelcast/impl/LifecycleServiceImpl.java","L7443","9","0","118","2899","10","0","4","0"
"L7493","ListenerManager.java","hazelcast/src/main/java/com/hazelcast/impl/ListenerManager.java","L7443","84","0","410","2899","60","0","4","0"
"L7494","ListProxy.java","hazelcast/src/main/java/com/hazelcast/impl/ListProxy.java","L7443","1","0","4","2899","1","0","1","0"
"L7495","ListProxyImpl.java","hazelcast/src/main/java/com/hazelcast/impl/ListProxyImpl.java","L7443","4","0","99","2899","4","0","2","0"
"L7496","LocalUpdateListener.java","hazelcast/src/main/java/com/hazelcast/impl/LocalUpdateListener.java","L7443","1","0","4","1118","1","0","1","0"
"L7497","LockProxy.java","hazelcast/src/main/java/com/hazelcast/impl/LockProxy.java","L7443","1","0","7","2899","2","0","1","0"
"L7498","LockProxyImpl.java","hazelcast/src/main/java/com/hazelcast/impl/LockProxyImpl.java","L7443","10","0","165","2899","1","0","1","0"
"L7499","LogFormatter.java","hazelcast/src/main/java/com/hazelcast/impl/LogFormatter.java","L7443","4","0","36","1118","6","0","1","0"
"L7500","MapMaxSizePolicy.java","hazelcast/src/main/java/com/hazelcast/impl/MapMaxSizePolicy.java","L7443","1","0","6","2899","2","0","2","1"
"L7501","MemberImpl.java","hazelcast/src/main/java/com/hazelcast/impl/MemberImpl.java","L7443","14","0","148","1118","19","0","2","1"
"L7502","MProxy.java","hazelcast/src/main/java/com/hazelcast/impl/MProxy.java","L7443","1","0","18","2899","8","0","3","0"
"L7503","MProxyImpl.java","hazelcast/src/main/java/com/hazelcast/impl/MProxyImpl.java","L7443","50","0","834","2899","5","0","2","1"
"L7504","MulticastJoiner.java","hazelcast/src/main/java/com/hazelcast/impl/MulticastJoiner.java","L7443","32","0","146","2899","7","0","2","1"
"L7505","MulticastListener.java","hazelcast/src/main/java/com/hazelcast/impl/MulticastListener.java","L7443","1","0","4","1118","1","0","1","0"
"L7506","MulticastService.java","hazelcast/src/main/java/com/hazelcast/impl/MulticastService.java","L7443","14","0","128","2899","27","0","2","0"
"L7507","MultiMapProxy.java","hazelcast/src/main/java/com/hazelcast/impl/MultiMapProxy.java","L7443","1","0","5","2899","2","0","2","0"
"L7508","MultiMapProxyImpl.java","hazelcast/src/main/java/com/hazelcast/impl/MultiMapProxyImpl.java","L7443","7","0","264","2899","1","0","1","0"
"L7509","NamedExecutorService.java","hazelcast/src/main/java/com/hazelcast/impl/NamedExecutorService.java","L7443","1","0","27","1118","5","0","1","0"
"L7510","NearCache.java","hazelcast/src/main/java/com/hazelcast/impl/NearCache.java","L7443","42","0","230","2899","8","0","2","1"
"L7511","NearCacheRecord.java","hazelcast/src/main/java/com/hazelcast/impl/NearCacheRecord.java","L7443","1","0","10","2899","1","0","1","0"
"L7512","Node.java","hazelcast/src/main/java/com/hazelcast/impl/Node.java","L7443","47","0","451","2899","138","0","4","1"
"L7513","NodeBaseVariables.java","hazelcast/src/main/java/com/hazelcast/impl/NodeBaseVariables.java","L7443","1","0","21","1118","10","0","2","0"
"L7514","NodeMulticastListener.java","hazelcast/src/main/java/com/hazelcast/impl/NodeMulticastListener.java","L7443","18","0","49","2899","6","0","4","0"
"L7515","NodeType.java","hazelcast/src/main/java/com/hazelcast/impl/NodeType.java","L7443","5","0","28","1118","3","0","1","0"
"L7516","PartitionManager.java","hazelcast/src/main/java/com/hazelcast/impl/PartitionManager.java","L7443","174","0","661","2899","80","0","4","2"
"L7517","PartitionServiceImpl.java","hazelcast/src/main/java/com/hazelcast/impl/PartitionServiceImpl.java","L7443","30","0","234","1118","17","0","2","0"
"L7518","Processable.java","hazelcast/src/main/java/com/hazelcast/impl/Processable.java","L7443","1","0","4","1118","3","0","1","0"
"L7519","ProxyFactory.java","hazelcast/src/main/java/com/hazelcast/impl/ProxyFactory.java","L7443","1","0","19","2899","1","0","1","0"
"L7520","QProxy.java","hazelcast/src/main/java/com/hazelcast/impl/QProxy.java","L7443","1","0","7","2899","7","0","3","0"
"L7521","QProxyImpl.java","hazelcast/src/main/java/com/hazelcast/impl/QProxyImpl.java","L7443","25","0","312","2899","1","0","1","0"
"L7522","Record.java","hazelcast/src/main/java/com/hazelcast/impl/Record.java","L7443","1","0","97","1118","61","0","4","1"
"L7523","ReplicatedMapFactory.java","hazelcast/src/main/java/com/hazelcast/impl/ReplicatedMapFactory.java","L7443","15","0","255","1118","22","0","2","0"
"L7524","Request.java","hazelcast/src/main/java/com/hazelcast/impl/Request.java","L7443","7","0","244","1118","38","0","3","0"
"L7525","RoundRobinLoadBalancer.java","hazelcast/src/main/java/com/hazelcast/impl/RoundRobinLoadBalancer.java","L7443","1","0","10","1118","1","0","1","0"
