@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L4364","11","0","76","1","4","28","1840","false"
"L4365","14","0","83","0","3","12","1840","false"
"L4366","9","0","48","0","2","7","1840","false"
"L4367","11","0","88","0","2","11","1840","false"
"L4368","6","0","27","0","2","3","648","false"
"L4369","6","0","27","0","2","3","648","false"
"L4562","4","0","32","0","3","3","1840","false"
"L4747","85","0","342","2","4","20","1840","false"
"L5429","1","0","18","0","1","2","1840","false"
"L5446","5","0","20","0","1","1","1840","false"
"L5447","1","0","12","0","4","8","1","false"
"L5448","1","0","9","0","1","1","258","false"
"L5468","2","0","14","0","2","2","1840","false"
"L5488","1","0","20","0","3","9","1840","false"
"L5489","1","0","36","0","2","3","1840","false"
"L5490","1","0","20","0","2","9","1840","false"
"L5541","6","0","33","0","1","2","1840","false"
"L5542","37","0","269","1","3","18","648","false"
"L5543","6","0","43","0","2","2","1840","false"
"L5544","1","0","52","0","1","1","1840","false"
"L5545","4","0","21","0","1","2","1840","false"
"L5712","76","0","592","2","8","65","1840","false"
"L5713","15","0","147","2","6","49","208","false"
"L6120","17","0","149","0","5","8","208","false"
"L6121","1","0","54","0","2","2","648","false"
"L6122","16","0","179","0","6","24","648","false"
"L6123","7","0","43","0","1","1","258","false"
"L6358","1","0","22","0","1","1","648","false"
"L6359","1","0","7","0","3","6","1840","false"
"L6360","1","0","7","0","3","5","648","false"
"L6361","1","0","7","0","2","3","1840","false"
"L6362","2","0","18","0","2","2","1840","false"
"L6363","1","0","7","0","1","2","1840","false"
"L6364","1","0","38","0","2","4","258","false"
"L6438","1","0","10","1","5","8","1840","false"
"L6439","1","0","59","1","5","10","258","false"
"L6440","1","0","16","1","5","8","1840","false"
"L6513","1","0","39","0","4","10","1840","false"
"L6514","1","0","8","0","2","2","1840","false"
"L6515","1","0","20","0","1","1","648","false"
"L6516","1","0","20","1","4","12","648","false"
"L6517","1","0","24","0","4","9","648","false"
"L6602","1","0","9","0","4","6","258","false"
"L6603","1","0","10","0","4","4","258","false"
"L6604","1","0","8","0","2","4","1840","false"
"L6605","1","0","8","0","2","4","1840","false"
"L6606","1","0","9","0","1","1","1840","false"
"L6607","1","0","8","0","3","4","258","false"
"L6608","1","0","10","0","1","1","1840","false"
"L6651","1","0","28","0","1","1","648","false"
"L6666","1","0","44","0","1","3","1840","false"
"L6697","2","0","51","0","1","1","648","false"
"L6698","2","0","53","0","3","5","258","false"
"L6699","1","0","40","0","1","1","648","false"
"L6700","1","0","27","0","3","4","258","false"
"L6701","1","0","48","0","1","1","648","false"
"L6855","1","0","29","0","4","10","1840","false"
"L8156","19","0","93","0","1","7","648","false"
"L8248","3","0","29","0","5","12","648","false"
"L8249","8","0","54","0","3","10","1840","false"
"L8250","3","0","32","2","5","13","648","false"
"L8251","6","0","56","0","4","8","1840","false"
"L8349","1","0","26","0","1","1","1840","false"
"L8350","6","0","73","0","3","9","1840","false"
"L8351","2","0","19","0","2","2","648","false"
"L8352","3","0","18","0","3","4","208","false"
"L8353","2","0","13","0","2","4","1840","false"
"L8409","7","0","45","2","2","9","1840","false"
"L8410","5","0","45","0","2","6","1840","false"
"L8447","8","0","35","2","3","9","1840","false"
"L8461","1","0","13","0","3","5","1840","false"
"L8462","2","0","11","0","1","1","55","false"
"L8484","2","0","20","0","1","1","1840","false"
"L8485","9","0","60","0","2","6","1840","false"
"L8486","7","0","33","2","3","7","648","false"
"L8487","13","0","82","3","3","11","648","false"
"L8488","7","0","47","0","1","1","648","false"
"L8489","3","0","31","0","2","3","1840","false"
"L8490","12","0","74","0","2","3","1840","false"
"L8491","1","0","13","0","2","2","1840","false"
"L8492","11","0","79","1","3","11","648","false"
"L8493","3","0","23","0","1","1","1840","false"
"L8717","1","0","21","0","6","34","208","false"
"L8718","25","0","106","1","6","58","208","false"
"L8800","5","0","56","3","3","6","648","false"
"L8801","9","0","51","1","3","7","1840","false"
"L8802","43","0","177","6","3","17","648","false"
"L8902","5","0","45","0","6","37","1840","false"
"L8903","8","0","68","5","7","65","1840","false"
"L8904","2","0","34","0","3","14","1840","false"
"L8988","3","0","26","0","5","14","208","false"
"L8989","18","0","99","4","4","18","208","false"
"L9052","7","0","45","0","3","6","1840","false"
"L9053","5","0","40","0","2","3","55","false"
"L9101","11","0","40","1","5","24","648","false"
"L9102","6","0","40","0","4","10","208","false"
"L9136","23","0","101","0","6","32","1840","false"
"L9137","89","0","431","7","6","73","648","false"
"L9263","11","0","61","0","5","57","208","false"
"L9264","64","0","283","2","5","28","1840","false"
"L9328","1","0","43","0","3","17","1840","false"
"L9329","40","0","84","1","6","48","648","false"
"L9330","42","0","190","1","8","78","1840","false"
"L9402","1","0","32","0","2","5","1840","false"
"L9403","33","0","85","4","8","102","1840","false"
"L9404","59","0","278","5","6","52","648","false"
"L9689","3","0","42","0","4","14","648","false"
"L9690","13","0","80","2","5","23","208","false"
"L9738","1","0","10","0","5","19","208","false"
"L9739","13","0","69","3","7","46","208","false"
"L9766","6","0","59","0","7","30","208","false"
"L9767","32","0","197","9","7","80","648","false"
"L9837","10","0","64","1","5","37","1840","false"
"L9838","18","0","101","4","6","61","648","false"
"L9885","35","0","150","1","8","56","1840","false"
"L9886","22","0","120","2","6","16","648","false"
"L9986","1","0","23","0","3","7","258","false"
"L9987","2","0","11","0","3","7","232","false"
"L9988","1","0","9","0","3","5","232","false"
"L9989","1","0","6","0","2","4","232","false"
"L9990","53","0","325","1","5","43","1840","false"
"L9991","1","0","77","0","3","6","232","false"
"L9992","8","0","40","0","4","18","258","false"
"L9993","19","0","107","0","3","10","258","false"
"L11180","16","0","385","0","5","21","648","false"
"L11181","37","0","190","4","5","18","648","false"
"L11528","12","0","91","0","2","6","648","false"
"L12121","8","0","67","3","4","16","648","false"
"L12153","36","0","284","3","5","27","1840","false"
"L12154","54","0","414","0","4","7","208","false"
"L12428","128","0","437","13","6","63","1840","false"
"L12429","12","0","87","1","5","10","1840","false"
"L12430","16","0","67","0","4","9","648","false"
"L12431","28","0","153","0","6","40","1840","false"
"L1625","4","0","32","0","1","2","648","false"
"L1626","14","0","107","1","1","4","648","false"
"L1627","3","0","30","0","1","1","648","false"
"L1628","8","0","57","0","2","3","1840","false"
"L2123","3","0","26","0","1","3","1840","false"
"L2124","10","0","53","1","2","5","648","false"
"L2125","23","0","152","1","2","20","648","false"
"L2126","3","0","26","0","1","3","1840","false"
"L4586","33","0","167","0","1","3","1840","false"
"L4673","35","0","129","1","1","2","1840","false"
"L4674","5","0","32","0","1","1","1840","false"
"L6171","9","0","82","2","2","4","648","false"
"L6858","1","0","17","0","2","3","1840","false"
"L6859","1","0","8","0","3","3","1840","false"
"L6860","1","0","15","0","1","1","1840","false"
"L6891","1","0","29","1","2","3","648","false"
"L6892","1","0","26","0","2","2","648","false"
"L6922","1","0","18","0","1","1","1840","false"
"L6923","1","0","24","0","3","3","1840","false"
"L6924","1","0","15","0","3","3","1840","false"
"L6925","1","0","16","0","3","3","1840","false"
"L6992","1","0","36","0","1","1","258","false"
"L7019","1","0","15","0","1","2","208","false"
"L7020","2","0","19","0","3","4","1840","false"
"L7049","1","0","24","0","1","1","258","false"
"L9452","1","0","14","0","1","1","1840","false"
"L9453","1","0","10","0","1","1","1840","false"
"L9454","1","0","11","0","1","1","1840","false"
"L9455","4","0","20","0","1","1","1840","false"
"L9456","17","0","57","0","1","1","1840","false"
"L9457","1","0","63","0","1","1","1840","false"
"L9458","2","0","37","0","2","3","1840","false"
"L10121","1","0","35","0","4","13","648","false"
"L10122","2","0","11","0","3","7","258","false"
"L10123","1","0","14","0","3","8","258","false"
"L10124","1","0","7","0","2","4","258","false"
"L10125","59","0","365","0","4","67","1840","false"
"L10126","1","0","16","0","1","1","258","false"
"L10127","39","0","230","0","1","1","258","false"
"L10128","1","0","72","0","4","12","258","false"
"L10129","14","0","123","0","4","22","258","false"
"L10759","11","0","73","0","3","3","1840","false"
"L10760","9","0","64","0","3","3","1840","false"
"L10761","25","0","157","0","3","6","1840","false"
"L12704","66","0","381","0","2","5","648","false"
"L12954","14","0","106","0","7","31","648","false"
