"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous fixes","Number of committers","Number of previous modifications","Number of developer commits","Number of bugs"
"L4156","BerkeleyDBjeKeyColumnValueVariableTest.java","src/test/java/com/thinkaurelius/titan/diskstorage/berkeleyje/BerkeleyDBjeKeyColumnValueVariableTest.java","L4154","1","0","15","0","2","5","1077","0"
"L4157","BerkeleyJEKeyValueTest.java","src/test/java/com/thinkaurelius/titan/diskstorage/berkeleyje/BerkeleyJEKeyValueTest.java","L4154","1","0","12","0","2","5","1077","0"
"L6947","IDManagementTest.java","src/test/java/com/thinkaurelius/titan/graphdb/idmanagement/IDManagementTest.java","L6946","10","0","131","0","1","2","1077","0"
"L6948","IDPoolTest.java","src/test/java/com/thinkaurelius/titan/graphdb/idmanagement/IDPoolTest.java","L6946","2","0","53","0","1","2","1077","0"
"L6949","VariableLongTest.java","src/test/java/com/thinkaurelius/titan/graphdb/idmanagement/VariableLongTest.java","L6946","5","0","52","0","1","1","1077","0"
"L10509","ExternalAstyanaxGraphConcurrentTest.java","src/test/java/com/thinkaurelius/titan/graphdb/astyanax/ExternalAstyanaxGraphConcurrentTest.java","L10508","1","0","21","0","1","1","1077","0"
"L10510","ExternalAstyanaxGraphPerformanceTest.java","src/test/java/com/thinkaurelius/titan/graphdb/astyanax/ExternalAstyanaxGraphPerformanceTest.java","L10508","1","0","22","0","2","7","1077","0"
"L10511","ExternalAstyanaxGraphTest.java","src/test/java/com/thinkaurelius/titan/graphdb/astyanax/ExternalAstyanaxGraphTest.java","L10508","1","0","22","0","2","11","1077","0"
"L10512","InternalAstyanaxGraphConcurrentTest.java","src/test/java/com/thinkaurelius/titan/graphdb/astyanax/InternalAstyanaxGraphConcurrentTest.java","L10508","1","0","15","0","1","1","1077","0"
"L10513","InternalAstyanaxGraphTest.java","src/test/java/com/thinkaurelius/titan/graphdb/astyanax/InternalAstyanaxGraphTest.java","L10508","1","0","16","0","2","6","1077","0"
"L10557","BerkeleyJEGraphConcurrentTest.java","src/test/java/com/thinkaurelius/titan/graphdb/berkeleyje/BerkeleyJEGraphConcurrentTest.java","L10556","1","0","8","0","2","4","1077","0"
"L10558","BerkeleyJEGraphPerformanceTest.java","src/test/java/com/thinkaurelius/titan/graphdb/berkeleyje/BerkeleyJEGraphPerformanceTest.java","L10556","1","0","8","0","2","4","1077","0"
"L10559","BerkeleyJEGraphTest.java","src/test/java/com/thinkaurelius/titan/graphdb/berkeleyje/BerkeleyJEGraphTest.java","L10556","1","0","8","0","2","4","1077","0"
"L10570","ExternalCassandraGraphConcurrentTest.java","src/test/java/com/thinkaurelius/titan/graphdb/cassandra/ExternalCassandraGraphConcurrentTest.java","L10569","1","0","20","0","2","7","1077","0"
"L10571","ExternalCassandraGraphPerformanceTest.java","src/test/java/com/thinkaurelius/titan/graphdb/cassandra/ExternalCassandraGraphPerformanceTest.java","L10569","1","0","20","0","2","7","1077","0"
"L10572","ExternalCassandraGraphTest.java","src/test/java/com/thinkaurelius/titan/graphdb/cassandra/ExternalCassandraGraphTest.java","L10569","1","0","20","0","2","7","1077","0"
"L10573","InternalCassandraEmbeddedGraphConcurrentTest.java","src/test/java/com/thinkaurelius/titan/graphdb/cassandra/InternalCassandraEmbeddedGraphConcurrentTest.java","L10569","1","0","8","0","1","1","1077","0"
"L10574","InternalCassandraEmbeddedGraphTest.java","src/test/java/com/thinkaurelius/titan/graphdb/cassandra/InternalCassandraEmbeddedGraphTest.java","L10569","1","0","8","0","1","6","1615","0"
"L10575","InternalCassandraGraphConcurrentTest.java","src/test/java/com/thinkaurelius/titan/graphdb/cassandra/InternalCassandraGraphConcurrentTest.java","L10569","1","0","15","0","1","1","1077","0"
"L10576","InternalCassandraGraphTest.java","src/test/java/com/thinkaurelius/titan/graphdb/cassandra/InternalCassandraGraphTest.java","L10569","1","0","14","0","2","9","1077","0"
"L10611","ExternalHBaseGraphConcurrentTest.java","src/test/java/com/thinkaurelius/titan/graphdb/hbase/ExternalHBaseGraphConcurrentTest.java","L10610","1","0","8","0","2","4","1077","0"
"L10612","ExternalHBaseGraphPerformanceTest.java","src/test/java/com/thinkaurelius/titan/graphdb/hbase/ExternalHBaseGraphPerformanceTest.java","L10610","1","0","8","0","1","2","1077","0"
"L10613","ExternalHBaseGraphTest.java","src/test/java/com/thinkaurelius/titan/graphdb/hbase/ExternalHBaseGraphTest.java","L10610","1","0","8","0","1","2","1077","0"
"L10624","EdgeLoadingTest.java","src/test/java/com/thinkaurelius/titan/graphdb/loading/EdgeLoadingTest.java","L10623","1","0","33","1","3","5","1615","0"
"L10631","ByteBufferTest.java","src/test/java/com/thinkaurelius/titan/graphdb/serializer/ByteBufferTest.java","L10630","4","0","50","0","1","1","1077","0"
"L10632","KryoTest.java","src/test/java/com/thinkaurelius/titan/graphdb/serializer/KryoTest.java","L10630","3","0","72","0","1","1","1077","0"
"L10633","SerializerTest.java","src/test/java/com/thinkaurelius/titan/graphdb/serializer/SerializerTest.java","L10630","11","0","146","0","3","5","731","0"
"L10634","SpecialInt.java","src/test/java/com/thinkaurelius/titan/graphdb/serializer/SpecialInt.java","L10630","1","0","11","0","1","1","1077","0"
"L10635","SpecialIntSerializer.java","src/test/java/com/thinkaurelius/titan/graphdb/serializer/SpecialIntSerializer.java","L10630","1","0","13","0","1","1","1077","0"
"L10636","TestClass.java","src/test/java/com/thinkaurelius/titan/graphdb/serializer/TestClass.java","L10630","6","0","28","0","1","1","1077","0"
"L10637","TestEnum.java","src/test/java/com/thinkaurelius/titan/graphdb/serializer/TestEnum.java","L10630","1","0","4","0","1","1","1077","0"
"L11199","TitanGraphConfigurationTest.java","src/test/java/com/thinkaurelius/titan/tinkerpop/rexster/TitanGraphConfigurationTest.java","L11198","1","0","29","0","2","2","87","0"
"L11244","BitMapTest.java","src/test/java/com/thinkaurelius/titan/util/datastructures/BitMapTest.java","L11243","1","0","27","0","1","1","1077","0"
"L11245","RandomRemovalListTest.java","src/test/java/com/thinkaurelius/titan/util/datastructures/RandomRemovalListTest.java","L11243","8","0","69","0","1","1","1077","0"
"L11533","IntervalTest.java","src/test/java/com/thinkaurelius/titan/util/interval/IntervalTest.java","L11532","1","0","3","0","1","1","1077","0"
"L124","AttributeSerializer.java","src/main/java/com/thinkaurelius/titan/core/AttributeSerializer.java","L123","1","0","6","0","1","2","1077","0"
"L125","DefaultTypeMaker.java","src/main/java/com/thinkaurelius/titan/core/DefaultTypeMaker.java","L123","1","0","6","1","3","6","1615","0"
"L126","InvalidElementException.java","src/main/java/com/thinkaurelius/titan/core/InvalidElementException.java","L123","1","0","15","0","1","2","1077","0"
"L127","QueryException.java","src/main/java/com/thinkaurelius/titan/core/QueryException.java","L123","1","0","13","0","1","2","1077","0"
"L128","TitanConfigurationException.java","src/main/java/com/thinkaurelius/titan/core/TitanConfigurationException.java","L123","1","0","13","0","1","1","1077","0"
"L129","TitanEdge.java","src/main/java/com/thinkaurelius/titan/core/TitanEdge.java","L123","1","0","8","0","1","3","1077","0"
"L130","TitanElement.java","src/main/java/com/thinkaurelius/titan/core/TitanElement.java","L123","1","0","13","0","1","3","1077","0"
"L131","TitanException.java","src/main/java/com/thinkaurelius/titan/core/TitanException.java","L123","1","0","20","0","1","1","1077","0"
"L132","TitanFactory.java","src/main/java/com/thinkaurelius/titan/core/TitanFactory.java","L123","1","0","20","0","2","5","1077","0"
"L133","TitanGraph.java","src/main/java/com/thinkaurelius/titan/core/TitanGraph.java","L123","1","0","11","0","1","7","1077","0"
"L134","TitanKey.java","src/main/java/com/thinkaurelius/titan/core/TitanKey.java","L123","1","0","6","0","1","2","1077","0"
"L135","TitanLabel.java","src/main/java/com/thinkaurelius/titan/core/TitanLabel.java","L123","1","0","6","0","1","2","1077","0"
"L136","TitanProperty.java","src/main/java/com/thinkaurelius/titan/core/TitanProperty.java","L123","1","0","7","0","1","2","1077","0"
"L137","TitanQuery.java","src/main/java/com/thinkaurelius/titan/core/TitanQuery.java","L123","1","0","27","1","3","6","1615","0"
"L138","TitanRelation.java","src/main/java/com/thinkaurelius/titan/core/TitanRelation.java","L123","1","0","15","0","1","4","1077","0"
"L139","TitanTransaction.java","src/main/java/com/thinkaurelius/titan/core/TitanTransaction.java","L123","1","0","28","0","3","11","1077","0"
"L140","TitanType.java","src/main/java/com/thinkaurelius/titan/core/TitanType.java","L123","1","0","10","0","1","2","1077","0"
"L141","TitanVertex.java","src/main/java/com/thinkaurelius/titan/core/TitanVertex.java","L123","1","0","27","0","2","4","731","0"
"L142","TypeGroup.java","src/main/java/com/thinkaurelius/titan/core/TypeGroup.java","L123","1","0","18","0","2","4","731","0"
"L143","TypeMaker.java","src/main/java/com/thinkaurelius/titan/core/TypeMaker.java","L123","1","0","18","0","3","7","1077","0"
"L144","VertexList.java","src/main/java/com/thinkaurelius/titan/core/VertexList.java","L123","1","0","9","0","1","2","1077","0"
"L780","Entry.java","src/main/java/com/thinkaurelius/titan/diskstorage/Entry.java","L779","12","0","46","0","1","1","1077","0"
"L781","IDAuthority.java","src/main/java/com/thinkaurelius/titan/diskstorage/IDAuthority.java","L779","1","0","6","0","1","4","1077","0"
"L782","KeyColumnValueStore.java","src/main/java/com/thinkaurelius/titan/diskstorage/KeyColumnValueStore.java","L779","1","0","6","0","1","3","1077","0"
"L783","LockConfig.java","src/main/java/com/thinkaurelius/titan/diskstorage/LockConfig.java","L779","1","0","11","0","2","5","1077","0"
"L784","LockingException.java","src/main/java/com/thinkaurelius/titan/diskstorage/LockingException.java","L779","1","0","3","0","1","1","1077","0"
"L785","LockKeyColumnValueStore.java","src/main/java/com/thinkaurelius/titan/diskstorage/LockKeyColumnValueStore.java","L779","1","0","5","0","1","2","1077","0"
"L786","OrderedKeyColumnValueStore.java","src/main/java/com/thinkaurelius/titan/diskstorage/OrderedKeyColumnValueStore.java","L779","1","0","4","0","1","1","1077","0"
"L787","PermanentLockingException.java","src/main/java/com/thinkaurelius/titan/diskstorage/PermanentLockingException.java","L779","1","0","13","0","1","1","1077","0"
"L788","PermanentStorageException.java","src/main/java/com/thinkaurelius/titan/diskstorage/PermanentStorageException.java","L779","1","0","13","0","1","1","1077","0"
"L789","ReadKeyColumnValueStore.java","src/main/java/com/thinkaurelius/titan/diskstorage/ReadKeyColumnValueStore.java","L779","1","0","7","0","1","2","1077","0"
"L790","ReadOrderedKeyColumnValueStore.java","src/main/java/com/thinkaurelius/titan/diskstorage/ReadOrderedKeyColumnValueStore.java","L779","1","0","9","0","1","6","1077","0"
"L791","ScanKeyColumnValueStore.java","src/main/java/com/thinkaurelius/titan/diskstorage/ScanKeyColumnValueStore.java","L779","1","0","7","0","1","1","1077","0"
"L792","StorageException.java","src/main/java/com/thinkaurelius/titan/diskstorage/StorageException.java","L779","1","0","13","0","1","1","1077","0"
"L793","StorageFeatures.java","src/main/java/com/thinkaurelius/titan/diskstorage/StorageFeatures.java","L779","1","0","5","0","1","1","1077","0"
"L794","StorageManager.java","src/main/java/com/thinkaurelius/titan/diskstorage/StorageManager.java","L779","1","0","11","0","1","8","1077","0"
"L795","TemporaryLockingException.java","src/main/java/com/thinkaurelius/titan/diskstorage/TemporaryLockingException.java","L779","1","0","13","0","1","1","1077","0"
"L796","TemporaryStorageException.java","src/main/java/com/thinkaurelius/titan/diskstorage/TemporaryStorageException.java","L779","1","0","13","0","1","1","1077","0"
"L797","TransactionHandle.java","src/main/java/com/thinkaurelius/titan/diskstorage/TransactionHandle.java","L779","1","0","19","0","1","2","1077","0"
"L798","WriteKeyColumnValueStore.java","src/main/java/com/thinkaurelius/titan/diskstorage/WriteKeyColumnValueStore.java","L779","1","0","6","0","1","5","1077","0"
"L809","AstyanaxOrderedKeyColumnValueStore.java","src/main/java/com/thinkaurelius/titan/diskstorage/astyanax/AstyanaxOrderedKeyColumnValueStore.java","L808","18","0","190","0","2","11","1077","0"
"L810","AstyanaxStorageManager.java","src/main/java/com/thinkaurelius/titan/diskstorage/astyanax/AstyanaxStorageManager.java","L808","18","0","306","0","2","20","1077","0"
"L811","AstyanaxTransaction.java","src/main/java/com/thinkaurelius/titan/diskstorage/astyanax/AstyanaxTransaction.java","L808","1","0","7","0","2","6","1077","0"
"L1726","CassandraDaemonWrapper.java","src/main/java/com/thinkaurelius/titan/diskstorage/cassandra/CassandraDaemonWrapper.java","L1725","6","0","56","0","2","9","1077","0"
"L1727","CassandraEmbeddedOrderedKeyColumnValueStore.java","src/main/java/com/thinkaurelius/titan/diskstorage/cassandra/CassandraEmbeddedOrderedKeyColumnValueStore.java","L1725","49","0","308","0","2","6","1077","0"
"L1728","CassandraEmbeddedStorageManager.java","src/main/java/com/thinkaurelius/titan/diskstorage/cassandra/CassandraEmbeddedStorageManager.java","L1725","13","0","186","0","2","9","1077","0"
"L1729","CassandraETransaction.java","src/main/java/com/thinkaurelius/titan/diskstorage/cassandra/CassandraETransaction.java","L1725","1","0","7","0","2","3","1077","0"
"L1730","CassandraFeatures.java","src/main/java/com/thinkaurelius/titan/diskstorage/cassandra/CassandraFeatures.java","L1725","1","0","10","0","1","1","1077","0"
"L1731","CassandraThriftOrderedKeyColumnValueStore.java","src/main/java/com/thinkaurelius/titan/diskstorage/cassandra/CassandraThriftOrderedKeyColumnValueStore.java","L1725","37","0","299","0","2","20","1077","0"
"L1732","CassandraThriftStorageManager.java","src/main/java/com/thinkaurelius/titan/diskstorage/cassandra/CassandraThriftStorageManager.java","L1725","23","0","266","1","2","39","1077","0"
"L1733","CassandraTransaction.java","src/main/java/com/thinkaurelius/titan/diskstorage/cassandra/CassandraTransaction.java","L1725","1","0","7","0","2","14","1077","0"
"L2697","HBaseOrderedKeyColumnValueStore.java","src/main/java/com/thinkaurelius/titan/diskstorage/hbase/HBaseOrderedKeyColumnValueStore.java","L2696","51","0","311","0","3","21","1077","0"
"L2698","HBaseStorageManager.java","src/main/java/com/thinkaurelius/titan/diskstorage/hbase/HBaseStorageManager.java","L2696","18","0","194","0","3","32","1077","0"
"L2699","HBaseTransaction.java","src/main/java/com/thinkaurelius/titan/diskstorage/hbase/HBaseTransaction.java","L2696","1","0","7","0","2","9","1077","0"
"L2926","KeyColumn.java","src/main/java/com/thinkaurelius/titan/diskstorage/locking/KeyColumn.java","L2925","6","0","47","0","2","7","1077","0"
"L2927","LocalLockMediator.java","src/main/java/com/thinkaurelius/titan/diskstorage/locking/LocalLockMediator.java","L2925","17","0","108","0","2","14","1077","0"
"L2928","LocalLockMediatorProvider.java","src/main/java/com/thinkaurelius/titan/diskstorage/locking/LocalLockMediatorProvider.java","L2925","1","0","4","0","2","5","1077","0"
"L2929","LocalLockMediators.java","src/main/java/com/thinkaurelius/titan/diskstorage/locking/LocalLockMediators.java","L2925","3","0","26","0","2","6","1077","0"
"L2930","LockClaim.java","src/main/java/com/thinkaurelius/titan/diskstorage/locking/LockClaim.java","L2925","7","0","83","0","2","7","1077","0"
"L2931","LockingTransactionHandle.java","src/main/java/com/thinkaurelius/titan/diskstorage/locking/LockingTransactionHandle.java","L2925","37","0","198","0","2","7","1077","0"
"L3328","ByteBufferUtil.java","src/main/java/com/thinkaurelius/titan/diskstorage/util/ByteBufferUtil.java","L3327","30","0","107","0","1","4","1077","0"
"L3329","ConfigHelper.java","src/main/java/com/thinkaurelius/titan/diskstorage/util/ConfigHelper.java","L3327","6","0","54","0","2","7","1077","0"
"L3330","KeySelector.java","src/main/java/com/thinkaurelius/titan/diskstorage/util/KeySelector.java","L3327","1","0","16","0","1","1","1077","0"
"L3331","KeyValueEntry.java","src/main/java/com/thinkaurelius/titan/diskstorage/util/KeyValueEntry.java","L3327","1","0","18","0","1","1","1077","0"
"L3332","KeyValueStorageManager.java","src/main/java/com/thinkaurelius/titan/diskstorage/util/KeyValueStorageManager.java","L3327","1","0","12","0","1","8","1077","0"
"L3333","KeyValueStorageManagerAdapter.java","src/main/java/com/thinkaurelius/titan/diskstorage/util/KeyValueStorageManagerAdapter.java","L3327","4","0","65","0","1","10","1077","0"
"L3334","KeyValueStore.java","src/main/java/com/thinkaurelius/titan/diskstorage/util/KeyValueStore.java","L3327","1","0","14","0","1","5","1077","0"
"L3335","KeyValueStoreAdapter.java","src/main/java/com/thinkaurelius/titan/diskstorage/util/KeyValueStoreAdapter.java","L3327","15","0","147","1","1","7","1077","0"
"L3336","LimitedSelector.java","src/main/java/com/thinkaurelius/titan/diskstorage/util/LimitedSelector.java","L3327","2","0","25","0","1","1","1077","0"
"L3337","OrderedKeyColumnValueIDManager.java","src/main/java/com/thinkaurelius/titan/diskstorage/util/OrderedKeyColumnValueIDManager.java","L3327","12","0","115","0","2","9","1077","0"
"L3338","OrderedKeyValueStore.java","src/main/java/com/thinkaurelius/titan/diskstorage/util/OrderedKeyValueStore.java","L3327","1","0","10","0","1","4","1077","0"
"L3339","OrderedKeyValueStoreAdapter.java","src/main/java/com/thinkaurelius/titan/diskstorage/util/OrderedKeyValueStoreAdapter.java","L3327","10","0","113","1","1","7","1077","0"
"L3340","ReadOnlyKeyValueStore.java","src/main/java/com/thinkaurelius/titan/diskstorage/util/ReadOnlyKeyValueStore.java","L3327","1","0","43","0","1","7","1077","0"
"L3341","ReadOnlyOrderedKeyValueStore.java","src/main/java/com/thinkaurelius/titan/diskstorage/util/ReadOnlyOrderedKeyValueStore.java","L3327","1","0","29","0","1","4","1077","0"
"L3342","RecordIterator.java","src/main/java/com/thinkaurelius/titan/diskstorage/util/RecordIterator.java","L3327","1","0","8","0","1","1","1077","0"
"L3343","ScanKeyValueStore.java","src/main/java/com/thinkaurelius/titan/diskstorage/util/ScanKeyValueStore.java","L3327","1","0","8","0","1","1","1077","0"
"L3344","ScanKeyValueStoreAdapter.java","src/main/java/com/thinkaurelius/titan/diskstorage/util/ScanKeyValueStoreAdapter.java","L3327","7","0","56","0","1","1","1077","0"
"L3345","SimpleLockConfig.java","src/main/java/com/thinkaurelius/titan/diskstorage/util/SimpleLockConfig.java","L3327","8","0","110","0","2","7","1615","0"
"L3346","StorageFeaturesImplementation.java","src/main/java/com/thinkaurelius/titan/diskstorage/util/StorageFeaturesImplementation.java","L3327","3","0","33","0","1","1","1077","0"
"L3347","TimestampProvider.java","src/main/java/com/thinkaurelius/titan/diskstorage/util/TimestampProvider.java","L3327","2","0","16","0","1","1","1615","0"
"L3964","BatchStoreMutator.java","src/main/java/com/thinkaurelius/titan/diskstorage/writeaggregation/BatchStoreMutator.java","L3963","6","0","86","0","1","5","1077","0"
