"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous modifications","Number of previous fixes","Number of committers","Number of developer commits","Number of bugs"
"L15187","CypherSessionTest.java","community/server/src/functionaltest/java/org/neo4j/server/webadmin/console/CypherSessionTest.java","L15186","1","0","31","26","0","11","505","0"
"L15332","ConfigureEnabledManagementConsolesTest.java","community/server/src/functionaltest/java/org/neo4j/server/webadmin/rest/ConfigureEnabledManagementConsolesTest.java","L15331","1","0","38","4","0","3","1634","0"
"L15333","ConsoleServiceTest.java","community/server/src/functionaltest/java/org/neo4j/server/webadmin/rest/ConsoleServiceTest.java","L15331","1","0","56","17","0","7","1634","0"
"L15334","JmxServiceTest.java","community/server/src/functionaltest/java/org/neo4j/server/webadmin/rest/JmxServiceTest.java","L15331","1","0","43","9","0","6","2319","0"
"L15335","MonitorServiceTest.java","community/server/src/functionaltest/java/org/neo4j/server/webadmin/rest/MonitorServiceTest.java","L15331","2","0","81","32","0","11","505","0"
"L15336","Neo4jShellConsoleSessionTest.java","community/server/src/functionaltest/java/org/neo4j/server/webadmin/rest/Neo4jShellConsoleSessionTest.java","L15331","1","0","79","28","0","8","1634","0"
"L15337","RootServiceTest.java","community/server/src/functionaltest/java/org/neo4j/server/webadmin/rest/RootServiceTest.java","L15331","1","0","36","13","0","7","505","0"
"L2142","AbstractNeoServer.java","community/server/src/main/java/org/neo4j/server/AbstractNeoServer.java","L2141","33","0","458","22","0","9","310","1"
"L2143","Bootstrapper.java","community/server/src/main/java/org/neo4j/server/Bootstrapper.java","L2141","10","0","142","38","0","10","505","0"
"L2144","CommunityBootstrapper.java","community/server/src/main/java/org/neo4j/server/CommunityBootstrapper.java","L2141","1","0","8","2","0","2","505","0"
"L2145","CommunityNeoServer.java","community/server/src/main/java/org/neo4j/server/CommunityNeoServer.java","L2141","1","0","77","9","0","5","505","0"
"L2146","InterruptThreadTimer.java","community/server/src/main/java/org/neo4j/server/InterruptThreadTimer.java","L2141","4","0","123","3","0","1","2319","0"
"L2147","JAXRSHelper.java","community/server/src/main/java/org/neo4j/server/JAXRSHelper.java","L2141","5","0","40","7","0","4","2319","0"
"L2148","NeoServer.java","community/server/src/main/java/org/neo4j/server/NeoServer.java","L2141","1","0","19","30","0","9","505","0"
"L2149","NeoServerProvider.java","community/server/src/main/java/org/neo4j/server/NeoServerProvider.java","L2141","1","0","19","7","0","5","268","0"
"L2150","RoundRobinJobScheduler.java","community/server/src/main/java/org/neo4j/server/RoundRobinJobScheduler.java","L2141","2","0","21","20","0","8","1296","0"
"L2151","ServerStartupException.java","community/server/src/main/java/org/neo4j/server/ServerStartupException.java","L2141","1","0","20","8","0","4","2319","0"
"L2152","WrappingNeoServer.java","community/server/src/main/java/org/neo4j/server/WrappingNeoServer.java","L2141","1","0","29","4","0","3","2319","0"
"L2153","WrappingNeoServerBootstrapper.java","community/server/src/main/java/org/neo4j/server/WrappingNeoServerBootstrapper.java","L2141","1","0","28","25","0","8","505","0"
"L3445","BooleanTypeCaster.java","community/server/src/main/java/org/neo4j/server/plugins/BooleanTypeCaster.java","L3444","2","0","28","13","0","7","5350","0"
"L3446","ByteTypeCaster.java","community/server/src/main/java/org/neo4j/server/plugins/ByteTypeCaster.java","L3444","2","0","28","13","0","7","5350","0"
"L3447","CharacterTypeCaster.java","community/server/src/main/java/org/neo4j/server/plugins/CharacterTypeCaster.java","L3444","2","0","28","13","0","7","5350","0"
"L3448","DataExtractor.java","community/server/src/main/java/org/neo4j/server/plugins/DataExtractor.java","L3444","1","0","11","13","0","7","5350","0"
"L3449","DoubleTypeCaster.java","community/server/src/main/java/org/neo4j/server/plugins/DoubleTypeCaster.java","L3444","2","0","28","13","0","7","5350","0"
"L3450","FloatTypeCaster.java","community/server/src/main/java/org/neo4j/server/plugins/FloatTypeCaster.java","L3444","2","0","28","13","0","7","5350","0"
"L3451","IntegerTypeCaster.java","community/server/src/main/java/org/neo4j/server/plugins/IntegerTypeCaster.java","L3444","2","0","28","13","0","7","5350","0"
"L3452","ListParameterExtractor.java","community/server/src/main/java/org/neo4j/server/plugins/ListParameterExtractor.java","L3444","4","0","28","13","0","7","5350","0"
"L3453","LongTypeCaster.java","community/server/src/main/java/org/neo4j/server/plugins/LongTypeCaster.java","L3444","2","0","28","13","0","7","5350","0"
"L3454","MapTypeCaster.java","community/server/src/main/java/org/neo4j/server/plugins/MapTypeCaster.java","L3444","1","0","18","5","0","3","5350","0"
"L3455","NodeTypeCaster.java","community/server/src/main/java/org/neo4j/server/plugins/NodeTypeCaster.java","L3444","1","0","16","12","0","6","5350","0"
"L3456","ParameterExtractor.java","community/server/src/main/java/org/neo4j/server/plugins/ParameterExtractor.java","L3444","4","0","31","12","0","6","5350","0"
"L3457","PluginInvocator.java","community/server/src/main/java/org/neo4j/server/plugins/PluginInvocator.java","L3444","1","0","16","10","0","6","5350","0"
"L3458","PluginInvocatorProvider.java","community/server/src/main/java/org/neo4j/server/plugins/PluginInvocatorProvider.java","L3444","1","0","20","4","0","3","268","0"
"L3459","PluginManager.java","community/server/src/main/java/org/neo4j/server/plugins/PluginManager.java","L3444","21","0","162","42","0","12","5350","0"
"L3460","PluginMethod.java","community/server/src/main/java/org/neo4j/server/plugins/PluginMethod.java","L3444","10","0","69","19","0","9","5350","0"
"L3461","PluginPointFactoryImpl.java","community/server/src/main/java/org/neo4j/server/plugins/PluginPointFactoryImpl.java","L3444","29","0","207","17","0","7","1636","0"
"L3462","RelationshipTypeCaster.java","community/server/src/main/java/org/neo4j/server/plugins/RelationshipTypeCaster.java","L3444","1","0","16","12","0","6","5350","0"
"L3463","RelationshipTypeTypeCaster.java","community/server/src/main/java/org/neo4j/server/plugins/RelationshipTypeTypeCaster.java","L3444","4","0","27","12","0","6","5350","0"
"L3464","ResultConverter.java","community/server/src/main/java/org/neo4j/server/plugins/ResultConverter.java","L3444","27","0","221","7","0","4","2319","0"
"L3465","ShortTypeCaster.java","community/server/src/main/java/org/neo4j/server/plugins/ShortTypeCaster.java","L3444","2","0","28","12","0","6","5350","0"
"L3466","SourceExtractor.java","community/server/src/main/java/org/neo4j/server/plugins/SourceExtractor.java","L3444","1","0","13","10","0","5","5350","0"
"L3467","SPIPluginLifecycle.java","community/server/src/main/java/org/neo4j/server/plugins/SPIPluginLifecycle.java","L3444","1","0","8","9","0","6","2319","0"
"L3468","StringTypeCaster.java","community/server/src/main/java/org/neo4j/server/plugins/StringTypeCaster.java","L3444","1","0","16","12","0","6","5350","0"
"L3469","TypeCaster.java","community/server/src/main/java/org/neo4j/server/plugins/TypeCaster.java","L3444","1","0","14","12","0","6","5350","0"
"L3470","UriTypeCaster.java","community/server/src/main/java/org/neo4j/server/plugins/UriTypeCaster.java","L3444","1","0","16","12","0","6","5350","0"
"L3471","URLTypeCaster.java","community/server/src/main/java/org/neo4j/server/plugins/URLTypeCaster.java","L3444","4","0","40","15","0","6","5350","0"
"L13981","Job.java","community/server/src/main/java/org/neo4j/server/rrd/Job.java","L13980","1","0","5","3","0","2","1296","0"
"L13982","JobScheduler.java","community/server/src/main/java/org/neo4j/server/rrd/JobScheduler.java","L13980","1","0","5","17","0","8","1296","0"
"L13983","RrdDbProvider.java","community/server/src/main/java/org/neo4j/server/rrd/RrdDbProvider.java","L13980","1","0","21","8","0","5","268","0"
"L13984","RrdFactory.java","community/server/src/main/java/org/neo4j/server/rrd/RrdFactory.java","L13980","18","0","215","57","0","11","2319","0"
"L13985","RrdJob.java","community/server/src/main/java/org/neo4j/server/rrd/RrdJob.java","L13980","3","0","22","19","0","8","2319","0"
"L13986","RrdSampler.java","community/server/src/main/java/org/neo4j/server/rrd/RrdSampler.java","L13980","1","0","5","11","0","6","2319","0"
"L13987","RrdSamplerImpl.java","community/server/src/main/java/org/neo4j/server/rrd/RrdSamplerImpl.java","L13980","4","0","32","8","0","6","2472","0"
"L13988","Sampleable.java","community/server/src/main/java/org/neo4j/server/rrd/Sampleable.java","L13980","1","0","8","8","0","6","2319","0"
"L13989","ScheduledJob.java","community/server/src/main/java/org/neo4j/server/rrd/ScheduledJob.java","L13980","2","0","31","19","0","8","1296","0"
"L13990","SystemBackedTimeSource.java","community/server/src/main/java/org/neo4j/server/rrd/SystemBackedTimeSource.java","L13980","1","0","10","8","0","4","2319","0"
"L13991","TimeSource.java","community/server/src/main/java/org/neo4j/server/rrd/TimeSource.java","L13980","1","0","4","4","0","3","5350","0"
"L13992","UnableToSampleException.java","community/server/src/main/java/org/neo4j/server/rrd/UnableToSampleException.java","L13980","1","0","5","4","0","2","1126","0"
"L14650","InjectableWrapper.java","community/server/src/main/java/org/neo4j/server/web/InjectableWrapper.java","L14649","1","0","20","1","0","1","268","0"
"L14651","Jetty6WebServer.java","community/server/src/main/java/org/neo4j/server/web/Jetty6WebServer.java","L14649","34","0","477","136","0","17","5350","0"
"L14652","JettyLifeCycleListenerAdapter.java","community/server/src/main/java/org/neo4j/server/web/JettyLifeCycleListenerAdapter.java","L14649","1","0","25","4","0","2","5350","0"
"L14653","NeoServletContainer.java","community/server/src/main/java/org/neo4j/server/web/NeoServletContainer.java","L14649","2","0","27","30","0","12","5350","0"
"L14654","SimpleUriBuilder.java","community/server/src/main/java/org/neo4j/server/web/SimpleUriBuilder.java","L14649","5","0","30","4","0","3","1126","0"
"L14655","WebServer.java","community/server/src/main/java/org/neo4j/server/web/WebServer.java","L14649","1","0","41","58","0","13","1634","0"
"L14656","WebServerProvider.java","community/server/src/main/java/org/neo4j/server/web/WebServerProvider.java","L14649","1","0","19","5","0","4","268","0"
"L16635","ConfigurationProvider.java","community/server/src/main/java/org/neo4j/server/configuration/ConfigurationProvider.java","L16634","1","0","20","7","0","5","268","0"
