"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of developer commits","Number of previous modifications","Number of previous fixes","Number of committers","Number of bugs"
"L195","MergeClusters.java","hazelcast/src/main/java/com/hazelcast/impl/MergeClusters.java","L135","4","0","46","1118","9","0","2","0"
"L196","MProxy.java","hazelcast/src/main/java/com/hazelcast/impl/MProxy.java","L135","1","0","19","2899","14","1","4","0"
"L197","MProxyImpl.java","hazelcast/src/main/java/com/hazelcast/impl/MProxyImpl.java","L135","47","0","870","575","61","2","5","3"
"L198","MulticastJoiner.java","hazelcast/src/main/java/com/hazelcast/impl/MulticastJoiner.java","L135","34","0","170","2899","41","4","5","0"
"L199","MulticastListener.java","hazelcast/src/main/java/com/hazelcast/impl/MulticastListener.java","L135","1","0","4","1118","1","0","1","0"
"L200","MulticastService.java","hazelcast/src/main/java/com/hazelcast/impl/MulticastService.java","L135","21","0","149","575","36","0","4","0"
"L201","MultiMapProxy.java","hazelcast/src/main/java/com/hazelcast/impl/MultiMapProxy.java","L135","1","0","6","1118","7","0","3","0"
"L202","MultiMapProxyImpl.java","hazelcast/src/main/java/com/hazelcast/impl/MultiMapProxyImpl.java","L135","7","0","283","575","14","1","4","0"
"L203","NamedExecutorService.java","hazelcast/src/main/java/com/hazelcast/impl/NamedExecutorService.java","L135","1","0","27","1118","8","0","2","0"
"L204","NearCache.java","hazelcast/src/main/java/com/hazelcast/impl/NearCache.java","L135","42","0","232","2899","19","1","4","0"
"L205","NearCacheRecord.java","hazelcast/src/main/java/com/hazelcast/impl/NearCacheRecord.java","L135","1","0","10","2899","3","0","2","0"
"L206","Node.java","hazelcast/src/main/java/com/hazelcast/impl/Node.java","L135","56","0","521","575","239","3","7","0"
"L207","NodeBaseVariables.java","hazelcast/src/main/java/com/hazelcast/impl/NodeBaseVariables.java","L135","1","0","24","2899","27","0","4","0"
"L208","NodeMulticastListener.java","hazelcast/src/main/java/com/hazelcast/impl/NodeMulticastListener.java","L135","23","0","74","2899","16","1","5","0"
"L209","NodeType.java","hazelcast/src/main/java/com/hazelcast/impl/NodeType.java","L135","5","0","28","1118","3","0","1","0"
"L210","OutOfMemoryErrorDispatcher.java","hazelcast/src/main/java/com/hazelcast/impl/OutOfMemoryErrorDispatcher.java","L135","18","0","97","575","5","0","2","0"
"L211","PartitionManager.java","hazelcast/src/main/java/com/hazelcast/impl/PartitionManager.java","L135","192","0","945","575","186","8","5","1"
"L212","PartitionServiceImpl.java","hazelcast/src/main/java/com/hazelcast/impl/PartitionServiceImpl.java","L135","27","0","174","575","42","0","4","0"
"L213","Processable.java","hazelcast/src/main/java/com/hazelcast/impl/Processable.java","L135","1","0","4","1118","5","0","2","0"
"L214","ProxyFactory.java","hazelcast/src/main/java/com/hazelcast/impl/ProxyFactory.java","L135","1","0","19","1118","7","0","2","0"
"L215","QProxy.java","hazelcast/src/main/java/com/hazelcast/impl/QProxy.java","L135","1","0","7","1118","10","0","3","0"
"L216","QProxyImpl.java","hazelcast/src/main/java/com/hazelcast/impl/QProxyImpl.java","L135","25","0","306","1118","14","0","3","0"
"L217","Record.java","hazelcast/src/main/java/com/hazelcast/impl/Record.java","L135","1","0","100","2899","72","1","4","0"
"L218","Request.java","hazelcast/src/main/java/com/hazelcast/impl/Request.java","L135","7","0","246","575","61","4","5","0"
"L219","RoundRobinLoadBalancer.java","hazelcast/src/main/java/com/hazelcast/impl/RoundRobinLoadBalancer.java","L135","1","0","11","1118","8","0","2","0"
"L220","SemaphoreProxy.java","hazelcast/src/main/java/com/hazelcast/impl/SemaphoreProxy.java","L135","1","0","14","1118","6","0","2","0"
"L221","SemaphoreProxyImpl.java","hazelcast/src/main/java/com/hazelcast/impl/SemaphoreProxyImpl.java","L135","24","0","389","575","9","0","4","0"
"L222","SetProxy.java","hazelcast/src/main/java/com/hazelcast/impl/SetProxy.java","L135","1","0","5","1118","10","2","3","0"
"L223","SetProxyImpl.java","hazelcast/src/main/java/com/hazelcast/impl/SetProxyImpl.java","L135","7","0","178","1118","12","2","4","0"
"L224","SimpleRecord.java","hazelcast/src/main/java/com/hazelcast/impl/SimpleRecord.java","L135","1","0","37","2899","12","0","3","0"
"L225","SplitBrainHandler.java","hazelcast/src/main/java/com/hazelcast/impl/SplitBrainHandler.java","L135","8","0","48","575","28","1","5","0"
"L226","StreamResponseHandler.java","hazelcast/src/main/java/com/hazelcast/impl/StreamResponseHandler.java","L135","1","0","4","1118","3","0","1","0"
"L227","TcpIpJoiner.java","hazelcast/src/main/java/com/hazelcast/impl/TcpIpJoiner.java","L135","77","0","391","575","67","5","5","0"
"L228","TestUtil.java","hazelcast/src/main/java/com/hazelcast/impl/TestUtil.java","L135","27","0","523","575","29","1","3","0"
"L229","ThreadContext.java","hazelcast/src/main/java/com/hazelcast/impl/ThreadContext.java","L135","17","0","194","575","61","0","3","0"
"L230","TopicManager.java","hazelcast/src/main/java/com/hazelcast/impl/TopicManager.java","L135","14","0","127","1118","31","2","5","0"
"L231","TopicProxy.java","hazelcast/src/main/java/com/hazelcast/impl/TopicProxy.java","L135","1","0","8","1118","9","0","3","0"
"L232","TopicProxyImpl.java","hazelcast/src/main/java/com/hazelcast/impl/TopicProxyImpl.java","L135","7","0","128","1118","13","0","3","0"
"L233","TransactionImpl.java","hazelcast/src/main/java/com/hazelcast/impl/TransactionImpl.java","L135","84","0","405","575","78","9","4","0"
"L234","TransactionManager.java","hazelcast/src/main/java/com/hazelcast/impl/TransactionManager.java","L135","1","0","15","2899","8","0","2","0"
"L235","Util.java","hazelcast/src/main/java/com/hazelcast/impl/Util.java","L135","17","0","109","575","19","0","4","0"
"L236","VersionedBackupOp.java","hazelcast/src/main/java/com/hazelcast/impl/VersionedBackupOp.java","L135","6","0","32","2899","11","0","2","0"
"L30190","AtomicNumber.java","hazelcast/src/main/java/com/hazelcast/core/AtomicNumber.java","L30189","1","0","18","1118","8","0","3","0"
"L30191","Client.java","hazelcast/src/main/java/com/hazelcast/core/Client.java","L30189","1","0","6","2899","2","0","2","0"
"L30192","ClientListener.java","hazelcast/src/main/java/com/hazelcast/core/ClientListener.java","L30189","1","0","6","1118","4","0","3","0"
"L30193","ClientService.java","hazelcast/src/main/java/com/hazelcast/core/ClientService.java","L30189","1","0","7","2899","2","0","2","0"
"L30194","ClientType.java","hazelcast/src/main/java/com/hazelcast/core/ClientType.java","L30189","1","0","5","575","1","0","1","0"
"L30195","Cluster.java","hazelcast/src/main/java/com/hazelcast/core/Cluster.java","L30189","1","0","9","1118","7","0","2","0"
"L30196","DistributedTask.java","hazelcast/src/main/java/com/hazelcast/core/DistributedTask.java","L30189","33","0","255","575","30","0","4","0"
"L30197","DuplicateInstanceNameException.java","hazelcast/src/main/java/com/hazelcast/core/DuplicateInstanceNameException.java","L30189","1","0","9","2899","5","0","2","0"
"L30198","EntryAdapter.java","hazelcast/src/main/java/com/hazelcast/core/EntryAdapter.java","L30189","1","0","11","1118","3","0","2","0"
"L30199","EntryEvent.java","hazelcast/src/main/java/com/hazelcast/core/EntryEvent.java","L30189","1","0","59","1118","21","0","4","0"
"L30200","EntryEventType.java","hazelcast/src/main/java/com/hazelcast/core/EntryEventType.java","L30189","3","0","22","1118","5","0","1","0"
"L30201","EntryListener.java","hazelcast/src/main/java/com/hazelcast/core/EntryListener.java","L30189","1","0","8","1118","8","0","1","0"
"L30202","ExecutionCallback.java","hazelcast/src/main/java/com/hazelcast/core/ExecutionCallback.java","L30189","1","0","5","1118","4","0","1","0"
"L30203","Hazelcast.java","hazelcast/src/main/java/com/hazelcast/core/Hazelcast.java","L30189","9","0","179","575","56","0","5","1"
"L30204","HazelcastException.java","hazelcast/src/main/java/com/hazelcast/core/HazelcastException.java","L30189","1","0","15","2899","2","0","1","0"
"L30205","HazelcastInstance.java","hazelcast/src/main/java/com/hazelcast/core/HazelcastInstance.java","L30189","1","0","34","2899","32","0","3","0"
"L30206","HazelcastInstanceAware.java","hazelcast/src/main/java/com/hazelcast/core/HazelcastInstanceAware.java","L30189","1","0","4","1118","4","0","1","0"
"L30207","HazelcastInstanceAwareObject.java","hazelcast/src/main/java/com/hazelcast/core/HazelcastInstanceAwareObject.java","L30189","1","0","23","2899","14","0","2","0"
"L30208","ICollection.java","hazelcast/src/main/java/com/hazelcast/core/ICollection.java","L30189","1","0","6","1118","7","0","1","0"
"L30209","ICountDownLatch.java","hazelcast/src/main/java/com/hazelcast/core/ICountDownLatch.java","L30189","1","0","12","1118","5","0","2","0"
"L30210","IdGenerator.java","hazelcast/src/main/java/com/hazelcast/core/IdGenerator.java","L30189","1","0","5","1118","7","0","1","0"
"L30211","IList.java","hazelcast/src/main/java/com/hazelcast/core/IList.java","L30189","1","0","4","1118","5","0","1","0"
"L30212","ILock.java","hazelcast/src/main/java/com/hazelcast/core/ILock.java","L30189","1","0","9","1118","15","0","3","0"
"L30213","IMap.java","hazelcast/src/main/java/com/hazelcast/core/IMap.java","L30189","1","0","62","575","48","0","4","0"
"L30214","Instance.java","hazelcast/src/main/java/com/hazelcast/core/Instance.java","L30189","12","0","78","575","16","0","3","0"
"L30215","InstanceDestroyedException.java","hazelcast/src/main/java/com/hazelcast/core/InstanceDestroyedException.java","L30189","1","0","30","575","3","0","2","0"
"L30216","InstanceEvent.java","hazelcast/src/main/java/com/hazelcast/core/InstanceEvent.java","L30189","1","0","30","1118","6","0","2","0"
"L30217","InstanceListener.java","hazelcast/src/main/java/com/hazelcast/core/InstanceListener.java","L30189","1","0","6","1118","5","0","1","0"
"L30218","IQueue.java","hazelcast/src/main/java/com/hazelcast/core/IQueue.java","L30189","1","0","6","1118","7","0","1","1"
"L30219","ISemaphore.java","hazelcast/src/main/java/com/hazelcast/core/ISemaphore.java","L30189","1","0","36","1118","5","0","3","0"
"L30220","ISet.java","hazelcast/src/main/java/com/hazelcast/core/ISet.java","L30189","1","0","4","1118","7","0","2","0"
"L30221","ItemEvent.java","hazelcast/src/main/java/com/hazelcast/core/ItemEvent.java","L30189","1","0","33","2899","9","0","5","0"
"L30222","ItemEventType.java","hazelcast/src/main/java/com/hazelcast/core/ItemEventType.java","L30189","3","0","20","1118","2","0","1","0"
"L30223","ItemListener.java","hazelcast/src/main/java/com/hazelcast/core/ItemListener.java","L30189","1","0","6","1118","6","0","1","0"
"L30224","ITopic.java","hazelcast/src/main/java/com/hazelcast/core/ITopic.java","L30189","1","0","9","1118","7","0","2","0"
"L30225","LifecycleEvent.java","hazelcast/src/main/java/com/hazelcast/core/LifecycleEvent.java","L30189","5","0","43","575","11","0","5","0"
"L30226","LifecycleListener.java","hazelcast/src/main/java/com/hazelcast/core/LifecycleListener.java","L30189","1","0","5","1118","4","0","2","0"
"L30227","LifecycleService.java","hazelcast/src/main/java/com/hazelcast/core/LifecycleService.java","L30189","1","0","11","1118","3","0","1","0"
"L30228","ManagedContext.java","hazelcast/src/main/java/com/hazelcast/core/ManagedContext.java","L30189","1","0","4","575","9","0","4","0"
"L30229","MapEntry.java","hazelcast/src/main/java/com/hazelcast/core/MapEntry.java","L30189","1","0","13","1118","7","0","2","0"
"L30230","MapLoader.java","hazelcast/src/main/java/com/hazelcast/core/MapLoader.java","L30189","1","0","9","1118","9","0","1","0"
"L30231","MapLoaderLifecycleSupport.java","hazelcast/src/main/java/com/hazelcast/core/MapLoaderLifecycleSupport.java","L30189","1","0","6","1118","3","0","1","0"
"L30232","MapStore.java","hazelcast/src/main/java/com/hazelcast/core/MapStore.java","L30189","1","0","9","1118","8","0","1","0"
"L30233","MapStoreFactory.java","hazelcast/src/main/java/com/hazelcast/core/MapStoreFactory.java","L30189","1","0","5","1118","2","0","2","0"
"L30234","Member.java","hazelcast/src/main/java/com/hazelcast/core/Member.java","L30189","1","0","16","2899","17","0","3","0"
"L30235","MemberLeftException.java","hazelcast/src/main/java/com/hazelcast/core/MemberLeftException.java","L30189","1","0","28","2899","10","0","3","0"
"L30236","MembershipEvent.java","hazelcast/src/main/java/com/hazelcast/core/MembershipEvent.java","L30189","2","0","28","1118","6","0","1","0"
"L30237","MembershipListener.java","hazelcast/src/main/java/com/hazelcast/core/MembershipListener.java","L30189","1","0","6","1118","7","0","1","0"
"L30238","Message.java","hazelcast/src/main/java/com/hazelcast/core/Message.java","L30189","1","0","12","1118","2","0","1","0"
"L30239","MessageListener.java","hazelcast/src/main/java/com/hazelcast/core/MessageListener.java","L30189","1","0","5","1118","8","0","2","0"
"L30240","MultiMap.java","hazelcast/src/main/java/com/hazelcast/core/MultiMap.java","L30189","1","0","35","2899","19","0","3","0"
"L30241","MultiTask.java","hazelcast/src/main/java/com/hazelcast/core/MultiTask.java","L30189","1","0","25","1118","5","0","1","0"
"L30242","OperationRejectedException.java","hazelcast/src/main/java/com/hazelcast/core/OperationRejectedException.java","L30189","1","0","8","2899","3","0","1","0"
"L30243","OperationTimeoutException.java","hazelcast/src/main/java/com/hazelcast/core/OperationTimeoutException.java","L30189","1","0","14","575","8","0","3","0"
"L30244","OutOfMemoryHandler.java","hazelcast/src/main/java/com/hazelcast/core/OutOfMemoryHandler.java","L30189","1","0","17","575","6","0","2","0"
"L30245","PartitionAware.java","hazelcast/src/main/java/com/hazelcast/core/PartitionAware.java","L30189","1","0","4","1118","3","0","1","0"
"L30246","Prefix.java","hazelcast/src/main/java/com/hazelcast/core/Prefix.java","L30189","1","0","28","1118","23","2","5","0"
"L30247","RuntimeInterruptedException.java","hazelcast/src/main/java/com/hazelcast/core/RuntimeInterruptedException.java","L30189","1","0","8","2899","8","0","3","0"
"L30248","SemaphoreFactory.java","hazelcast/src/main/java/com/hazelcast/core/SemaphoreFactory.java","L30189","1","0","4","1118","3","0","1","0"
"L30249","Transaction.java","hazelcast/src/main/java/com/hazelcast/core/Transaction.java","L30189","1","0","16","2899","7","0","3","0"
"L35823","AbstractNodeAware.java","hazelcast/src/main/java/com/hazelcast/cluster/AbstractNodeAware.java","L35822","1","0","12","2899","14","0","2","0"
"L35824","AbstractRemotelyCallable.java","hazelcast/src/main/java/com/hazelcast/cluster/AbstractRemotelyCallable.java","L35822","1","0","21","1118","8","0","2","0"
"L35825","AbstractRemotelyProcessable.java","hazelcast/src/main/java/com/hazelcast/cluster/AbstractRemotelyProcessable.java","L35822","1","0","18","1118","10","0","2","0"
"L35826","AddOrRemoveConnection.java","hazelcast/src/main/java/com/hazelcast/cluster/AddOrRemoveConnection.java","L35822","1","0","34","1118","16","0","2","0"
"L35827","AuthorizationCall.java","hazelcast/src/main/java/com/hazelcast/cluster/AuthorizationCall.java","L35822","3","0","33","2899","8","0","2","0"
"L35828","Bind.java","hazelcast/src/main/java/com/hazelcast/cluster/Bind.java","L35822","3","0","47","2899","18","1","2","0"
"L35829","ClusterImpl.java","hazelcast/src/main/java/com/hazelcast/cluster/ClusterImpl.java","L35822","18","0","129","2899","52","1","4","0"
"L35830","ClusterManager.java","hazelcast/src/main/java/com/hazelcast/cluster/ClusterManager.java","L35822","174","0","935","2899","154","6","5","2"
"L35831","ClusterService.java","hazelcast/src/main/java/com/hazelcast/cluster/ClusterService.java","L35822","37","0","273","2899","93","2","5","0"
"L35832","ConnectionCheckCall.java","hazelcast/src/main/java/com/hazelcast/cluster/ConnectionCheckCall.java","L35822","4","0","14","2899","15","0","2","0"
"L35833","FinalizeJoin.java","hazelcast/src/main/java/com/hazelcast/cluster/FinalizeJoin.java","L35822","1","0","7","2899","15","0","2","0"
"L35834","JoinInfo.java","hazelcast/src/main/java/com/hazelcast/cluster/JoinInfo.java","L35822","2","0","73","2899","20","0","4","0"
"L35835","JoinRequest.java","hazelcast/src/main/java/com/hazelcast/cluster/JoinRequest.java","L35822","6","0","98","2899","29","0","3","0"
"L35836","Master.java","hazelcast/src/main/java/com/hazelcast/cluster/Master.java","L35822","1","0","36","2899","17","0","2","0"
"L35837","MemberInfo.java","hazelcast/src/main/java/com/hazelcast/cluster/MemberInfo.java","L35822","10","0","74","2899","11","0","2","0"
"L35838","MemberRemover.java","hazelcast/src/main/java/com/hazelcast/cluster/MemberRemover.java","L35822","4","0","31","831","18","0","3","0"
"L35839","MembersUpdateCall.java","hazelcast/src/main/java/com/hazelcast/cluster/MembersUpdateCall.java","L35822","10","0","80","575","26","2","4","0"
"L35840","NodeAware.java","hazelcast/src/main/java/com/hazelcast/cluster/NodeAware.java","L35822","1","0","6","2899","6","0","2","0"
"L35841","RemotelyProcessable.java","hazelcast/src/main/java/com/hazelcast/cluster/RemotelyProcessable.java","L35822","1","0","7","1118","8","0","2","0"
"L35842","SyncProcess.java","hazelcast/src/main/java/com/hazelcast/cluster/SyncProcess.java","L35822","1","0","30","575","20","0","3","0"
"L36681","AbstractXmlConfigHelper.java","hazelcast/src/main/java/com/hazelcast/config/AbstractXmlConfigHelper.java","L36680","19","0","130","1118","8","0","4","0"
"L36682","AsymmetricEncryptionConfig.java","hazelcast/src/main/java/com/hazelcast/config/AsymmetricEncryptionConfig.java","L36680","3","0","99","1118","8","0","2","0"
"L36683","AwsConfig.java","hazelcast/src/main/java/com/hazelcast/config/AwsConfig.java","L36680","1","0","72","1118","11","0","3","0"
"L36684","ClasspathXmlConfig.java","hazelcast/src/main/java/com/hazelcast/config/ClasspathXmlConfig.java","L36680","2","0","20","1118","3","0","2","0"
"L36685","Config.java","hazelcast/src/main/java/com/hazelcast/config/Config.java","L36680","83","0","707","2899","68","0","5","0"
"L36686","ConfigBuilder.java","hazelcast/src/main/java/com/hazelcast/config/ConfigBuilder.java","L36680","1","0","4","1118","6","0","1","0"
