"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of committers","Number of developer commits","Number of previous modifications","Number of previous fixes","Number of bugs"
"L323","CanvasLayoutManager.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/layout/CanvasLayoutManager.java","L322","33","0","236","0","0","1","0","0"
"L590","CanvasViewStrategy.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/panel/CanvasViewStrategy.java","L589","6","0","52","1","70","2","0","0"
"L591","FlatScrollBarUI.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/panel/FlatScrollBarUI.java","L589","5","0","76","0","0","1","0","0"
"L592","Panel.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/panel/Panel.java","L589","52","0","610","1","70","3","0","0"
"L593","PanelBorder.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/panel/PanelBorder.java","L589","28","0","201","0","0","1","0","0"
"L594","TransferableIcon.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/panel/TransferableIcon.java","L589","6","0","92","0","0","1","0","0"
"L1667","CanvasPersistentState.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/persistence/CanvasPersistentState.java","L1666","1","0","33","0","0","1","0","0"
"L1668","MCTViewManifestationInfo.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/persistence/MCTViewManifestationInfo.java","L1666","11","0","190","0","0","1","0","0"
"L1937","CanvasFilterViewPolicy.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/policy/CanvasFilterViewPolicy.java","L1936","3","0","24","0","0","1","0","0"
"L1938","EmbeddedCanvasViewsAreNotWriteable.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/policy/EmbeddedCanvasViewsAreNotWriteable.java","L1936","1","0","14","1","70","2","0","0"
"L2010","CanvasComponentProvider.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/provider/CanvasComponentProvider.java","L2009","1","0","167","1","70","5","0","0"
"L2198","Augmentation.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/Augmentation.java","L2197","147","0","683","3","590","12","0","0"
"L2199","CanvasFormattingController.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/CanvasFormattingController.java","L2197","50","0","269","0","0","1","0","0"
"L2200","CanvasFormattingControlsPanel.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/CanvasFormattingControlsPanel.java","L2197","111","0","1495","1","70","3","0","0"
"L2201","CanvasIcons.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/CanvasIcons.java","L2197","41","0","134","0","0","1","0","0"
"L2202","CanvasManifestation.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/CanvasManifestation.java","L2197","120","0","903","2","70","11","0","0"
"L2203","ChangeGridSizeAction.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/ChangeGridSizeAction.java","L2197","8","0","92","0","0","1","0","0"
"L2204","ChangeSnapAction.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/ChangeSnapAction.java","L2197","10","0","67","0","0","1","0","0"
"L2205","MarqueSelectionListener.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/MarqueSelectionListener.java","L2197","20","0","105","0","0","1","0","0"
"L2206","PanelFocusSelectionProvider.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/PanelFocusSelectionProvider.java","L2197","1","0","12","0","0","1","0","0"
"L2207","PanelFocusTraversalPolicy.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/PanelFocusTraversalPolicy.java","L2197","16","0","122","0","0","1","0","0"
"L2208","PanelInspector.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/PanelInspector.java","L2197","17","0","268","0","0","1","0","2"
"L2209","ReTileAction.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/ReTileAction.java","L2197","6","0","51","0","0","1","0","0"
"L2210","WindowChangeGridSizeAction.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/WindowChangeGridSizeAction.java","L2197","1","0","11","0","0","1","0","0"
"L2211","WindowChangeSnapAction.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/WindowChangeSnapAction.java","L2197","1","0","11","0","0","1","0","0"
"L2212","WindowReTileAction.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/WindowReTileAction.java","L2197","1","0","14","0","0","1","0","0"
"L5478","ConstraintBuilder.java","canvas/src/main/java/gov/nasa/arc/mct/gui/util/ConstraintBuilder.java","L5477","2","0","141","0","0","1","0","0"
"L5479","MCTSplitPaneFactory.java","canvas/src/main/java/gov/nasa/arc/mct/gui/util/MCTSplitPaneFactory.java","L5477","4","0","37","0","0","1","0","0"
"L129","CanvasActivatorTest.java","canvas/src/test/java/gov/nasa/arc/mct/canvas/CanvasActivatorTest.java","L128","1","0","50","0","0","1","0","0"
"L130","ComponentRegistryAccessTest.java","canvas/src/test/java/gov/nasa/arc/mct/canvas/ComponentRegistryAccessTest.java","L128","1","0","22","0","0","1","0","0"
"L131","PolicyManagerAccessTest.java","canvas/src/test/java/gov/nasa/arc/mct/canvas/PolicyManagerAccessTest.java","L128","1","0","22","0","0","1","0","0"
"L14620","GridMenuTest.java","canvas/src/test/java/gov/nasa/arc/mct/menu/GridMenuTest.java","L14619","1","0","56","0","0","1","0","0"
"L325","CanvasLayoutManagerTest.java","canvas/src/test/java/gov/nasa/arc/mct/canvas/layout/CanvasLayoutManagerTest.java","L324","1","0","113","0","0","1","0","0"
"L596","PanelBorderTest.java","canvas/src/test/java/gov/nasa/arc/mct/canvas/panel/PanelBorderTest.java","L595","1","0","29","0","0","1","0","0"
"L1670","AbstractMCTViewManifestationInfoTest.java","canvas/src/test/java/gov/nasa/arc/mct/canvas/persistence/AbstractMCTViewManifestationInfoTest.java","L1669","1","0","45","0","0","1","0","0"
"L1671","RootCanvasClassTest.java","canvas/src/test/java/gov/nasa/arc/mct/canvas/persistence/RootCanvasClassTest.java","L1669","2","0","25","0","0","1","0","0"
"L1940","TestEmbeddedViewsNotWriteable.java","canvas/src/test/java/gov/nasa/arc/mct/canvas/policy/TestEmbeddedViewsNotWriteable.java","L1939","1","0","28","1","70","2","0","0"
"L2214","CanvasFormattingControllerTest.java","canvas/src/test/java/gov/nasa/arc/mct/canvas/view/CanvasFormattingControllerTest.java","L2213","32","0","882","0","0","1","0","0"
"L2215","CanvasFormattingControlPanelTest.java","canvas/src/test/java/gov/nasa/arc/mct/canvas/view/CanvasFormattingControlPanelTest.java","L2213","3","0","229","1","70","2","0","0"
"L2216","CanvasRemoveComponentUpdateTest.java","canvas/src/test/java/gov/nasa/arc/mct/canvas/view/CanvasRemoveComponentUpdateTest.java","L2213","1","0","63","0","0","1","0","0"
"L2217","MarqueSelectionListenerTest.java","canvas/src/test/java/gov/nasa/arc/mct/canvas/view/MarqueSelectionListenerTest.java","L2213","2","0","110","0","0","1","0","0"
"L2218","PanelBorderSelectionTest.java","canvas/src/test/java/gov/nasa/arc/mct/canvas/view/PanelBorderSelectionTest.java","L2213","6","0","245","0","0","1","0","0"
"L2219","PanelFocusTraversalPolicyTest.java","canvas/src/test/java/gov/nasa/arc/mct/canvas/view/PanelFocusTraversalPolicyTest.java","L2213","1","0","60","0","0","1","0","0"
"L2220","PanelInspectorTest.java","canvas/src/test/java/gov/nasa/arc/mct/canvas/view/PanelInspectorTest.java","L2213","11","0","74","0","0","1","0","0"
"L5422","ContextAwareAction.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/ContextAwareAction.java","L5417","1","0","25","1","70","1","0","0"
"L5424","ExportAsImageAction.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/ExportAsImageAction.java","L5417","7","0","47","1","70","1","0","0"
"L5427","FeedRenderingPool.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/FeedRenderingPool.java","L5417","32","0","272","0","0","1","0","0"
"L5429","FileChooser.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/FileChooser.java","L5417","3","0","89","0","0","1","0","0"
"L5432","MCTMutableTreeNode.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/MCTMutableTreeNode.java","L5417","15","0","154","1","70","1","0","0"
"L5438","OptionBox.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/OptionBox.java","L5417","7","0","72","1","70","3","0","0"
"L5445","Twistie.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/Twistie.java","L5417","3","0","41","1","590","3","0","0"
"L5446","View.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/View.java","L5417","23","0","336","1","70","1","0","0"
"L32196","AbstractComponent.java","mctcore/src/main/java/gov/nasa/arc/mct/components/AbstractComponent.java","L32195","66","0","628","3","590","25","0","0"
"L32201","FeedProvider.java","mctcore/src/main/java/gov/nasa/arc/mct/components/FeedProvider.java","L32195","1","0","123","3","70","5","0","0"
"L33082","GlobalContext.java","mctcore/src/main/java/gov/nasa/arc/mct/context/GlobalContext.java","L33081","3","0","40","1","70","1","0","0"
"L33512","package-info.java","mctcore/src/main/java/gov/nasa/arc/mct/identitymgr/package-info.java","L33510","1","0","1","1","590","3","0","0"
"L34897","PolicyInfo.java","mctcore/src/main/java/gov/nasa/arc/mct/policy/PolicyInfo.java","L34892","1","0","36","1","70","1","0","0"
"L35023","ExternalComponentRegistryImpl.java","mctcore/src/main/java/gov/nasa/arc/mct/registry/ExternalComponentRegistryImpl.java","L35022","25","0","251","3","590","10","0","0"
"L32170","OptimisticLockException.java","mctcore/src/main/java/gov/nasa/arc/mct/api/persistence/OptimisticLockException.java","L32169","1","0","7","1","70","1","0","0"
"L32171","package-info.java","mctcore/src/main/java/gov/nasa/arc/mct/api/persistence/package-info.java","L32169","1","0","1","1","70","1","0","0"
"L32172","PersistenceService.java","mctcore/src/main/java/gov/nasa/arc/mct/api/persistence/PersistenceService.java","L32169","1","0","9","2","590","4","0","0"
"L32529","CollectionComponent.java","mctcore/src/main/java/gov/nasa/arc/mct/components/collection/CollectionComponent.java","L32528","1","0","4","1","70","1","0","0"
"L33165","BatchLoader.java","mctcore/src/main/java/gov/nasa/arc/mct/db/util/BatchLoader.java","L33164","1","0","16","1","590","4","0","0"
"L33166","BatchLoaderImpl.java","mctcore/src/main/java/gov/nasa/arc/mct/db/util/BatchLoaderImpl.java","L33164","74","0","549","1","590","4","0","0"
"L33167","ComponentUtil.java","mctcore/src/main/java/gov/nasa/arc/mct/db/util/ComponentUtil.java","L33164","5","0","21","1","590","4","0","0"
"L33168","IdGenerator.java","mctcore/src/main/java/gov/nasa/arc/mct/db/util/IdGenerator.java","L33164","1","0","23","1","590","4","0","0"
"L33169","ParameterInfo.java","mctcore/src/main/java/gov/nasa/arc/mct/db/util/ParameterInfo.java","L33164","5","0","30","1","590","4","0","0"
"L33170","PersistedTaxonomyInfo.java","mctcore/src/main/java/gov/nasa/arc/mct/db/util/PersistedTaxonomyInfo.java","L33164","1","0","46","1","590","4","0","0"
"L34199","package-info.java","mctcore/src/main/java/gov/nasa/arc/mct/lock/manager/package-info.java","L34197","1","0","1","1","70","1","0","0"
"L34220","DefaultComponentProvider.java","mctcore/src/main/java/gov/nasa/arc/mct/platform/spi/DefaultComponentProvider.java","L34219","1","0","8","2","70","4","0","0"
"L34222","PersistenceProvider.java","mctcore/src/main/java/gov/nasa/arc/mct/platform/spi/PersistenceProvider.java","L34219","1","0","26","2","70","9","0","0"
"L34223","Platform.java","mctcore/src/main/java/gov/nasa/arc/mct/platform/spi/Platform.java","L34219","1","0","28","3","590","6","0","0"
"L34225","RoleAccess.java","mctcore/src/main/java/gov/nasa/arc/mct/platform/spi/RoleAccess.java","L34219","16","0","74","3","590","9","0","0"
"L35454","TimeService.java","mctcore/src/main/java/gov/nasa/arc/mct/services/activity/TimeService.java","L35452","1","0","16","3","70","5","0","0"
"L35487","ComponentRegistry.java","mctcore/src/main/java/gov/nasa/arc/mct/services/component/ComponentRegistry.java","L35483","1","0","10","2","8","4","0","0"
"L35499","StatusAreaWidgetInfo.java","mctcore/src/main/java/gov/nasa/arc/mct/services/component/StatusAreaWidgetInfo.java","L35483","3","0","19","1","70","1","0","0"
"L35821","ComponentInitializer.java","mctcore/src/main/java/gov/nasa/arc/mct/services/internal/component/ComponentInitializer.java","L35820","1","0","20","2","70","8","0","0"
"L35822","CoreComponentRegistry.java","mctcore/src/main/java/gov/nasa/arc/mct/services/internal/component/CoreComponentRegistry.java","L35820","1","0","11","2","8","4","0","0"
"L35825","Updatable.java","mctcore/src/main/java/gov/nasa/arc/mct/services/internal/component/Updatable.java","L35820","1","0","13","2","70","8","0","0"
"L35826","User.java","mctcore/src/main/java/gov/nasa/arc/mct/services/internal/component/User.java","L35820","2","0","20","1","70","1","0","0"
"L5458","ExtendedPropertiesTest.java","mctcore/src/test/java/gov/nasa/arc/mct/gui/ExtendedPropertiesTest.java","L5456","1","0","38","1","70","1","0","0"
"L5459","FeedCycleRendererTest.java","mctcore/src/test/java/gov/nasa/arc/mct/gui/FeedCycleRendererTest.java","L5456","2","0","148","1","70","1","0","0"
"L5461","FeedViewManifestationTest.java","mctcore/src/test/java/gov/nasa/arc/mct/gui/FeedViewManifestationTest.java","L5456","15","0","367","3","70","5","0","0"
"L5462","TestControlWrapper.java","mctcore/src/test/java/gov/nasa/arc/mct/gui/TestControlWrapper.java","L5456","1","0","118","1","70","1","0","0"
"L5463","TestMCTMutableTreeNode.java","mctcore/src/test/java/gov/nasa/arc/mct/gui/TestMCTMutableTreeNode.java","L5456","4","0","175","1","70","1","0","0"
"L32211","AbstractComponentTest.java","mctcore/src/test/java/gov/nasa/arc/mct/components/AbstractComponentTest.java","L32210","2","0","154","2","590","8","0","0"
"L33085","GlobalContextTest.java","mctcore/src/test/java/gov/nasa/arc/mct/context/GlobalContextTest.java","L33084","5","0","67","1","70","1","0","0"
"L35026","MockComponent.java","mctcore/src/test/java/gov/nasa/arc/mct/registry/MockComponent.java","L35025","1","0","13","1","590","3","0","0"
"L35027","MockComponentRegistry.java","mctcore/src/test/java/gov/nasa/arc/mct/registry/MockComponentRegistry.java","L35025","3","0","46","1","70","1","0","0"
"L35028","TestExternalComponentRegistryImpl.java","mctcore/src/test/java/gov/nasa/arc/mct/registry/TestExternalComponentRegistryImpl.java","L35025","1","0","208","2","590","4","0","0"
"L36636","IdGeneratorTest.java","mctcore/src/test/java/gov/nasa/arc/mct/util/IdGeneratorTest.java","L36635","1","0","32","1","590","3","0","0"
"L34232","RoleAccessTest.java","mctcore/src/test/java/gov/nasa/arc/mct/platform/spi/RoleAccessTest.java","L34230","1","0","40","1","70","1","0","0"
"L5473","TestDropBoxCanvas.java","mctCoreTaxonomyProvider/src/test/java/gov/nasa/arc/mct/gui/TestDropBoxCanvas.java","L5472","6","0","93","2","70","4","0","0"
"L38230","BrokenComponentTest.java","mctCoreTaxonomyProvider/src/test/java/gov/nasa/arc/mct/core/components/BrokenComponentTest.java","L38229","3","0","51","1","70","1","0","0"
"L38312","CanDeleteComponentPolicyTest.java","mctCoreTaxonomyProvider/src/test/java/gov/nasa/arc/mct/core/policy/CanDeleteComponentPolicyTest.java","L38311","1","0","56","1","70","1","0","0"
"L38313","CannotDragMySandboxTest.java","mctCoreTaxonomyProvider/src/test/java/gov/nasa/arc/mct/core/policy/CannotDragMySandboxTest.java","L38311","1","0","42","0","0","3","0","0"
"L38222","BrokenComponent.java","mctCoreTaxonomyProvider/src/main/java/gov/nasa/arc/mct/core/components/BrokenComponent.java","L38221","1","0","8","1","70","1","0","0"
"L38225","TelemetryDataTaxonomyComponent.java","mctCoreTaxonomyProvider/src/main/java/gov/nasa/arc/mct/core/components/TelemetryDataTaxonomyComponent.java","L38221","1","0","9","1","70","1","0","0"
"L38226","TelemetryDisciplineComponent.java","mctCoreTaxonomyProvider/src/main/java/gov/nasa/arc/mct/core/components/TelemetryDisciplineComponent.java","L38221","2","0","17","1","70","1","0","0"
"L38227","TelemetryUserDropBoxComponent.java","mctCoreTaxonomyProvider/src/main/java/gov/nasa/arc/mct/core/components/TelemetryUserDropBoxComponent.java","L38221","1","0","10","1","70","1","0","0"
"L38295","AllCannotBeInspectedPolicy.java","mctCoreTaxonomyProvider/src/main/java/gov/nasa/arc/mct/core/policy/AllCannotBeInspectedPolicy.java","L38294","4","0","21","1","70","1","0","0"
"L38296","CanDeleteComponentPolicy.java","mctCoreTaxonomyProvider/src/main/java/gov/nasa/arc/mct/core/policy/CanDeleteComponentPolicy.java","L38294","3","0","25","1","70","1","0","0"
"L38297","CannotDragOrDropMySandbox.java","mctCoreTaxonomyProvider/src/main/java/gov/nasa/arc/mct/core/policy/CannotDragOrDropMySandbox.java","L38294","4","0","21","0","0","3","0","0"
"L38299","CantDuplicateDropBoxesPolicy.java","mctCoreTaxonomyProvider/src/main/java/gov/nasa/arc/mct/core/policy/CantDuplicateDropBoxesPolicy.java","L38294","2","0","16","1","70","1","0","0"
"L38302","CheckComponentOwnerIsUserPolicy.java","mctCoreTaxonomyProvider/src/main/java/gov/nasa/arc/mct/core/policy/CheckComponentOwnerIsUserPolicy.java","L38294","4","0","17","1","70","1","0","0"
"L38304","DisciplineUsersViewControlPolicy.java","mctCoreTaxonomyProvider/src/main/java/gov/nasa/arc/mct/core/policy/DisciplineUsersViewControlPolicy.java","L38294","5","0","29","1","590","3","0","0"
"L38305","DropboxFilterViewPolicy.java","mctCoreTaxonomyProvider/src/main/java/gov/nasa/arc/mct/core/policy/DropboxFilterViewPolicy.java","L38294","9","0","37","2","590","3","0","0"
"L38306","LeafCannotAddChildDetectionPolicy.java","mctCoreTaxonomyProvider/src/main/java/gov/nasa/arc/mct/core/policy/LeafCannotAddChildDetectionPolicy.java","L38294","1","0","13","1","70","1","0","0"
"L38537","CoreComponentProvider.java","mctCoreTaxonomyProvider/src/main/java/gov/nasa/arc/mct/core/provider/CoreComponentProvider.java","L38536","4","0","160","2","70","10","0","0"
"L38538","CoreComponentProviderDelegate.java","mctCoreTaxonomyProvider/src/main/java/gov/nasa/arc/mct/core/provider/CoreComponentProviderDelegate.java","L38536","6","0","85","1","70","1","0","0"
"L38639","DropboxCanvasView.java","mctCoreTaxonomyProvider/src/main/java/gov/nasa/arc/mct/core/roles/DropboxCanvasView.java","L38637","11","0","120","1","70","3","0","0"
"L38640","UsersManifestation.java","mctCoreTaxonomyProvider/src/main/java/gov/nasa/arc/mct/core/roles/UsersManifestation.java","L38637","5","0","144","2","590","4","0","0"
"L38641","UsersPage.java","mctCoreTaxonomyProvider/src/main/java/gov/nasa/arc/mct/core/roles/UsersPage.java","L38637","4","0","69","1","70","1","0","0"
"L34554","PlatformAccess.java","mctCoreTaxonomyProvider/src/main/java/gov/nasa/arc/mct/platform/core/access/PlatformAccess.java","L34553","1","0","16","1","590","3","0","0"
"L34555","PolicyManagerAccess.java","mctCoreTaxonomyProvider/src/main/java/gov/nasa/arc/mct/platform/core/access/PolicyManagerAccess.java","L34553","1","0","15","1","590","3","0","0"
"L34209","Activator.java","platform/src/main/java/gov/nasa/arc/mct/platform/Activator.java","L34208","4","0","68","1","590","3","0","0"
"L34211","LaunchMCTService.java","platform/src/main/java/gov/nasa/arc/mct/platform/LaunchMCTService.java","L34208","12","0","169","1","590","4","0","0"
"L34212","PlatformImpl.java","platform/src/main/java/gov/nasa/arc/mct/platform/PlatformImpl.java","L34208","10","0","142","3","590","14","0","0"
"L34216","UserEnvironment.java","platform/src/main/java/gov/nasa/arc/mct/platform/UserEnvironment.java","L34208","4","0","117","4","70","12","0","0"
"L41900","DefaultExceptionHandler.java","platform/src/main/java/gov/nasa/arc/mct/exception/DefaultExceptionHandler.java","L41899","6","0","54","1","70","1","0","0"
"L5491","GUIUtil.java","platform/src/main/java/gov/nasa/arc/mct/gui/util/GUIUtil.java","L5489","2","0","19","1","590","3","0","0"
"L8654","ChangeHousingViewAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/ChangeHousingViewAction.java","L8650","12","0","150","3","70","12","0","0"
"L8655","ConveniencesOpenMineGroupAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/ConveniencesOpenMineGroupAction.java","L8650","2","0","31","1","590","3","0","0"
"L8656","ConveniencesOpenUserEnvAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/ConveniencesOpenUserEnvAction.java","L8650","2","0","31","1","590","3","0","0"
"L8657","DeleteObjectAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/DeleteObjectAction.java","L8650","18","0","160","2","70","8","0","0"
"L8658","DuplicateAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/DuplicateAction.java","L8650","13","0","111","1","590","3","0","0"
"L8659","ExportThisAsImageAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/ExportThisAsImageAction.java","L8650","9","0","70","1","70","2","0","0"
"L8660","ExportViewAsImageAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/ExportViewAsImageAction.java","L8650","10","0","71","1","70","2","0","0"
"L8661","HelpMCTAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/HelpMCTAction.java","L8650","5","0","62","2","70","2","0","0"
"L8663","InspectorPaneRevertToCommitted.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/InspectorPaneRevertToCommitted.java","L8650","2","0","34","3","70","4","0","0"
"L8664","ListWindowsAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/ListWindowsAction.java","L8650","7","0","81","2","590","5","0","0"
"L8666","ObjectsOpenAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/ObjectsOpenAction.java","L8650","5","0","42","1","590","3","0","0"
"L8667","ObjectsSaveAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/ObjectsSaveAction.java","L8650","4","0","63","2","70","5","0","0"
"L8668","PlaceObjectsInCollectionAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/PlaceObjectsInCollectionAction.java","L8650","14","0","116","1","590","3","0","0"
"L8669","RedrawDataAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/RedrawDataAction.java","L8650","7","0","61","3","590","7","0","0"
"L8670","RemoveManifestationAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/RemoveManifestationAction.java","L8650","29","0","240","2","590","9","0","0"
"L8671","ResetFeedViewsAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/ResetFeedViewsAction.java","L8650","6","0","65","3","590","8","0","0"
"L8672","ShowHideControlArea.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/ShowHideControlArea.java","L8650","2","0","37","1","590","3","0","0"
"L8674","ThisSaveAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/ThisSaveAction.java","L8650","5","0","67","2","70","5","0","0"
"L8676","WindowsExclusiveCloseAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/WindowsExclusiveCloseAction.java","L8650","6","0","39","1","590","3","0","0"
"L9925","AboutDialog.java","platform/src/main/java/gov/nasa/arc/mct/gui/dialogs/AboutDialog.java","L9924","5","0","94","2","70","10","1","0"
