"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous modifications","Number of previous fixes","Number of committers","Number of developer commits","Number of bugs"
"L119","CeylonClasspathContainer.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/core/cpcontainer/CeylonClasspathContainer.java","L118","11","0","153","3","0","2","4843","0"
"L120","CeylonClasspathInitializer.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/core/cpcontainer/CeylonClasspathInitializer.java","L118","8","0","68","3","0","2","4843","0"
"L121","CeylonClasspathUtil.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/core/cpcontainer/CeylonClasspathUtil.java","L118","35","0","155","4","0","2","4843","0"
"L122","CeylonResolveJob.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/core/cpcontainer/CeylonResolveJob.java","L118","11","0","110","6","0","2","1328","0"
"L123","FakeProjectManager.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/core/cpcontainer/FakeProjectManager.java","L118","3","0","24","3","0","2","4843","0"
"L124","RetrieveSetup.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/core/cpcontainer/RetrieveSetup.java","L118","1","0","46","3","0","2","4843","0"
"L512","CeylonDeclaration.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/core/model/CeylonDeclaration.java","L511","6","0","61","12","0","2","1328","0"
"L513","CeylonSourceFile.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/core/model/CeylonSourceFile.java","L511","27","0","115","3","0","1","1328","0"
"L1766","CeylonBuilder.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/builder/CeylonBuilder.java","L1765","357","0","1976","158","0","3","224","0"
"L1767","CeylonNature.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/builder/CeylonNature.java","L1765","5","0","69","11","0","2","1328","0"
"L1768","EnableCeylonNature.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/builder/EnableCeylonNature.java","L1765","4","0","27","2","0","1","4843","0"
"L1769","IDEBoxingDeclarationVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/builder/IDEBoxingDeclarationVisitor.java","L1765","6","0","26","1","0","1","224","0"
"L1770","IDEBoxingVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/builder/IDEBoxingVisitor.java","L1765","1","0","13","1","0","1","224","0"
"L2381","CeylonCompareNodeIdentifier.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/compare/CeylonCompareNodeIdentifier.java","L2380","7","0","37","1","0","1","4843","0"
"L2392","CeylonReferenceResolver.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/core/CeylonReferenceResolver.java","L2391","50","0","230","35","0","2","1328","0"
"L2393","JavaReferenceResolver.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/core/JavaReferenceResolver.java","L2391","30","0","178","7","0","2","1328","0"
"L2484","CeylonAutoEditStrategy.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/editor/CeylonAutoEditStrategy.java","L2483","119","0","474","29","0","2","4843","0"
"L2485","CeylonBreakIterator.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/editor/CeylonBreakIterator.java","L2483","32","0","251","1","0","1","4843","0"
"L2486","CeylonEditor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/editor/CeylonEditor.java","L2483","61","0","585","25","0","2","4843","0"
"L2487","CeylonFoldingUpdater.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/editor/CeylonFoldingUpdater.java","L2483","10","0","75","3","0","2","1328","0"
"L2488","CeylonOccurrenceMarker.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/editor/CeylonOccurrenceMarker.java","L2483","5","0","44","7","0","1","4843","0"
"L2489","CeylonParserScheduler.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/editor/CeylonParserScheduler.java","L2483","19","0","116","3","0","2","4843","0"
"L2490","CeylonSelectAnnotationRulerAction.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/editor/CeylonSelectAnnotationRulerAction.java","L2483","4","0","45","3","0","1","4843","0"
"L2491","CeylonWordIterator.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/editor/CeylonWordIterator.java","L2483","23","0","122","1","0","1","4843","0"
"L2492","DocumentCharacterIterator.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/editor/DocumentCharacterIterator.java","L2483","20","0","113","1","0","1","4843","0"
"L2493","DynamicMenuItem.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/editor/DynamicMenuItem.java","L2483","4","0","41","4","0","1","4843","0"
"L2494","EditorActionMessages.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/editor/EditorActionMessages.java","L2483","1","0","6","1","0","1","4843","0"
"L2495","EditorAnnotationService.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/editor/EditorAnnotationService.java","L2483","18","0","124","17","0","3","224","0"
"L2496","RefinementAnnotation.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/editor/RefinementAnnotation.java","L2483","1","0","18","4","0","1","4843","0"
"L2497","RefinementAnnotationImageProvider.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/editor/RefinementAnnotationImageProvider.java","L2483","2","0","25","1","0","1","4843","0"
"L2498","SelectRulerAction.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/editor/SelectRulerAction.java","L2483","1","0","12","1","0","1","4843","0"
"L2499","SequenceCharacterIterator.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/editor/SequenceCharacterIterator.java","L2483","12","0","82","1","0","1","4843","0"
"L2500","SourceArchiveDocumentProvider.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/editor/SourceArchiveDocumentProvider.java","L2483","9","0","89","1","0","1","4843","0"
"L2501","Test.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/editor/Test.java","L2483","12","0","234","1","0","1","4843","0"
"L2502","Util.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/editor/Util.java","L2483","8","0","86","7","0","1","4843","0"
"L3620","HierarchyPopup.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/hierarchy/HierarchyPopup.java","L3619","38","0","280","12","0","2","4843","0"
"L3621","OpenHierarchyPopupHandler.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/hierarchy/OpenHierarchyPopupHandler.java","L3619","4","0","36","3","0","1","4843","0"
"L3720","CeylonAnnotationHover.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/hover/CeylonAnnotationHover.java","L3719","3","0","22","3","0","1","4843","0"
"L3721","CeylonDocumentationProvider.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/hover/CeylonDocumentationProvider.java","L3719","37","0","235","19","0","2","4843","0"
"L3795","CleanImportsHandler.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/imports/CleanImportsHandler.java","L3794","51","0","202","14","0","1","4843","0"
"L3796","DetectUnusedImportsVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/imports/DetectUnusedImportsVisitor.java","L3794","10","0","49","4","0","1","4843","0"
"L3847","DeclarationWithProject.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/open/DeclarationWithProject.java","L3846","3","0","37","2","0","1","4843","0"
"L3848","OpenCeylonDeclarationDialog.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/open/OpenCeylonDeclarationDialog.java","L3846","39","0","309","16","0","2","1328","0"
"L3849","OpenCeylonDeclarationHandler.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/open/OpenCeylonDeclarationHandler.java","L3846","1","0","12","2","0","1","4843","0"
"L3850","OpenDeclarationAction.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/open/OpenDeclarationAction.java","L3846","9","0","67","10","0","1","4843","0"
"L3851","OpenSelectedDeclarationHandler.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/open/OpenSelectedDeclarationHandler.java","L3846","7","0","55","4","0","1","4843","0"
"L3852","OpenSelectedDeclarationMenuItem.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/open/OpenSelectedDeclarationMenuItem.java","L3846","1","0","18","1","0","1","4843","0"
"L4061","CeylonEntityImageDecorator.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/outline/CeylonEntityImageDecorator.java","L4060","13","0","84","3","0","2","1328","0"
"L4062","CeylonLabelDecorator.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/outline/CeylonLabelDecorator.java","L4060","1","0","12","1","0","1","4843","0"
"L4063","CeylonLabelProvider.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/outline/CeylonLabelProvider.java","L4060","74","0","479","25","0","2","4843","0"
"L4064","CeylonTreeModelBuilder.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/outline/CeylonTreeModelBuilder.java","L4060","13","0","65","2","0","1","4843","0"
"L4065","PackageNode.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/outline/PackageNode.java","L4060","1","0","20","1","0","1","4843","0"
"L4339","CeylonLanguageSyntaxProperties.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/parser/CeylonLanguageSyntaxProperties.java","L4338","12","0","65","1","0","1","4843","0"
"L4340","CeylonParseController.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/parser/CeylonParseController.java","L4338","69","0","375","102","0","4","4843","0"
"L4341","CeylonSourcePositionLocator.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/parser/CeylonSourcePositionLocator.java","L4338","35","0","223","59","0","3","1328","0"
"L4342","CeylonTokenColorer.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/parser/CeylonTokenColorer.java","L4338","21","0","121","15","0","1","4843","0"
"L4343","FindNodeVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/parser/FindNodeVisitor.java","L4338","24","0","176","13","0","1","4843","0"
"L4344","FindScopeVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/parser/FindScopeVisitor.java","L4338","14","0","86","1","0","1","4843","0"
"L4690","CeylonPreferencesPage.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/preferences/CeylonPreferencesPage.java","L4689","22","0","239","6","0","1","4843","0"
"L4752","CeylonContentProposer.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/proposals/CeylonContentProposer.java","L4751","304","0","1264","108","0","4","4843","0"
"L4753","FindOccurrenceLocationVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/proposals/FindOccurrenceLocationVisitor.java","L4751","25","0","158","2","0","1","4843","0"
"L4754","OccurrenceLocation.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/proposals/OccurrenceLocation.java","L4751","1","0","11","1","0","1","4843","0"
"L4755","Proposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/proposals/Proposal.java","L4751","15","0","69","1","0","1","4843","0"
"L4756","RequiredTypeVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/proposals/RequiredTypeVisitor.java","L4751","19","0","141","9","0","1","4843","0"
"L5340","AddAnnotionProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/quickfix/AddAnnotionProposal.java","L5339","11","0","82","6","0","1","4843","0"
"L5341","AddParameterProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/quickfix/AddParameterProposal.java","L5339","9","0","85","2","0","1","4843","0"
"L5342","AddParenthesesProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/quickfix/AddParenthesesProposal.java","L5339","7","0","61","2","0","1","4843","0"
"L5343","AssignToLocalProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/quickfix/AssignToLocalProposal.java","L5339","4","0","60","1","0","1","4843","0"
"L5344","CeylonMarkerResolutionProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/quickfix/CeylonMarkerResolutionProposal.java","L5339","7","0","57","1","0","1","4843","0"
"L5345","CeylonQuickFixAssistant.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/quickfix/CeylonQuickFixAssistant.java","L5339","230","0","1120","101","0","2","4843","0"
"L5346","CeylonQuickFixController.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/quickfix/CeylonQuickFixController.java","L5339","21","0","174","4","0","1","4843","0"
"L5347","ChangeDeclarationProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/quickfix/ChangeDeclarationProposal.java","L5339","4","0","51","2","0","1","4843","0"
"L5348","ChangeTypeProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/quickfix/ChangeTypeProposal.java","L5339","1","0","44","1","0","1","4843","0"
"L5349","ConvertToClassProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/quickfix/ConvertToClassProposal.java","L5339","3","0","51","1","0","1","4843","0"
"L5350","ConvertToGetterProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/quickfix/ConvertToGetterProposal.java","L5339","5","0","54","3","0","1","4843","0"
"L5351","ConvertToNamedArgumentsProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/quickfix/ConvertToNamedArgumentsProposal.java","L5339","14","0","115","6","0","1","4843","0"
"L5352","CreateInNewUnitProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/quickfix/CreateInNewUnitProposal.java","L5339","1","0","54","1","0","1","4843","0"
"L5353","CreateLocalSubtypeProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/quickfix/CreateLocalSubtypeProposal.java","L5339","6","0","61","3","0","1","4843","0"
"L5354","CreateObjectProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/quickfix/CreateObjectProposal.java","L5339","6","0","62","3","0","1","4843","0"
"L5355","CreateProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/quickfix/CreateProposal.java","L5339","9","0","156","4","0","1","4843","0"
"L5356","CreateSubtypeProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/quickfix/CreateSubtypeProposal.java","L5339","40","0","229","10","0","1","4843","0"
"L5357","ExtractFunctionProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/quickfix/ExtractFunctionProposal.java","L5339","2","0","49","2","0","1","4843","0"
"L5358","ExtractValueProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/quickfix/ExtractValueProposal.java","L5339","2","0","49","2","0","1","4843","0"
"L5359","FindArgumentsVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/quickfix/FindArgumentsVisitor.java","L5339","7","0","135","8","0","1","4843","0"
"L5360","FindImportNodeVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/quickfix/FindImportNodeVisitor.java","L5339","6","0","36","1","0","1","4843","0"
"L5361","FindInvocationVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/quickfix/FindInvocationVisitor.java","L5339","19","0","100","3","0","1","4843","0"
"L5362","ImplementFormalMembersProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/quickfix/ImplementFormalMembersProposal.java","L5339","7","0","79","3","0","1","4843","0"
"L5363","InferTypeVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/quickfix/InferTypeVisitor.java","L5339","31","0","111","1","0","1","4843","0"
"L5364","InlineRefactoringProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/quickfix/InlineRefactoringProposal.java","L5339","2","0","49","2","0","1","4843","0"
"L5365","MoveDeclarationProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/quickfix/MoveDeclarationProposal.java","L5339","4","0","53","4","0","1","4843","0"
"L5366","RefineFormalMembersProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/quickfix/RefineFormalMembersProposal.java","L5339","21","0","143","4","0","1","4843","0"
"L5367","RemoveAnnotionProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/quickfix/RemoveAnnotionProposal.java","L5339","8","0","75","3","0","1","4843","0"
"L5368","RenameProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/quickfix/RenameProposal.java","L5339","1","0","40","1","0","1","4843","0"
"L5369","RenameRefactoringProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/quickfix/RenameRefactoringProposal.java","L5339","2","0","49","1","0","1","4843","0"
"L5370","ShadowReferenceProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/quickfix/ShadowReferenceProposal.java","L5339","3","0","58","1","0","1","4843","0"
"L5371","SpecifyTypeProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/quickfix/SpecifyTypeProposal.java","L5339","3","0","56","7","0","1","4843","0"
"L5372","SplitDeclarationProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/quickfix/SplitDeclarationProposal.java","L5339","2","0","48","3","0","1","4843","0"
"L5373","Util.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/quickfix/Util.java","L5339","7","0","31","1","0","1","4843","0"
"L6716","AbstractHandler.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/refactoring/AbstractHandler.java","L6715","5","0","30","1","0","1","4843","0"
"L6717","AbstractRefactoring.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/refactoring/AbstractRefactoring.java","L6715","20","0","130","22","0","2","4843","0"
"L6718","AbstractRefactoringAction.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/refactoring/AbstractRefactoringAction.java","L6715","9","0","51","8","0","1","4843","0"
"L6719","ConvertToClassHandler.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/refactoring/ConvertToClassHandler.java","L6715","1","0","13","1","0","1","4843","0"
"L6720","ConvertToClassInputPage.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/refactoring/ConvertToClassInputPage.java","L6715","2","0","55","1","0","1","4843","0"
"L6721","ConvertToClassRefactoring.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/refactoring/ConvertToClassRefactoring.java","L6715","5","0","82","1","0","1","4843","0"
"L6722","ConvertToClassRefactoringAction.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/refactoring/ConvertToClassRefactoringAction.java","L6715","1","0","27","2","0","1","4843","0"
"L6723","ConvertToClassWizard.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/refactoring/ConvertToClassWizard.java","L6715","1","0","15","1","0","1","4843","0"
"L6724","ExtractFunctionHandler.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/refactoring/ExtractFunctionHandler.java","L6715","1","0","13","2","0","1","4843","0"
"L6725","ExtractFunctionInputPage.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/refactoring/ExtractFunctionInputPage.java","L6715","2","0","62","4","0","2","4843","0"
"L6726","ExtractFunctionRefactoring.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/refactoring/ExtractFunctionRefactoring.java","L6715","77","0","476","35","0","2","4843","0"
"L6727","ExtractFunctionRefactoringAction.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/refactoring/ExtractFunctionRefactoringAction.java","L6715","1","0","21","7","0","2","4843","0"
"L6728","ExtractFunctionWizard.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/refactoring/ExtractFunctionWizard.java","L6715","1","0","15","2","0","2","1328","0"
"L6729","ExtractValueHandler.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/refactoring/ExtractValueHandler.java","L6715","1","0","13","2","0","1","4843","0"
"L6730","ExtractValueInputPage.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/refactoring/ExtractValueInputPage.java","L6715","2","0","72","6","0","2","4843","0"
"L6731","ExtractValueRefactoring.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/imp/refactoring/ExtractValueRefactoring.java","L6715","4","0","81","23","0","2","4843","0"
