"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous fixes","Number of previous modifications","Number of developer commits","Number of committers","Number of bugs"
"L17754","CompatibleMarshallingDecoder.java","codec/src/main/java/io/netty/handler/codec/marshalling/CompatibleMarshallingDecoder.java","L17751","8","0","64","2","18","4057","3","0"
"L17755","CompatibleMarshallingEncoder.java","codec/src/main/java/io/netty/handler/codec/marshalling/CompatibleMarshallingEncoder.java","L17751","1","0","22","0","8","1649","3","0"
"L17756","ContextBoundUnmarshallerProvider.java","codec/src/main/java/io/netty/handler/codec/marshalling/ContextBoundUnmarshallerProvider.java","L17751","2","0","26","0","4","72","2","1"
"L17757","DefaultMarshallerProvider.java","codec/src/main/java/io/netty/handler/codec/marshalling/DefaultMarshallerProvider.java","L17751","1","0","17","0","3","72","2","0"
"L17758","DefaultUnmarshallerProvider.java","codec/src/main/java/io/netty/handler/codec/marshalling/DefaultUnmarshallerProvider.java","L17751","1","0","17","0","3","72","2","0"
"L17759","LimitingByteInput.java","codec/src/main/java/io/netty/handler/codec/marshalling/LimitingByteInput.java","L17751","5","0","66","0","9","4057","3","0"
"L17760","MarshallerProvider.java","codec/src/main/java/io/netty/handler/codec/marshalling/MarshallerProvider.java","L17751","1","0","6","0","3","72","2","0"
"L17761","MarshallingDecoder.java","codec/src/main/java/io/netty/handler/codec/marshalling/MarshallingDecoder.java","L17751","2","0","39","0","12","1649","3","0"
"L17762","MarshallingEncoder.java","codec/src/main/java/io/netty/handler/codec/marshalling/MarshallingEncoder.java","L17751","1","0","26","0","10","1649","3","0"
"L17763","package-info.java","codec/src/main/java/io/netty/handler/codec/marshalling/package-info.java","L17751","1","0","1","0","6","72","3","0"
"L17764","ThreadLocalMarshallerProvider.java","codec/src/main/java/io/netty/handler/codec/marshalling/ThreadLocalMarshallerProvider.java","L17751","2","0","23","0","3","72","2","0"
"L17765","ThreadLocalUnmarshallerProvider.java","codec/src/main/java/io/netty/handler/codec/marshalling/ThreadLocalUnmarshallerProvider.java","L17751","2","0","23","0","3","72","2","0"
"L17766","UnmarshallerProvider.java","codec/src/main/java/io/netty/handler/codec/marshalling/UnmarshallerProvider.java","L17751","1","0","6","0","4","72","2","0"
"L18406","package-info.java","codec/src/main/java/io/netty/handler/codec/protobuf/package-info.java","L18405","1","0","1","0","6","4057","2","0"
"L18407","ProtobufDecoder.java","codec/src/main/java/io/netty/handler/codec/protobuf/ProtobufDecoder.java","L18405","6","0","65","1","21","4057","3","0"
"L18408","ProtobufEncoder.java","codec/src/main/java/io/netty/handler/codec/protobuf/ProtobufEncoder.java","L18405","3","0","27","3","23","4057","3","0"
"L18409","ProtobufVarint32FrameDecoder.java","codec/src/main/java/io/netty/handler/codec/protobuf/ProtobufVarint32FrameDecoder.java","L18405","6","0","35","1","18","4057","3","0"
"L18410","ProtobufVarint32LengthFieldPrepender.java","codec/src/main/java/io/netty/handler/codec/protobuf/ProtobufVarint32LengthFieldPrepender.java","L18405","1","0","22","0","15","4057","3","0"
"L18861","CachingClassResolver.java","codec/src/main/java/io/netty/handler/codec/serialization/CachingClassResolver.java","L18860","2","0","21","0","3","4057","1","0"
"L18862","ClassLoaderClassResolver.java","codec/src/main/java/io/netty/handler/codec/serialization/ClassLoaderClassResolver.java","L18860","2","0","15","0","3","4057","1","0"
"L18863","ClassResolver.java","codec/src/main/java/io/netty/handler/codec/serialization/ClassResolver.java","L18860","1","0","4","0","3","4057","1","0"
"L18864","ClassResolvers.java","codec/src/main/java/io/netty/handler/codec/serialization/ClassResolvers.java","L18860","3","0","43","0","10","4057","2","0"
"L18865","CompactObjectInputStream.java","codec/src/main/java/io/netty/handler/codec/serialization/CompactObjectInputStream.java","L18860","6","0","51","0","7","72","2","0"
"L18866","CompactObjectOutputStream.java","codec/src/main/java/io/netty/handler/codec/serialization/CompactObjectOutputStream.java","L18860","5","0","28","1","6","72","2","0"
"L18867","CompatibleObjectEncoder.java","codec/src/main/java/io/netty/handler/codec/serialization/CompatibleObjectEncoder.java","L18860","6","0","52","1","20","4057","3","1"
"L18868","ObjectDecoder.java","codec/src/main/java/io/netty/handler/codec/serialization/ObjectDecoder.java","L18860","2","0","30","0","11","1649","2","0"
"L18869","ObjectDecoderInputStream.java","codec/src/main/java/io/netty/handler/codec/serialization/ObjectDecoderInputStream.java","L18860","6","0","146","0","6","4057","1","0"
"L18870","ObjectEncoder.java","codec/src/main/java/io/netty/handler/codec/serialization/ObjectEncoder.java","L18860","1","0","25","0","14","4057","3","0"
"L18871","ObjectEncoderOutputStream.java","codec/src/main/java/io/netty/handler/codec/serialization/ObjectEncoderOutputStream.java","L18860","4","0","110","0","10","72","2","0"
"L18872","package-info.java","codec/src/main/java/io/netty/handler/codec/serialization/package-info.java","L18860","1","0","1","0","4","4057","1","0"
"L18873","ReferenceMap.java","codec/src/main/java/io/netty/handler/codec/serialization/ReferenceMap.java","L18860","3","0","68","0","4","4057","1","0"
"L18874","SoftReferenceMap.java","codec/src/main/java/io/netty/handler/codec/serialization/SoftReferenceMap.java","L18860","1","0","13","0","5","1649","2","0"
"L18875","WeakReferenceMap.java","codec/src/main/java/io/netty/handler/codec/serialization/WeakReferenceMap.java","L18860","1","0","13","0","5","1649","2","0"
"L19460","package-info.java","codec/src/main/java/io/netty/handler/codec/string/package-info.java","L19459","1","0","1","0","5","4057","1","0"
"L19461","StringDecoder.java","codec/src/main/java/io/netty/handler/codec/string/StringDecoder.java","L19459","2","0","28","1","19","4057","3","0"
"L19462","StringEncoder.java","codec/src/main/java/io/netty/handler/codec/string/StringEncoder.java","L19459","3","0","34","0","23","1649","3","0"
"L6537","ByteToMessageDecoderTest.java","codec/src/test/java/io/netty/handler/codec/ByteToMessageDecoderTest.java","L6536","1","0","45","0","1","1649","1","0"
"L6538","DelimiterBasedFrameDecoderTest.java","codec/src/test/java/io/netty/handler/codec/DelimiterBasedFrameDecoderTest.java","L6536","1","0","59","0","5","4057","4","0"
"L6539","LineBasedFrameDecoderTest.java","codec/src/test/java/io/netty/handler/codec/LineBasedFrameDecoderTest.java","L6536","4","0","65","0","4","4057","3","0"
"L6540","MessageToMessageEncoderTest.java","codec/src/test/java/io/netty/handler/codec/MessageToMessageEncoderTest.java","L6536","1","0","17","0","1","1649","1","0"
"L6541","ReplayingDecoderBufferTest.java","codec/src/test/java/io/netty/handler/codec/ReplayingDecoderBufferTest.java","L6536","8","0","63","2","8","4","4","0"
"L6542","ReplayingDecoderTest.java","codec/src/test/java/io/netty/handler/codec/ReplayingDecoderTest.java","L6536","1","0","119","4","24","1649","3","0"
"L16505","ByteArrayDecoderTest.java","codec/src/test/java/io/netty/handler/codec/bytes/ByteArrayDecoderTest.java","L16504","1","0","35","0","14","4057","1","0"
"L16506","ByteArrayEncoderTest.java","codec/src/test/java/io/netty/handler/codec/bytes/ByteArrayEncoderTest.java","L16504","1","0","38","0","15","4057","2","0"
"L16750","JZlibTest.java","codec/src/test/java/io/netty/handler/codec/compression/JZlibTest.java","L16749","1","0","58","0","5","4057","4","0"
"L16751","SnappyFramedDecoderTest.java","codec/src/test/java/io/netty/handler/codec/compression/SnappyFramedDecoderTest.java","L16749","1","0","107","0","5","4057","2","0"
"L16752","SnappyFramedEncoderTest.java","codec/src/test/java/io/netty/handler/codec/compression/SnappyFramedEncoderTest.java","L16749","3","0","112","0","8","4057","4","0"
"L16753","SnappyIntegrationTest.java","codec/src/test/java/io/netty/handler/codec/compression/SnappyIntegrationTest.java","L16749","6","0","109","2","12","4057","3","0"
"L16754","SnappyTest.java","codec/src/test/java/io/netty/handler/codec/compression/SnappyTest.java","L16749","1","0","149","0","5","4057","2","0"
"L17768","AbstractCompatibleMarshallingDecoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/AbstractCompatibleMarshallingDecoderTest.java","L17767","1","0","87","1","14","4057","3","0"
"L17769","AbstractCompatibleMarshallingEncoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/AbstractCompatibleMarshallingEncoderTest.java","L17767","1","0","44","0","11","4057","1","0"
"L17770","RiverCompatibleMarshallingDecoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/RiverCompatibleMarshallingDecoderTest.java","L17767","1","0","16","0","2","4057","1","0"
"L17771","RiverCompatibleMarshallingEncoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/RiverCompatibleMarshallingEncoderTest.java","L17767","1","0","16","0","3","4","2","0"
"L17772","RiverContextBoundCompatibleMarshallingDecoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/RiverContextBoundCompatibleMarshallingDecoderTest.java","L17767","1","0","9","0","3","4","2","0"
"L17773","RiverContextBoundMarshallingDecoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/RiverContextBoundMarshallingDecoderTest.java","L17767","1","0","9","0","3","4","2","0"
"L17774","RiverMarshallingDecoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/RiverMarshallingDecoderTest.java","L17767","2","0","30","1","11","4057","3","0"
"L17775","RiverMarshallingEncoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/RiverMarshallingEncoderTest.java","L17767","1","0","14","0","6","4057","2","0"
"L17776","RiverThreadLocalCompatibleMarshallingDecoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/RiverThreadLocalCompatibleMarshallingDecoderTest.java","L17767","1","0","9","0","3","4","2","0"
"L17777","RiverThreadLocalCompatibleMarshallingEncoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/RiverThreadLocalCompatibleMarshallingEncoderTest.java","L17767","1","0","7","0","3","4057","1","0"
"L17778","RiverThreadLocalMarshallingDecoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/RiverThreadLocalMarshallingDecoderTest.java","L17767","1","0","9","0","6","4","3","0"
"L17779","RiverThreadLocalMarshallingEncoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/RiverThreadLocalMarshallingEncoderTest.java","L17767","1","0","7","0","3","4057","1","0"
"L17780","SerialCompatibleMarshallingDecoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/SerialCompatibleMarshallingDecoderTest.java","L17767","1","0","16","0","2","4057","1","0"
"L17781","SerialCompatibleMarshallingEncoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/SerialCompatibleMarshallingEncoderTest.java","L17767","1","0","16","0","3","4","2","0"
"L17782","SerialContextBoundCompatibleMarshallingDecoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/SerialContextBoundCompatibleMarshallingDecoderTest.java","L17767","1","0","9","0","3","4","2","0"
"L17783","SerialContextBoundMarshallingDecoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/SerialContextBoundMarshallingDecoderTest.java","L17767","1","0","9","0","3","4","2","0"
"L17784","SerialMarshallingDecoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/SerialMarshallingDecoderTest.java","L17767","2","0","30","1","11","4057","3","0"
"L17785","SerialMarshallingEncoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/SerialMarshallingEncoderTest.java","L17767","1","0","14","0","7","4","3","0"
"L17786","SerialThreadLocalCompatibleMarshallingDecoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/SerialThreadLocalCompatibleMarshallingDecoderTest.java","L17767","1","0","9","0","3","4","2","0"
"L17787","SerialThreadLocalCompatibleMarshallingEncoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/SerialThreadLocalCompatibleMarshallingEncoderTest.java","L17767","1","0","7","0","2","4057","1","0"
"L17788","SerialThreadLocalMarshallingDecoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/SerialThreadLocalMarshallingDecoderTest.java","L17767","1","0","9","0","6","4","3","0"
"L17789","SerialThreadLocalMarshallingEncoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/SerialThreadLocalMarshallingEncoderTest.java","L17767","1","0","7","0","3","4057","1","0"
"L18412","ProtobufVarint32FrameDecoderTest.java","codec/src/test/java/io/netty/handler/codec/protobuf/ProtobufVarint32FrameDecoderTest.java","L18411","2","0","43","0","11","4057","1","0"
